Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415233,0.017472,0.202721,0.005248,0.048768,0.231233,0.002912,0.001312,0.000448,0.933315
0.415937,0.017600,0.202881,0.005312,0.048032,0.213825,0.002240,0.001280,0.000352,0.914819
0.415777,0.017664,0.202177,0.005248,0.048224,0.195232,0.002080,0.001184,0.000384,0.895810
0.415713,0.017568,0.202176,0.005056,0.048577,0.214528,0.002080,0.001312,0.000608,0.915106
0.432578,0.017664,0.202656,0.005248,0.048800,0.222433,0.002080,0.001152,0.000320,0.940451
0.416609,0.017473,0.203904,0.005248,0.049344,0.206625,0.002112,0.001184,0.000352,0.910595
0.415617,0.017696,0.202273,0.005056,0.048160,0.190337,0.002080,0.001152,0.000352,0.890307
0.415361,0.017568,0.203073,0.005024,0.048704,0.222112,0.002272,0.001216,0.000416,0.923074
0.415617,0.017472,0.202048,0.005248,0.048737,0.189632,0.002208,0.001120,0.000384,0.889730
0.416418,0.017792,0.202560,0.005120,0.048288,0.213569,0.002528,0.001248,0.000608,0.915459
0.415841,0.017760,0.202145,0.004832,0.048000,0.217409,0.002112,0.001376,0.000416,0.916963
0.432129,0.017696,0.202465,0.005056,0.048896,0.224065,0.002176,0.001216,0.000576,0.942083
0.415937,0.017760,0.202625,0.005056,0.049152,0.217600,0.002017,0.001376,0.000384,0.919363
0.415265,0.017568,0.202689,0.004992,0.048192,0.198624,0.002272,0.001184,0.000352,0.898402
0.415938,0.017536,0.221056,0.005152,0.048800,0.199745,0.002336,0.001184,0.000320,0.919779
0.415137,0.017729,0.202080,0.005152,0.049056,0.192929,0.002240,0.001152,0.000384,0.893027
0.415329,0.017504,0.202145,0.005088,0.048512,0.201697,0.002112,0.001152,0.000384,0.901219
0.415393,0.017728,0.203009,0.005216,0.048256,0.191584,0.002112,0.001440,0.000320,0.892418
0.415457,0.017312,0.202752,0.005216,0.047969,0.209088,0.002144,0.001184,0.000384,0.908738
0.414562,0.017536,0.201952,0.004832,0.048896,0.215009,0.002432,0.001152,0.000384,0.914435
0.415393,0.017568,0.202497,0.005248,0.048768,0.204769,0.002400,0.001088,0.000384,0.905635
0.415585,0.017632,0.221633,0.005216,0.048704,0.208193,0.002112,0.001472,0.000352,0.928067
0.415329,0.017408,0.201921,0.005248,0.048736,0.195136,0.002144,0.001344,0.000352,0.894946
0.415649,0.017504,0.201696,0.005280,0.048256,0.196673,0.002176,0.001184,0.000384,0.896322
0.415265,0.017729,0.202016,0.005280,0.048928,0.201825,0.002048,0.001408,0.000320,0.902243
0.415489,0.017888,0.203233,0.005344,0.048672,0.211937,0.002080,0.001024,0.000384,0.913475
0.415841,0.017728,0.202369,0.005248,0.048608,0.207360,0.002176,0.001184,0.000384,0.908770
0.415297,0.017728,0.202017,0.005312,0.048640,0.209312,0.002112,0.001408,0.000416,0.909698
0.439329,0.017728,0.203904,0.005312,0.049121,0.207872,0.002304,0.001216,0.000608,0.936290
0.415938,0.017792,0.202656,0.005152,0.048608,0.221665,0.002272,0.001472,0.000416,0.923875
0.415841,0.017504,0.202433,0.004864,0.049152,0.200225,0.002048,0.001472,0.000416,0.901539
0.415649,0.017696,0.202817,0.005312,0.048736,0.217569,0.002880,0.001184,0.000384,0.919875
0.415649,0.017664,0.202337,0.005152,0.048896,0.199040,0.002144,0.001312,0.000416,0.900290
0.416001,0.017472,0.202528,0.005312,0.049185,0.207872,0.002080,0.001408,0.000320,0.909826
0.415618,0.017568,0.203104,0.005120,0.048928,0.205633,0.002048,0.001184,0.000352,0.907331
0.446689,0.017504,0.203361,0.005312,0.049152,0.197601,0.002112,0.001248,0.000384,0.931139
0.415521,0.017664,0.203137,0.004800,0.048128,0.206881,0.002144,0.001120,0.000384,0.907459
0.416705,0.017696,0.202817,0.004864,0.047616,0.198016,0.002336,0.001536,0.000416,0.901250
0.416097,0.017632,0.202656,0.022560,0.048545,0.203040,0.002144,0.001216,0.000384,0.923202
0.415970,0.017600,0.202528,0.005280,0.048896,0.199905,0.002336,0.001312,0.000416,0.902083
0.415681,0.017728,0.203137,0.005376,0.048320,0.203649,0.002144,0.001216,0.000608,0.905187
0.416513,0.017536,0.202145,0.004832,0.048768,0.199937,0.002144,0.001184,0.000416,0.900611
0.415297,0.017376,0.203425,0.005344,0.048128,0.215841,0.002144,0.001184,0.000384,0.916771
0.415745,0.017504,0.202433,0.004832,0.048160,0.213024,0.002496,0.001504,0.000320,0.913346
0.415553,0.017600,0.202272,0.004864,0.048608,0.196321,0.002240,0.001344,0.000352,0.896578
0.415937,0.017440,0.234849,0.005056,0.049440,0.215553,0.002144,0.001344,0.000352,0.950243
0.415361,0.017792,0.203393,0.005056,0.048800,0.201697,0.002144,0.001344,0.000384,0.903043
0.420353,0.017888,0.205377,0.005120,0.048416,0.240001,0.002688,0.001952,0.000576,0.954083
0.417153,0.017728,0.204769,0.005152,0.048288,0.222081,0.002688,0.001152,0.000576,0.929763
0.416001,0.017728,0.203969,0.005280,0.047936,0.210145,0.002560,0.001664,0.000608,0.913699
0.416097,0.017696,0.203361,0.005152,0.047648,0.203456,0.002336,0.001280,0.000576,0.905282
0.415809,0.017472,0.203584,0.005216,0.048289,0.204384,0.001984,0.001152,0.000352,0.906018
0.429922,0.017504,0.202688,0.005280,0.049280,0.199297,0.002240,0.001120,0.000384,0.915651
0.415937,0.017376,0.202145,0.005216,0.047840,0.199905,0.002080,0.001408,0.000384,0.899619
0.415457,0.017728,0.203425,0.005312,0.047744,0.201696,0.002176,0.001184,0.000352,0.902594
0.415617,0.017600,0.203168,0.005056,0.047681,0.217696,0.002176,0.001216,0.000352,0.918530
0.416642,0.017696,0.203648,0.005312,0.047936,0.196385,0.003040,0.001408,0.000384,0.899715
0.415361,0.017632,0.202977,0.005312,0.048640,0.211105,0.002400,0.001184,0.000640,0.916579
0.417153,0.021344,0.202081,0.005024,0.048064,0.195137,0.002336,0.001344,0.000576,0.900771
0.432033,0.017536,0.203169,0.005088,0.048704,0.203937,0.002048,0.001248,0.000352,0.922211
0.416801,0.017728,0.202177,0.005088,0.048864,0.189824,0.002016,0.001184,0.000608,0.891586
0.415714,0.017472,0.201984,0.005024,0.048544,0.201601,0.002176,0.001152,0.000576,0.901251
0.415457,0.017696,0.220001,0.005184,0.049344,0.219169,0.002048,0.001440,0.000576,0.938723
0.415329,0.017632,0.202977,0.005312,0.047744,0.195713,0.002112,0.001152,0.000384,0.895523
0.417505,0.017696,0.203937,0.005184,0.047616,0.204064,0.002240,0.001184,0.000416,0.907202
0.416129,0.017536,0.203361,0.005152,0.048000,0.208384,0.002272,0.001088,0.000416,0.910082
0.415521,0.017568,0.203424,0.005088,0.048064,0.208289,0.002112,0.001088,0.000320,0.908642
0.415969,0.017729,0.203072,0.004864,0.048864,0.197665,0.002208,0.001216,0.000352,0.899235
0.416001,0.017696,0.202273,0.005024,0.048832,0.200289,0.002208,0.001120,0.000352,0.901571
0.415777,0.035776,0.203073,0.005056,0.047360,0.192928,0.002080,0.001312,0.000352,0.911202
0.415745,0.017696,0.202944,0.005216,0.048577,0.189696,0.002144,0.001216,0.000384,0.891042
0.415394,0.017600,0.202976,0.005088,0.047040,0.200833,0.002016,0.001216,0.000352,0.899939
0.415329,0.017664,0.202081,0.004864,0.047392,0.181025,0.002112,0.001312,0.000416,0.879779
0.415521,0.017728,0.202657,0.005280,0.047104,0.196864,0.002112,0.001312,0.000320,0.896386
0.415777,0.017472,0.202432,0.005152,0.047073,0.202304,0.002112,0.001216,0.000352,0.901282
0.416002,0.017632,0.202272,0.005248,0.047168,0.209153,0.002112,0.001184,0.000384,0.908803
0.434337,0.017697,0.202656,0.005056,0.047072,0.245025,0.002112,0.001248,0.000384,0.963299
0.415745,0.017792,0.202689,0.005056,0.047136,0.195553,0.002112,0.001536,0.000384,0.896739
0.415809,0.017696,0.203169,0.005088,0.048224,0.191488,0.002272,0.001568,0.000416,0.893122
0.415969,0.017472,0.203681,0.005312,0.048320,0.224160,0.002624,0.001184,0.000352,0.926914
0.415553,0.017696,0.202624,0.005248,0.049280,0.195649,0.002016,0.001120,0.000448,0.896674
0.415777,0.017505,0.202720,0.005344,0.047584,0.209281,0.002016,0.001184,0.000608,0.909571
0.415201,0.017696,0.203009,0.005344,0.047136,0.200641,0.002016,0.001088,0.000608,0.900003
0.431713,0.017856,0.203265,0.005216,0.047232,0.210304,0.002112,0.001088,0.000352,0.926754
0.416033,0.017568,0.203648,0.005152,0.047009,0.206688,0.002112,0.001120,0.000384,0.907010
0.415618,0.017664,0.202560,0.005024,0.048512,0.203489,0.002016,0.001088,0.000384,0.903875
0.415649,0.017888,0.202657,0.005216,0.047904,0.216225,0.002080,0.001248,0.000352,0.916643
0.415361,0.017472,0.202465,0.005344,0.048032,0.209377,0.002080,0.001216,0.000352,0.909251
0.416385,0.017728,0.202561,0.005056,0.050016,0.198720,0.003168,0.001184,0.000384,0.903138
0.415713,0.017632,0.203296,0.005024,0.048545,0.206656,0.002304,0.001056,0.000320,0.907746
0.431970,0.018240,0.202432,0.005312,0.047936,0.199713,0.002048,0.001248,0.000384,0.916963
0.415201,0.017536,0.202721,0.005120,0.048288,0.203265,0.002304,0.001248,0.000288,0.903843
0.415169,0.017568,0.202497,0.005024,0.048032,0.204961,0.001984,0.001216,0.000384,0.904355
0.415585,0.017792,0.221889,0.005216,0.048448,0.210112,0.002112,0.001216,0.000352,0.930818
0.415937,0.017728,0.202688,0.005216,0.047425,0.194112,0.002112,0.001152,0.000352,0.893954
0.415042,0.017504,0.203008,0.005280,0.047904,0.190337,0.002112,0.001152,0.000352,0.890307
0.415489,0.017600,0.202977,0.005312,0.048608,0.190337,0.002048,0.001248,0.000352,0.891203
0.415521,0.017632,0.202625,0.005280,0.048000,0.187040,0.002112,0.001472,0.000384,0.887426
0.415873,0.017760,0.202720,0.005312,0.047905,0.201120,0.002624,0.001088,0.000352,0.902754
0.415714,0.017568,0.202432,0.005504,0.047808,0.211969,0.002080,0.001184,0.000384,0.911907
0.415553,0.017536,0.221217,0.005216,0.047808,0.207713,0.002304,0.001376,0.000352,0.927395
0.416673,0.017536,0.202561,0.005312,0.048256,0.209441,0.002208,0.001344,0.000384,0.911427
0.417057,0.017600,0.203137,0.004896,0.049184,0.192544,0.002144,0.001376,0.000384,0.895266
0.416353,0.017472,0.202528,0.005120,0.048353,0.195424,0.002080,0.001120,0.000384,0.896226
0.416609,0.017504,0.202688,0.005344,0.049408,0.215425,0.002656,0.001664,0.000416,0.919587
0.416609,0.017696,0.203873,0.005632,0.048160,0.208801,0.002464,0.001408,0.000512,0.912675
0.415457,0.017984,0.202977,0.005120,0.050208,0.201440,0.002016,0.001088,0.000384,0.904418
0.416001,0.017856,0.202433,0.005184,0.048864,0.193888,0.002080,0.001408,0.000384,0.912290
0.417218,0.017664,0.202816,0.005120,0.047424,0.201825,0.002240,0.001152,0.000608,0.904099
0.417633,0.017536,0.203105,0.005184,0.049376,0.204289,0.002112,0.001280,0.000576,0.908675
0.415905,0.017536,0.203233,0.005216,0.048992,0.210177,0.002112,0.001536,0.000416,0.912739
0.415809,0.018016,0.202913,0.005056,0.047904,0.208768,0.002112,0.001248,0.000576,0.909762
0.422081,0.017536,0.207265,0.005088,0.049152,0.241184,0.002560,0.001760,0.000800,0.958754
0.417537,0.017536,0.204385,0.005088,0.048672,0.215328,0.002304,0.001376,0.000384,0.920066
0.435233,0.017632,0.202688,0.005280,0.048641,0.231872,0.002176,0.001120,0.000320,0.952738
0.415585,0.017696,0.203040,0.005088,0.049377,0.231488,0.002368,0.001216,0.000352,0.933570
0.415874,0.017568,0.202240,0.005056,0.048704,0.202561,0.002080,0.001024,0.000384,0.902627
0.415521,0.017504,0.221249,0.005216,0.048128,0.203041,0.002208,0.001056,0.000352,0.921923
0.416225,0.017728,0.202977,0.005088,0.048448,0.204225,0.002272,0.001216,0.000384,0.906755
0.415713,0.017728,0.202209,0.005088,0.047296,0.191392,0.002144,0.001216,0.000352,0.890594
0.415938,0.017472,0.203136,0.005312,0.046944,0.190369,0.002272,0.001312,0.000352,0.890083
0.431841,0.017632,0.204065,0.004896,0.046944,0.189121,0.002176,0.001440,0.000384,0.906467
0.415265,0.017376,0.202497,0.005024,0.046944,0.188448,0.002016,0.001312,0.000352,0.886338
0.415521,0.018144,0.201856,0.004896,0.047073,0.205216,0.002048,0.001312,0.000384,0.903554
0.415842,0.017632,0.237248,0.005216,0.047072,0.197921,0.001952,0.001280,0.000384,0.932451
0.415809,0.017600,0.202561,0.004896,0.047136,0.210977,0.002336,0.001248,0.000352,0.910851
0.416321,0.017696,0.202337,0.005152,0.047040,0.196672,0.002016,0.001280,0.000352,0.895810
0.415841,0.017632,0.203040,0.005313,0.048704,0.199840,0.002208,0.001440,0.000384,0.904770
0.421442,0.018240,0.202720,0.005024,0.048032,0.201857,0.002272,0.001152,0.000576,0.909443
0.415521,0.017504,0.202337,0.005312,0.048128,0.193153,0.002208,0.001120,0.000352,0.893027
0.421537,0.017632,0.204289,0.005344,0.048160,0.255169,0.002880,0.002080,0.000832,0.969507
0.443233,0.017824,0.203233,0.005312,0.048704,0.215137,0.002432,0.001664,0.000384,0.945315
0.416481,0.017216,0.202369,0.005152,0.048032,0.196033,0.002368,0.001216,0.000352,0.896227
0.415841,0.017216,0.202625,0.005216,0.048576,0.208896,0.002080,0.001504,0.000352,0.909378
0.415233,0.017472,0.202496,0.005152,0.047841,0.204128,0.002016,0.001248,0.000320,0.902946
0.415650,0.017728,0.202784,0.005056,0.047584,0.205409,0.002080,0.001248,0.000352,0.904931
0.416385,0.017664,0.202209,0.005056,0.047872,0.194753,0.002048,0.001312,0.000352,0.895523
0.415233,0.017440,0.202657,0.004896,0.048352,0.206432,0.002112,0.001376,0.000416,0.906626
0.434209,0.017760,0.203361,0.005024,0.047232,0.198464,0.002144,0.001152,0.000320,0.916770
0.415042,0.017536,0.203616,0.005216,0.046912,0.190753,0.002016,0.001056,0.000352,0.889475
0.416353,0.017632,0.202945,0.005280,0.046912,0.206497,0.002112,0.000960,0.000352,0.906051
0.415553,0.017504,0.202209,0.005344,0.046976,0.215072,0.002944,0.001120,0.000480,0.916354
0.415809,0.017472,0.201920,0.005248,0.046913,0.222912,0.002080,0.001024,0.000320,0.920706
0.415650,0.017600,0.202400,0.005312,0.047264,0.200449,0.002080,0.000992,0.000352,0.898947
0.416033,0.017568,0.202721,0.005248,0.047072,0.197377,0.002112,0.001024,0.000384,0.896547
0.430721,0.017504,0.203073,0.004992,0.047200,0.187296,0.002240,0.001025,0.000352,0.901635
0.416321,0.017568,0.203073,0.005088,0.047008,0.204000,0.002016,0.001248,0.000352,0.903778
0.415618,0.017568,0.202176,0.005280,0.047200,0.193793,0.002272,0.001216,0.000352,0.892835
0.416353,0.017760,0.202049,0.005312,0.047072,0.226625,0.002240,0.001152,0.000384,0.926339
0.415457,0.017536,0.202241,0.005312,0.047072,0.190400,0.001985,0.000992,0.000352,0.888547
0.416577,0.017504,0.202048,0.005025,0.046912,0.195808,0.002016,0.001120,0.000352,0.894562
0.414786,0.017504,0.202848,0.005088,0.047328,0.193633,0.001984,0.001056,0.000352,0.891587
0.433409,0.017568,0.202273,0.005248,0.047008,0.214497,0.002720,0.001312,0.000352,0.931587
0.416129,0.017568,0.202273,0.005120,0.046944,0.225761,0.001952,0.001088,0.000352,0.924355
0.415073,0.017536,0.202593,0.005088,0.046944,0.206080,0.001984,0.001024,0.000320,0.903554
0.415522,0.017696,0.202912,0.005056,0.047008,0.215489,0.002048,0.001120,0.000352,0.914211
0.416609,0.017696,0.201953,0.005024,0.046880,0.206145,0.002080,0.001120,0.000320,0.904835
0.416129,0.017504,0.202913,0.005024,0.047008,0.197025,0.002272,0.001184,0.000352,0.896707
0.416449,0.017696,0.202305,0.005024,0.047040,0.194304,0.002112,0.001024,0.000352,0.893346
0.431778,0.017664,0.202752,0.005056,0.047072,0.188193,0.002048,0.001280,0.000384,0.903555
0.415777,0.017472,0.202305,0.005024,0.047008,0.196353,0.002048,0.001408,0.000352,0.894627
0.416065,0.017440,0.203105,0.005280,0.047168,0.201248,0.002080,0.001120,0.000352,0.900994
0.416097,0.017792,0.202752,0.005056,0.046881,0.224480,0.002176,0.001344,0.000352,0.924386
0.415746,0.017600,0.203072,0.005088,0.047456,0.192065,0.002176,0.001088,0.000384,0.891875
0.415937,0.017824,0.202657,0.005216,0.047072,0.204737,0.002112,0.001248,0.000352,0.903779
0.416289,0.017696,0.202369,0.005088,0.047360,0.199744,0.001952,0.001024,0.000352,0.898978
0.434529,0.017792,0.202752,0.005024,0.046945,0.196544,0.002080,0.001216,0.000352,0.914370
0.416162,0.017504,0.203040,0.005088,0.047104,0.201537,0.002112,0.001152,0.000384,0.901763
0.416129,0.017568,0.202593,0.005056,0.047168,0.194337,0.002048,0.001280,0.000352,0.893443
0.415681,0.017696,0.203553,0.005088,0.047136,0.209024,0.002080,0.000960,0.000352,0.909250
0.416449,0.017664,0.202240,0.005024,0.047040,0.193505,0.002048,0.001312,0.000416,0.893058
0.416673,0.017472,0.202785,0.005152,0.047104,0.196449,0.001984,0.001184,0.000320,0.896163
0.416065,0.017792,0.204097,0.005120,0.047072,0.212577,0.002208,0.001312,0.000416,0.914243
0.434593,0.017856,0.202913,0.005280,0.048064,0.209120,0.002240,0.001120,0.000352,0.929730
0.415617,0.017920,0.202592,0.005056,0.048545,0.206336,0.002016,0.001120,0.000352,0.906722
0.415138,0.017472,0.203136,0.005056,0.048096,0.199425,0.002304,0.001120,0.000352,0.899715
0.415649,0.017696,0.203105,0.005312,0.047360,0.211297,0.002080,0.001024,0.000352,0.911267
0.416033,0.017600,0.202433,0.005184,0.048064,0.195200,0.003232,0.001600,0.000352,0.897858
0.415969,0.017568,0.202497,0.005312,0.047456,0.204416,0.002048,0.001088,0.000352,0.903778
0.415457,0.017696,0.202944,0.005216,0.047201,0.188640,0.002240,0.001184,0.000352,0.888130
0.432418,0.017600,0.203072,0.005280,0.046944,0.186433,0.002016,0.001024,0.000352,0.902787
0.415649,0.017888,0.203489,0.005280,0.046848,0.185537,0.002176,0.001024,0.000352,0.885507
0.416833,0.017728,0.202945,0.005280,0.046880,0.213088,0.002016,0.001280,0.000384,0.913666
0.415809,0.017568,0.202592,0.005344,0.065857,0.205280,0.002112,0.001280,0.000320,0.923970
0.416034,0.017408,0.202240,0.005024,0.046976,0.198497,0.002176,0.001056,0.000352,0.897027
0.416097,0.017504,0.202689,0.005024,0.046848,0.192865,0.002080,0.001088,0.000352,0.891875
0.415553,0.017600,0.203521,0.005312,0.047904,0.206976,0.002272,0.001472,0.000416,0.908994
0.432257,0.017600,0.202881,0.005312,0.047552,0.201216,0.002464,0.001376,0.000416,0.919202
0.416961,0.017504,0.202720,0.005216,0.047393,0.200160,0.002080,0.001088,0.000576,0.901058
0.415681,0.017665,0.202144,0.005312,0.048064,0.213761,0.002112,0.001248,0.000608,0.914659
0.416097,0.017568,0.220673,0.005184,0.048064,0.199745,0.002048,0.001376,0.000608,0.919363
0.415425,0.017440,0.202305,0.005088,0.048544,0.212608,0.002048,0.001376,0.000608,0.913410
0.415809,0.017696,0.201633,0.005024,0.048992,0.212992,0.002080,0.001376,0.000576,0.913762
0.415841,0.017472,0.202752,0.005344,0.048353,0.193376,0.002080,0.001408,0.000576,0.894530
0.415874,0.017504,0.202848,0.005312,0.047328,0.211937,0.002208,0.001472,0.000352,0.912611
0.416513,0.017504,0.202657,0.005280,0.047648,0.211041,0.002112,0.001376,0.000416,0.912035
0.416321,0.017504,0.202305,0.005280,0.048192,0.216224,0.002016,0.001120,0.000352,0.916802
0.433633,0.017728,0.202497,0.005184,0.049568,0.207968,0.002208,0.001376,0.000352,0.928386
0.415681,0.017632,0.202848,0.005248,0.048128,0.211745,0.001984,0.001056,0.000384,0.912418
0.415458,0.017760,0.202656,0.005312,0.047680,0.208801,0.002112,0.001056,0.000352,0.908707
0.415937,0.017568,0.202433,0.005568,0.048896,0.209921,0.019520,0.001792,0.000384,0.930595
0.415329,0.017760,0.202177,0.005152,0.048160,0.207521,0.001984,0.001376,0.000416,0.907107
0.416129,0.017472,0.202113,0.005312,0.047744,0.224928,0.002080,0.001152,0.000352,0.925058
0.416001,0.017472,0.202560,0.005248,0.047873,0.213920,0.002016,0.001280,0.000352,0.913826
0.431554,0.017760,0.202560,0.005056,0.047520,0.197569,0.002336,0.001056,0.000320,0.913283
0.415841,0.017600,0.202049,0.005280,0.047392,0.212929,0.002176,0.001184,0.000352,0.912227
0.416769,0.017664,0.202017,0.005120,0.047136,0.205569,0.002112,0.001408,0.000352,0.905315
0.416065,0.017600,0.202049,0.005088,0.048032,0.241280,0.003264,0.001376,0.000416,0.943298
0.415745,0.017504,0.201920,0.005248,0.048193,0.193024,0.002080,0.001120,0.000384,0.892482
0.416002,0.017472,0.202176,0.005248,0.047648,0.189121,0.002048,0.001056,0.000352,0.888547
0.415937,0.017568,0.202081,0.005056,0.047904,0.207649,0.002112,0.001248,0.000352,0.907299
0.432033,0.017664,0.202497,0.005312,0.047904,0.209600,0.002208,0.001440,0.000384,0.926594
0.416161,0.017728,0.202177,0.005152,0.048352,0.190208,0.002080,0.001344,0.000352,0.891074
0.414434,0.017568,0.202176,0.005056,0.047968,0.203169,0.002080,0.001216,0.000352,0.901251
0.415425,0.018176,0.201953,0.005248,0.065600,0.211585,0.002240,0.001376,0.000384,0.931555
0.415009,0.017472,0.202113,0.005056,0.047712,0.194689,0.002080,0.001504,0.000352,0.893219
0.415649,0.017472,0.201921,0.005152,0.047872,0.208320,0.002272,0.001120,0.000352,0.907522
0.415937,0.017504,0.202304,0.005152,0.048865,0.200992,0.002112,0.001248,0.000352,0.901954
0.431682,0.017472,0.202368,0.005088,0.047712,0.198625,0.002752,0.001184,0.000352,0.915107
0.416641,0.017696,0.202081,0.005312,0.047680,0.208321,0.003456,0.001536,0.000384,0.910595
0.415841,0.017760,0.202497,0.005312,0.047872,0.185664,0.002144,0.001376,0.000416,0.886498
0.416929,0.017312,0.222369,0.005152,0.047456,0.212384,0.002112,0.001536,0.000384,0.933122
0.415489,0.017568,0.202240,0.005248,0.047136,0.200961,0.002112,0.001408,0.000416,0.899714
0.415906,0.017568,0.203072,0.005056,0.047040,0.207969,0.002112,0.001312,0.000576,0.908035
0.415297,0.017664,0.202817,0.005088,0.047040,0.207521,0.002944,0.001408,0.000352,0.907875
0.416513,0.017664,0.202593,0.005344,0.047168,0.216417,0.002272,0.001216,0.000576,0.917315
0.416321,0.017760,0.203169,0.005312,0.047328,0.197504,0.002240,0.001472,0.000576,0.900770
0.416161,0.017760,0.202624,0.005088,0.048000,0.203329,0.002176,0.001152,0.000320,0.904258
0.415521,0.035681,0.203776,0.005216,0.048224,0.211841,0.002272,0.001248,0.000384,0.931811
0.416545,0.017728,0.202369,0.005120,0.047648,0.197473,0.002304,0.001120,0.000352,0.897795
0.415841,0.017504,0.202657,0.005376,0.047712,0.209248,0.002240,0.001152,0.000384,0.910914
0.415617,0.017824,0.203265,0.005088,0.048192,0.198528,0.002080,0.001312,0.000352,0.899490
0.415521,0.017568,0.202208,0.005312,0.048064,0.214145,0.002144,0.001408,0.000352,0.914274
0.415650,0.017696,0.203296,0.005088,0.047840,0.210145,0.002272,0.001088,0.000384,0.910723
0.416641,0.017536,0.202497,0.004992,0.048224,0.210657,0.002016,0.001248,0.000384,0.911267
0.434593,0.017568,0.202497,0.005280,0.047872,0.208417,0.002016,0.001120,0.000352,0.928387
0.415905,0.017216,0.201953,0.005248,0.047328,0.195776,0.002240,0.001056,0.000384,0.896002
0.416386,0.017536,0.201920,0.005088,0.047296,0.202369,0.002080,0.001120,0.000352,0.901443
0.416225,0.017504,0.202369,0.005088,0.047040,0.242881,0.002272,0.001088,0.000384,0.942499
0.415681,0.017408,0.202369,0.005088,0.046944,0.206017,0.002336,0.000992,0.000352,0.904547
0.415585,0.017696,0.203425,0.005024,0.046880,0.211424,0.002080,0.000992,0.000320,0.910658
0.415713,0.017760,0.202752,0.005056,0.046977,0.200032,0.002048,0.000960,0.000384,0.898562
0.433058,0.017728,0.201888,0.005280,0.047104,0.214529,0.002240,0.000992,0.000352,0.930371
0.415873,0.017568,0.202945,0.005248,0.046944,0.211201,0.002080,0.001248,0.000320,0.910883
0.415713,0.017600,0.203009,0.005216,0.046880,0.205377,0.002080,0.000992,0.000352,0.904931
0.415617,0.017536,0.201857,0.005120,0.047168,0.232992,0.002336,0.001024,0.000320,0.931522
0.415521,0.017792,0.202368,0.005280,0.046880,0.206657,0.002016,0.001152,0.000352,0.905538
0.415713,0.017664,0.202112,0.005152,0.046848,0.210657,0.001984,0.001056,0.000384,0.909219
0.415201,0.017632,0.202337,0.004832,0.047040,0.204865,0.002144,0.001024,0.000352,0.902819
0.433473,0.017696,0.202465,0.004832,0.047040,0.210784,0.002304,0.000928,0.000320,0.927106
0.415265,0.017760,0.202208,0.004896,0.047009,0.196512,0.002048,0.000960,0.000320,0.893954
0.415713,0.017473,0.202048,0.004800,0.047040,0.207201,0.002016,0.000896,0.000320,0.904739
0.415393,0.017376,0.202305,0.004864,0.066336,0.217441,0.002976,0.000960,0.000384,0.935939
0.415265,0.017568,0.202241,0.004864,0.046944,0.233249,0.001984,0.000960,0.000352,0.930211
0.415553,0.017440,0.202464,0.005056,0.046880,0.196352,0.002176,0.001088,0.000320,0.894434
0.416002,0.017408,0.202176,0.005152,0.047072,0.197921,0.002304,0.001056,0.000320,0.896803
0.429025,0.017504,0.202337,0.005280,0.046912,0.197825,0.002272,0.001184,0.000416,0.910627
0.416129,0.017280,0.202657,0.005312,0.047008,0.208608,0.003136,0.001120,0.000384,0.909218
0.415681,0.017344,0.202144,0.005344,0.046913,0.205216,0.001984,0.001024,0.000352,0.903074
0.415394,0.017440,0.221120,0.005408,0.046976,0.193793,0.002016,0.000960,0.000352,0.910819
0.415073,0.017504,0.201953,0.005152,0.047008,0.201889,0.002080,0.000960,0.000320,0.899299
0.416449,0.017504,0.202241,0.005280,0.047072,0.227136,0.001984,0.000992,0.000384,0.926082
0.416001,0.017440,0.202240,0.005313,0.046912,0.188352,0.002016,0.000960,0.000352,0.886850
0.434050,0.017472,0.202528,0.004832,0.046944,0.207009,0.002016,0.001024,0.000416,0.923651
0.415457,0.017664,0.202433,0.004864,0.046944,0.187617,0.002080,0.000928,0.000352,0.885923
0.415585,0.017504,0.203297,0.004864,0.046912,0.198112,0.002016,0.000992,0.000320,0.897026
0.416065,0.017728,0.221120,0.005056,0.047201,0.202592,0.002016,0.001024,0.000384,0.920962
0.415618,0.017408,0.202208,0.005024,0.046944,0.195009,0.002112,0.001248,0.000416,0.893123
0.415617,0.017536,0.202145,0.004832,0.047264,0.190881,0.002048,0.000992,0.000384,0.888835
0.415617,0.017440,0.202369,0.004832,0.046848,0.200928,0.002080,0.001056,0.000416,0.898594
0.434209,0.017536,0.202144,0.005056,0.047041,0.194368,0.002176,0.000960,0.000384,0.910562
0.415362,0.017664,0.203008,0.004896,0.046880,0.190433,0.001984,0.001024,0.000416,0.888899
0.415649,0.017472,0.202337,0.004800,0.047552,0.208801,0.001984,0.000960,0.000416,0.906883
0.415329,0.017632,0.220577,0.004928,0.047040,0.192160,0.002016,0.001024,0.000384,0.908482
0.415457,0.017664,0.202976,0.005248,0.046944,0.199137,0.001984,0.001088,0.000352,0.898082
0.415297,0.017632,0.203457,0.005248,0.047040,0.198177,0.002080,0.001120,0.000416,0.898211
0.415681,0.017472,0.203105,0.004864,0.047136,0.192576,0.002016,0.001152,0.000352,0.891554
0.432129,0.017504,0.203297,0.005024,0.046912,0.214816,0.002112,0.000960,0.000384,0.930498
