Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[9],Layer[10],classifier
0.415873,0.017440,0.202304,0.004896,0.047041,0.000576,0.192512,0.000576,0.888162
0.415649,0.017248,0.202529,0.005120,0.047104,0.000576,0.211329,0.000608,0.905955
0.420225,0.017280,0.201921,0.004896,0.046912,0.000576,0.198785,0.000640,0.897699
0.418209,0.017472,0.209345,0.005280,0.046976,0.000576,0.203584,0.000768,0.910530
0.415873,0.017408,0.202496,0.005056,0.047233,0.000576,0.211072,0.000672,0.907522
0.416354,0.017376,0.222784,0.005344,0.047488,0.000576,0.198657,0.000704,0.916291
0.415681,0.017472,0.203937,0.004832,0.048736,0.000576,0.190593,0.000608,0.888707
0.415649,0.017280,0.202177,0.005152,0.047808,0.000608,0.192608,0.000576,0.887970
0.421377,0.017440,0.201888,0.004864,0.048128,0.000576,0.202721,0.000576,0.904258
0.416129,0.017472,0.202112,0.005056,0.048800,0.000576,0.194369,0.000640,0.891939
0.416417,0.017440,0.202113,0.004960,0.048256,0.000576,0.205889,0.000640,0.904099
0.415873,0.017376,0.202049,0.005056,0.048256,0.000576,0.204768,0.000576,0.901538
0.416129,0.017568,0.221057,0.005376,0.048608,0.000640,0.203488,0.000832,0.921378
0.417154,0.017824,0.202112,0.004992,0.048480,0.000608,0.219233,0.000832,0.918435
0.416577,0.017408,0.202112,0.004896,0.048768,0.000576,0.206785,0.000800,0.905795
0.416385,0.017472,0.202369,0.005024,0.048064,0.000608,0.202369,0.000608,0.899619
0.415937,0.017344,0.202529,0.004896,0.048352,0.000576,0.208768,0.000672,0.906018
0.416257,0.017600,0.201824,0.004864,0.048417,0.000544,0.212064,0.000576,0.909858
0.416418,0.017728,0.201920,0.005312,0.048096,0.000608,0.214081,0.000512,0.911907
0.439841,0.017952,0.206080,0.005152,0.048481,0.000608,0.221216,0.000736,0.949506
0.421857,0.017504,0.203552,0.005120,0.048161,0.000736,0.210240,0.000576,0.916162
0.417218,0.017536,0.203456,0.005056,0.049152,0.000576,0.199457,0.000640,0.900163
0.415777,0.017472,0.202625,0.005024,0.047648,0.000608,0.222817,0.000672,0.919459
0.416417,0.017632,0.202497,0.004992,0.048800,0.000608,0.206497,0.000640,0.907235
0.415425,0.017696,0.202753,0.005088,0.048128,0.000608,0.199584,0.000640,0.897026
0.415169,0.017504,0.202464,0.005056,0.048609,0.000576,0.206048,0.000704,0.902946
0.432354,0.017760,0.202304,0.005056,0.050208,0.000608,0.195425,0.000672,0.912099
0.416321,0.017536,0.203137,0.004992,0.048320,0.000576,0.196769,0.000512,0.894403
0.420449,0.017312,0.202433,0.005056,0.048896,0.000544,0.200192,0.000608,0.902626
0.421025,0.017376,0.202368,0.005024,0.047969,0.000768,0.250720,0.000640,0.952546
0.417313,0.017344,0.202080,0.005056,0.048000,0.000768,0.197345,0.000576,0.895618
0.417025,0.017568,0.202817,0.005088,0.047712,0.000704,0.201217,0.000608,0.899811
0.416385,0.017504,0.202113,0.005056,0.048512,0.000576,0.205505,0.000608,0.903139
0.434049,0.017440,0.202913,0.005024,0.048640,0.000576,0.211552,0.000640,0.928418
0.416353,0.017344,0.203745,0.004832,0.048224,0.000576,0.204128,0.000800,0.903458
0.416002,0.017376,0.202176,0.004800,0.048512,0.000608,0.202177,0.000608,0.898915
0.416225,0.017377,0.219680,0.005440,0.047968,0.000576,0.205217,0.000672,0.920355
0.416225,0.017280,0.202305,0.005056,0.048576,0.000576,0.204897,0.000768,0.902083
0.415233,0.017440,0.202305,0.005216,0.048800,0.000576,0.202368,0.000576,0.900002
0.415297,0.017504,0.202368,0.005280,0.048449,0.000576,0.198272,0.000704,0.895138
0.432290,0.017312,0.202400,0.005056,0.049024,0.000608,0.199777,0.000672,0.914787
0.415329,0.017408,0.202049,0.005056,0.048832,0.000608,0.199585,0.000608,0.896291
0.417185,0.017216,0.202593,0.005088,0.048768,0.000576,0.210049,0.000576,0.909315
0.416705,0.017472,0.220097,0.005344,0.048160,0.000576,0.205728,0.000672,0.922914
0.417025,0.017280,0.202400,0.005024,0.048769,0.000576,0.200768,0.000672,0.899778
0.416066,0.017376,0.202496,0.005024,0.048256,0.000608,0.205185,0.000800,0.902499
0.416193,0.017376,0.202241,0.005056,0.048128,0.000576,0.206049,0.000608,0.903171
0.416321,0.017280,0.202241,0.005088,0.049728,0.000576,0.210657,0.000960,0.909635
0.416801,0.017280,0.202785,0.005056,0.047936,0.000576,0.208736,0.000992,0.906850
0.420417,0.017472,0.202817,0.005024,0.048448,0.000576,0.201600,0.000576,0.903650
0.417858,0.017632,0.202656,0.005152,0.049345,0.000768,0.194560,0.000576,0.911651
0.416097,0.017409,0.202848,0.005088,0.047808,0.000576,0.202561,0.000576,0.899747
0.417601,0.017568,0.202657,0.004800,0.048288,0.000576,0.194881,0.000608,0.894115
0.416897,0.017376,0.202529,0.005056,0.047744,0.000768,0.206784,0.000640,0.905250
0.416770,0.017312,0.202976,0.005024,0.047616,0.000640,0.207777,0.000704,0.906979
0.416929,0.017281,0.202944,0.005184,0.049312,0.000576,0.201153,0.000576,0.900995
0.416705,0.017536,0.202433,0.005056,0.048160,0.000768,0.198689,0.000576,0.897027
0.415969,0.017472,0.240545,0.005280,0.048128,0.000576,0.207744,0.000640,0.943362
0.416065,0.017344,0.202624,0.005120,0.048065,0.000576,0.202240,0.000736,0.899810
0.417730,0.017504,0.202272,0.005088,0.047968,0.000768,0.205537,0.000832,0.904547
0.415649,0.017312,0.202209,0.005024,0.048608,0.000768,0.206881,0.000704,0.904387
0.422177,0.017280,0.202113,0.004992,0.048128,0.000736,0.207841,0.000736,0.911171
0.420033,0.017504,0.202945,0.005120,0.048640,0.000704,0.211104,0.000576,0.913442
0.416737,0.017632,0.202784,0.004992,0.047937,0.000768,0.200096,0.000704,0.899330
0.433186,0.017632,0.202528,0.004832,0.048416,0.000768,0.201665,0.000576,0.916707
0.416129,0.017344,0.202561,0.005088,0.049280,0.000576,0.201569,0.000608,0.899971
0.416033,0.017664,0.202049,0.005056,0.048352,0.000576,0.205665,0.000640,0.902915
0.423137,0.017472,0.203137,0.005248,0.048320,0.000576,0.234784,0.000640,0.940674
0.416577,0.017536,0.202241,0.005024,0.049696,0.000768,0.214272,0.000704,0.914402
0.415905,0.018304,0.202080,0.005088,0.048257,0.000576,0.203392,0.000736,0.901154
0.416354,0.017504,0.202112,0.004736,0.048288,0.000576,0.190529,0.000704,0.888035
0.438081,0.017600,0.201953,0.005088,0.048384,0.000576,0.205953,0.000736,0.925507
0.416929,0.017600,0.202145,0.005088,0.048608,0.000576,0.202240,0.000736,0.901250
0.416225,0.017728,0.201953,0.005056,0.048032,0.000640,0.206208,0.000768,0.904610
0.415841,0.017952,0.202176,0.005088,0.048289,0.000576,0.223392,0.000672,0.921282
0.419778,0.017504,0.202144,0.005056,0.048672,0.000576,0.204385,0.000800,0.906243
0.416897,0.017440,0.201985,0.004832,0.048096,0.000608,0.208577,0.000640,0.906499
0.420129,0.017344,0.202177,0.005088,0.048224,0.000640,0.197409,0.000576,0.898851
0.431329,0.017408,0.201889,0.005248,0.048416,0.000576,0.197920,0.000640,0.910914
0.420577,0.017568,0.201792,0.005312,0.048481,0.000576,0.216576,0.000544,0.918562
0.417186,0.017536,0.202176,0.004992,0.048448,0.000608,0.209153,0.000640,0.908355
0.416705,0.017568,0.220001,0.005408,0.048160,0.000544,0.198657,0.000608,0.915331
0.415905,0.017440,0.201825,0.004992,0.048576,0.000576,0.207041,0.000736,0.904099
0.417409,0.017792,0.202849,0.005088,0.048928,0.000576,0.211904,0.000640,0.914274
0.417153,0.017792,0.202112,0.005056,0.048257,0.000736,0.205472,0.000672,0.904898
0.417345,0.017536,0.202016,0.005120,0.048160,0.000608,0.201537,0.000704,0.901570
0.416065,0.017601,0.202592,0.005024,0.048768,0.000544,0.210689,0.000800,0.909507
0.415937,0.017472,0.202273,0.005024,0.048384,0.000544,0.206945,0.000672,0.905219
0.417665,0.017344,0.215329,0.005312,0.047776,0.000608,0.205793,0.000576,0.917987
0.416897,0.017632,0.202305,0.004800,0.048352,0.000768,0.202944,0.000704,0.902242
0.416034,0.017600,0.201728,0.005024,0.048320,0.000608,0.200993,0.000544,0.898467
0.416641,0.017473,0.202112,0.005024,0.048352,0.000608,0.203777,0.000896,0.902595
0.416161,0.017664,0.202497,0.004992,0.048608,0.000544,0.205057,0.000992,0.904483
0.418017,0.017664,0.203009,0.005088,0.049728,0.000576,0.210048,0.000800,0.914434
0.416673,0.017760,0.202720,0.005120,0.048833,0.000768,0.212448,0.000768,0.912514
0.416162,0.033632,0.202496,0.005024,0.048320,0.000608,0.211777,0.000864,0.926723
0.416130,0.017248,0.203616,0.004928,0.047872,0.000608,0.209985,0.000608,0.907907
0.415745,0.017472,0.202017,0.005120,0.048128,0.000544,0.208193,0.000640,0.905795
0.423809,0.017728,0.206081,0.005024,0.053408,0.000704,0.250817,0.000672,0.965859
0.417217,0.017248,0.203649,0.005056,0.048576,0.000576,0.188961,0.000736,0.889347
0.416513,0.017760,0.204417,0.005088,0.047968,0.000576,0.198752,0.000704,0.898306
0.416482,0.017472,0.202336,0.005056,0.048160,0.000576,0.199969,0.000704,0.897827
0.430753,0.017664,0.202689,0.004832,0.048800,0.000576,0.191137,0.000768,0.905027
0.416289,0.017440,0.201825,0.005056,0.048608,0.000576,0.196928,0.000576,0.894467
0.416513,0.017600,0.201921,0.005088,0.047840,0.000576,0.202400,0.000736,0.899746
0.416897,0.017504,0.202496,0.005120,0.048096,0.000544,0.224321,0.000672,0.922690
0.415809,0.017376,0.202400,0.005248,0.048640,0.000608,0.204449,0.000640,0.902115
0.419969,0.017536,0.202273,0.005088,0.048512,0.000608,0.198209,0.000544,0.899747
0.416129,0.017568,0.202529,0.005024,0.048320,0.000608,0.190336,0.000640,0.887938
0.434145,0.017696,0.202944,0.005024,0.048481,0.000576,0.205728,0.000640,0.923682
0.420226,0.017312,0.202528,0.005024,0.047616,0.000576,0.191329,0.000544,0.891555
0.420161,0.017216,0.202241,0.005024,0.047616,0.000576,0.194433,0.000512,0.894531
0.415745,0.017504,0.202145,0.005056,0.048416,0.000576,0.216512,0.000672,0.913890
0.416545,0.017536,0.202848,0.005056,0.048480,0.000608,0.200129,0.000576,0.898690
0.415745,0.017504,0.202273,0.005024,0.048736,0.000576,0.189825,0.000544,0.886755
0.420705,0.017536,0.203233,0.004896,0.048480,0.000608,0.193728,0.000608,0.897890
0.433537,0.017504,0.202625,0.005280,0.048096,0.000576,0.197696,0.000608,0.912386
0.420354,0.017696,0.202336,0.004800,0.047840,0.000608,0.194529,0.000576,0.895267
0.419137,0.017857,0.203712,0.005312,0.048320,0.000640,0.247585,0.001248,0.953731
0.417538,0.017856,0.202592,0.005216,0.048192,0.000576,0.241793,0.000928,0.942883
0.417345,0.017728,0.203649,0.005120,0.047936,0.000576,0.192385,0.000800,0.892355
0.416321,0.017664,0.202305,0.005280,0.047680,0.000544,0.203424,0.000864,0.900674
0.415169,0.017600,0.202464,0.005408,0.047905,0.000640,0.216512,0.000608,0.912866
0.434946,0.017504,0.202336,0.004992,0.047872,0.000576,0.207873,0.000768,0.923843
0.415809,0.017664,0.202497,0.005248,0.048000,0.000608,0.189121,0.000608,0.885859
0.415361,0.017536,0.202849,0.005056,0.047776,0.000608,0.197696,0.000640,0.893890
0.416001,0.017536,0.202048,0.005376,0.047553,0.000608,0.221024,0.000672,0.917058
0.416418,0.017536,0.202368,0.005280,0.047648,0.000576,0.207809,0.000704,0.904675
0.416801,0.017600,0.202561,0.005280,0.048544,0.000576,0.194465,0.000608,0.892483
0.416289,0.017696,0.202753,0.005056,0.047392,0.000544,0.185888,0.000544,0.882242
0.434465,0.017792,0.202560,0.005280,0.048385,0.000576,0.204128,0.000608,0.919874
0.420066,0.017536,0.202176,0.005088,0.046976,0.000640,0.209697,0.000608,0.909155
0.416225,0.017824,0.203329,0.004992,0.049024,0.000576,0.200449,0.000608,0.899779
0.416897,0.017696,0.203105,0.005280,0.047264,0.000544,0.217504,0.000640,0.915522
0.416449,0.017504,0.202016,0.005280,0.047521,0.000576,0.208000,0.000544,0.904418
0.415682,0.017664,0.203104,0.005312,0.049344,0.000576,0.229953,0.000608,0.928547
0.415777,0.017600,0.202913,0.005056,0.047072,0.000576,0.202657,0.000640,0.898499
0.439777,0.017696,0.202753,0.005216,0.047712,0.000608,0.195520,0.000512,0.915714
0.415329,0.017600,0.202336,0.004832,0.049216,0.000576,0.200833,0.000576,0.897442
0.415745,0.017600,0.202721,0.004832,0.049408,0.000544,0.198657,0.000608,0.896259
0.416001,0.017728,0.201953,0.005344,0.048864,0.000576,0.194913,0.000640,0.892195
0.416225,0.017568,0.202113,0.005120,0.048768,0.000640,0.233856,0.000608,0.931202
0.421185,0.017632,0.202144,0.005088,0.048097,0.000576,0.195936,0.000832,0.897986
0.416514,0.017600,0.203168,0.005088,0.047392,0.000608,0.219329,0.000640,0.918147
0.432353,0.017632,0.202945,0.005312,0.047680,0.000576,0.200097,0.000576,0.913347
0.415777,0.017728,0.202753,0.005248,0.047648,0.000576,0.201057,0.000768,0.897923
0.415873,0.017472,0.202113,0.005056,0.048960,0.000576,0.204032,0.000992,0.901346
0.415553,0.017472,0.203456,0.005248,0.048768,0.000576,0.214369,0.000608,0.912450
0.415873,0.017792,0.202689,0.005248,0.048416,0.000576,0.206433,0.000768,0.904067
0.416417,0.017472,0.201953,0.005312,0.047776,0.000576,0.231809,0.000544,0.928483
0.415841,0.017536,0.202273,0.005024,0.047616,0.000608,0.195744,0.000576,0.891394
0.434914,0.017760,0.202016,0.005024,0.047232,0.000608,0.208001,0.000640,0.922595
0.416417,0.017920,0.203105,0.005152,0.047296,0.000576,0.201249,0.000608,0.899043
0.416481,0.017600,0.202561,0.005184,0.047520,0.000576,0.205761,0.000768,0.902947
0.415425,0.017536,0.202401,0.005344,0.049056,0.000576,0.198304,0.000576,0.895682
0.419937,0.017568,0.202240,0.005344,0.047616,0.000544,0.203233,0.000608,0.903842
0.415745,0.017536,0.202336,0.005344,0.048096,0.000576,0.211009,0.000640,0.907555
0.420769,0.017856,0.205537,0.005280,0.048256,0.000800,0.221025,0.000736,0.929795
0.436001,0.017856,0.203489,0.005280,0.048128,0.000608,0.209953,0.000864,0.929763
0.416993,0.017760,0.203265,0.005120,0.048384,0.000608,0.208224,0.000640,0.908706
0.417377,0.017824,0.202336,0.005313,0.048416,0.000608,0.217440,0.000768,0.917218
0.416706,0.017632,0.202368,0.005088,0.048320,0.000576,0.230625,0.000640,0.929059
0.416834,0.017792,0.202752,0.005312,0.048256,0.000576,0.204641,0.000640,0.904707
0.415937,0.017632,0.202881,0.005344,0.048480,0.000576,0.206081,0.000640,0.905219
0.417985,0.017824,0.203777,0.005312,0.048352,0.000608,0.205825,0.000736,0.907971
0.432225,0.017792,0.202561,0.005696,0.048096,0.000800,0.200224,0.000864,0.915714
0.416833,0.017600,0.203008,0.005056,0.048033,0.000608,0.198848,0.000672,0.897954
0.416098,0.017568,0.202432,0.005472,0.047776,0.000576,0.206785,0.000736,0.904579
0.416001,0.017760,0.220257,0.005280,0.047936,0.000608,0.196673,0.000608,0.912483
0.420257,0.017696,0.202209,0.005312,0.047776,0.000576,0.196513,0.000800,0.898627
0.416321,0.017952,0.202273,0.005024,0.047520,0.000544,0.203744,0.000832,0.901154
0.416673,0.017792,0.203328,0.005280,0.047969,0.000576,0.197536,0.000736,0.897090
0.416098,0.017760,0.202336,0.005344,0.047872,0.000608,0.211969,0.000704,0.910467
0.416385,0.017793,0.202368,0.005344,0.048288,0.000576,0.194657,0.000896,0.894019
0.417889,0.017664,0.202689,0.005184,0.048128,0.000608,0.207681,0.000640,0.907907
0.417761,0.017824,0.222561,0.005472,0.047392,0.000768,0.208289,0.000640,0.928515
0.417569,0.017536,0.202977,0.005152,0.048448,0.000544,0.204160,0.000800,0.904194
0.416097,0.018080,0.202464,0.005280,0.047777,0.000608,0.205696,0.000576,0.904130
0.416226,0.017824,0.204000,0.005120,0.047360,0.000576,0.200353,0.000704,0.899523
0.416225,0.017632,0.201953,0.005312,0.047840,0.000768,0.207905,0.000640,0.905347
0.416225,0.017632,0.202657,0.005280,0.047680,0.000576,0.197217,0.000896,0.895363
0.416001,0.017760,0.202337,0.005344,0.047744,0.000576,0.195168,0.000640,0.892930
0.439745,0.017856,0.202464,0.005376,0.048161,0.000576,0.205504,0.000800,0.928770
0.416994,0.017824,0.202240,0.005280,0.047296,0.000608,0.217185,0.000704,0.915299
0.416353,0.017728,0.202849,0.005376,0.047328,0.000576,0.201025,0.000832,0.898979
0.416161,0.017760,0.203329,0.005312,0.047872,0.000608,0.205057,0.000608,0.904195
0.416417,0.017728,0.202753,0.005312,0.047744,0.000608,0.196320,0.000800,0.894818
0.418881,0.017664,0.203393,0.005280,0.048256,0.000800,0.231360,0.000992,0.935330
0.417441,0.017888,0.203296,0.005089,0.047744,0.000736,0.209824,0.000832,0.910498
0.430786,0.017792,0.202560,0.005088,0.047456,0.000640,0.209537,0.000960,0.922339
0.416770,0.017568,0.202880,0.005504,0.048096,0.000576,0.198273,0.000768,0.897443
0.416481,0.017632,0.203009,0.005344,0.047680,0.000608,0.213569,0.001024,0.912035
0.416769,0.017728,0.202881,0.005312,0.047808,0.000832,0.228833,0.000672,0.928995
0.416705,0.017536,0.202657,0.005280,0.048288,0.000576,0.206656,0.000768,0.905346
0.417345,0.017696,0.202400,0.005312,0.047841,0.000576,0.204384,0.000832,0.903650
0.416578,0.017568,0.202688,0.005248,0.047456,0.000800,0.213985,0.000640,0.912291
0.432129,0.017824,0.202721,0.005088,0.047584,0.000832,0.212545,0.000800,0.926691
0.416161,0.017664,0.202881,0.005312,0.047552,0.000768,0.200641,0.000864,0.899395
0.416257,0.017664,0.202561,0.005120,0.047488,0.000608,0.203872,0.000800,0.901314
0.416417,0.017728,0.222913,0.005312,0.047712,0.000576,0.202688,0.000736,0.921634
0.416897,0.017632,0.202784,0.005280,0.047681,0.000608,0.225344,0.000928,0.924002
0.419394,0.017696,0.204416,0.005056,0.048064,0.000832,0.235105,0.001280,0.940483
0.417634,0.017632,0.203456,0.005248,0.048224,0.000800,0.213345,0.000832,0.915171
0.416898,0.017728,0.202912,0.005216,0.047744,0.000736,0.197121,0.000800,0.896515
0.417281,0.017760,0.203521,0.005344,0.047936,0.000768,0.207009,0.000864,0.907747
0.418305,0.017664,0.203297,0.005312,0.047968,0.000768,0.204385,0.000672,0.905347
0.446881,0.017632,0.203777,0.005248,0.048000,0.000576,0.205920,0.000672,0.936290
0.416321,0.017760,0.203360,0.005120,0.047585,0.000576,0.196032,0.000704,0.894466
0.416642,0.017600,0.202816,0.005056,0.048288,0.000576,0.201313,0.000576,0.900675
0.416097,0.017600,0.202209,0.005312,0.047456,0.000608,0.230817,0.000640,0.927843
0.416321,0.017824,0.203297,0.005120,0.047968,0.000608,0.212289,0.000576,0.910723
0.415841,0.017760,0.202817,0.005280,0.048000,0.000576,0.205568,0.000704,0.903746
0.416545,0.017824,0.202240,0.005249,0.047680,0.000800,0.196384,0.000768,0.894594
0.434754,0.017728,0.203488,0.005120,0.047744,0.000736,0.202881,0.000608,0.920387
0.417025,0.017696,0.202209,0.005248,0.047520,0.000768,0.204289,0.000800,0.903075
0.417505,0.017728,0.202081,0.005280,0.047680,0.000736,0.202721,0.000864,0.901603
0.416161,0.017632,0.202369,0.005376,0.047840,0.000768,0.213984,0.000832,0.912354
0.416321,0.017472,0.202464,0.005312,0.047425,0.000800,0.199424,0.000832,0.896802
0.415810,0.017728,0.202208,0.005280,0.047456,0.000768,0.211393,0.000736,0.908675
0.415937,0.017696,0.202401,0.005632,0.047808,0.000608,0.205121,0.000864,0.903747
0.433633,0.017664,0.202369,0.005376,0.047616,0.000608,0.204865,0.000896,0.920707
0.417313,0.017792,0.202881,0.005312,0.048032,0.000608,0.202368,0.000800,0.902562
0.416321,0.017632,0.203072,0.004832,0.048641,0.000576,0.203424,0.000832,0.902882
0.416802,0.017952,0.220864,0.005344,0.047968,0.000768,0.202433,0.000832,0.920643
0.415905,0.017568,0.203201,0.005248,0.047552,0.000768,0.202337,0.000832,0.900387
0.421249,0.017600,0.203105,0.005248,0.047584,0.000800,0.198913,0.000704,0.902083
0.416385,0.017600,0.202849,0.005312,0.047488,0.000800,0.201088,0.000640,0.899298
0.436033,0.017728,0.203744,0.005312,0.048321,0.000608,0.207520,0.000608,0.927298
0.416610,0.017632,0.202464,0.005280,0.047648,0.000608,0.199393,0.000800,0.897795
0.416097,0.017633,0.202208,0.005120,0.047680,0.000544,0.194113,0.000800,0.891363
0.415969,0.017728,0.219937,0.005440,0.047808,0.000544,0.199969,0.000768,0.915843
0.415713,0.017600,0.202689,0.005248,0.047552,0.000736,0.195552,0.000736,0.893154
0.420609,0.017792,0.203200,0.005312,0.047777,0.000544,0.198656,0.000640,0.902018
0.416066,0.017664,0.202624,0.005216,0.047840,0.000608,0.194913,0.000608,0.892387
0.416097,0.017792,0.202497,0.005024,0.047360,0.000576,0.205089,0.000832,0.902563
0.416065,0.017632,0.202753,0.005088,0.047968,0.000768,0.196864,0.000576,0.894818
0.416609,0.017568,0.202305,0.005376,0.048224,0.000576,0.201504,0.000864,0.900194
0.416290,0.017696,0.235904,0.005696,0.047969,0.000608,0.194464,0.000832,0.927267
0.416161,0.017601,0.202176,0.005248,0.048000,0.000576,0.197665,0.000864,0.895267
0.415809,0.017536,0.202657,0.005312,0.047232,0.000576,0.201857,0.000896,0.898691
0.415777,0.017568,0.202593,0.004992,0.047424,0.000608,0.200000,0.000736,0.896898
0.416033,0.017600,0.202528,0.005376,0.047489,0.000608,0.197728,0.000864,0.895394
0.416578,0.017792,0.202624,0.005248,0.048416,0.000576,0.197409,0.000768,0.896963
0.416129,0.017568,0.202849,0.005312,0.047680,0.000576,0.195073,0.000704,0.892707
0.416193,0.017760,0.219905,0.005376,0.047488,0.000768,0.206849,0.000704,0.922755
0.420513,0.017952,0.203009,0.005312,0.047360,0.000768,0.197280,0.000704,0.900002
0.416321,0.017504,0.202304,0.005088,0.047744,0.000800,0.195201,0.000800,0.892802
0.416833,0.017824,0.202977,0.005312,0.047744,0.000544,0.197633,0.000832,0.896739
0.416833,0.017632,0.202497,0.005056,0.047680,0.000544,0.192193,0.000832,0.890627
0.416097,0.017888,0.202689,0.005280,0.047072,0.000800,0.199392,0.000640,0.896834
0.416481,0.017696,0.202144,0.005280,0.047393,0.000896,0.198080,0.000576,0.895554
0.440354,0.017728,0.202944,0.005568,0.048576,0.000800,0.209953,0.000640,0.934403
0.416705,0.018080,0.202688,0.005024,0.047424,0.000832,0.192257,0.000640,0.891139
0.415969,0.017600,0.202657,0.005280,0.047744,0.000800,0.197153,0.000704,0.895267
0.416641,0.017664,0.203329,0.005056,0.047296,0.000576,0.196608,0.000544,0.894882
0.416513,0.017696,0.202881,0.005312,0.047520,0.000608,0.195712,0.000960,0.894178
0.416610,0.017728,0.202816,0.005280,0.047712,0.000608,0.218049,0.000608,0.916611
0.416354,0.017760,0.202592,0.005280,0.047488,0.000832,0.203713,0.000736,0.901923
0.432929,0.017728,0.202977,0.005280,0.048128,0.000800,0.206049,0.000832,0.923299
0.416705,0.017568,0.202145,0.005312,0.047424,0.000736,0.200800,0.000672,0.898595
0.417121,0.017632,0.202177,0.005152,0.048032,0.000576,0.194240,0.000768,0.893154
0.417602,0.017600,0.202464,0.005312,0.047712,0.000608,0.225473,0.000704,0.926403
0.416226,0.017824,0.202400,0.005312,0.047840,0.000608,0.198337,0.000704,0.896739
0.415969,0.017536,0.203169,0.005344,0.047648,0.000608,0.197345,0.000544,0.895139
0.416289,0.017760,0.202369,0.005344,0.047680,0.000608,0.191840,0.000608,0.889538
0.432257,0.017664,0.202560,0.005184,0.048065,0.000576,0.225632,0.000640,0.939746
0.416194,0.017760,0.202272,0.005088,0.047904,0.000800,0.196641,0.000768,0.894851
0.416545,0.017760,0.202273,0.005312,0.047200,0.000832,0.197281,0.000800,0.895363
0.416353,0.017728,0.203553,0.005312,0.047968,0.000800,0.234881,0.000832,0.934755
0.416545,0.017536,0.202817,0.005312,0.047744,0.000768,0.203104,0.000576,0.901730
0.416353,0.017824,0.202689,0.005088,0.047424,0.000800,0.199840,0.000800,0.897954
0.420930,0.017792,0.204064,0.005344,0.048000,0.000800,0.201281,0.000640,0.906531
0.432258,0.017600,0.203168,0.005280,0.047584,0.000768,0.201409,0.000736,0.916355
0.416993,0.017792,0.202593,0.005280,0.047584,0.000608,0.195425,0.000896,0.894339
0.416769,0.017792,0.202945,0.005120,0.047232,0.000800,0.197056,0.000800,0.895650
0.416545,0.017728,0.202912,0.005312,0.065377,0.000640,0.199680,0.000864,0.916802
0.416770,0.017792,0.202528,0.005280,0.047648,0.000576,0.203201,0.000608,0.901219
0.416097,0.017600,0.202273,0.005280,0.047424,0.000576,0.192193,0.000736,0.889347
0.416577,0.017408,0.203553,0.005248,0.047072,0.000576,0.200192,0.000577,0.898115
0.433217,0.017664,0.204865,0.005280,0.047392,0.000576,0.202528,0.000640,0.919778
0.416161,0.017504,0.202368,0.005120,0.047393,0.000800,0.197408,0.000608,0.894530
0.415842,0.017632,0.202848,0.005344,0.047744,0.000800,0.210401,0.000800,0.909571
0.416641,0.018016,0.217153,0.005344,0.048096,0.000576,0.203713,0.000544,0.917507
0.416897,0.017824,0.203777,0.005344,0.048224,0.000832,0.202753,0.000736,0.903843
0.416225,0.017792,0.203137,0.004800,0.047488,0.000768,0.220608,0.000800,0.918530
0.416193,0.017664,0.203009,0.005344,0.047552,0.000800,0.193280,0.000768,0.891714
0.417345,0.017664,0.204736,0.005088,0.047681,0.000576,0.197696,0.000800,0.898690
0.416321,0.017601,0.204448,0.005312,0.047968,0.000608,0.200737,0.000832,0.901027
0.416001,0.017568,0.204769,0.005248,0.047808,0.000608,0.202913,0.000768,0.902403
0.416673,0.017728,0.219393,0.005504,0.047680,0.000544,0.204640,0.000672,0.920387
0.415713,0.018048,0.203520,0.005345,0.047648,0.000768,0.224768,0.000544,0.923074
0.415841,0.017600,0.202432,0.005152,0.048001,0.000576,0.202208,0.000832,0.900514
0.416929,0.017633,0.202368,0.005312,0.047680,0.000576,0.204033,0.000704,0.902339
0.416097,0.017568,0.202625,0.005312,0.047360,0.000608,0.200289,0.000768,0.898243
0.416225,0.017632,0.203041,0.005344,0.047872,0.000608,0.201792,0.000608,0.900194
0.416321,0.017632,0.202464,0.005313,0.048064,0.000576,0.203968,0.000800,0.902562
0.433570,0.017952,0.202592,0.005248,0.048160,0.000608,0.200993,0.000736,0.916707
0.416257,0.017825,0.203040,0.005248,0.047648,0.000576,0.190849,0.000832,0.889475
0.416161,0.017600,0.203553,0.005312,0.047520,0.000608,0.201153,0.000640,0.899651
0.416993,0.017632,0.202081,0.005312,0.047552,0.000576,0.219616,0.000704,0.919490
0.416545,0.017728,0.202017,0.005088,0.047264,0.000800,0.208160,0.000704,0.905218
0.416609,0.017824,0.203232,0.005312,0.048545,0.000768,0.209792,0.000864,0.910786
0.416802,0.017632,0.202624,0.005056,0.047744,0.000800,0.212065,0.000800,0.911043
0.433569,0.017920,0.203585,0.005280,0.048352,0.000768,0.206113,0.000704,0.923395
0.415937,0.017664,0.203009,0.005280,0.048160,0.000576,0.199265,0.000832,0.897731
0.416065,0.017600,0.202369,0.005312,0.047616,0.000576,0.208192,0.000704,0.905730
0.416097,0.017632,0.203008,0.004992,0.047809,0.000800,0.224192,0.000800,0.922690
0.417538,0.017664,0.203264,0.005024,0.047744,0.000768,0.207873,0.000832,0.908483
0.416161,0.017824,0.202529,0.005312,0.047712,0.000544,0.202849,0.000704,0.901027
