Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415746,0.017536,0.202400,0.005184,0.047968,0.000832,0.013920,0.169121,0.002272,0.001216,0.000384,0.886019
0.415649,0.017440,0.203201,0.005280,0.048320,0.000800,0.014560,0.169761,0.001952,0.001152,0.000384,0.886467
0.433889,0.018048,0.203425,0.005312,0.047776,0.000800,0.013984,0.172193,0.002336,0.001536,0.000352,0.907811
0.416289,0.017632,0.202721,0.005440,0.048768,0.000640,0.013920,0.168064,0.002112,0.001120,0.000352,0.884770
0.415682,0.017504,0.202880,0.005248,0.048032,0.000608,0.014272,0.173441,0.002176,0.001088,0.000352,0.889091
0.416065,0.017600,0.202273,0.005056,0.047776,0.000608,0.013728,0.167617,0.002208,0.001056,0.000384,0.882275
0.415713,0.017664,0.202817,0.005280,0.048736,0.000576,0.014016,0.173888,0.002208,0.000992,0.000352,0.889986
0.415777,0.017504,0.202272,0.005248,0.048737,0.000576,0.014496,0.172672,0.002080,0.001120,0.000320,0.888418
0.416002,0.017472,0.202272,0.005120,0.047552,0.000640,0.013920,0.173505,0.001952,0.001120,0.000352,0.887875
0.416033,0.017472,0.220449,0.005344,0.047904,0.000608,0.014496,0.184481,0.002336,0.001056,0.000352,0.918371
0.416289,0.017696,0.203169,0.005344,0.048128,0.000800,0.014432,0.174144,0.002336,0.001120,0.000384,0.892226
0.416513,0.017408,0.203104,0.005280,0.048065,0.000608,0.014080,0.164608,0.002080,0.001088,0.000416,0.880962
0.415778,0.017600,0.202432,0.005248,0.048128,0.000800,0.013920,0.172641,0.001792,0.001056,0.000416,0.887331
0.416545,0.017568,0.202657,0.005088,0.048032,0.000608,0.014400,0.170273,0.001888,0.000992,0.000352,0.886019
0.415649,0.017600,0.202529,0.005088,0.048800,0.000608,0.014240,0.166848,0.002144,0.000992,0.000352,0.883074
0.416097,0.017696,0.202784,0.005280,0.047649,0.000576,0.014464,0.168992,0.002432,0.001024,0.000384,0.885314
0.415297,0.017633,0.219232,0.005472,0.048032,0.000576,0.014048,0.176673,0.002176,0.000960,0.000384,0.908547
0.415713,0.017472,0.202721,0.005248,0.047552,0.000608,0.013888,0.167200,0.001920,0.001056,0.000416,0.881411
0.415809,0.017760,0.203297,0.005248,0.047776,0.000544,0.014560,0.162752,0.001952,0.001024,0.000288,0.878978
0.414914,0.017792,0.202528,0.005056,0.047744,0.000608,0.014176,0.184417,0.002304,0.001248,0.000320,0.898755
0.418433,0.017792,0.204065,0.005248,0.048032,0.000608,0.014816,0.190497,0.002496,0.001184,0.000416,0.912675
0.417153,0.017664,0.202657,0.005408,0.048192,0.000608,0.014272,0.208513,0.002176,0.001120,0.000416,0.926051
0.415425,0.017568,0.203169,0.005088,0.048224,0.000608,0.014816,0.170144,0.002080,0.001248,0.000352,0.886754
0.416001,0.017664,0.219745,0.005760,0.048448,0.000576,0.013888,0.167776,0.002272,0.001120,0.000384,0.901922
0.415778,0.017600,0.203328,0.005088,0.048224,0.000576,0.014624,0.180641,0.002240,0.001600,0.000352,0.897539
0.415681,0.017760,0.203297,0.005120,0.047168,0.000608,0.013824,0.180801,0.002176,0.001152,0.000384,0.895555
0.415585,0.017472,0.203777,0.005216,0.048384,0.000608,0.013760,0.171872,0.001984,0.000992,0.000384,0.887650
0.417153,0.017504,0.204225,0.005440,0.048928,0.000608,0.013760,0.167104,0.002368,0.001024,0.000384,0.886434
0.415586,0.017536,0.202560,0.005120,0.048160,0.000608,0.013376,0.164449,0.001824,0.001088,0.000416,0.878339
0.415617,0.017472,0.202465,0.005120,0.047584,0.000608,0.013344,0.170209,0.001920,0.000960,0.000384,0.883075
0.416801,0.017952,0.219553,0.005440,0.048672,0.000576,0.014112,0.177344,0.002304,0.001152,0.000416,0.913794
0.416065,0.018272,0.202880,0.005472,0.048577,0.000576,0.013824,0.174336,0.002208,0.001024,0.000352,0.891330
0.416162,0.017696,0.202400,0.005312,0.048192,0.000576,0.013664,0.171297,0.002272,0.001120,0.000352,0.886531
0.416001,0.017440,0.202561,0.005312,0.048384,0.000576,0.013728,0.164353,0.002144,0.000960,0.000384,0.879747
0.435425,0.017664,0.202305,0.005312,0.048288,0.000608,0.013600,0.171328,0.002080,0.001120,0.000384,0.906338
0.416321,0.017632,0.203168,0.005216,0.048001,0.000608,0.013376,0.171136,0.002112,0.001120,0.000448,0.886754
0.415201,0.017760,0.201729,0.005088,0.047648,0.000576,0.013568,0.175233,0.001984,0.001120,0.000384,0.888035
0.415585,0.017440,0.221217,0.005248,0.048192,0.000576,0.013920,0.181569,0.002176,0.001024,0.000384,0.915587
0.415329,0.017504,0.202913,0.005152,0.048032,0.000608,0.013408,0.182432,0.001920,0.001120,0.000384,0.896578
0.416001,0.017696,0.203328,0.005216,0.047553,0.000640,0.013632,0.168160,0.002048,0.001088,0.000448,0.884258
0.416513,0.017729,0.202688,0.005024,0.047840,0.000608,0.013696,0.179617,0.002624,0.001280,0.000416,0.898915
0.447137,0.017440,0.202657,0.005248,0.048448,0.000608,0.014272,0.173409,0.002144,0.001184,0.000384,0.921283
0.415809,0.017440,0.202785,0.005088,0.047968,0.000608,0.014400,0.168736,0.002080,0.001024,0.000416,0.884258
0.415649,0.017376,0.203584,0.005248,0.048321,0.000608,0.014048,0.172224,0.002176,0.000992,0.000416,0.888802
0.415490,0.017440,0.220832,0.005344,0.052448,0.000576,0.013472,0.166241,0.001824,0.000992,0.000352,0.903235
0.415393,0.017408,0.203233,0.005376,0.047392,0.000608,0.013696,0.171489,0.002176,0.001120,0.000352,0.886627
0.416289,0.017440,0.202625,0.005280,0.048800,0.000576,0.014432,0.169248,0.002080,0.000960,0.000352,0.886082
0.415905,0.017504,0.202592,0.005408,0.047936,0.000608,0.013761,0.180160,0.001888,0.000960,0.000416,0.894882
0.432833,0.017505,0.202880,0.005216,0.048256,0.000576,0.013600,0.168929,0.005728,0.001152,0.000416,0.905315
0.416609,0.017632,0.202689,0.005312,0.047616,0.000608,0.013664,0.177537,0.001824,0.001088,0.000384,0.891971
0.417217,0.017568,0.203329,0.005280,0.048224,0.000576,0.013760,0.174432,0.002240,0.001088,0.000384,0.894882
0.415841,0.017440,0.203200,0.005216,0.064641,0.000704,0.014496,0.179840,0.002336,0.001216,0.000384,0.913698
0.416226,0.017504,0.202400,0.005024,0.049120,0.000608,0.014016,0.174465,0.002240,0.001184,0.000384,0.890915
0.416225,0.017664,0.202977,0.005248,0.048288,0.000608,0.013760,0.169505,0.002368,0.001056,0.000384,0.886307
0.416001,0.018048,0.202209,0.005248,0.048608,0.000800,0.013856,0.173120,0.002304,0.001120,0.000352,0.890690
0.432801,0.017536,0.203168,0.005313,0.048320,0.000576,0.014048,0.166048,0.001984,0.000992,0.000352,0.900002
0.415234,0.017632,0.202944,0.005152,0.048672,0.000608,0.014112,0.165249,0.002080,0.000992,0.000352,0.881251
0.415073,0.017600,0.202945,0.005088,0.048032,0.000608,0.013792,0.172993,0.002400,0.001440,0.000352,0.888003
0.415105,0.017472,0.202945,0.005312,0.048128,0.000576,0.037760,0.162624,0.002144,0.001280,0.000384,0.902498
0.415041,0.017408,0.202592,0.005248,0.048417,0.000576,0.013664,0.175968,0.002176,0.001280,0.000384,0.889570
0.415970,0.017664,0.203488,0.005280,0.047872,0.000768,0.013696,0.180609,0.002240,0.001408,0.000384,0.899683
0.415937,0.017472,0.202625,0.005248,0.048640,0.000768,0.014176,0.173793,0.002240,0.000864,0.000416,0.890051
0.430625,0.017536,0.202593,0.005216,0.048448,0.000800,0.014816,0.174752,0.002272,0.001248,0.000384,0.907170
0.416001,0.017568,0.203328,0.005280,0.048065,0.000800,0.014304,0.174592,0.002208,0.001056,0.000384,0.891458
0.416418,0.017472,0.203328,0.005216,0.048736,0.000608,0.014656,0.179041,0.002080,0.001088,0.000352,0.897091
0.416417,0.017632,0.202945,0.005088,0.048960,0.000608,0.032864,0.172193,0.002272,0.001024,0.000384,0.909347
0.416033,0.017728,0.202785,0.005280,0.048096,0.000832,0.014016,0.160736,0.001856,0.000992,0.000352,0.875906
0.415265,0.017536,0.202880,0.005056,0.048865,0.000608,0.014176,0.164096,0.002304,0.000992,0.000352,0.879490
0.415937,0.017504,0.202049,0.005056,0.047744,0.000576,0.013408,0.163905,0.001920,0.000992,0.000384,0.877059
0.431841,0.017600,0.203809,0.005056,0.049216,0.000608,0.013440,0.168288,0.001792,0.000928,0.000352,0.900994
0.417985,0.017824,0.204641,0.005632,0.049120,0.000608,0.013952,0.180832,0.002592,0.001120,0.000416,0.904322
0.416801,0.017536,0.202816,0.005312,0.047424,0.000801,0.013920,0.177408,0.002336,0.001056,0.000384,0.893666
0.418562,0.020704,0.203648,0.005184,0.048448,0.000864,0.014208,0.233089,0.002848,0.001568,0.000576,0.959907
0.417249,0.017632,0.203904,0.005184,0.048416,0.000800,0.014368,0.173985,0.002624,0.001088,0.000352,0.894179
0.416449,0.017472,0.206529,0.005312,0.047616,0.000768,0.014432,0.169217,0.002240,0.001376,0.000416,0.889635
0.415649,0.017792,0.203489,0.005248,0.048384,0.000832,0.013760,0.173152,0.002240,0.001408,0.000352,0.889986
0.430273,0.017696,0.203776,0.005056,0.047969,0.000800,0.014400,0.172000,0.002464,0.001056,0.000416,0.903298
0.415265,0.017440,0.202305,0.005248,0.047776,0.000576,0.013664,0.177761,0.002208,0.001408,0.000416,0.891587
0.415553,0.017664,0.202113,0.005248,0.047872,0.000608,0.013792,0.164992,0.002208,0.000992,0.000384,0.878754
0.431777,0.017664,0.212161,0.005120,0.056608,0.000576,0.013568,0.200576,0.002208,0.001024,0.000384,0.950722
0.416353,0.017472,0.202336,0.005248,0.048513,0.000576,0.013728,0.170400,0.002176,0.000960,0.000352,0.885538
0.415617,0.017313,0.204192,0.005248,0.047904,0.000576,0.013760,0.159489,0.002048,0.000832,0.000320,0.874851
0.416289,0.017440,0.202945,0.005024,0.049248,0.000544,0.013792,0.162304,0.001856,0.001056,0.000384,0.878594
0.435329,0.017472,0.202465,0.005248,0.047584,0.000576,0.013696,0.168000,0.002240,0.001568,0.000416,0.902594
0.415682,0.017600,0.203200,0.005056,0.048992,0.000608,0.013888,0.173697,0.001888,0.001312,0.000416,0.889667
0.416161,0.017792,0.202561,0.005088,0.049248,0.000576,0.013440,0.168161,0.001824,0.000992,0.000352,0.882947
0.415841,0.017504,0.202497,0.005024,0.048096,0.000608,0.013440,0.166272,0.002112,0.000992,0.000416,0.879842
0.415778,0.017600,0.202144,0.005248,0.047456,0.000640,0.013376,0.166657,0.001984,0.000928,0.000352,0.879267
0.416897,0.017696,0.203969,0.005248,0.047488,0.000576,0.013664,0.179937,0.002016,0.001024,0.000352,0.896323
0.415809,0.017728,0.202177,0.005088,0.047488,0.000608,0.013440,0.173376,0.002272,0.001056,0.000320,0.887202
0.441665,0.017984,0.204160,0.005248,0.047905,0.000608,0.013824,0.174144,0.001952,0.001056,0.000384,0.916290
0.415970,0.017824,0.202304,0.005248,0.047456,0.000608,0.013696,0.175329,0.002016,0.001536,0.000352,0.890019
0.415969,0.017728,0.203137,0.005088,0.047232,0.000576,0.013920,0.161377,0.002016,0.000992,0.000352,0.875875
0.416609,0.017664,0.202369,0.005088,0.047648,0.000608,0.013856,0.168128,0.002432,0.001760,0.000416,0.884898
0.416546,0.018464,0.202464,0.005376,0.046880,0.000608,0.013632,0.164577,0.002496,0.001216,0.000320,0.880003
0.415873,0.017440,0.203585,0.005280,0.047232,0.000608,0.013792,0.166209,0.001952,0.001152,0.000320,0.881091
0.415617,0.017632,0.202657,0.005248,0.047296,0.000640,0.013408,0.170720,0.002144,0.001472,0.000320,0.884258
0.414881,0.017536,0.220384,0.005472,0.047457,0.000576,0.013952,0.162432,0.002368,0.001216,0.000384,0.894978
0.415425,0.017536,0.202689,0.005056,0.046784,0.000608,0.013888,0.165025,0.002368,0.000896,0.000352,0.878083
0.415713,0.017472,0.203457,0.005280,0.047520,0.000608,0.014304,0.182272,0.002304,0.001024,0.000416,0.898946
0.415233,0.017760,0.203136,0.005313,0.048128,0.000576,0.013856,0.161408,0.002208,0.001024,0.000416,0.876802
