Layer[0],Layer[1],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415169,0.017152,0.721699,0.003680,0.001088,0.000416,1.164740
0.415489,0.017312,0.741858,0.002464,0.000928,0.000384,1.184259
0.421729,0.017376,0.744450,0.002848,0.001280,0.000576,1.194947
0.417185,0.017344,0.745058,0.002496,0.001216,0.000608,1.190979
0.420706,0.017728,0.765730,0.002496,0.001120,0.000352,1.214052
0.420865,0.017920,0.748579,0.002528,0.001152,0.000576,1.197956
0.421313,0.017536,0.753378,0.002976,0.001280,0.000384,1.203235
0.434881,0.017568,0.750946,0.002688,0.001536,0.000352,1.215779
0.416129,0.017696,0.757218,0.002688,0.001344,0.000352,1.202211
0.421537,0.017792,0.783586,0.003648,0.001248,0.000352,1.235459
0.415490,0.017664,0.752866,0.002688,0.001344,0.000384,1.197220
0.420738,0.017568,0.760802,0.003040,0.001280,0.000416,1.210436
0.420449,0.017632,0.777219,0.002880,0.001280,0.000352,1.226340
0.420353,0.017536,0.758178,0.002656,0.001216,0.000352,1.206787
0.420321,0.017536,0.759586,0.002720,0.001248,0.000352,1.208131
0.460449,0.017568,0.749218,0.003200,0.001280,0.000352,1.239139
0.421665,0.017536,0.740610,0.003104,0.001344,0.000384,1.191107
0.418114,0.017504,0.755810,0.002656,0.001280,0.000416,1.201732
0.416866,0.018400,0.761698,0.002752,0.001280,0.000416,1.208324
0.421410,0.018208,0.759906,0.002656,0.001216,0.000352,1.210436
0.420833,0.018336,0.789027,0.002688,0.001280,0.000384,1.238756
0.422081,0.017472,0.760482,0.002560,0.001184,0.000352,1.210307
0.422401,0.018176,0.758338,0.002720,0.001248,0.000384,1.209091
0.416705,0.017728,0.779746,0.003168,0.001152,0.000384,1.224771
0.421217,0.018336,0.756450,0.002528,0.001344,0.000384,1.206467
0.421345,0.018400,0.753858,0.002592,0.001344,0.000576,1.204419
0.433122,0.018176,0.774402,0.002496,0.001280,0.000384,1.236292
0.416897,0.018880,0.756450,0.002688,0.001216,0.000416,1.203076
0.418017,0.018432,0.759875,0.002688,0.001312,0.000384,1.226180
0.416161,0.017728,0.739426,0.003200,0.001280,0.000384,1.184995
0.416353,0.017472,0.753570,0.003264,0.001216,0.000416,1.198211
0.417217,0.017440,0.779330,0.003744,0.001312,0.000416,1.226051
0.420737,0.017280,0.756194,0.002624,0.001216,0.000608,1.204803
0.415714,0.017472,0.753922,0.003040,0.001216,0.000608,1.198404
0.416449,0.017537,0.769730,0.002528,0.001344,0.000640,1.214852
0.416097,0.017504,0.739266,0.002496,0.001216,0.000577,1.183524
0.420961,0.017504,0.751618,0.002400,0.001280,0.000576,1.200131
0.435937,0.017504,0.774530,0.002432,0.001184,0.000384,1.238467
0.416385,0.017632,0.750978,0.002528,0.001280,0.000544,1.196003
0.421121,0.017568,0.776610,0.002912,0.001344,0.000416,1.226339
0.419490,0.017568,0.751938,0.002976,0.001280,0.000384,1.199972
0.417921,0.017473,0.755138,0.002688,0.001536,0.000576,1.201796
0.421473,0.017856,0.796579,0.002880,0.001184,0.000576,1.247076
0.420513,0.018208,0.748578,0.003200,0.001313,0.000416,1.198532
0.420705,0.017504,0.750562,0.002720,0.001248,0.000320,1.199363
0.436481,0.017760,0.753090,0.002400,0.001344,0.000416,1.217891
0.416225,0.017408,0.737250,0.003072,0.001216,0.000384,1.181859
0.421441,0.017472,0.753922,0.002400,0.001440,0.000352,1.203011
0.418018,0.017696,0.762754,0.002784,0.001312,0.000384,1.209956
0.415745,0.017696,0.739138,0.002688,0.001024,0.000384,1.182084
0.416641,0.017408,0.778594,0.003776,0.001152,0.000384,1.223523
0.416737,0.017504,0.744834,0.002624,0.001248,0.000608,1.188675
0.415842,0.017664,0.743714,0.002464,0.000960,0.000352,1.186884
0.416129,0.017280,0.768259,0.003680,0.001376,0.000384,1.212868
0.415681,0.017440,0.732226,0.002944,0.001152,0.000416,1.175395
0.415809,0.017312,0.736674,0.002208,0.001216,0.000352,1.178947
0.415681,0.017249,0.762850,0.002336,0.000896,0.000416,1.204644
0.419745,0.017536,0.748386,0.002496,0.001376,0.000416,1.196387
0.416673,0.017632,0.757218,0.002816,0.001344,0.000608,1.202787
0.437025,0.017376,0.752418,0.002624,0.001216,0.000384,1.217475
0.421569,0.017696,0.749890,0.002432,0.001248,0.000384,1.199235
0.420513,0.017536,0.749122,0.002368,0.001248,0.000384,1.196931
0.421378,0.017216,0.748386,0.002432,0.001248,0.000416,1.196740
0.420673,0.017248,0.737795,0.002464,0.001152,0.000352,1.184900
0.420161,0.017280,0.748962,0.002528,0.001024,0.000352,1.195779
0.419553,0.017216,0.740450,0.002592,0.001120,0.000352,1.186627
0.420418,0.017408,0.742370,0.002304,0.001120,0.000352,1.189284
0.441345,0.017473,0.790338,0.002816,0.001280,0.000416,1.260420
0.421217,0.017248,0.761763,0.002624,0.001152,0.000352,1.209860
0.421665,0.017664,0.756066,0.002976,0.001472,0.000320,1.205859
0.439361,0.017248,0.743010,0.002464,0.001056,0.000352,1.209251
0.416097,0.017344,0.727938,0.002400,0.001088,0.000384,1.170787
0.420258,0.017376,0.743010,0.002464,0.001056,0.000352,1.190212
0.437057,0.017569,0.742914,0.002752,0.001056,0.000384,1.207236
0.420641,0.017472,0.729826,0.002528,0.001216,0.000384,1.177187
0.420545,0.017440,0.737186,0.020832,0.001472,0.000480,1.204355
0.420577,0.017344,0.740674,0.002400,0.001088,0.000384,1.187779
0.422050,0.017696,0.746370,0.003200,0.001088,0.000416,1.196676
0.421153,0.017472,0.759555,0.003264,0.001152,0.000384,1.208420
0.420801,0.017696,0.753762,0.002400,0.001216,0.000384,1.201251
0.415681,0.017472,0.730690,0.002816,0.000992,0.000352,1.173283
0.420386,0.017280,0.759938,0.002784,0.001152,0.000416,1.207588
0.415617,0.017441,0.732930,0.002368,0.001120,0.000384,1.175556
0.417249,0.017568,0.733538,0.002496,0.001216,0.000384,1.178243
0.450753,0.017792,0.780866,0.002752,0.001376,0.000448,1.261379
0.416481,0.017344,0.736930,0.002912,0.001440,0.000384,1.181219
0.420129,0.017344,0.745058,0.002496,0.001216,0.000384,1.192579
0.415842,0.017280,0.760738,0.002656,0.001216,0.000352,1.204292
0.421410,0.017472,0.735938,0.002528,0.001248,0.000448,1.184996
0.421121,0.017632,0.756323,0.002816,0.001312,0.000416,1.206084
0.417217,0.017280,0.749058,0.002528,0.001152,0.000384,1.193123
0.416065,0.017472,0.778882,0.002816,0.001184,0.000384,1.223683
0.415745,0.017472,0.783746,0.002624,0.001216,0.000384,1.227267
0.417569,0.017408,0.745410,0.002848,0.001312,0.000416,1.191107
0.422242,0.017504,0.746210,0.002528,0.001184,0.000352,1.196228
0.434721,0.017600,0.760195,0.002624,0.001280,0.000384,1.222948
0.423265,0.017504,0.756194,0.002656,0.001248,0.000352,1.207172
0.420673,0.017568,0.751330,0.003232,0.001152,0.000384,1.200419
0.421281,0.017568,0.763618,0.003200,0.001408,0.000352,1.214659
0.415585,0.017728,0.737826,0.002688,0.001184,0.000320,1.181507
0.425057,0.017856,0.803426,0.003360,0.001280,0.000416,1.258019
0.421057,0.017696,0.746722,0.002720,0.001248,0.000320,1.195843
0.416034,0.017568,0.752418,0.002528,0.001440,0.000352,1.196484
0.416833,0.017504,0.759811,0.003008,0.001600,0.000384,1.205380
0.421217,0.017536,0.743970,0.002880,0.001216,0.000384,1.195139
0.421345,0.017536,0.749602,0.002560,0.001088,0.000352,1.198403
0.438273,0.017280,0.787490,0.002752,0.001120,0.000416,1.253539
0.416385,0.017344,0.746882,0.002944,0.001152,0.000384,1.190755
0.415937,0.017504,0.744194,0.002496,0.001184,0.000384,1.187843
0.416642,0.017504,0.737346,0.002528,0.001152,0.000384,1.182372
0.420801,0.017760,0.747395,0.002912,0.001248,0.000384,1.197060
0.420257,0.017728,0.767874,0.002752,0.001312,0.000416,1.216515
0.421953,0.017312,0.748098,0.002496,0.001376,0.000384,1.197603
0.419937,0.017280,0.747426,0.002720,0.001152,0.000384,1.195267
0.420097,0.017440,0.793346,0.002816,0.001312,0.000384,1.241955
0.416065,0.017600,0.751650,0.002912,0.001312,0.000352,1.196003
0.420226,0.017632,0.740994,0.002688,0.001248,0.000352,1.189636
0.442658,0.017600,0.774690,0.002592,0.001248,0.000352,1.245892
0.416545,0.017408,0.738371,0.003168,0.001216,0.000384,1.183332
0.415553,0.017472,0.777570,0.002880,0.001216,0.000416,1.221411
0.420673,0.017536,0.734210,0.002624,0.001248,0.000384,1.182883
0.416257,0.017504,0.753186,0.002688,0.001280,0.000352,1.197155
0.420225,0.018048,0.771426,0.002720,0.001536,0.000384,1.220803
0.420641,0.017536,0.740258,0.002976,0.001376,0.000384,1.189379
0.421410,0.017440,0.741282,0.002688,0.001280,0.000416,1.190692
0.420449,0.017344,0.760803,0.003232,0.001312,0.000352,1.209892
0.420737,0.017344,0.762114,0.002497,0.001312,0.000384,1.210500
0.415841,0.017312,0.750242,0.002496,0.001280,0.000384,1.193539
0.434593,0.017728,0.778754,0.002656,0.001184,0.000384,1.241315
0.416225,0.018048,0.749250,0.002784,0.001312,0.000384,1.194115
0.415937,0.017472,0.744482,0.002464,0.001312,0.000352,1.188291
0.420482,0.017472,0.748578,0.002304,0.001216,0.000416,1.196356
0.417505,0.017505,0.749986,0.002592,0.001216,0.000352,1.196196
0.422177,0.017792,0.767779,0.003168,0.001312,0.000416,1.219332
0.420769,0.017568,0.751618,0.002688,0.001312,0.000416,1.201027
0.422049,0.017600,0.742658,0.002752,0.001216,0.000352,1.193443
0.421153,0.017440,0.772706,0.002496,0.001248,0.000384,1.221539
0.421697,0.017504,0.751810,0.002432,0.001216,0.000384,1.200803
0.422882,0.020992,0.756674,0.002464,0.001184,0.000416,1.210916
0.438370,0.017664,0.754562,0.002528,0.001280,0.000352,1.221252
0.423873,0.017601,0.754562,0.002656,0.001312,0.000384,1.206404
0.420737,0.017440,0.749923,0.002496,0.001216,0.000384,1.198276
0.420993,0.017280,0.754754,0.002624,0.001152,0.000416,1.203363
0.420641,0.017440,0.759458,0.002464,0.001280,0.000384,1.207811
0.420737,0.017280,0.779970,0.002912,0.001216,0.000448,1.229763
0.420577,0.017824,0.752386,0.002720,0.001280,0.000384,1.201347
0.416097,0.017376,0.750850,0.002656,0.001120,0.000352,1.194115
0.421090,0.017536,0.752482,0.003136,0.001216,0.000352,1.201412
0.416033,0.017408,0.746466,0.003328,0.001312,0.000384,1.190980
0.420289,0.017248,0.745282,0.002400,0.001120,0.000352,1.192003
0.434913,0.017312,0.743746,0.002336,0.001088,0.000320,1.205283
0.421025,0.017632,0.746626,0.003040,0.001056,0.000352,1.195203
0.416353,0.017408,0.747298,0.002368,0.001088,0.000320,1.190499
0.423010,0.017280,0.753922,0.002528,0.001152,0.000352,1.203460
0.420610,0.017280,0.743490,0.002336,0.001216,0.000384,1.190852
0.420801,0.017280,0.763331,0.002464,0.001024,0.000608,1.211428
0.420097,0.017632,0.741666,0.002176,0.001280,0.000384,1.188771
0.421537,0.017376,0.741954,0.002240,0.001088,0.000384,1.190531
0.420801,0.017344,0.764642,0.002496,0.000992,0.000384,1.211971
0.420258,0.017280,0.736034,0.002112,0.000960,0.000352,1.182308
0.420097,0.017248,0.733859,0.002144,0.000928,0.000416,1.180068
0.420129,0.017376,0.754370,0.002592,0.000992,0.000288,1.201123
0.415649,0.018112,0.742626,0.002368,0.001024,0.000288,1.185187
0.420289,0.017376,0.730690,0.003584,0.001152,0.000384,1.179395
0.437186,0.017568,0.778114,0.002464,0.001056,0.000384,1.242692
0.415265,0.017632,0.739907,0.002464,0.000960,0.000352,1.182724
0.420641,0.017376,0.736770,0.002368,0.001024,0.000352,1.184035
0.420769,0.017472,0.750178,0.002560,0.001216,0.000384,1.200195
0.420577,0.017248,0.736290,0.002368,0.001088,0.000576,1.183619
0.420001,0.017216,0.751938,0.003712,0.001248,0.000416,1.200291
0.420930,0.017568,0.740450,0.002112,0.001152,0.000608,1.187780
0.415809,0.017216,0.737378,0.002208,0.001121,0.000352,1.179684
0.415969,0.017472,0.778658,0.002464,0.000960,0.000352,1.221955
0.420065,0.017248,0.739266,0.002176,0.001056,0.000352,1.185635
0.419809,0.017472,0.742466,0.002432,0.001088,0.000352,1.189059
0.420258,0.017472,0.754146,0.002560,0.001216,0.000416,1.201700
0.420129,0.017408,0.727491,0.002272,0.001184,0.000384,1.174724
0.420545,0.017280,0.737410,0.003200,0.000992,0.000384,1.185891
0.438177,0.017504,0.761250,0.003104,0.001184,0.000384,1.227363
0.421089,0.017312,0.752770,0.002272,0.001024,0.000576,1.200515
0.419745,0.017312,0.744354,0.002464,0.001024,0.000384,1.191331
0.421186,0.017472,0.733826,0.003232,0.000992,0.000416,1.184484
0.416001,0.017280,0.745762,0.002272,0.000992,0.000384,1.188131
0.420449,0.017472,0.786082,0.003360,0.001152,0.000352,1.234819
0.415649,0.017472,0.755010,0.002304,0.000960,0.000384,1.197187
0.420225,0.017440,0.761730,0.002368,0.001024,0.000384,1.209347
0.415042,0.017440,0.788482,0.003584,0.001152,0.000448,1.232228
0.420258,0.017248,0.731426,0.002336,0.001024,0.000352,1.178532
0.415329,0.017280,0.731011,0.002336,0.001056,0.000352,1.172708
0.438593,0.017504,0.753282,0.002432,0.001056,0.000384,1.218595
0.415617,0.017472,0.743522,0.003200,0.001056,0.000352,1.186435
0.415585,0.017408,0.736258,0.002336,0.001088,0.000320,1.179363
0.439810,0.017376,0.735778,0.002240,0.000992,0.000320,1.201860
0.419809,0.017409,0.741986,0.002336,0.001152,0.000288,1.188356
0.420673,0.017216,0.746306,0.002592,0.000928,0.000352,1.193859
0.420193,0.017504,0.735330,0.002528,0.001120,0.000384,1.182979
0.435233,0.017440,0.824195,0.002496,0.001280,0.000416,1.287812
0.422113,0.017408,0.763395,0.002496,0.001120,0.000288,1.213444
0.416801,0.017440,0.747266,0.002656,0.001152,0.000352,1.192035
0.415009,0.017472,0.750690,0.002496,0.001184,0.000352,1.193955
0.417185,0.036672,0.735842,0.002592,0.001248,0.000352,1.200707
0.420897,0.017280,0.749954,0.002432,0.001184,0.000416,1.198243
0.421506,0.017280,0.745762,0.002624,0.001152,0.000352,1.194820
0.439074,0.017536,0.741602,0.002560,0.001184,0.000320,1.208452
0.420609,0.017696,0.750691,0.002624,0.001344,0.000352,1.199620
0.420897,0.017504,0.771011,0.003520,0.001312,0.000320,1.221380
0.420577,0.017408,0.738658,0.003488,0.001568,0.000416,1.189987
0.420673,0.017760,0.750850,0.002560,0.001280,0.000352,1.200387
0.420353,0.017504,0.763842,0.003424,0.001312,0.000416,1.213091
0.421121,0.017472,0.739682,0.002336,0.001024,0.000416,1.188483
0.420513,0.017472,0.747682,0.002272,0.001120,0.000608,1.196035
0.416130,0.017568,0.752994,0.003648,0.001120,0.000608,1.198500
0.415777,0.017312,0.741058,0.002496,0.000960,0.000352,1.183459
0.416129,0.017504,0.753090,0.003840,0.001184,0.000384,1.197475
0.451329,0.017312,0.785570,0.003520,0.001280,0.000384,1.266339
0.416161,0.017440,0.757538,0.002272,0.000928,0.000352,1.200291
0.416705,0.017312,0.745314,0.002496,0.001120,0.000384,1.188867
0.415906,0.017792,0.748258,0.002592,0.000928,0.000320,1.191332
0.415681,0.017312,0.744451,0.002272,0.000992,0.000352,1.185860
0.415361,0.020704,0.768386,0.003552,0.001120,0.000384,1.215203
0.416065,0.017312,0.722722,0.002240,0.000960,0.000320,1.164547
0.415938,0.017312,0.745826,0.003488,0.001088,0.000320,1.190404
0.416417,0.017248,0.763587,0.002368,0.001024,0.000352,1.206500
0.416193,0.017888,0.735810,0.003328,0.001120,0.000352,1.181123
0.417057,0.017696,0.758018,0.003616,0.001120,0.000384,1.203619
0.416769,0.017280,0.743426,0.002304,0.001024,0.000384,1.186595
0.420418,0.017408,0.742050,0.002208,0.001120,0.000384,1.190052
0.417537,0.017536,0.749282,0.003264,0.001057,0.000320,1.194340
0.436705,0.017472,0.751394,0.003168,0.001184,0.000384,1.216483
0.420321,0.017216,0.735842,0.002464,0.001216,0.000416,1.182723
0.415969,0.017504,0.741698,0.003360,0.001216,0.000608,1.186019
0.434786,0.017504,0.763138,0.002304,0.001088,0.000416,1.224388
0.420994,0.017344,0.737090,0.002400,0.001024,0.000320,1.184580
0.420353,0.017504,0.737603,0.002432,0.001184,0.000352,1.184804
0.419713,0.017696,0.748226,0.002432,0.001024,0.000576,1.194947
0.420321,0.017472,0.733474,0.002368,0.001152,0.000384,1.180675
0.419713,0.017472,0.769922,0.002336,0.001152,0.000384,1.216387
0.415905,0.017408,0.744770,0.002336,0.001088,0.000352,1.186979
0.419970,0.017312,0.733186,0.002112,0.001120,0.000384,1.179972
0.415457,0.017568,0.757827,0.003200,0.001184,0.000320,1.201348
0.420929,0.017216,0.729410,0.002304,0.001056,0.000384,1.176739
0.420449,0.017408,0.751106,0.002176,0.001088,0.000384,1.197827
0.437281,0.017536,0.744098,0.002432,0.001088,0.000608,1.210115
0.420193,0.017568,0.748386,0.002400,0.001184,0.000384,1.195267
0.420514,0.017344,0.734210,0.002368,0.001088,0.000352,1.181412
0.430497,0.017312,0.743939,0.002336,0.001056,0.000576,1.201700
0.421281,0.018240,0.744258,0.002432,0.001216,0.000416,1.193507
0.415713,0.017248,0.724962,0.002880,0.001120,0.000384,1.167939
0.415841,0.017216,0.738082,0.002304,0.001056,0.000416,1.180483
0.420801,0.018048,0.739202,0.002432,0.001088,0.000352,1.187011
0.415938,0.017728,0.783106,0.002464,0.001024,0.000416,1.226308
0.416034,0.017440,0.760482,0.002336,0.001056,0.000352,1.203012
0.420577,0.017376,0.778211,0.002464,0.001120,0.000608,1.225988
0.420257,0.017440,0.771779,0.002592,0.001120,0.000320,1.219204
0.421025,0.017344,0.740354,0.002337,0.001504,0.000416,1.189060
0.420737,0.017728,0.738274,0.002784,0.001440,0.000352,1.187267
0.446625,0.017760,0.762114,0.002592,0.001056,0.000352,1.236067
0.420577,0.017536,0.740802,0.002208,0.001056,0.000320,1.187939
0.420833,0.017472,0.729122,0.002368,0.001024,0.000320,1.176611
0.420514,0.017344,0.732546,0.002176,0.001088,0.000352,1.179492
0.416929,0.017280,0.732323,0.002208,0.001056,0.000416,1.175940
0.416033,0.017280,0.757250,0.002944,0.001216,0.000384,1.201251
0.416417,0.017312,0.747906,0.002464,0.001056,0.000576,1.191107
0.415649,0.017664,0.737570,0.002464,0.001088,0.000352,1.180131
0.423585,0.017632,0.766434,0.003072,0.001248,0.000320,1.219043
0.420897,0.017504,0.747266,0.002560,0.001024,0.000416,1.195459
0.420834,0.017376,0.759458,0.002624,0.001088,0.000384,1.207940
0.420322,0.040256,0.750434,0.002528,0.001024,0.000384,1.220900
0.415713,0.017505,0.728642,0.002336,0.001152,0.000384,1.171268
0.421409,0.017504,0.752162,0.002304,0.001024,0.000640,1.200451
0.437601,0.017632,0.754434,0.002272,0.001056,0.000608,1.219043
0.415425,0.017408,0.737090,0.002368,0.000992,0.000352,1.179171
0.420001,0.017312,0.739746,0.002400,0.001024,0.000384,1.186435
0.420641,0.017312,0.741058,0.002400,0.001056,0.000576,1.188675
0.416290,0.017312,0.745282,0.002624,0.001184,0.000608,1.189060
0.421154,0.017632,0.768322,0.002368,0.001120,0.000352,1.218532
0.421345,0.017601,0.746562,0.003008,0.001152,0.000384,1.196004
0.422369,0.017376,0.733794,0.002560,0.000992,0.000384,1.183043
0.420193,0.017504,0.770690,0.003936,0.001152,0.000352,1.219779
0.420961,0.017344,0.748002,0.002432,0.001248,0.000416,1.195683
0.420481,0.017536,0.753826,0.002496,0.001120,0.000352,1.202563
0.437953,0.017472,0.751010,0.003296,0.001088,0.000384,1.216931
0.416225,0.017280,0.746274,0.002688,0.001056,0.000352,1.189315
0.421858,0.017504,0.741090,0.002208,0.001120,0.000352,1.190660
0.420321,0.017537,0.737730,0.002592,0.001088,0.000352,1.185348
0.422785,0.017760,0.749122,0.002880,0.001089,0.000384,1.201252
0.420833,0.017248,0.790338,0.002656,0.001088,0.000320,1.238211
0.420609,0.017344,0.734850,0.002240,0.001216,0.000352,1.181987
0.419841,0.017440,0.737602,0.002208,0.001216,0.000416,1.183971
0.419745,0.017312,0.769666,0.002560,0.001120,0.000608,1.216835
0.419714,0.017664,0.741186,0.002432,0.001024,0.000352,1.187716
0.419809,0.017633,0.734402,0.002464,0.000928,0.000352,1.181220
0.421473,0.017696,0.773027,0.003136,0.001472,0.000576,1.223108
0.421089,0.017760,0.751267,0.002912,0.001248,0.000608,1.202500
0.420385,0.017504,0.736066,0.002688,0.001408,0.000352,1.184579
0.443169,0.017600,0.752354,0.002368,0.001216,0.000608,1.225763
0.415521,0.017504,0.744354,0.002144,0.001056,0.000384,1.186019
0.421057,0.017408,0.729474,0.002304,0.000992,0.000320,1.176995
0.420417,0.017408,0.741698,0.002336,0.001120,0.000416,1.188867
0.415810,0.018016,0.731234,0.003104,0.001216,0.000384,1.175684
0.417025,0.017344,0.768483,0.003520,0.001248,0.000352,1.214756
0.420449,0.017184,0.765731,0.002240,0.001184,0.000384,1.213124
0.420833,0.017184,0.739426,0.002304,0.001152,0.000352,1.186435
0.420449,0.017440,0.766690,0.003648,0.001312,0.000640,1.216579
0.417153,0.017696,0.742754,0.002496,0.001088,0.000576,1.188131
0.421057,0.017536,0.744418,0.003072,0.001184,0.000384,1.194339
0.439329,0.018048,0.748098,0.002400,0.001152,0.000352,1.214787
0.420386,0.017312,0.770050,0.002336,0.001056,0.000384,1.217252
0.416866,0.017344,0.741282,0.002464,0.001056,0.000352,1.184996
0.424610,0.017536,0.740834,0.002496,0.001024,0.000352,1.192868
0.416033,0.017344,0.732386,0.002368,0.001088,0.000352,1.175396
0.420481,0.017728,0.755618,0.002336,0.001216,0.000352,1.203779
0.420417,0.017440,0.742914,0.002368,0.001024,0.000384,1.190179
0.415649,0.017600,0.737090,0.002656,0.001120,0.000384,1.180419
0.420545,0.017888,0.760066,0.003520,0.001248,0.000352,1.211043
0.420225,0.017888,0.728802,0.002464,0.001056,0.000288,1.177795
0.420450,0.017536,0.728866,0.002208,0.001056,0.000384,1.176260
0.420385,0.017344,0.773091,0.003328,0.001216,0.000384,1.222308
0.414817,0.017504,0.765795,0.002336,0.001152,0.000352,1.207428
0.420385,0.017280,0.744994,0.002336,0.001056,0.000384,1.191907
0.437441,0.017344,0.751874,0.002528,0.001056,0.000416,1.217187
0.420673,0.017376,0.728226,0.002272,0.001088,0.000352,1.175555
0.420321,0.017600,0.742114,0.002240,0.001056,0.000416,1.189443
0.419681,0.017312,0.741154,0.002144,0.001056,0.000352,1.186979
0.420258,0.017632,0.752386,0.002688,0.001120,0.000352,1.200420
0.420066,0.017344,0.785890,0.003360,0.001312,0.000384,1.235524
0.420162,0.017344,0.745346,0.002368,0.001056,0.000384,1.192036
0.421025,0.017472,0.731266,0.002208,0.001089,0.000608,1.179076
0.416065,0.017504,0.768482,0.002336,0.001280,0.000576,1.211587
0.419457,0.017792,0.746594,0.002208,0.001312,0.000576,1.193923
0.420417,0.017376,0.746978,0.002432,0.001184,0.000416,1.194371
0.442753,0.017536,0.761250,0.003936,0.001184,0.000384,1.233059
0.421281,0.017568,0.748290,0.003008,0.001248,0.000352,1.197411
0.415649,0.017312,0.730626,0.002304,0.001056,0.000384,1.173443
0.438114,0.017440,0.744642,0.002624,0.001120,0.000352,1.210212
0.420482,0.017568,0.738498,0.002432,0.001088,0.000384,1.186788
0.421185,0.017344,0.740707,0.002496,0.001312,0.000320,1.188708
0.420641,0.017472,0.728162,0.002176,0.001088,0.000352,1.175427
0.420577,0.017600,0.740450,0.002496,0.001088,0.000384,1.188163
0.415873,0.017248,0.764418,0.002464,0.001024,0.000320,1.207075
0.420961,0.017440,0.740546,0.002624,0.001024,0.000352,1.188259
0.420450,0.017472,0.751586,0.002080,0.001024,0.000352,1.198308
0.420994,0.017600,0.757698,0.002464,0.000992,0.000352,1.205732
0.420577,0.017505,0.727874,0.002304,0.000992,0.000384,1.175364
0.420641,0.017344,0.735394,0.002592,0.001120,0.000576,1.184483
0.430753,0.017600,0.744034,0.002432,0.000960,0.000384,1.201987
0.416737,0.017664,0.738594,0.002400,0.001088,0.000384,1.181859
0.416481,0.017440,0.739458,0.002432,0.000896,0.000352,1.182147
0.438274,0.017472,0.740834,0.002624,0.001056,0.000384,1.206436
0.416033,0.017505,0.741698,0.002336,0.001024,0.000352,1.184580
0.415649,0.017376,0.756546,0.002336,0.001024,0.000608,1.198883
0.416897,0.017408,0.726882,0.002944,0.001152,0.000320,1.170755
0.415745,0.017280,0.734466,0.002144,0.000992,0.000384,1.176355
0.421601,0.017792,0.771522,0.003072,0.001376,0.000352,1.222563
0.420705,0.017504,0.754050,0.002624,0.001280,0.000384,1.203523
0.420577,0.017664,0.750146,0.002464,0.001248,0.000352,1.198851
0.416002,0.017312,0.761538,0.002560,0.001376,0.000384,1.205124
0.420642,0.017184,0.745666,0.002688,0.001536,0.000352,1.194212
0.420290,0.017504,0.745314,0.002624,0.001280,0.000352,1.193700
0.434241,0.017568,0.738083,0.002656,0.001216,0.000352,1.200484
0.415969,0.017376,0.741986,0.002624,0.001440,0.000320,1.185699
0.421601,0.017536,0.743458,0.002624,0.001344,0.000352,1.192675
0.450241,0.017408,0.736962,0.002592,0.001344,0.000416,1.215139
0.420033,0.017472,0.740642,0.002496,0.001184,0.000384,1.188131
0.420801,0.017600,0.769538,0.002688,0.001216,0.000608,1.220099
0.419137,0.017728,0.745826,0.002560,0.001408,0.000320,1.192995
0.420353,0.017440,0.741410,0.002560,0.001472,0.000352,1.189827
0.419937,0.017280,0.785314,0.002720,0.001568,0.000416,1.233475
0.420321,0.017280,0.745474,0.002464,0.001376,0.000576,1.193699
0.420033,0.017376,0.737346,0.002464,0.001280,0.000416,1.184611
0.421218,0.035008,0.737058,0.002496,0.001120,0.000384,1.203684
0.415361,0.017249,0.747426,0.002400,0.001184,0.000384,1.189604
0.420609,0.017440,0.745635,0.002432,0.001120,0.000384,1.193540
0.437121,0.017376,0.734626,0.002400,0.001344,0.000416,1.199364
0.420481,0.017440,0.745826,0.002752,0.001472,0.000416,1.195267
0.422081,0.017312,0.766818,0.004160,0.001728,0.000576,1.219491
0.420865,0.017216,0.734946,0.003104,0.001568,0.000416,1.184227
0.416001,0.017440,0.740514,0.002752,0.001280,0.000352,1.183811
0.414913,0.017568,0.770530,0.002592,0.001472,0.000352,1.214051
0.416161,0.017344,0.740610,0.002368,0.001344,0.000576,1.184099
0.419809,0.017504,0.739842,0.002432,0.001216,0.000384,1.186979
0.419937,0.017344,0.756770,0.002944,0.001344,0.000384,1.205059
0.421569,0.017376,0.743650,0.002496,0.001440,0.000416,1.192675
0.420353,0.017472,0.738370,0.002624,0.001440,0.000416,1.186563
0.438145,0.017504,0.738818,0.002464,0.001280,0.000384,1.204579
0.420354,0.017568,0.744130,0.002400,0.001312,0.000320,1.191940
0.419170,0.017344,0.742850,0.002400,0.001184,0.000384,1.188996
0.417442,0.017664,0.758210,0.002560,0.001536,0.000608,1.204292
0.416961,0.017729,0.750178,0.002528,0.001184,0.000384,1.195396
0.420961,0.018016,0.765859,0.002336,0.001056,0.000384,1.214212
0.420449,0.017312,0.739650,0.002368,0.001024,0.000352,1.186788
0.416513,0.017312,0.729602,0.002432,0.001056,0.000320,1.172579
0.420929,0.017312,0.764578,0.003552,0.001152,0.000640,1.214851
0.415521,0.017408,0.740706,0.002400,0.001440,0.000320,1.183779
0.416065,0.017344,0.745666,0.002464,0.001120,0.000288,1.188963
0.438209,0.017312,0.766530,0.002464,0.000928,0.000352,1.231363
0.420417,0.017472,0.738338,0.002432,0.001024,0.000384,1.186499
0.420482,0.017248,0.739842,0.002432,0.001056,0.000352,1.187268
