Layer[0],Layer[1],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.416289,0.017440,0.736514,0.014272,0.000448,0.001440,0.001056,0.000352,1.194243
0.434561,0.017408,0.740834,0.014464,0.000448,0.001504,0.000992,0.000352,1.218979
0.416289,0.017344,0.727138,0.016257,0.000480,0.001440,0.001056,0.000320,1.186628
0.415841,0.017440,0.724578,0.014112,0.000448,0.001440,0.000960,0.000352,1.181443
0.416578,0.017184,0.734434,0.014208,0.000448,0.001472,0.000928,0.000416,1.191876
0.415841,0.017440,0.713986,0.014208,0.000448,0.001504,0.000928,0.000384,1.171011
0.415841,0.017280,0.748514,0.014176,0.000448,0.001600,0.000960,0.000256,1.205315
0.415106,0.017152,0.728962,0.014624,0.000416,0.001536,0.000960,0.000384,1.186436
0.415649,0.017440,0.738850,0.014144,0.000896,0.001504,0.000992,0.000352,1.196259
0.416737,0.017248,0.762114,0.014208,0.000480,0.001536,0.000960,0.000320,1.221955
0.415906,0.017280,0.733826,0.017248,0.000480,0.001632,0.001056,0.000384,1.194436
0.415905,0.017184,0.737442,0.017632,0.000416,0.001408,0.001152,0.000416,1.198851
0.416385,0.037056,0.743458,0.014304,0.000480,0.001472,0.001056,0.000416,1.221475
0.416321,0.017344,0.737730,0.014368,0.000480,0.001536,0.001120,0.000416,1.195555
0.415937,0.017856,0.730562,0.014208,0.000480,0.001505,0.001024,0.000384,1.188228
0.449921,0.017536,0.736066,0.014240,0.000416,0.001568,0.001056,0.000352,1.227747
0.416545,0.017952,0.731714,0.014176,0.000448,0.001504,0.001024,0.000352,1.190275
0.415553,0.017536,0.736067,0.015040,0.000480,0.001440,0.001120,0.000384,1.194020
0.416641,0.017184,0.724866,0.014080,0.000416,0.001376,0.001024,0.000416,1.182243
0.415617,0.017248,0.734498,0.014208,0.000512,0.001408,0.001056,0.000384,1.191427
0.416385,0.017472,0.767075,0.017184,0.000480,0.001472,0.000928,0.000416,1.227620
0.416673,0.017248,0.789666,0.016289,0.000416,0.001504,0.000928,0.000416,1.250084
0.416065,0.017504,0.730754,0.014112,0.000544,0.001504,0.001152,0.000352,1.188931
0.416033,0.017184,0.755010,0.015680,0.000416,0.001440,0.001056,0.000384,1.214019
0.416225,0.017440,0.727171,0.014208,0.000448,0.001440,0.001120,0.000384,1.184708
0.416097,0.017312,0.716194,0.014208,0.000512,0.001440,0.001152,0.000384,1.173475
0.431553,0.017504,0.729666,0.014240,0.000448,0.001472,0.001056,0.000384,1.203683
0.416001,0.017217,0.725410,0.016640,0.000448,0.001376,0.000992,0.000384,1.185156
0.416385,0.017248,0.727586,0.014112,0.000448,0.001472,0.001056,0.000384,1.184387
0.416961,0.017536,0.727266,0.014208,0.000448,0.001376,0.001120,0.000384,1.185635
0.416193,0.017312,0.729955,0.013984,0.000448,0.001568,0.001152,0.000416,1.187812
0.416737,0.017248,0.758338,0.016128,0.000448,0.001536,0.000960,0.000416,1.219363
0.416321,0.017440,0.726658,0.015840,0.000480,0.001504,0.001248,0.000416,1.186435
0.416609,0.017281,0.728546,0.014240,0.000448,0.001472,0.001056,0.000352,1.186276
0.416097,0.017408,0.748226,0.014368,0.000480,0.001376,0.000992,0.000384,1.205731
0.416001,0.017344,0.720290,0.014176,0.000480,0.001408,0.001152,0.000352,1.177731
0.415425,0.017569,0.736482,0.014240,0.000416,0.001408,0.001152,0.000384,1.193380
0.416065,0.034432,0.714562,0.014432,0.000512,0.001440,0.001024,0.000352,1.189219
0.415617,0.017344,0.730338,0.014304,0.000480,0.001504,0.001120,0.000352,1.187619
0.416546,0.017920,0.738978,0.021216,0.000480,0.001536,0.001088,0.000352,1.204868
0.431681,0.017568,0.727810,0.014592,0.000512,0.001440,0.000992,0.000352,1.201603
0.419905,0.017376,0.748386,0.015072,0.000480,0.001600,0.001184,0.000352,1.212515
0.418625,0.017664,0.724674,0.014176,0.000448,0.001536,0.000960,0.000416,1.185187
0.417793,0.017536,0.733283,0.014144,0.000448,0.001504,0.000992,0.000416,1.192772
0.416737,0.017248,0.741410,0.014144,0.000416,0.001568,0.001056,0.000352,1.199267
0.415841,0.017568,0.784130,0.015360,0.000512,0.001472,0.001024,0.000384,1.244291
0.416450,0.017280,0.737090,0.014304,0.000448,0.001472,0.001056,0.000384,1.196100
0.416353,0.017312,0.742018,0.014560,0.000480,0.001472,0.001024,0.000416,1.200419
0.416161,0.017440,0.770754,0.016608,0.000480,0.001472,0.001088,0.000416,1.231331
0.416321,0.017312,0.729890,0.015520,0.000448,0.001600,0.000992,0.000384,1.188547
0.416737,0.017505,0.734050,0.014976,0.000448,0.001568,0.001056,0.000416,1.194564
0.433761,0.017504,0.734306,0.015328,0.000480,0.001472,0.001056,0.000352,1.212515
0.416385,0.017248,0.741762,0.023168,0.000480,0.001472,0.000992,0.000416,1.208675
0.416418,0.017184,0.739810,0.014272,0.000448,0.001472,0.001152,0.000352,1.198116
0.415937,0.017280,0.726595,0.014208,0.000480,0.001600,0.001056,0.000352,1.184676
0.416673,0.020864,0.740930,0.014272,0.000448,0.001472,0.001088,0.000416,1.202595
0.416609,0.017472,0.773698,0.016928,0.000448,0.001536,0.000992,0.000352,1.234819
0.416738,0.017280,0.727234,0.015840,0.000416,0.001536,0.001120,0.000384,1.187620
0.416257,0.017408,0.739298,0.017152,0.000416,0.001568,0.001152,0.000384,1.200067
0.416353,0.017312,0.765666,0.020608,0.000448,0.001472,0.000992,0.000448,1.230339
0.417377,0.017472,0.727874,0.022208,0.000480,0.001568,0.001024,0.000384,1.195939
0.417121,0.017280,0.737123,0.014976,0.000480,0.001536,0.001088,0.000416,1.196516
0.433345,0.017568,0.732898,0.014496,0.000448,0.001472,0.001024,0.000416,1.208835
0.416449,0.017536,0.725314,0.014656,0.000416,0.001472,0.001120,0.000480,1.183811
0.416482,0.017312,0.742082,0.014784,0.000448,0.001408,0.000928,0.000416,1.200068
0.418145,0.017344,0.741346,0.022144,0.000480,0.001504,0.001024,0.000416,1.208995
0.416065,0.017312,0.726850,0.014688,0.000448,0.001536,0.001120,0.000416,1.185187
0.415745,0.017312,0.757410,0.014272,0.000512,0.001536,0.001120,0.000384,1.215491
0.416513,0.017312,0.734019,0.014368,0.000448,0.001600,0.001152,0.000384,1.192612
0.416769,0.017312,0.731682,0.014400,0.000640,0.001568,0.001152,0.000384,1.190595
0.417089,0.017344,0.740994,0.014336,0.000480,0.001632,0.001024,0.000384,1.200643
0.415490,0.017440,0.739554,0.017696,0.000480,0.001664,0.001152,0.000384,1.200804
0.416353,0.017472,0.741442,0.014368,0.000448,0.001568,0.001152,0.000352,1.199907
0.416065,0.017280,0.746882,0.017760,0.000480,0.001472,0.001088,0.000352,1.208131
0.416002,0.017248,0.732386,0.014624,0.000448,0.001536,0.001184,0.000416,1.190500
0.416865,0.017408,0.729378,0.014465,0.000480,0.001440,0.001024,0.000416,1.187908
0.432801,0.017472,0.735458,0.014272,0.000480,0.001536,0.001216,0.000416,1.210883
0.416129,0.017248,0.740898,0.014304,0.000480,0.001536,0.001088,0.000416,1.198787
0.416514,0.017376,0.739810,0.014336,0.000448,0.001600,0.001216,0.000384,1.198212
0.415841,0.017504,0.730882,0.014337,0.000448,0.001632,0.001088,0.000352,1.188996
0.416513,0.017472,0.740098,0.014592,0.000448,0.001472,0.000992,0.000416,1.199779
0.416225,0.017376,0.761154,0.016480,0.000480,0.001536,0.001440,0.000384,1.221827
0.415618,0.017344,0.730402,0.014336,0.000448,0.001440,0.000992,0.000416,1.187492
0.415393,0.017568,0.734626,0.014336,0.000448,0.001472,0.001056,0.000352,1.191907
0.416097,0.017312,0.766242,0.014368,0.000480,0.001568,0.001056,0.000384,1.224515
0.416321,0.017248,0.793154,0.014272,0.000448,0.001504,0.000960,0.000384,1.250979
0.416418,0.017472,0.730114,0.023136,0.000416,0.001472,0.000992,0.000384,1.196740
0.434241,0.017376,0.745378,0.014849,0.000416,0.001440,0.001152,0.000448,1.222276
0.416769,0.017344,0.725154,0.014688,0.000640,0.001504,0.001152,0.000384,1.184355
0.416481,0.017280,0.736450,0.014272,0.000480,0.001568,0.001056,0.000416,1.194563
0.417153,0.017248,0.752546,0.014336,0.000480,0.001472,0.001120,0.000384,1.211684
0.415329,0.017472,0.732098,0.014304,0.000480,0.001568,0.001120,0.000384,1.189155
0.415297,0.017248,0.753698,0.014848,0.000512,0.001536,0.001056,0.000384,1.211203
0.416034,0.017216,0.735330,0.014336,0.000480,0.001472,0.001056,0.000384,1.192900
0.415681,0.017472,0.722178,0.014208,0.000480,0.001472,0.000992,0.000384,1.179363
0.416449,0.017216,0.756450,0.014432,0.000448,0.001664,0.001056,0.000384,1.214883
0.416929,0.017408,0.733538,0.014272,0.000416,0.001536,0.001024,0.000384,1.192515
0.415649,0.017281,0.732194,0.014176,0.000480,0.001408,0.001120,0.000384,1.189604
0.415233,0.017472,0.759906,0.014368,0.000448,0.001408,0.001024,0.000416,1.217027
0.415841,0.017504,0.734466,0.014240,0.000448,0.001408,0.001152,0.000384,1.192355
0.415522,0.017408,0.750370,0.014304,0.000480,0.001600,0.001344,0.000416,1.208804
0.432033,0.017376,0.744931,0.014560,0.000480,0.001504,0.001024,0.000416,1.219684
0.416257,0.017440,0.738434,0.014272,0.000448,0.001632,0.001024,0.000384,1.196579
0.417025,0.017440,0.734050,0.014944,0.000448,0.001632,0.001248,0.000416,1.194051
0.417666,0.017216,0.771810,0.015872,0.000704,0.001504,0.001056,0.000416,1.232708
0.417249,0.017249,0.742018,0.014624,0.000640,0.001408,0.001056,0.000416,1.201060
0.416257,0.017408,0.791362,0.016705,0.000480,0.001440,0.001056,0.000352,1.252036
0.416161,0.017312,0.739586,0.014368,0.000416,0.001504,0.001120,0.000288,1.197155
0.416449,0.017664,0.729730,0.014976,0.000480,0.001504,0.001056,0.000384,1.189379
0.417025,0.017504,0.758979,0.016640,0.000448,0.001536,0.000960,0.000416,1.220452
0.416641,0.017472,0.745858,0.014496,0.000448,0.001440,0.001024,0.000384,1.205187
0.416385,0.017376,0.743522,0.015104,0.000608,0.001600,0.000992,0.000320,1.202755
0.430754,0.017600,0.731138,0.014304,0.000416,0.001504,0.001088,0.000384,1.204068
0.416833,0.017344,0.731491,0.014624,0.000448,0.001536,0.001440,0.000352,1.190852
0.416321,0.017408,0.737218,0.014176,0.000480,0.001504,0.001184,0.000384,1.194979
0.415649,0.017536,0.736066,0.014144,0.000480,0.001504,0.001024,0.000384,1.193091
0.415522,0.017472,0.733634,0.017824,0.000544,0.001472,0.000992,0.000416,1.194852
0.415873,0.017536,0.774947,0.018464,0.000448,0.001536,0.000992,0.000448,1.236804
0.416065,0.017280,0.731490,0.014176,0.000448,0.001504,0.001216,0.000384,1.189059
0.416577,0.017440,0.728802,0.014400,0.000448,0.001440,0.001024,0.000352,1.187139
0.415906,0.017440,0.762146,0.014240,0.000448,0.001600,0.001056,0.000384,1.220324
0.415297,0.017280,0.725314,0.022848,0.000448,0.001472,0.001120,0.000416,1.190915
0.415425,0.017312,0.730914,0.014240,0.000448,0.001536,0.001024,0.000384,1.187811
0.440737,0.017600,0.742594,0.014336,0.000512,0.001504,0.001120,0.000384,1.225763
0.415714,0.017504,0.738946,0.014208,0.000480,0.001504,0.000960,0.000320,1.196292
0.415393,0.017376,0.743778,0.014337,0.000448,0.001504,0.001056,0.000416,1.200772
0.432897,0.017920,0.772098,0.014784,0.000480,0.001408,0.000992,0.000384,1.247875
0.415809,0.017280,0.728930,0.014176,0.000512,0.001568,0.001120,0.000352,1.186275
0.415489,0.017216,0.799298,0.014624,0.000480,0.001504,0.000960,0.000352,1.256323
0.415777,0.017248,0.726466,0.014272,0.000416,0.001536,0.001056,0.000416,1.183491
0.415777,0.017184,0.738786,0.014273,0.000448,0.001568,0.001120,0.000384,1.196836
0.416545,0.017408,0.785506,0.014560,0.000672,0.001440,0.001024,0.000384,1.244259
0.416641,0.017408,0.739298,0.014272,0.000416,0.001600,0.001088,0.000384,1.197411
0.415585,0.017184,0.727138,0.014208,0.000480,0.001632,0.000960,0.000384,1.184259
0.430721,0.018177,0.749186,0.014528,0.000480,0.001536,0.001088,0.000384,1.222980
0.415617,0.017472,0.741090,0.014208,0.000480,0.001600,0.001024,0.000352,1.198307
0.415809,0.017504,0.739362,0.014528,0.000448,0.001472,0.001056,0.000416,1.196835
0.432705,0.017568,0.757762,0.014848,0.000480,0.001440,0.000960,0.000352,1.232771
0.414370,0.017312,0.736706,0.014240,0.000448,0.001536,0.000992,0.000352,1.192292
0.416769,0.017280,0.757091,0.023008,0.000448,0.001504,0.001024,0.000352,1.224932
0.415809,0.017504,0.733826,0.014208,0.000448,0.001536,0.001088,0.000384,1.191267
0.415905,0.017312,0.740290,0.014560,0.000480,0.001472,0.000992,0.000416,1.199107
0.415458,0.017344,0.763074,0.014976,0.000480,0.001504,0.000992,0.000416,1.220804
0.415297,0.017440,0.738275,0.014400,0.000512,0.001536,0.000992,0.000384,1.195684
0.415521,0.017376,0.734082,0.023008,0.000480,0.001504,0.000992,0.000352,1.199779
0.417089,0.017376,0.748674,0.014560,0.000480,0.001632,0.001248,0.000384,1.209219
0.416161,0.017568,0.743074,0.014848,0.000480,0.001600,0.000896,0.000352,1.201603
0.415938,0.017280,0.757282,0.014528,0.000480,0.001440,0.001024,0.000416,1.214916
0.432321,0.017601,0.745154,0.014528,0.000480,0.001600,0.001024,0.000352,1.219620
0.415841,0.017312,0.741026,0.015008,0.000448,0.001472,0.001152,0.000352,1.200227
0.416097,0.017472,0.744258,0.014624,0.000480,0.001536,0.001056,0.000352,1.202403
0.416065,0.017472,0.737186,0.014304,0.000448,0.001504,0.001184,0.000384,1.194851
0.416610,0.017344,0.730178,0.014208,0.000480,0.001600,0.001152,0.000416,1.188164
0.416225,0.017408,0.770882,0.014753,0.000512,0.001536,0.000960,0.000416,1.229604
0.415329,0.017344,0.735138,0.014976,0.000448,0.001504,0.001184,0.000384,1.192483
0.415969,0.017248,0.732898,0.014112,0.000448,0.001472,0.001088,0.000384,1.190339
0.415554,0.017408,0.750626,0.014816,0.000416,0.001472,0.001024,0.000384,1.208132
0.416385,0.017248,0.736194,0.014720,0.000448,0.001568,0.001120,0.000320,1.195108
0.415873,0.017216,0.728482,0.014848,0.000448,0.001504,0.000960,0.000384,1.185955
0.433729,0.017504,0.741858,0.014400,0.000448,0.001536,0.001152,0.000384,1.219043
0.415426,0.017344,0.735714,0.014432,0.000480,0.001504,0.001088,0.000384,1.192996
0.415937,0.017600,0.743010,0.014848,0.000480,0.001472,0.001056,0.000384,1.201828
0.416481,0.017728,0.764098,0.015424,0.000480,0.001568,0.000992,0.000416,1.223523
0.416129,0.017728,0.760322,0.014720,0.000448,0.001504,0.001056,0.000384,1.218723
0.415329,0.017632,0.762146,0.014816,0.000480,0.001440,0.001056,0.000416,1.219747
0.416354,0.017376,0.738082,0.014208,0.000480,0.001568,0.001120,0.000320,1.196164
0.415265,0.017248,0.736227,0.014528,0.000512,0.001376,0.001088,0.000384,1.193220
0.415617,0.017280,0.782754,0.014336,0.000448,0.001344,0.001056,0.000352,1.239971
0.416193,0.017248,0.729506,0.015008,0.000448,0.001408,0.001120,0.000416,1.187939
0.416097,0.017472,0.741026,0.015008,0.000416,0.001504,0.001216,0.000352,1.201059
0.435522,0.017344,0.751042,0.014432,0.000448,0.001504,0.001184,0.000416,1.228996
0.416546,0.017696,0.728706,0.014208,0.000448,0.001440,0.001088,0.000352,1.187300
0.415809,0.017312,0.738754,0.014976,0.000480,0.001440,0.001056,0.000352,1.196675
0.415873,0.017696,0.754274,0.014304,0.000416,0.001504,0.001120,0.000384,1.212291
0.417473,0.020768,0.739234,0.014272,0.000448,0.001536,0.000992,0.000416,1.202019
0.416865,0.017472,0.770626,0.015264,0.000480,0.001472,0.001056,0.000448,1.230691
0.415490,0.017408,0.746530,0.014368,0.000448,0.001440,0.001056,0.000416,1.203524
0.415489,0.017344,0.761059,0.014176,0.000416,0.001440,0.001088,0.000352,1.218404
0.416289,0.017216,0.771586,0.014912,0.000512,0.001472,0.001056,0.000384,1.230339
0.416865,0.017280,0.738242,0.015232,0.000416,0.001440,0.001184,0.000384,1.199299
0.416353,0.017472,0.735298,0.015136,0.000416,0.001536,0.001120,0.000416,1.195075
0.433186,0.017728,0.752354,0.015040,0.000416,0.001632,0.001152,0.000416,1.229412
0.415745,0.017664,0.743299,0.014304,0.000512,0.001536,0.001184,0.000384,1.201284
0.416481,0.017472,0.734754,0.014496,0.000448,0.001504,0.000992,0.000384,1.193315
0.416513,0.017376,0.737378,0.014496,0.000480,0.001472,0.001056,0.000384,1.195907
0.415521,0.017376,0.743394,0.014112,0.000416,0.001600,0.001088,0.000448,1.200483
0.415650,0.020736,0.771234,0.014688,0.000448,0.001504,0.001024,0.000384,1.232932
0.416705,0.017313,0.755202,0.014432,0.000672,0.001504,0.001248,0.000384,1.213828
0.416417,0.017472,0.739394,0.015008,0.000640,0.001504,0.001184,0.000384,1.198979
0.416033,0.017408,0.763490,0.014784,0.000448,0.001536,0.000960,0.000416,1.222019
0.415969,0.017504,0.735106,0.014592,0.000448,0.001472,0.001440,0.000384,1.193827
0.416354,0.017408,0.738882,0.014560,0.000480,0.001536,0.001120,0.000448,1.196932
0.440417,0.017601,0.743714,0.015168,0.000480,0.001408,0.001024,0.000416,1.227204
0.416449,0.017472,0.735842,0.014528,0.000416,0.001600,0.001024,0.000384,1.194179
0.416193,0.017344,0.729090,0.014688,0.000480,0.001600,0.001152,0.000384,1.187843
0.433025,0.017696,0.764354,0.014752,0.000480,0.001504,0.001184,0.000416,1.240067
0.415586,0.017184,0.734562,0.014592,0.000640,0.001568,0.001056,0.000416,1.192740
0.416065,0.017248,0.760867,0.015296,0.000448,0.001440,0.001280,0.000384,1.219684
0.416513,0.017280,0.731618,0.014528,0.000448,0.001472,0.001056,0.000416,1.190147
0.417313,0.017376,0.736450,0.014976,0.000512,0.001472,0.001088,0.000384,1.196771
0.416385,0.017408,0.776738,0.014720,0.000448,0.001440,0.000896,0.000416,1.236163
0.415842,0.017472,0.741186,0.014752,0.000448,0.001472,0.001120,0.000384,1.199428
0.416673,0.017312,0.732675,0.014656,0.000480,0.001472,0.001088,0.000384,1.191620
0.415521,0.017280,0.761218,0.014880,0.000512,0.001440,0.001152,0.000416,1.219139
0.416449,0.017344,0.746018,0.014880,0.000480,0.001440,0.001120,0.000384,1.205027
0.415425,0.017312,0.738242,0.014656,0.000480,0.001536,0.001088,0.000352,1.195619
0.432866,0.017440,0.724002,0.014368,0.000544,0.001536,0.001120,0.000832,1.200004
0.415649,0.017440,0.743266,0.014208,0.000448,0.001504,0.001120,0.000384,1.200676
0.415969,0.017472,0.721154,0.014272,0.000448,0.001504,0.001120,0.000384,1.178851
0.415681,0.017248,0.743682,0.014432,0.000448,0.001504,0.001120,0.000384,1.201443
0.416417,0.017504,0.736034,0.014336,0.000480,0.001440,0.001152,0.000384,1.194403
0.415874,0.017472,0.767234,0.014688,0.000864,0.001536,0.001120,0.000416,1.226084
0.415713,0.017376,0.731747,0.014688,0.000416,0.001600,0.001024,0.000384,1.189540
0.416737,0.017472,0.739810,0.014208,0.000480,0.001568,0.001024,0.000352,1.198179
0.415617,0.017536,0.757314,0.014592,0.000480,0.001632,0.001216,0.000384,1.215427
0.415457,0.017440,0.734114,0.014592,0.000480,0.001440,0.000992,0.000320,1.191267
0.415298,0.017504,0.729218,0.014464,0.000448,0.001504,0.001024,0.000448,1.186500
0.433249,0.017345,0.756578,0.014688,0.000448,0.001440,0.001056,0.000352,1.231812
0.415649,0.017248,0.746530,0.014912,0.000480,0.001632,0.001120,0.000384,1.205603
0.415489,0.017248,0.732418,0.014272,0.000448,0.001440,0.001056,0.000384,1.189219
0.415073,0.017472,0.731074,0.014432,0.000448,0.001408,0.001056,0.000416,1.187843
0.415906,0.017216,0.731170,0.014368,0.000512,0.001504,0.001056,0.000352,1.188900
0.415457,0.017760,0.800067,0.014816,0.000448,0.001536,0.001024,0.000416,1.258724
0.415681,0.017280,0.746498,0.014913,0.000480,0.001408,0.001120,0.000384,1.204548
0.416193,0.017504,0.732130,0.014400,0.000448,0.001408,0.001216,0.000384,1.191459
0.415553,0.017248,0.752354,0.014848,0.000480,0.001408,0.001120,0.000352,1.210339
0.415489,0.017312,0.726946,0.014176,0.000512,0.001408,0.001056,0.000352,1.184547
0.415586,0.017504,0.729826,0.014272,0.000480,0.001504,0.001024,0.000416,1.187428
0.435297,0.017696,0.724195,0.014304,0.000480,0.001600,0.001152,0.000416,1.204420
0.416513,0.017280,0.740386,0.014400,0.000480,0.001536,0.000992,0.000384,1.198627
0.416449,0.017472,0.739106,0.014720,0.000480,0.001504,0.001216,0.000352,1.198019
0.432289,0.017504,0.725058,0.014496,0.000448,0.001472,0.001152,0.000352,1.199107
0.415714,0.017440,0.736034,0.014240,0.000512,0.001536,0.000992,0.000416,1.193188
0.416257,0.017440,0.727586,0.014048,0.000864,0.001568,0.001024,0.000416,1.185635
0.416353,0.017440,0.733058,0.014144,0.000448,0.001504,0.001664,0.000384,1.191939
0.415329,0.017312,0.725986,0.014592,0.000512,0.001536,0.001184,0.000384,1.183075
0.416322,0.017312,0.761250,0.014304,0.000480,0.001536,0.001152,0.000416,1.220484
0.415938,0.017312,0.734018,0.014144,0.000448,0.001472,0.001120,0.000384,1.191332
0.415553,0.017472,0.738882,0.014656,0.000480,0.001536,0.001152,0.000416,1.198371
0.417153,0.017280,0.753922,0.014912,0.000480,0.001472,0.001120,0.000384,1.213859
0.416065,0.017408,0.732354,0.014240,0.000640,0.001504,0.001088,0.000384,1.190755
0.417089,0.017760,0.749858,0.014816,0.000480,0.001440,0.001184,0.000416,1.209955
0.455458,0.017344,0.732322,0.014400,0.000448,0.001536,0.000992,0.000320,1.229732
0.416929,0.017504,0.740419,0.014208,0.000448,0.001536,0.001024,0.000352,1.199012
0.415777,0.017600,0.733762,0.014144,0.000896,0.001568,0.001056,0.000416,1.192547
0.415873,0.017376,0.737794,0.014176,0.000512,0.001504,0.000960,0.000320,1.195363
0.415457,0.017376,0.734306,0.014112,0.000448,0.001504,0.001024,0.000320,1.191299
0.415650,0.017440,0.758146,0.014496,0.000512,0.001440,0.001088,0.000384,1.215620
0.415713,0.017313,0.739522,0.014464,0.000448,0.001536,0.001152,0.000384,1.199012
0.416641,0.017408,0.731810,0.015520,0.000481,0.001472,0.001056,0.000384,1.192036
0.416801,0.017248,0.750754,0.015104,0.000480,0.001824,0.001088,0.000384,1.210403
0.415937,0.017376,0.741154,0.014208,0.000448,0.001504,0.001632,0.000416,1.199779
0.415873,0.017216,0.735778,0.014208,0.000448,0.001504,0.000992,0.000384,1.193091
0.437154,0.017280,0.741954,0.014400,0.000448,0.001568,0.001024,0.000416,1.220740
0.415553,0.017441,0.714946,0.014208,0.000576,0.001600,0.001056,0.000384,1.172676
0.415553,0.017216,0.734242,0.014144,0.000480,0.001632,0.000992,0.000384,1.191747
0.429601,0.017312,0.732162,0.014656,0.000448,0.001632,0.001088,0.000384,1.204355
0.415937,0.017280,0.733858,0.014688,0.000448,0.001472,0.001056,0.000384,1.191427
0.415938,0.017184,0.735362,0.033856,0.000576,0.001728,0.001248,0.000384,1.214948
0.417410,0.017504,0.744642,0.014560,0.000672,0.001536,0.001184,0.000384,1.205028
0.417825,0.017568,0.727651,0.014208,0.000480,0.001600,0.000928,0.000448,1.187268
0.416321,0.017344,0.758562,0.014816,0.000928,0.001440,0.000992,0.000352,1.217731
0.416033,0.017344,0.726146,0.014176,0.000448,0.001536,0.000960,0.000416,1.183747
0.415521,0.017280,0.743906,0.015200,0.000480,0.001408,0.001216,0.000416,1.202211
0.415682,0.017568,0.781698,0.014464,0.000448,0.001472,0.001024,0.000384,1.239620
0.415746,0.017312,0.728450,0.014528,0.000480,0.001408,0.000992,0.000352,1.185668
0.416065,0.017280,0.727554,0.014400,0.000448,0.001409,0.000992,0.000384,1.185060
0.434529,0.017536,0.742018,0.015264,0.000448,0.001376,0.001152,0.000352,1.220643
0.416641,0.017312,0.729794,0.014368,0.000448,0.001568,0.001024,0.000416,1.188483
0.415393,0.017440,0.772578,0.014304,0.000704,0.001696,0.001152,0.000416,1.230083
0.416321,0.017472,0.733922,0.014272,0.000896,0.001568,0.001056,0.000384,1.192547
0.415810,0.017568,0.719714,0.014176,0.000448,0.001568,0.001056,0.000416,1.177668
0.415457,0.017664,0.744034,0.014753,0.000448,0.001472,0.001088,0.000416,1.201956
0.415585,0.017376,0.738946,0.014304,0.000512,0.001536,0.001024,0.000384,1.196835
0.416033,0.017216,0.738722,0.014080,0.000864,0.001504,0.001152,0.000448,1.196259
0.415937,0.017248,0.749826,0.014208,0.000480,0.001600,0.001024,0.000320,1.207043
0.416290,0.017472,0.729698,0.014816,0.000448,0.001440,0.000960,0.000352,1.188132
0.416321,0.017440,0.735075,0.014208,0.000512,0.001600,0.001120,0.000384,1.193124
0.435969,0.017600,0.735010,0.014529,0.000480,0.001504,0.001184,0.000352,1.213828
0.415681,0.017440,0.739074,0.014304,0.000416,0.001504,0.001120,0.000384,1.196643
0.416065,0.017600,0.729186,0.014624,0.000480,0.001472,0.001120,0.000384,1.187331
0.444737,0.017504,0.728994,0.014432,0.000480,0.001408,0.001056,0.000384,1.216323
0.415841,0.017376,0.746626,0.014592,0.000512,0.001440,0.000960,0.000384,1.204291
