Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[10],classifier
0.420737,0.017408,0.202593,0.005280,0.047584,0.000864,0.146336,0.911682
0.421409,0.017760,0.202496,0.005024,0.049921,0.000864,0.149920,0.913570
0.420162,0.017920,0.202560,0.005120,0.047232,0.000832,0.154913,0.918723
0.416289,0.017984,0.203329,0.005024,0.049024,0.000832,0.149921,0.915203
0.421921,0.017664,0.204417,0.005248,0.048288,0.000960,0.137984,0.908963
0.416225,0.017856,0.202593,0.005088,0.047840,0.000832,0.137888,0.899842
0.416929,0.017856,0.218240,0.005248,0.047841,0.000832,0.133888,0.911330
0.415681,0.017633,0.203200,0.004992,0.049024,0.000800,0.128129,0.890083
0.420481,0.018016,0.202945,0.005056,0.048000,0.000928,0.128000,0.894947
0.420769,0.017984,0.202465,0.005024,0.047680,0.000896,0.141728,0.913026
0.415969,0.017728,0.202688,0.005216,0.048929,0.000832,0.152192,0.916706
0.420610,0.017760,0.202432,0.005312,0.047648,0.000800,0.150369,0.916451
0.420929,0.017888,0.203009,0.005056,0.047744,0.000832,0.135457,0.899875
0.416833,0.017728,0.221953,0.005216,0.047904,0.000832,0.152608,0.933283
0.421057,0.017920,0.202401,0.005056,0.047808,0.000832,0.149728,0.914050
0.415969,0.017760,0.202336,0.005088,0.049313,0.000896,0.135904,0.898466
0.419170,0.017952,0.202208,0.005056,0.048288,0.000864,0.151809,0.912515
0.415585,0.017792,0.202145,0.005504,0.047520,0.000832,0.149729,0.914851
0.416449,0.017760,0.202177,0.005280,0.047520,0.000800,0.148928,0.909155
0.420801,0.017472,0.202465,0.005088,0.047744,0.000832,0.134688,0.899458
0.415489,0.041216,0.202752,0.005248,0.049057,0.000800,0.151744,0.935394
0.420706,0.017888,0.202272,0.005344,0.048800,0.000864,0.149281,0.912067
0.420673,0.017792,0.202369,0.005312,0.047680,0.000832,0.134945,0.904867
0.421025,0.017952,0.202625,0.005280,0.047488,0.000864,0.150784,0.914179
0.419745,0.017632,0.202625,0.005248,0.047712,0.000832,0.152128,0.914050
0.420353,0.018016,0.202432,0.005280,0.048065,0.000832,0.140576,0.905538
0.420162,0.017888,0.203584,0.005280,0.049120,0.000864,0.150785,0.918595
0.434689,0.017761,0.203040,0.005024,0.048672,0.000832,0.150881,0.930723
0.420033,0.017856,0.202529,0.005056,0.048320,0.000800,0.151072,0.914467
0.416289,0.017856,0.202657,0.005088,0.047648,0.000928,0.150272,0.908354
0.420481,0.017824,0.201888,0.005344,0.047105,0.000800,0.166720,0.940482
0.420962,0.017632,0.202432,0.005312,0.047104,0.000864,0.140833,0.902339
0.422209,0.017760,0.202689,0.005088,0.048320,0.000864,0.153441,0.920035
0.420705,0.017728,0.202945,0.005056,0.047648,0.000864,0.175233,0.944451
0.433857,0.017408,0.202881,0.005216,0.048032,0.000864,0.137952,0.917827
0.420769,0.017792,0.201953,0.004992,0.048256,0.000832,0.147616,0.911298
0.420801,0.018048,0.202080,0.005248,0.049025,0.000864,0.150240,0.915202
0.420450,0.018048,0.202944,0.005312,0.066720,0.000864,0.139969,0.926339
0.420705,0.017792,0.202209,0.005280,0.048064,0.000800,0.151169,0.921379
0.416929,0.017792,0.202401,0.005312,0.047584,0.000832,0.153728,0.914083
0.416257,0.017792,0.201857,0.005024,0.047168,0.000800,0.150784,0.911362
0.436129,0.017824,0.202464,0.004865,0.047392,0.000896,0.139456,0.917442
0.416514,0.017760,0.202624,0.005312,0.047744,0.000864,0.153793,0.914179
0.416161,0.017856,0.202497,0.005280,0.047488,0.000832,0.159809,0.919267
0.421921,0.017760,0.220321,0.005344,0.047584,0.000896,0.149857,0.935107
0.416897,0.017920,0.202433,0.005088,0.048896,0.000800,0.134304,0.895266
0.420257,0.017376,0.202656,0.005153,0.048512,0.000864,0.132736,0.904546
0.420450,0.017824,0.202240,0.005056,0.047584,0.000800,0.134081,0.897955
0.420001,0.017409,0.202976,0.005248,0.049216,0.000800,0.153057,0.918339
0.420833,0.018560,0.202081,0.005280,0.048096,0.000800,0.147328,0.917187
0.416129,0.017792,0.203073,0.005024,0.049184,0.000832,0.137632,0.900034
0.416353,0.017952,0.227169,0.005696,0.047744,0.000896,0.151872,0.944226
0.421601,0.017824,0.202912,0.005248,0.047841,0.000864,0.150784,0.918818
0.417218,0.017824,0.203136,0.005056,0.047584,0.000832,0.152353,0.914787
0.420705,0.017856,0.202593,0.005280,0.048992,0.000896,0.154689,0.927939
0.420705,0.018016,0.202209,0.005408,0.047968,0.000864,0.143136,0.907523
0.420321,0.017920,0.202593,0.005344,0.048544,0.000864,0.152096,0.922243
0.416321,0.017632,0.202529,0.005280,0.047552,0.000800,0.156544,0.924130
0.432769,0.018048,0.202624,0.005056,0.049089,0.000864,0.152608,0.935266
0.420290,0.017856,0.202944,0.005088,0.047872,0.000832,0.147041,0.909731
0.415777,0.017984,0.202529,0.005344,0.048320,0.000832,0.179745,0.946275
0.421153,0.018432,0.202785,0.005376,0.050272,0.000896,0.159041,0.935107
0.416289,0.018048,0.203905,0.005088,0.047488,0.000832,0.131584,0.892643
0.420545,0.017504,0.203841,0.005312,0.049824,0.000896,0.151744,0.924034
0.416225,0.017696,0.203489,0.005248,0.049248,0.000864,0.151616,0.919778
0.436706,0.017472,0.202336,0.004800,0.047969,0.000832,0.149280,0.928387
0.416450,0.017856,0.202560,0.004896,0.048096,0.000832,0.140993,0.904803
0.420385,0.017760,0.202049,0.004992,0.049120,0.000832,0.148257,0.913027
0.420257,0.017760,0.218401,0.005248,0.047776,0.000896,0.153984,0.934338
0.422081,0.017664,0.202209,0.005376,0.049536,0.000896,0.148896,0.916578
0.415650,0.017824,0.202784,0.005024,0.047296,0.000896,0.136417,0.894147
0.421313,0.017888,0.202561,0.004896,0.050464,0.000864,0.153121,0.924451
0.437665,0.017600,0.202081,0.004864,0.048672,0.000896,0.140672,0.921347
0.419873,0.017984,0.201953,0.005312,0.047776,0.000864,0.146912,0.908066
0.420129,0.017920,0.202080,0.005280,0.048033,0.000864,0.133088,0.893122
0.420097,0.017729,0.219808,0.005216,0.048128,0.000800,0.149089,0.937123
0.415553,0.017472,0.202401,0.004832,0.047264,0.000640,0.135488,0.895747
0.420449,0.017696,0.202561,0.004864,0.047072,0.000608,0.131808,0.891074
0.420226,0.017504,0.202432,0.004832,0.047072,0.000608,0.142977,0.902499
0.430497,0.017472,0.203041,0.004800,0.047552,0.000608,0.130241,0.904931
0.415585,0.017536,0.202369,0.004864,0.047008,0.000800,0.134912,0.888770
0.416161,0.017664,0.202592,0.005312,0.047105,0.000864,0.151168,0.909410
0.420770,0.017888,0.202112,0.005056,0.061344,0.000864,0.141729,0.918723
0.417057,0.017632,0.202273,0.005088,0.047264,0.000800,0.146240,0.904515
0.415681,0.017824,0.202433,0.005024,0.047072,0.000832,0.145248,0.905986
0.420385,0.017984,0.202016,0.005088,0.047489,0.000800,0.129248,0.890146
0.434721,0.017920,0.202433,0.005024,0.047520,0.000832,0.145441,0.918307
0.416193,0.017728,0.202177,0.005248,0.047232,0.000864,0.145888,0.903939
0.416161,0.017728,0.202496,0.005088,0.047201,0.000800,0.170336,0.926370
0.420002,0.017728,0.201952,0.005120,0.047232,0.000832,0.167713,0.942531
0.415393,0.017344,0.201857,0.004800,0.047552,0.000832,0.169089,0.923811
0.415329,0.017952,0.201857,0.004992,0.047648,0.000832,0.176864,0.939587
0.420161,0.017536,0.202753,0.005056,0.046976,0.000832,0.145920,0.905346
0.451009,0.017792,0.202113,0.005376,0.047104,0.000800,0.147744,0.945026
0.415330,0.017664,0.202016,0.005024,0.046944,0.000832,0.143841,0.903971
0.416449,0.017472,0.202017,0.005248,0.047008,0.000832,0.147617,0.906371
0.419873,0.017376,0.201985,0.005248,0.047872,0.000832,0.174752,0.954435
0.415201,0.017760,0.202721,0.005056,0.047008,0.000832,0.139776,0.900802
0.419906,0.017632,0.201984,0.004992,0.047200,0.000928,0.125889,0.887011
0.420257,0.017600,0.201953,0.005088,0.046976,0.000832,0.145984,0.904707
0.438561,0.017312,0.202113,0.005248,0.046848,0.000800,0.146272,0.940418
0.420577,0.017600,0.202912,0.005056,0.047009,0.000832,0.151360,0.919074
0.416034,0.017728,0.202112,0.005088,0.048000,0.000864,0.157409,0.922723
0.419841,0.017760,0.202273,0.005280,0.047456,0.000864,0.171137,0.942467
0.420257,0.017728,0.202337,0.004800,0.047232,0.000800,0.148704,0.910563
0.420065,0.017792,0.201985,0.004832,0.048928,0.000800,0.142784,0.903458
0.415489,0.017696,0.201984,0.004864,0.048960,0.000800,0.144065,0.904962
0.440994,0.017632,0.202048,0.004864,0.047488,0.000800,0.132321,0.924867
0.420865,0.017824,0.202465,0.004928,0.047488,0.000768,0.145089,0.912131
0.419713,0.017728,0.201601,0.004896,0.047360,0.000832,0.147584,0.914818
0.420513,0.018048,0.202176,0.004864,0.047265,0.000832,0.192640,0.981378
0.420001,0.017696,0.202144,0.004832,0.047264,0.000832,0.141185,0.904354
0.419841,0.017697,0.202816,0.004864,0.047200,0.000864,0.145473,0.909411
0.420257,0.017952,0.202529,0.004800,0.047552,0.000832,0.135328,0.892899
0.438241,0.017792,0.202401,0.005248,0.047488,0.000832,0.134496,0.918050
0.415234,0.017728,0.202496,0.005056,0.048640,0.000864,0.143649,0.900291
0.415105,0.017344,0.202241,0.005088,0.047808,0.000832,0.143809,0.900483
0.420097,0.017600,0.201825,0.005440,0.047264,0.000832,0.180480,0.955235
0.419521,0.017888,0.202689,0.005088,0.047136,0.000832,0.146816,0.905730
0.419425,0.017920,0.202656,0.005024,0.047616,0.000864,0.144320,0.907234
0.420417,0.017888,0.202528,0.005280,0.047840,0.000896,0.145345,0.906019
0.437857,0.017728,0.202433,0.005312,0.047584,0.000864,0.146657,0.930243
0.416193,0.017920,0.201729,0.005056,0.047488,0.000832,0.153120,0.908418
0.420897,0.017792,0.202497,0.005344,0.048256,0.000832,0.144224,0.909186
0.416418,0.017760,0.202112,0.005280,0.065120,0.000896,0.140577,0.915715
0.420353,0.017633,0.202880,0.005056,0.047520,0.001120,0.152097,0.916355
0.420353,0.017888,0.203041,0.005088,0.048384,0.000864,0.131424,0.898147
0.416033,0.017536,0.202945,0.005280,0.048512,0.000896,0.135584,0.896770
0.436033,0.018080,0.202240,0.005344,0.047617,0.000928,0.135104,0.916610
0.416130,0.017664,0.205568,0.005312,0.047936,0.000800,0.140097,0.913283
0.420417,0.017824,0.202305,0.005312,0.047616,0.000832,0.134337,0.911267
0.416481,0.017888,0.221825,0.005216,0.048320,0.000864,0.144512,0.931235
0.421025,0.017792,0.203041,0.005184,0.049216,0.000896,0.142048,0.913858
0.416321,0.017888,0.202113,0.005056,0.047264,0.000832,0.142688,0.901858
0.416065,0.018272,0.202624,0.005376,0.047648,0.000801,0.142240,0.904322
0.420514,0.017760,0.202752,0.005088,0.049056,0.000832,0.150241,0.913699
0.421409,0.017920,0.202209,0.005312,0.048224,0.000864,0.153569,0.920995
0.420801,0.017984,0.202817,0.005312,0.050240,0.000800,0.152864,0.926563
0.420417,0.035232,0.203425,0.005472,0.048608,0.000864,0.143168,0.929955
0.420161,0.017792,0.203009,0.005440,0.048704,0.000800,0.152320,0.916066
0.415457,0.017824,0.202176,0.005024,0.047809,0.000800,0.147680,0.909410
0.420546,0.017504,0.203488,0.005344,0.047712,0.000864,0.154273,0.944611
0.416578,0.017760,0.203808,0.005344,0.047840,0.000832,0.149409,0.916707
0.420833,0.017600,0.202241,0.005344,0.047840,0.000832,0.153697,0.920675
0.415681,0.017536,0.202529,0.005312,0.047808,0.000832,0.140160,0.902499
0.435105,0.017600,0.203041,0.005056,0.047968,0.000800,0.151456,0.937954
0.420129,0.017600,0.202561,0.005248,0.048096,0.000640,0.135744,0.904322
0.420354,0.017984,0.203168,0.005088,0.047776,0.000608,0.152929,0.920643
0.415585,0.017792,0.203232,0.005280,0.048608,0.000800,0.158817,0.922179
0.416097,0.018016,0.203137,0.005376,0.048192,0.000928,0.149761,0.913795
0.415745,0.017792,0.202305,0.005184,0.048576,0.000864,0.153856,0.915203
0.420897,0.017504,0.202785,0.005312,0.048224,0.000864,0.150336,0.918946
0.431553,0.017952,0.202720,0.005024,0.048673,0.000832,0.157312,0.935842
0.420482,0.017824,0.202912,0.005344,0.047776,0.000832,0.147009,0.912291
0.420289,0.017760,0.202400,0.005248,0.048160,0.000864,0.141569,0.903651
0.420897,0.017824,0.216865,0.005184,0.048032,0.000864,0.155137,0.935299
0.421473,0.017920,0.203233,0.005152,0.047872,0.000832,0.151904,0.921251
0.421185,0.017792,0.202209,0.005088,0.048352,0.000800,0.150304,0.916098
0.421537,0.017792,0.203361,0.005120,0.048032,0.000864,0.151424,0.916962
0.419969,0.017696,0.203264,0.005056,0.047840,0.000896,0.154145,0.923458
0.421666,0.018080,0.202144,0.005216,0.049632,0.000864,0.136417,0.903107
0.416481,0.017760,0.202913,0.005312,0.048256,0.000928,0.139425,0.899715
0.449345,0.017696,0.202849,0.005088,0.047936,0.000832,0.156352,0.954531
0.415681,0.017888,0.203009,0.005152,0.047488,0.000832,0.135616,0.895970
0.416673,0.017760,0.203425,0.005024,0.047552,0.000832,0.150176,0.918562
0.416161,0.017728,0.204705,0.005248,0.047712,0.000832,0.158304,0.930242
0.420737,0.017792,0.202496,0.005056,0.048256,0.000832,0.174561,0.940034
0.416258,0.017952,0.204352,0.005024,0.048032,0.000864,0.149953,0.911331
0.415521,0.017984,0.203393,0.005312,0.048032,0.000896,0.149537,0.910019
0.445601,0.017696,0.202817,0.004864,0.048960,0.000832,0.159201,0.954723
0.420385,0.017952,0.203521,0.005024,0.048064,0.000896,0.138720,0.906179
0.420993,0.017792,0.203489,0.005088,0.048096,0.000864,0.158880,0.925602
0.415233,0.017856,0.220128,0.005441,0.047968,0.000864,0.155264,0.934594
0.416481,0.018048,0.202976,0.005056,0.047968,0.000832,0.154625,0.918530
0.420450,0.017824,0.202464,0.004832,0.047712,0.000864,0.143265,0.909091
0.420705,0.018048,0.202817,0.005280,0.047392,0.000864,0.152129,0.919939
0.420929,0.017792,0.202209,0.004864,0.048160,0.000864,0.146112,0.914595
0.416129,0.018080,0.202849,0.004992,0.048096,0.000864,0.140096,0.903170
0.419617,0.018080,0.202625,0.004864,0.047872,0.000832,0.149600,0.913730
0.429986,0.022752,0.203136,0.005056,0.049281,0.000928,0.181632,0.962691
0.415586,0.017536,0.202944,0.005088,0.047456,0.000864,0.159457,0.921987
0.416098,0.017824,0.202176,0.004864,0.047744,0.000864,0.153473,0.912995
0.420641,0.018465,0.202656,0.004928,0.048384,0.000832,0.200641,0.976515
0.416097,0.017664,0.203329,0.004896,0.048224,0.000832,0.152161,0.918595
0.415361,0.018016,0.202273,0.004832,0.048128,0.000832,0.139744,0.900067
0.420257,0.017824,0.202721,0.005056,0.048032,0.000832,0.149248,0.918018
0.437025,0.017888,0.202657,0.005088,0.049088,0.000864,0.182336,0.969410
0.419905,0.017536,0.202945,0.005056,0.047552,0.000832,0.152096,0.916418
0.420417,0.017824,0.202784,0.005056,0.049121,0.000800,0.149792,0.919170
0.420578,0.018528,0.222848,0.005472,0.048800,0.000864,0.164001,0.952483
0.420450,0.017568,0.202688,0.005248,0.047968,0.000864,0.140545,0.907171
0.416129,0.017824,0.202913,0.005088,0.048032,0.000832,0.152545,0.911203
0.415937,0.017728,0.202913,0.005120,0.047744,0.000832,0.150304,0.907459
0.420481,0.018464,0.202529,0.005312,0.049280,0.000864,0.128160,0.891426
0.420225,0.018016,0.202528,0.005248,0.048385,0.000864,0.135488,0.906882
0.420418,0.017568,0.202464,0.005280,0.048288,0.000864,0.151201,0.920131
0.439201,0.018049,0.202272,0.005120,0.047424,0.000832,0.151553,0.933763
0.415841,0.017760,0.202625,0.005280,0.047744,0.000832,0.149664,0.909187
0.416097,0.018496,0.202625,0.005280,0.047328,0.000800,0.151584,0.916290
0.420641,0.018016,0.202657,0.005248,0.047680,0.000864,0.151936,0.938082
0.420577,0.018496,0.202656,0.005248,0.047649,0.000832,0.150336,0.919714
0.416226,0.017920,0.202880,0.005376,0.047648,0.000896,0.134337,0.897923
0.420769,0.017632,0.202465,0.005088,0.048800,0.000832,0.152257,0.921731
0.436385,0.017664,0.202369,0.004928,0.048864,0.000832,0.149632,0.928803
0.420033,0.018112,0.202625,0.005344,0.047936,0.000864,0.150080,0.915426
0.419873,0.017728,0.202881,0.005024,0.047904,0.000832,0.177280,0.943650
0.416225,0.017920,0.202464,0.005280,0.065153,0.000864,0.154656,0.942978
0.415489,0.017792,0.202624,0.005120,0.048065,0.000832,0.150848,0.909922
0.417186,0.017792,0.202304,0.005088,0.047488,0.000608,0.148929,0.907395
0.420353,0.017824,0.202369,0.005312,0.047200,0.000640,0.145089,0.908195
0.430913,0.017664,0.202561,0.005408,0.047008,0.000864,0.163392,0.944003
0.420833,0.017760,0.203073,0.005184,0.047872,0.000832,0.150656,0.917698
0.420129,0.017760,0.202625,0.005344,0.047424,0.000832,0.152128,0.920898
0.420354,0.017824,0.219712,0.005216,0.048769,0.000832,0.150272,0.936163
0.419585,0.017505,0.202336,0.005312,0.048160,0.000864,0.138785,0.903395
0.420705,0.017632,0.202433,0.005280,0.047776,0.000800,0.145792,0.907107
0.420545,0.017664,0.202113,0.005344,0.048192,0.000800,0.145824,0.909122
0.419009,0.017696,0.201856,0.005248,0.047041,0.000800,0.147072,0.909378
0.415874,0.017728,0.202400,0.005248,0.047008,0.000800,0.132289,0.892419
0.415425,0.017760,0.202401,0.005344,0.047040,0.000832,0.171072,0.939107
0.416161,0.017760,0.222273,0.005248,0.047904,0.000800,0.142176,0.920227
0.419873,0.017664,0.202817,0.005312,0.047296,0.000832,0.125312,0.890306
0.420162,0.017728,0.202848,0.005216,0.046912,0.000800,0.142817,0.900899
0.419937,0.017888,0.201761,0.005056,0.046976,0.000800,0.134977,0.897379
0.420193,0.017728,0.202369,0.005248,0.047680,0.000832,0.164672,0.924515
0.416193,0.017792,0.202913,0.005056,0.047744,0.000832,0.145120,0.904866
0.419426,0.017632,0.205856,0.005280,0.047776,0.000864,0.149729,0.915619
0.420737,0.017985,0.223392,0.005312,0.047872,0.000832,0.137217,0.928483
0.417121,0.017632,0.203265,0.005248,0.047744,0.000864,0.183649,0.947107
0.416065,0.017632,0.203041,0.005280,0.047488,0.000800,0.142240,0.903490
0.416129,0.017504,0.202656,0.005024,0.047425,0.000800,0.156384,0.915170
0.416226,0.017376,0.203680,0.005088,0.047840,0.000608,0.134401,0.895779
0.415681,0.017632,0.204801,0.005312,0.047776,0.000832,0.152033,0.916803
0.415969,0.017824,0.202049,0.004832,0.047520,0.000800,0.172160,0.933315
0.415841,0.033728,0.202849,0.005184,0.047584,0.000832,0.129600,0.905058
0.420034,0.017472,0.202336,0.005056,0.049952,0.000864,0.139937,0.904291
0.420001,0.017696,0.202817,0.005280,0.048032,0.000832,0.170081,0.935331
0.415329,0.017728,0.202369,0.005280,0.047520,0.000832,0.148800,0.904066
0.415713,0.017408,0.202080,0.005312,0.047584,0.000864,0.156769,0.918210
0.416225,0.017696,0.202529,0.005248,0.047616,0.000832,0.148065,0.906979
0.416289,0.017472,0.202209,0.004864,0.049472,0.000864,0.132544,0.895139
0.415713,0.017440,0.228257,0.004928,0.048128,0.000608,0.148288,0.932098
0.416129,0.017376,0.202432,0.004992,0.047520,0.000928,0.139073,0.901858
0.416737,0.017472,0.202593,0.005056,0.047584,0.000832,0.149505,0.917475
0.419841,0.017888,0.202497,0.005280,0.047616,0.000832,0.151168,0.914403
0.420961,0.017664,0.202273,0.005120,0.048224,0.000896,0.152704,0.912930
0.420257,0.018112,0.202656,0.005217,0.048384,0.000832,0.148416,0.918562
0.420386,0.017920,0.202528,0.005440,0.049568,0.000832,0.148833,0.916003
0.416801,0.017632,0.220161,0.005216,0.049472,0.000864,0.154945,0.934755
0.416481,0.017504,0.202337,0.005280,0.049248,0.000864,0.148897,0.911971
0.421633,0.017632,0.203137,0.005312,0.047680,0.000864,0.148704,0.910691
0.420449,0.017728,0.203521,0.005344,0.049376,0.000896,0.149536,0.920194
0.417217,0.017920,0.202528,0.004992,0.049153,0.000832,0.145568,0.912162
0.420802,0.017600,0.202592,0.005312,0.048416,0.000864,0.149793,0.918115
0.420289,0.017728,0.202689,0.005312,0.047328,0.000832,0.138336,0.902627
0.433569,0.017536,0.201953,0.005120,0.047840,0.000832,0.153664,0.929218
0.420321,0.017952,0.203264,0.005312,0.047552,0.000864,0.147744,0.914562
0.420514,0.017536,0.202336,0.005056,0.049056,0.000832,0.148481,0.926627
0.415521,0.017665,0.202336,0.005280,0.049056,0.000832,0.147297,0.908355
0.416577,0.017568,0.202881,0.005216,0.048544,0.000864,0.175713,0.938947
0.416129,0.017568,0.202273,0.005344,0.048032,0.000928,0.151616,0.911107
0.420865,0.017440,0.203073,0.005312,0.047328,0.000864,0.152416,0.919138
0.439650,0.017984,0.203104,0.005280,0.047233,0.000832,0.138176,0.917923
0.423010,0.017824,0.204640,0.005312,0.048544,0.000896,0.186817,0.969027
0.417442,0.017728,0.204992,0.005120,0.048672,0.000928,0.145633,0.912291
0.421250,0.017824,0.202880,0.005344,0.066688,0.000864,0.176641,0.960707
0.416065,0.017728,0.202913,0.005280,0.048672,0.000832,0.151649,0.914371
0.416705,0.017664,0.202945,0.005216,0.047968,0.000864,0.152736,0.912803
0.420865,0.017792,0.202689,0.005024,0.048064,0.000832,0.150112,0.917186
0.438849,0.017920,0.202656,0.005248,0.048257,0.000864,0.133984,0.919554
0.420610,0.017856,0.202464,0.005664,0.048096,0.000864,0.148577,0.915427
0.420257,0.017920,0.202977,0.005600,0.048224,0.000800,0.136928,0.908195
0.416097,0.017760,0.215969,0.005152,0.048096,0.000832,0.147264,0.919778
0.420353,0.017696,0.202688,0.005312,0.048001,0.000864,0.146208,0.909314
0.415906,0.017632,0.202112,0.005280,0.047904,0.000800,0.133857,0.899651
0.420545,0.017760,0.202433,0.005312,0.048832,0.000832,0.134976,0.904611
0.437537,0.017728,0.202241,0.005472,0.048800,0.000864,0.138784,0.921986
0.416641,0.017664,0.202624,0.005280,0.048257,0.000800,0.133600,0.893058
0.416962,0.017952,0.202976,0.005152,0.049120,0.000800,0.127873,0.892259
0.420289,0.017760,0.221217,0.005440,0.048000,0.000832,0.138913,0.929955
0.416129,0.017600,0.202817,0.005024,0.049472,0.000864,0.147424,0.909251
0.420353,0.017888,0.202401,0.005024,0.047968,0.000800,0.128576,0.890242
0.416962,0.017696,0.202528,0.005376,0.048704,0.000928,0.160193,0.928291
0.438209,0.017761,0.202624,0.005024,0.049024,0.000832,0.151681,0.936579
0.415809,0.017856,0.202369,0.005056,0.048512,0.000832,0.150208,0.909571
0.416161,0.017984,0.202721,0.004832,0.048128,0.000832,0.163840,0.925058
0.416385,0.017504,0.221441,0.005280,0.048704,0.000832,0.151584,0.930082
0.415393,0.017440,0.203424,0.005024,0.048097,0.000800,0.127360,0.888130
0.415521,0.017472,0.202561,0.005024,0.047680,0.000864,0.147617,0.905987
0.416449,0.017536,0.202593,0.005024,0.047616,0.000800,0.138304,0.905699
0.420993,0.017408,0.202465,0.005280,0.047936,0.000832,0.142272,0.905474
0.420257,0.017312,0.204064,0.004992,0.048161,0.000864,0.157568,0.925634
0.415074,0.017728,0.202400,0.005312,0.048864,0.000832,0.174337,0.934115
0.416097,0.018016,0.220641,0.005216,0.049280,0.000832,0.151969,0.936131
0.415873,0.017696,0.202561,0.005088,0.049088,0.000832,0.131296,0.898659
0.420257,0.017856,0.203521,0.005024,0.047904,0.000832,0.135840,0.911202
0.415937,0.017856,0.203136,0.005024,0.049216,0.000864,0.131745,0.914018
0.415393,0.017728,0.202209,0.004928,0.049248,0.000832,0.134369,0.893699
0.416129,0.017696,0.202017,0.005248,0.048192,0.000832,0.128352,0.883874
0.421121,0.017952,0.202464,0.005248,0.048577,0.000960,0.137120,0.905794
0.415906,0.017696,0.217120,0.005152,0.048160,0.000832,0.130369,0.902019
0.415905,0.017568,0.202657,0.005248,0.047840,0.000864,0.130432,0.894307
0.415937,0.017440,0.202785,0.005024,0.047648,0.000832,0.164320,0.929602
0.416418,0.017472,0.202336,0.004864,0.049824,0.000832,0.135841,0.901987
0.429761,0.017536,0.202881,0.004832,0.049632,0.000896,0.125121,0.903555
0.415521,0.018016,0.202081,0.005216,0.048576,0.000832,0.136704,0.893954
0.416546,0.017440,0.202176,0.005024,0.047520,0.000608,0.152801,0.906595
0.415457,0.017504,0.202657,0.004800,0.048352,0.000832,0.134657,0.894723
0.414945,0.017312,0.202529,0.005088,0.047680,0.000832,0.124992,0.878946
0.415714,0.018176,0.202432,0.005216,0.048768,0.000832,0.134113,0.890755
0.416577,0.017664,0.202913,0.004832,0.049280,0.000832,0.126912,0.884067
0.428673,0.017856,0.202657,0.004864,0.048576,0.000864,0.128864,0.900098
0.415426,0.017632,0.202368,0.005088,0.047968,0.000608,0.139201,0.895939
0.415809,0.017472,0.202113,0.005056,0.047776,0.000896,0.140704,0.899875
0.415457,0.017312,0.202273,0.005248,0.048960,0.000832,0.141920,0.904290
0.419874,0.017376,0.202496,0.005280,0.047680,0.000576,0.124769,0.884707
0.414977,0.017280,0.202177,0.004832,0.047072,0.000768,0.123680,0.889955
0.415681,0.017952,0.202945,0.005504,0.047424,0.000928,0.150560,0.910274
0.415458,0.017600,0.218528,0.005024,0.047328,0.000832,0.129505,0.908675
0.420161,0.017728,0.202209,0.005056,0.047200,0.000928,0.128129,0.888163
0.420193,0.017728,0.202785,0.005248,0.047680,0.000864,0.146624,0.907778
0.415138,0.017792,0.202304,0.005312,0.047008,0.000800,0.133921,0.884963
0.427457,0.017728,0.202273,0.004832,0.048096,0.000800,0.127552,0.893475
0.416033,0.017728,0.202945,0.004992,0.048256,0.000832,0.133888,0.898498
0.416162,0.018016,0.203200,0.004928,0.048128,0.000832,0.144033,0.902627
0.415969,0.017920,0.202689,0.004992,0.048192,0.000768,0.118944,0.911523
0.415617,0.017760,0.202977,0.004800,0.049312,0.000864,0.128544,0.892258
0.415425,0.017632,0.202688,0.004800,0.047648,0.000864,0.121281,0.879522
0.415425,0.017568,0.202753,0.005056,0.048928,0.000832,0.124768,0.889539
0.431233,0.017504,0.203809,0.005056,0.048480,0.000864,0.133216,0.908162
0.416385,0.017984,0.202048,0.005280,0.048448,0.000832,0.169377,0.934946
0.415617,0.017793,0.202240,0.004768,0.048640,0.000928,0.133633,0.896579
0.416193,0.017760,0.202241,0.005120,0.047840,0.001088,0.121216,0.878306
0.421313,0.017760,0.206049,0.005312,0.048320,0.000864,0.176800,0.953826
0.421633,0.017728,0.203777,0.005344,0.048288,0.000864,0.135392,0.910850
0.416449,0.017856,0.203073,0.005408,0.048032,0.000832,0.163680,0.926658
0.439009,0.017600,0.203840,0.004864,0.047841,0.000864,0.155520,0.939970
0.420546,0.017952,0.202496,0.005280,0.048384,0.000864,0.150081,0.915971
0.419937,0.017953,0.202560,0.005120,0.048320,0.000800,0.157665,0.923843
0.417153,0.017984,0.202561,0.005248,0.067072,0.000896,0.156481,0.939907
0.420993,0.017984,0.202433,0.005184,0.048448,0.000832,0.153569,0.920675
0.421153,0.018016,0.202529,0.005280,0.048160,0.000832,0.139648,0.910242
0.416097,0.017696,0.202369,0.005344,0.047808,0.000864,0.150784,0.909154
0.439393,0.017856,0.202784,0.005056,0.047937,0.000832,0.142976,0.926018
0.420162,0.018016,0.202752,0.005120,0.047584,0.000832,0.151649,0.921635
0.420513,0.017600,0.202657,0.005120,0.048128,0.000864,0.139521,0.906115
0.423745,0.017760,0.225025,0.005600,0.048000,0.000896,0.179905,0.979267
0.420993,0.017920,0.204161,0.005280,0.048192,0.000864,0.135392,0.911235
