Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[10],classifier
0.416897,0.017633,0.202976,0.005024,0.048544,0.000832,0.013472,0.118657,0.899555
0.416545,0.017600,0.202625,0.005248,0.049120,0.000832,0.013728,0.109056,0.881923
0.416545,0.017888,0.202849,0.005632,0.048672,0.000832,0.013888,0.116992,0.895138
0.416449,0.017504,0.202144,0.005152,0.048577,0.000832,0.013536,0.125056,0.905602
0.416738,0.039584,0.205536,0.005312,0.048352,0.000832,0.013696,0.115713,0.917123
0.415521,0.017952,0.202401,0.005280,0.047776,0.000832,0.013952,0.112832,0.886339
0.416001,0.017472,0.202401,0.005280,0.048544,0.000832,0.013504,0.111712,0.886178
0.415969,0.017600,0.203648,0.005088,0.047808,0.000865,0.013472,0.142016,0.927522
0.416770,0.017696,0.202912,0.005248,0.048448,0.000800,0.013504,0.114465,0.896643
0.417473,0.018048,0.201889,0.005280,0.048384,0.000864,0.013536,0.110784,0.884579
0.415521,0.017760,0.203809,0.005120,0.047392,0.000832,0.013632,0.105472,0.877058
0.416514,0.017504,0.224224,0.005504,0.047937,0.000800,0.013792,0.122208,0.928547
0.415905,0.017761,0.203232,0.005248,0.048352,0.000800,0.013984,0.117889,0.895363
0.416801,0.017856,0.202401,0.005344,0.047648,0.000832,0.013664,0.124064,0.903907
0.416385,0.017664,0.203457,0.005312,0.048928,0.001024,0.013440,0.119456,0.892930
0.416385,0.017568,0.202561,0.005344,0.048192,0.000864,0.013440,0.119168,0.896578
0.416322,0.017568,0.203488,0.005312,0.048064,0.000800,0.013472,0.117601,0.890755
0.415873,0.019680,0.202625,0.005312,0.048256,0.000832,0.013824,0.122081,0.906275
0.415617,0.017504,0.217665,0.005280,0.048288,0.000768,0.013664,0.119968,0.914147
0.417025,0.017504,0.203553,0.005280,0.048704,0.000864,0.014336,0.117472,0.898658
0.415553,0.017696,0.202624,0.005280,0.048417,0.000832,0.013536,0.115648,0.890210
0.416098,0.017376,0.202944,0.005280,0.048832,0.000768,0.013536,0.113089,0.888643
0.416673,0.017728,0.202913,0.005312,0.048832,0.000864,0.013408,0.114112,0.890915
0.416417,0.017696,0.203009,0.005344,0.048032,0.001024,0.013568,0.120544,0.898690
0.416033,0.017568,0.203040,0.005280,0.047553,0.000864,0.013760,0.117888,0.893506
0.416066,0.018080,0.224544,0.005312,0.047840,0.000832,0.013568,0.118273,0.919843
0.416257,0.017568,0.203105,0.005312,0.047936,0.000832,0.013504,0.117184,0.894051
0.415553,0.017600,0.202593,0.005376,0.048576,0.000832,0.013408,0.113952,0.894178
0.416001,0.017536,0.203169,0.005024,0.048608,0.000832,0.014016,0.120992,0.898306
0.415938,0.017632,0.202816,0.005312,0.048448,0.000832,0.013473,0.117216,0.895267
0.415969,0.017505,0.202816,0.005024,0.048192,0.000864,0.014528,0.114881,0.893507
0.416321,0.017728,0.203009,0.005088,0.048320,0.000800,0.013856,0.113472,0.894371
0.416065,0.017728,0.220737,0.005248,0.048384,0.000800,0.013536,0.118048,0.913794
0.416001,0.017888,0.202944,0.005248,0.048961,0.000832,0.014176,0.120224,0.905122
0.415714,0.017664,0.203072,0.005408,0.048480,0.000864,0.013984,0.115329,0.898563
0.415553,0.017568,0.203393,0.005120,0.048480,0.000800,0.013920,0.119232,0.891875
0.415905,0.017664,0.203425,0.005504,0.048224,0.000800,0.013888,0.116448,0.894178
0.416513,0.017440,0.202912,0.005088,0.048385,0.000832,0.013728,0.112480,0.885602
0.416833,0.017633,0.202624,0.005312,0.048192,0.000864,0.013888,0.120161,0.898947
0.416449,0.017760,0.217889,0.005248,0.048064,0.000800,0.013760,0.119552,0.910915
0.416193,0.017568,0.201985,0.005056,0.048448,0.000832,0.013696,0.117856,0.893442
0.416673,0.017760,0.202464,0.005280,0.048321,0.000864,0.013664,0.126016,0.903298
0.416290,0.017600,0.203424,0.005120,0.048608,0.000864,0.014112,0.125153,0.907875
0.416065,0.017632,0.204289,0.005184,0.048352,0.000832,0.013632,0.120929,0.901827
0.415873,0.017568,0.202497,0.005344,0.048192,0.000864,0.013728,0.117856,0.890690
0.416033,0.017760,0.202753,0.005120,0.048928,0.000864,0.014048,0.118272,0.893858
0.417121,0.017760,0.217856,0.005248,0.048449,0.001056,0.013664,0.120224,0.914562
0.417058,0.017600,0.202816,0.005024,0.048480,0.000832,0.013984,0.120193,0.895523
0.415841,0.017760,0.202945,0.005280,0.048704,0.000864,0.013952,0.113249,0.892547
0.415937,0.017760,0.202369,0.005152,0.048288,0.000864,0.013920,0.115008,0.891554
0.415809,0.017760,0.202913,0.005088,0.048896,0.000864,0.014272,0.118016,0.901250
0.415138,0.017760,0.203584,0.005088,0.048480,0.000832,0.014112,0.118145,0.901571
0.416033,0.017792,0.203265,0.005088,0.048416,0.000896,0.013664,0.119681,0.897987
0.434433,0.017888,0.202945,0.005376,0.048896,0.000800,0.013856,0.118016,0.914307
0.416449,0.018016,0.203713,0.005344,0.048800,0.000800,0.013632,0.115264,0.896962
0.416161,0.017664,0.203008,0.005312,0.048289,0.000800,0.014528,0.117024,0.892098
0.415810,0.017760,0.202624,0.005056,0.048480,0.000800,0.014848,0.121601,0.897667
0.416193,0.017792,0.202561,0.005088,0.048096,0.000832,0.014304,0.113761,0.889731
0.417089,0.017536,0.202401,0.005056,0.048224,0.000800,0.013984,0.122880,0.907011
0.417505,0.017568,0.202849,0.005376,0.048288,0.000864,0.014432,0.119808,0.903138
0.431585,0.017728,0.202336,0.005248,0.048545,0.000800,0.013824,0.114240,0.912738
0.415234,0.017664,0.202272,0.005088,0.048512,0.000832,0.013536,0.108545,0.878883
0.415873,0.017856,0.203009,0.005280,0.048608,0.001088,0.013568,0.125472,0.907171
0.415713,0.017792,0.202945,0.005024,0.048224,0.000832,0.013728,0.114400,0.888866
0.415873,0.017760,0.202784,0.005248,0.048545,0.000864,0.013664,0.118464,0.891746
0.416226,0.017728,0.203232,0.005312,0.048320,0.000832,0.014336,0.119521,0.899907
0.416129,0.017472,0.202081,0.005088,0.048704,0.000832,0.013568,0.118177,0.896483
0.434465,0.017760,0.202433,0.005312,0.048576,0.000832,0.013536,0.118752,0.917379
0.416641,0.017760,0.204353,0.005216,0.047936,0.000832,0.013728,0.122240,0.906818
0.418753,0.017568,0.202240,0.005312,0.048001,0.000832,0.014112,0.119552,0.905506
0.415810,0.017568,0.203904,0.005312,0.048128,0.000832,0.013600,0.117601,0.921475
0.415393,0.017760,0.202081,0.005344,0.048288,0.000832,0.013536,0.116128,0.891523
0.417377,0.017632,0.202785,0.005312,0.048480,0.000864,0.013600,0.126560,0.910882
0.417025,0.017824,0.202977,0.005024,0.048384,0.000864,0.014272,0.122080,0.904866
0.436225,0.017792,0.202528,0.005216,0.049921,0.000832,0.013984,0.119232,0.918434
0.416386,0.017568,0.203520,0.005056,0.047904,0.000832,0.013856,0.116993,0.892867
0.415905,0.017504,0.202529,0.005280,0.049376,0.000800,0.014080,0.116704,0.893347
0.415873,0.017856,0.202305,0.005280,0.047808,0.000832,0.014144,0.140832,0.922818
0.416289,0.017728,0.202496,0.005281,0.048544,0.000832,0.013824,0.116128,0.891234
0.416802,0.017728,0.202176,0.005248,0.048608,0.000832,0.013568,0.116673,0.894083
0.415937,0.018112,0.202625,0.005088,0.048608,0.000800,0.013568,0.117217,0.899139
0.433313,0.017728,0.202753,0.005344,0.048288,0.000800,0.013792,0.118592,0.911427
0.415937,0.017504,0.202753,0.005056,0.048288,0.000832,0.013696,0.119264,0.894402
0.416770,0.017888,0.202880,0.005312,0.048128,0.000832,0.013504,0.116801,0.893635
0.415745,0.017568,0.202689,0.005344,0.048128,0.000832,0.013760,0.136161,0.917795
0.417569,0.017856,0.204193,0.005312,0.047776,0.000832,0.013504,0.122496,0.904227
0.416705,0.017568,0.203105,0.005280,0.048352,0.000800,0.013376,0.121088,0.900290
0.416513,0.017568,0.202784,0.005249,0.048352,0.000800,0.013472,0.117600,0.894402
0.436002,0.017568,0.202720,0.005312,0.048224,0.000864,0.013440,0.116033,0.909763
0.416257,0.017536,0.202625,0.005280,0.048320,0.000832,0.013600,0.114465,0.894723
0.416097,0.017536,0.203585,0.005184,0.048512,0.000832,0.013632,0.113888,0.888643
0.415809,0.017568,0.202593,0.005280,0.048736,0.000832,0.013472,0.143104,0.925346
0.416097,0.017824,0.202240,0.005312,0.048225,0.000960,0.013536,0.122912,0.905506
0.416962,0.017760,0.202304,0.005344,0.048800,0.000864,0.014400,0.116161,0.897699
0.416161,0.017664,0.204097,0.005024,0.048544,0.000832,0.013472,0.119969,0.897347
0.437665,0.017824,0.202497,0.005344,0.048512,0.000896,0.013536,0.119616,0.920067
0.417217,0.018336,0.203393,0.005088,0.048064,0.000864,0.013504,0.125856,0.912962
0.416609,0.017600,0.203616,0.005088,0.048288,0.000832,0.013568,0.115840,0.890274
0.417602,0.017504,0.223104,0.005376,0.048608,0.000800,0.013537,0.115936,0.913699
0.416321,0.017729,0.202784,0.005344,0.048096,0.000832,0.013760,0.122657,0.898531
0.415841,0.017696,0.203329,0.005568,0.048800,0.000832,0.014144,0.118240,0.893699
0.416033,0.017728,0.202305,0.005056,0.048224,0.000864,0.013824,0.120096,0.895426
0.432353,0.017856,0.202656,0.005088,0.048513,0.000864,0.013984,0.125184,0.920930
0.416130,0.017696,0.202016,0.005312,0.048000,0.000896,0.013696,0.116065,0.888931
0.416033,0.017632,0.202497,0.005056,0.048672,0.000864,0.013440,0.121120,0.904291
0.416545,0.017760,0.221729,0.005376,0.048992,0.000832,0.014208,0.118656,0.915747
0.416673,0.017856,0.202081,0.005024,0.048224,0.000832,0.013696,0.118400,0.895138
0.416225,0.017632,0.202656,0.005056,0.048928,0.000800,0.013473,0.118240,0.897346
0.416257,0.017505,0.202304,0.005280,0.048672,0.000800,0.014176,0.121345,0.902339
0.416641,0.017600,0.202337,0.005280,0.048640,0.000800,0.013568,0.121249,0.895555
0.417729,0.017888,0.203713,0.005312,0.048224,0.000864,0.014272,0.119008,0.896994
0.416769,0.017824,0.203296,0.005313,0.048896,0.000864,0.014080,0.119360,0.896514
0.416706,0.017856,0.228928,0.005472,0.048768,0.000992,0.013793,0.118624,0.924355
0.415937,0.017761,0.202656,0.005088,0.048800,0.000896,0.013696,0.117537,0.896931
0.416161,0.017792,0.202433,0.005312,0.048512,0.000800,0.013920,0.118944,0.893763
0.416257,0.017760,0.203073,0.005344,0.048544,0.000832,0.013856,0.118784,0.895330
0.416385,0.017728,0.202496,0.005280,0.048289,0.000832,0.013696,0.120192,0.897922
0.416546,0.017536,0.202816,0.005312,0.048384,0.000832,0.013664,0.117921,0.892803
0.416577,0.017632,0.203009,0.005312,0.048704,0.000800,0.013856,0.120609,0.903811
0.416449,0.017568,0.225185,0.005312,0.048800,0.000832,0.013984,0.119520,0.922851
0.415969,0.017856,0.203393,0.005312,0.048416,0.000864,0.013952,0.115232,0.891746
0.416801,0.017728,0.203232,0.005376,0.048832,0.000864,0.013569,0.124320,0.903778
0.416385,0.017633,0.203584,0.005312,0.048704,0.000832,0.013920,0.119169,0.898947
0.415905,0.017696,0.203841,0.005216,0.048448,0.000832,0.014656,0.114304,0.889539
0.415809,0.017760,0.202305,0.005312,0.048768,0.000832,0.013824,0.118016,0.894754
0.416321,0.017664,0.202944,0.005312,0.048705,0.000864,0.013664,0.112896,0.886690
0.415906,0.017728,0.216640,0.005216,0.048160,0.000864,0.013632,0.112737,0.904259
0.416673,0.017664,0.202977,0.005088,0.048544,0.000800,0.013536,0.118849,0.896291
0.418209,0.017760,0.202977,0.005088,0.048704,0.000864,0.013632,0.121248,0.899107
0.415489,0.017984,0.203041,0.005056,0.048576,0.000832,0.014048,0.117472,0.894978
0.417122,0.017632,0.202624,0.005248,0.048832,0.000832,0.013600,0.118112,0.903203
0.416833,0.017569,0.202336,0.005248,0.047488,0.000832,0.013600,0.126465,0.907939
0.417281,0.017984,0.202529,0.005280,0.048864,0.000864,0.013632,0.120704,0.898243
0.416417,0.033312,0.204417,0.005312,0.048672,0.000832,0.014528,0.119328,0.915330
0.417217,0.017952,0.202785,0.005216,0.048576,0.000800,0.013600,0.121824,0.903362
0.417089,0.017664,0.201920,0.005088,0.048640,0.000832,0.013473,0.117984,0.899234
0.417249,0.017505,0.202240,0.005312,0.049312,0.000864,0.013696,0.121761,0.906179
0.416609,0.017568,0.202849,0.005088,0.048416,0.000864,0.013504,0.119648,0.896419
0.418625,0.017792,0.202785,0.005024,0.048608,0.000832,0.013568,0.119808,0.897634
0.417985,0.018016,0.203681,0.005280,0.048704,0.000800,0.013920,0.121120,0.901506
0.436962,0.017632,0.202400,0.005280,0.048353,0.000864,0.014176,0.119584,0.916611
0.416417,0.017600,0.202912,0.005312,0.048704,0.000832,0.013952,0.123713,0.901027
0.416289,0.017792,0.202721,0.005216,0.048352,0.000864,0.014528,0.117664,0.894563
0.416769,0.017824,0.202753,0.005504,0.048160,0.000864,0.014048,0.123744,0.923554
0.417217,0.017504,0.202465,0.005056,0.048896,0.000864,0.014112,0.118016,0.900610
0.416609,0.017984,0.202592,0.005056,0.049152,0.000864,0.013824,0.120480,0.898242
0.415649,0.017792,0.202209,0.005088,0.048352,0.001024,0.014112,0.119265,0.895139
0.432961,0.017632,0.202817,0.005120,0.048704,0.000864,0.014112,0.121280,0.920099
0.417377,0.017568,0.202753,0.005248,0.048224,0.000864,0.013728,0.120096,0.898498
0.415905,0.017472,0.202240,0.005377,0.048544,0.000864,0.014080,0.117632,0.899170
0.415970,0.017920,0.202464,0.005248,0.048480,0.000864,0.014208,0.141089,0.925123
0.415617,0.018017,0.203136,0.005280,0.047936,0.000832,0.013728,0.120033,0.896387
0.416097,0.018240,0.202721,0.005024,0.048352,0.000864,0.013600,0.115200,0.889923
0.416129,0.017824,0.202689,0.005056,0.049024,0.000832,0.013536,0.113632,0.889570
0.433857,0.017792,0.202177,0.005024,0.048928,0.000800,0.013888,0.117280,0.910882
0.415618,0.017696,0.202496,0.005312,0.048736,0.000832,0.013760,0.121985,0.902531
0.415745,0.017536,0.202817,0.005248,0.048416,0.000832,0.013504,0.117601,0.895395
0.416481,0.017728,0.203009,0.005056,0.048384,0.000864,0.013504,0.146176,0.928387
0.416865,0.017536,0.202049,0.005024,0.049024,0.000800,0.013728,0.114144,0.894498
0.416929,0.017856,0.202560,0.005344,0.047521,0.000800,0.013568,0.117792,0.892034
0.416322,0.017728,0.202400,0.005248,0.047968,0.000832,0.013504,0.116897,0.892259
0.434081,0.017760,0.202593,0.005312,0.048256,0.000864,0.013504,0.133985,0.925251
0.416801,0.017728,0.202497,0.005216,0.048512,0.000864,0.013440,0.115904,0.891203
0.415809,0.017536,0.202529,0.005600,0.048640,0.000768,0.013728,0.114336,0.888930
0.415682,0.017536,0.202464,0.005312,0.048544,0.000832,0.032129,0.116256,0.907875
0.415777,0.017728,0.202657,0.005152,0.048736,0.000832,0.013472,0.118753,0.893891
0.417601,0.017600,0.202625,0.005312,0.048224,0.000864,0.013952,0.121056,0.901091
0.416609,0.017696,0.202305,0.005056,0.048224,0.000832,0.013664,0.122496,0.905826
0.434177,0.017536,0.202401,0.005248,0.048608,0.000832,0.013728,0.118464,0.912034
0.416514,0.017568,0.203008,0.005312,0.048704,0.000864,0.013504,0.113953,0.891811
0.416033,0.017856,0.202465,0.005248,0.048864,0.000864,0.013472,0.112161,0.884035
0.416257,0.017568,0.202465,0.005088,0.068864,0.000896,0.013664,0.113952,0.908962
0.416353,0.017760,0.202560,0.005089,0.048416,0.000864,0.014048,0.111520,0.884290
0.416002,0.017568,0.203712,0.005280,0.048896,0.000896,0.014208,0.120481,0.903299
0.416321,0.017760,0.203073,0.005312,0.048640,0.000832,0.013440,0.119105,0.896547
0.432993,0.017664,0.203393,0.005408,0.048544,0.000864,0.013696,0.117216,0.909026
0.416417,0.017504,0.202721,0.005280,0.048704,0.000832,0.013664,0.120224,0.895010
0.415681,0.017504,0.203712,0.005312,0.048384,0.000864,0.014145,0.120032,0.897602
0.415937,0.017504,0.203073,0.005312,0.069472,0.000896,0.014016,0.119073,0.925571
0.415969,0.017760,0.203073,0.005280,0.048288,0.000832,0.014112,0.111168,0.886755
0.415201,0.017760,0.202721,0.005248,0.047936,0.000800,0.013856,0.114944,0.895202
0.415777,0.018016,0.203360,0.005280,0.048289,0.000832,0.014080,0.125312,0.903106
0.433122,0.017888,0.202752,0.005344,0.048480,0.000832,0.013664,0.125569,0.920035
0.415617,0.017600,0.202881,0.005280,0.048320,0.000800,0.013696,0.114753,0.896771
0.415809,0.017632,0.203105,0.005024,0.047904,0.000832,0.013632,0.116896,0.897667
0.416257,0.017600,0.223681,0.005184,0.048512,0.000864,0.013920,0.119808,0.917890
0.416417,0.017632,0.202112,0.005248,0.048161,0.000832,0.014176,0.116704,0.896994
0.416226,0.017408,0.202560,0.005760,0.048352,0.000896,0.014112,0.110017,0.883843
0.416833,0.018240,0.203169,0.005312,0.048480,0.000832,0.013664,0.117952,0.895107
0.433217,0.017504,0.203265,0.005248,0.048448,0.000864,0.013504,0.142496,0.938403
0.415969,0.017696,0.203265,0.005088,0.047904,0.000832,0.013760,0.113856,0.890146
0.416194,0.017696,0.202592,0.005440,0.047776,0.000896,0.013728,0.117889,0.895619
0.415873,0.017408,0.223361,0.005312,0.048640,0.000832,0.014240,0.118209,0.922179
0.416065,0.017504,0.202113,0.005312,0.048320,0.000832,0.013408,0.116352,0.891875
0.415841,0.017632,0.202593,0.005056,0.048160,0.000800,0.013600,0.117696,0.892130
0.415873,0.017504,0.202304,0.005088,0.048033,0.000832,0.013824,0.122336,0.901314
0.419394,0.017600,0.202816,0.005280,0.048640,0.000896,0.014144,0.119745,0.898915
0.416097,0.017473,0.204064,0.005760,0.048448,0.000832,0.013920,0.117185,0.899203
0.417249,0.017536,0.202977,0.005312,0.048480,0.000832,0.013632,0.118080,0.896419
0.416353,0.017696,0.224033,0.005440,0.048768,0.000864,0.013632,0.126528,0.926402
0.416385,0.017504,0.202976,0.005280,0.048673,0.000832,0.013408,0.112928,0.885154
0.416322,0.017760,0.202880,0.005280,0.048192,0.000832,0.013568,0.118945,0.895075
0.416193,0.017472,0.203041,0.005216,0.048736,0.000864,0.013504,0.117569,0.894435
0.415713,0.017504,0.204257,0.005312,0.048832,0.000832,0.013504,0.116000,0.898211
0.416961,0.017728,0.203009,0.004864,0.048992,0.000832,0.013600,0.119424,0.904642
0.415681,0.017504,0.202688,0.005248,0.047521,0.000832,0.013408,0.114880,0.890338
0.416321,0.017536,0.220097,0.005280,0.048320,0.000864,0.013472,0.115297,0.908675
0.415937,0.017696,0.202497,0.005024,0.048256,0.000832,0.013408,0.120256,0.899427
0.415745,0.017888,0.202465,0.005312,0.049312,0.000800,0.013440,0.110592,0.883938
0.416322,0.017696,0.202784,0.005312,0.047648,0.000960,0.013376,0.110113,0.884099
0.415873,0.017536,0.202241,0.005056,0.047456,0.000832,0.013408,0.113121,0.885763
0.416737,0.017760,0.202977,0.005024,0.047712,0.000832,0.013472,0.113536,0.888930
0.415777,0.017536,0.202304,0.005248,0.047169,0.001024,0.013408,0.110080,0.890722
0.415841,0.017985,0.220544,0.005216,0.047264,0.000768,0.013440,0.110305,0.906627
0.415745,0.017632,0.202401,0.005248,0.046880,0.000800,0.013440,0.110592,0.888451
0.415521,0.017472,0.202593,0.005280,0.047008,0.001024,0.013408,0.118848,0.896866
0.415586,0.017856,0.202272,0.005056,0.046944,0.000864,0.013408,0.118017,0.892163
0.431105,0.017568,0.201921,0.005280,0.047520,0.001056,0.013376,0.113217,0.907715
0.416417,0.017472,0.202305,0.005280,0.046976,0.001024,0.013408,0.112256,0.890018
0.415777,0.017568,0.202432,0.005088,0.047009,0.000800,0.013376,0.114400,0.886530
0.415841,0.018016,0.203168,0.005312,0.047008,0.000864,0.013472,0.145601,0.930979
0.415681,0.017600,0.203105,0.005568,0.048480,0.000832,0.013504,0.113536,0.891299
0.415617,0.017568,0.202657,0.005248,0.047424,0.000832,0.013440,0.113248,0.888642
0.415553,0.017632,0.202592,0.005376,0.047425,0.001056,0.013440,0.111712,0.886050
0.433058,0.017664,0.202240,0.005344,0.048160,0.000864,0.013408,0.109825,0.898691
0.415841,0.017600,0.202241,0.005312,0.048960,0.001056,0.013440,0.113344,0.885506
0.416769,0.017536,0.202657,0.005280,0.047808,0.000832,0.013472,0.113760,0.898306
0.415458,0.017728,0.202784,0.005344,0.048224,0.000832,0.013376,0.136033,0.922403
0.416001,0.017472,0.202433,0.005056,0.047680,0.000800,0.013376,0.112641,0.884803
0.415969,0.017888,0.203585,0.005312,0.047616,0.000832,0.013408,0.109472,0.881314
0.416609,0.017888,0.202592,0.005280,0.047841,0.000864,0.013408,0.116288,0.892482
0.430050,0.017760,0.202880,0.005024,0.049248,0.000832,0.013408,0.113985,0.905283
0.415521,0.017568,0.202785,0.005280,0.048544,0.000832,0.013408,0.111392,0.887971
0.416609,0.017568,0.205921,0.005280,0.048800,0.000832,0.013536,0.113664,0.895522
0.417666,0.017760,0.204544,0.005344,0.048864,0.000832,0.013377,0.112992,0.886979
0.416225,0.017664,0.202497,0.005216,0.048448,0.000832,0.013440,0.112257,0.891587
0.415777,0.017696,0.203329,0.005280,0.047776,0.000896,0.013536,0.115168,0.894466
0.415457,0.017824,0.202368,0.005248,0.048065,0.001056,0.013408,0.113184,0.883138
0.415650,0.032480,0.203360,0.005312,0.047968,0.000832,0.013472,0.113889,0.902371
0.415713,0.017536,0.202465,0.005120,0.047968,0.000800,0.013472,0.109248,0.881923
0.415937,0.017664,0.203201,0.005312,0.047200,0.000864,0.013440,0.113728,0.888578
0.415554,0.017824,0.203168,0.005280,0.048128,0.000864,0.013408,0.110337,0.885923
0.415425,0.018208,0.203297,0.005024,0.048064,0.000832,0.013760,0.111104,0.888163
0.415617,0.017472,0.203009,0.005056,0.047232,0.000800,0.013376,0.112736,0.882658
0.417345,0.017504,0.202784,0.005088,0.047457,0.000800,0.013376,0.110976,0.886146
0.415297,0.017792,0.218273,0.005312,0.047136,0.000832,0.013440,0.111009,0.898595
0.416289,0.017760,0.202273,0.005024,0.047072,0.000864,0.013472,0.115680,0.888802
0.415361,0.017984,0.202369,0.005088,0.046880,0.001024,0.013376,0.111840,0.890050
0.414978,0.017536,0.202144,0.005312,0.046944,0.000800,0.013408,0.113409,0.889827
0.433793,0.017728,0.202113,0.005344,0.047072,0.000768,0.013376,0.109633,0.897635
0.415681,0.017792,0.202593,0.005344,0.046976,0.000800,0.013472,0.117824,0.896290
0.415713,0.017568,0.202304,0.005088,0.047777,0.000800,0.013440,0.114016,0.888610
0.416385,0.017536,0.203136,0.005344,0.047648,0.000960,0.014016,0.116449,0.908739
0.416289,0.017728,0.202817,0.005280,0.047136,0.001024,0.013472,0.111200,0.888867
0.416097,0.017728,0.202273,0.005056,0.048224,0.000800,0.013408,0.118368,0.894754
0.418209,0.017568,0.202400,0.005024,0.047488,0.000832,0.013505,0.116928,0.898914
0.435009,0.017825,0.202496,0.005376,0.048608,0.000864,0.014048,0.117921,0.910851
0.417121,0.017824,0.203649,0.005120,0.048512,0.000832,0.013664,0.114944,0.893539
0.416673,0.017952,0.202913,0.005280,0.047648,0.001056,0.013536,0.115776,0.888738
0.415874,0.017536,0.202656,0.005056,0.047488,0.001056,0.013696,0.131649,0.906435
0.416513,0.017472,0.202945,0.005184,0.047520,0.000832,0.013440,0.116481,0.893027
0.415777,0.017600,0.202113,0.005376,0.048768,0.000864,0.013440,0.114144,0.892258
0.416321,0.017600,0.201888,0.005376,0.048769,0.000832,0.013472,0.115360,0.895362
0.434818,0.017792,0.201728,0.005312,0.047808,0.000800,0.013408,0.113185,0.902563
0.415969,0.017600,0.202209,0.005280,0.047424,0.000800,0.013440,0.115136,0.891715
0.415361,0.017536,0.202529,0.005088,0.047744,0.000800,0.013440,0.114048,0.886434
0.416546,0.017504,0.202272,0.005088,0.047520,0.000864,0.013537,0.120288,0.910947
0.416257,0.017952,0.203169,0.005440,0.048064,0.000864,0.013408,0.112609,0.885859
0.414849,0.017888,0.203073,0.004992,0.048544,0.000864,0.013472,0.113536,0.892738
0.416225,0.017760,0.202944,0.005056,0.047873,0.000832,0.013408,0.113376,0.886946
0.440642,0.017824,0.204128,0.005344,0.048480,0.000800,0.013536,0.124673,0.931587
0.415073,0.017536,0.203713,0.005056,0.048640,0.000832,0.013696,0.115489,0.891011
0.416801,0.017504,0.203073,0.005440,0.048512,0.000832,0.013504,0.115712,0.896098
0.415841,0.017504,0.202720,0.005312,0.047137,0.000992,0.013472,0.113472,0.888994
0.417410,0.017760,0.202720,0.005248,0.049760,0.000832,0.013824,0.114785,0.894691
0.416993,0.017728,0.201857,0.005312,0.047680,0.000992,0.013344,0.113888,0.889251
0.416609,0.017760,0.203425,0.005248,0.048928,0.000864,0.013696,0.121600,0.905218
0.416385,0.017760,0.221312,0.005408,0.048833,0.000800,0.013504,0.114400,0.909346
0.417282,0.017472,0.202432,0.005056,0.049024,0.000832,0.013536,0.113057,0.891683
0.416321,0.017568,0.201953,0.005408,0.048352,0.000832,0.013440,0.112640,0.883458
0.416641,0.017600,0.202784,0.005216,0.048577,0.000800,0.013536,0.115392,0.892130
0.416866,0.017600,0.202400,0.005312,0.047264,0.000864,0.013504,0.117057,0.903875
0.417697,0.017568,0.202817,0.005248,0.047584,0.000992,0.013408,0.115648,0.897123
0.416001,0.017696,0.202465,0.005088,0.047552,0.000864,0.013504,0.116256,0.894050
0.415969,0.017600,0.221344,0.005280,0.048065,0.000768,0.013472,0.114528,0.905122
0.418498,0.017696,0.203392,0.005280,0.047424,0.000832,0.013440,0.114785,0.893475
0.416609,0.017664,0.202241,0.005312,0.048192,0.000896,0.013376,0.112320,0.895043
0.415169,0.021088,0.203873,0.005088,0.048384,0.000864,0.013376,0.110624,0.889282
0.431330,0.017760,0.202592,0.005152,0.048321,0.000800,0.013408,0.112928,0.900163
0.415521,0.017472,0.203201,0.005472,0.047776,0.000832,0.013856,0.112769,0.887427
0.416321,0.017632,0.202465,0.005088,0.047808,0.001024,0.013824,0.123712,0.897378
0.416289,0.017504,0.203072,0.005312,0.066945,0.000864,0.013728,0.116160,0.909986
0.415778,0.017728,0.202944,0.005280,0.050016,0.000832,0.013600,0.115873,0.900579
0.415553,0.017728,0.203105,0.005344,0.048320,0.000800,0.013568,0.120448,0.901891
0.415937,0.017472,0.202657,0.005056,0.048832,0.000832,0.013440,0.117536,0.889858
0.430081,0.018080,0.202752,0.005056,0.048385,0.000832,0.013632,0.116608,0.904706
0.417090,0.017504,0.202656,0.005376,0.048992,0.000832,0.013600,0.111777,0.887171
0.416353,0.017664,0.203937,0.005024,0.048800,0.000864,0.013792,0.117184,0.892931
0.415777,0.017536,0.202401,0.005280,0.048896,0.000832,0.032096,0.118656,0.911842
0.415425,0.017696,0.203680,0.005280,0.048353,0.000896,0.013568,0.123072,0.898434
0.415394,0.017568,0.202112,0.005152,0.048512,0.000864,0.013376,0.117441,0.893699
0.416609,0.017568,0.202977,0.005056,0.048256,0.000832,0.013440,0.117344,0.892323
0.429313,0.018272,0.202753,0.005056,0.048704,0.000832,0.013408,0.117472,0.904322
0.415521,0.017568,0.203040,0.005280,0.048609,0.000832,0.013440,0.116800,0.891650
0.415425,0.017665,0.202720,0.005056,0.047520,0.001056,0.013376,0.114529,0.893987
0.416225,0.017664,0.203585,0.005344,0.047648,0.000832,0.013568,0.135776,0.916323
0.416577,0.017728,0.202273,0.005152,0.048288,0.000864,0.013536,0.116928,0.892258
0.415841,0.017536,0.202688,0.005312,0.047744,0.000800,0.013409,0.116256,0.896546
0.416097,0.017824,0.202977,0.005056,0.047232,0.000832,0.013376,0.113601,0.888035
