Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415009,0.017216,0.202433,0.004832,0.047136,0.000576,0.013344,0.000352,0.001376,0.170752,0.000512,0.880770
0.415233,0.017408,0.202304,0.004864,0.047905,0.000544,0.013440,0.000352,0.001440,0.173632,0.000512,0.886562
0.417186,0.017248,0.203232,0.004800,0.047008,0.000608,0.013664,0.000384,0.001408,0.179297,0.000512,0.892867
0.428993,0.017568,0.202881,0.004832,0.047360,0.001024,0.013408,0.000384,0.001696,0.170913,0.000512,0.897315
0.415329,0.017280,0.202721,0.004768,0.047072,0.000576,0.013568,0.000352,0.001440,0.179488,0.000512,0.890274
0.415937,0.017440,0.202880,0.004800,0.046881,0.000704,0.013632,0.000352,0.001440,0.168128,0.000672,0.880258
0.416673,0.017472,0.202529,0.004832,0.046944,0.000544,0.013664,0.000352,0.001440,0.204641,0.000544,0.917219
0.415681,0.017280,0.202593,0.004832,0.047104,0.000608,0.013600,0.000384,0.001760,0.176257,0.000512,0.888323
0.415617,0.017280,0.202369,0.004864,0.046880,0.000544,0.013568,0.000384,0.001408,0.205664,0.000480,0.916258
0.416609,0.017504,0.202880,0.004800,0.047200,0.000576,0.013601,0.000384,0.001408,0.179872,0.000544,0.892354
0.435329,0.017377,0.202464,0.004864,0.046784,0.000576,0.013632,0.000384,0.001440,0.174913,0.000640,0.905955
0.416705,0.017376,0.204065,0.004832,0.047392,0.000544,0.013664,0.000416,0.001472,0.180737,0.000576,0.895939
0.415809,0.017248,0.203553,0.004896,0.046944,0.000608,0.013408,0.000416,0.001440,0.176896,0.000512,0.888738
0.416866,0.017280,0.202496,0.004896,0.046848,0.000608,0.013408,0.000352,0.001408,0.180321,0.000544,0.892483
0.415745,0.017248,0.202401,0.004864,0.047232,0.000544,0.013344,0.000384,0.001408,0.179841,0.000512,0.890787
0.417217,0.017664,0.203265,0.004800,0.047456,0.000576,0.013344,0.000416,0.001408,0.186048,0.000544,0.900386
0.415969,0.017472,0.202784,0.004864,0.046913,0.000608,0.013888,0.000384,0.001408,0.180064,0.000480,0.892226
0.433090,0.017632,0.203168,0.004864,0.047008,0.000544,0.013824,0.000352,0.001376,0.172129,0.000512,0.902499
0.415585,0.017600,0.202785,0.004768,0.047104,0.000608,0.013344,0.000416,0.001312,0.173793,0.000544,0.884899
0.415937,0.017248,0.202625,0.004864,0.047424,0.000576,0.013376,0.000384,0.001376,0.175264,0.000672,0.887298
0.415361,0.017344,0.202368,0.005024,0.047937,0.000576,0.013376,0.000384,0.001440,0.173984,0.000512,0.885410
0.415937,0.017312,0.202241,0.004832,0.047584,0.000576,0.013536,0.000384,0.001504,0.180929,0.000512,0.893827
0.415873,0.017472,0.203009,0.004832,0.047200,0.000576,0.013664,0.000416,0.001408,0.168992,0.000512,0.881410
0.417217,0.017408,0.202944,0.004864,0.046849,0.000576,0.013440,0.000352,0.001376,0.166656,0.000544,0.879970
0.416034,0.017312,0.223072,0.005504,0.047424,0.000608,0.013408,0.000352,0.001472,0.174785,0.000480,0.908131
0.416961,0.017248,0.202785,0.004896,0.047808,0.000608,0.013376,0.000352,0.001312,0.176577,0.000544,0.890019
0.417217,0.017472,0.202657,0.004800,0.047808,0.000576,0.013440,0.000384,0.001376,0.175008,0.000736,0.888866
0.416129,0.017504,0.202112,0.004864,0.046944,0.000608,0.013345,0.000384,0.001408,0.174112,0.000544,0.885538
0.416097,0.017921,0.202112,0.004864,0.047232,0.000576,0.013600,0.000352,0.001440,0.167169,0.000544,0.879555
0.416513,0.017504,0.202241,0.004896,0.047136,0.000544,0.013504,0.000352,0.001408,0.179520,0.000640,0.891490
0.415553,0.017312,0.202336,0.004832,0.047009,0.000608,0.013664,0.000352,0.001376,0.176128,0.000544,0.887234
0.415938,0.017472,0.226336,0.005248,0.047296,0.000544,0.013536,0.000320,0.001568,0.174785,0.000544,0.911843
0.415169,0.017248,0.202273,0.004832,0.047712,0.000736,0.013600,0.000352,0.001568,0.176513,0.000768,0.887971
0.416705,0.017440,0.202177,0.004768,0.047264,0.000544,0.013472,0.000352,0.001504,0.172544,0.000544,0.884674
0.415457,0.017408,0.202496,0.004896,0.047424,0.000800,0.013345,0.000384,0.001408,0.175584,0.000512,0.886786
0.429633,0.017345,0.202304,0.004832,0.047136,0.000640,0.013408,0.000352,0.001440,0.173601,0.000512,0.898723
0.415521,0.017280,0.201761,0.004832,0.046784,0.000576,0.013344,0.000352,0.001728,0.184160,0.000544,0.894114
0.415457,0.017376,0.202016,0.004768,0.046849,0.000576,0.013408,0.000384,0.001504,0.170560,0.000544,0.881154
0.416002,0.017280,0.202176,0.005216,0.047008,0.000576,0.013440,0.000416,0.001504,0.204385,0.000544,0.915971
0.416193,0.017280,0.202337,0.005248,0.047424,0.000576,0.013376,0.000320,0.001472,0.174913,0.000512,0.887075
0.415649,0.017280,0.202305,0.004800,0.046912,0.000608,0.013472,0.000352,0.001376,0.178464,0.000544,0.889154
0.415201,0.017216,0.202784,0.004896,0.047137,0.000576,0.013856,0.000384,0.001440,0.177024,0.000512,0.889122
0.431074,0.017312,0.202880,0.005248,0.048256,0.000576,0.013568,0.000352,0.001440,0.197921,0.000512,0.926787
0.415073,0.017248,0.202657,0.004864,0.047328,0.000576,0.013632,0.000352,0.001376,0.177537,0.000768,0.888803
0.415585,0.017472,0.202113,0.004864,0.047296,0.000640,0.013664,0.000352,0.001472,0.173984,0.000672,0.885122
0.416737,0.017216,0.202464,0.004800,0.047329,0.000576,0.013408,0.000384,0.001440,0.203936,0.000672,0.916258
0.416130,0.017376,0.202688,0.004832,0.047072,0.000576,0.013312,0.000384,0.001376,0.178113,0.000736,0.889891
0.415329,0.017504,0.202401,0.004800,0.047072,0.000576,0.013536,0.000384,0.001408,0.170017,0.000704,0.881187
0.416033,0.017184,0.202945,0.004864,0.047072,0.000576,0.013376,0.000352,0.001376,0.164608,0.000768,0.876770
0.433154,0.017440,0.202016,0.004896,0.047104,0.000576,0.013344,0.000416,0.001344,0.184225,0.000512,0.913187
0.416417,0.017568,0.202529,0.004832,0.047072,0.000608,0.013632,0.000352,0.001408,0.180161,0.000832,0.893123
0.415681,0.017472,0.202529,0.004896,0.047936,0.000576,0.013472,0.000416,0.001472,0.169856,0.000736,0.882626
0.416161,0.017312,0.201952,0.004864,0.047457,0.000576,0.013376,0.000384,0.001504,0.170208,0.000576,0.881698
0.415138,0.017312,0.202336,0.004864,0.047904,0.000608,0.013600,0.000384,0.001472,0.164417,0.000576,0.876419
0.415425,0.017472,0.202081,0.004864,0.047776,0.000608,0.013568,0.000384,0.001408,0.172673,0.000576,0.884035
0.416129,0.017248,0.203777,0.004768,0.047232,0.000576,0.013600,0.000320,0.001408,0.177184,0.000576,0.890178
0.418146,0.017344,0.221344,0.005408,0.047232,0.000608,0.014593,0.000384,0.001728,0.181568,0.000576,0.917443
0.415521,0.017472,0.203105,0.004800,0.047040,0.000608,0.013504,0.000384,0.001440,0.173217,0.000512,0.885091
0.415137,0.017184,0.202593,0.004800,0.047456,0.000608,0.013568,0.000384,0.001440,0.174368,0.000544,0.885378
0.415457,0.017760,0.202592,0.004832,0.047873,0.000576,0.013600,0.000352,0.001440,0.183008,0.000512,0.895490
0.417058,0.017440,0.202752,0.004864,0.047712,0.000576,0.013632,0.000384,0.001440,0.180033,0.000608,0.894339
0.416545,0.017248,0.204129,0.004896,0.047488,0.000576,0.013632,0.000416,0.001472,0.182881,0.000512,0.897155
0.416705,0.017312,0.202177,0.004832,0.047552,0.000608,0.013600,0.000352,0.001504,0.182336,0.000576,0.894722
0.417057,0.017344,0.218592,0.005472,0.047585,0.000576,0.013344,0.000320,0.001376,0.172096,0.000512,0.902530
0.415777,0.017281,0.202304,0.004800,0.047392,0.000608,0.013568,0.000384,0.001408,0.189409,0.000512,0.900707
0.415489,0.017408,0.203489,0.004800,0.047040,0.000576,0.013600,0.000384,0.001344,0.177697,0.000640,0.889539
0.416001,0.017216,0.202337,0.004864,0.046880,0.000608,0.013312,0.000352,0.001408,0.174752,0.000544,0.885378
0.434402,0.017536,0.202848,0.004864,0.046880,0.000576,0.013601,0.000416,0.001376,0.170240,0.000576,0.900835
0.416193,0.017312,0.202785,0.005280,0.047136,0.000608,0.013696,0.000384,0.001440,0.172257,0.000512,0.884643
0.415969,0.017504,0.202369,0.004832,0.047648,0.000576,0.014112,0.000352,0.001376,0.173760,0.000544,0.886178
0.416065,0.018208,0.202208,0.004896,0.064897,0.000800,0.013504,0.000352,0.001440,0.174176,0.000512,0.905154
0.416802,0.017376,0.202688,0.004864,0.046976,0.000576,0.013856,0.000416,0.001408,0.179233,0.000544,0.892483
0.415169,0.017184,0.202369,0.004832,0.047968,0.000640,0.013600,0.000384,0.001472,0.184737,0.000512,0.897059
0.415489,0.017440,0.203009,0.004928,0.048384,0.000576,0.013440,0.000384,0.001536,0.178400,0.000512,0.891426
0.435713,0.017632,0.202528,0.004864,0.048289,0.000544,0.013376,0.000352,0.001472,0.169888,0.000512,0.902786
0.415201,0.017441,0.202336,0.004768,0.047488,0.000608,0.013344,0.000416,0.001504,0.170657,0.000544,0.881443
0.416769,0.017792,0.202529,0.004864,0.047264,0.000768,0.013376,0.000384,0.001376,0.162912,0.000512,0.876162
0.415681,0.017664,0.202369,0.004864,0.046976,0.000576,0.013792,0.000352,0.001472,0.204448,0.000800,0.916450
0.415745,0.017408,0.202592,0.004864,0.047041,0.000608,0.013376,0.000352,0.001440,0.170592,0.000704,0.881762
0.415489,0.017216,0.202081,0.004800,0.047072,0.000608,0.013600,0.000384,0.001504,0.170753,0.000544,0.881507
0.416257,0.017728,0.202145,0.004832,0.047264,0.000608,0.013664,0.000416,0.001408,0.176896,0.000512,0.890114
0.428449,0.017472,0.202369,0.004832,0.049056,0.000576,0.013344,0.000384,0.001536,0.166528,0.000544,0.892258
0.415106,0.017312,0.202400,0.004800,0.047904,0.000576,0.013472,0.000416,0.001504,0.172161,0.000608,0.883715
0.415105,0.017440,0.202081,0.004832,0.047904,0.000576,0.013312,0.000384,0.001376,0.174945,0.000640,0.886019
0.415585,0.017312,0.202561,0.004864,0.047584,0.000576,0.013376,0.000384,0.001408,0.219712,0.000672,0.931970
0.417729,0.017408,0.203904,0.004896,0.047329,0.000576,0.013824,0.000352,0.001408,0.173760,0.000672,0.889154
0.416578,0.017536,0.203232,0.004864,0.047424,0.000544,0.013568,0.000352,0.001376,0.178817,0.000704,0.892483
0.415809,0.017504,0.202145,0.004832,0.047072,0.000576,0.013824,0.000384,0.001440,0.173153,0.000768,0.884931
0.432705,0.017408,0.202721,0.005248,0.047072,0.000608,0.013568,0.000352,0.001440,0.169440,0.000672,0.899042
0.418113,0.017248,0.202144,0.004832,0.047105,0.000544,0.013568,0.000384,0.001440,0.174272,0.000736,0.887810
0.416514,0.017504,0.202784,0.004928,0.047552,0.000576,0.013728,0.000384,0.001440,0.174593,0.000736,0.888643
0.415713,0.017344,0.202241,0.004832,0.047232,0.000576,0.013536,0.000352,0.001440,0.169857,0.000736,0.881411
0.415489,0.017632,0.202081,0.004800,0.046944,0.000576,0.013376,0.000416,0.001376,0.179136,0.000512,0.889730
0.415522,0.017472,0.202400,0.004800,0.047328,0.000576,0.013600,0.000352,0.001377,0.162144,0.000576,0.873667
0.415745,0.017664,0.202017,0.004832,0.046976,0.000576,0.013312,0.000352,0.001536,0.165185,0.000576,0.876483
0.415681,0.017280,0.202849,0.004896,0.047040,0.000608,0.013440,0.000352,0.001536,0.174048,0.000512,0.900098
0.415073,0.017536,0.202304,0.004832,0.046881,0.000576,0.013312,0.000384,0.001376,0.177600,0.000544,0.887618
0.415297,0.017216,0.202337,0.004864,0.047008,0.000576,0.013568,0.000352,0.001408,0.177953,0.000544,0.888547
0.415393,0.017312,0.202913,0.004832,0.047040,0.000576,0.013312,0.000352,0.001376,0.169568,0.000512,0.880578
0.415873,0.017440,0.203329,0.004832,0.046944,0.000576,0.013312,0.000384,0.001344,0.162976,0.000608,0.875010
0.415650,0.017600,0.205312,0.004864,0.047232,0.000576,0.013632,0.000384,0.001440,0.172673,0.000512,0.887747
0.416257,0.017248,0.202785,0.005216,0.047072,0.000608,0.013568,0.000384,0.001472,0.159457,0.000544,0.872035
0.415553,0.017216,0.218913,0.005120,0.047104,0.000608,0.013440,0.000384,0.001472,0.165248,0.000576,0.893538
0.416226,0.017376,0.202176,0.004832,0.047296,0.000640,0.013728,0.000384,0.001344,0.180833,0.000512,0.892611
0.415457,0.017216,0.203073,0.004832,0.047008,0.000608,0.013920,0.000352,0.001440,0.171425,0.000480,0.883107
0.414977,0.017504,0.202049,0.004896,0.047488,0.000608,0.013376,0.000352,0.001472,0.170048,0.000608,0.880834
0.433377,0.017600,0.202432,0.004864,0.047041,0.000576,0.013536,0.000384,0.001472,0.174112,0.000512,0.903522
0.415841,0.017408,0.202401,0.004928,0.046976,0.000576,0.013408,0.000384,0.001408,0.172481,0.000576,0.883747
0.415201,0.017248,0.202209,0.004800,0.047040,0.000608,0.013600,0.000384,0.001440,0.174688,0.000480,0.884930
0.415265,0.017440,0.202368,0.004832,0.047489,0.000576,0.013312,0.000416,0.001472,0.207200,0.000672,0.918818
0.415554,0.017440,0.202144,0.005280,0.047296,0.000608,0.013632,0.000384,0.001376,0.170849,0.000672,0.883459
0.415201,0.017344,0.201921,0.004896,0.047328,0.000576,0.013632,0.000352,0.001376,0.176097,0.000512,0.886659
0.415169,0.017664,0.202945,0.004864,0.047200,0.000576,0.013472,0.000352,0.001440,0.177248,0.000576,0.888802
0.431329,0.017632,0.201952,0.004928,0.047169,0.000576,0.013632,0.000352,0.001408,0.176896,0.000608,0.904002
0.416641,0.017281,0.201984,0.004896,0.047488,0.000576,0.013824,0.000384,0.001376,0.172161,0.000512,0.884451
0.415393,0.017376,0.202529,0.004864,0.046912,0.000576,0.013376,0.000352,0.001504,0.183392,0.000512,0.894018
0.415137,0.017184,0.202273,0.004864,0.046944,0.000640,0.013312,0.000384,0.001440,0.183360,0.000544,0.893730
0.415554,0.017184,0.203776,0.004896,0.047168,0.000576,0.013568,0.000352,0.001408,0.183649,0.000480,0.896003
0.415073,0.017248,0.202273,0.004832,0.047008,0.000576,0.013824,0.000352,0.001440,0.171521,0.000576,0.882211
0.415425,0.017536,0.202401,0.004800,0.047328,0.000640,0.013664,0.000416,0.001408,0.172000,0.000736,0.883810
0.429825,0.017696,0.202496,0.005248,0.047552,0.000576,0.013632,0.000352,0.001408,0.179488,0.000736,0.907138
0.415074,0.017280,0.202976,0.005248,0.048608,0.000576,0.013824,0.000352,0.001536,0.180705,0.000736,0.894275
0.415649,0.017280,0.202625,0.004832,0.047904,0.000576,0.013664,0.000352,0.001408,0.178753,0.000704,0.891203
0.416609,0.017472,0.202081,0.004896,0.047136,0.000608,0.013568,0.000320,0.001504,0.170816,0.000544,0.882850
0.415682,0.017344,0.201920,0.004800,0.046912,0.000576,0.013376,0.000352,0.001376,0.172161,0.000544,0.882435
0.415713,0.017280,0.202145,0.004832,0.046912,0.000576,0.013344,0.000416,0.001440,0.167105,0.000576,0.878051
0.415329,0.017216,0.202497,0.004960,0.047008,0.000608,0.013312,0.000384,0.001440,0.175264,0.000480,0.885666
0.415713,0.017248,0.225248,0.005056,0.047073,0.000608,0.013312,0.000352,0.001568,0.172384,0.000544,0.906946
0.416289,0.017409,0.202720,0.004832,0.047040,0.000576,0.013408,0.000320,0.001440,0.178209,0.000480,0.890147
0.415873,0.017408,0.202529,0.004864,0.047040,0.000608,0.013344,0.000384,0.001440,0.181184,0.000512,0.892322
0.416033,0.017504,0.204288,0.004864,0.047681,0.000576,0.013856,0.000352,0.001472,0.179072,0.000704,0.894274
0.429986,0.017568,0.202528,0.004864,0.047520,0.000576,0.013664,0.000384,0.001376,0.175393,0.000480,0.902019
0.415553,0.017312,0.202497,0.004832,0.049248,0.000576,0.013600,0.000352,0.001504,0.172897,0.000512,0.886563
0.416033,0.017312,0.202369,0.004832,0.048704,0.000672,0.013376,0.000352,0.001408,0.173120,0.000512,0.885826
0.415234,0.017440,0.202400,0.004800,0.065184,0.000640,0.013377,0.000384,0.001472,0.176160,0.000512,0.906019
0.415457,0.017312,0.202497,0.004896,0.047200,0.000608,0.013408,0.000384,0.001472,0.172481,0.000480,0.883779
0.415009,0.017216,0.202145,0.004832,0.047040,0.000608,0.013344,0.000384,0.001440,0.172832,0.000512,0.883042
0.415297,0.017408,0.202080,0.004800,0.046945,0.000608,0.013312,0.000384,0.001472,0.171392,0.000544,0.881986
0.431522,0.017568,0.202304,0.005312,0.047200,0.000544,0.013408,0.000352,0.001376,0.171617,0.000512,0.899715
0.415969,0.017536,0.202497,0.004832,0.046976,0.000576,0.013312,0.000384,0.001472,0.175105,0.000480,0.886755
0.416481,0.017376,0.202529,0.005376,0.047488,0.000608,0.013760,0.000384,0.001472,0.189792,0.000736,0.903842
0.415330,0.017312,0.202912,0.004832,0.048384,0.000768,0.014176,0.000384,0.001472,0.188993,0.000640,0.902851
0.415425,0.017280,0.203169,0.004832,0.049152,0.000736,0.013728,0.000352,0.001344,0.171681,0.000512,0.885603
0.415009,0.017504,0.201985,0.004832,0.048000,0.000544,0.013920,0.000352,0.001376,0.176608,0.000640,0.888258
0.415969,0.017216,0.202240,0.004896,0.047521,0.000544,0.013664,0.000384,0.001440,0.174464,0.000480,0.886946
0.434338,0.017376,0.202784,0.004800,0.047040,0.000640,0.013664,0.000320,0.001344,0.172385,0.000608,0.903619
0.415425,0.017344,0.203041,0.004864,0.047200,0.000576,0.013696,0.000384,0.001440,0.168321,0.000480,0.880547
0.415329,0.017344,0.202016,0.004833,0.047296,0.000608,0.013760,0.000352,0.001440,0.177664,0.000576,0.889154
0.414850,0.017408,0.202496,0.004800,0.047488,0.000576,0.013600,0.000384,0.001504,0.177441,0.000512,0.889539
0.415137,0.017184,0.202049,0.005024,0.047328,0.000640,0.013696,0.000384,0.001440,0.184001,0.000512,0.895587
0.415489,0.017280,0.202689,0.004864,0.046912,0.000576,0.013440,0.000384,0.001472,0.180960,0.000576,0.892994
0.415425,0.017248,0.202304,0.004864,0.048193,0.000608,0.013760,0.000384,0.001440,0.176992,0.000704,0.889602
0.415682,0.017344,0.220384,0.005440,0.048832,0.000608,0.013376,0.000384,0.001408,0.176225,0.000576,0.908035
0.415201,0.017440,0.202209,0.004864,0.047424,0.000608,0.013376,0.000352,0.001440,0.174977,0.000544,0.885699
0.415425,0.017248,0.202689,0.004832,0.047072,0.000576,0.013312,0.000384,0.001440,0.175296,0.000544,0.886338
0.415809,0.017472,0.202048,0.004832,0.046912,0.000576,0.013345,0.000352,0.001376,0.170976,0.000512,0.881954
0.415425,0.017409,0.202080,0.005024,0.046944,0.000608,0.013280,0.000352,0.001440,0.174369,0.000576,0.885187
0.416097,0.017440,0.202305,0.004832,0.047296,0.000576,0.013632,0.000352,0.001440,0.176224,0.000608,0.889187
0.415585,0.017472,0.202880,0.004800,0.046977,0.000608,0.013568,0.000384,0.001344,0.174464,0.000576,0.886690
0.415298,0.017472,0.219872,0.005056,0.047200,0.000576,0.013856,0.000416,0.001568,0.175201,0.000640,0.907107
0.414881,0.017280,0.202369,0.004832,0.048640,0.000576,0.013376,0.000352,0.001440,0.171553,0.000576,0.884163
0.415265,0.017440,0.202433,0.004896,0.048832,0.000608,0.013600,0.000384,0.001440,0.177024,0.000768,0.890306
0.416097,0.017440,0.202784,0.004864,0.048641,0.000608,0.013376,0.000352,0.001376,0.179648,0.000544,0.893346
0.431266,0.017664,0.202624,0.004896,0.048672,0.000576,0.013344,0.000416,0.001472,0.174209,0.000512,0.903523
0.415969,0.017504,0.203457,0.004800,0.048608,0.000608,0.013376,0.000384,0.001472,0.199553,0.000544,0.913571
0.415489,0.017472,0.201953,0.004800,0.048288,0.000544,0.013344,0.000384,0.001440,0.183232,0.000672,0.895842
0.415937,0.017504,0.226144,0.005120,0.047969,0.000576,0.013344,0.000384,0.001440,0.177568,0.000704,0.914978
0.415938,0.017408,0.202944,0.004864,0.048736,0.000608,0.013632,0.000384,0.001408,0.181345,0.000576,0.895811
0.416001,0.017472,0.202337,0.004832,0.048288,0.000608,0.013696,0.000384,0.001536,0.171841,0.000544,0.886051
0.416609,0.017344,0.202401,0.004864,0.048608,0.000608,0.013952,0.000384,0.001408,0.190304,0.000640,0.906722
0.433281,0.017728,0.202241,0.005248,0.049344,0.000608,0.013696,0.000384,0.001472,0.184672,0.000544,0.918658
0.416033,0.017344,0.202464,0.004864,0.048512,0.000608,0.013857,0.000416,0.001472,0.179552,0.000736,0.895266
0.415905,0.017345,0.202176,0.004864,0.050272,0.000608,0.013952,0.000384,0.001472,0.174561,0.000672,0.890563
0.415297,0.017280,0.220545,0.005216,0.048256,0.000608,0.013664,0.000352,0.001504,0.177441,0.000608,0.909411
0.415393,0.017408,0.202785,0.004832,0.048512,0.000576,0.013632,0.000352,0.001472,0.177408,0.000672,0.890754
0.415233,0.017728,0.203264,0.004864,0.047649,0.000608,0.013472,0.000384,0.001472,0.172096,0.000608,0.885122
0.414721,0.017280,0.202208,0.004832,0.047584,0.000576,0.013472,0.000384,0.001472,0.167617,0.000768,0.879011
0.436161,0.017248,0.202369,0.005312,0.047264,0.000608,0.013472,0.000384,0.001408,0.178401,0.000768,0.912323
0.415777,0.017344,0.202241,0.004864,0.047264,0.000576,0.013536,0.000416,0.001408,0.177184,0.000512,0.888802
0.415649,0.017408,0.202208,0.004864,0.047265,0.000640,0.013696,0.000352,0.001440,0.181312,0.000672,0.894434
0.416194,0.017728,0.216544,0.005312,0.049888,0.000576,0.014432,0.000352,0.001600,0.188321,0.000800,0.920931
0.415553,0.017280,0.202497,0.004832,0.048384,0.000768,0.014528,0.000384,0.001472,0.178561,0.000512,0.892707
0.415745,0.018080,0.202017,0.004800,0.049696,0.000640,0.013600,0.000384,0.001472,0.176512,0.000512,0.891106
0.415137,0.017376,0.202432,0.004864,0.049761,0.000608,0.013568,0.000352,0.001440,0.174304,0.000512,0.888226
0.429154,0.017568,0.202208,0.004832,0.048576,0.000576,0.013600,0.000320,0.001504,0.179681,0.000512,0.906947
0.415329,0.017600,0.203457,0.004800,0.048256,0.000608,0.013696,0.000416,0.001408,0.173985,0.000512,0.887843
0.415457,0.017312,0.202561,0.004800,0.047616,0.000576,0.013664,0.000416,0.001504,0.175104,0.000800,0.887458
0.415777,0.017504,0.203392,0.023457,0.047616,0.000608,0.013472,0.000384,0.001472,0.176736,0.000480,0.908930
0.415810,0.017632,0.202656,0.004832,0.047104,0.000576,0.013696,0.000416,0.001408,0.178465,0.000512,0.891043
0.415585,0.017568,0.202465,0.005216,0.047776,0.000768,0.013728,0.000384,0.001504,0.180577,0.000480,0.895363
0.415649,0.017728,0.202209,0.005184,0.047808,0.000640,0.013568,0.000384,0.001536,0.177088,0.000640,0.890786
0.432417,0.017600,0.202401,0.004896,0.048608,0.000608,0.013440,0.000384,0.001472,0.178432,0.000576,0.909122
0.415137,0.017504,0.203072,0.004768,0.048641,0.000544,0.013632,0.000352,0.001472,0.187904,0.000704,0.901506
0.415362,0.017760,0.203552,0.005248,0.048096,0.000576,0.013440,0.000352,0.001472,0.179457,0.000736,0.893891
0.415585,0.017568,0.222817,0.005088,0.047424,0.000576,0.013504,0.000384,0.001440,0.195073,0.000576,0.928067
0.415265,0.017696,0.202305,0.004896,0.047328,0.000608,0.013696,0.000320,0.001408,0.188865,0.000544,0.900899
