Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.190912,0.204288,0.005472,0.048032,0.000800,0.013760,0.000448,0.001568,0.001120,0.000352,1.473824
1.221952,0.204832,0.005440,0.048448,0.000864,0.013920,0.000608,0.001600,0.001344,0.000384,1.506656
1.196352,0.204576,0.005472,0.048384,0.000832,0.014016,0.000416,0.001536,0.001120,0.000352,1.480160
1.196928,0.204224,0.005568,0.048672,0.000832,0.013856,0.000448,0.001472,0.001120,0.000384,1.480576
1.228512,0.209824,0.005568,0.049856,0.000800,0.014016,0.000384,0.001824,0.001408,0.000544,1.523072
1.227232,0.206304,0.005408,0.048768,0.000832,0.013440,0.000384,0.001792,0.001024,0.000352,1.512960
1.182144,0.204832,0.005568,0.047840,0.000832,0.013664,0.000384,0.001536,0.001024,0.000352,1.464736
1.187456,0.204608,0.005376,0.049504,0.000864,0.013664,0.000416,0.001408,0.000992,0.000384,1.471168
1.209856,0.204288,0.005568,0.047968,0.000864,0.013504,0.000416,0.001440,0.000928,0.000320,1.491616
1.185856,0.204192,0.009344,0.048000,0.000832,0.013568,0.000416,0.001440,0.000928,0.000384,1.471648
1.216000,0.204096,0.005408,0.047616,0.000832,0.013408,0.000448,0.001408,0.000992,0.000448,1.496928
1.205920,0.204032,0.005536,0.047104,0.000832,0.013632,0.000416,0.001408,0.001216,0.000416,1.487008
1.263552,0.204768,0.005440,0.046912,0.000800,0.013504,0.000384,0.001472,0.000960,0.000416,1.545024
1.205248,0.206624,0.005504,0.047072,0.000832,0.013440,0.000416,0.001408,0.001536,0.000416,1.489312
1.227168,0.218336,0.010368,0.048320,0.000832,0.013888,0.000416,0.001472,0.001024,0.000384,1.530752
1.192800,0.203776,0.005408,0.047488,0.000800,0.013344,0.000416,0.001472,0.000992,0.000384,1.473568
1.213952,0.206560,0.005472,0.048000,0.000832,0.013408,0.000384,0.001440,0.001056,0.000416,1.499552
1.204928,0.203808,0.005568,0.047200,0.000896,0.013408,0.000416,0.001472,0.000992,0.000352,1.485120
1.231424,0.203680,0.005600,0.048032,0.000832,0.013440,0.000416,0.001600,0.000992,0.000352,1.515232
1.207040,0.204640,0.005472,0.048032,0.000864,0.013472,0.000416,0.001536,0.001024,0.000384,1.489920
1.217249,0.203648,0.005696,0.048224,0.000800,0.013440,0.000416,0.001504,0.001056,0.000384,1.499425
1.211681,0.204000,0.005632,0.048416,0.000800,0.013728,0.000416,0.001664,0.001056,0.000352,1.494785
1.213761,0.205568,0.005760,0.048320,0.000864,0.013984,0.000608,0.001536,0.001120,0.000352,1.499265
1.190752,0.203616,0.005344,0.048352,0.001088,0.013664,0.000416,0.001504,0.001120,0.000352,1.472864
1.184928,0.203776,0.005408,0.047680,0.000832,0.013504,0.000416,0.001504,0.001024,0.000352,1.466816
1.189376,0.204512,0.005344,0.048032,0.001088,0.014080,0.000416,0.001504,0.000992,0.000352,1.472320
1.216736,0.204032,0.005376,0.048320,0.001024,0.013472,0.000416,0.001472,0.000992,0.000384,1.499040
1.189185,0.203840,0.005280,0.048224,0.000800,0.013408,0.000416,0.001440,0.001024,0.000352,1.470529
1.255168,0.205472,0.005632,0.048000,0.001056,0.013568,0.000608,0.001408,0.001024,0.000384,1.540416
1.217888,0.203616,0.005408,0.047904,0.000896,0.013408,0.000416,0.001408,0.000992,0.000416,1.498656
1.205184,0.203584,0.005376,0.048512,0.000832,0.013824,0.000448,0.001440,0.001056,0.000352,1.486912
1.208064,0.203808,0.005312,0.047808,0.000800,0.013440,0.000384,0.001408,0.000896,0.000352,1.488416
1.200992,0.203297,0.005568,0.047456,0.000768,0.013408,0.000384,0.001440,0.000864,0.000384,1.480705
1.249024,0.204256,0.005568,0.047520,0.000800,0.013408,0.000416,0.001440,0.000928,0.000352,1.529440
1.224896,0.203968,0.005600,0.047936,0.000800,0.013568,0.000416,0.001408,0.000992,0.000352,1.507904
1.270208,0.203872,0.005568,0.047840,0.000800,0.013792,0.000416,0.001440,0.001088,0.000384,1.552448
1.214752,0.203808,0.005536,0.047552,0.000800,0.013408,0.000416,0.001472,0.001024,0.000352,1.495680
1.167712,0.204608,0.005632,0.065696,0.000928,0.013536,0.000416,0.001536,0.000960,0.000384,1.470016
1.211584,0.204960,0.005536,0.046976,0.000800,0.013696,0.000384,0.001472,0.000960,0.000384,1.492704
1.179937,0.203136,0.005472,0.047424,0.000800,0.013440,0.000416,0.001408,0.000928,0.000384,1.459521
1.207264,0.225568,0.005376,0.047424,0.000832,0.013376,0.000416,0.001408,0.000928,0.000352,1.510048
1.212288,0.203200,0.005376,0.047552,0.000832,0.013440,0.000384,0.001504,0.000960,0.000384,1.492128
1.240288,0.203296,0.009280,0.047456,0.000832,0.013344,0.000384,0.001472,0.000960,0.000384,1.524096
1.177984,0.203744,0.005664,0.049248,0.000896,0.013728,0.000416,0.001408,0.001120,0.000320,1.461312
1.211584,0.219072,0.005504,0.047264,0.000832,0.013760,0.000448,0.001408,0.001024,0.000352,1.508256
1.191584,0.203456,0.005504,0.047776,0.000864,0.013600,0.000416,0.001472,0.001024,0.000384,1.472224
1.200288,0.203520,0.005568,0.047968,0.000896,0.013376,0.000416,0.001408,0.000960,0.000320,1.480992
1.232480,0.203360,0.005600,0.047936,0.000864,0.013376,0.000416,0.001472,0.000960,0.000352,1.513024
1.170528,0.203328,0.005568,0.047968,0.000928,0.013408,0.000416,0.001440,0.001056,0.000416,1.452480
1.198656,0.203456,0.005600,0.048384,0.000864,0.013568,0.000384,0.001344,0.001056,0.000384,1.480288
1.209312,0.204128,0.005472,0.048384,0.000832,0.013664,0.000384,0.001440,0.001056,0.000384,1.492000
1.172288,0.222336,0.008928,0.050464,0.000832,0.013504,0.000448,0.001472,0.001088,0.000416,1.478816
1.199296,0.204576,0.005504,0.048064,0.000864,0.013792,0.000416,0.001376,0.000992,0.000320,1.481376
1.177056,0.203072,0.005824,0.047520,0.000864,0.013376,0.000416,0.001504,0.001056,0.000320,1.457888
1.226080,0.206592,0.005376,0.047616,0.000800,0.013504,0.000448,0.001408,0.000960,0.000352,1.509856
1.178464,0.203136,0.005472,0.047456,0.000832,0.013376,0.000416,0.001408,0.000960,0.000320,1.458624
1.227744,0.203904,0.005376,0.047648,0.000832,0.013344,0.000384,0.001408,0.000896,0.000320,1.508192
1.168608,0.203584,0.005632,0.047264,0.000832,0.013344,0.000384,0.001408,0.000896,0.000384,1.448800
1.202176,0.221632,0.008960,0.047648,0.000800,0.013440,0.000384,0.001440,0.000896,0.000384,1.505536
1.207361,0.203424,0.005376,0.046976,0.000832,0.013376,0.000384,0.001504,0.000896,0.000384,1.486913
1.210368,0.202944,0.005536,0.047392,0.000832,0.013472,0.000416,0.001600,0.000992,0.000320,1.490240
1.197632,0.203520,0.005248,0.047232,0.000832,0.013440,0.000384,0.001440,0.001056,0.000384,1.478016
1.204672,0.225440,0.005760,0.047584,0.000864,0.013440,0.000416,0.001472,0.000896,0.000384,1.508256
1.232192,0.203936,0.005536,0.047808,0.000800,0.013408,0.000416,0.001408,0.001024,0.000352,1.514656
1.193120,0.203520,0.005408,0.048000,0.000576,0.013408,0.000416,0.001472,0.000992,0.000352,1.474336
1.176768,0.222912,0.005696,0.047104,0.000768,0.013472,0.000384,0.001376,0.000992,0.000320,1.477088
1.203681,0.203776,0.005472,0.047840,0.000864,0.013408,0.000416,0.001440,0.000992,0.000352,1.484737
1.205952,0.203296,0.005344,0.047552,0.000800,0.013376,0.000416,0.001440,0.000992,0.000320,1.486304
1.235328,0.203712,0.005312,0.047648,0.000832,0.013376,0.000384,0.001408,0.001056,0.000352,1.516416
1.156096,0.203584,0.005536,0.047392,0.000832,0.013664,0.000416,0.001408,0.001568,0.000352,1.437184
1.202881,0.203136,0.009472,0.046976,0.000800,0.013376,0.000416,0.001536,0.000960,0.000320,1.486529
1.190400,0.203936,0.005280,0.047712,0.000864,0.013792,0.000384,0.001536,0.000928,0.000352,1.471616
1.246944,0.208192,0.005408,0.046880,0.000800,0.013376,0.000384,0.001440,0.000896,0.000320,1.531680
1.194016,0.203456,0.005568,0.047488,0.000832,0.013440,0.000384,0.001504,0.001120,0.000384,1.475136
1.209312,0.203712,0.005312,0.047840,0.000864,0.013408,0.000448,0.001504,0.000992,0.000384,1.490496
1.214880,0.203648,0.005312,0.047488,0.000800,0.013376,0.000384,0.001504,0.000928,0.000320,1.494816
1.167777,0.203616,0.005600,0.047488,0.000800,0.013344,0.000448,0.001536,0.001184,0.000320,1.448673
1.207232,0.204256,0.005280,0.047296,0.000832,0.013408,0.000416,0.001504,0.000928,0.000352,1.488000
1.162528,0.203936,0.005376,0.047296,0.000800,0.013344,0.000416,0.001472,0.001184,0.000320,1.443104
1.186112,0.203904,0.005536,0.047424,0.000768,0.013409,0.000448,0.001440,0.001408,0.000320,1.467873
1.177120,0.203456,0.005312,0.047392,0.000800,0.013408,0.000416,0.001472,0.001440,0.000352,1.457504
1.210528,0.204064,0.005280,0.047392,0.000800,0.013344,0.000384,0.001440,0.000960,0.000352,1.491232
1.198816,0.203168,0.005568,0.048864,0.000800,0.013440,0.000416,0.001440,0.000928,0.000320,1.480000
1.178049,0.204928,0.005568,0.047808,0.000832,0.013440,0.000448,0.001536,0.001056,0.000352,1.463713
1.205888,0.203361,0.005504,0.048192,0.000832,0.013568,0.000416,0.001536,0.001056,0.000352,1.487393
1.165984,0.203552,0.005600,0.048480,0.000768,0.013568,0.000384,0.001472,0.000992,0.000320,1.447488
1.212864,0.217856,0.005536,0.047744,0.000832,0.013888,0.000416,0.001440,0.001056,0.000384,1.509568
1.204736,0.203488,0.005440,0.047936,0.000800,0.013472,0.000416,0.001504,0.000960,0.000320,1.485632
1.216800,0.203456,0.005472,0.047552,0.000864,0.013472,0.000416,0.001440,0.001024,0.000320,1.497344
1.196065,0.203424,0.005504,0.047744,0.000800,0.013568,0.000416,0.001472,0.000928,0.000320,1.476705
1.188160,0.203424,0.005344,0.048128,0.000832,0.013408,0.000416,0.001440,0.000992,0.000352,1.469024
1.232672,0.204160,0.005440,0.047744,0.000800,0.013792,0.000416,0.001504,0.000992,0.000384,1.515328
1.187040,0.205152,0.005440,0.047296,0.000800,0.013408,0.000384,0.001472,0.001088,0.000352,1.469088
1.205664,0.205056,0.005792,0.047648,0.001088,0.013504,0.000416,0.001376,0.001024,0.000352,1.489696
1.169888,0.203744,0.005856,0.047424,0.000864,0.013440,0.000384,0.001440,0.000960,0.000352,1.450944
1.211872,0.203264,0.005568,0.047136,0.000832,0.013376,0.000384,0.001408,0.000864,0.000320,1.491456
1.208480,0.203392,0.005664,0.047104,0.000896,0.013440,0.000384,0.001504,0.000928,0.000320,1.488672
1.176864,0.203265,0.005856,0.047072,0.000832,0.013408,0.000352,0.001440,0.000928,0.000352,1.456769
1.202592,0.206496,0.005440,0.047360,0.001120,0.013408,0.000416,0.001408,0.000896,0.000352,1.486144
1.213696,0.203456,0.005632,0.046976,0.000832,0.013344,0.000416,0.001440,0.000896,0.000352,1.493824
1.194401,0.203648,0.005408,0.047168,0.000800,0.013408,0.000384,0.001472,0.000992,0.000352,1.474913
1.186784,0.204032,0.005408,0.047104,0.000800,0.013344,0.000416,0.001376,0.000896,0.000320,1.467456
1.206336,0.203808,0.005504,0.047136,0.001024,0.013408,0.000416,0.001408,0.000960,0.000384,1.486976
1.185888,0.204032,0.005568,0.047008,0.000992,0.013504,0.000384,0.001408,0.000992,0.000384,1.467392
1.178400,0.203904,0.005952,0.047360,0.001024,0.013472,0.000416,0.001440,0.000992,0.000352,1.460000
1.207585,0.203456,0.005344,0.047136,0.000800,0.013632,0.000416,0.001440,0.000960,0.000384,1.488033
1.202401,0.205504,0.005504,0.047232,0.001088,0.013568,0.000416,0.001536,0.001184,0.000352,1.486401
1.243104,0.203968,0.005376,0.047264,0.000832,0.013632,0.000384,0.001536,0.001184,0.000352,1.525024
1.185920,0.203872,0.005408,0.047392,0.000800,0.014048,0.000416,0.001408,0.001184,0.000352,1.468096
1.189216,0.204096,0.005536,0.047104,0.000800,0.013952,0.000416,0.001728,0.001056,0.000384,1.472320
1.187168,0.204064,0.005440,0.047072,0.000832,0.013568,0.000384,0.001440,0.001088,0.000352,1.468704
1.192960,0.203488,0.005408,0.048128,0.000832,0.013568,0.000416,0.001440,0.001088,0.000384,1.474816
1.210816,0.204160,0.005344,0.048896,0.000864,0.014304,0.000416,0.002240,0.001184,0.000352,1.495776
1.195872,0.204608,0.005536,0.048800,0.000864,0.013984,0.000384,0.001696,0.001280,0.000352,1.480992
1.207745,0.204384,0.005376,0.048384,0.000832,0.014624,0.000416,0.001568,0.001216,0.000384,1.492257
1.195968,0.204064,0.005472,0.050624,0.000864,0.014432,0.000416,0.001600,0.001248,0.000384,1.482752
1.211392,0.222816,0.005760,0.049824,0.000832,0.014816,0.000416,0.001536,0.001216,0.000384,1.516576
1.181344,0.203904,0.005440,0.048864,0.000832,0.014432,0.000384,0.001664,0.001120,0.000352,1.465536
1.218144,0.203520,0.005888,0.049248,0.000832,0.015328,0.000480,0.001824,0.001216,0.000416,1.503904
1.212993,0.203424,0.005920,0.048960,0.000832,0.014656,0.000448,0.001632,0.001280,0.000352,1.497697
1.194112,0.203456,0.005632,0.048512,0.000832,0.014592,0.000416,0.001568,0.001056,0.000352,1.477792
1.201057,0.203392,0.005632,0.048864,0.000800,0.014432,0.000416,0.001600,0.001408,0.000352,1.484801
1.198528,0.203744,0.005568,0.048320,0.000864,0.014496,0.000384,0.001664,0.001248,0.000352,1.482688
1.211392,0.204800,0.005600,0.048512,0.000800,0.013984,0.000608,0.001536,0.001024,0.000352,1.495904
1.224385,0.204768,0.005600,0.048032,0.000832,0.013696,0.000608,0.001536,0.001056,0.000384,1.508385
1.191201,0.203936,0.005504,0.048352,0.000864,0.013728,0.000608,0.001664,0.001024,0.000384,1.474657
1.225633,0.204768,0.005408,0.048352,0.001120,0.013984,0.000576,0.001728,0.001344,0.000352,1.512993
1.211361,0.204512,0.005568,0.048640,0.000832,0.013600,0.000608,0.001472,0.001056,0.000352,1.495809
1.204545,0.203904,0.005472,0.048544,0.000832,0.014144,0.000384,0.001536,0.001088,0.000384,1.487905
1.190113,0.204000,0.005344,0.049856,0.000832,0.014368,0.000384,0.001536,0.001088,0.000352,1.475137
1.231936,0.204800,0.005376,0.049697,0.000832,0.014368,0.000416,0.001504,0.001088,0.000352,1.517537
1.214336,0.203232,0.005696,0.048480,0.000832,0.013600,0.000416,0.001440,0.001056,0.000352,1.496640
1.230336,0.225600,0.005408,0.048448,0.000832,0.013600,0.000448,0.001536,0.001152,0.000384,1.536352
1.190560,0.204224,0.005600,0.048064,0.000832,0.013760,0.000416,0.001440,0.001088,0.000352,1.473440
1.195200,0.203872,0.005472,0.048832,0.001120,0.014080,0.000480,0.001504,0.001408,0.000352,1.479392
1.241984,0.204096,0.005696,0.049280,0.000864,0.013760,0.000448,0.001472,0.001504,0.000352,1.526496
1.185088,0.204000,0.005536,0.048128,0.000832,0.013568,0.000416,0.001472,0.001344,0.000320,1.467904
1.245696,0.203648,0.005760,0.048032,0.000800,0.013536,0.000416,0.001536,0.001536,0.000352,1.528480
1.211296,0.203840,0.005472,0.047424,0.000832,0.013472,0.000416,0.001504,0.001536,0.000384,1.493152
1.226400,0.204224,0.005536,0.048064,0.000832,0.013536,0.000384,0.001472,0.001088,0.000352,1.509280
1.192000,0.204064,0.005504,0.047552,0.000832,0.013888,0.000384,0.001568,0.001120,0.000384,1.474880
1.188928,0.204352,0.005856,0.047360,0.001056,0.013632,0.000480,0.001536,0.001184,0.000416,1.471968
1.191680,0.227008,0.005664,0.047104,0.000864,0.013504,0.000384,0.001504,0.001152,0.000416,1.496992
1.201632,0.204800,0.005632,0.048288,0.000864,0.013568,0.000384,0.001728,0.001056,0.000384,1.485280
1.246432,0.204416,0.005600,0.048736,0.000832,0.013664,0.000384,0.001536,0.001152,0.000384,1.530304
1.178176,0.204480,0.005568,0.049984,0.000864,0.013568,0.000416,0.001536,0.001184,0.000352,1.463040
1.206784,0.204576,0.005344,0.048608,0.000864,0.013984,0.000416,0.001504,0.001248,0.000384,1.490816
1.212480,0.203392,0.005760,0.048480,0.000832,0.013568,0.000448,0.001600,0.001056,0.000320,1.494528
1.209856,0.203744,0.005792,0.067552,0.000992,0.013568,0.000416,0.001472,0.001056,0.000384,1.514176
1.208992,0.203936,0.005568,0.048288,0.000832,0.013504,0.000416,0.001440,0.001344,0.000352,1.491328
1.186848,0.204160,0.005600,0.047744,0.001120,0.013632,0.000448,0.001536,0.001184,0.000352,1.470368
1.243264,0.204128,0.005856,0.047424,0.000864,0.013472,0.000416,0.001472,0.001024,0.000384,1.524800
1.208449,0.204416,0.005888,0.048384,0.001056,0.013664,0.000416,0.001504,0.001088,0.000576,1.492769
1.200128,0.204416,0.005440,0.049088,0.001088,0.013632,0.000672,0.001824,0.001024,0.000384,1.484288
1.186529,0.204128,0.005568,0.048512,0.000832,0.013824,0.000384,0.001536,0.001120,0.000384,1.470273
1.197632,0.221440,0.005568,0.048864,0.000896,0.014304,0.000416,0.001536,0.001120,0.000384,1.499456
1.189761,0.203904,0.005568,0.048320,0.000864,0.014048,0.000416,0.001568,0.001120,0.000352,1.473313
1.191424,0.204128,0.005440,0.048768,0.000832,0.013632,0.000384,0.001504,0.001088,0.000352,1.475264
1.239040,0.203808,0.005504,0.048384,0.000832,0.013568,0.000640,0.001792,0.001120,0.000352,1.522432
1.211808,0.204768,0.005664,0.047456,0.000800,0.014144,0.000416,0.001536,0.001280,0.000384,1.495200
1.214432,0.203648,0.005344,0.049824,0.000864,0.014400,0.000416,0.001856,0.001312,0.000352,1.499904
1.196032,0.203872,0.005600,0.047808,0.000800,0.014336,0.000416,0.001888,0.001184,0.000384,1.479424
1.231072,0.204320,0.005504,0.048544,0.000864,0.014144,0.000416,0.001504,0.001152,0.000352,1.516416
1.188480,0.204224,0.005696,0.048064,0.000832,0.014048,0.000384,0.001536,0.001184,0.000320,1.471840
1.183648,0.204448,0.005568,0.048832,0.000832,0.014176,0.000384,0.001536,0.001248,0.000384,1.470464
1.203008,0.203969,0.005504,0.048576,0.001120,0.013792,0.000416,0.001504,0.001120,0.000352,1.486529
1.201569,0.203936,0.005536,0.048576,0.000832,0.013600,0.000576,0.001728,0.000960,0.000384,1.485409
1.214913,0.204320,0.005376,0.048576,0.000864,0.013632,0.000384,0.001504,0.001344,0.000352,1.498273
1.177281,0.205280,0.005856,0.048608,0.001056,0.014048,0.000480,0.001536,0.001312,0.000384,1.463105
1.215584,0.203808,0.005408,0.048576,0.000832,0.013472,0.000416,0.001376,0.001056,0.000352,1.498016
1.192512,0.204352,0.005760,0.048384,0.000832,0.013568,0.000384,0.001472,0.001440,0.000352,1.476736
1.188384,0.220576,0.005344,0.048736,0.000832,0.013664,0.000384,0.001472,0.001184,0.000384,1.489184
1.179072,0.204288,0.005536,0.048608,0.000832,0.014048,0.000608,0.001536,0.001376,0.000416,1.464064
1.190400,0.203744,0.005760,0.048224,0.001120,0.014240,0.000640,0.001728,0.001120,0.000352,1.474368
1.220864,0.203649,0.005920,0.048736,0.000864,0.013760,0.000416,0.001632,0.001536,0.000416,1.505857
1.225664,0.205408,0.005760,0.048832,0.001120,0.013984,0.000608,0.001504,0.001504,0.000384,1.511648
1.213601,0.204800,0.005504,0.048480,0.001024,0.014048,0.000416,0.001600,0.001376,0.000352,1.498657
1.224480,0.204352,0.005600,0.048384,0.000832,0.013856,0.000416,0.001504,0.001024,0.000384,1.507776
1.202432,0.203712,0.005408,0.048384,0.000864,0.013856,0.000416,0.001568,0.001344,0.000352,1.485248
1.192000,0.203840,0.005568,0.048608,0.000864,0.013696,0.000416,0.001536,0.001344,0.000320,1.475392
1.240416,0.207744,0.005600,0.049472,0.001056,0.013888,0.000416,0.001824,0.001408,0.000544,1.532832
1.191841,0.205440,0.009536,0.048704,0.000896,0.014816,0.000608,0.001792,0.001792,0.000352,1.483329
1.193281,0.203872,0.005344,0.048192,0.000832,0.014368,0.000416,0.001728,0.001312,0.000352,1.476993
1.205952,0.204384,0.005536,0.048160,0.001056,0.013728,0.000640,0.001536,0.001056,0.000320,1.489632
1.172960,0.203712,0.005376,0.048544,0.000832,0.013984,0.000384,0.001536,0.001312,0.000320,1.456320
1.204064,0.204352,0.005536,0.049312,0.000832,0.013856,0.000384,0.001472,0.001664,0.000352,1.488256
1.165056,0.203520,0.005376,0.048640,0.000832,0.013504,0.000384,0.001440,0.001248,0.000352,1.447296
1.185760,0.203520,0.005792,0.049632,0.000832,0.032320,0.000672,0.001536,0.001536,0.000384,1.489408
1.184768,0.204448,0.012064,0.048864,0.000832,0.013824,0.000384,0.001440,0.001536,0.000352,1.475616
1.217473,0.203712,0.005536,0.050912,0.000832,0.013792,0.000416,0.001440,0.001824,0.000384,1.503137
1.242369,0.204160,0.005312,0.048480,0.000832,0.013440,0.000384,0.001440,0.001056,0.000352,1.524641
1.177184,0.203744,0.005408,0.048416,0.001184,0.013824,0.000384,0.001536,0.001056,0.000384,1.460160
1.219488,0.206912,0.005408,0.048000,0.000832,0.013824,0.000416,0.001472,0.001088,0.000352,1.504864
1.177760,0.204256,0.005856,0.050336,0.000864,0.013600,0.000416,0.001408,0.000992,0.000384,1.462624
1.170369,0.222912,0.008672,0.048768,0.000832,0.013632,0.000352,0.001440,0.000992,0.000352,1.476993
1.224512,0.203712,0.005344,0.047840,0.001024,0.013728,0.000416,0.001472,0.001024,0.000352,1.506048
1.204448,0.203744,0.005568,0.048192,0.000832,0.013408,0.000384,0.001472,0.001088,0.000320,1.486272
1.192673,0.204192,0.005600,0.048128,0.000832,0.013408,0.000416,0.001408,0.001024,0.000352,1.474625
1.192736,0.203776,0.005472,0.048768,0.000864,0.013376,0.000384,0.001440,0.001120,0.000320,1.474720
1.222912,0.203872,0.005568,0.049600,0.001088,0.013472,0.000448,0.001728,0.001120,0.000352,1.506624
1.177153,0.204512,0.005504,0.048480,0.000832,0.013472,0.000416,0.001504,0.001152,0.000416,1.460225
1.216704,0.221728,0.009056,0.049728,0.000864,0.013792,0.000416,0.001440,0.001408,0.000576,1.522816
1.184064,0.204128,0.005376,0.048704,0.000864,0.013440,0.000384,0.001408,0.001120,0.000352,1.466528
1.209121,0.204192,0.005664,0.048064,0.000832,0.013408,0.000416,0.001472,0.001312,0.000384,1.491809
1.180929,0.203936,0.005408,0.048096,0.000864,0.013408,0.000384,0.001504,0.001088,0.000384,1.462465
1.195936,0.205792,0.005504,0.048896,0.000864,0.013664,0.000384,0.001504,0.000992,0.000352,1.480576
1.236352,0.206592,0.005440,0.048352,0.000864,0.013856,0.000416,0.001472,0.001056,0.000384,1.521760
1.216608,0.204480,0.005824,0.048608,0.001120,0.014112,0.000448,0.001504,0.001088,0.000352,1.500864
1.211168,0.203808,0.005504,0.049344,0.000832,0.013920,0.000384,0.001536,0.001088,0.000384,1.494400
1.177313,0.203776,0.005568,0.047776,0.000864,0.013472,0.000384,0.001408,0.001056,0.000384,1.458689
1.185184,0.203840,0.005728,0.048864,0.000832,0.013440,0.000416,0.001408,0.001088,0.000352,1.467744
1.197696,0.203872,0.005376,0.048864,0.000800,0.013536,0.000448,0.001408,0.001632,0.000352,1.481120
1.208576,0.205056,0.005632,0.048448,0.000896,0.013664,0.000576,0.001504,0.000992,0.000384,1.492480
1.249217,0.209152,0.005472,0.048096,0.000864,0.013888,0.000384,0.001536,0.001088,0.000352,1.537345
1.197120,0.204000,0.005664,0.047936,0.000864,0.013472,0.000416,0.001472,0.001056,0.000384,1.478976
1.248672,0.204000,0.005536,0.049216,0.000832,0.013440,0.000448,0.001472,0.000992,0.000352,1.532192
1.195969,0.204000,0.005376,0.049056,0.000832,0.013632,0.000416,0.001408,0.001312,0.000384,1.479425
1.186400,0.221184,0.012128,0.048128,0.000832,0.014080,0.000416,0.001408,0.001184,0.000384,1.494592
1.227680,0.209216,0.005600,0.048160,0.001056,0.014144,0.000416,0.001824,0.001536,0.000832,1.518592
1.212673,0.205952,0.005568,0.048224,0.001056,0.013632,0.000384,0.001536,0.001056,0.000576,1.497793
1.226912,0.205888,0.005600,0.048864,0.001088,0.013568,0.000384,0.001728,0.001120,0.000384,1.513184
1.248352,0.204608,0.005536,0.048352,0.000864,0.013856,0.000384,0.001536,0.001056,0.000352,1.532768
1.239457,0.208480,0.005536,0.048832,0.000832,0.013888,0.000384,0.001696,0.001024,0.000320,1.527361
1.204640,0.204544,0.005344,0.048416,0.000832,0.013856,0.000416,0.001504,0.001024,0.000384,1.488224
1.221312,0.205440,0.005376,0.047488,0.000800,0.013664,0.000384,0.001536,0.000992,0.000320,1.504256
1.239840,0.209984,0.005600,0.050688,0.000928,0.014304,0.000416,0.001760,0.001664,0.000576,1.537088
1.202752,0.227969,0.005888,0.049184,0.000896,0.013888,0.000640,0.001728,0.001472,0.000384,1.513121
1.191297,0.204704,0.005728,0.048256,0.001024,0.013632,0.000416,0.001536,0.001216,0.000320,1.475553
1.197152,0.205088,0.006144,0.048992,0.000832,0.013824,0.000640,0.001792,0.001088,0.000352,1.482976
1.219008,0.204992,0.005664,0.048160,0.000864,0.013856,0.000416,0.001792,0.001216,0.000384,1.503616
1.205824,0.207040,0.005408,0.049024,0.000864,0.013920,0.000384,0.001536,0.001184,0.000352,1.492800
1.210336,0.207360,0.005312,0.048544,0.001024,0.014496,0.000608,0.001920,0.001216,0.000352,1.499232
1.190849,0.204480,0.005568,0.049248,0.000832,0.014112,0.000576,0.001568,0.001056,0.000352,1.475617
1.234112,0.203904,0.005344,0.048480,0.000992,0.013632,0.000416,0.001600,0.001120,0.000352,1.517376
1.192064,0.204384,0.005408,0.048480,0.000864,0.014528,0.000416,0.001536,0.001664,0.000384,1.476800
1.209824,0.205024,0.005568,0.048864,0.000864,0.013824,0.000416,0.001504,0.001344,0.000384,1.495040
1.211617,0.204576,0.005440,0.049120,0.000832,0.013600,0.000416,0.002304,0.001056,0.000352,1.496289
1.206688,0.203936,0.005344,0.048800,0.000832,0.014304,0.000416,0.001568,0.001376,0.000416,1.491424
1.250144,0.207136,0.005632,0.048320,0.000832,0.013856,0.000416,0.001632,0.001120,0.000384,1.537024
1.198080,0.204640,0.005504,0.048128,0.000832,0.013984,0.000416,0.001536,0.001152,0.000320,1.482272
1.230337,0.203968,0.005408,0.048576,0.000928,0.013600,0.000576,0.001920,0.001088,0.000352,1.514561
1.192321,0.204064,0.005408,0.048608,0.001056,0.013984,0.000576,0.001600,0.001120,0.000416,1.476929
1.205856,0.221056,0.005472,0.048768,0.001088,0.013824,0.000640,0.001600,0.001120,0.000352,1.507488
1.193376,0.203872,0.009440,0.048512,0.001120,0.014112,0.000416,0.001600,0.001408,0.000384,1.481344
1.229153,0.204864,0.005408,0.049248,0.000864,0.013696,0.000576,0.001568,0.001216,0.000352,1.513889
1.212672,0.205216,0.005440,0.048640,0.000832,0.013632,0.000384,0.001792,0.001088,0.000352,1.497504
1.181088,0.204672,0.005440,0.048640,0.001056,0.013888,0.000608,0.001792,0.001408,0.000320,1.465856
1.213344,0.204288,0.009408,0.048768,0.000832,0.014528,0.000416,0.001568,0.001632,0.000352,1.502368
1.227297,0.204128,0.005600,0.048224,0.001120,0.013856,0.000384,0.001536,0.001664,0.000384,1.511489
1.261152,0.204512,0.005408,0.048480,0.000864,0.013600,0.000576,0.001472,0.001024,0.000352,1.544832
1.209504,0.204000,0.005568,0.048928,0.000864,0.013856,0.000384,0.001568,0.001056,0.000384,1.493696
1.181216,0.230912,0.005536,0.048224,0.001120,0.013920,0.000416,0.001568,0.001280,0.000352,1.492864
1.201921,0.204160,0.005696,0.048256,0.000832,0.013792,0.000416,0.001472,0.001152,0.000384,1.485569
