Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[8],Layer[9],Layer[10],classifier
0.420129,0.017504,0.202336,0.004896,0.048097,0.000800,0.013536,0.176320,0.001280,0.000384,0.892802
0.416257,0.017537,0.202432,0.004800,0.048288,0.000768,0.013440,0.176673,0.001312,0.000352,0.889475
0.416001,0.017248,0.202081,0.004864,0.047584,0.000768,0.013504,0.180417,0.001280,0.000352,0.891395
0.457121,0.017600,0.202881,0.004864,0.048736,0.000768,0.013920,0.185120,0.001312,0.000384,0.941378
0.418049,0.017344,0.202849,0.004832,0.048512,0.000768,0.013440,0.176000,0.001152,0.000416,0.890818
0.415842,0.017472,0.202336,0.004832,0.048608,0.000832,0.013504,0.171009,0.001216,0.000384,0.883363
0.416193,0.017664,0.223617,0.005248,0.048800,0.000608,0.013440,0.184897,0.001280,0.000448,0.920131
0.420353,0.017536,0.202433,0.004832,0.048192,0.000768,0.013728,0.176224,0.001312,0.000384,0.893186
0.420161,0.017472,0.202017,0.004864,0.049408,0.000800,0.013568,0.169344,0.001280,0.000352,0.886402
0.419938,0.017728,0.202144,0.004896,0.048128,0.000800,0.013664,0.172481,0.001312,0.000448,0.888643
0.432417,0.017632,0.201889,0.004832,0.048704,0.000800,0.013664,0.183873,0.001280,0.000384,0.912963
0.419713,0.017408,0.202369,0.004832,0.048416,0.000832,0.013536,0.182145,0.001472,0.000384,0.898499
0.420545,0.017280,0.202273,0.004832,0.048000,0.000800,0.013696,0.175072,0.001216,0.000416,0.891458
0.417057,0.017472,0.222464,0.005248,0.048513,0.000576,0.013696,0.171712,0.001280,0.000384,0.906786
0.420961,0.017504,0.202624,0.004800,0.048288,0.000800,0.013824,0.188097,0.001568,0.000416,0.906659
0.416449,0.017664,0.202977,0.004800,0.048608,0.000832,0.014208,0.177665,0.001344,0.000384,0.892323
0.416033,0.017536,0.202369,0.004864,0.048384,0.000832,0.014144,0.178560,0.001344,0.000448,0.891746
0.432609,0.017312,0.202272,0.004864,0.048865,0.000768,0.013696,0.172448,0.001344,0.000640,0.902402
0.416418,0.017344,0.202496,0.004864,0.048544,0.000608,0.013760,0.176993,0.001312,0.000384,0.889923
0.420449,0.017248,0.202177,0.005280,0.048704,0.000576,0.013600,0.178849,0.001216,0.000384,0.895587
0.416929,0.017504,0.221249,0.004960,0.049344,0.000640,0.013728,0.173728,0.001248,0.000416,0.907778
0.415937,0.017280,0.202560,0.005056,0.049057,0.000832,0.013760,0.177600,0.001312,0.000384,0.890690
0.419970,0.017600,0.202912,0.004800,0.048096,0.000608,0.013536,0.191777,0.001376,0.000384,0.908451
0.416097,0.017536,0.202401,0.004864,0.048480,0.000800,0.013568,0.171681,0.001312,0.000416,0.885315
0.434817,0.017760,0.202337,0.004832,0.049632,0.000608,0.013664,0.173152,0.001280,0.000384,0.906626
0.420449,0.017440,0.202049,0.004832,0.048480,0.000736,0.013440,0.177216,0.001248,0.000416,0.894018
0.416354,0.017504,0.202240,0.004864,0.049216,0.000800,0.013536,0.177473,0.001216,0.000448,0.891331
0.416737,0.017312,0.220321,0.005280,0.048992,0.000640,0.013600,0.176065,0.001152,0.000416,0.908291
0.415873,0.017472,0.202305,0.004896,0.048832,0.000800,0.013632,0.172544,0.001280,0.000384,0.885730
0.416065,0.017280,0.202177,0.004864,0.048608,0.000768,0.013536,0.175584,0.001248,0.000416,0.888130
0.420546,0.017248,0.202400,0.004800,0.048576,0.000608,0.013664,0.177345,0.001280,0.000384,0.894211
0.436513,0.017249,0.203520,0.004896,0.048960,0.000608,0.013440,0.173377,0.001280,0.000416,0.907907
0.416193,0.017408,0.202721,0.004800,0.047968,0.000576,0.013472,0.165217,0.001184,0.000384,0.877699
0.416385,0.017472,0.202177,0.004864,0.048192,0.000800,0.013568,0.180000,0.001664,0.000448,0.893762
0.420546,0.017792,0.220928,0.005216,0.051265,0.000608,0.013632,0.175552,0.001408,0.000384,0.915651
0.420194,0.017600,0.202304,0.004832,0.048448,0.000800,0.013472,0.171105,0.001248,0.000416,0.888163
0.415329,0.017280,0.202497,0.004864,0.048384,0.000640,0.013664,0.176673,0.001280,0.000416,0.888771
0.420033,0.017472,0.202593,0.004928,0.048096,0.000800,0.013472,0.178496,0.001216,0.000384,0.894818
0.437761,0.017248,0.202016,0.004800,0.048193,0.000608,0.013536,0.203904,0.001248,0.000384,0.937218
0.414882,0.017280,0.202048,0.004864,0.048704,0.000608,0.013696,0.177217,0.001536,0.000448,0.888739
0.420001,0.017344,0.202625,0.004992,0.048256,0.000800,0.013664,0.176865,0.001344,0.000352,0.894147
0.415649,0.017312,0.220801,0.005088,0.048288,0.000576,0.013472,0.188225,0.001248,0.000416,0.919619
0.416193,0.017504,0.202113,0.004832,0.048992,0.000832,0.013472,0.172320,0.001280,0.000416,0.885058
0.421921,0.017408,0.202208,0.004864,0.047841,0.000800,0.013696,0.170144,0.001376,0.000384,0.888450
0.416257,0.017377,0.202464,0.004864,0.048224,0.000800,0.013760,0.172769,0.001472,0.000416,0.886211
0.434049,0.017568,0.202817,0.004832,0.048448,0.000768,0.014240,0.178017,0.001312,0.000384,0.910083
0.415521,0.017568,0.202081,0.004800,0.047840,0.000768,0.013536,0.175200,0.001376,0.000384,0.886402
0.421089,0.017344,0.202368,0.004832,0.048449,0.000800,0.013472,0.175040,0.001248,0.000416,0.892066
0.420353,0.017697,0.220992,0.005088,0.047936,0.000608,0.013504,0.174401,0.001152,0.000416,0.910083
0.415809,0.017472,0.202497,0.004800,0.049440,0.000768,0.013408,0.174017,0.001248,0.000384,0.887107
0.415937,0.017632,0.202017,0.004864,0.048384,0.000800,0.013600,0.174688,0.001376,0.000352,0.887042
0.416449,0.017760,0.203712,0.004864,0.048257,0.000800,0.013504,0.179872,0.001216,0.000416,0.894018
0.453890,0.017568,0.203264,0.004896,0.048672,0.000576,0.013536,0.179777,0.001312,0.000416,0.931491
0.420801,0.017568,0.202977,0.004896,0.047904,0.000800,0.013440,0.182113,0.001248,0.000384,0.899779
0.420801,0.017440,0.202529,0.005024,0.048736,0.000800,0.013472,0.178433,0.001248,0.000384,0.896259
0.416161,0.017536,0.222689,0.005120,0.048064,0.000608,0.013440,0.178752,0.001312,0.000448,0.911810
0.422081,0.017600,0.204993,0.005056,0.048288,0.000832,0.013984,0.191936,0.001504,0.000416,0.918946
0.417281,0.017408,0.203488,0.004896,0.048609,0.000832,0.013696,0.182304,0.001408,0.000384,0.898050
0.421250,0.017536,0.202816,0.004768,0.048768,0.000768,0.013568,0.177633,0.001408,0.000384,0.896259
0.416609,0.017248,0.202753,0.004832,0.048800,0.000800,0.014240,0.176577,0.001184,0.000416,0.890787
0.420641,0.017664,0.202561,0.004832,0.048672,0.000832,0.014208,0.169312,0.001184,0.000416,0.887650
0.417729,0.017760,0.202304,0.004896,0.048705,0.000768,0.013760,0.176448,0.001216,0.000416,0.891394
0.415106,0.017632,0.220832,0.005120,0.047808,0.000576,0.013440,0.181025,0.001152,0.000384,0.911907
0.420353,0.017600,0.202273,0.004928,0.048480,0.000800,0.013664,0.173441,0.001408,0.000352,0.891715
0.416961,0.017728,0.202305,0.004896,0.048992,0.000768,0.013920,0.170400,0.001248,0.000384,0.885474
0.416705,0.017664,0.202401,0.004864,0.048960,0.000800,0.014208,0.175584,0.001312,0.000416,0.890818
0.416578,0.017504,0.202144,0.004800,0.048896,0.000608,0.014112,0.173761,0.001344,0.000416,0.888387
0.421121,0.017536,0.202177,0.004864,0.048128,0.000800,0.013664,0.175745,0.001312,0.000384,0.893347
0.415425,0.017728,0.202177,0.004800,0.048288,0.000608,0.013568,0.170176,0.001376,0.000416,0.882690
0.415393,0.017664,0.220384,0.005152,0.048225,0.000832,0.013472,0.171232,0.001312,0.000384,0.901922
0.416258,0.017600,0.202848,0.004800,0.047712,0.000608,0.013344,0.176641,0.001312,0.000416,0.889507
0.419777,0.017696,0.202817,0.004992,0.048288,0.000768,0.013632,0.174049,0.001280,0.000512,0.890883
0.415809,0.017536,0.202113,0.004864,0.048672,0.000800,0.013376,0.176128,0.001280,0.000416,0.888066
0.431937,0.017696,0.202240,0.005280,0.048225,0.000768,0.013376,0.178624,0.001280,0.000384,0.907938
0.416674,0.017632,0.202112,0.004832,0.048512,0.000800,0.013568,0.175489,0.001344,0.000384,0.889155
0.416641,0.017504,0.202337,0.004864,0.048128,0.000800,0.013376,0.176129,0.001216,0.000384,0.888931
0.416161,0.017312,0.220673,0.005056,0.047904,0.000800,0.013760,0.173408,0.001824,0.000384,0.905826
0.421377,0.017440,0.202176,0.005312,0.048321,0.000832,0.013440,0.163680,0.001216,0.000384,0.881282
0.415906,0.017600,0.202368,0.005600,0.048576,0.000832,0.013376,0.177441,0.001120,0.000416,0.890659
0.415777,0.020896,0.202529,0.004896,0.048224,0.000736,0.013824,0.173505,0.001280,0.000416,0.889251
0.434305,0.017600,0.202497,0.004960,0.048256,0.000800,0.013440,0.173600,0.001248,0.000384,0.905506
0.415489,0.017440,0.202688,0.004800,0.048993,0.000832,0.013568,0.172128,0.001216,0.000416,0.884834
0.433442,0.017600,0.202208,0.004832,0.048032,0.000800,0.013664,0.166497,0.001280,0.000384,0.896899
0.416033,0.017408,0.222593,0.005056,0.050816,0.000640,0.014208,0.189825,0.001248,0.000416,0.926115
0.415489,0.017184,0.202529,0.004800,0.048800,0.000768,0.013696,0.174144,0.001312,0.000352,0.886274
0.415681,0.017632,0.203008,0.004800,0.048321,0.000768,0.013824,0.173696,0.001216,0.000416,0.886658
0.417057,0.017409,0.202880,0.004960,0.048672,0.000768,0.013472,0.170977,0.001344,0.000416,0.885315
0.432225,0.017568,0.202081,0.004832,0.047904,0.000832,0.013920,0.174688,0.001248,0.000384,0.903043
0.415361,0.018080,0.202368,0.005089,0.047968,0.000832,0.013504,0.175104,0.001280,0.000384,0.887874
0.422242,0.017568,0.203264,0.004864,0.048512,0.000800,0.013536,0.178817,0.001344,0.000384,0.899139
0.418177,0.017344,0.202401,0.004896,0.048352,0.000832,0.031264,0.184129,0.001280,0.000384,0.917059
0.418017,0.017664,0.202337,0.004832,0.048000,0.000608,0.013664,0.177280,0.001120,0.000384,0.891330
0.416961,0.017568,0.202497,0.004832,0.048544,0.000800,0.013376,0.180832,0.001408,0.000448,0.896162
0.416898,0.017760,0.202080,0.004864,0.048000,0.000896,0.013696,0.177185,0.001344,0.000416,0.890627
0.435265,0.017761,0.202592,0.004992,0.047840,0.000800,0.013504,0.185313,0.001280,0.000384,0.917347
0.417217,0.017696,0.202145,0.004896,0.048832,0.000864,0.014080,0.169249,0.001312,0.000448,0.883971
0.416897,0.017504,0.202465,0.004800,0.048384,0.000800,0.013696,0.176768,0.001280,0.000384,0.890210
0.417122,0.017920,0.202656,0.004896,0.048128,0.000800,0.013665,0.188576,0.001440,0.000416,0.903043
0.416833,0.017632,0.202689,0.004928,0.049248,0.000864,0.013792,0.174977,0.001216,0.000384,0.889891
0.416801,0.017536,0.203425,0.004864,0.048160,0.000800,0.013344,0.176737,0.001376,0.000416,0.890467
0.416961,0.017504,0.202081,0.004768,0.048352,0.000800,0.013408,0.176992,0.001280,0.000416,0.890050
0.435650,0.017472,0.202400,0.005280,0.048416,0.000832,0.013377,0.181120,0.001248,0.000448,0.913603
0.418433,0.017600,0.202497,0.004864,0.048384,0.000800,0.013600,0.188193,0.001504,0.000416,0.904579
0.415361,0.017408,0.202433,0.004832,0.048544,0.000768,0.013408,0.169825,0.001280,0.000384,0.881987
0.415777,0.017408,0.202369,0.004768,0.047968,0.000768,0.013600,0.200576,0.001152,0.000352,0.912034
0.416002,0.017856,0.202656,0.004896,0.048192,0.000800,0.013536,0.181249,0.001248,0.000352,0.893859
0.420449,0.017600,0.202785,0.004800,0.048288,0.000800,0.013568,0.181409,0.001248,0.000352,0.898435
0.416577,0.017696,0.202625,0.004832,0.048864,0.000800,0.013600,0.173248,0.001280,0.000416,0.887330
0.433921,0.017472,0.203041,0.004832,0.048416,0.000800,0.013696,0.171488,0.001280,0.000416,0.902658
0.420546,0.020960,0.202080,0.004832,0.048320,0.000800,0.013568,0.172673,0.001408,0.000416,0.893027
0.415873,0.017536,0.202049,0.004800,0.048096,0.000544,0.013568,0.175169,0.001312,0.000384,0.886627
0.416225,0.017312,0.202625,0.004864,0.047872,0.000800,0.013536,0.195296,0.001312,0.000416,0.908514
0.415361,0.017504,0.202176,0.004864,0.047745,0.000800,0.013600,0.175552,0.001280,0.000384,0.888226
0.415394,0.017440,0.201952,0.004832,0.048480,0.000800,0.014208,0.175745,0.001440,0.000416,0.888611
0.415425,0.017472,0.203073,0.004960,0.048032,0.000800,0.013472,0.187521,0.001248,0.000416,0.900291
0.434145,0.017568,0.202337,0.004832,0.048640,0.000768,0.013632,0.176576,0.001152,0.000608,0.908098
0.415425,0.017792,0.202080,0.004896,0.047905,0.000768,0.013696,0.178464,0.001280,0.000384,0.890306
0.416098,0.017632,0.203168,0.004800,0.048000,0.000768,0.013632,0.179713,0.001248,0.000448,0.893603
0.415329,0.020832,0.204417,0.004864,0.048192,0.000832,0.013440,0.200161,0.001120,0.000416,0.916899
0.417217,0.017696,0.202209,0.004864,0.048544,0.000832,0.013408,0.176896,0.001248,0.000416,0.891490
0.415809,0.017920,0.203009,0.004832,0.048224,0.000832,0.013600,0.173280,0.001248,0.000416,0.886402
0.416450,0.017664,0.202976,0.004896,0.048384,0.000800,0.013664,0.175521,0.001184,0.000448,0.889155
0.457281,0.020993,0.202656,0.004800,0.047904,0.000800,0.013568,0.184801,0.001408,0.000384,0.942371
0.417793,0.017632,0.202657,0.005312,0.047552,0.000800,0.013632,0.184929,0.001472,0.000384,0.899459
0.416609,0.017728,0.202529,0.004864,0.048576,0.000800,0.013632,0.182944,0.001344,0.000384,0.896770
0.416577,0.017632,0.202496,0.004800,0.048481,0.000800,0.014176,0.196160,0.001312,0.000416,0.910658
0.416801,0.017472,0.202688,0.004800,0.048384,0.000800,0.013793,0.168960,0.001408,0.000416,0.882946
0.415905,0.017632,0.202561,0.004896,0.047968,0.000832,0.013920,0.169217,0.001408,0.000416,0.881187
0.416737,0.017408,0.202593,0.004832,0.048576,0.000800,0.013536,0.185472,0.001504,0.000480,0.898818
0.433057,0.017376,0.203232,0.004800,0.048225,0.000544,0.013440,0.175424,0.001280,0.000736,0.905346
0.416129,0.017312,0.202689,0.004864,0.048640,0.000608,0.013600,0.171585,0.001280,0.000352,0.883939
0.418593,0.017440,0.202241,0.004800,0.048544,0.000576,0.013376,0.170528,0.001248,0.000640,0.885026
0.416257,0.017440,0.202016,0.004928,0.049313,0.000800,0.013472,0.171456,0.001312,0.000384,0.884194
0.422177,0.017249,0.203968,0.004832,0.047904,0.000832,0.013536,0.175457,0.001376,0.000416,0.895043
0.415521,0.020736,0.202433,0.005024,0.048672,0.000800,0.013792,0.166432,0.001248,0.000576,0.882146
0.416513,0.017280,0.202624,0.004864,0.048961,0.000576,0.013536,0.177824,0.001216,0.000416,0.890626
0.416769,0.017377,0.216480,0.005344,0.048320,0.000640,0.013600,0.170401,0.001312,0.000416,0.898211
0.416641,0.017216,0.201921,0.004864,0.048512,0.000576,0.013312,0.171936,0.001184,0.000384,0.883170
0.416609,0.017216,0.202240,0.004800,0.048449,0.000800,0.013440,0.171200,0.001248,0.000416,0.883266
0.417057,0.017504,0.202017,0.005024,0.047712,0.000576,0.013472,0.165953,0.001152,0.000640,0.877763
0.435969,0.017408,0.203041,0.004832,0.048960,0.000544,0.013536,0.180576,0.001473,0.000352,0.914691
0.421665,0.017504,0.203617,0.004832,0.048416,0.000768,0.013568,0.186656,0.001376,0.000416,0.906594
0.421793,0.017536,0.202688,0.004864,0.048289,0.000608,0.013696,0.179840,0.001440,0.000384,0.898818
0.421026,0.017312,0.222016,0.005184,0.048000,0.000576,0.013504,0.176225,0.001536,0.000384,0.913923
0.416993,0.017504,0.204417,0.005344,0.048160,0.000576,0.013664,0.183489,0.001504,0.000416,0.899363
0.416577,0.017472,0.202049,0.004864,0.048736,0.000608,0.013696,0.182720,0.001536,0.000416,0.895939
0.416225,0.017280,0.202497,0.004800,0.048512,0.000800,0.013504,0.179136,0.001504,0.000416,0.891938
0.433410,0.017344,0.202240,0.004832,0.048257,0.000768,0.013696,0.168544,0.001280,0.000416,0.898371
0.420033,0.017312,0.201953,0.004832,0.048416,0.000800,0.013504,0.180929,0.001344,0.000384,0.896611
0.419905,0.017312,0.202113,0.004864,0.048384,0.000800,0.013504,0.175681,0.001472,0.000384,0.891779
0.419969,0.017568,0.219553,0.005088,0.048256,0.000896,0.013792,0.176608,0.001536,0.000448,0.911746
0.415809,0.017440,0.202208,0.004864,0.048641,0.000544,0.013504,0.176576,0.001504,0.000416,0.889058
0.416226,0.017696,0.202368,0.004832,0.048320,0.000576,0.013504,0.174977,0.001408,0.000384,0.888003
0.415553,0.017504,0.202113,0.004896,0.049600,0.000768,0.013536,0.173153,0.001440,0.000416,0.886563
0.437249,0.017440,0.201825,0.004800,0.048320,0.000800,0.013504,0.170816,0.001408,0.000416,0.904066
0.419969,0.017600,0.203168,0.004769,0.048384,0.000768,0.013504,0.174336,0.001440,0.000384,0.891746
0.420130,0.017440,0.202272,0.005280,0.048576,0.000800,0.013568,0.178529,0.001344,0.000384,0.895587
0.420193,0.017344,0.223041,0.005152,0.048064,0.000832,0.013696,0.173057,0.001376,0.000832,0.911715
0.420001,0.017344,0.202497,0.004800,0.048448,0.000896,0.013536,0.174273,0.001344,0.000416,0.890723
0.415681,0.017376,0.202273,0.004832,0.048160,0.000768,0.013536,0.190144,0.001408,0.000416,0.902018
0.420001,0.017344,0.203936,0.004800,0.048513,0.000768,0.013536,0.171136,0.001536,0.000384,0.889506
0.415393,0.017280,0.201888,0.004896,0.048576,0.000800,0.013473,0.195296,0.001536,0.000384,0.907362
0.416033,0.017537,0.202048,0.004800,0.047872,0.000896,0.013568,0.181761,0.001664,0.000416,0.894403
0.417057,0.017344,0.203009,0.004864,0.048288,0.000800,0.013504,0.186369,0.001504,0.000416,0.900963
0.420577,0.017568,0.222081,0.005088,0.047712,0.000800,0.013664,0.179072,0.001472,0.000416,0.916098
0.417889,0.017344,0.201824,0.004865,0.048128,0.000608,0.013728,0.171872,0.001504,0.000416,0.885922
0.416194,0.017472,0.202432,0.004800,0.047968,0.000768,0.013440,0.169985,0.001440,0.000352,0.882403
0.421377,0.017504,0.202113,0.004800,0.048384,0.000576,0.013536,0.177441,0.001408,0.000384,0.895011
0.416033,0.017472,0.202049,0.004928,0.049184,0.000800,0.013664,0.157568,0.001472,0.000416,0.870882
0.421697,0.017536,0.201920,0.004800,0.048993,0.000736,0.013696,0.175456,0.001344,0.000384,0.894114
0.420354,0.017600,0.202592,0.004832,0.048448,0.000768,0.013472,0.169697,0.001440,0.000416,0.887267
0.417921,0.017600,0.233313,0.005088,0.048064,0.000576,0.013664,0.177889,0.001472,0.000416,0.923715
0.420961,0.017568,0.202369,0.004832,0.048352,0.000800,0.013696,0.179296,0.001536,0.000385,0.897603
0.416385,0.017760,0.202849,0.004864,0.049248,0.000832,0.013504,0.179168,0.001472,0.000416,0.894338
0.421954,0.017664,0.201728,0.004832,0.048512,0.000544,0.013793,0.178880,0.001472,0.000416,0.896803
0.416897,0.017505,0.202304,0.004832,0.048352,0.000576,0.013728,0.174401,0.001440,0.000448,0.887715
0.416865,0.017408,0.202049,0.004864,0.048992,0.000864,0.013472,0.179009,0.001472,0.000416,0.892355
0.420289,0.021088,0.203073,0.004864,0.047936,0.000768,0.013440,0.181632,0.001440,0.000384,0.901954
0.415649,0.017504,0.219456,0.005024,0.048001,0.000544,0.013728,0.182752,0.001440,0.000416,0.912130
0.419906,0.017632,0.202112,0.004864,0.047360,0.000768,0.013760,0.169697,0.001440,0.000352,0.885091
0.416673,0.017408,0.204481,0.004896,0.048128,0.000832,0.013536,0.184481,0.001376,0.000416,0.899651
0.420129,0.017376,0.202657,0.004800,0.048416,0.000800,0.013536,0.180960,0.001408,0.000416,0.897922
0.420993,0.017856,0.202401,0.005024,0.048512,0.000800,0.013568,0.184384,0.001504,0.000416,0.903074
0.416737,0.017728,0.201888,0.004864,0.048385,0.000800,0.013472,0.188192,0.001472,0.000384,0.901826
0.420674,0.017344,0.201952,0.004800,0.048576,0.000832,0.013504,0.176833,0.001440,0.000416,0.893923
0.438977,0.017824,0.202657,0.005248,0.047968,0.000576,0.013472,0.172673,0.001440,0.000384,0.909059
0.420993,0.017280,0.202145,0.004800,0.048000,0.000768,0.013664,0.177121,0.001472,0.000416,0.894467
0.420321,0.017536,0.202209,0.004800,0.047808,0.000864,0.013472,0.180640,0.001536,0.000352,0.896994
0.415969,0.017216,0.201984,0.004800,0.049120,0.000832,0.013569,0.175296,0.001280,0.000352,0.887138
0.420289,0.017185,0.201920,0.004896,0.048928,0.000576,0.013600,0.173729,0.001216,0.000352,0.889635
0.415809,0.017344,0.202337,0.004832,0.049184,0.000768,0.013472,0.172577,0.001184,0.000416,0.884771
0.416193,0.020864,0.201985,0.004864,0.047936,0.000800,0.013504,0.176288,0.001280,0.000384,0.891426
0.420290,0.035776,0.203040,0.005216,0.047904,0.000576,0.013473,0.170624,0.001312,0.000352,0.906499
0.421217,0.017600,0.202465,0.004768,0.048768,0.000800,0.013632,0.175969,0.001312,0.000416,0.893891
0.415969,0.017376,0.202625,0.004800,0.047776,0.000768,0.013568,0.178080,0.001248,0.000448,0.889346
0.419617,0.017216,0.202176,0.004800,0.048289,0.000800,0.013440,0.171776,0.001248,0.000416,0.886530
0.415682,0.017152,0.202944,0.005184,0.047808,0.000992,0.013472,0.176801,0.001280,0.000384,0.888515
0.416225,0.017504,0.202465,0.004800,0.047072,0.000608,0.013600,0.171137,0.001216,0.000416,0.882307
0.415809,0.017408,0.202337,0.004832,0.047488,0.000800,0.013472,0.175232,0.001440,0.000384,0.886882
0.416097,0.017376,0.216480,0.005120,0.047393,0.001024,0.013760,0.177184,0.001440,0.000416,0.904802
0.416002,0.017568,0.202688,0.004832,0.048224,0.000832,0.013664,0.174753,0.001440,0.000416,0.887619
0.416897,0.017344,0.202593,0.005248,0.049312,0.000768,0.013728,0.180961,0.001472,0.000416,0.896963
0.417249,0.017344,0.202113,0.004800,0.048128,0.000800,0.013472,0.183969,0.001504,0.000416,0.897123
0.416801,0.017728,0.202049,0.005024,0.047872,0.000768,0.013664,0.178720,0.001440,0.000416,0.892450
0.417025,0.017536,0.202816,0.004832,0.048257,0.000800,0.014592,0.175776,0.001408,0.000864,0.891554
