Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.417217,0.017440,0.202465,0.189056,0.048480,0.000576,0.013600,0.000352,0.001536,0.001248,0.000352,0.900898
0.416833,0.017440,0.202177,0.201408,0.048864,0.000640,0.013728,0.000416,0.001504,0.001248,0.000352,0.912226
0.416993,0.017472,0.202304,0.184416,0.048064,0.000608,0.013408,0.000352,0.001504,0.001216,0.000384,0.894338
0.415969,0.017472,0.202240,0.191969,0.048800,0.000640,0.013536,0.000352,0.001568,0.001248,0.000352,0.901986
0.415937,0.017504,0.202464,0.184673,0.048896,0.000576,0.013504,0.000416,0.001568,0.001216,0.000352,0.895458
0.431938,0.017376,0.202752,0.199745,0.048288,0.000608,0.013536,0.000416,0.001440,0.001248,0.000352,0.925699
0.416290,0.017280,0.202304,0.181953,0.047808,0.000672,0.013440,0.000416,0.001472,0.001216,0.000416,0.891587
0.415777,0.017280,0.202369,0.186241,0.051040,0.000576,0.014144,0.000384,0.001504,0.001216,0.000384,0.899011
0.416129,0.017952,0.202785,0.187552,0.047585,0.000576,0.030784,0.000640,0.001504,0.001248,0.000384,0.915331
0.415457,0.017440,0.202305,0.183232,0.048673,0.000576,0.013536,0.000384,0.001504,0.001184,0.000384,0.892707
0.415521,0.017408,0.202273,0.185504,0.049120,0.000608,0.013504,0.000384,0.001504,0.001312,0.000352,0.896002
0.415969,0.017536,0.202369,0.184896,0.048192,0.000576,0.013888,0.000416,0.001536,0.001216,0.000384,0.894946
0.432097,0.017504,0.202465,0.188320,0.047744,0.000576,0.013408,0.000384,0.001504,0.001120,0.000352,0.913570
0.415393,0.017344,0.202560,0.194401,0.047328,0.000608,0.013472,0.000448,0.001472,0.001184,0.000352,0.902306
0.415521,0.017504,0.202016,0.182401,0.047200,0.000544,0.013920,0.000416,0.001568,0.001152,0.000384,0.890338
0.416066,0.017408,0.201984,0.186081,0.063808,0.000576,0.013600,0.000416,0.001536,0.001216,0.000352,0.911235
0.415714,0.017184,0.202688,0.191201,0.047264,0.000608,0.013728,0.000384,0.001504,0.001216,0.000352,0.899555
0.415457,0.017537,0.202272,0.193697,0.047360,0.000640,0.013888,0.000352,0.001568,0.001184,0.000384,0.902595
0.416193,0.017600,0.202721,0.186977,0.047392,0.000672,0.013504,0.000384,0.001568,0.001216,0.000352,0.896419
0.433697,0.017312,0.202433,0.194816,0.048065,0.000608,0.013760,0.000416,0.001536,0.001280,0.000384,0.923683
0.416865,0.017504,0.202753,0.207104,0.048001,0.000608,0.014336,0.000416,0.001632,0.001216,0.000384,0.919619
0.416257,0.017344,0.202785,0.194528,0.049473,0.000608,0.013504,0.000416,0.001568,0.001216,0.000352,0.905923
0.416705,0.017472,0.202369,0.219936,0.049825,0.000608,0.013568,0.000352,0.001536,0.001312,0.000320,0.932067
0.415681,0.017600,0.202177,0.192384,0.049184,0.000608,0.013505,0.000384,0.001536,0.001216,0.000384,0.902531
0.415777,0.017344,0.202625,0.186048,0.049344,0.000576,0.013664,0.000416,0.001536,0.001216,0.000352,0.896866
0.415777,0.017344,0.202049,0.199872,0.050720,0.000576,0.013728,0.000384,0.001600,0.001248,0.000384,0.911266
0.433473,0.017280,0.202113,0.187488,0.048480,0.000576,0.013504,0.000384,0.001536,0.001184,0.000320,0.914306
0.415937,0.017536,0.202593,0.190848,0.048768,0.000576,0.013664,0.000416,0.001600,0.001152,0.000384,0.901506
0.416865,0.017344,0.202304,0.199073,0.048160,0.000608,0.013568,0.000384,0.001536,0.001184,0.000384,0.908962
0.415777,0.017184,0.217600,0.192961,0.048288,0.000608,0.013728,0.000416,0.001440,0.001184,0.000384,0.918434
0.417601,0.017376,0.204192,0.194977,0.047968,0.000672,0.013888,0.000416,0.001536,0.001216,0.000384,0.909122
0.417057,0.017408,0.202880,0.191105,0.048288,0.000768,0.013696,0.000352,0.001536,0.001248,0.000384,0.902946
0.416290,0.017504,0.202656,0.195649,0.048832,0.000608,0.013728,0.000352,0.001440,0.001120,0.000352,0.906147
0.416098,0.017408,0.202848,0.187521,0.048768,0.000576,0.013792,0.000384,0.001536,0.001216,0.000352,0.899043
0.415970,0.017376,0.202336,0.184769,0.048768,0.000576,0.013408,0.000416,0.001568,0.001184,0.000384,0.894563
0.416385,0.017409,0.202400,0.182369,0.048416,0.000640,0.013792,0.000384,0.001568,0.001216,0.000416,0.892963
0.416065,0.017344,0.222945,0.186145,0.048352,0.000576,0.013504,0.000384,0.001568,0.001248,0.000384,0.917123
0.416609,0.017568,0.202529,0.186497,0.048320,0.000608,0.013568,0.000416,0.001568,0.001120,0.000384,0.897859
0.416065,0.017472,0.202145,0.186817,0.048384,0.000800,0.013632,0.000640,0.001536,0.001088,0.000384,0.896867
0.416321,0.017440,0.202721,0.185440,0.048257,0.000576,0.014624,0.000352,0.001600,0.001536,0.000352,0.897187
0.415457,0.017536,0.202785,0.200832,0.049377,0.000608,0.014016,0.000384,0.001664,0.001248,0.000352,0.914147
0.415969,0.017632,0.202657,0.200288,0.051457,0.000640,0.013792,0.000416,0.001792,0.001056,0.000320,0.914243
0.418881,0.017568,0.205057,0.190624,0.048352,0.000768,0.014721,0.000352,0.001664,0.001248,0.000352,0.908291
0.431489,0.017536,0.206081,0.194368,0.049152,0.000736,0.013664,0.000416,0.001504,0.001120,0.000384,0.924034
0.416225,0.017536,0.203361,0.184352,0.051552,0.000608,0.013696,0.000384,0.001536,0.000928,0.000320,0.898018
0.415841,0.017376,0.202368,0.183041,0.049120,0.000608,0.013632,0.000384,0.001504,0.001120,0.000352,0.892930
0.414881,0.017440,0.202912,0.188001,0.048064,0.000576,0.013920,0.000384,0.001472,0.001248,0.000320,0.897794
0.416162,0.017312,0.202944,0.188289,0.048736,0.000576,0.013728,0.000384,0.001632,0.001280,0.000416,0.899907
0.415682,0.017312,0.207200,0.188577,0.048768,0.000800,0.014304,0.000416,0.001504,0.001216,0.000352,0.905059
0.415841,0.017632,0.202753,0.187457,0.048544,0.000736,0.014496,0.000384,0.001536,0.001280,0.000352,0.899139
0.433985,0.017568,0.202625,0.187073,0.048384,0.000608,0.013920,0.000384,0.001568,0.001184,0.000416,0.917603
0.416353,0.017344,0.202433,0.214528,0.048257,0.000576,0.013920,0.000384,0.001568,0.001120,0.000384,0.924707
0.417025,0.017568,0.202337,0.194624,0.051553,0.000800,0.014048,0.000352,0.001536,0.001088,0.000416,0.909635
0.416833,0.017472,0.202945,0.213952,0.049953,0.000576,0.014560,0.000384,0.001536,0.001120,0.000384,0.927683
0.416001,0.017280,0.202369,0.188992,0.048256,0.000800,0.013792,0.000576,0.001664,0.001056,0.000352,0.898754
0.415905,0.017504,0.202241,0.188000,0.052064,0.000608,0.013696,0.000352,0.001696,0.001088,0.000384,0.901154
0.415937,0.017504,0.202209,0.186496,0.049024,0.000576,0.013408,0.000352,0.001504,0.000992,0.000320,0.896258
0.439233,0.017856,0.202240,0.191137,0.048896,0.000768,0.013728,0.000544,0.001696,0.001056,0.000384,0.925282
0.415969,0.017408,0.202400,0.193825,0.049568,0.000608,0.013504,0.000608,0.001632,0.000992,0.000416,0.905442
0.416258,0.017376,0.204128,0.194593,0.050400,0.000800,0.013792,0.000416,0.001504,0.001120,0.000384,0.908675
0.417794,0.017632,0.203264,0.222241,0.051488,0.000736,0.013696,0.000416,0.001408,0.001152,0.000416,0.939683
0.417218,0.017472,0.202592,0.183233,0.048160,0.000608,0.014176,0.000352,0.001632,0.001088,0.000384,0.895235
0.416993,0.017697,0.202752,0.191649,0.050592,0.000832,0.013632,0.000384,0.001600,0.001088,0.000384,0.906115
0.416129,0.017600,0.202177,0.188801,0.048800,0.000800,0.014016,0.000384,0.001504,0.001120,0.000384,0.899011
0.432225,0.017440,0.202561,0.184928,0.048961,0.000832,0.013664,0.000576,0.001440,0.001056,0.000448,0.911939
0.416481,0.017408,0.202401,0.181664,0.048000,0.000736,0.013984,0.000417,0.001504,0.001120,0.000384,0.891619
0.416385,0.017568,0.202401,0.185952,0.047424,0.000608,0.014112,0.000384,0.001504,0.001088,0.000352,0.895298
0.415169,0.017280,0.202241,0.235552,0.049408,0.000576,0.013440,0.000352,0.001472,0.000960,0.000352,0.944546
0.415521,0.017280,0.202113,0.195840,0.050816,0.000544,0.013376,0.000384,0.001408,0.001152,0.000352,0.906850
0.415841,0.017664,0.202880,0.193697,0.048224,0.000576,0.013760,0.000352,0.001600,0.001184,0.000384,0.904802
0.417121,0.017568,0.202464,0.183393,0.048800,0.000576,0.013408,0.000384,0.001600,0.001088,0.000352,0.894946
0.433921,0.017440,0.202176,0.185281,0.049664,0.000608,0.013568,0.000384,0.001504,0.001088,0.000352,0.913634
0.416066,0.017344,0.202592,0.184513,0.048320,0.000608,0.013408,0.000352,0.001536,0.001024,0.000416,0.894883
0.415874,0.017312,0.202016,0.182401,0.052160,0.000608,0.013856,0.000384,0.001504,0.001152,0.000384,0.895523
0.416353,0.017568,0.202305,0.233569,0.049248,0.000608,0.013760,0.000416,0.001472,0.001056,0.000352,0.945987
0.416609,0.017344,0.202017,0.180609,0.047904,0.000608,0.013440,0.000384,0.001472,0.001056,0.000352,0.889283
0.416097,0.017536,0.202017,0.187041,0.049856,0.000608,0.013472,0.000416,0.001440,0.001024,0.000320,0.897315
0.416385,0.017376,0.201825,0.185728,0.048385,0.000608,0.013472,0.000384,0.001536,0.001088,0.000384,0.894979
0.433473,0.017504,0.202273,0.202112,0.050721,0.000608,0.013728,0.000416,0.001408,0.001120,0.000352,0.933027
0.416609,0.017568,0.202241,0.188320,0.049216,0.000608,0.013536,0.000416,0.001600,0.001184,0.000384,0.900034
0.416161,0.017600,0.203137,0.184352,0.048160,0.000576,0.013664,0.000384,0.001600,0.001056,0.000352,0.894754
0.415777,0.017568,0.219969,0.184896,0.048352,0.000608,0.013536,0.000384,0.001504,0.001120,0.000384,0.912322
0.416545,0.017376,0.202080,0.175745,0.048448,0.000608,0.013760,0.000384,0.001504,0.001056,0.000320,0.885954
0.415906,0.017536,0.202208,0.178465,0.048352,0.000608,0.013728,0.000416,0.001472,0.001120,0.000384,0.887459
0.415617,0.017281,0.202592,0.189249,0.049248,0.000576,0.013472,0.000384,0.001536,0.001056,0.000384,0.898851
0.440097,0.017600,0.202689,0.195009,0.052032,0.000640,0.013632,0.000384,0.001440,0.001088,0.000384,0.932995
0.416289,0.017857,0.202432,0.199681,0.048384,0.000768,0.013856,0.000352,0.001568,0.001184,0.000384,0.911011
0.415841,0.017728,0.202625,0.185057,0.048672,0.001024,0.013920,0.000352,0.001504,0.001504,0.000384,0.896259
0.415809,0.017888,0.219681,0.193217,0.048192,0.000832,0.013984,0.000352,0.001504,0.001536,0.000384,0.921923
0.417729,0.017536,0.203329,0.192128,0.051201,0.000768,0.014400,0.000384,0.001504,0.001184,0.000416,0.909059
0.416193,0.017312,0.202497,0.187264,0.048289,0.000736,0.013920,0.000384,0.001504,0.001248,0.000384,0.897347
0.416001,0.017408,0.202337,0.183520,0.048192,0.000768,0.013728,0.000352,0.001536,0.001120,0.000384,0.893058
0.415873,0.017440,0.202273,0.209920,0.051648,0.000960,0.013440,0.000384,0.001504,0.000992,0.000384,0.922914
0.416065,0.017376,0.203489,0.181824,0.049248,0.000576,0.013472,0.000352,0.001504,0.001024,0.000384,0.893122
0.415265,0.017312,0.202401,0.190048,0.051040,0.000608,0.013376,0.000384,0.001568,0.000992,0.000352,0.901250
0.415105,0.017312,0.218784,0.192673,0.048576,0.000576,0.014016,0.000416,0.001568,0.000992,0.000320,0.918434
0.415617,0.017504,0.202016,0.181985,0.048640,0.000640,0.013408,0.000384,0.001536,0.001024,0.000352,0.890722
0.414306,0.017312,0.202336,0.183969,0.048448,0.000640,0.013568,0.000384,0.001568,0.000992,0.000384,0.891459
0.415553,0.017569,0.202592,0.185633,0.047776,0.000608,0.013440,0.000352,0.001568,0.001120,0.000352,0.894563
0.416609,0.017792,0.202625,0.189505,0.050272,0.000832,0.013760,0.000416,0.001472,0.001056,0.000352,0.903331
0.416769,0.017984,0.202593,0.183872,0.048673,0.000800,0.013568,0.000384,0.001568,0.001312,0.000352,0.895907
0.416065,0.017408,0.202049,0.184800,0.048224,0.000896,0.013665,0.000416,0.001600,0.001088,0.000384,0.893987
0.417409,0.017344,0.218529,0.187296,0.047872,0.000768,0.013792,0.000448,0.001568,0.001184,0.000384,0.915042
0.417441,0.017344,0.202657,0.183136,0.047648,0.000640,0.013600,0.000384,0.001472,0.001120,0.000352,0.893474
0.416513,0.017504,0.202432,0.189793,0.050464,0.000608,0.013344,0.000384,0.001472,0.000992,0.000352,0.901634
0.416001,0.017376,0.202080,0.191393,0.048288,0.000608,0.013888,0.000384,0.001568,0.001024,0.000320,0.900290
0.415553,0.017376,0.202208,0.183329,0.047968,0.000800,0.013440,0.000384,0.001472,0.000992,0.000384,0.892130
0.416290,0.017504,0.201952,0.182113,0.047616,0.000608,0.013568,0.000384,0.001536,0.001088,0.000384,0.890627
0.415489,0.017216,0.202785,0.183361,0.047712,0.000576,0.013696,0.000384,0.001440,0.001088,0.000384,0.891779
0.417633,0.017568,0.235649,0.189825,0.048000,0.000608,0.013568,0.000384,0.001536,0.001152,0.000384,0.935619
0.416769,0.017312,0.203105,0.185728,0.047809,0.000576,0.013472,0.000416,0.001600,0.001184,0.000416,0.896323
0.417953,0.017344,0.202401,0.183904,0.047616,0.000640,0.013665,0.000384,0.001568,0.001152,0.000384,0.894499
0.416321,0.017344,0.202337,0.193920,0.050176,0.000608,0.013472,0.000416,0.001536,0.001088,0.000352,0.905858
0.415969,0.017472,0.202465,0.190944,0.050016,0.000576,0.013728,0.000416,0.001440,0.001056,0.000416,0.902082
0.415841,0.017504,0.202849,0.196192,0.049952,0.000672,0.013568,0.000416,0.001440,0.001120,0.000352,0.908066
0.416161,0.017376,0.202977,0.183520,0.048256,0.000608,0.013568,0.000384,0.001568,0.001056,0.000352,0.893794
0.415393,0.017440,0.222465,0.188576,0.047296,0.001056,0.013728,0.000416,0.001536,0.001120,0.000384,0.918082
0.415873,0.017280,0.202368,0.179457,0.047456,0.000608,0.013536,0.000352,0.001472,0.001024,0.000384,0.887746
0.415938,0.017792,0.202784,0.180481,0.047520,0.000672,0.013600,0.000416,0.001440,0.001120,0.000352,0.889923
0.417442,0.018112,0.204064,0.195009,0.050144,0.000576,0.013760,0.000384,0.001536,0.001184,0.000384,0.911715
0.416385,0.017249,0.203808,0.185185,0.051104,0.000768,0.013632,0.000352,0.001600,0.000992,0.000288,0.899395
0.416737,0.017472,0.202945,0.180288,0.048225,0.000576,0.013952,0.000768,0.001632,0.001216,0.000352,0.891619
0.415553,0.017632,0.202625,0.194368,0.051680,0.000576,0.013536,0.000416,0.001504,0.001120,0.000384,0.907075
0.416417,0.017376,0.216833,0.184640,0.049280,0.000640,0.013664,0.000416,0.001600,0.000800,0.000384,0.910754
0.417953,0.017280,0.202209,0.190112,0.048160,0.000800,0.013440,0.000384,0.001472,0.001024,0.000384,0.900706
0.414913,0.017344,0.202176,0.179777,0.048832,0.000608,0.013440,0.000384,0.001536,0.000864,0.000256,0.887554
0.415106,0.017472,0.202112,0.188673,0.049568,0.000640,0.013472,0.000416,0.001440,0.000928,0.000384,0.898563
0.430113,0.017568,0.202273,0.179585,0.047296,0.000576,0.013632,0.000416,0.001504,0.000928,0.000320,0.902019
0.415649,0.017216,0.203169,0.175200,0.047680,0.000992,0.013441,0.000352,0.001728,0.000928,0.000352,0.884451
0.415777,0.017664,0.202401,0.178752,0.047680,0.000640,0.013536,0.000384,0.001568,0.001120,0.000384,0.889250
0.416737,0.017344,0.202689,0.208512,0.049088,0.000736,0.013504,0.000384,0.001472,0.000992,0.000384,0.920226
0.415393,0.017280,0.202112,0.181601,0.048096,0.000608,0.013344,0.000352,0.001408,0.000928,0.000416,0.889378
0.417442,0.017632,0.203712,0.183809,0.049472,0.000608,0.013760,0.000384,0.001536,0.001088,0.000384,0.898211
0.416450,0.017504,0.202944,0.191809,0.049888,0.000608,0.013728,0.000416,0.001536,0.001120,0.000384,0.904291
0.433026,0.017344,0.202528,0.191169,0.048352,0.000832,0.013664,0.000384,0.001568,0.001120,0.000384,0.918083
0.416385,0.017280,0.202689,0.186561,0.049280,0.000800,0.013760,0.000384,0.001536,0.001088,0.000352,0.897891
0.416641,0.017312,0.202241,0.192160,0.048193,0.000608,0.013760,0.000416,0.001440,0.001216,0.000352,0.902403
0.416129,0.017280,0.202305,0.220960,0.049377,0.000768,0.013696,0.000416,0.001408,0.001120,0.000384,0.932707
0.416353,0.017440,0.202625,0.191264,0.048288,0.000896,0.013825,0.000384,0.001568,0.001344,0.000384,0.902563
0.416577,0.017344,0.202529,0.192672,0.048800,0.000768,0.013600,0.000384,0.001504,0.001152,0.000384,0.904674
0.415681,0.017568,0.202177,0.189216,0.049344,0.000768,0.013696,0.000416,0.001440,0.001184,0.000384,0.899522
0.433729,0.017568,0.202049,0.192832,0.049408,0.000768,0.013888,0.000352,0.001632,0.001376,0.000352,0.922274
0.415905,0.017408,0.202113,0.191040,0.048320,0.000576,0.013632,0.000384,0.001568,0.001472,0.000416,0.900642
0.416033,0.017440,0.201984,0.185825,0.047936,0.000608,0.013696,0.000416,0.001600,0.001504,0.000352,0.895810
0.416001,0.017344,0.202272,0.205057,0.047616,0.000576,0.013728,0.000384,0.001696,0.001632,0.000416,0.915010
0.417281,0.017344,0.202624,0.185505,0.049440,0.000608,0.014016,0.000384,0.001504,0.001344,0.000416,0.898978
0.415233,0.017312,0.202176,0.187489,0.047840,0.000544,0.014176,0.000416,0.001600,0.001248,0.000352,0.896770
0.415554,0.017344,0.202464,0.194753,0.048160,0.000608,0.013824,0.000576,0.001568,0.001344,0.000352,0.905155
0.428962,0.017472,0.202080,0.187009,0.047968,0.000608,0.013888,0.000384,0.001504,0.001440,0.000384,0.909667
0.417346,0.017536,0.203296,0.190113,0.048448,0.000608,0.013664,0.000352,0.001600,0.001408,0.000384,0.905475
0.417378,0.017472,0.202560,0.185633,0.048608,0.000736,0.014080,0.000352,0.001504,0.001184,0.000384,0.898051
0.416897,0.017345,0.233568,0.194081,0.048608,0.000800,0.013664,0.000448,0.001472,0.001088,0.000352,0.937443
0.416322,0.017344,0.202368,0.183521,0.050336,0.000608,0.013568,0.000352,0.001408,0.001120,0.000352,0.895939
0.416258,0.017280,0.201984,0.186977,0.048640,0.000576,0.013536,0.000384,0.001536,0.001088,0.000384,0.896771
0.416737,0.017537,0.202432,0.194625,0.048608,0.000544,0.013504,0.000384,0.001568,0.001088,0.000384,0.905891
0.415809,0.017504,0.202369,0.193185,0.047872,0.000640,0.013504,0.000384,0.001536,0.001088,0.000384,0.902307
0.416257,0.017600,0.201953,0.194689,0.047616,0.000800,0.013600,0.000416,0.001504,0.001152,0.000352,0.903843
0.415777,0.017472,0.202113,0.188673,0.047776,0.000608,0.013536,0.000384,0.001600,0.001120,0.000384,0.899011
0.446177,0.017568,0.203105,0.189185,0.047392,0.000576,0.013472,0.000544,0.001568,0.001120,0.000384,0.929315
0.416033,0.017568,0.203777,0.191360,0.048321,0.000640,0.013632,0.000384,0.001632,0.001184,0.000384,0.904483
0.416097,0.017344,0.202817,0.189728,0.047681,0.000768,0.013888,0.000384,0.001504,0.001184,0.000384,0.900131
0.415905,0.017472,0.202753,0.186272,0.048576,0.000768,0.013793,0.000352,0.001472,0.001120,0.000384,0.897219
0.415841,0.017472,0.202465,0.184288,0.049248,0.000608,0.013665,0.000416,0.001536,0.001184,0.000384,0.895139
0.415745,0.017504,0.202081,0.184640,0.048960,0.000576,0.013728,0.000576,0.001504,0.001120,0.000384,0.895202
0.415905,0.017344,0.202465,0.189952,0.048384,0.000640,0.013472,0.000384,0.001536,0.001152,0.000384,0.900258
0.442817,0.017888,0.202241,0.195296,0.048576,0.000608,0.013536,0.000352,0.001472,0.001088,0.000352,0.933410
0.415745,0.017792,0.202305,0.189376,0.048352,0.000608,0.013472,0.000416,0.001536,0.001216,0.000352,0.899138
0.415905,0.017344,0.202721,0.187776,0.049536,0.000640,0.014016,0.000608,0.001536,0.001088,0.000416,0.900674
0.416065,0.017472,0.202305,0.227552,0.049248,0.000576,0.013888,0.000416,0.001600,0.001216,0.000352,0.939938
0.416097,0.017504,0.202689,0.193216,0.048032,0.000832,0.013696,0.000352,0.001568,0.001184,0.000384,0.903426
0.415745,0.017632,0.202753,0.185472,0.048256,0.000832,0.013824,0.000384,0.001472,0.001120,0.000384,0.895746
0.417057,0.017568,0.202176,0.192545,0.049536,0.000608,0.013792,0.000384,0.001568,0.001216,0.000384,0.907106
0.433569,0.017440,0.202560,0.189313,0.049280,0.000640,0.013920,0.000384,0.001632,0.001152,0.000352,0.918466
0.416801,0.017440,0.202368,0.209185,0.048256,0.000736,0.014016,0.000384,0.001568,0.001120,0.000416,0.921026
0.416641,0.017344,0.203296,0.184897,0.048960,0.000608,0.013632,0.000416,0.001504,0.001120,0.000384,0.896866
0.415745,0.017824,0.222336,0.190561,0.050016,0.000672,0.013888,0.000352,0.001568,0.001024,0.000416,0.923042
0.416321,0.017568,0.202528,0.190305,0.048544,0.000768,0.013824,0.000416,0.001600,0.001056,0.000384,0.901410
0.415681,0.017408,0.203008,0.185921,0.049024,0.000768,0.013824,0.000384,0.001632,0.001088,0.000352,0.897410
0.415970,0.017504,0.202560,0.189089,0.048640,0.000768,0.013568,0.000448,0.001568,0.001152,0.000384,0.900227
0.434306,0.017376,0.202528,0.188769,0.049120,0.000800,0.013536,0.000384,0.001536,0.001152,0.000352,0.918179
0.417026,0.017344,0.202592,0.210689,0.048576,0.000832,0.013792,0.000384,0.001568,0.001408,0.000576,0.923395
0.417921,0.017344,0.204896,0.191457,0.047904,0.000832,0.014720,0.000448,0.001568,0.001216,0.000384,0.906946
0.417154,0.017568,0.220704,0.191041,0.048640,0.001088,0.013760,0.000352,0.001664,0.001152,0.000416,0.922403
0.416097,0.017440,0.202976,0.187265,0.047776,0.000800,0.013568,0.000384,0.001600,0.001152,0.000384,0.898338
0.416994,0.017408,0.202656,0.186241,0.049664,0.000800,0.013472,0.000448,0.001792,0.001152,0.000352,0.898851
0.415682,0.017536,0.202848,0.202145,0.049152,0.000608,0.013600,0.000384,0.001632,0.001120,0.000384,0.912867
0.416098,0.017408,0.202240,0.188033,0.050400,0.000576,0.013760,0.000416,0.001600,0.001152,0.000384,0.900131
0.417474,0.017632,0.203520,0.191649,0.048992,0.000832,0.013728,0.000448,0.001632,0.001248,0.000416,0.907363
0.416225,0.017472,0.202144,0.195105,0.048160,0.001024,0.013696,0.000384,0.001600,0.001216,0.000416,0.906403
0.436226,0.017536,0.202688,0.192609,0.048224,0.000832,0.013696,0.000384,0.001536,0.001152,0.000320,0.924419
0.415202,0.017568,0.201888,0.193601,0.048736,0.000800,0.013536,0.000352,0.001600,0.001120,0.000800,0.903459
0.415713,0.017441,0.202080,0.186913,0.048320,0.000992,0.013472,0.000416,0.001632,0.001152,0.000352,0.896803
0.414433,0.017440,0.203361,0.187681,0.067328,0.000800,0.013472,0.000416,0.001536,0.001120,0.000384,0.917059
0.415041,0.017536,0.201953,0.192929,0.047968,0.000640,0.013408,0.000384,0.001600,0.001120,0.000352,0.901571
