Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.437151,0.017504,0.202976,0.004864,0.048000,0.000992,0.013632,0.000352,0.001536,0.000928,0.000320,0.736991
0.416255,0.017312,0.202464,0.004928,0.047200,0.000544,0.013504,0.000416,0.001504,0.000768,0.000352,0.712415
0.415648,0.017152,0.202911,0.004832,0.046848,0.000544,0.013632,0.000384,0.001504,0.000736,0.000288,0.711487
0.415327,0.017152,0.202080,0.004928,0.046976,0.000544,0.013344,0.000384,0.001440,0.000704,0.000288,0.709791
0.434655,0.017344,0.203008,0.004928,0.047072,0.000512,0.013344,0.000384,0.001472,0.000640,0.000288,0.731103
0.421248,0.017280,0.202688,0.004864,0.047455,0.000576,0.013344,0.000416,0.001472,0.000736,0.000288,0.717983
0.415871,0.017312,0.202432,0.004896,0.047616,0.000576,0.013760,0.000352,0.001472,0.001056,0.000352,0.714367
0.415712,0.017279,0.202752,0.004864,0.047520,0.000576,0.013440,0.000352,0.001408,0.001056,0.000352,0.712575
0.416320,0.017984,0.224416,0.005152,0.047103,0.000576,0.013472,0.000384,0.001568,0.001056,0.000352,0.736831
0.420095,0.017280,0.202592,0.004896,0.047104,0.000544,0.013696,0.000384,0.001408,0.000992,0.000352,0.716255
0.417023,0.017888,0.202560,0.004896,0.049472,0.000864,0.014464,0.000416,0.001632,0.001344,0.000384,0.718847
0.420863,0.017536,0.202656,0.005024,0.048672,0.000640,0.014304,0.000416,0.001472,0.001184,0.000320,0.720959
0.416224,0.017344,0.224927,0.005184,0.047840,0.000576,0.013568,0.000416,0.001536,0.001152,0.000352,0.737951
0.420288,0.017312,0.202367,0.004896,0.047200,0.000512,0.013472,0.000352,0.001504,0.001056,0.000352,0.716607
0.419871,0.017408,0.202368,0.005312,0.046912,0.000544,0.013472,0.000384,0.001440,0.001120,0.000384,0.716863
0.415615,0.017280,0.202368,0.004864,0.046912,0.000544,0.013440,0.000352,0.001504,0.001056,0.000352,0.711711
0.416639,0.017440,0.202944,0.004896,0.047648,0.000576,0.013728,0.000416,0.023264,0.001184,0.000384,0.738655
0.416063,0.017472,0.202688,0.004832,0.047648,0.000576,0.013984,0.000384,0.001408,0.001184,0.000352,0.713599
0.415968,0.017280,0.202271,0.005056,0.046912,0.000544,0.013600,0.000384,0.001408,0.000992,0.000384,0.712543
0.415936,0.017312,0.202303,0.005248,0.047008,0.000576,0.013504,0.000352,0.001440,0.000960,0.000384,0.712799
0.417024,0.017696,0.202527,0.004896,0.048352,0.000800,0.014048,0.000384,0.001568,0.001248,0.000352,0.717087
0.420608,0.017696,0.202719,0.004896,0.047808,0.000576,0.014048,0.000416,0.001440,0.001024,0.000320,0.719071
0.416608,0.017664,0.202655,0.004800,0.047168,0.000544,0.013760,0.000384,0.001504,0.001056,0.000384,0.714047
0.420480,0.017376,0.202399,0.004896,0.047104,0.000544,0.013440,0.000320,0.001504,0.001024,0.000352,0.717055
0.416096,0.017472,0.202303,0.004896,0.047008,0.000544,0.013824,0.000384,0.001472,0.001280,0.000320,0.713855
0.451296,0.017536,0.202655,0.004896,0.047040,0.000544,0.013664,0.000384,0.001504,0.001120,0.000320,0.748319
0.420128,0.017472,0.202944,0.004831,0.047648,0.000576,0.013728,0.000352,0.001504,0.001120,0.000384,0.718975
0.416192,0.017376,0.202528,0.004832,0.046975,0.000544,0.013440,0.000384,0.001472,0.000992,0.000352,0.712511
0.422879,0.017696,0.204896,0.005120,0.048704,0.000640,0.014176,0.000416,0.001536,0.001184,0.000352,0.724703
0.435232,0.017536,0.203392,0.004960,0.047327,0.000576,0.013888,0.000416,0.001504,0.001120,0.000352,0.734207
0.416864,0.017856,0.202495,0.004928,0.047744,0.000800,0.014208,0.000384,0.001504,0.001184,0.000352,0.716575
0.421536,0.017312,0.203231,0.005216,0.047616,0.000576,0.013984,0.000352,0.001440,0.001152,0.000320,0.720511
0.421695,0.017216,0.202656,0.004864,0.047008,0.000608,0.013696,0.000384,0.001536,0.000960,0.000352,0.718303
0.439807,0.017216,0.202752,0.004832,0.047104,0.000544,0.013504,0.000384,0.001472,0.000928,0.000352,0.736767
0.415679,0.017152,0.202880,0.004864,0.046816,0.000576,0.013632,0.000384,0.001472,0.000864,0.000384,0.712479
0.415711,0.017344,0.202112,0.004896,0.046848,0.000544,0.013344,0.000384,0.001408,0.000672,0.000320,0.710495
0.419936,0.017376,0.202400,0.004832,0.047104,0.000544,0.013343,0.000384,0.001408,0.000832,0.000352,0.715807
0.438560,0.017536,0.202687,0.004896,0.046912,0.000512,0.013312,0.000384,0.001504,0.000864,0.000320,0.735007
0.415712,0.017280,0.202208,0.004960,0.046752,0.000544,0.013471,0.000352,0.001440,0.000768,0.000352,0.710463
0.415040,0.017472,0.202559,0.004864,0.046848,0.000544,0.013408,0.000352,0.001440,0.000672,0.000320,0.709663
0.415711,0.017344,0.202400,0.004896,0.046880,0.000544,0.013408,0.000416,0.001376,0.000800,0.000352,0.711455
0.415615,0.017344,0.222944,0.005248,0.046944,0.000544,0.013344,0.000384,0.001472,0.000800,0.000288,0.732255
0.416032,0.017504,0.202239,0.004960,0.047168,0.000512,0.013504,0.000352,0.001440,0.001152,0.000288,0.713567
0.415871,0.017216,0.202272,0.004928,0.047008,0.000544,0.013696,0.000352,0.001408,0.000960,0.000352,0.712479
0.420351,0.017312,0.202848,0.004928,0.046848,0.000544,0.013504,0.000384,0.001408,0.000992,0.000384,0.717055
0.416672,0.017216,0.202432,0.005248,0.047359,0.000544,0.013472,0.000384,0.001440,0.001248,0.000320,0.715007
0.421344,0.017471,0.206368,0.004992,0.047296,0.000832,0.013728,0.000416,0.001472,0.001344,0.000384,0.724511
0.421664,0.017952,0.204608,0.005088,0.049216,0.001088,0.014303,0.000352,0.002016,0.002048,0.000768,0.731359
0.417792,0.017568,0.204224,0.005120,0.048351,0.000832,0.013664,0.000384,0.001536,0.001344,0.000576,0.719775
0.421375,0.017664,0.222912,0.005216,0.048064,0.000576,0.013952,0.000352,0.001536,0.001376,0.000384,0.741471
0.421664,0.017536,0.203200,0.004992,0.048735,0.000576,0.013856,0.000384,0.001568,0.001312,0.000576,0.721695
0.416799,0.017696,0.203872,0.005120,0.047904,0.000608,0.013664,0.000384,0.001536,0.001376,0.000352,0.716959
0.420672,0.017472,0.203456,0.005024,0.047071,0.000544,0.013504,0.000384,0.001472,0.001120,0.000352,0.718431
0.421215,0.017408,0.224608,0.005312,0.047072,0.000512,0.014176,0.000416,0.001536,0.000992,0.000320,0.741375
0.420928,0.017696,0.202656,0.004992,0.047295,0.000544,0.013952,0.000384,0.001440,0.000992,0.000320,0.718303
0.416639,0.017728,0.203168,0.005088,0.047520,0.000544,0.013792,0.000384,0.001472,0.001184,0.000384,0.716319
0.415743,0.017440,0.203584,0.005056,0.047168,0.000576,0.013696,0.000352,0.001504,0.001152,0.000320,0.714015
0.416063,0.017664,0.204128,0.005088,0.064768,0.000608,0.013600,0.000384,0.001472,0.001504,0.000320,0.733919
0.416287,0.017632,0.202208,0.004864,0.046944,0.000544,0.013632,0.000384,0.001440,0.001376,0.000384,0.712703
0.415968,0.017632,0.203263,0.005024,0.046816,0.000480,0.013632,0.000352,0.001472,0.000800,0.000352,0.713247
0.421823,0.017696,0.204000,0.005312,0.047360,0.000544,0.013504,0.000416,0.001440,0.001088,0.000320,0.720927
0.416480,0.017472,0.203359,0.005056,0.046784,0.000608,0.013408,0.000416,0.001408,0.000768,0.000288,0.712895
0.420255,0.018176,0.203424,0.005024,0.046816,0.000544,0.013664,0.000384,0.001472,0.000768,0.000288,0.717375
0.415647,0.017536,0.202016,0.005024,0.046720,0.000512,0.013696,0.000352,0.001408,0.000800,0.000256,0.711135
0.415776,0.017376,0.203039,0.005088,0.046720,0.000544,0.013376,0.000384,0.001408,0.000736,0.000320,0.711391
0.416831,0.017600,0.202336,0.005024,0.047712,0.000576,0.013696,0.000352,0.001472,0.001280,0.000576,0.716191
0.420511,0.017536,0.203616,0.005152,0.047712,0.000608,0.013568,0.000352,0.001472,0.001152,0.000416,0.719903
0.417215,0.017728,0.202560,0.005024,0.047328,0.000608,0.013568,0.000416,0.001440,0.001056,0.000352,0.714847
0.415711,0.017600,0.203104,0.004992,0.047040,0.000608,0.013760,0.000384,0.001440,0.001088,0.000384,0.713151
0.416351,0.017504,0.203328,0.005024,0.069440,0.000832,0.013728,0.000416,0.001472,0.001024,0.000352,0.737247
0.417343,0.017728,0.204032,0.005024,0.047936,0.000576,0.013856,0.000352,0.001472,0.001088,0.000352,0.718207
0.416896,0.017472,0.202784,0.005024,0.047712,0.000608,0.013536,0.000352,0.001440,0.000928,0.000352,0.713887
0.415808,0.017664,0.203263,0.004864,0.047392,0.000608,0.013760,0.000352,0.001440,0.000864,0.000352,0.713375
0.416128,0.017440,0.202432,0.005088,0.046784,0.000608,0.013727,0.000384,0.001440,0.000960,0.000352,0.712767
0.414623,0.017600,0.202336,0.004800,0.046880,0.000576,0.013760,0.000384,0.001440,0.000992,0.000320,0.710399
0.415423,0.018208,0.203008,0.005152,0.047360,0.000832,0.013600,0.000416,0.001472,0.001088,0.000352,0.716287
0.420383,0.017504,0.202912,0.005088,0.046784,0.000576,0.013440,0.000416,0.001472,0.000992,0.000320,0.716799
0.415872,0.017472,0.202239,0.005120,0.047168,0.000544,0.013440,0.000416,0.001376,0.000832,0.000320,0.711711
0.435935,0.017440,0.202624,0.005056,0.046848,0.000576,0.013440,0.000416,0.001408,0.000832,0.000352,0.731743
0.421376,0.017631,0.202784,0.005056,0.046976,0.000608,0.013600,0.000352,0.001408,0.000832,0.000288,0.717631
0.415584,0.018208,0.203615,0.004800,0.047232,0.000576,0.013664,0.000352,0.001376,0.000896,0.000352,0.713951
0.415680,0.017664,0.202655,0.005056,0.047264,0.000544,0.013472,0.000384,0.001408,0.000800,0.000384,0.712863
0.435424,0.017568,0.202591,0.005024,0.046720,0.000608,0.013376,0.000352,0.001376,0.000768,0.000320,0.731711
0.419776,0.017440,0.203007,0.005152,0.046752,0.000544,0.013376,0.000384,0.001376,0.000768,0.000288,0.715903
0.420352,0.017664,0.202623,0.005024,0.046784,0.000544,0.013376,0.000416,0.001408,0.000800,0.000288,0.715839
0.420704,0.017472,0.203552,0.005024,0.047487,0.000544,0.013408,0.000384,0.001344,0.001056,0.000320,0.719679
0.415936,0.017600,0.221216,0.005216,0.046783,0.000576,0.013600,0.000352,0.001408,0.000864,0.000352,0.731231
0.416288,0.017440,0.203328,0.005056,0.046752,0.000544,0.013312,0.000352,0.001408,0.000768,0.000256,0.712224
0.415392,0.017440,0.202687,0.005088,0.046752,0.000544,0.013600,0.000352,0.001376,0.000736,0.000256,0.710527
0.421184,0.017504,0.203903,0.005024,0.046912,0.000544,0.013504,0.000384,0.001344,0.000960,0.000288,0.719135
0.420159,0.017472,0.203104,0.005120,0.066336,0.000608,0.013760,0.000352,0.001440,0.000832,0.000288,0.736927
0.415487,0.017696,0.203872,0.005344,0.048096,0.000512,0.013600,0.000384,0.001376,0.000768,0.000288,0.714431
0.415007,0.017408,0.203200,0.005120,0.047072,0.000544,0.013312,0.000384,0.001344,0.000704,0.000288,0.710655
0.415807,0.017728,0.203392,0.005120,0.046848,0.000544,0.013376,0.000384,0.001408,0.000800,0.000288,0.711743
0.416288,0.018144,0.203776,0.005120,0.047071,0.000544,0.013312,0.000384,0.001408,0.000704,0.000256,0.713311
0.415616,0.017440,0.202719,0.005088,0.047168,0.000512,0.013440,0.000384,0.001408,0.001344,0.000288,0.713407
0.416672,0.017664,0.203487,0.005088,0.047104,0.000576,0.013440,0.000352,0.001408,0.000960,0.000288,0.714591
0.415487,0.017600,0.204160,0.005248,0.047168,0.000512,0.013376,0.000416,0.001376,0.000928,0.000352,0.713663
0.416255,0.017664,0.202912,0.005056,0.047200,0.000576,0.013408,0.000384,0.001408,0.000992,0.000384,0.713567
0.432352,0.017504,0.202271,0.005120,0.046944,0.000576,0.013504,0.000384,0.001376,0.001056,0.000352,0.729375
0.417951,0.017792,0.203360,0.005280,0.047008,0.000576,0.013536,0.000384,0.001472,0.001024,0.000384,0.716479
0.416448,0.017728,0.202559,0.005248,0.046944,0.000608,0.014048,0.000384,0.001408,0.001376,0.000384,0.714559
0.415807,0.017568,0.203776,0.005056,0.046912,0.000576,0.013600,0.000416,0.001472,0.000992,0.000320,0.713535
0.416127,0.017536,0.202624,0.005024,0.046848,0.000608,0.013472,0.000384,0.001440,0.000928,0.000384,0.713023
0.417600,0.017567,0.203232,0.005088,0.046912,0.000576,0.013504,0.000384,0.001408,0.001120,0.000384,0.715423
0.416447,0.017792,0.204064,0.005056,0.046912,0.000576,0.013536,0.000352,0.001504,0.001120,0.000320,0.717055
0.416160,0.017504,0.202304,0.005056,0.046880,0.000544,0.013727,0.000384,0.001440,0.000960,0.000800,0.713247
0.415456,0.017760,0.202495,0.005024,0.046752,0.000576,0.013664,0.000352,0.001408,0.001024,0.000352,0.712703
0.416159,0.017568,0.202880,0.005184,0.046816,0.000576,0.013536,0.000384,0.001408,0.000896,0.000352,0.712575
0.418079,0.017728,0.203872,0.005120,0.047168,0.000608,0.013792,0.000384,0.001472,0.001184,0.000416,0.717727
0.417568,0.017664,0.203200,0.005024,0.047296,0.000608,0.013823,0.000352,0.001504,0.001120,0.000352,0.715711
0.421023,0.017504,0.202816,0.005056,0.047296,0.000576,0.013568,0.000352,0.001440,0.000992,0.000320,0.718815
0.416576,0.017472,0.202976,0.005088,0.047167,0.000576,0.013504,0.000384,0.001408,0.000960,0.000352,0.713407
0.416127,0.017504,0.205088,0.005056,0.046944,0.000576,0.013440,0.000352,0.001376,0.000896,0.000352,0.715167
0.415936,0.017535,0.203232,0.005344,0.046848,0.000576,0.013536,0.000384,0.001440,0.001184,0.000352,0.713759
0.417344,0.017760,0.204576,0.005312,0.047391,0.000576,0.013696,0.000448,0.001504,0.001152,0.000576,0.718495
0.415999,0.017632,0.203808,0.005056,0.047008,0.000576,0.013440,0.000416,0.001472,0.001088,0.000352,0.714111
0.416832,0.017600,0.202751,0.005024,0.047488,0.000640,0.013472,0.000416,0.001472,0.001152,0.000320,0.714431
0.415328,0.017504,0.220287,0.005248,0.047104,0.000608,0.013760,0.000352,0.001376,0.001056,0.000384,0.730719
0.417216,0.017536,0.203936,0.005088,0.047072,0.000576,0.013824,0.000448,0.001536,0.001120,0.000384,0.716960
0.416224,0.017600,0.204320,0.005088,0.047168,0.000608,0.013760,0.000416,0.001440,0.001408,0.000384,0.715520
0.416319,0.017760,0.202944,0.005056,0.046976,0.000576,0.013536,0.000384,0.001440,0.001024,0.000384,0.713535
0.439231,0.018304,0.203136,0.005088,0.047040,0.000576,0.013760,0.000416,0.001408,0.001280,0.000384,0.738783
0.416639,0.017536,0.202464,0.005088,0.047488,0.000544,0.013728,0.000384,0.001408,0.001056,0.000384,0.714655
0.416608,0.017664,0.203519,0.005056,0.047456,0.000608,0.013408,0.000384,0.001408,0.000928,0.000384,0.714495
0.416543,0.017792,0.202688,0.005216,0.047456,0.000576,0.013600,0.000384,0.001408,0.001184,0.000384,0.715711
0.435199,0.017472,0.203008,0.005216,0.046912,0.000608,0.013376,0.000384,0.001440,0.001024,0.000352,0.732767
0.415808,0.017696,0.203328,0.005056,0.046911,0.000544,0.013632,0.000384,0.001408,0.000928,0.000576,0.713663
0.416703,0.017696,0.204480,0.004992,0.046880,0.000576,0.013440,0.000352,0.001408,0.000928,0.000576,0.714783
0.416543,0.017664,0.202848,0.004896,0.047296,0.000736,0.013600,0.000384,0.001440,0.001216,0.000384,0.714751
0.438591,0.017920,0.205248,0.005024,0.048544,0.001024,0.013888,0.000576,0.001760,0.001856,0.000544,0.745695
0.415679,0.017632,0.203360,0.005056,0.048800,0.000608,0.013856,0.000352,0.001440,0.001056,0.000352,0.715199
0.416095,0.018112,0.202880,0.005056,0.047040,0.000608,0.013440,0.000384,0.001408,0.000800,0.000320,0.713119
0.416127,0.017504,0.202464,0.005024,0.047040,0.000608,0.013472,0.000384,0.001408,0.000832,0.000320,0.712863
0.435392,0.017568,0.203679,0.005152,0.047328,0.000576,0.013440,0.000416,0.001376,0.000832,0.000288,0.733567
0.416224,0.017536,0.203647,0.005088,0.047232,0.000576,0.013600,0.000384,0.001504,0.001440,0.000320,0.716351
0.416288,0.017696,0.203680,0.005184,0.047007,0.000576,0.013472,0.000384,0.001408,0.000896,0.000576,0.714463
0.416255,0.017600,0.202912,0.005088,0.047104,0.000576,0.013408,0.000416,0.001408,0.000992,0.000352,0.712831
0.435039,0.017664,0.203232,0.005248,0.046912,0.000576,0.014304,0.000384,0.001344,0.000928,0.000352,0.733823
0.415359,0.017504,0.203008,0.005344,0.046848,0.000576,0.013408,0.000384,0.001408,0.001088,0.000384,0.713695
0.415199,0.017664,0.202112,0.005088,0.047360,0.000576,0.013472,0.000384,0.001440,0.000928,0.000320,0.711775
0.421760,0.017696,0.203648,0.004800,0.047007,0.000576,0.013536,0.000384,0.001440,0.001120,0.000352,0.720479
0.434400,0.017600,0.202848,0.005056,0.046975,0.000544,0.013536,0.000384,0.001472,0.001056,0.000352,0.732159
0.416608,0.017536,0.203104,0.005088,0.046816,0.000640,0.013440,0.000384,0.001440,0.000928,0.000352,0.714015
0.415744,0.017472,0.203199,0.005056,0.046880,0.000576,0.013440,0.000352,0.001440,0.000928,0.000384,0.712639
0.415584,0.017728,0.202335,0.005120,0.047328,0.000832,0.013504,0.000416,0.001440,0.001248,0.000384,0.714399
0.416064,0.036960,0.204127,0.005472,0.046848,0.000576,0.013440,0.000384,0.001504,0.001024,0.000416,0.734623
0.420192,0.017632,0.202080,0.005056,0.046816,0.000640,0.013376,0.000384,0.001440,0.000960,0.000384,0.715840
0.415648,0.017440,0.203679,0.005088,0.046816,0.000608,0.013408,0.000416,0.001440,0.000864,0.000352,0.712479
0.421119,0.017664,0.202720,0.005088,0.047328,0.000608,0.013472,0.000352,0.001408,0.001088,0.000320,0.718527
0.415615,0.017984,0.220480,0.005152,0.047008,0.000576,0.013376,0.000384,0.001472,0.000960,0.000352,0.730879
0.421536,0.017408,0.203904,0.005056,0.047040,0.000576,0.013440,0.000384,0.001440,0.000992,0.000288,0.718624
0.417312,0.017568,0.202655,0.004832,0.046816,0.000608,0.013440,0.000384,0.001408,0.000864,0.000320,0.713535
0.416767,0.017440,0.202848,0.005056,0.046816,0.000576,0.013632,0.000416,0.001408,0.000960,0.000288,0.713439
0.416191,0.017600,0.203008,0.005120,0.069920,0.000672,0.013568,0.000384,0.001376,0.001024,0.000288,0.736927
0.418015,0.017824,0.203328,0.005056,0.047232,0.000640,0.013696,0.000384,0.001440,0.001440,0.000576,0.717023
0.416480,0.017504,0.202175,0.005024,0.046944,0.000576,0.013408,0.000416,0.001440,0.000928,0.000320,0.711775
0.415776,0.017440,0.203200,0.005088,0.046880,0.000608,0.013376,0.000416,0.001376,0.000992,0.000352,0.711936
0.417215,0.017728,0.202784,0.004832,0.046816,0.000576,0.013376,0.000384,0.001408,0.000960,0.000320,0.713119
0.416927,0.017696,0.203040,0.005056,0.047008,0.000608,0.013696,0.000384,0.001408,0.001024,0.000352,0.714527
0.416095,0.017472,0.203104,0.004864,0.046944,0.000576,0.013504,0.000384,0.001376,0.001120,0.000352,0.712959
0.416928,0.017536,0.202368,0.005088,0.047232,0.000576,0.013696,0.000384,0.001408,0.001056,0.000352,0.714112
0.416063,0.017568,0.223648,0.005248,0.047168,0.000576,0.013472,0.000384,0.001504,0.000992,0.000384,0.734591
0.420096,0.017472,0.203615,0.005056,0.046944,0.000576,0.013472,0.000384,0.001440,0.001152,0.000352,0.717631
0.416703,0.017696,0.202752,0.004800,0.046944,0.000576,0.013440,0.000416,0.001440,0.001120,0.000352,0.713855
0.415392,0.017696,0.203263,0.005024,0.046912,0.000576,0.013504,0.000384,0.001504,0.001088,0.000352,0.712479
0.434399,0.017600,0.203424,0.005088,0.046880,0.000544,0.013408,0.000384,0.001408,0.001056,0.000352,0.732031
0.416255,0.017920,0.202624,0.005088,0.047456,0.000608,0.013504,0.000384,0.001440,0.001152,0.000352,0.713503
0.415840,0.017632,0.203359,0.005024,0.046848,0.000608,0.013408,0.000384,0.001408,0.000768,0.000320,0.712095
0.420095,0.017504,0.204352,0.005056,0.046976,0.000576,0.013472,0.000384,0.001504,0.001056,0.000352,0.719679
0.435967,0.017440,0.203872,0.005152,0.047008,0.000608,0.013408,0.000416,0.001440,0.000832,0.000352,0.733791
0.416032,0.017376,0.202528,0.004928,0.047231,0.000576,0.013440,0.000384,0.001376,0.000704,0.000288,0.711327
0.419679,0.017408,0.202784,0.005056,0.046944,0.000544,0.013376,0.000352,0.001376,0.000608,0.000320,0.715199
0.415904,0.017408,0.203135,0.004832,0.047392,0.000544,0.013536,0.000352,0.001376,0.000928,0.000320,0.713183
0.415903,0.017440,0.224384,0.005248,0.047552,0.000544,0.013472,0.000352,0.001408,0.001184,0.000352,0.736767
0.416447,0.017632,0.204096,0.005024,0.047360,0.000544,0.013568,0.000384,0.001376,0.001120,0.000320,0.714847
0.421760,0.017536,0.205824,0.005088,0.047520,0.000544,0.013599,0.000384,0.001376,0.001408,0.000320,0.722559
0.420160,0.017504,0.203072,0.005056,0.046847,0.000544,0.013792,0.000384,0.001376,0.001280,0.000352,0.717567
0.416735,0.017376,0.222208,0.005408,0.046944,0.000512,0.013504,0.000384,0.001408,0.001056,0.000352,0.733919
0.415583,0.017664,0.202720,0.005024,0.047040,0.000576,0.013568,0.000384,0.001376,0.001024,0.000352,0.712831
0.415519,0.017696,0.203776,0.005088,0.046944,0.000576,0.013824,0.000416,0.001408,0.000960,0.000320,0.713855
0.416160,0.017504,0.203007,0.005056,0.046848,0.000512,0.013440,0.000416,0.001408,0.001024,0.000320,0.712607
0.420192,0.017440,0.202720,0.005088,0.047136,0.000512,0.013504,0.000416,0.001440,0.000768,0.000352,0.716352
0.415871,0.017440,0.202560,0.005088,0.046912,0.000544,0.013376,0.000384,0.001440,0.000736,0.000352,0.711199
0.415295,0.020640,0.202848,0.005056,0.046816,0.000544,0.013312,0.000352,0.001376,0.000736,0.000288,0.715295
0.415936,0.017504,0.202751,0.005056,0.046848,0.000544,0.013408,0.000352,0.001408,0.000672,0.000352,0.711327
0.415328,0.017600,0.202976,0.005024,0.046752,0.000544,0.013376,0.000352,0.001344,0.000672,0.000288,0.710751
0.433664,0.017408,0.202943,0.005120,0.046976,0.000544,0.013408,0.000416,0.001408,0.000576,0.000256,0.729471
0.416992,0.017600,0.203199,0.005056,0.047072,0.000544,0.013600,0.000384,0.001440,0.001344,0.000320,0.715551
0.420128,0.017824,0.203040,0.004832,0.046975,0.000544,0.013536,0.000384,0.001376,0.001120,0.000352,0.717215
0.420160,0.017504,0.203872,0.004864,0.046975,0.000576,0.013472,0.000384,0.001408,0.000992,0.000352,0.717727
0.438720,0.017568,0.202336,0.005120,0.046879,0.000544,0.013536,0.000416,0.001408,0.001216,0.000352,0.735455
0.416640,0.017504,0.202720,0.005056,0.047232,0.000544,0.013504,0.000416,0.001376,0.001216,0.000352,0.713728
0.417056,0.017600,0.203616,0.005024,0.047616,0.000544,0.013472,0.000384,0.001344,0.001024,0.000320,0.715552
0.416896,0.017632,0.203776,0.005280,0.047072,0.000512,0.013504,0.000384,0.001440,0.001088,0.000352,0.716352
0.437056,0.017728,0.202624,0.005088,0.046912,0.000544,0.013472,0.000384,0.001440,0.001088,0.000352,0.734304
0.415712,0.017568,0.204480,0.005024,0.047008,0.000544,0.013760,0.000384,0.001472,0.001088,0.000320,0.714848
0.420160,0.017728,0.202975,0.005024,0.046944,0.000576,0.013504,0.000416,0.001408,0.001152,0.000352,0.718015
0.416096,0.017504,0.202687,0.005024,0.047040,0.000576,0.013504,0.000384,0.001440,0.001120,0.000384,0.713535
0.415679,0.017536,0.220608,0.005184,0.047200,0.000544,0.013536,0.000416,0.001472,0.001120,0.000352,0.731679
0.415391,0.017568,0.204416,0.005088,0.046976,0.000576,0.013536,0.000384,0.001408,0.001088,0.000352,0.713535
0.415679,0.017536,0.203872,0.005056,0.047008,0.000576,0.013440,0.000384,0.001472,0.001024,0.000320,0.713759
0.415648,0.017728,0.202752,0.005056,0.046880,0.000608,0.013504,0.000416,0.001408,0.000992,0.000384,0.712703
0.415456,0.017408,0.203103,0.005056,0.068128,0.000640,0.013568,0.000416,0.001472,0.000896,0.000384,0.734207
0.416480,0.017952,0.202943,0.005056,0.047072,0.000576,0.013472,0.000384,0.001472,0.001184,0.000384,0.714431
0.416095,0.017632,0.203008,0.005216,0.047232,0.000544,0.013504,0.000384,0.001472,0.001184,0.000384,0.713471
0.416095,0.017504,0.203264,0.005024,0.046912,0.000544,0.013728,0.000384,0.001440,0.001184,0.000352,0.713983
0.415904,0.017408,0.204832,0.005088,0.046879,0.000544,0.013632,0.000384,0.001440,0.000704,0.000320,0.713535
0.421919,0.017504,0.203072,0.005056,0.047232,0.000512,0.013632,0.000416,0.001408,0.000864,0.000384,0.718879
