Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.743203,0.014752,0.000896,0.001408,0.001184,0.000384,1.767235
1.756323,0.014784,0.000448,0.001600,0.001632,0.000320,1.780771
1.744035,0.014848,0.000544,0.001440,0.001152,0.000384,1.767875
1.744035,0.014688,0.000480,0.001504,0.001056,0.000384,1.767811
1.735907,0.015808,0.000512,0.001568,0.001216,0.000352,1.761027
1.724163,0.014880,0.000480,0.001504,0.001536,0.000320,1.748419
1.739554,0.015520,0.000480,0.001504,0.001248,0.000384,1.764418
1.708291,0.014816,0.000480,0.001536,0.001216,0.000384,1.732291
1.747747,0.015488,0.000448,0.001440,0.001216,0.000384,1.772195
1.725379,0.014624,0.000480,0.001472,0.001184,0.000416,1.748835
1.730595,0.014752,0.000480,0.001568,0.001248,0.000384,1.754275
1.711939,0.014816,0.000480,0.001536,0.001344,0.000352,1.735779
1.764611,0.015328,0.000960,0.001536,0.001248,0.000384,1.789315
1.710242,0.014784,0.000480,0.001536,0.001152,0.000416,1.733794
1.796131,0.014976,0.000480,0.001536,0.001216,0.000352,1.820483
1.747619,0.015232,0.000928,0.001600,0.001280,0.000352,1.772579
1.790594,0.014913,0.000480,0.001504,0.001216,0.000352,1.814211
1.723491,0.014816,0.000448,0.001504,0.001216,0.000352,1.747171
1.748867,0.014752,0.000480,0.001504,0.001280,0.000416,1.772707
1.707811,0.014848,0.000448,0.001504,0.001312,0.000416,1.732195
1.747651,0.014784,0.000512,0.001568,0.001312,0.000352,1.771587
1.744835,0.014752,0.000512,0.001536,0.001376,0.000384,1.769091
1.770179,0.014528,0.000480,0.001440,0.001248,0.000352,1.794147
1.738787,0.014816,0.000512,0.001472,0.001216,0.000416,1.763235
1.752227,0.014848,0.000480,0.001568,0.001184,0.000416,1.776771
1.723395,0.014880,0.000480,0.001472,0.001152,0.000352,1.747395
1.749091,0.014848,0.000544,0.001792,0.001184,0.000416,1.773571
1.715811,0.014784,0.000480,0.001536,0.001152,0.000352,1.739843
1.753155,0.014624,0.000512,0.001472,0.001824,0.000352,1.777763
1.726211,0.015008,0.000544,0.001504,0.001216,0.000384,1.750499
1.767811,0.015200,0.000512,0.001472,0.001216,0.000384,1.792227
1.728515,0.014720,0.000448,0.001472,0.001152,0.000384,1.752131
1.741795,0.014720,0.000512,0.001536,0.001184,0.000384,1.765699
1.756515,0.015104,0.000480,0.001536,0.001216,0.000384,1.781155
1.752290,0.014912,0.000512,0.001536,0.001248,0.000384,1.776706
1.725634,0.014912,0.000512,0.001600,0.001408,0.000448,1.749986
1.763203,0.014624,0.000512,0.001536,0.001088,0.000416,1.787459
1.717283,0.014976,0.000512,0.001440,0.001408,0.000352,1.741411
1.744386,0.014848,0.000448,0.001504,0.001184,0.000384,1.768930
1.756451,0.014944,0.000480,0.001504,0.001184,0.000384,1.780451
1.792227,0.014944,0.000512,0.001568,0.001408,0.000384,1.817155
1.714882,0.015264,0.000480,0.001568,0.001216,0.000384,1.739234
1.753763,0.014784,0.000448,0.001568,0.001280,0.000416,1.778307
1.732643,0.014720,0.000448,0.001536,0.001472,0.000352,1.756963
1.781315,0.016096,0.000480,0.001856,0.001248,0.000384,1.807491
1.712131,0.015040,0.000448,0.001632,0.001248,0.000416,1.736259
1.773795,0.014784,0.000480,0.001632,0.001248,0.000320,1.798819
1.718979,0.014976,0.000480,0.001600,0.001216,0.000384,1.743363
1.743683,0.014944,0.000480,0.001696,0.001184,0.000352,1.769667
1.760131,0.014880,0.000512,0.001696,0.001216,0.000352,1.784803
1.748354,0.014848,0.000480,0.001568,0.001152,0.000352,1.773570
1.722467,0.014784,0.000480,0.001536,0.001152,0.000384,1.746307
1.768739,0.015072,0.000480,0.001440,0.001216,0.000384,1.793219
1.746979,0.014880,0.000448,0.001472,0.001280,0.000352,1.771555
1.753443,0.014784,0.000544,0.001536,0.001184,0.000352,1.777507
1.757059,0.015008,0.000480,0.001472,0.001312,0.000320,1.781219
1.745763,0.015008,0.000512,0.001536,0.001216,0.000384,1.769667
1.707075,0.014816,0.000512,0.001536,0.001120,0.000416,1.731043
1.732291,0.014880,0.000448,0.001536,0.001152,0.000384,1.755843
1.716675,0.014944,0.000480,0.001536,0.001056,0.000384,1.740419
1.727523,0.014784,0.000544,0.001504,0.001152,0.000384,1.751235
1.722339,0.014816,0.000480,0.001472,0.001568,0.000352,1.746659
1.719395,0.015072,0.000544,0.001472,0.001216,0.000352,1.743523
1.764387,0.014816,0.000480,0.001536,0.001088,0.000416,1.788483
1.762563,0.015200,0.000544,0.001408,0.001184,0.000384,1.787363
1.726371,0.014816,0.000448,0.001472,0.001440,0.000352,1.749795
1.715939,0.014624,0.000480,0.001440,0.001088,0.000384,1.739523
1.700771,0.014592,0.000480,0.001440,0.000992,0.000416,1.723747
1.712611,0.014592,0.000512,0.001472,0.000992,0.000384,1.736035
1.715811,0.014688,0.000480,0.001536,0.001024,0.000352,1.739139
1.744163,0.014496,0.000544,0.001504,0.000960,0.000352,1.767203
1.716163,0.014624,0.000512,0.001440,0.001024,0.000352,1.739011
1.726211,0.014816,0.000480,0.001504,0.001024,0.000384,1.749571
1.726595,0.014752,0.000480,0.001536,0.001248,0.000384,1.750147
1.729667,0.014752,0.000480,0.001472,0.001024,0.000352,1.752899
1.726403,0.014656,0.000480,0.001440,0.000992,0.000384,1.749347
1.747939,0.014848,0.000448,0.001504,0.000992,0.000384,1.771587
1.748419,0.014720,0.000512,0.001536,0.001152,0.000416,1.772003
1.720963,0.014624,0.000448,0.001440,0.001472,0.000416,1.744611
1.716067,0.014592,0.000448,0.001536,0.001024,0.000384,1.739491
1.710851,0.014496,0.000448,0.001440,0.000960,0.000384,1.734563
1.744291,0.014336,0.000480,0.001504,0.001056,0.000352,1.767395
1.725890,0.014720,0.000480,0.001504,0.001056,0.000320,1.749506
1.719299,0.014720,0.000512,0.001568,0.001216,0.000384,1.742755
1.731939,0.014656,0.000480,0.001536,0.001088,0.000384,1.754947
1.723459,0.014624,0.000480,0.001472,0.001088,0.000384,1.746755
1.724739,0.014496,0.000704,0.001472,0.000992,0.000384,1.747843
1.739971,0.014624,0.000512,0.001440,0.001152,0.000352,1.763299
1.722147,0.014592,0.000480,0.001536,0.000960,0.000384,1.744675
1.706307,0.014496,0.000448,0.001472,0.000992,0.000384,1.729155
1.720194,0.014816,0.000480,0.001472,0.001024,0.000384,1.743170
1.713251,0.014336,0.000448,0.001568,0.000992,0.000384,1.736067
1.752707,0.014592,0.000512,0.001440,0.001024,0.000352,1.775395
1.710499,0.014464,0.000480,0.001408,0.001088,0.000352,1.733219
1.738915,0.014432,0.000448,0.001504,0.000992,0.000352,1.761667
1.716419,0.014592,0.000448,0.001472,0.000960,0.000384,1.739651
1.778851,0.014816,0.000480,0.001504,0.000960,0.000384,1.802179
1.748419,0.015328,0.000448,0.001568,0.000928,0.000384,1.772547
1.734211,0.014336,0.000416,0.001472,0.000960,0.000384,1.756547
1.713314,0.014400,0.000512,0.001569,0.001024,0.000352,1.736771
1.720611,0.014400,0.000480,0.001536,0.001056,0.000384,1.743139
1.716163,0.014272,0.000480,0.001440,0.001056,0.000448,1.739139
1.760098,0.014848,0.000928,0.001440,0.001056,0.000416,1.783522
1.744355,0.014624,0.000512,0.001440,0.001056,0.000384,1.767299
1.734531,0.014784,0.000480,0.001440,0.001120,0.000352,1.758851
1.707267,0.014592,0.000512,0.001376,0.001120,0.000384,1.731043
1.723907,0.014400,0.000544,0.001440,0.000928,0.000416,1.746563
1.714499,0.014560,0.000512,0.001504,0.001024,0.000352,1.739171
1.772322,0.015073,0.000448,0.001440,0.001024,0.000384,1.796035
1.710883,0.014400,0.000448,0.001440,0.000928,0.000352,1.734691
1.721539,0.014432,0.000480,0.001440,0.000992,0.000352,1.744099
1.715491,0.014400,0.000480,0.001504,0.000960,0.000352,1.739683
1.765859,0.015424,0.000512,0.001440,0.001024,0.000384,1.789891
1.717219,0.014656,0.000480,0.001504,0.001024,0.000352,1.741667
1.748259,0.014496,0.000736,0.001440,0.001088,0.000384,1.771203
1.718019,0.014880,0.000448,0.001504,0.001024,0.000384,1.741891
1.762243,0.014528,0.000480,0.001504,0.000960,0.000352,1.784899
1.716899,0.014624,0.000448,0.001440,0.001056,0.000352,1.741251
1.734659,0.014496,0.000480,0.001440,0.001056,0.000352,1.757571
1.744323,0.014560,0.000448,0.001504,0.001120,0.000384,1.767331
1.730371,0.014400,0.000480,0.001408,0.001024,0.000384,1.753411
1.718083,0.014496,0.000480,0.001440,0.001440,0.000384,1.741859
1.746595,0.014624,0.000512,0.001472,0.000992,0.000352,1.769539
1.718403,0.014688,0.000448,0.001344,0.000992,0.000384,1.741379
1.771107,0.015200,0.000512,0.001536,0.000992,0.000384,1.795427
1.727907,0.014560,0.000448,0.001408,0.000992,0.000320,1.751555
1.778979,0.014432,0.000480,0.001472,0.001184,0.000384,1.802083
1.719203,0.014400,0.000480,0.001408,0.001024,0.000352,1.744259
1.743235,0.014208,0.000448,0.001504,0.000960,0.000352,1.767267
1.710147,0.014400,0.000480,0.001408,0.000960,0.000384,1.733187
1.753027,0.015232,0.000448,0.001504,0.001440,0.000384,1.777411
1.758051,0.014528,0.000480,0.001472,0.000960,0.000352,1.782467
1.786659,0.016032,0.000480,0.001536,0.000960,0.000352,1.811683
1.729539,0.014336,0.000480,0.001472,0.000928,0.000384,1.752227
1.754787,0.015072,0.000448,0.001536,0.001024,0.000384,1.778147
1.712770,0.014432,0.000480,0.001408,0.001024,0.000384,1.735490
1.773251,0.014976,0.000512,0.001440,0.001024,0.000352,1.797379
1.734915,0.014400,0.000448,0.001472,0.001216,0.000352,1.758339
1.749283,0.014560,0.000512,0.001536,0.001024,0.000352,1.772355
1.742627,0.014496,0.000480,0.001472,0.001024,0.000352,1.765411
1.751427,0.014624,0.000480,0.001472,0.000960,0.000384,1.774691
1.719491,0.014720,0.000416,0.001440,0.001056,0.000352,1.742371
1.764387,0.016640,0.000704,0.001440,0.001536,0.000576,1.793155
1.725922,0.015713,0.000672,0.001536,0.001696,0.000576,1.751843
1.743299,0.014720,0.000448,0.001504,0.001344,0.000384,1.766435
1.742275,0.014592,0.000704,0.001408,0.001088,0.000384,1.765475
1.738147,0.014304,0.000736,0.001472,0.001024,0.000384,1.761059
1.713923,0.014400,0.000480,0.001440,0.001088,0.000416,1.736675
1.740547,0.015104,0.000480,0.001536,0.001024,0.000352,1.764387
1.711650,0.014368,0.000480,0.001440,0.001024,0.000352,1.734274
1.754243,0.015296,0.000480,0.001504,0.000992,0.000352,1.778467
1.726819,0.014880,0.000480,0.001440,0.001088,0.000384,1.750275
1.736995,0.014624,0.000704,0.001536,0.000992,0.000416,1.760419
1.740419,0.014848,0.000448,0.001472,0.000992,0.000352,1.763587
1.737219,0.014496,0.000480,0.001440,0.001088,0.000384,1.759971
1.711363,0.014304,0.000960,0.001440,0.000960,0.000352,1.734307
1.761795,0.014656,0.000480,0.001536,0.001056,0.000384,1.784995
1.703107,0.014624,0.000480,0.001440,0.001120,0.000384,1.726083
1.733827,0.014816,0.000480,0.001440,0.001024,0.000352,1.757059
1.738851,0.014752,0.000512,0.001440,0.000992,0.000384,1.761763
1.735267,0.015104,0.000480,0.001504,0.000928,0.000384,1.758915
1.725699,0.014592,0.000480,0.001472,0.001376,0.000384,1.749603
1.733826,0.015168,0.000480,0.001664,0.001025,0.000352,1.757891
1.699043,0.015136,0.000480,0.001728,0.001216,0.000320,1.723171
1.739907,0.014336,0.000512,0.001536,0.000992,0.000352,1.763011
1.738083,0.015008,0.000704,0.001472,0.001120,0.000384,1.761795
1.745283,0.014784,0.000480,0.001536,0.001024,0.000352,1.768675
1.708963,0.014368,0.000544,0.001504,0.001024,0.000352,1.731747
1.734659,0.014688,0.000448,0.001888,0.001184,0.000352,1.758371
1.719875,0.014976,0.000672,0.001568,0.001504,0.000384,1.744259
1.739683,0.015104,0.000672,0.001504,0.001088,0.000352,1.763843
1.720803,0.014624,0.000512,0.001504,0.001056,0.000416,1.743875
1.740899,0.015264,0.000512,0.001568,0.000992,0.000384,1.764963
1.737795,0.014400,0.000480,0.001408,0.001120,0.000384,1.760547
1.741859,0.014848,0.000640,0.001440,0.000992,0.000416,1.765059
1.727747,0.014816,0.000448,0.001440,0.001088,0.000416,1.751363
1.743907,0.014720,0.000640,0.001504,0.001120,0.000352,1.767459
1.709347,0.014624,0.000960,0.001536,0.001056,0.000384,1.732739
1.763523,0.014656,0.000640,0.001568,0.000928,0.000352,1.786787
1.699075,0.014560,0.000448,0.001472,0.000960,0.000384,1.721955
1.770179,0.014720,0.000480,0.001408,0.001184,0.000384,1.793475
1.722211,0.014656,0.000672,0.001504,0.001120,0.000416,1.745731
1.732579,0.014688,0.000736,0.001536,0.001024,0.000384,1.756003
1.722531,0.014784,0.000480,0.001472,0.000992,0.000352,1.745699
1.765187,0.014976,0.000704,0.001472,0.000896,0.000384,1.788931
1.745347,0.014720,0.000512,0.001504,0.000960,0.000384,1.768387
1.776643,0.015328,0.000512,0.001504,0.001056,0.000384,1.800995
1.742946,0.014432,0.000480,0.001408,0.000960,0.000352,1.765794
1.756003,0.015072,0.000640,0.001536,0.000992,0.000352,1.780259
1.730563,0.014688,0.000704,0.001504,0.000960,0.000384,1.753603
1.722083,0.015040,0.000480,0.001472,0.001120,0.000384,1.746883
1.750467,0.015040,0.000480,0.001440,0.001024,0.000352,1.774499
1.731939,0.016064,0.000640,0.001472,0.001024,0.000320,1.756899
1.717859,0.014784,0.000672,0.001408,0.001024,0.000352,1.741763
1.735907,0.014688,0.000448,0.001472,0.000960,0.000384,1.759235
1.732355,0.014976,0.000480,0.001376,0.000960,0.000384,1.756099
1.724035,0.014688,0.000512,0.001504,0.000960,0.000384,1.746819
1.749827,0.014592,0.000480,0.001504,0.000960,0.000384,1.773219
1.764867,0.014816,0.000480,0.001408,0.000992,0.000384,1.788483
1.697187,0.014784,0.000480,0.001440,0.000960,0.000352,1.720547
1.757571,0.015584,0.000640,0.001472,0.001024,0.000352,1.781571
1.746435,0.014848,0.000480,0.001408,0.001056,0.000320,1.770019
1.738211,0.015296,0.000672,0.001472,0.000992,0.000352,1.762051
1.738755,0.014304,0.000480,0.001440,0.000992,0.000352,1.762019
1.737027,0.014464,0.000704,0.001440,0.000992,0.000352,1.760291
1.702723,0.014464,0.000672,0.001440,0.000960,0.000416,1.725667
1.742339,0.014496,0.000512,0.001440,0.001024,0.000416,1.765379
1.739331,0.014496,0.000672,0.001504,0.001056,0.000416,1.762691
1.742307,0.014432,0.000544,0.001408,0.000992,0.000416,1.765155
1.753507,0.015424,0.000672,0.001568,0.000992,0.000384,1.778243
1.726467,0.015136,0.000672,0.001632,0.001248,0.000416,1.750819
1.714851,0.014784,0.000544,0.001568,0.001024,0.000352,1.738275
1.779747,0.015008,0.000544,0.001920,0.001088,0.000384,1.803299
1.711075,0.014688,0.000480,0.001536,0.001344,0.000384,1.734787
1.767043,0.014560,0.000704,0.001760,0.000960,0.000384,1.790307
1.716771,0.014400,0.000480,0.001472,0.001152,0.000352,1.740547
1.736739,0.014688,0.000448,0.001440,0.000992,0.000320,1.759395
1.709411,0.014688,0.000480,0.001440,0.001088,0.000384,1.734819
1.753891,0.014592,0.000672,0.001504,0.001184,0.000384,1.777891
1.742499,0.014656,0.000640,0.001440,0.001024,0.000384,1.766979
1.750179,0.015168,0.000672,0.001504,0.001184,0.000352,1.775011
1.721251,0.014848,0.000704,0.001504,0.001376,0.000384,1.746403
1.761315,0.015392,0.000480,0.001536,0.001184,0.000352,1.786339
1.765251,0.014880,0.000736,0.001440,0.001152,0.000416,1.790275
1.797091,0.016768,0.000672,0.001440,0.001536,0.000832,1.827491
1.717411,0.016032,0.000704,0.001568,0.001344,0.000384,1.745539
1.773923,0.014977,0.000544,0.001504,0.001088,0.000416,1.798372
1.731107,0.014976,0.000512,0.001568,0.001280,0.000320,1.756867
1.766915,0.014880,0.000416,0.001504,0.001152,0.000352,1.790819
1.721763,0.015072,0.000480,0.001536,0.001056,0.000384,1.746211
1.744771,0.015520,0.000736,0.001536,0.001088,0.000416,1.770051
1.744739,0.014592,0.000672,0.001440,0.001088,0.000384,1.768259
1.728995,0.015392,0.000448,0.001408,0.000992,0.000384,1.753475
1.722339,0.014912,0.000704,0.001536,0.001056,0.000352,1.746051
1.765443,0.014656,0.000480,0.001440,0.001024,0.000384,1.788643
1.746531,0.014880,0.000736,0.001536,0.001056,0.000384,1.771011
1.721859,0.014976,0.000448,0.001472,0.001024,0.000352,1.745731
1.727971,0.014720,0.000672,0.001504,0.001120,0.000384,1.752067
1.759267,0.014912,0.000704,0.001440,0.000992,0.000352,1.782915
1.714147,0.014944,0.000672,0.001472,0.001024,0.000384,1.737731
1.719746,0.014817,0.000640,0.001504,0.001184,0.000384,1.743779
1.711491,0.014560,0.000512,0.001536,0.001504,0.000352,1.735747
1.761123,0.014816,0.000704,0.001536,0.001056,0.000320,1.785475
1.720707,0.014880,0.000704,0.001472,0.000960,0.000352,1.744387
1.722307,0.014784,0.000736,0.001504,0.001056,0.000384,1.746435
1.704515,0.014464,0.000480,0.001440,0.001152,0.000352,1.727651
1.745059,0.014464,0.000672,0.001440,0.001120,0.000384,1.768707
1.717219,0.014368,0.000512,0.001472,0.001120,0.000384,1.740163
1.716003,0.014336,0.000480,0.001440,0.001088,0.000416,1.738819
1.708482,0.014912,0.000480,0.001632,0.001024,0.000416,1.732578
1.708355,0.014624,0.000448,0.001536,0.000992,0.000352,1.731331
1.738595,0.014368,0.000672,0.001440,0.000928,0.000384,1.761475
1.715395,0.014304,0.000448,0.001440,0.000896,0.000416,1.737923
1.744739,0.014464,0.000512,0.001536,0.000992,0.000384,1.767332
1.718851,0.014304,0.000512,0.001536,0.000960,0.000384,1.741539
1.711427,0.015232,0.000480,0.001504,0.000992,0.000352,1.735395
1.718659,0.014208,0.000416,0.001440,0.001216,0.000288,1.741603
1.714595,0.014464,0.000704,0.001472,0.000928,0.000384,1.737603
1.714883,0.014240,0.000480,0.001472,0.000928,0.000384,1.737155
1.723907,0.015168,0.000704,0.001472,0.001184,0.000384,1.749027
1.735203,0.014880,0.000704,0.001600,0.001408,0.000384,1.759779
1.753859,0.014944,0.000480,0.001472,0.001056,0.000416,1.777539
1.718339,0.014368,0.000672,0.001472,0.000992,0.000384,1.741507
1.730147,0.014560,0.000672,0.001536,0.001088,0.000384,1.753507
1.706819,0.014784,0.000736,0.001504,0.000992,0.000384,1.730723
1.702147,0.014592,0.000736,0.001536,0.001184,0.000384,1.725603
1.773668,0.014944,0.000640,0.001472,0.001440,0.000352,1.797444
1.717635,0.014880,0.000512,0.001536,0.001056,0.000352,1.740835
1.747427,0.016000,0.000640,0.001472,0.001184,0.000352,1.772451
1.721283,0.015232,0.000672,0.001504,0.001056,0.000384,1.745667
1.732323,0.014688,0.000672,0.001504,0.000960,0.000416,1.756099
1.723043,0.014496,0.000448,0.001376,0.000992,0.000384,1.746147
1.742658,0.014785,0.000480,0.001440,0.000960,0.000384,1.766211
1.712835,0.015296,0.000512,0.001632,0.001056,0.000384,1.736611
1.709635,0.014304,0.000448,0.001504,0.000928,0.000384,1.732323
1.714595,0.014624,0.000512,0.001440,0.000832,0.000288,1.737283
1.758659,0.014592,0.000640,0.001376,0.001120,0.000352,1.782371
1.714563,0.014400,0.000448,0.001504,0.001088,0.000352,1.736995
1.710083,0.014592,0.000480,0.001408,0.000960,0.000384,1.733379
1.696291,0.015232,0.000640,0.001440,0.001024,0.000384,1.720547
1.774179,0.015360,0.000544,0.001408,0.000992,0.000416,1.798467
1.725219,0.014400,0.000512,0.001472,0.000768,0.000384,1.747619
1.709859,0.014560,0.000480,0.001408,0.001312,0.000352,1.732899
1.708770,0.014881,0.000672,0.001344,0.000864,0.000384,1.731523
1.722114,0.014496,0.000448,0.001440,0.000832,0.000384,1.744770
1.695523,0.014880,0.000608,0.001440,0.000864,0.000416,1.718723
1.727939,0.014944,0.000480,0.001472,0.000800,0.000384,1.751203
1.691555,0.014656,0.000448,0.001472,0.000896,0.000256,1.714115
1.698947,0.015072,0.000512,0.001440,0.000864,0.000352,1.722115
1.730531,0.015360,0.000672,0.001536,0.001600,0.000384,1.755715
1.726851,0.014432,0.000448,0.001536,0.000864,0.000320,1.749795
1.757251,0.014592,0.000512,0.001408,0.000896,0.000416,1.780291
1.729667,0.014720,0.000768,0.001440,0.001024,0.000352,1.753187
1.717539,0.015392,0.000704,0.001568,0.001024,0.000288,1.741763
1.735555,0.015712,0.000480,0.001408,0.000960,0.000352,1.760131
1.748835,0.015296,0.000512,0.001504,0.000960,0.000384,1.772867
1.742883,0.015584,0.000448,0.001472,0.000800,0.000384,1.766947
1.727811,0.014880,0.000672,0.001536,0.001024,0.000384,1.751939
1.740579,0.015328,0.000512,0.001536,0.001088,0.000384,1.765891
1.754563,0.015296,0.000640,0.001504,0.000992,0.000384,1.779107
1.712035,0.014624,0.000448,0.001408,0.001088,0.000384,1.734659
1.698851,0.014400,0.000704,0.001408,0.001024,0.000352,1.721635
1.701507,0.014400,0.000512,0.001408,0.000960,0.000384,1.723875
1.735523,0.015200,0.000448,0.001344,0.000832,0.000352,1.758755
1.729474,0.014240,0.000448,0.001536,0.000992,0.000352,1.751779
1.697027,0.014176,0.000480,0.001440,0.000960,0.000384,1.719555
1.706787,0.015104,0.000448,0.001440,0.000864,0.000352,1.729827
1.691331,0.014368,0.000672,0.001472,0.000864,0.000416,1.714435
1.774915,0.014656,0.000672,0.001568,0.001088,0.000384,1.798627
1.720515,0.014976,0.000448,0.001536,0.000992,0.000384,1.744067
1.769059,0.014752,0.000512,0.001536,0.001024,0.000384,1.792579
1.717347,0.016064,0.000672,0.001408,0.000960,0.000384,1.742339
1.739459,0.014784,0.000608,0.001408,0.001056,0.000384,1.762627
1.727587,0.015232,0.000640,0.001536,0.001152,0.000416,1.752355
1.763171,0.014464,0.000704,0.001504,0.001216,0.000352,1.786563
1.724675,0.014528,0.000512,0.001504,0.001056,0.000384,1.747843
1.727683,0.014944,0.000736,0.001536,0.001088,0.000384,1.751491
1.752579,0.014624,0.000640,0.001472,0.001120,0.000352,1.776707
1.764899,0.014944,0.000800,0.001472,0.001440,0.000384,1.790019
1.744131,0.015360,0.000448,0.001632,0.001184,0.000352,1.768995
1.736867,0.014752,0.000512,0.001536,0.001152,0.000448,1.760419
1.749411,0.014816,0.000704,0.001472,0.001120,0.000384,1.773155
1.765091,0.015136,0.000960,0.001568,0.001024,0.000352,1.789571
1.714595,0.014624,0.000512,0.001408,0.001056,0.000416,1.738275
1.740099,0.015136,0.000672,0.001440,0.001120,0.000384,1.764291
1.735971,0.015072,0.000448,0.001472,0.001184,0.000352,1.760163
1.765123,0.015360,0.000448,0.001536,0.001152,0.000352,1.789027
1.737667,0.014848,0.000480,0.001504,0.001056,0.000384,1.761699
1.725795,0.014912,0.000736,0.001536,0.001152,0.000384,1.749827
1.716803,0.014944,0.000512,0.001440,0.001088,0.000352,1.740387
1.769059,0.015264,0.000480,0.001536,0.001024,0.000384,1.792675
1.716003,0.014528,0.000736,0.001472,0.001024,0.000352,1.738979
1.750467,0.015104,0.000384,0.001504,0.000896,0.000384,1.773443
1.714435,0.014432,0.000448,0.001504,0.000928,0.000352,1.737155
1.757763,0.015552,0.000448,0.001568,0.000960,0.000384,1.781667
1.733315,0.015104,0.000640,0.001536,0.000992,0.000384,1.756931
1.731682,0.015329,0.000608,0.001440,0.000992,0.000416,1.755203
1.717539,0.014784,0.000448,0.001568,0.000896,0.000416,1.740835
1.743491,0.014784,0.000448,0.001472,0.001184,0.000416,1.767075
1.704163,0.015008,0.000480,0.001408,0.000992,0.000384,1.727395
1.732707,0.014304,0.000480,0.001472,0.000992,0.000352,1.755107
1.714211,0.014592,0.000512,0.001440,0.000960,0.000384,1.737155
1.728451,0.015008,0.000448,0.001504,0.000992,0.000352,1.752323
1.712419,0.014848,0.000704,0.001472,0.000960,0.000416,1.736163
1.756547,0.015456,0.000480,0.001472,0.000992,0.000352,1.780195
1.717443,0.014432,0.000480,0.001440,0.001088,0.000384,1.740131
1.744387,0.014688,0.000448,0.001600,0.000864,0.000320,1.767491
1.717443,0.014400,0.000480,0.001408,0.000896,0.000384,1.739907
1.755171,0.015168,0.000736,0.001600,0.001248,0.000352,1.780131
1.715715,0.015008,0.000512,0.001504,0.001056,0.000384,1.739331
1.738467,0.014688,0.000448,0.001504,0.000960,0.000384,1.761283
1.715555,0.014592,0.000512,0.001504,0.000896,0.000320,1.738435
1.749987,0.014784,0.000480,0.001536,0.000960,0.000384,1.773091
1.723587,0.014560,0.000480,0.001408,0.001088,0.000384,1.746755
1.731459,0.014496,0.000512,0.001536,0.001024,0.000384,1.754371
1.712003,0.014848,0.000448,0.001376,0.000992,0.000384,1.734915
1.785731,0.015616,0.000448,0.001536,0.000960,0.000352,1.809987
1.704771,0.014976,0.000480,0.001440,0.001056,0.000384,1.728291
1.734307,0.014400,0.000480,0.001440,0.001984,0.000384,1.757987
1.722979,0.014560,0.000480,0.001472,0.000960,0.000384,1.746019
1.730915,0.014912,0.000448,0.001440,0.001056,0.000352,1.753891
1.714243,0.014592,0.000480,0.001440,0.000992,0.000384,1.737187
1.735107,0.014624,0.000480,0.001440,0.000960,0.000352,1.757891
1.740227,0.014464,0.000416,0.001472,0.000928,0.000352,1.762755
1.785283,0.014432,0.000448,0.001376,0.000928,0.000384,1.807875
1.697187,0.014816,0.000448,0.001536,0.001056,0.000384,1.720355
1.760259,0.016160,0.000480,0.001472,0.000928,0.000384,1.784643
1.707747,0.015040,0.000544,0.001536,0.001504,0.000384,1.732099
1.750403,0.014432,0.000512,0.001472,0.000992,0.000352,1.773443
1.712579,0.014368,0.000480,0.001504,0.000960,0.000384,1.734819
1.762691,0.015328,0.000512,0.001408,0.000960,0.000416,1.786275
1.714595,0.014496,0.000480,0.001440,0.001024,0.000416,1.737379
1.767907,0.015520,0.000480,0.001504,0.000992,0.000352,1.792419
1.726019,0.014592,0.000480,0.001440,0.000992,0.000416,1.748995
1.770499,0.014624,0.000640,0.001440,0.000992,0.000352,1.793571
1.710595,0.014336,0.000448,0.001408,0.001024,0.000384,1.732995
1.759747,0.015616,0.000672,0.001472,0.000864,0.000384,1.784387
1.756739,0.014945,0.000672,0.001472,0.001120,0.000384,1.780964
1.738819,0.014880,0.000736,0.001504,0.000992,0.000384,1.763075
1.735459,0.014272,0.000704,0.001536,0.000928,0.000384,1.758179
1.731779,0.014400,0.000448,0.001568,0.000992,0.000384,1.754243
1.730723,0.014560,0.000448,0.001472,0.000992,0.000384,1.753411
1.770563,0.015008,0.000480,0.001472,0.000928,0.000352,1.794275
1.708867,0.014400,0.000512,0.001504,0.001088,0.000320,1.731331
1.763843,0.015168,0.000928,0.001472,0.000992,0.000352,1.787939
1.719587,0.014720,0.000448,0.001440,0.001600,0.000384,1.743683
1.746435,0.014368,0.000480,0.001536,0.001024,0.000352,1.769667
1.723747,0.014848,0.000704,0.001536,0.001152,0.000384,1.748003
1.739619,0.014528,0.000448,0.001504,0.000960,0.000288,1.762627
1.714435,0.014592,0.000448,0.001504,0.000960,0.000384,1.737443
1.734339,0.014368,0.000512,0.001504,0.000992,0.000352,1.757155
1.712451,0.014528,0.000512,0.001472,0.000960,0.000352,1.735331
1.729891,0.014368,0.000480,0.001440,0.001024,0.000416,1.752675
1.747427,0.014368,0.000480,0.001472,0.001024,0.000384,1.770307
1.758467,0.017312,0.000512,0.001536,0.001440,0.000352,1.784931
1.717058,0.014241,0.000480,0.001504,0.001056,0.000352,1.739843
1.762563,0.017312,0.000480,0.001472,0.000960,0.000384,1.788547
1.729443,0.015104,0.000672,0.001440,0.001184,0.000352,1.754691
