Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.416129,0.017760,0.203936,0.004896,0.047489,0.181376,0.014592,0.000448,0.001408,0.000896,0.000320,0.896898
0.416194,0.017696,0.203072,0.005056,0.047264,0.178529,0.014272,0.000896,0.001472,0.000992,0.000352,0.893347
0.415713,0.017472,0.202721,0.004896,0.047136,0.165984,0.014144,0.000512,0.001504,0.000960,0.000352,0.878819
0.417057,0.017376,0.222208,0.005024,0.047520,0.170272,0.014432,0.000480,0.001376,0.000992,0.000352,0.905410
0.417282,0.017376,0.202912,0.005280,0.047392,0.169313,0.014176,0.000448,0.001536,0.001024,0.000352,0.884611
0.416513,0.017600,0.202849,0.004832,0.047456,0.175808,0.014528,0.000672,0.001536,0.001024,0.000352,0.891107
0.416161,0.017632,0.203040,0.005057,0.047264,0.178496,0.014368,0.000480,0.001472,0.001056,0.000320,0.893122
0.433730,0.017696,0.203136,0.004928,0.047488,0.174945,0.014560,0.000672,0.001344,0.001056,0.000352,0.907779
0.416737,0.017632,0.203649,0.004896,0.047488,0.178049,0.014368,0.000480,0.001440,0.001056,0.000320,0.893699
0.417057,0.017632,0.203745,0.004832,0.047488,0.178944,0.014208,0.000480,0.001472,0.001024,0.000352,0.894562
0.416322,0.017600,0.220256,0.005216,0.050080,0.166913,0.014144,0.000480,0.001536,0.001056,0.000352,0.901923
0.417153,0.017664,0.203041,0.004832,0.047808,0.167425,0.014240,0.000480,0.001472,0.000960,0.000352,0.882435
0.416865,0.017408,0.203137,0.004800,0.047488,0.168576,0.014240,0.000672,0.001472,0.000992,0.000384,0.883650
0.417026,0.017504,0.203232,0.005056,0.047680,0.184289,0.014336,0.000448,0.001952,0.000960,0.000320,0.900195
0.431649,0.017504,0.203841,0.005024,0.047360,0.182273,0.014272,0.000480,0.001472,0.001088,0.000352,0.912547
0.417377,0.017664,0.203009,0.005088,0.047616,0.180512,0.014432,0.000480,0.001536,0.000960,0.000384,0.896834
0.416897,0.017728,0.203776,0.005280,0.047745,0.173568,0.014400,0.000448,0.001472,0.001024,0.000384,0.890402
0.416289,0.017632,0.203169,0.004832,0.048096,0.200641,0.014752,0.000512,0.001376,0.001024,0.000384,0.916131
0.416097,0.017568,0.202081,0.004832,0.047328,0.175232,0.014272,0.000513,0.001504,0.000928,0.000320,0.888579
0.416225,0.017728,0.203617,0.004832,0.047968,0.170496,0.014272,0.000480,0.001408,0.000992,0.000352,0.885954
0.415234,0.017760,0.203328,0.004864,0.047456,0.180961,0.014592,0.000448,0.001472,0.001024,0.000352,0.894883
0.429345,0.017632,0.203425,0.004864,0.047360,0.173089,0.013952,0.000512,0.001536,0.000960,0.000384,0.900899
0.415937,0.017792,0.203457,0.004864,0.047392,0.178016,0.014272,0.000672,0.001536,0.000960,0.000352,0.892962
0.416098,0.017664,0.203968,0.004928,0.047648,0.172705,0.014432,0.000448,0.001440,0.001024,0.000352,0.888355
0.416513,0.017408,0.202977,0.004800,0.047392,0.188129,0.014528,0.000480,0.001472,0.000992,0.000384,0.902915
0.417985,0.017728,0.202977,0.004896,0.047520,0.182304,0.014848,0.000512,0.001472,0.001024,0.000320,0.899330
0.415969,0.017728,0.203392,0.004832,0.047904,0.179681,0.014272,0.000448,0.001440,0.001056,0.000352,0.894594
0.416673,0.017792,0.203041,0.004864,0.047328,0.175361,0.014336,0.000512,0.001376,0.000992,0.000384,0.890307
0.438209,0.017888,0.202753,0.005056,0.047296,0.174400,0.014624,0.000544,0.001440,0.001088,0.000352,0.911426
0.416961,0.017792,0.203584,0.004896,0.047809,0.174016,0.014368,0.000672,0.001664,0.000960,0.000352,0.890434
0.416513,0.017793,0.202560,0.004864,0.047296,0.168737,0.014208,0.000736,0.001408,0.001088,0.000384,0.883747
0.416033,0.017504,0.202529,0.004832,0.047744,0.170624,0.014048,0.000512,0.001408,0.000992,0.000352,0.884226
0.416673,0.017472,0.203392,0.004864,0.047489,0.154624,0.014240,0.000512,0.001440,0.000992,0.000352,0.869794
0.416353,0.017569,0.203200,0.005376,0.047136,0.173889,0.014304,0.000512,0.001504,0.001056,0.000416,0.888675
0.417089,0.017504,0.202561,0.005312,0.047648,0.171008,0.014272,0.000864,0.001408,0.001024,0.000384,0.886722
0.435009,0.017600,0.203361,0.004864,0.047680,0.170976,0.014272,0.000480,0.001504,0.001024,0.000416,0.905154
0.417442,0.017504,0.203520,0.004832,0.047296,0.169121,0.014080,0.000672,0.001408,0.000960,0.000576,0.885059
0.415425,0.017600,0.203297,0.004832,0.047808,0.177312,0.014369,0.000480,0.001408,0.001024,0.000384,0.891459
0.415681,0.017504,0.203680,0.004833,0.047552,0.171744,0.014176,0.000480,0.001408,0.000992,0.000384,0.885858
0.417569,0.017953,0.203072,0.004864,0.047488,0.182689,0.014336,0.000512,0.001472,0.000992,0.000384,0.898723
0.416481,0.017632,0.203169,0.005024,0.047360,0.161344,0.014368,0.000928,0.001408,0.000992,0.000384,0.876578
0.417089,0.017664,0.204864,0.004864,0.047681,0.165024,0.014272,0.000480,0.001408,0.001088,0.000608,0.882722
0.416450,0.017664,0.233152,0.005344,0.047616,0.190337,0.014272,0.000928,0.001408,0.001024,0.000416,0.936515
0.416641,0.017664,0.204705,0.004896,0.047968,0.183329,0.014304,0.000448,0.001408,0.001888,0.000384,0.901859
0.415969,0.017664,0.203265,0.004896,0.047328,0.177664,0.014688,0.000480,0.001504,0.001024,0.000352,0.893474
0.417057,0.017312,0.203488,0.005248,0.048129,0.162848,0.014464,0.000896,0.001504,0.001056,0.000576,0.880578
0.415937,0.017536,0.203361,0.004832,0.047968,0.162593,0.014208,0.000480,0.001536,0.001024,0.000608,0.878275
0.417217,0.017280,0.204545,0.004864,0.047648,0.178304,0.014272,0.000480,0.001472,0.000960,0.000320,0.895394
0.416769,0.017472,0.203392,0.004800,0.047489,0.166304,0.014464,0.000448,0.001504,0.000960,0.000320,0.881794
0.417057,0.017696,0.223841,0.005056,0.047648,0.170913,0.014272,0.000448,0.001408,0.000960,0.000384,0.907331
0.415905,0.017504,0.203809,0.004992,0.047552,0.170656,0.014368,0.000512,0.001472,0.000992,0.000352,0.885762
0.416225,0.017600,0.203200,0.004832,0.047809,0.164736,0.014464,0.000448,0.001472,0.000928,0.000352,0.879746
0.415745,0.017569,0.203008,0.004928,0.047520,0.182017,0.014144,0.000480,0.001408,0.000960,0.000320,0.895651
0.430625,0.017312,0.203105,0.005088,0.048608,0.172896,0.014145,0.000448,0.001344,0.001088,0.000352,0.902819
0.414657,0.017312,0.203712,0.005249,0.047328,0.165056,0.014144,0.000416,0.001472,0.000960,0.000352,0.879010
0.415682,0.017504,0.203200,0.004896,0.047584,0.176161,0.015008,0.000480,0.001408,0.001088,0.000352,0.891043
0.416833,0.017376,0.204417,0.004928,0.048480,0.192673,0.014240,0.000512,0.001440,0.000992,0.000352,0.910019
0.417153,0.017312,0.204577,0.004864,0.048480,0.177120,0.014400,0.000480,0.001408,0.000960,0.000384,0.894754
0.417089,0.017696,0.203392,0.005056,0.048000,0.171233,0.014112,0.000672,0.001536,0.000992,0.000352,0.887970
0.416449,0.017312,0.203617,0.004864,0.049760,0.178849,0.014272,0.000448,0.001536,0.000992,0.000352,0.896131
0.432769,0.017632,0.203457,0.004832,0.047552,0.171712,0.014048,0.000480,0.001472,0.000992,0.000352,0.903298
0.415873,0.017312,0.203456,0.004960,0.048673,0.177696,0.017728,0.000480,0.001472,0.000960,0.000352,0.896514
0.417153,0.017345,0.204480,0.004896,0.047552,0.159041,0.014176,0.000448,0.001536,0.001568,0.000352,0.877443
0.416609,0.017536,0.204609,0.004896,0.047968,0.202433,0.014272,0.000480,0.001504,0.001024,0.000352,0.920035
0.417217,0.017536,0.203969,0.004928,0.047360,0.172576,0.014720,0.000448,0.001568,0.001088,0.000384,0.890626
0.416322,0.017472,0.204480,0.005024,0.047488,0.183553,0.014528,0.000480,0.001472,0.000960,0.000416,0.900323
0.416065,0.017536,0.204129,0.004896,0.047264,0.168513,0.014176,0.000480,0.001504,0.000992,0.000416,0.883971
0.431713,0.017760,0.203009,0.005280,0.047264,0.171840,0.014432,0.000480,0.001472,0.001024,0.000384,0.902466
0.416353,0.017632,0.203552,0.005088,0.047360,0.163073,0.014272,0.000448,0.001472,0.001024,0.000384,0.878594
0.416545,0.017760,0.202433,0.004832,0.050048,0.170785,0.014304,0.000448,0.001504,0.001056,0.000384,0.888131
0.416993,0.017696,0.203201,0.004832,0.047648,0.195712,0.014720,0.000480,0.001472,0.001024,0.000320,0.911746
0.415297,0.017504,0.203200,0.004864,0.047457,0.172064,0.014656,0.000544,0.001472,0.001024,0.000384,0.885954
0.415873,0.017536,0.203105,0.004864,0.047264,0.161089,0.014368,0.000512,0.001472,0.001024,0.000352,0.875139
0.415905,0.017728,0.203745,0.004864,0.047616,0.167712,0.014368,0.000512,0.001472,0.001056,0.000384,0.882978
0.434402,0.017472,0.203808,0.004928,0.047776,0.177153,0.014240,0.000768,0.001408,0.001024,0.000416,0.911875
0.416609,0.017664,0.204097,0.004864,0.047552,0.175841,0.014592,0.000480,0.001376,0.000992,0.000352,0.892867
0.416481,0.017472,0.203617,0.004896,0.047520,0.174656,0.014432,0.000480,0.001536,0.001024,0.000352,0.890818
0.416225,0.017472,0.203712,0.004928,0.047841,0.170144,0.014656,0.000544,0.001376,0.000992,0.000320,0.885890
0.417377,0.017409,0.203040,0.004832,0.047936,0.180257,0.014368,0.000480,0.001472,0.000992,0.000384,0.895971
0.416993,0.017344,0.203233,0.004832,0.047360,0.167936,0.014304,0.000480,0.001472,0.001024,0.000224,0.882530
0.417089,0.017760,0.203712,0.004864,0.047489,0.172256,0.014400,0.000512,0.001472,0.001024,0.000352,0.888770
0.417058,0.020960,0.204448,0.004896,0.047360,0.163553,0.014304,0.000512,0.001408,0.001056,0.000384,0.901283
0.416097,0.017728,0.203329,0.004864,0.047392,0.171488,0.014049,0.000544,0.001472,0.000960,0.000320,0.886115
0.416641,0.017600,0.203713,0.004864,0.047552,0.168352,0.014336,0.000480,0.001440,0.000960,0.000352,0.883970
0.416578,0.017888,0.204256,0.004864,0.048064,0.170337,0.014656,0.000512,0.001440,0.001152,0.000352,0.887939
0.417953,0.017376,0.203393,0.004832,0.047488,0.174977,0.014464,0.000480,0.001472,0.000928,0.000352,0.891843
0.417281,0.017600,0.204065,0.005056,0.047392,0.165632,0.014496,0.000512,0.001408,0.001024,0.000384,0.882466
0.416130,0.017440,0.204160,0.004896,0.047424,0.176417,0.014336,0.000704,0.001440,0.000992,0.000320,0.891971
0.416993,0.017568,0.214849,0.004992,0.047520,0.170433,0.014176,0.000448,0.001440,0.000992,0.000320,0.897731
0.415905,0.017536,0.203361,0.004832,0.047072,0.175296,0.013952,0.000480,0.001472,0.001056,0.000384,0.888706
0.416738,0.017568,0.204128,0.005280,0.047616,0.172417,0.014432,0.000480,0.001504,0.001344,0.000352,0.889795
0.416993,0.017504,0.203489,0.004832,0.047680,0.158497,0.014272,0.000480,0.001408,0.000960,0.000352,0.874019
0.427041,0.017312,0.203233,0.004896,0.047232,0.154944,0.014816,0.000512,0.001440,0.000992,0.000384,0.880290
0.416129,0.017281,0.202720,0.004864,0.047200,0.149441,0.016224,0.000480,0.001472,0.000832,0.000320,0.864483
0.416705,0.017792,0.202241,0.005376,0.047552,0.167936,0.014432,0.000512,0.001504,0.000992,0.000288,0.882530
0.416225,0.017248,0.203712,0.004832,0.047872,0.187937,0.017312,0.000512,0.001440,0.000928,0.000320,0.905890
0.415489,0.017216,0.202689,0.004800,0.047200,0.162241,0.014720,0.000544,0.001408,0.001056,0.000352,0.874787
0.416033,0.017440,0.203233,0.004800,0.047872,0.162016,0.014688,0.000512,0.001376,0.000896,0.000576,0.876386
0.417538,0.017696,0.203360,0.004864,0.047808,0.192481,0.014560,0.000480,0.001472,0.001216,0.000416,0.909667
0.433409,0.017728,0.203969,0.004864,0.047904,0.178049,0.014496,0.000480,0.001472,0.001504,0.000384,0.912579
0.416961,0.017632,0.203521,0.004864,0.047488,0.178848,0.014368,0.000896,0.001440,0.001088,0.000352,0.895234
0.417121,0.017600,0.203264,0.004864,0.047489,0.187616,0.014528,0.000512,0.001568,0.001056,0.000416,0.903810
0.416866,0.017440,0.203168,0.004864,0.047328,0.205825,0.014464,0.000480,0.001408,0.001120,0.000608,0.921763
0.416865,0.017536,0.203617,0.005024,0.047552,0.188385,0.014080,0.000448,0.001536,0.001056,0.000576,0.904803
0.416865,0.017504,0.203233,0.004896,0.047648,0.182944,0.014176,0.000480,0.001536,0.001120,0.000352,0.898882
0.417121,0.017568,0.203616,0.005024,0.047649,0.177280,0.014688,0.000480,0.001536,0.001152,0.000384,0.894466
0.433602,0.017568,0.203392,0.004800,0.047424,0.179713,0.014656,0.000448,0.001504,0.001088,0.000384,0.911843
0.416065,0.017344,0.203041,0.004896,0.047968,0.170849,0.014464,0.000448,0.001472,0.001120,0.000320,0.885635
0.415585,0.017376,0.202817,0.004896,0.047360,0.169312,0.014496,0.000448,0.001472,0.000960,0.000352,0.882402
0.416098,0.017664,0.203680,0.004896,0.047520,0.193185,0.014368,0.000544,0.001504,0.000992,0.000384,0.908963
0.415361,0.017536,0.202593,0.004896,0.047328,0.179201,0.014080,0.000448,0.001472,0.000960,0.000384,0.892003
0.415521,0.017728,0.204801,0.005024,0.047104,0.160608,0.014112,0.000480,0.001440,0.001056,0.000640,0.876002
0.416929,0.017472,0.203360,0.005248,0.047360,0.180193,0.014496,0.000480,0.001536,0.001024,0.000384,0.895650
0.431873,0.017632,0.203873,0.004864,0.047488,0.168417,0.014176,0.000416,0.001344,0.000928,0.000384,0.899043
0.416353,0.017568,0.203041,0.004896,0.047584,0.172512,0.014496,0.000544,0.001504,0.001056,0.000384,0.887586
0.415649,0.017632,0.203168,0.004864,0.047456,0.171809,0.014304,0.000480,0.001376,0.001024,0.000384,0.885698
0.417089,0.017408,0.203777,0.004832,0.047232,0.174401,0.014048,0.000512,0.001504,0.001024,0.000352,0.889667
0.416097,0.017472,0.203393,0.004832,0.047520,0.176608,0.014080,0.000480,0.001536,0.001088,0.000320,0.891106
0.417601,0.017696,0.203328,0.004832,0.047617,0.172320,0.014528,0.000480,0.001408,0.000992,0.000352,0.888802
0.415489,0.017504,0.204160,0.004800,0.047520,0.165633,0.014528,0.000480,0.001376,0.000960,0.000416,0.880515
0.415425,0.017408,0.221505,0.005024,0.047456,0.197440,0.014337,0.000480,0.001504,0.000928,0.000352,0.929795
0.415457,0.017472,0.203072,0.004864,0.047265,0.181280,0.014560,0.000480,0.001472,0.000928,0.000352,0.894338
0.416386,0.017344,0.203200,0.004832,0.049376,0.177473,0.014560,0.000448,0.001408,0.001056,0.000352,0.893699
0.415777,0.017760,0.203393,0.004864,0.047616,0.167040,0.013985,0.000512,0.001408,0.000992,0.000352,0.880995
0.415905,0.017632,0.204609,0.005024,0.047904,0.173824,0.015136,0.000512,0.001472,0.000992,0.000352,0.891874
0.416418,0.017440,0.202240,0.004992,0.047392,0.162177,0.014624,0.000480,0.001504,0.000992,0.000352,0.876259
0.416513,0.017472,0.202849,0.004864,0.048032,0.170336,0.014753,0.000480,0.001664,0.000992,0.000352,0.885699
0.416737,0.017472,0.219713,0.004992,0.047552,0.171104,0.013984,0.000416,0.001440,0.001056,0.000352,0.902754
0.415202,0.017536,0.203200,0.004896,0.047488,0.174465,0.014400,0.000448,0.001472,0.000992,0.000352,0.887843
0.415361,0.017536,0.202753,0.004896,0.047168,0.181153,0.014432,0.000480,0.001472,0.000992,0.000320,0.894211
0.416001,0.017632,0.203393,0.004832,0.047360,0.183648,0.014464,0.000544,0.001344,0.000992,0.000320,0.897698
0.433730,0.017696,0.203424,0.004896,0.047392,0.160609,0.014240,0.000640,0.001504,0.000992,0.000384,0.893155
0.415937,0.017472,0.203041,0.005056,0.047648,0.172737,0.014272,0.000448,0.001472,0.000992,0.000352,0.886979
0.415713,0.017728,0.203457,0.004864,0.047424,0.162240,0.014528,0.000480,0.001472,0.001024,0.000320,0.877026
0.418913,0.017536,0.235137,0.005472,0.047584,0.187040,0.015168,0.000608,0.001600,0.001184,0.000608,0.939810
0.417442,0.017696,0.204448,0.004832,0.048032,0.176129,0.014880,0.000480,0.001472,0.001120,0.000352,0.894019
0.416737,0.017568,0.204225,0.004928,0.047360,0.168577,0.014976,0.000480,0.001408,0.001088,0.000384,0.884931
0.417185,0.017600,0.204129,0.004864,0.047936,0.170176,0.014368,0.000672,0.001440,0.001248,0.000320,0.887458
0.431874,0.017536,0.203328,0.004864,0.047649,0.173504,0.014496,0.000480,0.001568,0.001088,0.000352,0.904387
0.415681,0.017568,0.203201,0.004896,0.047520,0.173601,0.014496,0.000480,0.001536,0.001024,0.000352,0.887683
0.416353,0.017472,0.203553,0.005056,0.047616,0.175680,0.014368,0.000480,0.001472,0.000992,0.000384,0.891042
0.415425,0.017600,0.203072,0.004832,0.065057,0.180608,0.014176,0.000512,0.001536,0.000992,0.000384,0.911842
0.416929,0.017729,0.202944,0.004832,0.047328,0.165729,0.014592,0.000448,0.001472,0.001024,0.000384,0.881219
0.417025,0.017792,0.203201,0.004928,0.048000,0.179968,0.014400,0.000480,0.001440,0.000992,0.000320,0.896290
0.417057,0.017600,0.202976,0.005024,0.047553,0.183040,0.014528,0.000448,0.001504,0.001024,0.000384,0.898626
0.436994,0.017760,0.204224,0.005088,0.047488,0.175361,0.014336,0.000480,0.001440,0.000960,0.000384,0.912323
0.416545,0.017568,0.203585,0.005024,0.047424,0.159840,0.014240,0.000448,0.001601,0.001024,0.000384,0.875523
0.417281,0.017504,0.203456,0.004833,0.047584,0.185760,0.014240,0.000736,0.001536,0.000992,0.000352,0.901858
0.416994,0.017536,0.203008,0.004800,0.047328,0.202977,0.014976,0.000480,0.001408,0.000992,0.000352,0.918435
0.416481,0.017664,0.204577,0.004864,0.047488,0.178785,0.014240,0.000480,0.001504,0.000992,0.000352,0.894947
0.416641,0.017536,0.203041,0.004864,0.047264,0.164896,0.014464,0.000448,0.001440,0.000992,0.000352,0.879138
0.417058,0.017376,0.202560,0.004896,0.047136,0.172737,0.014656,0.000448,0.001408,0.000960,0.000384,0.887331
0.431969,0.017536,0.202369,0.004864,0.047296,0.177729,0.014720,0.000480,0.001376,0.000992,0.000416,0.907363
0.416929,0.017632,0.202881,0.005120,0.047424,0.176896,0.014208,0.000960,0.001536,0.001024,0.000352,0.893058
0.416481,0.017920,0.204160,0.004864,0.047425,0.177504,0.014720,0.000512,0.001568,0.000992,0.000352,0.894082
0.415457,0.017761,0.203616,0.004896,0.047136,0.207777,0.014976,0.000480,0.001472,0.000992,0.000352,0.923011
0.415553,0.017728,0.204385,0.004864,0.047456,0.177217,0.014560,0.000480,0.001408,0.000992,0.000352,0.892611
0.416001,0.017472,0.203425,0.004832,0.047072,0.166848,0.014304,0.000480,0.001472,0.001024,0.000320,0.880930
0.416002,0.017248,0.204128,0.004864,0.047136,0.176129,0.014592,0.000416,0.001440,0.001088,0.000352,0.890755
0.435297,0.017312,0.203137,0.004832,0.047584,0.178241,0.014816,0.000480,0.001440,0.000992,0.000352,0.912451
0.415777,0.017440,0.203073,0.004864,0.047712,0.170368,0.014912,0.000448,0.001440,0.001024,0.000384,0.885154
0.416354,0.017760,0.202752,0.005056,0.047488,0.175585,0.014496,0.000480,0.001632,0.001024,0.000352,0.891363
0.415809,0.017632,0.202945,0.004992,0.047296,0.178113,0.014528,0.000416,0.001568,0.001056,0.000352,0.892067
0.416897,0.017440,0.203841,0.004864,0.047520,0.181504,0.014656,0.000640,0.001952,0.001024,0.000416,0.899138
0.415713,0.017664,0.203296,0.004896,0.047393,0.174688,0.014272,0.000512,0.001792,0.001024,0.000384,0.889250
0.416257,0.017697,0.203072,0.004832,0.047296,0.168001,0.014496,0.000448,0.001536,0.000992,0.000320,0.882531
0.435969,0.017632,0.203169,0.004896,0.047488,0.161056,0.013984,0.000704,0.001473,0.001056,0.000320,0.895427
0.416545,0.017632,0.203137,0.005024,0.047552,0.181024,0.014592,0.000480,0.001472,0.001056,0.000320,0.897026
0.415554,0.017600,0.202496,0.004896,0.047456,0.166209,0.014208,0.000512,0.001440,0.000864,0.000320,0.880003
0.415297,0.017632,0.202785,0.004864,0.047616,0.164992,0.014304,0.000480,0.001472,0.000960,0.000320,0.878530
0.414945,0.017344,0.204160,0.004896,0.047617,0.169248,0.014496,0.000448,0.001440,0.000928,0.000384,0.884162
0.417921,0.017505,0.205600,0.004896,0.047488,0.191233,0.014432,0.000512,0.001440,0.001600,0.000352,0.910787
0.415937,0.017600,0.202817,0.004832,0.047648,0.170368,0.014272,0.000480,0.001504,0.000992,0.000256,0.884482
0.416705,0.017088,0.217408,0.005056,0.047617,0.166560,0.014464,0.000640,0.001440,0.000992,0.000352,0.899330
0.417185,0.017729,0.203552,0.004864,0.047392,0.173377,0.014208,0.000544,0.001408,0.000960,0.000384,0.890051
