Layer[0],Layer[1],Layer[2],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.417281,0.017760,0.202304,0.246721,0.015296,0.000704,0.001632,0.001088,0.000544,0.911202
0.416001,0.018016,0.201857,0.245952,0.015552,0.000672,0.001600,0.001120,0.000544,0.907682
0.414881,0.017568,0.202273,0.229568,0.014368,0.000704,0.001504,0.001088,0.000576,0.889570
0.433025,0.017344,0.202369,0.246753,0.014624,0.000672,0.001536,0.001088,0.000352,0.924451
0.415905,0.017825,0.202496,0.245953,0.014464,0.000448,0.001504,0.001024,0.000544,0.906627
0.416546,0.017568,0.202688,0.240481,0.014336,0.000672,0.001440,0.000992,0.000544,0.902083
0.415777,0.017696,0.202560,0.271361,0.014528,0.000480,0.001472,0.000960,0.000320,0.932930
0.415809,0.017472,0.202337,0.240800,0.014560,0.000448,0.001504,0.000992,0.000384,0.900834
0.415969,0.017568,0.202529,0.235137,0.014240,0.000448,0.001472,0.001184,0.000352,0.895715
0.415585,0.017472,0.202273,0.229057,0.014272,0.000672,0.001600,0.000992,0.000320,0.888835
0.433954,0.017536,0.202336,0.264161,0.016640,0.000704,0.001472,0.001120,0.000608,0.946435
0.415361,0.017248,0.202592,0.234785,0.014240,0.000672,0.001504,0.001056,0.000576,0.894754
0.416961,0.017312,0.202113,0.237344,0.014368,0.000448,0.001536,0.001024,0.000608,0.897922
0.415649,0.017728,0.202049,0.288993,0.016256,0.000672,0.001472,0.001088,0.000544,0.951555
0.415585,0.017760,0.202241,0.238177,0.014272,0.000512,0.001472,0.001120,0.000800,0.898275
0.415842,0.017600,0.202240,0.233185,0.014336,0.000480,0.001600,0.000992,0.000800,0.893571
0.415330,0.017280,0.202240,0.239873,0.014176,0.000512,0.001568,0.001120,0.000352,0.898819
0.432097,0.017504,0.202656,0.247137,0.014080,0.000576,0.001472,0.000992,0.000576,0.923874
0.415521,0.017472,0.202017,0.238080,0.014400,0.000576,0.001440,0.001088,0.000832,0.898274
0.416577,0.017536,0.202273,0.234176,0.014049,0.000576,0.001504,0.000960,0.000544,0.894979
0.415937,0.017600,0.202721,0.275649,0.015264,0.000672,0.001568,0.000960,0.000576,0.939107
0.416705,0.017536,0.202528,0.235489,0.014272,0.000704,0.001504,0.001024,0.000608,0.896994
0.415425,0.017440,0.202592,0.236705,0.014496,0.000448,0.001440,0.001056,0.000576,0.897154
0.415041,0.017472,0.202945,0.228864,0.014176,0.000512,0.001472,0.001024,0.000576,0.889026
0.433057,0.017760,0.202465,0.237985,0.014496,0.000736,0.001440,0.000992,0.000576,0.917027
0.415905,0.017472,0.202593,0.243233,0.014144,0.000480,0.001504,0.001056,0.000608,0.903779
0.415362,0.017440,0.202176,0.238337,0.014080,0.000512,0.001536,0.001024,0.000768,0.897923
0.416161,0.017568,0.202304,0.264833,0.014240,0.000448,0.001376,0.001120,0.000544,0.925474
0.416385,0.017408,0.202209,0.234432,0.014368,0.000480,0.001472,0.000992,0.000608,0.895138
0.416225,0.017664,0.202593,0.239712,0.014080,0.000480,0.001440,0.001120,0.000576,0.900962
0.417025,0.017472,0.202401,0.245409,0.014464,0.000448,0.001568,0.001056,0.000640,0.908163
0.432385,0.017697,0.203392,0.247905,0.014400,0.000480,0.001568,0.001024,0.000608,0.926307
0.416258,0.017440,0.204416,0.242945,0.014496,0.000672,0.001440,0.001440,0.000608,0.906435
0.416001,0.017504,0.202208,0.230497,0.014208,0.000480,0.001440,0.001216,0.000608,0.890722
0.416033,0.017472,0.202337,0.258400,0.016288,0.000512,0.001440,0.000992,0.000608,0.921090
0.415745,0.017632,0.202817,0.241344,0.014272,0.000672,0.001568,0.001120,0.000608,0.902114
0.415553,0.017408,0.202305,0.248161,0.014112,0.000704,0.001536,0.001024,0.000640,0.907939
0.415553,0.017761,0.202464,0.233601,0.014272,0.000448,0.001536,0.000992,0.000832,0.894147
0.432226,0.017504,0.202272,0.247617,0.014176,0.000480,0.001504,0.000992,0.000800,0.925379
0.416833,0.017248,0.202529,0.241280,0.014368,0.000480,0.001536,0.001120,0.000320,0.903138
0.415713,0.017408,0.202497,0.239200,0.014240,0.000672,0.001472,0.000992,0.000320,0.899426
0.415777,0.017760,0.202497,0.273377,0.014528,0.000448,0.001472,0.001024,0.000384,0.934179
0.415489,0.017633,0.202432,0.249697,0.014368,0.000672,0.001472,0.001120,0.000800,0.910467
0.415841,0.017504,0.201952,0.233953,0.014272,0.000480,0.001472,0.001056,0.000576,0.893858
0.415681,0.017664,0.202112,0.255649,0.014336,0.000448,0.001440,0.000960,0.000608,0.915810
0.431617,0.017408,0.202433,0.276449,0.014464,0.000672,0.001440,0.001024,0.000800,0.953251
0.415329,0.017440,0.202369,0.245825,0.014304,0.000704,0.001568,0.000960,0.000608,0.906051
0.415810,0.017344,0.202048,0.236801,0.014240,0.000704,0.001504,0.001088,0.000576,0.896931
0.416065,0.017632,0.202304,0.273121,0.015072,0.000704,0.001568,0.001024,0.000832,0.935362
0.416065,0.017536,0.202049,0.259296,0.014528,0.000608,0.001472,0.001120,0.000608,0.921186
0.415777,0.017472,0.202721,0.240001,0.014304,0.000416,0.001536,0.001024,0.000832,0.900803
0.416961,0.017536,0.202465,0.252865,0.014240,0.000448,0.001504,0.001120,0.000832,0.915139
0.433858,0.017472,0.203648,0.257601,0.014496,0.000480,0.001408,0.001120,0.000640,0.938115
0.415905,0.017376,0.202753,0.248736,0.014208,0.000448,0.001440,0.001024,0.000608,0.909282
0.415361,0.017344,0.201889,0.229568,0.014176,0.000544,0.001632,0.000960,0.000576,0.888770
0.416321,0.017568,0.202273,0.265121,0.014112,0.000896,0.001536,0.000960,0.000608,0.926275
0.415681,0.017696,0.201825,0.236033,0.014272,0.000480,0.001408,0.000960,0.000832,0.895843
0.415778,0.017504,0.201984,0.250689,0.014112,0.000512,0.001472,0.001088,0.000608,0.910499
0.415329,0.017504,0.202976,0.247457,0.014336,0.000480,0.001376,0.000992,0.000608,0.907618
0.432769,0.017344,0.202433,0.251264,0.014304,0.000672,0.001440,0.001024,0.000576,0.929410
0.415553,0.017696,0.202401,0.241505,0.014272,0.000672,0.001920,0.001088,0.000576,0.902467
0.418626,0.017536,0.205504,0.242241,0.014240,0.000736,0.001536,0.001120,0.000608,0.909539
0.416865,0.017280,0.219424,0.248001,0.014336,0.000480,0.001504,0.001056,0.000832,0.926786
0.416225,0.017248,0.202529,0.255264,0.014336,0.000640,0.001536,0.001056,0.000320,0.916194
0.416449,0.017248,0.202049,0.249985,0.015360,0.000736,0.001536,0.001056,0.000576,0.912035
0.415745,0.017408,0.202145,0.249921,0.014528,0.000672,0.001536,0.001024,0.000544,0.909891
0.415298,0.017664,0.202304,0.239041,0.014432,0.000480,0.001408,0.000928,0.000800,0.898499
0.415649,0.018016,0.202016,0.289729,0.014272,0.000512,0.001472,0.001376,0.000608,0.950050
0.415073,0.017504,0.202497,0.252448,0.014400,0.000640,0.001376,0.001056,0.000608,0.911490
0.415329,0.017344,0.218241,0.257537,0.014400,0.000448,0.001536,0.000896,0.000832,0.933347
0.416929,0.017729,0.202784,0.235393,0.014464,0.000480,0.001440,0.001056,0.000576,0.898147
0.416098,0.017472,0.202304,0.245441,0.014848,0.000512,0.001472,0.001152,0.000608,0.906755
0.416769,0.017504,0.202080,0.238305,0.014336,0.000768,0.001568,0.001472,0.000576,0.900226
0.416417,0.017440,0.202657,0.245632,0.015968,0.000704,0.001440,0.001280,0.000576,0.909218
0.417505,0.017600,0.202721,0.249377,0.014496,0.000672,0.001504,0.001120,0.000576,0.912035
0.416770,0.017440,0.202208,0.244641,0.014432,0.000736,0.001472,0.001088,0.000576,0.906275
0.417665,0.036608,0.202848,0.254081,0.014144,0.000736,0.001504,0.001056,0.000576,0.936418
0.417473,0.017696,0.201985,0.242240,0.014272,0.000480,0.001536,0.001024,0.000320,0.903970
0.415969,0.017472,0.202497,0.240993,0.014560,0.000480,0.001632,0.000992,0.000832,0.902531
0.415617,0.017568,0.202432,0.282561,0.014688,0.000736,0.001440,0.001056,0.000576,0.944323
0.416641,0.017728,0.202112,0.269729,0.014688,0.000672,0.001472,0.001088,0.000800,0.932322
0.415649,0.017408,0.202465,0.243457,0.014560,0.000448,0.001472,0.001216,0.000576,0.904579
0.415713,0.017440,0.202401,0.243457,0.014400,0.000960,0.001472,0.001056,0.000800,0.904515
0.434370,0.017536,0.202848,0.244001,0.014624,0.000672,0.001440,0.001056,0.000576,0.924355
0.415617,0.017280,0.202432,0.241697,0.014368,0.000416,0.001472,0.000992,0.000352,0.901314
0.416929,0.017312,0.201953,0.243552,0.014240,0.000480,0.001440,0.001216,0.000576,0.905250
0.415745,0.017504,0.201985,0.272481,0.014784,0.000672,0.001504,0.000992,0.000576,0.933443
0.417026,0.017280,0.203040,0.247873,0.014400,0.000480,0.001472,0.001088,0.000832,0.910595
0.416289,0.017376,0.202304,0.236097,0.014304,0.000640,0.001472,0.001056,0.000544,0.896834
0.415969,0.017696,0.202081,0.243008,0.014496,0.000480,0.001568,0.001120,0.000608,0.904098
0.433377,0.017664,0.202305,0.253281,0.014176,0.000640,0.001440,0.001088,0.000800,0.931843
0.415809,0.017728,0.202177,0.249377,0.014400,0.000544,0.001472,0.001056,0.000768,0.910275
0.416322,0.017504,0.202592,0.234113,0.014272,0.000672,0.001440,0.001056,0.000576,0.895331
0.415809,0.017312,0.202272,0.274017,0.014176,0.000704,0.001472,0.000992,0.000576,0.934594
0.415681,0.017472,0.202177,0.239008,0.014208,0.000672,0.001440,0.001056,0.000576,0.899106
0.415809,0.017440,0.201953,0.251937,0.014368,0.000672,0.001472,0.001024,0.000576,0.912067
0.415841,0.017632,0.202337,0.237953,0.014368,0.000448,0.001568,0.001120,0.000640,0.898403
0.437090,0.017728,0.202464,0.244833,0.014432,0.000448,0.001408,0.000992,0.000576,0.926659
0.416033,0.017664,0.202080,0.241185,0.014304,0.000672,0.001536,0.001088,0.000576,0.901794
0.415553,0.017760,0.202625,0.242752,0.014112,0.000672,0.001440,0.001056,0.000576,0.903650
0.415937,0.017664,0.202081,0.265601,0.014144,0.000480,0.001504,0.001024,0.000800,0.925379
0.416001,0.017664,0.201793,0.246561,0.014240,0.000512,0.001472,0.001024,0.000576,0.907107
0.416162,0.017472,0.202400,0.248929,0.014240,0.000448,0.001632,0.001056,0.000576,0.909283
0.416129,0.017472,0.202240,0.246561,0.014208,0.000512,0.001536,0.001088,0.000608,0.907010
0.434177,0.017536,0.202337,0.240992,0.014400,0.000448,0.001408,0.000992,0.000608,0.919778
0.415905,0.017504,0.202177,0.237408,0.014273,0.000448,0.001408,0.001024,0.000576,0.897347
0.415521,0.017600,0.202209,0.244417,0.014176,0.000672,0.001536,0.000992,0.000576,0.904323
0.415586,0.017696,0.202368,0.266721,0.015232,0.000704,0.001568,0.000960,0.000320,0.927971
0.415841,0.017728,0.202240,0.247681,0.014112,0.000480,0.001536,0.000992,0.000544,0.907842
0.415905,0.017440,0.202241,0.261120,0.015584,0.000672,0.001472,0.001152,0.000352,0.923202
0.416481,0.017504,0.202529,0.250401,0.014144,0.000640,0.001504,0.001024,0.000608,0.911555
0.435041,0.017377,0.202592,0.258433,0.014496,0.000448,0.001440,0.000960,0.000544,0.939043
0.417089,0.017376,0.202176,0.239617,0.014304,0.000480,0.001504,0.001056,0.000576,0.900866
0.415521,0.017696,0.202369,0.233408,0.014176,0.000448,0.001504,0.001024,0.000576,0.893794
0.416097,0.017472,0.201889,0.271840,0.014305,0.000448,0.001472,0.001088,0.000576,0.931715
0.415425,0.017504,0.202177,0.228577,0.014272,0.000704,0.001536,0.001216,0.000800,0.888867
0.416546,0.018144,0.202176,0.239617,0.014240,0.000704,0.001600,0.001056,0.000768,0.901571
0.415809,0.017344,0.202272,0.230177,0.014240,0.000672,0.001536,0.000992,0.000608,0.890530
0.433153,0.017696,0.203713,0.256224,0.014112,0.000704,0.001600,0.001056,0.000672,0.936034
0.415265,0.017632,0.202849,0.243488,0.014273,0.000480,0.001504,0.001152,0.000608,0.904675
0.415809,0.017728,0.202113,0.250657,0.014208,0.000672,0.001600,0.001120,0.000640,0.911331
0.416802,0.017280,0.219904,0.249313,0.014592,0.000480,0.001472,0.000928,0.000352,0.928963
0.416289,0.017760,0.202144,0.239457,0.014720,0.000704,0.001504,0.001024,0.000352,0.901282
0.416257,0.017536,0.202593,0.250336,0.014304,0.000480,0.001536,0.001024,0.000576,0.911554
0.416353,0.017472,0.202113,0.237728,0.014272,0.000672,0.001536,0.001152,0.000544,0.899363
0.432929,0.017728,0.202209,0.249505,0.014432,0.000448,0.001472,0.000960,0.000352,0.926691
0.416129,0.017536,0.202752,0.253313,0.014496,0.000672,0.001440,0.001120,0.000800,0.915458
0.415873,0.017440,0.202465,0.248672,0.014528,0.000608,0.001472,0.000992,0.000608,0.909346
0.415137,0.017344,0.222049,0.259681,0.014240,0.000448,0.001472,0.000960,0.000608,0.939651
0.416065,0.017792,0.202465,0.245537,0.014464,0.000672,0.001536,0.001056,0.000576,0.907427
0.416034,0.017504,0.204896,0.252161,0.014336,0.000448,0.001472,0.000960,0.000832,0.915267
0.415745,0.017376,0.201888,0.243265,0.014240,0.000480,0.001504,0.000992,0.000576,0.902594
0.415841,0.017632,0.202305,0.249888,0.014112,0.000480,0.001504,0.000960,0.000576,0.910210
0.416737,0.017536,0.202177,0.250401,0.014240,0.000480,0.001472,0.001024,0.000608,0.911971
0.415713,0.017537,0.202304,0.248449,0.014528,0.000480,0.001440,0.000928,0.000832,0.909251
0.415745,0.017728,0.220064,0.242401,0.014144,0.000448,0.001440,0.000928,0.000608,0.920482
0.415937,0.017440,0.202657,0.232640,0.014272,0.000448,0.001504,0.000992,0.000576,0.893282
0.415169,0.017440,0.202081,0.232928,0.014080,0.000448,0.001376,0.000928,0.000640,0.891874
0.415681,0.017504,0.202465,0.243361,0.014208,0.000480,0.001472,0.001056,0.000576,0.904419
0.415649,0.017728,0.202433,0.223617,0.014272,0.000832,0.001504,0.000960,0.000512,0.884355
0.415394,0.017408,0.202048,0.244001,0.014336,0.000448,0.001504,0.000960,0.000576,0.903427
0.415393,0.017472,0.202048,0.239777,0.014208,0.000896,0.001568,0.000992,0.000352,0.899010
0.416641,0.017440,0.238945,0.241152,0.014272,0.000416,0.001568,0.000928,0.000352,0.939234
0.415553,0.017632,0.202529,0.242881,0.014528,0.000704,0.001536,0.000992,0.000576,0.903907
0.415137,0.017664,0.202561,0.234689,0.014176,0.000448,0.001472,0.000960,0.000544,0.894627
0.416450,0.017440,0.202560,0.246049,0.014336,0.000512,0.001536,0.001024,0.000576,0.907011
0.417729,0.017280,0.202560,0.227649,0.014144,0.000640,0.001568,0.000992,0.000576,0.890050
0.416257,0.017568,0.202273,0.239744,0.014304,0.000640,0.001536,0.000992,0.000800,0.900514
0.415777,0.017504,0.202177,0.249472,0.014304,0.000736,0.001568,0.001056,0.000576,0.912355
0.416257,0.017760,0.217153,0.232769,0.014304,0.000672,0.001504,0.001024,0.000800,0.909379
0.415362,0.017536,0.202624,0.254177,0.014336,0.000672,0.001568,0.000960,0.000576,0.915043
0.415681,0.017376,0.202528,0.250209,0.014208,0.000704,0.001504,0.001024,0.000608,0.910434
0.415905,0.017472,0.202305,0.241344,0.014240,0.000448,0.001568,0.000928,0.000832,0.902050
0.416417,0.017632,0.203169,0.246113,0.014400,0.000640,0.001568,0.001056,0.000608,0.908227
0.416449,0.017920,0.202657,0.241793,0.014176,0.000480,0.001600,0.001120,0.000352,0.902787
0.416002,0.017280,0.202432,0.240321,0.014336,0.000672,0.001472,0.000960,0.000352,0.900931
0.416641,0.017440,0.220704,0.246369,0.013984,0.000480,0.001472,0.001152,0.000352,0.926018
0.415457,0.017472,0.202401,0.244320,0.014176,0.000448,0.001536,0.001184,0.000384,0.903970
0.415969,0.017600,0.203425,0.239361,0.014304,0.000416,0.001568,0.001024,0.000576,0.903587
0.415746,0.017440,0.203104,0.228193,0.014208,0.000640,0.001536,0.000992,0.000352,0.889379
0.415522,0.017632,0.202272,0.241985,0.014208,0.000672,0.001536,0.000992,0.000352,0.902051
0.415009,0.017440,0.202144,0.234081,0.014112,0.000448,0.001600,0.001088,0.000352,0.892834
0.415073,0.017408,0.202273,0.233120,0.014080,0.000416,0.001504,0.001088,0.000352,0.891970
0.415905,0.017600,0.220065,0.223744,0.014400,0.000608,0.001440,0.000992,0.000352,0.902466
0.415969,0.017568,0.202337,0.236801,0.014240,0.000512,0.001600,0.001088,0.000384,0.897603
0.414914,0.017472,0.203232,0.254305,0.014176,0.000640,0.001536,0.001024,0.000352,0.914371
0.415713,0.017376,0.201728,0.232993,0.014176,0.000448,0.001536,0.000992,0.000576,0.893218
0.415265,0.017184,0.202369,0.248384,0.014400,0.000416,0.001440,0.000960,0.000608,0.908066
0.415425,0.017440,0.202145,0.230272,0.014336,0.000480,0.001536,0.001024,0.000864,0.891810
0.415233,0.017760,0.202721,0.243425,0.014368,0.000672,0.001472,0.001024,0.000832,0.904131
0.414689,0.017408,0.218689,0.274561,0.014304,0.000480,0.001536,0.001024,0.000832,0.951171
0.415617,0.017472,0.202176,0.247969,0.014240,0.000640,0.001472,0.001120,0.000768,0.908290
0.415649,0.017344,0.202593,0.247776,0.015136,0.000704,0.001504,0.001088,0.000608,0.910626
0.415393,0.017440,0.202433,0.234112,0.014336,0.000480,0.001472,0.001088,0.000641,0.894275
0.416033,0.017504,0.202401,0.251169,0.014144,0.000672,0.001568,0.001056,0.000832,0.912003
0.415714,0.017248,0.203264,0.236801,0.014208,0.000704,0.002336,0.001248,0.000608,0.899779
0.415361,0.017248,0.202080,0.246753,0.014400,0.000672,0.001472,0.001120,0.000576,0.907138
0.415393,0.017696,0.221185,0.246112,0.014208,0.000672,0.001536,0.001056,0.000640,0.925410
0.415585,0.017632,0.202465,0.239585,0.014368,0.000480,0.001440,0.001024,0.000576,0.901667
0.416769,0.017472,0.202208,0.254465,0.014208,0.000704,0.001504,0.001152,0.000576,0.915747
0.416065,0.017216,0.203328,0.249889,0.014336,0.000672,0.001536,0.001056,0.000800,0.911618
0.415233,0.017440,0.202336,0.249857,0.014048,0.000448,0.001504,0.001024,0.000608,0.909250
0.415969,0.017504,0.201985,0.250016,0.014304,0.000448,0.001472,0.001088,0.000608,0.910370
0.415937,0.017504,0.202433,0.240417,0.014560,0.000640,0.001536,0.001024,0.000320,0.901187
0.415778,0.017696,0.220512,0.257985,0.014560,0.000768,0.001472,0.001152,0.000544,0.939043
0.415393,0.017696,0.201536,0.247073,0.014400,0.000704,0.001536,0.001024,0.000608,0.906722
0.415681,0.017536,0.202177,0.242816,0.014496,0.000640,0.001376,0.001024,0.000608,0.903522
0.415265,0.017472,0.202241,0.237057,0.014304,0.000704,0.001472,0.000992,0.000608,0.897027
0.415617,0.017792,0.201985,0.242881,0.014464,0.000672,0.001568,0.001024,0.000608,0.905027
0.415906,0.017664,0.202048,0.240129,0.014432,0.000704,0.001472,0.001088,0.000576,0.901059
0.415585,0.017728,0.202080,0.256545,0.014144,0.000704,0.001568,0.001088,0.000576,0.917602
0.416033,0.043104,0.203041,0.250848,0.014176,0.000672,0.001856,0.001120,0.000608,0.938370
0.415041,0.017408,0.202113,0.242337,0.014112,0.000640,0.001536,0.001024,0.000640,0.902051
0.415457,0.017600,0.202177,0.240193,0.014144,0.000960,0.001600,0.001024,0.000608,0.900195
0.415490,0.017440,0.201952,0.250209,0.014304,0.000672,0.001472,0.000992,0.000832,0.910243
0.416033,0.017504,0.203936,0.232225,0.014112,0.000480,0.001536,0.001056,0.000608,0.894402
0.415809,0.017664,0.201921,0.241408,0.014176,0.000672,0.001472,0.001024,0.000608,0.901666
0.415233,0.017472,0.202209,0.242016,0.014177,0.000640,0.001472,0.001024,0.000544,0.901411
0.415425,0.017408,0.220257,0.242465,0.014432,0.000448,0.001472,0.001120,0.000768,0.922371
0.416098,0.017312,0.202016,0.235457,0.014208,0.000480,0.001504,0.000992,0.000576,0.895331
0.415297,0.017312,0.202080,0.237249,0.014112,0.000704,0.001568,0.001024,0.000800,0.897058
0.416641,0.017504,0.201889,0.238944,0.014304,0.000736,0.001472,0.000992,0.000576,0.899554
0.416161,0.017216,0.202177,0.225536,0.014112,0.000448,0.001440,0.000992,0.000608,0.885602
0.415329,0.017728,0.201761,0.238721,0.014176,0.000448,0.001568,0.001120,0.000800,0.898243
0.415650,0.017504,0.202080,0.242081,0.014272,0.000448,0.001504,0.000960,0.000608,0.901635
0.415361,0.017472,0.220800,0.246401,0.014272,0.000704,0.001472,0.001088,0.000640,0.925666
0.416065,0.017728,0.202049,0.236800,0.015072,0.000448,0.001472,0.001056,0.000576,0.898178
