Layer[0],Layer[1],Layer[2],Layer[3],Layer[9],Layer[10],classifier
0.420225,0.017792,0.203361,0.005504,0.255329,0.000672,0.909091
0.416481,0.017728,0.203393,0.005312,0.246080,0.000704,0.895938
0.416321,0.017888,0.203104,0.005312,0.255489,0.000704,0.905154
0.420994,0.017600,0.203296,0.005120,0.260353,0.000672,0.914339
0.421793,0.017632,0.202881,0.005312,0.243937,0.000608,0.898307
0.416673,0.018016,0.203873,0.005248,0.286784,0.000640,0.937666
0.441281,0.017824,0.203105,0.005280,0.263840,0.000768,0.938818
0.421442,0.017568,0.203872,0.005312,0.255905,0.000608,0.910947
0.423329,0.017536,0.202753,0.005312,0.261633,0.000608,0.918467
0.420673,0.017728,0.203873,0.005280,0.280417,0.000768,0.935203
0.417089,0.017792,0.203745,0.005408,0.250336,0.000640,0.901154
0.421090,0.017664,0.203456,0.005408,0.256481,0.000768,0.910915
0.420321,0.017761,0.203488,0.005312,0.262241,0.000704,0.916451
0.432289,0.017792,0.203457,0.005280,0.261281,0.000576,0.927075
0.416481,0.017600,0.203105,0.005568,0.258784,0.000672,0.908322
0.420385,0.017824,0.203520,0.005280,0.258017,0.000704,0.911362
0.417633,0.017537,0.203168,0.005280,0.276353,0.000608,0.927139
0.418049,0.017568,0.202273,0.005344,0.243041,0.000704,0.893027
0.416897,0.017664,0.202849,0.005312,0.252384,0.000640,0.902882
0.417473,0.017760,0.202880,0.005312,0.257857,0.000672,0.908162
0.440482,0.017760,0.203168,0.005312,0.264257,0.000896,0.938051
0.416449,0.017856,0.203777,0.005280,0.259585,0.000672,0.909955
0.417409,0.017760,0.203425,0.005280,0.262976,0.000704,0.913954
0.420577,0.017920,0.240385,0.005504,0.252192,0.000768,0.944194
0.416002,0.017760,0.203072,0.005056,0.259265,0.000672,0.908035
0.421985,0.017921,0.203104,0.005312,0.274977,0.000736,0.930147
0.417633,0.017792,0.202625,0.005280,0.282625,0.000768,0.932867
0.420289,0.017952,0.204385,0.005248,0.254304,0.000704,0.908930
0.421409,0.017728,0.202976,0.005312,0.261217,0.000832,0.916514
0.416354,0.017824,0.203424,0.005280,0.260577,0.000736,0.910179
0.437793,0.017728,0.203393,0.005344,0.256353,0.000672,0.927203
0.415873,0.017632,0.203265,0.005280,0.249312,0.000576,0.897858
0.419969,0.018080,0.204064,0.005088,0.261505,0.000704,0.915778
0.416418,0.017568,0.202944,0.005248,0.253057,0.000768,0.902179
0.416801,0.017568,0.203105,0.005088,0.252993,0.000800,0.902755
0.416577,0.017760,0.203233,0.005344,0.257249,0.000640,0.906979
0.416769,0.017472,0.203392,0.005057,0.255616,0.000832,0.906722
0.436226,0.017984,0.203168,0.005024,0.254913,0.000736,0.924515
0.416769,0.017984,0.203073,0.005408,0.259009,0.000672,0.910275
0.416577,0.017920,0.203425,0.005280,0.244768,0.000736,0.895427
0.420417,0.017824,0.204384,0.005248,0.281409,0.000800,0.936770
0.416065,0.017728,0.203136,0.005280,0.252673,0.000864,0.902050
0.420609,0.017792,0.202625,0.005280,0.253505,0.000672,0.906723
0.416481,0.017920,0.202945,0.005280,0.257377,0.000672,0.906915
0.434497,0.017952,0.203937,0.005056,0.244448,0.000768,0.912706
0.416098,0.017760,0.203584,0.005344,0.254689,0.000736,0.904195
0.421313,0.017696,0.203745,0.005056,0.253153,0.000832,0.907971
0.416065,0.017920,0.203009,0.005056,0.270464,0.000832,0.919458
0.416321,0.017792,0.203073,0.005344,0.249152,0.000736,0.899490
0.417666,0.017760,0.204256,0.005312,0.247137,0.000928,0.899491
0.420833,0.017632,0.203873,0.005216,0.245505,0.000896,0.900003
0.438145,0.017760,0.203489,0.005120,0.260608,0.000864,0.931938
0.420705,0.017952,0.203264,0.005216,0.244385,0.000704,0.898466
0.420130,0.017984,0.203264,0.005056,0.245121,0.000832,0.898499
0.420833,0.017760,0.202817,0.004992,0.264449,0.000704,0.917987
0.416193,0.017984,0.203329,0.005056,0.253792,0.000704,0.903010
0.420513,0.017568,0.202880,0.005312,0.251265,0.000864,0.904578
0.416546,0.017760,0.204288,0.005472,0.255905,0.000768,0.906499
0.437057,0.018336,0.203137,0.005408,0.266881,0.000864,0.939843
0.419009,0.017600,0.203105,0.005344,0.258753,0.000736,0.910499
0.416289,0.018176,0.203105,0.005344,0.254624,0.000800,0.904354
0.420258,0.017984,0.221952,0.005216,0.260225,0.000736,0.932611
0.420225,0.017633,0.203232,0.005088,0.276705,0.000672,0.929859
0.421217,0.017984,0.203393,0.005024,0.254625,0.000640,0.909251
0.416417,0.017568,0.204353,0.005120,0.247648,0.000832,0.898434
0.416033,0.017536,0.203040,0.005248,0.253985,0.000736,0.902882
0.420354,0.017568,0.202496,0.005280,0.241505,0.000736,0.893891
0.415937,0.017728,0.204129,0.005088,0.253473,0.000736,0.903331
0.435649,0.017824,0.204225,0.005024,0.269216,0.000800,0.942370
0.416001,0.017760,0.203968,0.005056,0.241505,0.000832,0.891202
0.415842,0.018464,0.202944,0.005248,0.253121,0.000672,0.902787
0.416225,0.017600,0.203233,0.005312,0.276001,0.000704,0.925347
0.416673,0.017792,0.202657,0.005312,0.243008,0.000672,0.893026
0.416577,0.017696,0.202976,0.005248,0.253665,0.000672,0.903234
0.416002,0.017792,0.203008,0.005312,0.253857,0.000736,0.903619
0.436577,0.018016,0.205121,0.005312,0.272513,0.000704,0.944835
0.416001,0.018048,0.203233,0.005312,0.239808,0.000608,0.889570
0.415489,0.017984,0.204256,0.005088,0.255265,0.000736,0.905506
0.415938,0.018400,0.203360,0.005248,0.265761,0.000800,0.916643
0.415265,0.018016,0.202881,0.005280,0.243745,0.000704,0.891875
0.415809,0.017600,0.202241,0.005280,0.241504,0.000768,0.890210
0.416354,0.017600,0.204064,0.005120,0.249217,0.000640,0.899523
0.433697,0.017793,0.202848,0.005056,0.242113,0.000704,0.909059
0.415297,0.017792,0.202881,0.005056,0.259777,0.000800,0.908419
0.415745,0.017568,0.202656,0.005056,0.259488,0.000736,0.907746
0.415522,0.017792,0.202912,0.005088,0.284865,0.000800,0.933731
0.416289,0.017792,0.202241,0.005088,0.245985,0.000800,0.894563
0.416065,0.017792,0.203201,0.005056,0.264481,0.000704,0.915811
0.416001,0.017600,0.202849,0.005280,0.257536,0.000640,0.906978
0.434306,0.017536,0.202400,0.005152,0.265537,0.000928,0.931971
0.415777,0.017728,0.202849,0.005184,0.258945,0.000736,0.907715
0.415841,0.017920,0.203585,0.005344,0.258144,0.000672,0.908163
0.416225,0.018048,0.239169,0.005696,0.242944,0.000864,0.930466
0.416802,0.017536,0.202400,0.005376,0.254305,0.000672,0.903171
0.422433,0.017921,0.203936,0.005280,0.247297,0.000832,0.904515
0.416513,0.018336,0.204609,0.005184,0.257057,0.000736,0.909347
0.416321,0.017792,0.203521,0.005248,0.282048,0.000800,0.932290
0.420897,0.017600,0.203136,0.005312,0.263489,0.000864,0.920290
0.416962,0.017792,0.204096,0.005248,0.268481,0.000800,0.919683
0.438466,0.017760,0.203744,0.005152,0.272545,0.000768,0.944963
0.420385,0.017984,0.203265,0.005344,0.260993,0.000832,0.914755
0.415649,0.017792,0.203361,0.005024,0.248832,0.000736,0.897666
0.415809,0.017632,0.202688,0.005056,0.248513,0.000800,0.896930
0.416098,0.017824,0.203296,0.005344,0.258657,0.000704,0.907811
0.416225,0.017856,0.203841,0.005088,0.258593,0.000864,0.908515
0.418433,0.017696,0.202881,0.005120,0.259808,0.000768,0.910658
0.432001,0.017760,0.202593,0.005056,0.252800,0.000800,0.917250
0.416962,0.017856,0.204384,0.005376,0.251521,0.000768,0.904675
0.415841,0.017536,0.203233,0.005280,0.259809,0.000800,0.908995
0.416513,0.017568,0.202945,0.005248,0.289313,0.000864,0.939171
0.416225,0.017600,0.203009,0.005216,0.261728,0.000736,0.911074
0.415906,0.017984,0.203040,0.005280,0.247361,0.000640,0.896963
0.416193,0.018464,0.202625,0.005088,0.255361,0.000704,0.904419
0.433089,0.017920,0.203329,0.005024,0.244769,0.000832,0.911491
0.416225,0.017824,0.202945,0.005088,0.247296,0.000576,0.896354
0.417282,0.017568,0.203008,0.005056,0.256641,0.000704,0.907043
0.416033,0.017920,0.203681,0.005024,0.270945,0.000640,0.920483
0.416321,0.017824,0.203169,0.005056,0.260929,0.000800,0.911203
0.420481,0.017792,0.203585,0.005312,0.256864,0.000928,0.911362
0.416194,0.017952,0.202656,0.005280,0.256289,0.000864,0.905987
0.435457,0.017664,0.202816,0.005312,0.260353,0.000960,0.928867
0.415937,0.017952,0.203585,0.005280,0.266721,0.000800,0.916387
0.415777,0.017504,0.202913,0.005216,0.255392,0.000864,0.903362
0.416161,0.017728,0.222752,0.005248,0.283009,0.000864,0.952194
0.416258,0.017984,0.203040,0.005056,0.259201,0.000704,0.908323
0.417185,0.017760,0.203169,0.005152,0.250561,0.000672,0.900739
0.416097,0.017952,0.204257,0.005056,0.248704,0.000928,0.899138
0.417569,0.017600,0.202848,0.005152,0.261505,0.000768,0.912706
0.416514,0.017792,0.202816,0.005152,0.259425,0.000704,0.908707
0.416353,0.017792,0.204833,0.005152,0.253217,0.000736,0.905219
0.433761,0.017792,0.203841,0.005088,0.282945,0.000800,0.951011
0.415297,0.017760,0.204545,0.005376,0.257376,0.000768,0.907234
0.416449,0.017824,0.203392,0.005280,0.254593,0.000704,0.904579
0.415713,0.017792,0.202081,0.005376,0.283489,0.000704,0.931907
0.416385,0.017952,0.202817,0.005216,0.257121,0.000864,0.906723
0.416641,0.017888,0.202913,0.005312,0.258752,0.000864,0.908802
0.417025,0.017888,0.204000,0.005248,0.254017,0.000768,0.905314
0.440514,0.017888,0.202272,0.005152,0.270625,0.000896,0.944739
0.420513,0.017536,0.202817,0.005088,0.255073,0.000672,0.907939
0.420833,0.017792,0.202977,0.005312,0.247584,0.000960,0.901698
0.420481,0.017664,0.204352,0.005088,0.288161,0.000736,0.943106
0.416258,0.017856,0.203168,0.005344,0.250369,0.000864,0.900067
0.421249,0.017984,0.203201,0.005376,0.253857,0.000736,0.908483
0.416193,0.017632,0.202113,0.005280,0.250464,0.000800,0.898146
0.432705,0.017792,0.204000,0.005056,0.239329,0.000800,0.905922
0.420417,0.017761,0.202976,0.005248,0.251041,0.000672,0.904163
0.415681,0.017824,0.202817,0.005152,0.248993,0.000704,0.897123
0.420929,0.017728,0.203201,0.005344,0.284416,0.000672,0.940130
0.420737,0.017760,0.203648,0.005344,0.255201,0.000704,0.909762
0.417377,0.017728,0.202337,0.005248,0.254497,0.000736,0.903587
0.415873,0.017600,0.202241,0.005344,0.260353,0.000704,0.907875
0.452609,0.017600,0.204929,0.005344,0.258464,0.000736,0.945762
0.415842,0.017792,0.204416,0.005408,0.254017,0.000832,0.904195
0.420737,0.017696,0.202369,0.005280,0.255169,0.000576,0.907875
0.415713,0.017504,0.222529,0.005376,0.252608,0.000768,0.920802
0.420193,0.017888,0.203200,0.005056,0.251841,0.000608,0.904514
0.415970,0.017728,0.203456,0.005056,0.253601,0.000800,0.902467
0.416129,0.017792,0.203425,0.005312,0.264065,0.000672,0.914467
0.430849,0.017696,0.204545,0.005312,0.286913,0.000832,0.952547
0.415937,0.017760,0.203392,0.005312,0.255584,0.000800,0.904642
0.416802,0.017600,0.203264,0.005024,0.258305,0.000736,0.907491
0.420609,0.017760,0.238433,0.005312,0.256641,0.000832,0.946371
0.415393,0.017728,0.203617,0.005056,0.257824,0.000608,0.906114
0.416385,0.017792,0.202848,0.005024,0.254433,0.000704,0.903106
0.415585,0.017728,0.205121,0.005024,0.270785,0.000672,0.920067
0.415969,0.017536,0.203073,0.005280,0.254497,0.000832,0.902691
0.420609,0.017728,0.202753,0.005152,0.256192,0.000832,0.909378
0.415938,0.017728,0.203840,0.005120,0.263521,0.000704,0.913923
0.416929,0.017984,0.221121,0.005568,0.256769,0.000672,0.925475
0.416929,0.017632,0.203777,0.005280,0.257824,0.000800,0.908354
0.421089,0.017760,0.203712,0.005248,0.257025,0.000736,0.911490
0.420833,0.017793,0.202720,0.005472,0.258305,0.000608,0.911651
0.415777,0.017920,0.204609,0.005088,0.244129,0.000704,0.893955
0.415105,0.017696,0.203552,0.005312,0.254497,0.000640,0.902210
0.416833,0.017664,0.202817,0.005184,0.255905,0.000576,0.904835
0.416097,0.017504,0.216865,0.005248,0.248961,0.000704,0.911779
0.415489,0.017728,0.203744,0.005280,0.246401,0.000640,0.895554
0.415713,0.017888,0.202689,0.005056,0.249089,0.000800,0.897411
0.416193,0.017568,0.203265,0.005120,0.236672,0.000768,0.884994
0.428706,0.017888,0.202880,0.005696,0.242593,0.000704,0.903555
0.415521,0.017664,0.202945,0.005312,0.256865,0.000768,0.904419
0.415137,0.017696,0.202337,0.005312,0.234432,0.000640,0.880898
0.415746,0.017696,0.202976,0.005056,0.266785,0.000640,0.914403
0.415329,0.020992,0.202913,0.005024,0.246273,0.000864,0.896387
0.415489,0.017472,0.203424,0.004961,0.253792,0.000640,0.901410
0.415394,0.017760,0.203168,0.005248,0.260065,0.000672,0.907427
0.428833,0.017728,0.203233,0.005120,0.267201,0.000640,0.929667
0.415457,0.017376,0.202721,0.005024,0.254304,0.000736,0.902658
0.416162,0.018080,0.203232,0.005056,0.249825,0.000736,0.898819
0.416353,0.017728,0.202561,0.005056,0.291329,0.000768,0.939331
0.416193,0.017728,0.202817,0.005056,0.254912,0.000704,0.902946
0.415682,0.017504,0.203008,0.005088,0.246177,0.000736,0.893475
0.416513,0.017824,0.203649,0.005024,0.256321,0.000672,0.905443
0.427649,0.017760,0.203329,0.005056,0.255552,0.000672,0.915842
0.415842,0.017728,0.203648,0.005088,0.267617,0.000832,0.916163
0.415169,0.017728,0.203361,0.005184,0.267041,0.000704,0.915875
0.416097,0.017536,0.203681,0.005152,0.266944,0.000608,0.916418
0.416065,0.017824,0.203520,0.005120,0.232993,0.000800,0.881890
0.415905,0.017856,0.203521,0.005472,0.228481,0.000640,0.877443
0.415873,0.017856,0.203776,0.005184,0.251681,0.000576,0.900514
0.414881,0.017537,0.216704,0.005248,0.245985,0.000576,0.907107
0.415905,0.017952,0.203393,0.005024,0.237088,0.000576,0.885570
0.415809,0.017952,0.203328,0.005056,0.241985,0.000672,0.890978
0.415809,0.017696,0.202657,0.005312,0.238241,0.000768,0.885795
0.429217,0.017568,0.202785,0.005120,0.243872,0.000864,0.904866
0.415874,0.017888,0.203840,0.005056,0.236865,0.000704,0.886787
0.416833,0.017696,0.204353,0.005152,0.239457,0.000800,0.891331
0.415873,0.017824,0.203713,0.005056,0.273632,0.000672,0.923010
0.415778,0.017824,0.202880,0.005280,0.268129,0.000640,0.916163
0.416769,0.017568,0.203297,0.005024,0.271713,0.000608,0.921091
0.416033,0.017536,0.202465,0.005088,0.252832,0.000672,0.899714
0.426210,0.017888,0.202784,0.005184,0.244737,0.000768,0.902723
0.420449,0.017856,0.203617,0.005376,0.249377,0.000768,0.902563
0.420129,0.017696,0.203808,0.005152,0.224417,0.000736,0.877090
0.416129,0.017952,0.203041,0.005120,0.284673,0.000576,0.932643
0.416609,0.017696,0.203361,0.005056,0.287137,0.000864,0.936707
0.416833,0.017664,0.202912,0.005089,0.256384,0.000736,0.905442
0.420354,0.017472,0.203104,0.005184,0.239265,0.000736,0.891491
0.428225,0.018112,0.203457,0.005120,0.268865,0.000704,0.929827
0.415841,0.017760,0.203264,0.005249,0.256704,0.000608,0.905186
0.420386,0.017728,0.202560,0.005056,0.273601,0.000768,0.925539
0.420257,0.017984,0.203937,0.005024,0.277025,0.000704,0.930915
0.416161,0.017856,0.202369,0.005248,0.248448,0.000864,0.896418
0.421089,0.017536,0.202272,0.005120,0.243745,0.000736,0.895906
0.416545,0.017888,0.201921,0.005280,0.265729,0.000544,0.913379
0.435457,0.018080,0.202145,0.005056,0.248577,0.000672,0.915683
0.421409,0.017536,0.203648,0.005152,0.260000,0.000736,0.915106
0.415938,0.017760,0.204224,0.005312,0.253537,0.000832,0.903523
0.416033,0.017472,0.203137,0.005280,0.266273,0.000672,0.914787
0.416385,0.017728,0.203681,0.005056,0.250880,0.000704,0.900386
0.420673,0.017792,0.204288,0.005216,0.244321,0.000672,0.898850
0.420865,0.017728,0.202561,0.005088,0.244577,0.000736,0.897411
0.433153,0.017728,0.202657,0.005056,0.253920,0.000800,0.919522
0.415905,0.017728,0.203168,0.005312,0.254817,0.000608,0.902946
0.416065,0.018017,0.203040,0.005440,0.252865,0.000672,0.901699
0.420033,0.017984,0.202305,0.005216,0.271105,0.000672,0.923203
0.420769,0.017760,0.204001,0.005120,0.262816,0.000704,0.918274
0.416705,0.017920,0.203168,0.005248,0.243393,0.000768,0.892866
0.416001,0.017792,0.202785,0.005056,0.248033,0.000672,0.896131
0.434209,0.017568,0.203713,0.005248,0.268800,0.000768,0.936002
0.415841,0.017920,0.204416,0.005056,0.239297,0.000832,0.888930
0.416001,0.017857,0.203616,0.004992,0.251105,0.000800,0.900291
0.419553,0.017888,0.206881,0.005280,0.291521,0.000800,0.948355
0.416769,0.017984,0.204161,0.005056,0.259328,0.000736,0.910306
0.416929,0.017984,0.204704,0.005344,0.244865,0.000640,0.896450
0.416481,0.017729,0.203648,0.005152,0.252609,0.000864,0.903139
0.434305,0.018016,0.205217,0.005056,0.249953,0.000736,0.921699
0.416801,0.017792,0.203969,0.005312,0.258816,0.000864,0.910242
0.421057,0.017824,0.203936,0.005216,0.256865,0.000672,0.911458
0.415809,0.017568,0.203809,0.005024,0.274881,0.000608,0.923491
0.415489,0.017952,0.204257,0.005088,0.253984,0.000704,0.902434
0.416321,0.017632,0.203392,0.005056,0.258689,0.000736,0.907426
0.416418,0.017760,0.203424,0.005152,0.257057,0.000768,0.906147
0.434817,0.017632,0.203361,0.005312,0.248769,0.000960,0.916771
0.420065,0.017824,0.203329,0.005248,0.297345,0.000800,0.950211
0.416353,0.017536,0.203137,0.005248,0.241312,0.000736,0.890082
0.420610,0.017728,0.203616,0.005056,0.283841,0.000768,0.940067
0.417761,0.017504,0.207137,0.005120,0.263201,0.000704,0.917539
0.417089,0.017536,0.203969,0.005216,0.260065,0.000640,0.910755
0.416321,0.017600,0.202624,0.005057,0.256704,0.000864,0.905474
0.447266,0.017600,0.203936,0.005088,0.248353,0.000768,0.929827
0.416833,0.017824,0.204129,0.005024,0.249601,0.000704,0.900419
0.421057,0.017984,0.203681,0.005088,0.254497,0.000608,0.908995
0.417313,0.018080,0.225089,0.005344,0.265024,0.000864,0.938850
0.416673,0.017600,0.202624,0.005152,0.257569,0.000640,0.905922
0.416673,0.017921,0.203360,0.005472,0.245825,0.000960,0.896035
0.416417,0.017792,0.204225,0.005248,0.260801,0.000736,0.913443
0.416321,0.018080,0.203073,0.005248,0.267488,0.000736,0.917090
0.416833,0.017888,0.204480,0.005312,0.264289,0.000608,0.916418
0.416738,0.017952,0.203008,0.005248,0.253505,0.000864,0.903619
0.420385,0.017600,0.240065,0.005472,0.260097,0.000896,0.951011
0.415873,0.017760,0.202369,0.005312,0.256064,0.000576,0.904226
0.416577,0.017792,0.203040,0.005088,0.251297,0.000736,0.900770
0.415266,0.017984,0.202784,0.005312,0.256353,0.000992,0.904739
0.416097,0.017568,0.202497,0.005024,0.256641,0.000832,0.904707
0.420769,0.017856,0.202849,0.005024,0.255808,0.000704,0.909602
0.416673,0.018080,0.204000,0.005088,0.255713,0.000640,0.906338
0.432002,0.017760,0.203328,0.005280,0.247617,0.000800,0.913507
0.420769,0.017760,0.202401,0.005280,0.256705,0.000576,0.909955
0.416481,0.018016,0.203457,0.005248,0.242336,0.000672,0.892194
0.416161,0.017472,0.202880,0.005024,0.305889,0.000832,0.954722
0.422434,0.017952,0.206368,0.005056,0.287873,0.000992,0.947875
0.420770,0.017856,0.203232,0.005280,0.255745,0.000800,0.909891
0.416673,0.018080,0.204097,0.005344,0.268737,0.000704,0.919555
0.432033,0.017824,0.203873,0.005312,0.252289,0.000896,0.918819
0.416353,0.017792,0.204480,0.005281,0.244960,0.000768,0.895778
0.416194,0.017824,0.203168,0.005120,0.250529,0.000608,0.898787
0.415809,0.017856,0.203169,0.005248,0.264673,0.000576,0.913091
0.416481,0.017728,0.203265,0.005344,0.261536,0.000736,0.911106
0.420321,0.017536,0.203968,0.005088,0.257793,0.000768,0.911778
0.419905,0.017761,0.204896,0.005280,0.259393,0.000512,0.913571
0.438209,0.018080,0.204577,0.005024,0.254017,0.000672,0.926691
0.415521,0.017472,0.204001,0.005312,0.249472,0.000800,0.899298
0.415298,0.017600,0.203488,0.005280,0.256545,0.000608,0.905763
0.416609,0.018112,0.202977,0.020416,0.270273,0.000640,0.936163
0.416769,0.017760,0.204481,0.005248,0.259169,0.000768,0.913315
0.421249,0.017600,0.203649,0.005280,0.253472,0.000736,0.907650
0.421026,0.017856,0.204288,0.005056,0.254721,0.000640,0.909411
0.431457,0.017760,0.204001,0.005344,0.262369,0.000672,0.927107
0.421121,0.017728,0.203457,0.005248,0.247840,0.000640,0.902370
0.415585,0.017856,0.204352,0.005024,0.249185,0.000672,0.898498
0.415521,0.018016,0.224801,0.005280,0.257153,0.000640,0.928131
0.415841,0.017728,0.203425,0.005312,0.241825,0.000672,0.890275
0.415649,0.017536,0.204929,0.005312,0.252928,0.000704,0.903042
0.419810,0.017888,0.203008,0.005280,0.254337,0.000672,0.906627
0.431777,0.017728,0.204513,0.005152,0.264513,0.000704,0.932195
0.420641,0.017792,0.203905,0.005248,0.248832,0.000864,0.903266
0.415873,0.017856,0.202816,0.004992,0.245185,0.000576,0.893474
0.420482,0.017824,0.223168,0.005344,0.261633,0.000704,0.935459
0.420001,0.017856,0.203361,0.005312,0.254561,0.000768,0.908067
0.416449,0.017792,0.202721,0.005440,0.268800,0.000800,0.918242
0.416385,0.017536,0.202880,0.005216,0.248353,0.000704,0.896866
0.416802,0.017984,0.204032,0.005344,0.248097,0.000704,0.898819
0.416417,0.017952,0.203041,0.005152,0.249793,0.000672,0.899107
0.416097,0.017536,0.204641,0.005344,0.258400,0.000704,0.908226
0.416929,0.017600,0.220928,0.005408,0.260352,0.000928,0.930338
0.416674,0.017824,0.203552,0.005312,0.259393,0.000704,0.909859
0.416481,0.017632,0.203233,0.005120,0.256161,0.000928,0.905891
0.417121,0.017664,0.203713,0.005056,0.261857,0.000640,0.912163
0.416545,0.017824,0.204001,0.005056,0.252640,0.000608,0.903362
0.418241,0.017536,0.202720,0.005376,0.257921,0.000640,0.908386
0.416641,0.017761,0.204448,0.005280,0.257409,0.000640,0.908771
0.438145,0.017600,0.203521,0.005344,0.260225,0.000736,0.932003
0.417089,0.017728,0.203233,0.005344,0.273056,0.000640,0.923138
0.416673,0.017792,0.203168,0.005184,0.256001,0.000672,0.905538
0.416802,0.017600,0.203904,0.005344,0.284129,0.000640,0.936195
0.416353,0.018048,0.203841,0.005056,0.252897,0.000896,0.902787
0.416673,0.017696,0.203489,0.005248,0.244608,0.000864,0.894531
0.417473,0.018048,0.202976,0.005312,0.256544,0.000640,0.906882
0.433154,0.017568,0.203232,0.005056,0.267009,0.000896,0.933155
0.415905,0.017504,0.203457,0.005344,0.265761,0.000608,0.914691
0.416097,0.017504,0.203489,0.005312,0.271041,0.000800,0.920739
0.417569,0.017632,0.202977,0.005312,0.272288,0.000960,0.923138
0.416065,0.017472,0.204096,0.005152,0.255873,0.000704,0.906018
0.416833,0.017568,0.202208,0.005088,0.261761,0.000672,0.910083
0.416673,0.017600,0.203553,0.005120,0.258625,0.000672,0.908803
0.433921,0.017760,0.202433,0.005088,0.262688,0.000736,0.928834
0.416609,0.017760,0.202816,0.005376,0.256961,0.000608,0.905986
0.415842,0.018016,0.203008,0.005088,0.253281,0.000704,0.902019
0.415425,0.017568,0.237345,0.005408,0.262337,0.000832,0.945571
0.419937,0.017792,0.203041,0.005376,0.255040,0.000897,0.908035
0.415969,0.017600,0.203584,0.005057,0.261792,0.000800,0.911042
0.415682,0.017984,0.202720,0.005088,0.267873,0.000768,0.915779
0.416577,0.017824,0.202657,0.005088,0.254689,0.000608,0.903427
0.415905,0.017984,0.203073,0.005088,0.256928,0.000736,0.905730
0.416161,0.017600,0.202528,0.005280,0.262721,0.000736,0.912386
0.416546,0.041600,0.203072,0.005120,0.265569,0.000768,0.939363
0.415681,0.017856,0.202625,0.005024,0.257025,0.000704,0.904835
0.420129,0.017952,0.204001,0.005280,0.257377,0.000704,0.911619
0.416289,0.017536,0.203297,0.005152,0.259904,0.000704,0.908994
0.416801,0.017952,0.203200,0.005344,0.235873,0.000672,0.885698
0.416641,0.017857,0.203584,0.005312,0.243777,0.000704,0.894083
0.417505,0.017664,0.202689,0.005280,0.254849,0.000832,0.904707
0.434017,0.018016,0.203137,0.005056,0.258688,0.000736,0.925826
0.416385,0.017632,0.202496,0.005376,0.250017,0.000736,0.898594
0.415841,0.017601,0.203872,0.005312,0.261505,0.000576,0.911587
0.416865,0.017568,0.203201,0.005184,0.299585,0.000640,0.949411
0.417889,0.017856,0.204257,0.005280,0.257696,0.000704,0.909570
0.420833,0.017824,0.203072,0.005056,0.258401,0.000800,0.912034
0.422434,0.018144,0.205440,0.005088,0.259521,0.000704,0.917827
0.434465,0.017664,0.204769,0.005248,0.262305,0.000768,0.931715
0.417633,0.017760,0.203649,0.005280,0.257505,0.000864,0.909059
0.416673,0.017856,0.203457,0.005248,0.263008,0.000960,0.914178
0.416065,0.017952,0.223776,0.005152,0.282721,0.000832,0.953410
0.415842,0.017696,0.203104,0.005280,0.256225,0.000832,0.906115
0.416449,0.017696,0.203393,0.005280,0.266785,0.000704,0.919011
0.420577,0.017696,0.203201,0.005280,0.274401,0.000896,0.928163
0.416417,0.018016,0.203009,0.005280,0.273888,0.000800,0.923650
0.417345,0.017760,0.202720,0.005056,0.248161,0.000736,0.898018
0.420258,0.017600,0.202816,0.005344,0.259425,0.000608,0.912739
0.435073,0.017984,0.202593,0.005344,0.260385,0.000896,0.928355
0.420161,0.017696,0.203937,0.005344,0.257665,0.000640,0.911587
0.415937,0.017952,0.203489,0.005344,0.246144,0.000608,0.895714
0.416929,0.017728,0.202944,0.005216,0.278625,0.000864,0.929218
0.416993,0.017761,0.203584,0.005248,0.258113,0.000864,0.909827
0.416129,0.017728,0.203073,0.005280,0.246689,0.000704,0.895683
0.414817,0.017696,0.202241,0.005280,0.255520,0.000704,0.902402
0.434369,0.017824,0.202784,0.005312,0.255521,0.000544,0.922978
0.416706,0.017600,0.203904,0.005280,0.252129,0.000768,0.902659
0.416097,0.017792,0.203457,0.005280,0.248641,0.000896,0.898851
0.426401,0.017888,0.205825,0.005024,0.340001,0.001120,1.009379
0.417377,0.017760,0.203713,0.005056,0.269665,0.000704,0.921251
0.416161,0.017600,0.204865,0.005280,0.258753,0.000672,0.909539
0.416001,0.017824,0.203713,0.005280,0.256832,0.000672,0.906530
0.416865,0.017856,0.203872,0.005280,0.273697,0.000768,0.925602
0.416642,0.017824,0.203456,0.005216,0.258369,0.000672,0.908867
0.416769,0.017632,0.203777,0.005472,0.266561,0.000736,0.917059
0.437601,0.017920,0.203105,0.005216,0.244865,0.000768,0.915747
0.416001,0.017632,0.203649,0.005312,0.245440,0.000736,0.894946
0.420641,0.017760,0.203776,0.004992,0.256641,0.000832,0.910562
0.420705,0.017728,0.204385,0.005344,0.299233,0.000736,0.953763
0.416033,0.017728,0.204033,0.005280,0.252833,0.000704,0.901923
0.415873,0.017536,0.203489,0.005216,0.258592,0.000768,0.906946
0.417058,0.017952,0.204832,0.005312,0.254977,0.000736,0.906499
0.437729,0.017696,0.202977,0.005408,0.259233,0.000960,0.930467
0.416769,0.017952,0.203905,0.005088,0.250465,0.000672,0.900707
0.416513,0.017536,0.203009,0.005120,0.242944,0.000768,0.892130
0.416162,0.017792,0.203744,0.005344,0.279297,0.000800,0.929347
