Layer[0],Layer[1],Layer[2],Layer[3],Layer[10],classifier
0.416161,0.017728,0.203008,0.005120,0.202337,0.913570
0.417153,0.017921,0.202432,0.005312,0.195681,0.910723
0.416545,0.017792,0.202401,0.005280,0.200768,0.912611
0.416929,0.017568,0.203233,0.005280,0.191488,0.909730
0.430625,0.017856,0.203456,0.005056,0.208449,0.935938
0.416674,0.017632,0.202144,0.005344,0.194273,0.904803
0.422337,0.017536,0.203329,0.005216,0.194305,0.917827
0.417121,0.017696,0.203585,0.005312,0.221025,0.945411
0.416577,0.017760,0.202945,0.005408,0.199808,0.909154
0.421089,0.017728,0.202305,0.005184,0.195104,0.914178
0.416578,0.017792,0.202336,0.005344,0.200769,0.911075
0.434113,0.017633,0.202624,0.005280,0.217921,0.948739
0.420545,0.017536,0.202497,0.005248,0.205760,0.921219
0.418945,0.017632,0.202497,0.005248,0.202688,0.917475
0.421345,0.017600,0.220641,0.005472,0.208128,0.947426
0.422561,0.017888,0.203584,0.005088,0.203521,0.922210
0.421442,0.017888,0.202816,0.005024,0.206017,0.926339
0.417409,0.017632,0.202369,0.004800,0.203201,0.917859
0.416225,0.017664,0.202177,0.005248,0.201568,0.911970
0.421697,0.017856,0.202080,0.004896,0.202273,0.917506
0.422114,0.017600,0.202304,0.005312,0.203617,0.919619
0.437921,0.017664,0.202337,0.005504,0.227521,0.961731
0.416289,0.017920,0.203041,0.005120,0.197344,0.907843
0.417057,0.017696,0.202465,0.005248,0.206048,0.918850
0.423009,0.017536,0.202816,0.005312,0.204449,0.953314
0.417346,0.017728,0.202688,0.005504,0.201537,0.925091
0.417793,0.017664,0.202401,0.005056,0.202689,0.917347
0.420641,0.017664,0.202561,0.005248,0.190208,0.907363
0.433601,0.017888,0.204001,0.005024,0.204320,0.938530
0.418401,0.017760,0.202496,0.004800,0.201825,0.918594
0.418210,0.017792,0.202464,0.004800,0.204705,0.918755
0.420865,0.017472,0.202305,0.005056,0.215745,0.931747
0.415937,0.017632,0.202657,0.005120,0.189472,0.898275
0.417249,0.017952,0.202593,0.005216,0.194816,0.906562
0.417281,0.017824,0.202432,0.005216,0.196833,0.908066
0.434178,0.018016,0.203008,0.005312,0.205729,0.936451
0.416865,0.017728,0.202849,0.005024,0.225857,0.936803
0.416481,0.017728,0.202369,0.005280,0.192736,0.903011
0.417089,0.017632,0.220961,0.005504,0.199520,0.931490
0.421441,0.017760,0.202432,0.005056,0.206209,0.922594
0.421442,0.017856,0.202464,0.005280,0.196609,0.912419
0.421153,0.017664,0.202465,0.005280,0.203297,0.922115
0.420705,0.017600,0.202145,0.005248,0.202080,0.916579
0.416737,0.017856,0.202209,0.005088,0.203904,0.921602
0.416545,0.017792,0.202816,0.005280,0.205441,0.916546
0.438466,0.017760,0.202336,0.005280,0.207073,0.942307
0.416673,0.017760,0.202305,0.005280,0.202337,0.914883
0.417153,0.017536,0.202369,0.005344,0.200096,0.908579
0.416065,0.017824,0.202273,0.005120,0.218848,0.937634
0.416833,0.017664,0.202240,0.005280,0.198753,0.909730
0.417698,0.017728,0.202112,0.005056,0.201729,0.915363
0.416417,0.017856,0.202081,0.005216,0.202657,0.913091
0.437089,0.017568,0.202497,0.005280,0.228224,0.961475
0.421697,0.017632,0.202337,0.005248,0.196480,0.914466
0.417441,0.017824,0.202368,0.005312,0.200385,0.912386
0.421474,0.017760,0.220224,0.005312,0.203457,0.939587
0.421729,0.017665,0.202304,0.005280,0.201793,0.917891
0.418049,0.017824,0.202049,0.005216,0.205633,0.918691
0.422049,0.017664,0.202465,0.005344,0.203776,0.922786
0.422913,0.017856,0.203777,0.005088,0.210176,0.930210
0.421889,0.017792,0.203552,0.005472,0.204097,0.923906
0.421954,0.017792,0.202528,0.005280,0.194657,0.912227
0.435585,0.017632,0.202625,0.005088,0.208897,0.941059
0.420865,0.017568,0.202369,0.005312,0.192672,0.912035
0.421537,0.017888,0.202369,0.005248,0.204224,0.920386
0.417889,0.017536,0.202080,0.005248,0.234465,0.956226
0.417505,0.017792,0.202400,0.005280,0.189921,0.904258
0.416418,0.017728,0.202592,0.005312,0.191329,0.902883
0.420225,0.018304,0.202081,0.005440,0.204001,0.919523
0.434433,0.017696,0.202305,0.005280,0.203584,0.935651
0.421825,0.017664,0.202337,0.005344,0.189120,0.904098
0.421697,0.017792,0.202368,0.005248,0.201025,0.917410
0.421409,0.017697,0.222112,0.005280,0.196257,0.937155
0.421665,0.017600,0.202113,0.004832,0.192801,0.910595
0.421601,0.017824,0.202049,0.005280,0.191552,0.907458
0.420513,0.017568,0.202336,0.005248,0.200000,0.914338
0.420770,0.017856,0.202400,0.005248,0.203873,0.920675
0.420257,0.017792,0.202625,0.005280,0.192897,0.907043
0.420801,0.017568,0.202593,0.005280,0.201088,0.916290
0.420865,0.036960,0.202977,0.005088,0.193216,0.933058
0.419842,0.017568,0.202688,0.005344,0.199329,0.912131
0.415553,0.017601,0.202656,0.005344,0.204449,0.914915
0.416961,0.017856,0.202753,0.005280,0.200833,0.937091
0.420673,0.017856,0.202945,0.005248,0.197856,0.915491
0.420897,0.017568,0.203009,0.005312,0.181600,0.898210
0.421185,0.017792,0.202560,0.005377,0.203648,0.920770
0.437922,0.017568,0.202144,0.005248,0.203393,0.936547
0.416513,0.017760,0.202401,0.005280,0.191073,0.900867
0.415713,0.017600,0.203617,0.005312,0.185696,0.899875
0.421249,0.017824,0.202561,0.005280,0.206368,0.925410
0.420770,0.017792,0.202944,0.005248,0.202593,0.917347
0.419841,0.017985,0.202112,0.005280,0.195169,0.906019
0.416993,0.017760,0.202337,0.005312,0.191904,0.902083
0.436513,0.017600,0.206785,0.005280,0.207776,0.956610
0.422881,0.017664,0.203297,0.005248,0.200672,0.919106
0.421026,0.017696,0.205120,0.005248,0.190561,0.908739
0.421345,0.017728,0.232769,0.005216,0.202305,0.952387
0.420609,0.017536,0.202113,0.005312,0.191040,0.904899
0.421761,0.017472,0.202177,0.005312,0.203360,0.919170
0.422337,0.017600,0.202240,0.005248,0.193281,0.912866
0.417282,0.017856,0.204448,0.005344,0.190113,0.906307
0.417185,0.017792,0.202433,0.005344,0.188513,0.902019
0.416673,0.017792,0.203361,0.004864,0.199424,0.912963
0.436193,0.017856,0.203041,0.005312,0.196608,0.933154
0.418049,0.017632,0.203136,0.005056,0.201537,0.915170
0.421218,0.017696,0.202784,0.004864,0.191809,0.908195
0.416769,0.017568,0.202561,0.005280,0.198080,0.927715
0.420897,0.017824,0.202913,0.005312,0.200704,0.917122
0.416449,0.017728,0.202656,0.005217,0.200128,0.911298
0.420514,0.017664,0.202976,0.005088,0.189985,0.904963
0.438945,0.017761,0.203392,0.005280,0.195777,0.929635
0.422113,0.017600,0.202113,0.005280,0.179232,0.894915
0.421057,0.017664,0.202529,0.005184,0.195232,0.911010
0.420769,0.018336,0.202432,0.005344,0.220705,0.957538
0.420897,0.017824,0.202240,0.005376,0.194817,0.911138
0.420802,0.017632,0.203296,0.005440,0.191905,0.907267
0.417921,0.017760,0.202433,0.005312,0.203361,0.914307
0.437025,0.017760,0.202241,0.005312,0.203264,0.934211
0.420641,0.017792,0.202336,0.005440,0.199073,0.912834
0.422018,0.017728,0.202368,0.005376,0.193697,0.915459
0.419937,0.017536,0.223008,0.005472,0.206209,0.941443
0.416097,0.017728,0.202113,0.005280,0.201312,0.910179
0.416545,0.017760,0.202977,0.005152,0.201504,0.912642
0.421121,0.017632,0.202592,0.005344,0.216129,0.937378
0.417633,0.017696,0.202496,0.005280,0.202753,0.917186
0.421314,0.017664,0.202432,0.005024,0.206049,0.921955
0.421761,0.017696,0.202753,0.005312,0.205793,0.923363
0.449409,0.017856,0.203169,0.005088,0.206976,0.956387
0.420417,0.017792,0.203137,0.005248,0.192608,0.905986
0.421345,0.017536,0.202720,0.005312,0.206785,0.922498
0.420770,0.017440,0.202336,0.005216,0.226209,0.975907
0.420706,0.017856,0.203456,0.005280,0.230081,0.945539
0.422689,0.017600,0.204161,0.005312,0.206369,0.928771
0.417377,0.017600,0.203137,0.005376,0.204416,0.918627
0.416801,0.017664,0.202881,0.005344,0.204768,0.916995
0.420705,0.017792,0.202848,0.005377,0.200896,0.916962
0.421154,0.017760,0.202720,0.005312,0.198625,0.914979
0.416961,0.017728,0.218721,0.005376,0.200289,0.926403
0.421889,0.017792,0.203041,0.004864,0.202656,0.919843
0.416353,0.017824,0.202721,0.004960,0.201376,0.911298
0.421025,0.017536,0.202624,0.004864,0.192481,0.909282
0.416738,0.018048,0.203008,0.005120,0.227777,0.939299
0.418402,0.017472,0.202688,0.005312,0.206849,0.922723
0.417089,0.017632,0.202113,0.005344,0.197985,0.910595
0.439489,0.017792,0.202369,0.005344,0.198784,0.934307
0.420577,0.017696,0.203137,0.005088,0.190560,0.906530
0.420738,0.017600,0.202048,0.004928,0.197921,0.911075
0.419841,0.017600,0.202753,0.004896,0.216321,0.947491
0.420801,0.017696,0.202305,0.005280,0.191456,0.906563
0.416577,0.017856,0.203265,0.005312,0.202592,0.916258
0.420257,0.017568,0.202496,0.005216,0.202657,0.918338
0.438818,0.017600,0.202688,0.005152,0.192993,0.926531
0.417537,0.017824,0.202977,0.005376,0.206529,0.922403
0.417153,0.017696,0.203393,0.005440,0.203552,0.917379
0.421409,0.017888,0.220609,0.005472,0.203296,0.942018
0.420033,0.017792,0.203073,0.005184,0.204768,0.923170
0.416802,0.017632,0.202752,0.005312,0.200705,0.912259
0.420641,0.017888,0.202848,0.005440,0.187105,0.902947
0.419873,0.017760,0.202337,0.005248,0.203232,0.915395
0.419937,0.017760,0.202689,0.005376,0.212544,0.929219
0.416769,0.017536,0.202113,0.005280,0.193216,0.903522
0.437570,0.017952,0.202816,0.005344,0.210145,0.946051
0.421090,0.017856,0.202144,0.005120,0.204289,0.936835
0.421313,0.017696,0.202913,0.005312,0.196065,0.910883
0.417441,0.017600,0.202625,0.005056,0.222176,0.940707
0.420545,0.017792,0.202337,0.005312,0.192608,0.908322
0.420577,0.017792,0.202336,0.005376,0.198465,0.914626
0.420482,0.017632,0.202784,0.005280,0.200993,0.916835
0.444705,0.017761,0.202432,0.004832,0.194561,0.934819
0.420833,0.017600,0.202305,0.005408,0.194144,0.911811
0.418433,0.017568,0.202721,0.005312,0.193760,0.910786
0.421953,0.017792,0.219777,0.005248,0.192352,0.929602
0.421569,0.017600,0.203008,0.005312,0.194689,0.914626
0.420673,0.017729,0.202816,0.005312,0.203521,0.919587
0.422305,0.017920,0.203297,0.005088,0.196000,0.913059
0.420161,0.017600,0.202849,0.005120,0.189504,0.903618
0.420577,0.017568,0.202784,0.005280,0.203425,0.926498
0.421218,0.017856,0.202656,0.005312,0.190017,0.908131
0.443233,0.017633,0.203040,0.005248,0.227585,0.968195
0.422785,0.017696,0.202593,0.005312,0.193153,0.913443
0.421633,0.017728,0.203137,0.005088,0.203136,0.919939
0.421633,0.017664,0.202305,0.005248,0.214464,0.935714
0.421505,0.017696,0.202752,0.005376,0.208161,0.931010
0.420770,0.017824,0.203200,0.005344,0.206401,0.923043
0.421089,0.017600,0.202721,0.005312,0.200289,0.917251
0.437281,0.017568,0.202721,0.005344,0.192192,0.927267
0.420737,0.017504,0.203233,0.005280,0.198912,0.922722
0.420705,0.017760,0.202433,0.005280,0.200128,0.920898
0.422210,0.017728,0.220192,0.005600,0.203969,0.943491
0.418049,0.017697,0.202336,0.004896,0.195617,0.907203
0.420993,0.017568,0.203233,0.005408,0.198464,0.915939
0.421025,0.017824,0.202817,0.004896,0.202720,0.919394
0.422145,0.017760,0.202848,0.005376,0.204929,0.931362
0.421250,0.017536,0.202944,0.005280,0.202241,0.919907
0.420705,0.017793,0.202400,0.005280,0.194305,0.909251
0.416513,0.042880,0.203553,0.005376,0.203936,0.943971
0.420321,0.017856,0.202337,0.005248,0.202272,0.918210
0.416129,0.017600,0.202272,0.004832,0.203489,0.916226
0.417634,0.017792,0.202560,0.004864,0.199041,0.910179
0.415809,0.017600,0.202177,0.005248,0.201505,0.910659
0.416737,0.017760,0.202433,0.005280,0.200768,0.912578
0.422945,0.017760,0.203169,0.005312,0.210400,0.931778
0.433313,0.017856,0.203136,0.005344,0.210465,0.941826
0.416482,0.017472,0.202944,0.005312,0.205441,0.917315
0.421537,0.017473,0.202432,0.005312,0.197377,0.913059
0.420737,0.017664,0.202785,0.005280,0.213089,0.931971
0.420961,0.017600,0.202497,0.005248,0.189536,0.904898
0.416513,0.017728,0.203008,0.005312,0.195105,0.905378
0.416642,0.017536,0.202560,0.005248,0.206529,0.917795
0.429921,0.017568,0.202177,0.005280,0.199041,0.924451
0.421057,0.018112,0.203041,0.005056,0.190464,0.905154
0.416737,0.017632,0.202784,0.005024,0.205153,0.919778
0.416450,0.017600,0.222432,0.005248,0.198497,0.934499
0.421921,0.017601,0.202080,0.004864,0.203393,0.920771
0.420673,0.017600,0.202689,0.005280,0.192928,0.906691
0.417121,0.017504,0.203425,0.005248,0.206016,0.918946
0.416705,0.017728,0.202336,0.005280,0.206177,0.917954
0.417026,0.017824,0.202304,0.005248,0.190913,0.901827
0.420545,0.017793,0.202496,0.005312,0.194305,0.914211
0.436161,0.017920,0.202177,0.005120,0.208161,0.940035
0.419617,0.017696,0.202273,0.005280,0.189120,0.902850
0.415841,0.017600,0.202336,0.005248,0.203905,0.914882
0.416834,0.017792,0.202528,0.005312,0.212065,0.956259
0.422242,0.017504,0.202624,0.005312,0.203521,0.921571
0.421729,0.017696,0.203041,0.005280,0.194048,0.911299
0.421441,0.017664,0.202945,0.005344,0.201536,0.917923
0.438337,0.017504,0.202273,0.005248,0.196800,0.930018
0.421314,0.017536,0.203168,0.005216,0.204865,0.920547
0.416545,0.017633,0.202368,0.005408,0.192001,0.905283
0.419297,0.017760,0.202433,0.005344,0.222913,0.940899
0.417153,0.017728,0.202977,0.005120,0.192416,0.904802
0.417441,0.017632,0.202528,0.005312,0.201985,0.926210
0.421218,0.017824,0.201952,0.005088,0.199265,0.913059
0.420673,0.017824,0.207232,0.005152,0.218657,0.942659
0.423745,0.017824,0.204641,0.005280,0.194689,0.917475
0.421889,0.017728,0.203169,0.004832,0.183424,0.906467
0.421153,0.017568,0.221921,0.005376,0.193760,0.931106
0.420322,0.017632,0.202592,0.005312,0.196737,0.914563
0.417377,0.017697,0.202080,0.005312,0.191969,0.908675
0.420961,0.017568,0.202273,0.005280,0.194208,0.910243
0.417121,0.017824,0.204161,0.005248,0.190432,0.904322
0.421921,0.017568,0.203264,0.005216,0.194465,0.915138
0.418466,0.017632,0.202816,0.005312,0.192609,0.906403
0.438273,0.017632,0.202849,0.005248,0.181121,0.913315
0.416225,0.017760,0.202657,0.005280,0.191168,0.902915
0.417921,0.017824,0.202401,0.004832,0.202848,0.917442
0.416674,0.017920,0.203616,0.005088,0.204833,0.928771
0.420737,0.017601,0.201920,0.005248,0.178081,0.895747
0.416737,0.017664,0.202049,0.005152,0.191232,0.902243
0.420577,0.017344,0.202785,0.005344,0.186368,0.900482
0.436226,0.017568,0.202208,0.005280,0.182273,0.911939
0.421889,0.017792,0.202049,0.005280,0.195585,0.914499
0.421089,0.017664,0.202241,0.005312,0.190816,0.908451
0.417345,0.017664,0.202017,0.005088,0.205376,0.924226
0.416289,0.017696,0.202368,0.005312,0.189825,0.901346
0.421794,0.017696,0.202720,0.005216,0.198369,0.915331
0.416033,0.017600,0.202657,0.005344,0.189600,0.902467
0.437057,0.017792,0.202401,0.005280,0.191456,0.922978
0.421697,0.017632,0.202144,0.005312,0.182209,0.897506
0.421698,0.017536,0.202112,0.005248,0.188705,0.904899
0.421537,0.017888,0.223169,0.005216,0.196289,0.936675
0.421153,0.017600,0.201825,0.004928,0.196320,0.912547
0.416449,0.017600,0.202273,0.005248,0.193792,0.905698
0.421538,0.017600,0.201920,0.005312,0.193697,0.910275
0.416098,0.017792,0.202208,0.005248,0.194305,0.908675
0.416481,0.017600,0.202753,0.005024,0.185856,0.898883
0.421729,0.017824,0.202273,0.005344,0.203072,0.919650
0.417633,0.017792,0.219905,0.005664,0.213952,0.944354
0.417633,0.017568,0.202432,0.005312,0.190977,0.902562
0.420993,0.017568,0.202848,0.005440,0.191265,0.909379
0.416609,0.017856,0.202081,0.004928,0.195424,0.911171
0.421345,0.017600,0.202081,0.004992,0.193664,0.912002
0.420513,0.017792,0.202337,0.005248,0.196512,0.912450
0.416994,0.017696,0.202816,0.005056,0.203841,0.917347
0.438018,0.017760,0.202144,0.005472,0.203297,0.939235
0.416417,0.017728,0.202241,0.005088,0.190657,0.902787
0.416705,0.017504,0.202369,0.005312,0.192064,0.902178
0.418945,0.017632,0.202016,0.005280,0.205601,0.922594
0.415937,0.017761,0.202080,0.005120,0.189441,0.899939
0.421249,0.017472,0.202657,0.005280,0.200384,0.915427
0.417089,0.017568,0.202017,0.004992,0.202432,0.912258
0.434017,0.017664,0.202624,0.005344,0.197377,0.927586
0.417697,0.017729,0.202656,0.005280,0.203105,0.921347
0.418305,0.017568,0.202561,0.005280,0.192545,0.906371
0.417217,0.017568,0.203489,0.005280,0.211136,0.926115
0.417057,0.017632,0.202849,0.005280,0.188256,0.898914
0.417250,0.017728,0.202432,0.005248,0.205633,0.923235
0.421985,0.017921,0.202208,0.005184,0.197185,0.913059
0.433985,0.017888,0.202689,0.005280,0.203489,0.934915
0.416385,0.017728,0.202881,0.005312,0.207296,0.920355
0.417217,0.017760,0.202241,0.005312,0.208256,0.922306
0.421634,0.017728,0.217664,0.005216,0.217793,0.963267
0.421122,0.017728,0.202368,0.005280,0.197953,0.912067
0.417665,0.017568,0.202881,0.005312,0.211873,0.922179
0.417601,0.017888,0.202561,0.005312,0.195137,0.905091
0.420641,0.017568,0.202337,0.005344,0.201728,0.915778
0.421409,0.017728,0.202848,0.005248,0.201409,0.917762
0.420770,0.017472,0.202464,0.005344,0.190561,0.904323
0.437921,0.017568,0.202305,0.005184,0.190401,0.925443
0.415905,0.017472,0.202209,0.005280,0.201408,0.911651
0.416225,0.017536,0.202337,0.005248,0.204064,0.915586
0.422401,0.018208,0.202816,0.005248,0.229537,0.960674
0.422242,0.017632,0.203040,0.005216,0.203777,0.921347
0.416289,0.017825,0.203040,0.005056,0.200417,0.911683
0.421601,0.017664,0.203649,0.005280,0.190144,0.905251
0.434305,0.017600,0.202337,0.005280,0.204288,0.935074
0.421441,0.017824,0.202848,0.005280,0.202209,0.924258
0.421538,0.017760,0.202624,0.005248,0.190657,0.906179
0.421633,0.017568,0.224513,0.005344,0.190305,0.931235
0.421537,0.017600,0.202977,0.005088,0.206144,0.924003
0.421409,0.017536,0.202977,0.005248,0.203584,0.918722
0.421505,0.018048,0.202465,0.005440,0.208192,0.926754
0.421314,0.017696,0.202048,0.005344,0.199809,0.914275
0.420929,0.017792,0.202113,0.005248,0.198913,0.913987
0.421377,0.017504,0.203585,0.005280,0.200896,0.919139
0.437345,0.017664,0.202177,0.005376,0.197696,0.926402
0.421217,0.017856,0.202144,0.005216,0.193569,0.910114
0.416385,0.017953,0.201952,0.005344,0.204289,0.914563
0.417313,0.017600,0.202561,0.005312,0.200640,0.932835
0.418081,0.017568,0.202593,0.005056,0.203104,0.917635
0.416257,0.017504,0.202528,0.005248,0.191584,0.899970
0.422754,0.017632,0.202624,0.005312,0.199169,0.917795
0.430945,0.017600,0.202945,0.005248,0.206945,0.932291
0.421505,0.017824,0.202305,0.005344,0.203424,0.920067
0.421697,0.017760,0.202945,0.005216,0.203808,0.918562
0.417345,0.017888,0.202368,0.005248,0.223137,0.941666
0.420418,0.017824,0.202880,0.005248,0.198081,0.910883
0.416993,0.017664,0.202497,0.005440,0.200801,0.912515
0.420161,0.017568,0.202721,0.005280,0.190976,0.905379
0.439617,0.017632,0.202273,0.005056,0.198816,0.933858
0.416513,0.017728,0.203040,0.004864,0.206337,0.919874
0.418306,0.017600,0.202304,0.005248,0.208801,0.923363
0.416481,0.017760,0.220193,0.005408,0.190177,0.920291
0.421889,0.017760,0.201889,0.005280,0.188800,0.906627
0.420705,0.017632,0.202721,0.005280,0.178624,0.893634
0.420385,0.018080,0.202848,0.005088,0.207137,0.923650
0.416930,0.017664,0.202688,0.005312,0.196929,0.907203
0.421761,0.017536,0.202177,0.005056,0.202241,0.921187
0.416161,0.017536,0.202241,0.005376,0.204448,0.914019
0.445537,0.018176,0.203041,0.004864,0.205248,0.949026
0.421601,0.018336,0.202944,0.005216,0.196833,0.916866
0.421282,0.017568,0.202560,0.005056,0.179169,0.892995
0.417857,0.017664,0.204353,0.004864,0.197889,0.967427
0.420545,0.017792,0.203521,0.004864,0.204192,0.920803
0.420609,0.017728,0.203265,0.004896,0.188768,0.904098
0.416833,0.017632,0.202592,0.005216,0.205761,0.920738
0.440162,0.017632,0.203168,0.005248,0.191873,0.927363
0.415873,0.017601,0.203552,0.005280,0.200993,0.912643
0.416737,0.017664,0.202049,0.005280,0.194784,0.907843
0.416961,0.017632,0.202497,0.005312,0.218496,0.930178
0.420481,0.017760,0.202656,0.005280,0.192321,0.908866
0.416930,0.017792,0.202784,0.005056,0.189313,0.902723
0.420961,0.017664,0.202465,0.005312,0.185601,0.903427
0.443841,0.017728,0.202913,0.005408,0.215968,0.961443
0.416545,0.017568,0.202689,0.005408,0.202048,0.915618
0.417505,0.017568,0.202656,0.005312,0.201697,0.916738
0.420930,0.017600,0.221632,0.005248,0.194017,0.932387
0.419713,0.017536,0.202593,0.005280,0.191585,0.906563
0.415553,0.017504,0.202977,0.005248,0.190368,0.902274
0.416737,0.017760,0.203264,0.005280,0.194945,0.906914
0.416290,0.017792,0.202944,0.005312,0.205729,0.919139
0.421249,0.017568,0.202593,0.005248,0.202081,0.917251
0.420321,0.017824,0.202913,0.005376,0.181888,0.894626
0.435425,0.017600,0.202529,0.005280,0.206112,0.939618
0.416225,0.017760,0.202816,0.005248,0.201985,0.913282
0.417377,0.017569,0.202368,0.005312,0.207457,0.924515
0.416865,0.017856,0.202241,0.005376,0.204161,0.947107
0.416993,0.017728,0.202401,0.005216,0.200960,0.910851
0.417377,0.017824,0.202657,0.005248,0.192736,0.905026
0.416545,0.017792,0.202016,0.005280,0.188865,0.904130
0.435010,0.017824,0.202208,0.005248,0.209249,0.941059
0.416961,0.017824,0.202881,0.005248,0.201121,0.913091
0.415809,0.017696,0.202689,0.005280,0.202880,0.913827
0.417089,0.017568,0.203137,0.023456,0.203008,0.935714
0.417249,0.017568,0.202048,0.005472,0.184001,0.893826
0.416610,0.017568,0.202400,0.005248,0.193985,0.906531
0.422273,0.017664,0.202113,0.005152,0.188640,0.904003
0.433313,0.017728,0.202433,0.005024,0.193664,0.924131
0.416801,0.017632,0.202753,0.005056,0.202528,0.915202
0.416642,0.017632,0.202272,0.005088,0.205601,0.918947
0.421665,0.017600,0.220544,0.005216,0.188193,0.925507
0.422945,0.017600,0.202465,0.005280,0.186016,0.923811
0.417537,0.017792,0.202593,0.005280,0.207104,0.922435
0.418977,0.017632,0.202977,0.005056,0.195456,0.908802
0.421633,0.017632,0.203008,0.005024,0.200481,0.915522
0.421634,0.017568,0.203296,0.005120,0.193569,0.911107
0.422433,0.017760,0.203329,0.005024,0.198881,0.916547
0.436961,0.017664,0.203201,0.005248,0.213280,0.949923
0.417377,0.017728,0.203361,0.005056,0.202400,0.915170
0.417089,0.017632,0.202816,0.005024,0.201153,0.911586
0.417570,0.017984,0.202752,0.005216,0.213057,0.930147
0.418529,0.017600,0.202881,0.005056,0.196609,0.909635
0.421249,0.017664,0.202369,0.005216,0.204256,0.919459
0.416545,0.017568,0.202593,0.005024,0.213792,0.927074
0.432801,0.017984,0.202656,0.005280,0.219105,0.952322
0.417954,0.017600,0.202336,0.005088,0.204129,0.916387
0.417345,0.018113,0.202592,0.005312,0.187201,0.898723
0.416737,0.017600,0.218625,0.005248,0.197728,0.923587
0.417121,0.017536,0.202753,0.005344,0.194464,0.904834
0.416641,0.017600,0.202592,0.005248,0.190433,0.898786
0.416513,0.017537,0.203200,0.005344,0.193569,0.907523
0.416641,0.017600,0.202561,0.005440,0.203072,0.915107
0.417633,0.017856,0.202369,0.005280,0.177280,0.889570
0.417665,0.017728,0.202880,0.005312,0.198977,0.911298
0.420834,0.017696,0.223072,0.005216,0.197345,0.938115
0.417217,0.017664,0.202401,0.004896,0.197665,0.907075
0.420865,0.017632,0.202849,0.005056,0.190656,0.904706
0.416513,0.017760,0.203456,0.005217,0.203712,0.917698
0.416065,0.017888,0.202656,0.005088,0.195201,0.908130
0.416673,0.017601,0.202688,0.005248,0.205281,0.915523
0.418273,0.017664,0.203073,0.005280,0.208001,0.929091
0.434049,0.017600,0.202785,0.004864,0.206400,0.937379
0.419457,0.017600,0.202721,0.005472,0.205248,0.920130
0.423521,0.017632,0.204032,0.005376,0.204993,0.926946
0.423266,0.017856,0.205184,0.005376,0.212321,0.944643
0.417473,0.017633,0.203936,0.005152,0.189441,0.901827
0.417729,0.017856,0.202913,0.005184,0.202400,0.916259
0.418177,0.017760,0.202945,0.005216,0.194720,0.907746
0.434209,0.018336,0.202816,0.005248,0.194689,0.926370
0.421218,0.017856,0.203200,0.005056,0.200385,0.919779
0.421601,0.017824,0.203009,0.005344,0.204129,0.922179
0.418401,0.017632,0.223041,0.005376,0.212161,0.948835
0.423201,0.017632,0.202433,0.005088,0.190752,0.907426
0.422337,0.018048,0.202913,0.005088,0.202816,0.920610
0.418274,0.017600,0.203136,0.005280,0.206241,0.919715
0.418498,0.017760,0.202720,0.005056,0.207777,0.920867
0.421345,0.017568,0.203521,0.005312,0.184192,0.898787
0.422657,0.017856,0.202561,0.005312,0.203392,0.920610
0.432737,0.017696,0.202945,0.005120,0.206752,0.935362
0.416705,0.017984,0.203616,0.005312,0.209921,0.927554
0.417474,0.017824,0.202304,0.005248,0.197441,0.914243
0.417025,0.017664,0.202881,0.005312,0.217697,0.935427
0.421665,0.017856,0.202529,0.005280,0.185728,0.904483
0.417409,0.017824,0.202369,0.005088,0.205216,0.916962
0.417377,0.017824,0.203168,0.005312,0.197665,0.910370
0.434082,0.017728,0.202592,0.005376,0.230849,0.968227
0.421602,0.017760,0.202688,0.005312,0.194145,0.914627
0.423585,0.017632,0.203009,0.005376,0.203745,0.922147
0.420769,0.017792,0.220417,0.005216,0.205472,0.940099
0.416353,0.017632,0.203105,0.005312,0.206176,0.923490
0.417985,0.017632,0.203200,0.005344,0.204289,0.922178
0.420802,0.018368,0.203008,0.005280,0.189633,0.906403
0.420865,0.017824,0.202753,0.005024,0.203361,0.922211
0.421953,0.017792,0.203009,0.005152,0.191968,0.908162
0.415521,0.017664,0.203168,0.005056,0.191361,0.907074
0.415714,0.040992,0.203168,0.005312,0.193921,0.930243
0.416353,0.017505,0.202496,0.005248,0.191073,0.900835
0.417025,0.017792,0.202657,0.005280,0.184160,0.895907
0.416641,0.017568,0.202561,0.005248,0.185952,0.896866
0.418145,0.017664,0.205056,0.005344,0.201601,0.920994
0.418145,0.017857,0.203328,0.005056,0.201857,0.918563
0.417249,0.017632,0.203617,0.005152,0.195488,0.911619
0.438401,0.017632,0.203201,0.005024,0.197760,0.931843
0.417505,0.017664,0.203105,0.005088,0.190304,0.904450
0.416994,0.017760,0.202816,0.005024,0.192993,0.905155
0.421697,0.017728,0.203969,0.005024,0.218369,0.943075
0.415713,0.017792,0.202785,0.005248,0.203648,0.914083
0.417633,0.017984,0.202113,0.005344,0.204480,0.920578
0.417217,0.017664,0.202721,0.005248,0.194464,0.907490
0.433090,0.017792,0.204800,0.005152,0.198305,0.930627
0.416897,0.018017,0.204736,0.005280,0.199361,0.912195
0.416609,0.017600,0.202625,0.005344,0.199392,0.909347
0.421633,0.017600,0.220673,0.005504,0.208288,0.946210
0.416513,0.017600,0.202464,0.005248,0.205665,0.918050
0.420930,0.017536,0.203168,0.005280,0.192033,0.908899
