Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.416801,0.017440,0.202145,0.004864,0.260609,0.000736,0.014368,0.000384,0.001600,0.001056,0.000416,0.928899
0.421761,0.017600,0.202721,0.004864,0.236960,0.000896,0.015424,0.000608,0.001568,0.001184,0.000384,0.912034
0.416066,0.017760,0.201952,0.005248,0.245473,0.000864,0.015968,0.000384,0.001568,0.001152,0.000384,0.915267
0.421025,0.017536,0.202337,0.004896,0.243393,0.000896,0.014432,0.000352,0.001568,0.001056,0.000352,0.915555
0.452289,0.017504,0.201953,0.004960,0.232800,0.000928,0.015936,0.000416,0.001632,0.001024,0.000352,0.937698
0.420705,0.017536,0.202848,0.005024,0.236705,0.000832,0.015392,0.000352,0.001504,0.001184,0.000352,0.910338
0.423137,0.017472,0.202209,0.004896,0.241793,0.000960,0.015296,0.000448,0.001632,0.001088,0.000320,0.917347
0.415297,0.017600,0.220353,0.005440,0.248192,0.001056,0.014816,0.000448,0.001568,0.001088,0.000352,0.935426
0.415937,0.017472,0.202496,0.005312,0.242241,0.001120,0.015296,0.000352,0.001472,0.001312,0.000384,0.912770
0.415585,0.017536,0.202145,0.005024,0.243681,0.000800,0.014912,0.000384,0.001536,0.001088,0.000352,0.911299
0.420577,0.017472,0.202433,0.005280,0.228960,0.000896,0.015296,0.000832,0.001600,0.001088,0.000384,0.902498
0.421890,0.017664,0.202656,0.005184,0.246945,0.000864,0.015488,0.000640,0.001600,0.001216,0.000352,0.924355
0.420641,0.017664,0.202113,0.005280,0.232673,0.000864,0.014112,0.000352,0.001568,0.001024,0.000384,0.905603
0.420161,0.017696,0.202625,0.004864,0.237664,0.000800,0.014272,0.000416,0.001728,0.001280,0.000416,0.910306
0.443394,0.017568,0.202368,0.005280,0.248097,0.001024,0.015840,0.000384,0.001536,0.001152,0.000384,0.946531
0.416993,0.017408,0.202017,0.005056,0.240641,0.000864,0.014816,0.000384,0.001568,0.000992,0.000352,0.909635
0.416001,0.017472,0.202369,0.004864,0.226304,0.000928,0.016352,0.000384,0.001664,0.001248,0.000320,0.896930
0.415906,0.017696,0.202848,0.004896,0.266081,0.000928,0.022496,0.000416,0.001568,0.001120,0.000384,0.943203
0.420289,0.017472,0.203041,0.005280,0.233569,0.000768,0.014144,0.000416,0.001632,0.001056,0.000416,0.906755
0.420289,0.017568,0.203297,0.004896,0.247808,0.000896,0.014944,0.000448,0.001632,0.001152,0.000416,0.922914
0.416738,0.017536,0.203008,0.004864,0.235521,0.000896,0.014304,0.000448,0.001664,0.001056,0.000384,0.904675
0.436193,0.017536,0.202433,0.004832,0.238849,0.001056,0.014592,0.000384,0.001536,0.001216,0.000384,0.928355
0.419937,0.017728,0.203361,0.005216,0.245984,0.000832,0.015328,0.000640,0.001568,0.000992,0.000384,0.920450
0.416834,0.017568,0.202784,0.004864,0.236321,0.000896,0.015744,0.000384,0.001504,0.001024,0.000384,0.906691
0.420321,0.017504,0.202881,0.004864,0.261601,0.000928,0.015744,0.000640,0.001664,0.001024,0.000416,0.935939
0.420737,0.017536,0.202657,0.004992,0.246048,0.000928,0.014144,0.000416,0.001600,0.001056,0.000416,0.918722
0.416418,0.017760,0.202496,0.005216,0.239105,0.001120,0.015744,0.000416,0.001632,0.001088,0.000384,0.909443
0.420353,0.017632,0.202593,0.004960,0.243904,0.000864,0.014176,0.000608,0.001568,0.001056,0.000352,0.916803
0.436865,0.017248,0.202848,0.004992,0.245217,0.001216,0.016224,0.000416,0.001536,0.001024,0.000384,0.936930
0.415617,0.017473,0.203648,0.004896,0.243201,0.000800,0.014208,0.000384,0.001600,0.001120,0.000416,0.911843
0.420289,0.017472,0.202785,0.005056,0.237984,0.000896,0.014080,0.000640,0.001536,0.001088,0.000384,0.910018
0.420865,0.017504,0.219808,0.005216,0.252289,0.001248,0.015072,0.000608,0.001504,0.001024,0.000416,0.945186
0.420449,0.017632,0.202177,0.005312,0.238657,0.000864,0.014176,0.000416,0.001568,0.001056,0.000384,0.909923
0.415681,0.017312,0.202817,0.004896,0.225120,0.000896,0.014208,0.000416,0.001504,0.001120,0.000384,0.892322
0.420450,0.017344,0.203520,0.004896,0.280257,0.000928,0.014080,0.000416,0.001440,0.000992,0.000384,0.952675
0.420481,0.017344,0.202657,0.004864,0.245025,0.000864,0.015776,0.000352,0.001472,0.001056,0.000384,0.918691
0.415553,0.017984,0.203425,0.004768,0.234816,0.000896,0.014272,0.000320,0.001376,0.001024,0.000384,0.903042
0.416066,0.017504,0.202784,0.004896,0.226497,0.000864,0.013952,0.000608,0.001600,0.001184,0.000352,0.894243
0.420481,0.017280,0.216993,0.005280,0.242368,0.001120,0.016928,0.000384,0.001600,0.001120,0.000416,0.931650
0.415714,0.017376,0.202400,0.004864,0.227681,0.000640,0.013920,0.000384,0.001568,0.000992,0.000384,0.893891
0.420129,0.017312,0.202145,0.004864,0.243585,0.000800,0.014144,0.000576,0.001408,0.000992,0.000352,0.914339
0.420673,0.017568,0.202624,0.004800,0.248065,0.001152,0.014656,0.000352,0.001536,0.001024,0.000384,0.921410
0.420641,0.017537,0.202272,0.004896,0.244289,0.000768,0.013888,0.000448,0.001536,0.001024,0.000384,0.915683
0.420289,0.017472,0.202017,0.005056,0.239200,0.000896,0.013952,0.000416,0.001536,0.001056,0.000416,0.909538
0.420354,0.017472,0.202560,0.004864,0.226113,0.000832,0.014080,0.000416,0.001536,0.001152,0.000384,0.897251
0.416481,0.017632,0.221825,0.005376,0.253217,0.000960,0.014368,0.000384,0.001440,0.001024,0.000352,0.941411
0.416033,0.017408,0.202465,0.004896,0.249568,0.000896,0.016992,0.000384,0.001568,0.001088,0.000352,0.920066
0.420674,0.017792,0.202976,0.005248,0.233537,0.000864,0.014496,0.000416,0.001568,0.001056,0.000384,0.906851
0.416769,0.017632,0.202273,0.005056,0.232769,0.000832,0.014112,0.000416,0.001568,0.001024,0.000384,0.899971
0.419937,0.017536,0.201985,0.005312,0.263872,0.000576,0.014272,0.000608,0.001600,0.001024,0.000352,0.935106
0.420418,0.017408,0.202240,0.005312,0.241089,0.000672,0.017248,0.000384,0.001472,0.001024,0.000384,0.914787
0.421153,0.017472,0.202433,0.004928,0.240960,0.000832,0.015201,0.000416,0.001600,0.001120,0.000416,0.916099
0.438241,0.017664,0.202464,0.005184,0.246305,0.000768,0.014240,0.000384,0.001600,0.001120,0.000352,0.936706
0.420193,0.017568,0.202817,0.005024,0.243649,0.000640,0.017504,0.000384,0.001568,0.001056,0.000384,0.919299
0.415745,0.017536,0.203841,0.004896,0.237888,0.001056,0.017152,0.000384,0.001536,0.001216,0.000384,0.909602
0.419362,0.017504,0.202528,0.004832,0.261121,0.000704,0.022752,0.000384,0.001504,0.000992,0.000416,0.940131
0.418625,0.018048,0.205089,0.004864,0.226145,0.001024,0.014176,0.000832,0.001600,0.001216,0.000352,0.900067
0.420481,0.017728,0.204641,0.004896,0.243296,0.000864,0.014144,0.000384,0.001568,0.001024,0.000352,0.917538
0.420674,0.017600,0.203552,0.004864,0.226689,0.001024,0.014112,0.000448,0.001536,0.001248,0.000352,0.900067
0.438849,0.017664,0.204513,0.004800,0.245345,0.000928,0.016960,0.000384,0.001504,0.000992,0.000416,0.941539
0.416225,0.017408,0.203265,0.004864,0.243904,0.000896,0.013728,0.000384,0.001440,0.001056,0.000416,0.911586
0.416033,0.017569,0.203008,0.004896,0.247841,0.001152,0.014432,0.000416,0.001568,0.001216,0.000384,0.917667
0.420545,0.017696,0.203105,0.004832,0.286465,0.000992,0.015264,0.000384,0.001504,0.001024,0.000320,0.961283
0.420225,0.017504,0.202561,0.005056,0.228544,0.000640,0.014880,0.000384,0.001632,0.001088,0.000352,0.900898
0.419810,0.017600,0.203296,0.004832,0.242657,0.000704,0.022656,0.000832,0.001536,0.001120,0.000352,0.923587
0.416289,0.017408,0.202977,0.004896,0.231232,0.000608,0.013857,0.000608,0.001472,0.001024,0.000384,0.897891
0.439393,0.017440,0.202752,0.004832,0.236193,0.000736,0.013856,0.000384,0.001440,0.001024,0.000320,0.926338
0.419841,0.017664,0.202081,0.004864,0.230337,0.000672,0.013632,0.000704,0.001568,0.001152,0.000384,0.900771
0.420417,0.017664,0.202625,0.005120,0.223936,0.000672,0.014976,0.000384,0.001568,0.001056,0.000384,0.896514
0.414754,0.017440,0.219840,0.005056,0.260065,0.001088,0.018880,0.000384,0.001504,0.001024,0.000384,0.948835
0.443009,0.017536,0.209409,0.004896,0.255361,0.000992,0.017472,0.000448,0.001632,0.001184,0.000448,0.962467
0.419713,0.017440,0.202369,0.004800,0.243296,0.000832,0.022881,0.000384,0.001504,0.001120,0.000384,0.922723
0.415713,0.017472,0.203200,0.004832,0.239361,0.000896,0.017248,0.000384,0.001504,0.001056,0.000352,0.909442
0.415521,0.017376,0.202273,0.004960,0.273665,0.000736,0.014080,0.000384,0.001440,0.000992,0.000352,0.939523
0.415521,0.017440,0.202753,0.005024,0.225568,0.000768,0.014176,0.000640,0.001408,0.000928,0.000352,0.891778
0.415937,0.020736,0.202017,0.005280,0.226849,0.000832,0.017216,0.000352,0.001408,0.000832,0.000352,0.899555
0.416705,0.017632,0.217761,0.005120,0.248928,0.000640,0.015872,0.000384,0.001568,0.000864,0.000320,0.934434
0.416034,0.017312,0.202976,0.004992,0.235009,0.000736,0.015328,0.000384,0.001536,0.000896,0.000320,0.903139
0.415585,0.017344,0.203105,0.004864,0.224896,0.000608,0.015136,0.000352,0.001472,0.000928,0.000384,0.892354
0.415106,0.017248,0.202016,0.004960,0.234305,0.000640,0.014944,0.000352,0.001408,0.000864,0.000352,0.899523
0.425825,0.017312,0.203137,0.004864,0.227168,0.000704,0.013984,0.000352,0.001408,0.001120,0.000384,0.904258
0.416002,0.017696,0.202784,0.004896,0.236545,0.000672,0.013984,0.000384,0.001440,0.001024,0.000352,0.903651
0.415457,0.017632,0.202465,0.004896,0.229152,0.000608,0.013856,0.000384,0.001504,0.000800,0.000352,0.894530
0.415106,0.017632,0.202720,0.004832,0.242977,0.000704,0.018400,0.000416,0.001472,0.001024,0.000384,0.913859
0.415649,0.017472,0.202689,0.004896,0.224256,0.000608,0.015553,0.000352,0.001472,0.000960,0.000384,0.891619
0.415586,0.017664,0.202176,0.004864,0.224993,0.000736,0.015488,0.000384,0.001568,0.000832,0.000320,0.892387
0.415649,0.017440,0.202625,0.004896,0.215040,0.000672,0.014272,0.000416,0.001408,0.000928,0.000352,0.880738
0.425762,0.017536,0.202304,0.004960,0.238241,0.000640,0.018720,0.000352,0.001408,0.001088,0.000352,0.919235
0.415905,0.017504,0.202273,0.004896,0.222240,0.000672,0.014113,0.000416,0.001440,0.000928,0.000384,0.888323
0.415425,0.017568,0.202144,0.004832,0.249025,0.000896,0.016992,0.000416,0.001408,0.000896,0.000384,0.917570
0.415265,0.017664,0.204897,0.004800,0.262945,0.000832,0.013984,0.000416,0.001536,0.001024,0.000384,0.931907
0.415553,0.017184,0.202560,0.004897,0.216512,0.000800,0.014976,0.000416,0.001408,0.000896,0.000384,0.883458
0.417185,0.017472,0.202529,0.004832,0.234689,0.000832,0.013888,0.000448,0.002560,0.000992,0.000416,0.903363
0.415585,0.017536,0.202720,0.004993,0.217696,0.000608,0.013952,0.000576,0.001472,0.000704,0.000384,0.883394
0.415233,0.030624,0.202817,0.004832,0.225089,0.000832,0.022944,0.000384,0.001600,0.001120,0.000416,0.914595
0.415169,0.017536,0.203073,0.005056,0.263616,0.000800,0.014752,0.000416,0.001408,0.000832,0.000320,0.930786
0.415649,0.017633,0.202240,0.005312,0.222177,0.000864,0.016640,0.000384,0.001504,0.000896,0.000384,0.891363
0.415233,0.017472,0.202145,0.004928,0.221376,0.000672,0.020128,0.000384,0.001504,0.000992,0.000320,0.892194
0.415329,0.017409,0.202240,0.004928,0.224609,0.000640,0.014080,0.000416,0.001504,0.000896,0.000352,0.889315
0.415233,0.017600,0.201825,0.004832,0.238784,0.000864,0.017536,0.000384,0.001408,0.000864,0.000352,0.907682
0.416994,0.017472,0.202848,0.005248,0.235937,0.000928,0.013984,0.000384,0.001536,0.001184,0.000352,0.905091
0.415649,0.017632,0.215361,0.005120,0.221824,0.001024,0.016896,0.000608,0.001408,0.001024,0.000384,0.905794
0.415522,0.020992,0.202240,0.004896,0.265089,0.000768,0.015968,0.000416,0.001440,0.000992,0.000352,0.936675
0.415553,0.017568,0.202145,0.004864,0.218721,0.000768,0.016800,0.000416,0.001376,0.001024,0.000384,0.887459
0.420897,0.017504,0.203072,0.004864,0.238881,0.000672,0.014080,0.000416,0.001536,0.001184,0.000384,0.911330
0.431649,0.017409,0.203744,0.004960,0.248385,0.000768,0.014688,0.000384,0.001568,0.001696,0.000352,0.934691
0.415745,0.017408,0.202465,0.004992,0.244352,0.000736,0.014241,0.000416,0.001568,0.001056,0.000384,0.912323
0.420609,0.017312,0.202144,0.004832,0.244897,0.000704,0.014560,0.000384,0.001536,0.001152,0.000320,0.916066
0.420321,0.017568,0.221185,0.005472,0.238529,0.000640,0.014112,0.000384,0.001504,0.001120,0.000384,0.929539
0.421761,0.017760,0.204161,0.005184,0.249409,0.000896,0.014432,0.000448,0.001632,0.001184,0.000384,0.926307
0.416481,0.017600,0.203937,0.004928,0.238528,0.001056,0.014688,0.000416,0.001536,0.001216,0.000384,0.908834
0.420898,0.017664,0.203296,0.004800,0.232737,0.000960,0.014368,0.000384,0.001376,0.001152,0.000384,0.906595
0.415681,0.017728,0.202977,0.004864,0.227585,0.000864,0.014432,0.000416,0.001568,0.001696,0.000384,0.896067
0.420001,0.017600,0.202528,0.004801,0.234144,0.000864,0.014912,0.000448,0.001536,0.001120,0.000384,0.907170
0.415394,0.017600,0.202144,0.004960,0.235617,0.000928,0.016352,0.000352,0.001440,0.001216,0.000384,0.904419
0.439073,0.017632,0.202593,0.004832,0.245281,0.000960,0.016640,0.000352,0.001536,0.001088,0.000352,0.939971
0.419681,0.017472,0.202112,0.004864,0.231361,0.000704,0.015968,0.000352,0.001792,0.001184,0.000384,0.903618
0.415585,0.017696,0.202497,0.004896,0.243905,0.000672,0.014240,0.000416,0.001504,0.001248,0.000384,0.912003
0.416545,0.017664,0.201985,0.004832,0.258496,0.000704,0.014049,0.000448,0.001536,0.001120,0.000384,0.926979
0.420897,0.017664,0.202112,0.004896,0.223585,0.000672,0.015936,0.000416,0.001600,0.001152,0.000384,0.898242
0.416193,0.017600,0.203137,0.004896,0.226145,0.000896,0.014464,0.000384,0.001568,0.001312,0.000384,0.896835
0.416705,0.017344,0.202465,0.004864,0.233856,0.000736,0.014656,0.000352,0.001664,0.001056,0.000352,0.903586
0.431810,0.017664,0.202656,0.004864,0.243745,0.000768,0.014368,0.000416,0.001632,0.001248,0.000352,0.928867
0.416577,0.017376,0.202593,0.005312,0.228129,0.000800,0.015008,0.000416,0.001664,0.001248,0.000384,0.898691
0.420321,0.017632,0.203201,0.004928,0.232576,0.000672,0.014528,0.000608,0.001664,0.001184,0.000352,0.906114
0.415618,0.017824,0.202592,0.005248,0.262657,0.000736,0.014400,0.000416,0.001600,0.001280,0.000384,0.930659
0.420289,0.017440,0.202401,0.004864,0.234625,0.000672,0.014240,0.000416,0.001504,0.001184,0.000384,0.907075
0.415809,0.017568,0.202209,0.004896,0.237088,0.000704,0.014144,0.000384,0.001536,0.001120,0.000352,0.904642
0.416610,0.017632,0.203072,0.004928,0.249921,0.000704,0.014368,0.000352,0.001536,0.001216,0.000384,0.918275
0.429569,0.017536,0.202497,0.004832,0.252129,0.000736,0.014336,0.000448,0.001568,0.001184,0.000352,0.934083
0.416545,0.017472,0.203105,0.004832,0.241824,0.000832,0.014528,0.000352,0.001600,0.001312,0.000352,0.912578
0.420418,0.017344,0.202848,0.004800,0.241121,0.000736,0.014464,0.000416,0.001600,0.001216,0.000416,0.914371
0.420161,0.017792,0.216097,0.005472,0.239073,0.000800,0.015424,0.000416,0.001504,0.001152,0.000352,0.927971
0.415521,0.017600,0.202497,0.004960,0.233312,0.000896,0.014432,0.000384,0.001664,0.001280,0.000384,0.902146
0.416194,0.017536,0.202848,0.005024,0.234753,0.000704,0.013984,0.000384,0.001440,0.001184,0.000384,0.903139
0.419873,0.017568,0.202561,0.005280,0.238657,0.000864,0.014592,0.000416,0.001664,0.001152,0.000384,0.911747
0.420769,0.017728,0.202401,0.005248,0.225056,0.000736,0.014144,0.000384,0.001568,0.001280,0.000352,0.898178
0.415713,0.017601,0.202496,0.004960,0.235105,0.000864,0.014368,0.000384,0.001600,0.001152,0.000384,0.903235
0.416321,0.017632,0.202081,0.005280,0.228096,0.000896,0.014688,0.000352,0.001504,0.001248,0.000384,0.896642
0.439041,0.017408,0.202592,0.005312,0.239521,0.000768,0.014496,0.000352,0.001568,0.001184,0.000384,0.931938
0.416065,0.017536,0.202849,0.004928,0.257633,0.000928,0.016416,0.000416,0.001472,0.001120,0.000352,0.928771
0.420161,0.017536,0.202433,0.005280,0.230688,0.000864,0.014432,0.000448,0.001472,0.001120,0.000385,0.903395
0.415937,0.017376,0.202656,0.004896,0.246401,0.000960,0.032256,0.000480,0.001600,0.001152,0.000384,0.933858
0.417921,0.017472,0.203617,0.004832,0.231169,0.000832,0.014240,0.000416,0.001440,0.001120,0.000352,0.902179
0.417025,0.017504,0.202529,0.005184,0.265856,0.000864,0.014656,0.000384,0.001440,0.001184,0.000352,0.936099
0.420193,0.017472,0.202336,0.005056,0.236417,0.001024,0.015200,0.000384,0.001472,0.001152,0.000352,0.910146
0.432705,0.017217,0.202272,0.005248,0.267265,0.000928,0.016160,0.000384,0.001472,0.001184,0.000384,0.954339
0.417665,0.017344,0.202561,0.004864,0.234465,0.000832,0.014336,0.000384,0.001600,0.001152,0.000352,0.903587
0.420289,0.017376,0.202177,0.004928,0.249440,0.001024,0.014784,0.000416,0.001504,0.001120,0.000352,0.921634
0.415842,0.017312,0.202656,0.004832,0.262177,0.000896,0.016320,0.000352,0.001504,0.001248,0.000416,0.933219
0.420801,0.017728,0.203553,0.005248,0.259169,0.000960,0.015840,0.000384,0.001632,0.001184,0.000384,0.936963
0.420449,0.017504,0.202145,0.005248,0.239136,0.000992,0.014080,0.000384,0.001536,0.001088,0.000352,0.911170
0.415521,0.017504,0.202112,0.005216,0.243777,0.001024,0.014016,0.000416,0.001504,0.001216,0.000384,0.910978
0.416065,0.017504,0.203489,0.005216,0.246145,0.000832,0.016128,0.000416,0.001504,0.001088,0.000352,0.917091
0.419905,0.017536,0.202177,0.004960,0.247584,0.000832,0.015904,0.000416,0.001408,0.001088,0.000416,0.921154
0.415330,0.017504,0.202112,0.004864,0.244353,0.000736,0.015392,0.000384,0.001504,0.001088,0.000384,0.912067
0.420417,0.017760,0.221409,0.005408,0.256513,0.001120,0.015424,0.000864,0.001472,0.000960,0.000384,0.950627
0.415809,0.017440,0.202433,0.005280,0.241952,0.000704,0.014112,0.000384,0.001504,0.001120,0.000352,0.909314
0.419874,0.017664,0.202752,0.005216,0.243297,0.000704,0.014368,0.000384,0.001504,0.001056,0.000384,0.915459
0.420193,0.017696,0.202433,0.004800,0.249569,0.000640,0.014208,0.000640,0.001504,0.001024,0.000352,0.921091
0.420001,0.017632,0.202656,0.004833,0.251584,0.001088,0.014528,0.000608,0.001568,0.001024,0.000352,0.924866
0.420418,0.017536,0.202336,0.005312,0.241825,0.000896,0.014176,0.000608,0.001600,0.001056,0.000384,0.914371
0.420417,0.017280,0.202177,0.005216,0.243809,0.000992,0.014240,0.000416,0.001504,0.000992,0.000416,0.915683
0.439457,0.017440,0.202208,0.004832,0.258209,0.000832,0.015104,0.000384,0.001600,0.001024,0.000384,0.949890
0.415937,0.017441,0.202336,0.004864,0.244545,0.001216,0.014432,0.000352,0.001536,0.001120,0.000384,0.912259
0.420385,0.017280,0.202081,0.004896,0.236864,0.000896,0.015520,0.000416,0.001536,0.001024,0.000416,0.909666
0.415713,0.017376,0.202400,0.004992,0.267713,0.000992,0.016032,0.000384,0.001536,0.000992,0.000416,0.937250
0.420353,0.017472,0.202945,0.004832,0.231553,0.000640,0.015328,0.000384,0.001504,0.001088,0.000384,0.904547
0.415361,0.017536,0.202753,0.005280,0.241472,0.000672,0.015232,0.000384,0.001440,0.001088,0.000352,0.910050
0.420642,0.017312,0.202720,0.004896,0.242561,0.000640,0.014496,0.000384,0.001472,0.001120,0.000384,0.914691
0.444097,0.017600,0.203169,0.004896,0.248161,0.000992,0.015872,0.000352,0.001472,0.000960,0.000384,0.947555
0.420321,0.017664,0.202753,0.005248,0.234912,0.000864,0.015840,0.000384,0.001408,0.001184,0.000384,0.909570
0.420194,0.017536,0.202688,0.004832,0.240897,0.000736,0.013920,0.000384,0.001472,0.001088,0.000416,0.911523
0.420065,0.017664,0.202305,0.005344,0.271169,0.000800,0.014080,0.000448,0.001440,0.000960,0.000384,0.942275
0.420097,0.017408,0.202785,0.004800,0.240256,0.000704,0.014368,0.000384,0.001472,0.001120,0.000352,0.911554
0.416034,0.017536,0.202368,0.004864,0.246081,0.000704,0.013984,0.000416,0.001536,0.001280,0.000384,0.913507
0.419873,0.017664,0.202177,0.004864,0.231904,0.000801,0.014496,0.000352,0.001408,0.001184,0.000384,0.903043
0.431777,0.017632,0.202593,0.004896,0.248064,0.000832,0.014560,0.000384,0.001472,0.001184,0.000352,0.932130
0.415554,0.017760,0.202304,0.004864,0.230081,0.000832,0.014304,0.000576,0.001568,0.001120,0.000384,0.897059
0.416513,0.017728,0.202017,0.004832,0.251425,0.001088,0.014656,0.000384,0.001440,0.001184,0.000384,0.920323
0.415585,0.017728,0.218689,0.005408,0.227136,0.000864,0.014016,0.000384,0.001568,0.001152,0.000384,0.911458
0.415906,0.017216,0.202528,0.004864,0.237601,0.001120,0.014336,0.000352,0.001536,0.001088,0.000416,0.904611
0.415425,0.017184,0.202625,0.005280,0.249729,0.000896,0.014400,0.000320,0.001472,0.001120,0.000352,0.916579
0.420385,0.017568,0.202784,0.005216,0.246913,0.000928,0.014240,0.000416,0.001568,0.001152,0.000416,0.919234
0.419810,0.017280,0.202432,0.004928,0.253633,0.000928,0.015008,0.000416,0.001536,0.001088,0.000384,0.926339
0.420065,0.017280,0.202529,0.005056,0.246945,0.000864,0.014272,0.000640,0.001568,0.001088,0.000416,0.918595
0.419969,0.017248,0.202817,0.004832,0.246720,0.001056,0.014592,0.000384,0.001536,0.001728,0.000384,0.919074
0.434690,0.017376,0.203072,0.004864,0.249665,0.001120,0.014496,0.000384,0.001408,0.001056,0.000416,0.936707
0.415969,0.017536,0.202689,0.004832,0.245665,0.000864,0.014656,0.000384,0.001568,0.001152,0.000384,0.914019
