Layer[0],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.416097,0.707073,0.005344,0.051424,0.000640,0.014176,0.000448,0.001632,0.001152,0.000384,1.205635
0.420929,0.736130,0.005632,0.048352,0.000832,0.013536,0.000416,0.001472,0.001056,0.000384,1.236611
0.421185,0.707074,0.005408,0.048352,0.000800,0.013568,0.000352,0.001504,0.001056,0.000832,1.208355
0.420353,0.680098,0.005408,0.048352,0.000832,0.013472,0.000416,0.001504,0.001184,0.000800,1.180003
0.420738,0.736129,0.009056,0.048737,0.000832,0.013472,0.000352,0.001504,0.001088,0.000384,1.240868
0.421825,0.704802,0.005376,0.047968,0.000800,0.013472,0.000416,0.001504,0.001120,0.000576,1.205731
0.417505,0.710146,0.005632,0.048000,0.000800,0.013472,0.000384,0.001536,0.001152,0.000352,1.207715
0.417281,0.730626,0.008608,0.048288,0.000832,0.013664,0.000416,0.001504,0.001056,0.000832,1.232067
0.421378,0.690657,0.005408,0.048096,0.000800,0.014304,0.000416,0.001664,0.001216,0.000608,1.192580
0.421249,0.701986,0.005248,0.048992,0.000800,0.013536,0.000416,0.001600,0.001152,0.000608,1.203299
0.442977,0.740098,0.005760,0.048704,0.000800,0.013728,0.000576,0.001504,0.001632,0.000864,1.267075
0.420481,0.710722,0.008096,0.049088,0.000832,0.014432,0.000448,0.001632,0.001280,0.000608,1.216643
0.421313,0.749890,0.005600,0.048320,0.000832,0.013696,0.000448,0.001600,0.001088,0.000576,1.251747
0.421601,0.705602,0.005440,0.048032,0.000832,0.013504,0.000384,0.001568,0.001152,0.000640,1.206627
0.420801,0.728289,0.005440,0.049089,0.000672,0.013600,0.000416,0.001536,0.000992,0.000832,1.229219
0.416801,0.760354,0.005472,0.049312,0.001088,0.013632,0.000352,0.001568,0.001088,0.000384,1.257636
0.415425,0.713922,0.005344,0.048992,0.000832,0.013568,0.000384,0.001568,0.001152,0.000384,1.209571
0.416545,0.710210,0.005536,0.049408,0.000864,0.013600,0.000384,0.001568,0.001024,0.000352,1.207459
0.438977,0.695490,0.005472,0.048768,0.000832,0.013600,0.000320,0.001536,0.001088,0.000608,1.214851
0.421089,0.708258,0.005472,0.047840,0.000832,0.013696,0.000448,0.001664,0.001120,0.000800,1.208995
0.421409,0.709601,0.005344,0.048353,0.000768,0.013696,0.000384,0.001600,0.001088,0.000640,1.210723
0.421250,0.707393,0.005312,0.048512,0.000832,0.013536,0.000384,0.001632,0.001088,0.000384,1.208195
0.416833,0.703618,0.005440,0.048864,0.000832,0.013664,0.000448,0.001632,0.001056,0.000384,1.200419
0.416993,0.753634,0.005408,0.047808,0.001024,0.013632,0.000384,0.001664,0.001056,0.000352,1.250307
0.417985,0.691010,0.005600,0.047712,0.001056,0.013600,0.000448,0.001536,0.001088,0.000800,1.188643
0.420929,0.707298,0.005312,0.048160,0.000832,0.013632,0.000448,0.001600,0.001120,0.000608,1.207587
0.420705,0.711522,0.008832,0.048800,0.001120,0.013664,0.000448,0.001440,0.001152,0.000352,1.216067
0.421089,0.714721,0.005441,0.048640,0.000832,0.013568,0.000384,0.001600,0.001024,0.000320,1.216067
0.416641,0.736897,0.005504,0.048961,0.000896,0.013568,0.000480,0.001504,0.001120,0.000832,1.234531
0.438593,0.726529,0.005472,0.047777,0.000832,0.013536,0.000416,0.001600,0.001120,0.000608,1.244963
0.420994,0.708897,0.005568,0.048640,0.000832,0.013472,0.000352,0.001568,0.001024,0.000832,1.210212
0.421345,0.728961,0.009024,0.048705,0.000832,0.013504,0.000384,0.001600,0.001120,0.000800,1.234403
0.416449,0.707201,0.005440,0.048224,0.000928,0.013505,0.000416,0.001632,0.001184,0.000608,1.204067
0.420385,0.691490,0.005728,0.048864,0.000832,0.013472,0.000416,0.001536,0.001120,0.000416,1.191523
0.420385,0.786722,0.013824,0.048480,0.000832,0.013696,0.000384,0.001728,0.001024,0.000416,1.295715
0.420577,0.693026,0.005344,0.050240,0.000864,0.014080,0.000384,0.001536,0.001024,0.000608,1.195043
0.420769,0.715874,0.005728,0.048128,0.000800,0.014144,0.000416,0.001536,0.001024,0.000576,1.216387
0.440225,0.704354,0.005408,0.049920,0.000768,0.014304,0.000448,0.001472,0.001056,0.000608,1.226435
0.422017,0.690978,0.005568,0.048256,0.000864,0.013600,0.000384,0.001760,0.001024,0.000352,1.192131
0.417185,0.704930,0.005568,0.048352,0.000832,0.013696,0.000352,0.001568,0.001024,0.000608,1.201347
0.417761,0.703522,0.005440,0.048384,0.000800,0.013440,0.000352,0.001600,0.001120,0.000576,1.200707
0.420737,0.702882,0.005248,0.048480,0.000832,0.013440,0.000448,0.001536,0.001024,0.000576,1.202915
0.420801,0.753378,0.009216,0.047424,0.001056,0.013568,0.000480,0.001536,0.001088,0.000832,1.257603
0.421089,0.696290,0.005312,0.047520,0.001024,0.013472,0.000416,0.001504,0.001088,0.000800,1.196227
0.420897,0.708226,0.005312,0.047488,0.000608,0.013440,0.000416,0.001600,0.001056,0.000768,1.207171
0.420641,0.718434,0.008960,0.047712,0.000864,0.013632,0.000448,0.001504,0.001024,0.000832,1.221635
0.421089,0.718562,0.005376,0.049792,0.000832,0.013408,0.000416,0.001536,0.001152,0.000608,1.221251
0.420865,0.707714,0.007744,0.048448,0.000800,0.013408,0.000352,0.001568,0.001024,0.000352,1.210883
0.436737,0.696354,0.005536,0.047968,0.001056,0.013440,0.000416,0.001504,0.000960,0.000384,1.211875
0.415649,0.710626,0.008256,0.047232,0.000800,0.013440,0.000384,0.001472,0.001152,0.000384,1.207459
0.420897,0.704546,0.005472,0.047616,0.000832,0.013408,0.000416,0.001440,0.001088,0.000608,1.204227
0.420929,0.701506,0.005248,0.047872,0.001120,0.013568,0.000384,0.001536,0.001088,0.000800,1.201315
0.420929,0.709218,0.005344,0.048960,0.000832,0.013408,0.000416,0.001504,0.001088,0.000416,1.209315
0.422113,0.759362,0.013184,0.048672,0.001024,0.013568,0.000384,0.001568,0.001184,0.000384,1.270339
0.421153,0.696130,0.007296,0.048288,0.000832,0.013568,0.000384,0.001568,0.001184,0.000384,1.198851
0.421537,0.696130,0.005600,0.048352,0.000800,0.013472,0.000416,0.001536,0.001088,0.000800,1.197315
0.420449,0.725858,0.005600,0.048032,0.000896,0.013504,0.000448,0.001504,0.001056,0.000352,1.225859
0.420513,0.700770,0.005568,0.048320,0.000832,0.013344,0.000384,0.001440,0.001024,0.000800,1.200579
0.420865,0.700226,0.005248,0.048608,0.000832,0.013440,0.000416,0.001600,0.001024,0.000576,1.200323
0.433569,0.705762,0.005312,0.049088,0.000832,0.013504,0.000384,0.001568,0.001120,0.000832,1.219939
0.419425,0.705890,0.005408,0.053504,0.000800,0.013472,0.000416,0.001568,0.000896,0.000736,1.209827
0.420609,0.701314,0.005472,0.065664,0.000800,0.013536,0.000416,0.001632,0.000992,0.000800,1.219267
0.421281,0.698146,0.005312,0.048992,0.000832,0.013472,0.000384,0.001568,0.001056,0.000384,1.198979
0.420705,0.731298,0.005312,0.047712,0.000768,0.013601,0.000384,0.001536,0.001120,0.000384,1.231140
0.420833,0.735521,0.005664,0.050241,0.001024,0.013824,0.000384,0.001600,0.000992,0.000384,1.238531
0.421249,0.694241,0.005472,0.047937,0.000608,0.013376,0.000416,0.001600,0.001056,0.000864,1.193859
0.420097,0.705314,0.005376,0.048160,0.000832,0.013408,0.000416,0.001536,0.001024,0.000608,1.204387
0.420865,0.731362,0.005312,0.049120,0.000800,0.013408,0.000384,0.001536,0.001088,0.000832,1.232163
0.420513,0.700002,0.005504,0.048288,0.000800,0.013440,0.000384,0.001536,0.001248,0.000608,1.199971
0.416257,0.687714,0.005312,0.049056,0.000864,0.013408,0.000352,0.001568,0.001024,0.000832,1.183875
0.436193,0.728130,0.005536,0.049152,0.000832,0.013408,0.000416,0.001504,0.001024,0.000608,1.244739
0.416865,0.702722,0.005344,0.049024,0.000800,0.013504,0.000416,0.001504,0.001056,0.000448,1.199331
0.415809,0.700482,0.005376,0.047616,0.001056,0.029920,0.000704,0.001504,0.001024,0.000352,1.211523
0.420385,0.732961,0.005312,0.047265,0.000832,0.013408,0.000416,0.001472,0.001056,0.000384,1.231363
0.421537,0.701762,0.005472,0.047936,0.000832,0.013408,0.000416,0.001568,0.001056,0.000832,1.202179
0.421153,0.760290,0.005568,0.047680,0.000800,0.013408,0.000448,0.001504,0.001024,0.000832,1.261091
0.420577,0.732034,0.005472,0.047584,0.000800,0.013472,0.000416,0.001568,0.001120,0.000832,1.232163
0.420737,0.695042,0.005632,0.047904,0.000832,0.013440,0.000384,0.001472,0.001120,0.000608,1.194371
0.435266,0.741473,0.005376,0.047745,0.001088,0.013440,0.000448,0.001504,0.000992,0.000416,1.255908
0.421473,0.702914,0.005312,0.047584,0.000864,0.013472,0.000480,0.001504,0.001024,0.000832,1.202339
0.420161,0.715202,0.005344,0.047648,0.000800,0.013504,0.000416,0.001568,0.001120,0.000384,1.213603
0.423361,0.702530,0.005440,0.047776,0.000992,0.013504,0.000416,0.001536,0.001056,0.000384,1.205603
0.415553,0.703394,0.005376,0.047168,0.000832,0.013408,0.000384,0.001536,0.001056,0.000352,1.196611
0.420129,0.712034,0.008800,0.047392,0.001056,0.013440,0.000416,0.001472,0.000992,0.000352,1.214883
0.420993,0.692769,0.005312,0.047393,0.001056,0.013376,0.000416,0.001600,0.001088,0.000352,1.191619
0.420641,0.712258,0.005568,0.047200,0.000800,0.013408,0.000384,0.001536,0.000992,0.000352,1.211075
0.420577,0.721346,0.005408,0.047456,0.001056,0.013824,0.000416,0.001440,0.001120,0.000832,1.220771
0.416321,0.737986,0.005472,0.048672,0.000800,0.013440,0.000384,0.001504,0.001024,0.000672,1.234083
0.417185,0.704193,0.005440,0.048608,0.000864,0.013473,0.000480,0.001504,0.001024,0.000832,1.200675
0.437345,0.708162,0.005248,0.048512,0.000832,0.013440,0.000416,0.001536,0.001056,0.000576,1.224611
0.415265,0.687874,0.005216,0.049472,0.000832,0.013376,0.000416,0.001472,0.001120,0.000608,1.182691
0.420193,0.691586,0.005312,0.048384,0.001056,0.013376,0.000416,0.001504,0.001088,0.000832,1.191747
0.432162,0.711617,0.005376,0.047808,0.000832,0.013472,0.000416,0.001504,0.001120,0.000608,1.222372
0.415073,0.699777,0.005505,0.047744,0.001024,0.014016,0.000416,0.001600,0.001056,0.000864,1.194595
0.420993,0.709858,0.005600,0.068320,0.000864,0.013600,0.000640,0.001568,0.001056,0.000640,1.230499
0.420289,0.744162,0.005632,0.049120,0.000832,0.013408,0.000416,0.001472,0.000992,0.000832,1.244611
0.421666,0.737857,0.008992,0.050881,0.000800,0.013472,0.000384,0.001472,0.000992,0.000576,1.244772
0.415297,0.721090,0.005664,0.049024,0.000832,0.013408,0.000416,0.001440,0.001024,0.000384,1.216451
0.421601,0.693314,0.005344,0.047424,0.001024,0.013344,0.000416,0.001504,0.001184,0.000800,1.193315
0.420417,0.702050,0.005440,0.047648,0.001056,0.013472,0.000416,0.001536,0.001024,0.000352,1.201187
0.420769,0.744066,0.005376,0.048096,0.000832,0.013408,0.000544,0.001536,0.001088,0.000608,1.244643
0.420545,0.731682,0.008928,0.048256,0.000864,0.013408,0.000384,0.001536,0.001120,0.000384,1.235427
0.416033,0.694882,0.005504,0.049376,0.000768,0.013440,0.000448,0.001504,0.001088,0.000352,1.190211
0.449633,0.700194,0.005472,0.048128,0.000800,0.013376,0.000416,0.001472,0.000960,0.000608,1.229123
0.421537,0.737602,0.005440,0.047840,0.000768,0.013408,0.000416,0.001536,0.000992,0.000608,1.237219
0.420001,0.697250,0.005760,0.065024,0.000864,0.013696,0.000608,0.001440,0.001024,0.000608,1.214787
0.420929,0.741506,0.005472,0.049824,0.001024,0.014176,0.000384,0.001792,0.001280,0.000576,1.244771
0.415809,0.703746,0.005408,0.049120,0.000992,0.013440,0.000416,0.001472,0.001024,0.000800,1.199843
0.420898,0.720193,0.005376,0.048480,0.000832,0.013441,0.000384,0.001504,0.001088,0.000384,1.219780
0.420321,0.701186,0.005248,0.049152,0.000992,0.013440,0.000384,0.001472,0.001088,0.000384,1.201155
0.415265,0.695522,0.005376,0.048320,0.001024,0.013408,0.000448,0.001504,0.000960,0.000800,1.190275
0.420545,0.741153,0.005504,0.049249,0.000800,0.013344,0.000416,0.001440,0.000992,0.000800,1.242211
0.417569,0.734946,0.005408,0.048416,0.000800,0.013440,0.000416,0.001600,0.001120,0.000608,1.232195
0.420641,0.692514,0.005280,0.050112,0.001024,0.013472,0.000352,0.001504,0.001056,0.000864,1.194211
0.431937,0.704386,0.005504,0.047904,0.000832,0.013440,0.000416,0.001440,0.001024,0.000640,1.214723
0.420257,0.702850,0.005344,0.047744,0.000608,0.013472,0.000384,0.001408,0.000992,0.000384,1.200899
0.415393,0.723553,0.009056,0.048161,0.001056,0.013504,0.000416,0.001504,0.001120,0.000384,1.221635
0.420961,0.703650,0.005600,0.048416,0.000864,0.013504,0.000448,0.001696,0.001088,0.000608,1.204995
0.420162,0.688513,0.005504,0.048256,0.000800,0.013344,0.000352,0.001408,0.001120,0.000448,1.187363
0.416737,0.728770,0.005568,0.048384,0.000832,0.013600,0.000608,0.001472,0.000928,0.000384,1.225187
0.416225,0.729250,0.005600,0.048896,0.001120,0.013856,0.000416,0.001504,0.000992,0.000608,1.226147
0.415457,0.744034,0.005376,0.048000,0.000928,0.013472,0.000384,0.001440,0.001024,0.000608,1.238243
0.444705,0.697858,0.005440,0.050144,0.000832,0.013536,0.000416,0.001536,0.001088,0.000384,1.223939
0.416321,0.704162,0.005344,0.047936,0.000800,0.013440,0.000384,0.001504,0.001024,0.000320,1.198467
0.416385,0.690594,0.005504,0.047840,0.000832,0.013472,0.000384,0.001504,0.001056,0.000320,1.184131
0.427201,0.709826,0.005312,0.048480,0.000832,0.013408,0.000448,0.001440,0.000896,0.000416,1.216835
0.416641,0.704770,0.005536,0.048320,0.000832,0.013696,0.000384,0.001472,0.000928,0.000416,1.199555
0.416481,0.713730,0.009088,0.048864,0.000832,0.013440,0.000352,0.001408,0.001024,0.000384,1.212899
0.420769,0.704866,0.005408,0.048320,0.000832,0.013568,0.000416,0.001472,0.001216,0.000352,1.205315
0.420673,0.746466,0.009056,0.047648,0.000768,0.014048,0.000416,0.001536,0.001120,0.000576,1.250659
0.420705,0.736066,0.008864,0.047584,0.000832,0.013536,0.000448,0.001504,0.001024,0.000352,1.238595
0.420354,0.708225,0.008864,0.047840,0.001024,0.013633,0.000384,0.001536,0.001184,0.000384,1.211972
0.437441,0.729218,0.005408,0.047680,0.000832,0.013568,0.000416,0.001568,0.001312,0.000352,1.245923
0.439009,0.705570,0.009216,0.047744,0.000832,0.013536,0.000384,0.001536,0.001152,0.000384,1.227363
0.420865,0.702146,0.005376,0.047712,0.000768,0.013536,0.000416,0.001632,0.001248,0.000384,1.201891
0.416801,0.712194,0.005664,0.049344,0.000800,0.013536,0.000384,0.001536,0.001184,0.000352,1.210467
0.416833,0.707394,0.005632,0.047936,0.000864,0.013696,0.000384,0.001536,0.001152,0.000384,1.203427
0.420097,0.708002,0.005536,0.048384,0.000832,0.013696,0.000608,0.001792,0.001024,0.000576,1.208227
0.421633,0.742498,0.005632,0.048416,0.000832,0.013568,0.000608,0.001728,0.001088,0.000608,1.244451
0.416641,0.716898,0.005472,0.050016,0.000832,0.014176,0.000416,0.001568,0.001056,0.000608,1.215523
0.420129,0.714338,0.005408,0.048928,0.000800,0.013632,0.000448,0.001568,0.001120,0.000608,1.214659
0.421025,0.774402,0.005472,0.048897,0.000800,0.013632,0.000384,0.001440,0.001120,0.000800,1.276324
0.420257,0.702978,0.005824,0.048704,0.000832,0.013600,0.000384,0.001440,0.001152,0.000416,1.203363
0.416545,0.733026,0.005376,0.047648,0.001056,0.013568,0.000384,0.001536,0.001120,0.000576,1.229059
0.436770,0.716129,0.005536,0.048096,0.000832,0.013825,0.000416,0.001632,0.001056,0.000416,1.233092
0.420481,0.709922,0.005376,0.048384,0.000800,0.013472,0.000384,0.001568,0.001312,0.000384,1.210627
0.420481,0.724898,0.006912,0.048544,0.000864,0.014304,0.000448,0.001632,0.001088,0.000352,1.228003
0.416033,0.712002,0.005472,0.049152,0.000832,0.013632,0.000384,0.001504,0.001152,0.000832,1.208515
0.415265,0.706914,0.005408,0.048896,0.000800,0.013696,0.000416,0.001600,0.001216,0.000352,1.202371
0.416033,0.747074,0.009600,0.047808,0.001024,0.013696,0.000416,0.001504,0.001152,0.000352,1.247139
0.420129,0.725250,0.005344,0.047808,0.000992,0.013632,0.000416,0.001600,0.001184,0.000352,1.224515
0.420737,0.705890,0.005312,0.047936,0.000800,0.013920,0.000416,0.001472,0.001088,0.000608,1.206115
0.443713,0.697474,0.005664,0.047744,0.000800,0.013856,0.000352,0.001504,0.001152,0.000832,1.221347
0.420417,0.715234,0.005440,0.047488,0.000768,0.013472,0.000416,0.001568,0.001056,0.000704,1.214371
0.416641,0.740130,0.005632,0.047776,0.000896,0.013824,0.000384,0.001504,0.001056,0.000416,1.236067
0.420321,0.750402,0.005472,0.049024,0.000832,0.013568,0.000384,0.001568,0.001152,0.000384,1.252067
0.416513,0.705377,0.005600,0.048833,0.000832,0.014912,0.000416,0.001632,0.001120,0.000576,1.203747
0.420449,0.724002,0.005600,0.048320,0.000800,0.013792,0.000352,0.001568,0.001248,0.000352,1.223939
0.417409,0.718306,0.005664,0.048480,0.000864,0.013952,0.000384,0.001600,0.001120,0.000608,1.216675
0.416449,0.701314,0.005536,0.048640,0.000832,0.013952,0.000384,0.001632,0.001248,0.000608,1.198627
0.420322,0.753697,0.005504,0.048769,0.001024,0.013632,0.000352,0.001792,0.001120,0.000576,1.254852
0.415361,0.695010,0.005472,0.048864,0.000672,0.013632,0.000480,0.001568,0.001120,0.000416,1.190403
0.416801,0.690274,0.005408,0.048032,0.000640,0.013696,0.000448,0.001632,0.001120,0.000832,1.186915
0.435713,0.699457,0.005536,0.048321,0.000800,0.013888,0.000384,0.001600,0.001088,0.000800,1.215523
0.421985,0.717378,0.005536,0.047488,0.001024,0.013568,0.000384,0.001504,0.001216,0.000576,1.218723
0.416097,0.755554,0.013472,0.048288,0.000832,0.013888,0.000384,0.001408,0.001152,0.000800,1.260483
0.416065,0.742594,0.008032,0.048192,0.001184,0.014048,0.000576,0.001600,0.001184,0.000608,1.242851
0.416353,0.715682,0.005344,0.048896,0.000832,0.013728,0.000416,0.001568,0.001088,0.000608,1.212035
0.416066,0.789506,0.011264,0.048640,0.000800,0.013760,0.000384,0.001536,0.001280,0.000832,1.293252
0.417122,0.705601,0.005472,0.047904,0.000800,0.013632,0.000384,0.001536,0.001120,0.000608,1.201731
0.420897,0.706242,0.005568,0.047904,0.001024,0.013856,0.000448,0.001600,0.001152,0.000832,1.207523
0.437793,0.709282,0.005408,0.047936,0.001024,0.013536,0.000384,0.001568,0.001088,0.000832,1.226723
0.420673,0.703714,0.005312,0.047136,0.000992,0.013472,0.000416,0.001568,0.001216,0.000832,1.203107
0.421218,0.706945,0.005632,0.047424,0.001088,0.013760,0.000480,0.001537,0.001024,0.000384,1.207364
0.420993,0.741378,0.009088,0.048416,0.000864,0.013568,0.000416,0.001536,0.001280,0.000576,1.246051
0.417025,0.754242,0.005408,0.048384,0.000800,0.013600,0.000416,0.001600,0.001024,0.000832,1.251875
0.420961,0.736482,0.009216,0.049088,0.000800,0.013504,0.000416,0.001568,0.001120,0.000800,1.242147
0.416001,0.750018,0.009728,0.048896,0.001024,0.013696,0.000384,0.001504,0.001056,0.000576,1.251587
0.420513,0.710498,0.005824,0.048160,0.000832,0.013792,0.000416,0.001600,0.001696,0.000576,1.212035
0.439425,0.711970,0.005440,0.047392,0.001024,0.013888,0.000416,0.001504,0.001120,0.000608,1.230691
0.415905,0.740194,0.005312,0.047872,0.001056,0.013664,0.000384,0.001472,0.001152,0.000576,1.235939
0.416098,0.710433,0.005312,0.048224,0.001056,0.013537,0.000416,0.001536,0.001088,0.000352,1.206020
0.420769,0.741122,0.005472,0.047808,0.000800,0.013632,0.000448,0.001632,0.001216,0.000576,1.241091
0.416065,0.714978,0.005472,0.047424,0.000832,0.013504,0.000416,0.001536,0.001184,0.000800,1.210563
0.420385,0.740162,0.008960,0.047456,0.000800,0.013728,0.000384,0.001568,0.001056,0.000384,1.242947
0.421217,0.736610,0.005536,0.048064,0.000864,0.013728,0.000384,0.001632,0.001120,0.000384,1.237731
0.421441,0.714274,0.005632,0.048480,0.000864,0.013888,0.000384,0.001664,0.001280,0.000608,1.216099
0.421121,0.734434,0.005312,0.048672,0.000800,0.013568,0.000416,0.001536,0.001120,0.000640,1.235491
0.415649,0.706786,0.005664,0.048608,0.000736,0.014240,0.000416,0.001440,0.001184,0.000576,1.203139
0.420737,0.706434,0.005408,0.050240,0.001056,0.013792,0.000416,0.001664,0.001216,0.000800,1.209315
0.432385,0.715137,0.005376,0.049217,0.000832,0.013728,0.000416,0.001568,0.001184,0.000576,1.228931
0.420801,0.721729,0.005408,0.047937,0.001088,0.013664,0.000416,0.001504,0.001216,0.000832,1.222403
0.420194,0.717825,0.009152,0.048032,0.000608,0.013889,0.000416,0.001472,0.001088,0.000640,1.221156
0.415777,0.697410,0.005760,0.047648,0.000800,0.013600,0.000448,0.001536,0.001280,0.000384,1.192611
0.416673,0.710850,0.005504,0.047904,0.001056,0.013696,0.000448,0.001600,0.001184,0.000640,1.207491
0.416577,0.721730,0.005568,0.048640,0.000832,0.013632,0.000384,0.001568,0.001184,0.000608,1.218979
0.420833,0.708194,0.005600,0.048480,0.000864,0.014176,0.000576,0.001760,0.001120,0.000608,1.210339
0.420993,0.708130,0.005408,0.050048,0.000832,0.013856,0.000384,0.001568,0.001120,0.000608,1.210691
0.433601,0.724002,0.005408,0.049408,0.000800,0.013824,0.000416,0.001504,0.001184,0.000384,1.239011
0.421057,0.711330,0.005312,0.048160,0.000768,0.013728,0.000448,0.001600,0.001152,0.000640,1.212067
0.420417,0.755042,0.005536,0.047936,0.001024,0.013568,0.000448,0.001504,0.001120,0.000608,1.255075
