Layer[0],Layer[1],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.434017,0.017536,0.669217,0.048129,0.001088,0.013664,0.000384,0.001536,0.001152,0.000320,1.196548
0.417217,0.017472,0.678082,0.050272,0.000832,0.013856,0.000384,0.001472,0.001152,0.000416,1.189315
0.421537,0.017344,0.679266,0.048032,0.000864,0.013888,0.000448,0.001504,0.001088,0.000384,1.192419
0.415521,0.017408,0.674114,0.049088,0.000864,0.013696,0.000448,0.001536,0.001088,0.000320,1.182179
0.422529,0.017408,0.678882,0.047904,0.000896,0.013600,0.000416,0.001440,0.001056,0.000288,1.192067
0.421410,0.017472,0.696706,0.049792,0.000896,0.013504,0.000416,0.001376,0.001088,0.000320,1.210532
0.422113,0.017440,0.679458,0.049216,0.000992,0.013760,0.000416,0.001472,0.001024,0.000288,1.194499
0.416289,0.017600,0.680578,0.047329,0.000832,0.013632,0.000416,0.001408,0.001056,0.000320,1.186788
0.421441,0.017440,0.701506,0.050688,0.000832,0.013632,0.000416,0.001504,0.000928,0.000352,1.216963
0.417185,0.017472,0.686338,0.047552,0.000864,0.013568,0.000416,0.001600,0.001056,0.000352,1.194403
0.417441,0.017504,0.682210,0.048416,0.000864,0.014080,0.000448,0.001504,0.001120,0.000448,1.191811
0.437857,0.017504,0.689954,0.049152,0.000832,0.013952,0.000608,0.001408,0.001376,0.000352,1.221251
0.420930,0.017888,0.670658,0.047904,0.000896,0.013600,0.000416,0.001504,0.001056,0.000416,1.183140
0.422113,0.017312,0.684130,0.048320,0.001024,0.013408,0.000448,0.001408,0.001152,0.000384,1.197187
0.436385,0.017601,0.678593,0.048801,0.000928,0.013568,0.000384,0.001376,0.001120,0.000384,1.206852
0.420737,0.017664,0.668898,0.048160,0.000864,0.013408,0.000416,0.001504,0.001088,0.000320,1.180899
0.416897,0.017344,0.668610,0.065792,0.000960,0.013824,0.000416,0.001504,0.001152,0.000416,1.196099
0.417409,0.017472,0.682722,0.048864,0.000928,0.013696,0.000352,0.001472,0.001152,0.000384,1.192131
0.422017,0.017664,0.663490,0.047552,0.000960,0.013664,0.000384,0.001536,0.001184,0.000384,1.176451
0.422561,0.017377,0.706594,0.048416,0.000864,0.013856,0.000416,0.001440,0.001024,0.000384,1.220580
0.421633,0.017504,0.674818,0.047904,0.000928,0.013696,0.000448,0.001568,0.001056,0.000352,1.187555
0.421665,0.017536,0.689826,0.048864,0.000832,0.013537,0.000416,0.001440,0.001120,0.000352,1.203588
0.423009,0.017312,0.698754,0.051680,0.000960,0.013472,0.000448,0.001408,0.001056,0.000384,1.215875
0.423905,0.017504,0.680482,0.049056,0.000960,0.013888,0.000352,0.001536,0.001056,0.000384,1.196579
0.420961,0.017472,0.666882,0.048448,0.000928,0.013728,0.000416,0.001440,0.001056,0.000352,1.179299
0.441089,0.017504,0.679426,0.050336,0.000896,0.013728,0.000448,0.001568,0.001088,0.000384,1.214147
0.423970,0.017344,0.680386,0.047520,0.000992,0.013408,0.000416,0.001504,0.001120,0.000384,1.194244
0.415553,0.017504,0.675298,0.047392,0.000832,0.013408,0.000416,0.001440,0.001088,0.000384,1.180483
0.417153,0.017760,0.700162,0.047745,0.000896,0.013984,0.000448,0.001600,0.001152,0.000384,1.208292
0.422145,0.017568,0.666722,0.048320,0.000832,0.014080,0.000416,0.001408,0.000928,0.000352,1.179587
0.416065,0.017312,0.692514,0.048192,0.000864,0.013344,0.000448,0.001536,0.001056,0.000384,1.198915
0.416770,0.021408,0.682626,0.050816,0.000800,0.014336,0.000448,0.001440,0.001312,0.000384,1.198276
0.416897,0.017408,0.683074,0.049344,0.000864,0.013696,0.000384,0.001472,0.000896,0.000384,1.191491
0.416833,0.017568,0.718338,0.051489,0.000800,0.013472,0.000448,0.001408,0.000928,0.000352,1.229572
0.416129,0.017568,0.675874,0.051168,0.000960,0.013888,0.000448,0.001536,0.000928,0.000384,1.186595
0.421601,0.017792,0.684546,0.048064,0.000832,0.013728,0.000416,0.001472,0.001056,0.000384,1.198083
0.417281,0.017824,0.693570,0.048384,0.000864,0.014368,0.000448,0.001600,0.001312,0.000672,1.203171
0.415553,0.020960,0.704482,0.048192,0.000832,0.013440,0.000384,0.001408,0.000800,0.000352,1.213187
0.415746,0.017344,0.667585,0.051137,0.000864,0.013760,0.000416,0.001504,0.000928,0.000384,1.176196
0.435041,0.017632,0.685794,0.047584,0.000864,0.013664,0.000416,0.001376,0.001088,0.000352,1.211203
0.416674,0.017664,0.690081,0.047937,0.000896,0.013792,0.000384,0.001536,0.000896,0.000384,1.196932
0.417409,0.017632,0.670370,0.050592,0.000832,0.013696,0.000416,0.001600,0.000800,0.000416,1.181763
0.416993,0.017696,0.675618,0.050048,0.000768,0.013568,0.000448,0.001504,0.000960,0.000256,1.184931
0.415841,0.017664,0.667202,0.050368,0.000832,0.013760,0.000448,0.001504,0.000960,0.000416,1.176067
0.417761,0.017248,0.674882,0.066240,0.000832,0.013536,0.000384,0.001408,0.000960,0.000384,1.200995
0.415425,0.017504,0.661506,0.049184,0.000832,0.013792,0.000416,0.001472,0.000928,0.000352,1.168355
0.416321,0.017440,0.671586,0.047552,0.000800,0.013568,0.000352,0.001536,0.000736,0.000352,1.177091
0.415905,0.017440,0.727010,0.051040,0.000832,0.013760,0.000384,0.001472,0.000960,0.000352,1.236323
0.416354,0.017568,0.703746,0.048544,0.000928,0.013664,0.000416,0.001408,0.001088,0.000352,1.210628
0.416001,0.017632,0.660418,0.048192,0.000832,0.013760,0.000352,0.001472,0.001056,0.000512,1.167139
0.415809,0.017088,0.692066,0.047616,0.000864,0.013440,0.000384,0.001440,0.001152,0.000320,1.197123
0.415265,0.017408,0.667810,0.048128,0.000832,0.013440,0.000384,0.001312,0.001088,0.000352,1.173219
0.416257,0.017216,0.674722,0.048992,0.000928,0.013888,0.000448,0.001472,0.000928,0.000384,1.182083
0.417025,0.017536,0.694818,0.048384,0.000800,0.013440,0.000416,0.001408,0.000928,0.000352,1.202020
0.414241,0.017376,0.669218,0.047392,0.000800,0.013632,0.000384,0.001536,0.000960,0.000352,1.172835
0.415873,0.017472,0.668898,0.047520,0.000832,0.013600,0.000384,0.001472,0.000896,0.000320,1.174147
0.427233,0.017504,0.698626,0.047649,0.000800,0.013632,0.000352,0.001408,0.001056,0.000384,1.215236
0.415201,0.017408,0.698946,0.051072,0.000864,0.013888,0.000384,0.001536,0.000992,0.000352,1.207267
0.415201,0.017632,0.678050,0.049120,0.000640,0.013696,0.000384,0.001376,0.000864,0.000352,1.183747
0.426626,0.017568,0.660770,0.047968,0.000832,0.013408,0.000384,0.001408,0.000896,0.000384,1.177060
0.416321,0.017600,0.680290,0.050272,0.000832,0.013600,0.000448,0.001504,0.000960,0.000320,1.189955
0.415681,0.017504,0.681826,0.048832,0.000864,0.013409,0.000384,0.001568,0.000992,0.000320,1.188420
0.415745,0.017440,0.672002,0.048736,0.000832,0.013568,0.000352,0.001408,0.000960,0.000384,1.178467
0.415777,0.017280,0.656834,0.048416,0.000832,0.013280,0.000384,0.001504,0.000928,0.000416,1.162435
0.416034,0.017472,0.717186,0.050208,0.000768,0.013440,0.000448,0.001536,0.000992,0.000352,1.225668
0.415521,0.017536,0.677730,0.048160,0.000800,0.013536,0.000384,0.001408,0.000864,0.000352,1.183363
0.420898,0.017472,0.682945,0.048385,0.000896,0.013312,0.000384,0.001600,0.000992,0.000352,1.195332
0.421409,0.017248,0.711330,0.050400,0.000864,0.013504,0.000416,0.001536,0.001152,0.000352,1.225955
0.420226,0.017696,0.676066,0.049024,0.000832,0.013696,0.000416,0.001536,0.001120,0.000384,1.188452
0.420897,0.017664,0.687394,0.048128,0.000832,0.013472,0.000416,0.001536,0.001088,0.000384,1.200323
0.440578,0.017472,0.680578,0.049184,0.000864,0.013632,0.000448,0.001504,0.001152,0.000576,1.213956
0.417921,0.017472,0.671010,0.048608,0.000896,0.013472,0.000384,0.001504,0.001120,0.000320,1.180227
0.422658,0.017440,0.682370,0.048064,0.000864,0.013632,0.000416,0.001504,0.001088,0.000352,1.195716
0.421249,0.017696,0.668258,0.047488,0.000864,0.013600,0.000416,0.001440,0.001056,0.000384,1.179971
0.420738,0.017472,0.679778,0.048096,0.000864,0.013696,0.000416,0.001440,0.001088,0.000352,1.191620
0.416257,0.017472,0.709794,0.050496,0.000896,0.013760,0.000416,0.001440,0.001088,0.000384,1.219491
0.420322,0.017312,0.662465,0.049217,0.000896,0.013568,0.000448,0.001504,0.001088,0.000384,1.174820
0.420737,0.017600,0.676002,0.047488,0.000832,0.013728,0.000416,0.001536,0.001120,0.000352,1.187427
0.421057,0.017345,0.706850,0.047552,0.000864,0.013504,0.000416,0.001408,0.001088,0.000576,1.217924
0.420865,0.017536,0.700034,0.047424,0.000896,0.013728,0.000416,0.001472,0.001088,0.000384,1.210947
0.421570,0.017504,0.669729,0.047489,0.000992,0.013888,0.000416,0.001568,0.001152,0.000320,1.182852
0.442305,0.017760,0.681186,0.048320,0.000864,0.013824,0.000384,0.001536,0.001120,0.000352,1.215107
0.417057,0.017504,0.672066,0.049504,0.000832,0.013472,0.000416,0.001440,0.001120,0.000384,1.181187
0.418017,0.017504,0.678882,0.049056,0.000864,0.013664,0.000448,0.001472,0.001088,0.000352,1.188867
0.435170,0.017600,0.682498,0.048224,0.000864,0.013696,0.000384,0.001504,0.001152,0.000352,1.209252
0.421185,0.017472,0.699394,0.048544,0.000960,0.013792,0.000448,0.001472,0.001088,0.000384,1.212451
0.422433,0.017472,0.698626,0.048608,0.000832,0.013696,0.000416,0.001440,0.001088,0.000352,1.212547
0.423265,0.017664,0.674626,0.047872,0.000896,0.013408,0.000352,0.001440,0.001120,0.000352,1.188579
0.422529,0.017728,0.681890,0.048160,0.000864,0.013856,0.000416,0.001472,0.001056,0.000384,1.195875
0.416513,0.017472,0.700450,0.049728,0.000864,0.013441,0.000384,0.001504,0.001152,0.000384,1.209604
0.422401,0.017664,0.684802,0.049856,0.000864,0.013536,0.000448,0.001568,0.001152,0.000352,1.200931
0.421473,0.017568,0.688418,0.048225,0.000832,0.013824,0.000416,0.001440,0.001248,0.000384,1.201956
0.438689,0.020544,0.691138,0.047968,0.000864,0.013728,0.000416,0.001600,0.001184,0.000320,1.224547
0.417922,0.017312,0.681825,0.049921,0.000896,0.013824,0.000416,0.001472,0.001088,0.000384,1.192740
0.421697,0.017696,0.691266,0.048736,0.000896,0.013760,0.000384,0.001408,0.001056,0.000384,1.204771
0.434242,0.017440,0.677570,0.049248,0.000864,0.013408,0.000416,0.001376,0.001024,0.000352,1.203428
0.420385,0.017600,0.679074,0.048000,0.000864,0.013728,0.000416,0.001536,0.001024,0.000352,1.189955
0.416002,0.017504,0.679585,0.048097,0.000832,0.013696,0.000416,0.001536,0.001024,0.000384,1.202596
0.422305,0.017728,0.684738,0.048224,0.000928,0.013600,0.000416,0.001632,0.001120,0.000384,1.199651
0.420930,0.017568,0.686274,0.048448,0.000864,0.013312,0.000352,0.001472,0.001024,0.000352,1.197796
0.421505,0.017504,0.704098,0.050048,0.000832,0.013632,0.000384,0.001408,0.001056,0.000384,1.218979
0.420769,0.017760,0.677346,0.048608,0.000832,0.013536,0.000416,0.001440,0.001120,0.000352,1.189827
0.415809,0.017312,0.665410,0.048512,0.000864,0.013568,0.000384,0.001472,0.001056,0.000384,1.172227
0.416098,0.017920,0.697090,0.047904,0.000832,0.013376,0.000416,0.001408,0.001024,0.000384,1.204100
0.421377,0.017536,0.675842,0.047680,0.000896,0.013664,0.000352,0.001440,0.001088,0.000384,1.187235
0.418370,0.017504,0.680898,0.047936,0.000896,0.013632,0.000448,0.001472,0.001056,0.000384,1.189956
0.438817,0.017472,0.693378,0.047616,0.000960,0.013376,0.000448,0.001408,0.000960,0.000352,1.222819
0.421761,0.017728,0.690466,0.048224,0.000896,0.013664,0.000352,0.001440,0.001056,0.000352,1.203139
0.420417,0.017440,0.666370,0.048256,0.000864,0.013408,0.000384,0.001472,0.001056,0.000352,1.177539
0.420994,0.017664,0.681474,0.049120,0.000928,0.013600,0.000384,0.001504,0.001184,0.000384,1.194660
0.416065,0.017536,0.689186,0.048192,0.000928,0.014208,0.000416,0.001440,0.001088,0.000352,1.198147
0.421442,0.017632,0.692162,0.049504,0.000864,0.013376,0.000384,0.001504,0.001344,0.000384,1.205956
0.421761,0.017664,0.681154,0.047712,0.000896,0.013664,0.000384,0.001408,0.001056,0.000384,1.193603
0.421761,0.017568,0.679682,0.048416,0.000832,0.013376,0.000416,0.001504,0.001088,0.000640,1.192675
0.421281,0.017664,0.704226,0.049344,0.000832,0.014144,0.000416,0.001632,0.001152,0.000352,1.218627
0.417313,0.017696,0.680450,0.048480,0.000832,0.014272,0.000448,0.001632,0.001248,0.000416,1.190051
0.418017,0.017568,0.675490,0.048832,0.000896,0.013344,0.000384,0.001472,0.001120,0.000352,1.184867
0.441313,0.017600,0.682882,0.048224,0.000832,0.013696,0.000352,0.001408,0.001088,0.000384,1.215107
0.420609,0.017632,0.676514,0.048064,0.000864,0.013824,0.000416,0.001472,0.001280,0.000352,1.188515
0.422465,0.017696,0.679138,0.048224,0.000928,0.013920,0.000416,0.001536,0.001280,0.000416,1.193283
0.436065,0.017504,0.671458,0.048544,0.001024,0.013760,0.000384,0.001472,0.001088,0.000352,1.200163
0.416673,0.017440,0.680962,0.048128,0.000864,0.013792,0.000384,0.001408,0.001280,0.000384,1.188707
0.418049,0.017632,0.685634,0.048192,0.000864,0.013728,0.000416,0.001536,0.001120,0.000384,1.195363
0.420353,0.017568,0.680802,0.048480,0.000832,0.013696,0.000384,0.001472,0.001152,0.000384,1.193091
0.420737,0.017825,0.683233,0.048961,0.000864,0.013568,0.000384,0.001472,0.001088,0.000352,1.196196
0.421665,0.017536,0.708386,0.048544,0.000896,0.013952,0.000384,0.001632,0.001344,0.000352,1.222659
0.418082,0.017664,0.677025,0.048545,0.001056,0.013664,0.000416,0.001504,0.001056,0.000384,1.187300
0.421473,0.017440,0.690498,0.048800,0.000896,0.013792,0.000384,0.001536,0.001056,0.000352,1.204035
0.418850,0.017472,0.704866,0.050400,0.000864,0.013568,0.000384,0.001408,0.000992,0.000352,1.217380
0.422017,0.017600,0.684482,0.048192,0.000832,0.013472,0.000384,0.001472,0.001056,0.000352,1.197763
0.418114,0.017536,0.690082,0.049408,0.000896,0.013664,0.000448,0.001440,0.001088,0.000352,1.201956
0.437601,0.017856,0.682466,0.049856,0.000896,0.013632,0.000384,0.001408,0.001344,0.000384,1.213539
0.423297,0.017600,0.685026,0.048288,0.000864,0.013600,0.000416,0.001472,0.001600,0.000416,1.200195
0.421505,0.017472,0.686722,0.048384,0.000832,0.013568,0.000384,0.001536,0.001121,0.000416,1.199812
0.421825,0.017984,0.683778,0.049120,0.000832,0.013664,0.000352,0.001504,0.001440,0.000384,1.198211
0.416961,0.017536,0.678082,0.048416,0.000896,0.013696,0.000384,0.001600,0.001408,0.000384,1.187107
0.418113,0.017472,0.723906,0.051104,0.000832,0.013632,0.000352,0.001536,0.001216,0.000384,1.236067
0.416513,0.017632,0.684322,0.048801,0.000832,0.013920,0.000384,0.001568,0.001184,0.000384,1.193092
0.423265,0.017408,0.683042,0.049888,0.000832,0.013568,0.000416,0.001600,0.001056,0.000384,1.199523
0.421921,0.017536,0.710274,0.050625,0.000864,0.013792,0.000544,0.001408,0.001088,0.000384,1.226244
0.416481,0.017568,0.686274,0.050016,0.001056,0.013856,0.000416,0.001472,0.001024,0.000352,1.196419
0.421858,0.017888,0.677986,0.048320,0.000896,0.013920,0.000448,0.001952,0.001152,0.000352,1.192228
0.429921,0.017888,0.677634,0.047840,0.000864,0.013760,0.000416,0.001440,0.001056,0.000352,1.198755
0.423330,0.017280,0.683810,0.052480,0.000832,0.013792,0.000384,0.001472,0.001344,0.000384,1.202212
0.420865,0.017376,0.679842,0.048192,0.000832,0.013376,0.000384,0.001472,0.001024,0.000416,1.191331
0.438114,0.017504,0.682882,0.049024,0.001056,0.013728,0.000416,0.001376,0.001024,0.000608,1.213156
0.416257,0.017312,0.700002,0.048352,0.000864,0.013984,0.000416,0.001472,0.000960,0.000320,1.207523
0.416417,0.017760,0.685730,0.048800,0.000928,0.014464,0.000448,0.001568,0.001120,0.000384,1.195203
0.416577,0.017728,0.683490,0.050240,0.000864,0.013952,0.000416,0.001536,0.001472,0.000352,1.194723
0.417569,0.017696,0.684962,0.048448,0.000864,0.013984,0.000352,0.001568,0.001504,0.000352,1.195011
0.420577,0.017472,0.733698,0.049217,0.000896,0.013952,0.000416,0.001920,0.001088,0.000352,1.248260
0.421505,0.017472,0.689442,0.049184,0.001088,0.014240,0.000608,0.001664,0.001376,0.000384,1.204451
0.420450,0.017696,0.687874,0.048544,0.000832,0.014144,0.000352,0.001600,0.001216,0.000384,1.200132
0.419265,0.017696,0.699202,0.050208,0.000928,0.013888,0.000384,0.001408,0.001280,0.000352,1.211971
0.416833,0.017568,0.679842,0.048448,0.000832,0.013632,0.000352,0.001504,0.001056,0.000352,1.187971
0.421025,0.017728,0.686402,0.048768,0.000864,0.013600,0.000448,0.001568,0.001056,0.000352,1.199331
0.435425,0.017696,0.682146,0.048192,0.000832,0.013728,0.000384,0.001728,0.001056,0.000416,1.208963
0.421473,0.017696,0.683330,0.048768,0.001024,0.014049,0.000448,0.001472,0.001024,0.000384,1.197220
0.421665,0.017408,0.672674,0.048384,0.000864,0.013536,0.000384,0.001536,0.001024,0.000416,1.185827
0.417473,0.017536,0.688258,0.049537,0.000832,0.014272,0.000416,0.001600,0.001056,0.000384,1.199492
0.421249,0.017600,0.687650,0.048288,0.000896,0.014080,0.000384,0.001568,0.001344,0.000416,1.201347
0.417346,0.017728,0.712098,0.048416,0.000800,0.013792,0.000416,0.001440,0.001280,0.000352,1.221668
0.419329,0.017472,0.682338,0.048288,0.000864,0.013600,0.000384,0.001504,0.001152,0.000352,1.192867
0.417313,0.017632,0.689282,0.048416,0.000832,0.013664,0.000352,0.001504,0.001088,0.000352,1.198275
0.421249,0.017440,0.696642,0.049888,0.000864,0.013825,0.000352,0.001568,0.001120,0.000416,1.211876
0.421217,0.017504,0.689986,0.048416,0.000896,0.013728,0.000352,0.001888,0.001120,0.000352,1.203683
0.416737,0.017760,0.688897,0.047873,0.000928,0.013632,0.000416,0.001440,0.001088,0.000416,1.197444
0.429793,0.017504,0.684002,0.048352,0.000864,0.013408,0.000352,0.001504,0.001120,0.000352,1.205667
0.418562,0.017376,0.679106,0.048832,0.000864,0.013600,0.000352,0.001440,0.001056,0.000384,1.189700
0.418081,0.017472,0.691426,0.048832,0.000864,0.013472,0.000384,0.001504,0.001120,0.000384,1.201731
0.427553,0.017504,0.685634,0.048448,0.000864,0.013792,0.000384,0.001504,0.001152,0.000416,1.205123
0.422593,0.017696,0.681378,0.048800,0.000864,0.013728,0.000448,0.001504,0.001056,0.000384,1.195971
0.421121,0.017472,0.695234,0.050208,0.000896,0.013504,0.000384,0.001504,0.001024,0.000416,1.210019
0.420225,0.017536,0.681057,0.048417,0.000800,0.013696,0.000352,0.001568,0.001024,0.000352,1.192836
0.421313,0.017536,0.673250,0.049920,0.001056,0.013760,0.000416,0.002208,0.001056,0.000352,1.188099
0.424194,0.017248,0.704258,0.051008,0.000864,0.013344,0.000384,0.001440,0.001024,0.000352,1.221732
0.416641,0.017440,0.679714,0.048384,0.000800,0.013568,0.000416,0.001472,0.000960,0.000352,1.186819
0.421346,0.017216,0.678818,0.048288,0.000800,0.013600,0.000416,0.001376,0.001024,0.000352,1.190276
0.416609,0.017632,0.698946,0.047744,0.000800,0.013344,0.000448,0.001472,0.001056,0.000352,1.205827
0.417314,0.017632,0.681890,0.047872,0.000896,0.013568,0.000448,0.001376,0.000992,0.000320,1.190052
0.417057,0.017408,0.677058,0.047584,0.000896,0.013408,0.000480,0.001504,0.000992,0.000320,1.183939
0.431393,0.017568,0.680258,0.049312,0.000832,0.013376,0.000416,0.001760,0.000992,0.000352,1.203556
0.416289,0.017376,0.676514,0.047936,0.000800,0.013344,0.000384,0.001408,0.001024,0.000384,1.182659
0.422657,0.017600,0.695682,0.047584,0.000768,0.013280,0.000416,0.001440,0.000960,0.000352,1.208099
0.420289,0.017376,0.677282,0.047968,0.000800,0.013537,0.000416,0.001472,0.000992,0.000352,1.187492
0.420225,0.017536,0.692002,0.047456,0.000896,0.013760,0.000416,0.001440,0.000960,0.000352,1.202371
0.417057,0.017473,0.707361,0.049761,0.000896,0.013664,0.000416,0.001472,0.001056,0.000320,1.217572
0.416481,0.017408,0.684002,0.047936,0.000864,0.013376,0.000480,0.001440,0.000992,0.000288,1.190723
0.422242,0.017408,0.668322,0.048160,0.000896,0.013472,0.000416,0.001856,0.001024,0.000320,1.181700
0.421249,0.017440,0.706978,0.048256,0.000864,0.013376,0.000448,0.001472,0.001088,0.000352,1.219619
0.420577,0.017440,0.681282,0.047872,0.000832,0.013568,0.000448,0.001376,0.000928,0.000352,1.192483
0.420257,0.017312,0.671010,0.048000,0.000864,0.013600,0.000384,0.001473,0.001024,0.000576,1.181764
0.419809,0.017344,0.701026,0.047968,0.000832,0.013600,0.000448,0.001472,0.000992,0.000352,1.211395
0.420225,0.017153,0.681409,0.047425,0.000864,0.013440,0.000352,0.001408,0.000992,0.000320,1.190724
0.420097,0.017248,0.676386,0.047424,0.000928,0.013600,0.000384,0.001504,0.001056,0.000320,1.186691
0.450370,0.017376,0.711586,0.047488,0.000928,0.013376,0.000416,0.001376,0.000928,0.000288,1.251652
0.419489,0.017248,0.682114,0.047520,0.000832,0.013600,0.000416,0.001344,0.000896,0.000352,1.191107
0.422401,0.017472,0.693410,0.047968,0.000832,0.014368,0.000384,0.001568,0.001088,0.000384,1.209475
0.415265,0.017376,0.710530,0.049953,0.000832,0.013632,0.000416,0.001568,0.001056,0.000384,1.218116
0.416449,0.017632,0.670114,0.048224,0.000800,0.013824,0.000448,0.001472,0.001152,0.000384,1.179779
0.415330,0.017536,0.686465,0.051073,0.000800,0.013440,0.000352,0.001536,0.001088,0.000416,1.195396
0.421281,0.017568,0.696994,0.049312,0.000832,0.013760,0.000416,0.001568,0.001120,0.000416,1.211267
0.416450,0.017600,0.682626,0.050496,0.000800,0.013728,0.000352,0.001504,0.001024,0.000704,1.192164
0.422625,0.017568,0.702370,0.050528,0.001024,0.013440,0.000384,0.001504,0.001024,0.000384,1.219747
0.416257,0.017472,0.695202,0.048384,0.000832,0.013600,0.000384,0.001472,0.001152,0.000384,1.202339
0.415905,0.017665,0.699009,0.048225,0.000928,0.013664,0.000384,0.001504,0.001024,0.000352,1.206404
0.428385,0.017632,0.673410,0.048544,0.001056,0.013568,0.000352,0.001536,0.000992,0.000352,1.192995
0.415394,0.017408,0.680066,0.051808,0.000896,0.013632,0.000352,0.001472,0.000992,0.000320,1.190020
0.416769,0.017696,0.677986,0.047904,0.000896,0.013344,0.000352,0.001504,0.000896,0.000416,1.184899
0.430146,0.017632,0.688706,0.048384,0.000896,0.013568,0.000416,0.001472,0.001440,0.000384,1.212068
0.415809,0.017664,0.682274,0.051936,0.001088,0.013696,0.000352,0.001504,0.001056,0.000384,1.192771
0.416097,0.017472,0.680194,0.048128,0.000832,0.013504,0.000416,0.001472,0.001184,0.000352,1.204035
0.415521,0.017664,0.669570,0.048544,0.000896,0.013408,0.000384,0.001280,0.000992,0.000352,1.175747
0.416001,0.017600,0.686434,0.051616,0.000864,0.013696,0.000384,0.001408,0.001024,0.000384,1.196707
0.416289,0.017632,0.687010,0.050496,0.000864,0.013696,0.000416,0.001536,0.001024,0.000416,1.196707
0.415777,0.017568,0.681314,0.051424,0.000896,0.013664,0.000352,0.001440,0.001088,0.000352,1.191139
0.415713,0.017664,0.703970,0.051265,0.000864,0.013376,0.000384,0.001440,0.001024,0.000384,1.213092
0.415361,0.017600,0.698498,0.051584,0.000928,0.013632,0.000416,0.001504,0.000832,0.000384,1.207811
0.417474,0.017504,0.694210,0.049248,0.000864,0.013376,0.000384,0.001536,0.001216,0.000352,1.204516
0.417281,0.017504,0.683170,0.048672,0.000928,0.013792,0.000384,0.001536,0.001120,0.000384,1.192739
0.437825,0.017920,0.689986,0.048480,0.000896,0.013568,0.000416,0.001472,0.001184,0.000320,1.219843
0.420642,0.017664,0.672513,0.048768,0.000896,0.013984,0.000352,0.001440,0.001088,0.000384,1.185956
0.420993,0.017760,0.687874,0.048128,0.000960,0.013824,0.000384,0.001408,0.001024,0.000352,1.200419
0.419873,0.017504,0.684578,0.048416,0.000864,0.013728,0.000352,0.001632,0.001056,0.000448,1.196899
0.416865,0.017504,0.683041,0.048673,0.000832,0.013888,0.000384,0.001568,0.001024,0.000384,1.191940
0.416225,0.017312,0.713314,0.050176,0.000864,0.014112,0.000384,0.001440,0.001024,0.000640,1.223619
0.416513,0.017536,0.687458,0.049120,0.000992,0.013440,0.000352,0.001376,0.001120,0.000384,1.195939
0.420833,0.017697,0.687969,0.048737,0.000896,0.013824,0.000352,0.001472,0.001088,0.000416,1.201380
0.421601,0.017536,0.718498,0.050720,0.000832,0.013568,0.000416,0.001504,0.001152,0.000384,1.234467
0.420609,0.017504,0.674178,0.049504,0.000864,0.013760,0.000448,0.001632,0.001120,0.000384,1.187747
0.420290,0.017472,0.682946,0.049312,0.000864,0.013504,0.000416,0.001568,0.001120,0.000352,1.196004
0.437441,0.017504,0.671010,0.048160,0.000864,0.013568,0.000384,0.001536,0.001088,0.000352,1.199491
0.422433,0.017408,0.682114,0.048448,0.000832,0.013760,0.000384,0.001632,0.001152,0.000384,1.196515
0.420929,0.017664,0.685857,0.048065,0.000864,0.013504,0.000352,0.001472,0.001248,0.000384,1.199620
0.415585,0.017632,0.682882,0.049344,0.000864,0.013696,0.000384,0.001536,0.001120,0.000384,1.191299
0.420865,0.017536,0.680930,0.049024,0.000832,0.013728,0.000416,0.001600,0.001152,0.000352,1.195523
0.420449,0.017504,0.705250,0.048513,0.000832,0.013760,0.000416,0.001408,0.001152,0.000384,1.218148
0.420993,0.017760,0.670978,0.048352,0.000864,0.013920,0.000576,0.001536,0.001120,0.000352,1.185603
0.415969,0.017472,0.675042,0.048544,0.000864,0.014144,0.000448,0.001504,0.001120,0.000384,1.184227
0.420897,0.017600,0.723554,0.049281,0.000896,0.013760,0.000384,0.001408,0.001216,0.000352,1.238500
0.421345,0.017440,0.682434,0.048608,0.000864,0.014208,0.000384,0.001504,0.001088,0.000384,1.196195
0.415041,0.017600,0.705570,0.048672,0.000832,0.013760,0.000384,0.001504,0.001152,0.000384,1.213155
0.431649,0.017472,0.671329,0.048513,0.000832,0.013856,0.000384,0.001536,0.001184,0.000352,1.195012
0.421377,0.017632,0.683554,0.048448,0.000864,0.013920,0.000384,0.001504,0.001152,0.000352,1.197827
0.421089,0.017472,0.684642,0.048192,0.000896,0.013888,0.000352,0.001568,0.001088,0.000384,1.198371
0.419809,0.018176,0.683810,0.047872,0.000864,0.013760,0.000448,0.001472,0.001025,0.000352,1.195460
0.419265,0.017472,0.670786,0.047680,0.000896,0.013888,0.000448,0.001440,0.001088,0.000320,1.181891
0.421761,0.017440,0.691746,0.050816,0.000864,0.013440,0.000416,0.001440,0.001184,0.000320,1.208291
0.416321,0.017504,0.687970,0.048352,0.000832,0.013697,0.000448,0.001568,0.001088,0.000384,1.196836
0.415233,0.017344,0.692738,0.049088,0.000896,0.014112,0.000448,0.001504,0.001120,0.000352,1.201283
0.421505,0.017248,0.719490,0.051232,0.000864,0.013728,0.000384,0.001504,0.001152,0.000352,1.235971
0.416865,0.017344,0.682594,0.048449,0.000896,0.013696,0.000352,0.001600,0.001088,0.000352,1.191012
0.421121,0.017440,0.672290,0.048608,0.001056,0.013792,0.000416,0.001504,0.001056,0.000384,1.186243
