Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[8],Layer[9],Layer[10],classifier
0.415777,0.017312,0.203424,0.004896,0.068385,0.000640,0.212608,0.001312,0.000384,0.931810
0.416098,0.017280,0.202624,0.004864,0.046976,0.000608,0.205889,0.001248,0.000416,0.903907
0.420577,0.017760,0.202401,0.005184,0.048640,0.000576,0.190433,0.001184,0.000416,0.893667
0.415425,0.017504,0.202017,0.004864,0.047520,0.000608,0.192704,0.001280,0.000256,0.888610
0.449313,0.017344,0.202528,0.004896,0.047745,0.000576,0.194272,0.001152,0.000384,0.925090
0.417474,0.017568,0.203936,0.004864,0.047744,0.000608,0.213761,0.001632,0.000672,0.916323
0.415937,0.017600,0.202625,0.004864,0.048800,0.000608,0.203841,0.001376,0.000384,0.902595
0.419969,0.017344,0.202113,0.004832,0.065312,0.000608,0.228833,0.001376,0.000384,0.947715
0.416801,0.017280,0.202145,0.004832,0.047520,0.000576,0.205632,0.001248,0.000416,0.903234
0.416577,0.017472,0.202400,0.004800,0.047041,0.000608,0.190656,0.001216,0.000384,0.888034
0.415713,0.017313,0.202272,0.004832,0.047104,0.000576,0.206721,0.001216,0.000352,0.902915
0.433121,0.017408,0.202305,0.004864,0.047456,0.000576,0.213153,0.001248,0.000448,0.928547
0.416033,0.017472,0.202849,0.004896,0.048224,0.000608,0.203968,0.001184,0.000416,0.902018
0.415233,0.017248,0.201952,0.004864,0.048289,0.000576,0.208896,0.001280,0.000416,0.905666
0.416834,0.017728,0.219136,0.005216,0.049856,0.000576,0.214017,0.001152,0.000416,0.931747
0.417474,0.017984,0.203456,0.004896,0.050336,0.000768,0.210305,0.001696,0.000416,0.915971
0.416161,0.017408,0.202529,0.004896,0.048384,0.000576,0.209089,0.001184,0.000672,0.907715
0.417217,0.017312,0.202145,0.004832,0.048512,0.001024,0.211296,0.001248,0.000416,0.910499
0.416609,0.017504,0.202369,0.004864,0.048928,0.000576,0.217024,0.001312,0.000640,0.917634
0.415521,0.017632,0.202176,0.005088,0.048161,0.000608,0.209760,0.001184,0.000384,0.907138
0.415426,0.017408,0.202464,0.004864,0.047360,0.000608,0.192257,0.001184,0.000352,0.888611
0.420449,0.017248,0.218529,0.005024,0.047232,0.000736,0.193729,0.001216,0.000416,0.913763
0.415649,0.017248,0.202465,0.004800,0.048160,0.000576,0.197920,0.001248,0.000384,0.895746
0.416129,0.017472,0.202048,0.004832,0.049057,0.000576,0.192288,0.001280,0.000352,0.890594
0.420290,0.017440,0.202400,0.004832,0.047808,0.000576,0.190017,0.001216,0.000352,0.891651
0.415297,0.017408,0.202177,0.004832,0.047296,0.000576,0.220705,0.001536,0.000384,0.919139
0.416353,0.017696,0.202273,0.004832,0.047424,0.000544,0.191328,0.001184,0.000352,0.888290
0.416001,0.017216,0.202400,0.005248,0.047681,0.000832,0.205984,0.001280,0.000384,0.903778
0.416738,0.017440,0.220064,0.005216,0.047776,0.000608,0.188257,0.001248,0.000416,0.906115
0.416001,0.017664,0.202049,0.004832,0.047328,0.000576,0.206433,0.001216,0.000576,0.903395
0.420161,0.017504,0.202241,0.005056,0.047616,0.000640,0.205152,0.001248,0.000576,0.906978
0.416865,0.017536,0.202081,0.005056,0.047456,0.000576,0.208256,0.001408,0.000640,0.908002
0.415842,0.017344,0.202368,0.004832,0.049184,0.000576,0.204353,0.001184,0.000384,0.902755
0.416769,0.017377,0.203648,0.004896,0.047680,0.000608,0.198081,0.001856,0.000384,0.898819
0.416257,0.017344,0.202881,0.004800,0.046880,0.000544,0.196321,0.001248,0.000320,0.893699
0.415841,0.017536,0.222497,0.005024,0.047040,0.000608,0.220672,0.001408,0.000416,0.938914
0.415969,0.017504,0.202625,0.004864,0.046912,0.000576,0.207456,0.001344,0.000384,0.904482
0.415874,0.017472,0.202496,0.004800,0.047072,0.000640,0.188321,0.001248,0.000384,0.885091
0.416641,0.017696,0.202465,0.005152,0.047424,0.000768,0.199009,0.001312,0.000384,0.897763
0.415809,0.017696,0.202657,0.004832,0.046912,0.000544,0.209440,0.001280,0.000416,0.906978
0.416289,0.017664,0.202848,0.005248,0.047521,0.000608,0.215712,0.001280,0.000384,0.914114
0.417122,0.017344,0.202400,0.005088,0.047712,0.000544,0.199457,0.001312,0.000384,0.898659
0.416865,0.017504,0.218369,0.005152,0.047968,0.000576,0.190241,0.001248,0.000352,0.905667
0.418145,0.017504,0.202209,0.005312,0.048608,0.000640,0.180640,0.001248,0.000384,0.881442
0.416289,0.017344,0.202816,0.004800,0.047713,0.000544,0.190080,0.001216,0.000416,0.888482
0.415842,0.017760,0.202688,0.004800,0.047104,0.000544,0.190177,0.001248,0.000384,0.887299
0.416353,0.017216,0.203169,0.004864,0.047232,0.000800,0.192769,0.001184,0.000384,0.890851
0.415777,0.017600,0.202369,0.005248,0.047168,0.000640,0.196000,0.001216,0.000384,0.892770
0.416929,0.017344,0.202816,0.005088,0.048160,0.000608,0.205473,0.001184,0.000384,0.905122
0.416194,0.017536,0.218752,0.005088,0.048544,0.000768,0.198785,0.001280,0.000384,0.915427
0.415745,0.017344,0.202561,0.005248,0.048672,0.000576,0.198369,0.001408,0.000352,0.897347
0.415905,0.017248,0.202177,0.004992,0.049856,0.000576,0.199712,0.001217,0.000416,0.899107
0.415713,0.017632,0.202433,0.004800,0.048608,0.000576,0.205216,0.001248,0.000352,0.903714
0.416002,0.017472,0.202720,0.004832,0.048960,0.000576,0.199489,0.001120,0.000352,0.898243
0.415521,0.017280,0.202465,0.004832,0.047872,0.000544,0.192769,0.001248,0.000352,0.889539
0.416065,0.017536,0.202689,0.005088,0.048768,0.000576,0.203457,0.001312,0.000448,0.903395
0.421409,0.017344,0.220225,0.005216,0.048352,0.000576,0.194880,0.001248,0.000384,0.916994
0.416001,0.017504,0.202464,0.004832,0.047552,0.000800,0.205281,0.001312,0.000416,0.902882
0.416193,0.017729,0.202208,0.005280,0.047904,0.000768,0.196897,0.001376,0.000448,0.895747
0.416257,0.017664,0.202273,0.005120,0.049056,0.000832,0.207841,0.001248,0.000416,0.907107
0.420641,0.017632,0.202241,0.005024,0.048544,0.000576,0.191744,0.001248,0.000608,0.894754
0.416450,0.017568,0.202304,0.005376,0.048864,0.000800,0.208673,0.001504,0.000448,0.909603
0.416641,0.017248,0.202209,0.004832,0.048384,0.000608,0.205473,0.001248,0.000384,0.903523
0.415457,0.017152,0.219297,0.004992,0.048384,0.000576,0.204033,0.001216,0.000384,0.918915
0.420513,0.017440,0.202369,0.005056,0.048928,0.000736,0.200544,0.001216,0.000352,0.904386
0.417985,0.017504,0.202368,0.005024,0.047969,0.000832,0.206432,0.001472,0.000352,0.906498
0.416130,0.017280,0.203872,0.005280,0.047872,0.000800,0.208737,0.001248,0.000384,0.908387
0.415521,0.017344,0.202337,0.005024,0.047424,0.000544,0.207937,0.001184,0.000352,0.904099
0.415233,0.017792,0.203937,0.005056,0.047584,0.000544,0.191776,0.001120,0.000384,0.890562
0.418913,0.017504,0.206304,0.004896,0.047393,0.000608,0.185792,0.001216,0.000416,0.890914
0.417890,0.017600,0.220576,0.004992,0.047584,0.000608,0.189761,0.001152,0.000608,0.908451
0.417377,0.017504,0.203041,0.004864,0.048608,0.000608,0.213409,0.001504,0.000640,0.914691
0.416577,0.017408,0.202689,0.004864,0.048544,0.000576,0.209633,0.001248,0.000352,0.908771
0.416289,0.017440,0.202337,0.004832,0.048416,0.000608,0.195200,0.001280,0.000384,0.893282
0.416578,0.017248,0.202272,0.005024,0.048736,0.000864,0.198401,0.001184,0.000448,0.898179
0.417217,0.017856,0.202849,0.004896,0.048704,0.000768,0.211425,0.001280,0.000352,0.912931
0.416321,0.017472,0.202177,0.004832,0.049024,0.000544,0.208353,0.001120,0.000832,0.907811
0.415841,0.017216,0.202689,0.005376,0.047648,0.000864,0.191712,0.001408,0.000416,0.923906
0.415905,0.017728,0.202816,0.005024,0.047841,0.000576,0.198784,0.001312,0.000416,0.898082
0.416386,0.017280,0.202304,0.005056,0.048512,0.000608,0.179393,0.001248,0.000416,0.878083
0.416161,0.017504,0.202497,0.004896,0.049760,0.000608,0.190657,0.001472,0.000416,0.891971
0.417537,0.017536,0.202497,0.004896,0.048384,0.000640,0.209184,0.001248,0.000416,0.908994
0.416161,0.017536,0.203008,0.005184,0.048097,0.000768,0.205952,0.001152,0.000384,0.905570
0.417954,0.017344,0.202592,0.004864,0.047904,0.000576,0.203265,0.001248,0.000384,0.902819
0.415585,0.038752,0.202721,0.004864,0.048448,0.000576,0.210657,0.001248,0.000448,0.931619
0.416737,0.017440,0.202017,0.004832,0.047616,0.000576,0.204225,0.001216,0.000352,0.901731
0.417633,0.017632,0.202081,0.004800,0.047072,0.000608,0.204448,0.001280,0.000352,0.902434
0.420930,0.017472,0.202624,0.004864,0.047392,0.000832,0.204577,0.001280,0.000352,0.906851
0.416129,0.017313,0.202336,0.004864,0.047968,0.000800,0.192833,0.001216,0.000384,0.890435
0.416577,0.017408,0.202305,0.004864,0.048000,0.000832,0.202913,0.001152,0.000416,0.900963
0.416993,0.017280,0.202208,0.005057,0.047712,0.000736,0.208864,0.001248,0.000448,0.908770
0.417282,0.017696,0.221792,0.004960,0.048640,0.000576,0.186593,0.001344,0.000416,0.906659
0.417217,0.017440,0.202337,0.004864,0.049312,0.000576,0.190465,0.001216,0.000384,0.890659
0.415585,0.017600,0.202241,0.004800,0.047712,0.000576,0.186976,0.001152,0.000384,0.883682
0.416033,0.017472,0.203968,0.005312,0.047489,0.000576,0.208768,0.001152,0.000384,0.908258
0.415906,0.017504,0.202272,0.005120,0.047296,0.000608,0.192993,0.001120,0.000384,0.889891
0.419873,0.017568,0.202881,0.005024,0.047744,0.000832,0.202561,0.001312,0.000384,0.909283
0.416769,0.017472,0.202241,0.004832,0.049408,0.000576,0.194305,0.001216,0.000384,0.893731
0.416641,0.017248,0.222177,0.004960,0.048832,0.000608,0.239552,0.001216,0.000384,0.958594
0.416769,0.017504,0.202368,0.004864,0.048481,0.000608,0.188672,0.001312,0.000384,0.887554
0.416673,0.017505,0.202592,0.005280,0.048128,0.000576,0.208289,0.001152,0.000384,0.908259
0.416609,0.017472,0.202465,0.004800,0.047008,0.000544,0.227425,0.001120,0.000384,0.924227
0.415937,0.017440,0.202721,0.004832,0.047680,0.001056,0.190720,0.001376,0.000385,0.888739
0.416481,0.017440,0.202208,0.004865,0.046880,0.000576,0.202848,0.001184,0.000352,0.899362
0.415778,0.017184,0.203072,0.004832,0.047008,0.000608,0.194529,0.001344,0.000448,0.893603
0.433921,0.017601,0.203328,0.004928,0.046944,0.000576,0.189569,0.001280,0.000384,0.905379
0.415617,0.017216,0.202241,0.004832,0.047008,0.000544,0.229025,0.001248,0.000352,0.924707
0.416257,0.017888,0.202593,0.004832,0.047392,0.000608,0.190208,0.001248,0.000384,0.888098
0.417986,0.017792,0.202912,0.005056,0.047936,0.000768,0.229185,0.001280,0.000416,0.931267
0.415938,0.017632,0.203392,0.005312,0.048704,0.000768,0.188833,0.001504,0.000416,0.889315
0.416481,0.017440,0.202849,0.004896,0.049312,0.000832,0.205025,0.001344,0.000352,0.905539
0.416513,0.017248,0.202369,0.004832,0.047968,0.000576,0.199296,0.001280,0.000416,0.897186
0.435009,0.017408,0.202592,0.004864,0.047841,0.000608,0.189408,0.001088,0.000352,0.905954
0.415361,0.017216,0.202593,0.004992,0.047232,0.000576,0.227745,0.001248,0.000352,0.924003
0.416769,0.017344,0.202337,0.004832,0.047616,0.000544,0.241985,0.001216,0.000416,0.940451
0.420929,0.017728,0.202497,0.005312,0.047808,0.000544,0.193120,0.001216,0.000416,0.896450
0.416385,0.017504,0.203073,0.004864,0.047104,0.000576,0.207040,0.001184,0.000416,0.905314
0.416162,0.017312,0.202272,0.004864,0.047008,0.000576,0.210145,0.001312,0.000864,0.907363
0.416897,0.017760,0.203425,0.004864,0.046976,0.000576,0.207937,0.001312,0.000608,0.908067
0.432705,0.017440,0.202657,0.005152,0.047776,0.000576,0.208993,0.001312,0.000384,0.924003
0.417313,0.017728,0.202465,0.004928,0.047616,0.000544,0.217120,0.001280,0.000416,0.917058
0.416737,0.017600,0.202432,0.004896,0.048641,0.000576,0.206240,0.001248,0.000448,0.905890
0.415746,0.017248,0.202592,0.004896,0.048640,0.000576,0.223169,0.001248,0.000640,0.921507
0.416097,0.017536,0.202401,0.005312,0.049280,0.000576,0.201761,0.001280,0.000416,0.901699
0.417217,0.017536,0.202369,0.005088,0.048384,0.000736,0.205472,0.001216,0.000352,0.905122
0.416481,0.017600,0.202336,0.005312,0.048257,0.000736,0.205504,0.001216,0.000800,0.904930
0.433250,0.017408,0.202400,0.005088,0.047872,0.000576,0.214753,0.001312,0.000384,0.930403
0.420705,0.017376,0.202529,0.004896,0.048000,0.000800,0.211073,0.001184,0.000416,0.913923
0.415713,0.017504,0.202401,0.004928,0.048224,0.000576,0.206913,0.001120,0.000352,0.904547
0.417825,0.017184,0.202529,0.004864,0.049184,0.000576,0.226528,0.001472,0.000480,0.929250
0.416929,0.017728,0.202400,0.005120,0.047841,0.000576,0.209696,0.001280,0.000448,0.909122
0.417153,0.017504,0.203136,0.005056,0.048480,0.000800,0.205281,0.001312,0.000384,0.905827
0.415937,0.017600,0.202817,0.004896,0.048608,0.000672,0.212993,0.001216,0.000352,0.911587
0.436065,0.017472,0.202529,0.004896,0.048800,0.000608,0.196000,0.001216,0.000384,0.914850
0.416449,0.017664,0.203072,0.004896,0.047745,0.000576,0.209440,0.001248,0.000352,0.908610
0.416514,0.017376,0.202720,0.004896,0.047264,0.001088,0.241857,0.001216,0.000384,0.940131
0.417825,0.017472,0.203073,0.004864,0.047488,0.000800,0.255233,0.001248,0.000416,0.955427
0.415873,0.017280,0.202465,0.004832,0.047392,0.001024,0.207777,0.001248,0.000384,0.905187
0.416993,0.017216,0.202465,0.004864,0.047392,0.000544,0.212576,0.001216,0.000384,0.910338
0.415553,0.017760,0.202624,0.004864,0.047457,0.000640,0.216224,0.001344,0.000384,0.914146
0.434210,0.017696,0.202368,0.005312,0.047392,0.000576,0.215233,0.001312,0.000416,0.932515
0.420705,0.017440,0.202464,0.004864,0.048704,0.000576,0.211265,0.001440,0.000416,0.914691
0.416225,0.017312,0.203041,0.004864,0.048512,0.000576,0.208129,0.001376,0.000608,0.907555
0.416705,0.017760,0.202945,0.004864,0.048320,0.000512,0.230816,0.001376,0.000288,0.930498
0.417505,0.017760,0.202976,0.005056,0.049537,0.000608,0.204960,0.001216,0.000384,0.907330
0.416258,0.017536,0.202592,0.005024,0.048416,0.000608,0.206497,0.001440,0.000384,0.905795
0.415969,0.017536,0.203329,0.004864,0.048000,0.000608,0.177889,0.001312,0.000416,0.876643
0.431905,0.017760,0.202273,0.005120,0.048128,0.000608,0.209761,0.001440,0.000384,0.924067
0.416385,0.017632,0.203489,0.004800,0.050112,0.000576,0.211872,0.001344,0.000448,0.913698
0.415073,0.017664,0.202496,0.004832,0.047969,0.000608,0.214528,0.001408,0.000416,0.912002
0.416322,0.017600,0.219872,0.005024,0.049088,0.000608,0.192481,0.001440,0.000448,0.910467
0.415905,0.017441,0.202336,0.005088,0.048640,0.000768,0.211713,0.001344,0.000416,0.911107
0.416321,0.017600,0.202369,0.004864,0.048992,0.000576,0.209121,0.001376,0.000416,0.908579
0.416161,0.017728,0.202721,0.004960,0.048736,0.000576,0.207520,0.001376,0.000384,0.907010
0.415905,0.017504,0.202624,0.004897,0.048832,0.000544,0.215200,0.001280,0.000352,0.913954
0.417090,0.017440,0.202816,0.005088,0.048672,0.000608,0.207585,0.001312,0.000416,0.907619
0.416129,0.017728,0.202497,0.004800,0.047840,0.000576,0.205537,0.001248,0.000352,0.903299
0.416481,0.017280,0.221505,0.005152,0.047232,0.000544,0.206849,0.001152,0.000384,0.923811
0.421089,0.017504,0.202241,0.004896,0.047424,0.000608,0.206240,0.001152,0.000352,0.908450
0.416481,0.017440,0.202176,0.004864,0.047105,0.000576,0.210656,0.001088,0.000352,0.907362
0.421281,0.017472,0.202336,0.005088,0.047648,0.000800,0.207457,0.001184,0.000416,0.911043
0.416065,0.017696,0.203361,0.005088,0.049056,0.000576,0.212097,0.001280,0.000448,0.912579
0.416545,0.017760,0.202561,0.005248,0.048928,0.000608,0.210048,0.001248,0.000384,0.910050
0.417025,0.017280,0.202176,0.004801,0.048672,0.000608,0.207040,0.001248,0.000352,0.905922
0.421026,0.017280,0.218464,0.005024,0.049024,0.000608,0.210945,0.001184,0.000352,0.931843
0.416961,0.017280,0.202337,0.004832,0.047904,0.000768,0.203809,0.001152,0.000352,0.902147
0.416961,0.017472,0.202369,0.004864,0.048064,0.000544,0.202944,0.001152,0.000384,0.901474
0.416609,0.017536,0.202240,0.004864,0.047361,0.000576,0.204448,0.001152,0.000384,0.901826
0.416802,0.017632,0.202080,0.004992,0.047616,0.000608,0.203745,0.001216,0.000384,0.901795
0.416961,0.017536,0.202305,0.004896,0.047712,0.000608,0.219521,0.001184,0.000416,0.917795
0.416513,0.017504,0.202369,0.005056,0.048256,0.000576,0.210209,0.001344,0.000416,0.909667
0.417953,0.017632,0.218561,0.005248,0.047040,0.000544,0.216288,0.001248,0.000384,0.932194
0.416353,0.017920,0.203584,0.005280,0.046945,0.000576,0.210144,0.001344,0.000352,0.909058
0.416258,0.017472,0.202400,0.005120,0.047808,0.000608,0.203873,0.001216,0.000352,0.901987
0.420545,0.017696,0.202785,0.004864,0.046976,0.000608,0.212801,0.001280,0.000416,0.914883
0.421121,0.017504,0.201985,0.004832,0.046976,0.000608,0.228512,0.001120,0.000384,0.929731
0.420897,0.017248,0.202753,0.004896,0.046976,0.000544,0.203488,0.001248,0.000384,0.905346
0.420098,0.017440,0.202400,0.004832,0.046848,0.000800,0.207425,0.001120,0.000384,0.908163
0.415745,0.017344,0.218945,0.005024,0.047072,0.000640,0.203521,0.001184,0.000352,0.916835
0.415841,0.017600,0.202625,0.005024,0.047072,0.000608,0.230817,0.001472,0.000416,0.928675
0.416705,0.017440,0.202465,0.005248,0.049088,0.000576,0.210848,0.001408,0.000608,0.911714
0.415617,0.017280,0.203904,0.005056,0.049632,0.000608,0.221217,0.001248,0.000384,0.921378
0.416801,0.017280,0.203073,0.004768,0.047904,0.000864,0.218145,0.001344,0.000512,0.917283
0.417089,0.017440,0.204193,0.004832,0.047712,0.000608,0.192769,0.001376,0.000320,0.893987
0.416673,0.017536,0.202497,0.004832,0.048576,0.000576,0.203040,0.001440,0.000384,0.902786
0.416193,0.036512,0.202432,0.004864,0.049697,0.000576,0.217600,0.001312,0.000416,0.938466
0.415906,0.017568,0.202368,0.004832,0.047264,0.000576,0.219521,0.001312,0.000384,0.917155
0.415650,0.017312,0.202144,0.004928,0.047456,0.000640,0.206433,0.001376,0.000416,0.904515
0.416545,0.017280,0.203681,0.004832,0.047104,0.000608,0.196225,0.001440,0.000416,0.894947
0.418593,0.017856,0.203713,0.004864,0.048992,0.000736,0.206145,0.001504,0.000416,0.914051
0.420833,0.017600,0.202433,0.004864,0.048800,0.000832,0.194944,0.001472,0.000320,0.898690
0.416193,0.017984,0.202560,0.004928,0.048769,0.000544,0.211200,0.001248,0.000384,0.911362
0.434178,0.017408,0.202688,0.005056,0.049056,0.000576,0.207905,0.001216,0.000416,0.925443
0.415297,0.017696,0.202177,0.004800,0.048160,0.000608,0.207489,0.001088,0.000384,0.905795
0.420353,0.017696,0.202369,0.004864,0.048128,0.000576,0.194880,0.001216,0.000384,0.897154
0.416033,0.017536,0.202145,0.004864,0.047392,0.000576,0.209696,0.001280,0.000352,0.906850
0.420386,0.017536,0.202496,0.004896,0.047136,0.000576,0.183457,0.001376,0.000384,0.885187
0.416801,0.017408,0.202785,0.004864,0.047168,0.000544,0.219233,0.001184,0.000352,0.917891
0.415937,0.017440,0.202561,0.004832,0.047072,0.000576,0.207297,0.001216,0.000384,0.903779
0.435777,0.017504,0.203329,0.004864,0.047104,0.000576,0.199840,0.001472,0.000352,0.919778
0.416801,0.017472,0.202624,0.004864,0.047009,0.000576,0.203488,0.001280,0.000352,0.901218
0.416418,0.017312,0.202784,0.004832,0.047232,0.000544,0.189985,0.001216,0.000352,0.886883
0.416449,0.017504,0.202145,0.004864,0.047168,0.000576,0.227329,0.001376,0.000352,0.925251
0.415585,0.017824,0.202561,0.004832,0.046880,0.000576,0.186848,0.001216,0.000352,0.883426
0.415873,0.017312,0.202112,0.004864,0.047136,0.000544,0.188256,0.001088,0.000352,0.884066
0.415457,0.017376,0.202401,0.004864,0.046848,0.000608,0.188833,0.001216,0.000320,0.884291
0.449537,0.017248,0.202273,0.004800,0.046944,0.000768,0.200577,0.001248,0.000320,0.930339
0.421825,0.017952,0.204097,0.005248,0.048096,0.000768,0.243233,0.001952,0.000608,0.956131
0.417057,0.017952,0.203809,0.004896,0.048416,0.000832,0.196928,0.001440,0.000320,0.898402
0.416673,0.017792,0.202848,0.004832,0.048193,0.000832,0.216352,0.001408,0.000416,0.917026
0.416770,0.017312,0.203040,0.004864,0.047936,0.000576,0.214657,0.001504,0.000384,0.914531
0.415841,0.017377,0.202368,0.004832,0.047968,0.000608,0.208673,0.001152,0.000384,0.906115
0.414561,0.017344,0.202721,0.004864,0.048864,0.000576,0.189345,0.001184,0.000352,0.886051
0.433473,0.017920,0.202561,0.004800,0.048800,0.000576,0.211808,0.001248,0.000416,0.929154
0.416193,0.017504,0.202240,0.004800,0.047616,0.000576,0.181441,0.001088,0.000320,0.878178
0.415713,0.017312,0.201985,0.004832,0.047360,0.000544,0.187457,0.001152,0.000384,0.883107
0.416289,0.017504,0.202113,0.004864,0.047008,0.000608,0.237120,0.001344,0.000352,0.933922
0.421857,0.017344,0.202144,0.004800,0.047041,0.000576,0.229728,0.001120,0.000352,0.931682
0.415682,0.017472,0.202208,0.004832,0.047040,0.000544,0.180545,0.001120,0.000352,0.876195
0.416865,0.017632,0.202625,0.004896,0.047040,0.000544,0.188705,0.001408,0.000608,0.888003
0.431873,0.017408,0.202305,0.004832,0.047008,0.000544,0.188704,0.001280,0.000352,0.901250
0.420609,0.017440,0.202528,0.004864,0.047105,0.000576,0.180992,0.001312,0.000352,0.882274
0.419969,0.017409,0.202080,0.004864,0.047104,0.000576,0.189665,0.001184,0.000352,0.890627
0.415617,0.017472,0.202337,0.004800,0.047168,0.000576,0.233185,0.001248,0.000384,0.929347
0.416865,0.017344,0.202145,0.005088,0.046912,0.000576,0.190368,0.001120,0.000384,0.887074
0.415810,0.017280,0.202752,0.004832,0.047648,0.000576,0.194209,0.001088,0.000352,0.891011
0.415553,0.017632,0.202817,0.004832,0.047392,0.000608,0.192193,0.001120,0.000384,0.888931
0.434849,0.017312,0.202305,0.004800,0.047232,0.000544,0.207809,0.001216,0.000416,0.923075
0.420545,0.017280,0.202177,0.004800,0.046944,0.000576,0.209920,0.001152,0.000352,0.910242
0.419458,0.017472,0.203776,0.004896,0.047680,0.000576,0.192577,0.001376,0.000416,0.897027
0.420545,0.017632,0.202369,0.005344,0.047040,0.000576,0.212033,0.001344,0.000416,0.914179
0.420033,0.017472,0.202369,0.004864,0.046880,0.000576,0.214785,0.001120,0.000384,0.914883
0.420033,0.017248,0.202977,0.004800,0.046976,0.000544,0.201472,0.001088,0.000352,0.902370
0.419937,0.017280,0.202560,0.004896,0.047168,0.000608,0.230945,0.001120,0.000352,0.932802
0.434210,0.017376,0.202336,0.004832,0.047264,0.000576,0.211489,0.001344,0.000320,0.926339
0.416513,0.017312,0.202209,0.004832,0.047232,0.000544,0.192481,0.001216,0.000320,0.889475
0.415969,0.017536,0.202433,0.004800,0.047232,0.000800,0.210752,0.001152,0.000352,0.907458
0.416385,0.017280,0.202752,0.004864,0.046977,0.000576,0.224832,0.001472,0.000416,0.923202
0.416610,0.017824,0.202528,0.004896,0.047104,0.000640,0.206849,0.001216,0.000320,0.905027
0.416097,0.017568,0.203009,0.004928,0.047040,0.000608,0.213313,0.001344,0.000416,0.911715
0.416033,0.017376,0.202113,0.004896,0.046976,0.000576,0.231553,0.001184,0.000640,0.928483
0.429921,0.017472,0.202785,0.004800,0.046944,0.000576,0.205537,0.001216,0.000384,0.916419
