Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.720962,0.000736,0.014560,0.000416,0.001504,0.001152,0.000384,1.746018
1.780162,0.001408,0.015520,0.000576,0.001888,0.001376,0.000384,1.808482
1.716866,0.000864,0.014752,0.000352,0.001568,0.001248,0.000416,1.742594
1.753314,0.001056,0.015872,0.000384,0.001664,0.001216,0.000416,1.781154
1.762178,0.001088,0.014784,0.000800,0.001536,0.001312,0.000416,1.789986
1.793218,0.000864,0.015008,0.000384,0.001568,0.001152,0.000384,1.820930
1.724354,0.000800,0.014496,0.000384,0.001600,0.001216,0.000384,1.749058
1.761730,0.000896,0.014624,0.000416,0.001568,0.001248,0.000384,1.788290
1.742978,0.000768,0.014560,0.000352,0.001568,0.001280,0.000448,1.768226
1.752162,0.000960,0.015840,0.000352,0.001600,0.001152,0.000384,1.779618
1.746690,0.000800,0.014656,0.000352,0.001600,0.001216,0.000384,1.771682
1.777762,0.001152,0.015104,0.000352,0.001536,0.001216,0.000384,1.804034
1.766115,0.000864,0.014496,0.000576,0.001536,0.001216,0.000416,1.791651
1.747778,0.000896,0.014336,0.000352,0.001632,0.001216,0.000384,1.772290
1.724802,0.000896,0.014528,0.000384,0.001472,0.001248,0.000384,1.750978
1.767171,0.001024,0.015616,0.000384,0.001440,0.001280,0.000384,1.793699
1.747074,0.000768,0.014656,0.000416,0.001504,0.001280,0.000384,1.772642
1.756834,0.001056,0.014848,0.000352,0.001504,0.001088,0.000384,1.781602
1.735170,0.000768,0.014465,0.000832,0.001568,0.001216,0.000384,1.760515
1.772035,0.001408,0.017696,0.000544,0.001824,0.001632,0.000672,1.804035
1.735778,0.001120,0.016064,0.000608,0.001728,0.001504,0.000608,1.764930
1.736771,0.001056,0.015744,0.000576,0.001536,0.001376,0.000608,1.764355
1.737730,0.000864,0.015360,0.000576,0.001472,0.001312,0.000352,1.763778
1.725538,0.000832,0.015616,0.000608,0.001632,0.001216,0.000416,1.751970
1.728354,0.000960,0.014880,0.000608,0.001664,0.001280,0.000384,1.754274
1.753122,0.000992,0.015104,0.000544,0.001600,0.001216,0.000448,1.778818
1.754211,0.000960,0.015744,0.000384,0.001536,0.019520,0.001056,1.800323
1.736834,0.000896,0.014432,0.000384,0.001504,0.001120,0.000576,1.761762
1.743075,0.000768,0.014368,0.000384,0.001600,0.001184,0.000416,1.768035
1.711362,0.000736,0.014560,0.000384,0.001568,0.001248,0.000384,1.735650
1.752386,0.000896,0.016736,0.000384,0.001600,0.001120,0.000352,1.779362
1.760611,0.000832,0.014720,0.000416,0.001504,0.001184,0.000352,1.784963
1.785955,0.000704,0.014784,0.000384,0.001536,0.001120,0.000384,1.810947
1.712675,0.000736,0.014592,0.000352,0.001536,0.001376,0.000384,1.737411
1.773827,0.001184,0.016352,0.000416,0.001472,0.001120,0.000416,1.800739
1.756386,0.001344,0.014592,0.000352,0.001472,0.001216,0.000384,1.782146
1.783906,0.001120,0.016128,0.000384,0.001568,0.001184,0.000384,1.811458
1.725922,0.000800,0.014720,0.000384,0.001504,0.001152,0.000384,1.750690
1.767810,0.001376,0.015168,0.000416,0.001600,0.001248,0.000384,1.795490
1.732674,0.000864,0.014944,0.000576,0.001536,0.001216,0.000384,1.758466
1.753475,0.000896,0.016416,0.000384,0.001600,0.001312,0.000384,1.783363
1.755138,0.000768,0.014304,0.000576,0.001472,0.001120,0.000384,1.780066
1.736770,0.001216,0.016480,0.000384,0.001536,0.001216,0.000416,1.764642
1.724098,0.000768,0.014496,0.000608,0.001568,0.001152,0.000384,1.748898
1.775811,0.001152,0.014912,0.000608,0.001472,0.001152,0.000384,1.802339
1.755939,0.000896,0.014368,0.000800,0.001536,0.001216,0.000384,1.780867
1.791715,0.000864,0.015680,0.000640,0.001504,0.001280,0.000416,1.818467
1.760386,0.001280,0.016288,0.000832,0.001792,0.001088,0.000384,1.788578
1.733570,0.001152,0.014976,0.000384,0.001504,0.001312,0.000384,1.761410
1.726690,0.001408,0.015808,0.000800,0.001504,0.001120,0.000384,1.754594
1.770115,0.000960,0.016064,0.000384,0.001536,0.001312,0.000416,1.796899
1.729954,0.000864,0.014528,0.000352,0.001696,0.001280,0.000352,1.754562
1.785699,0.000864,0.015552,0.000384,0.001504,0.001184,0.000384,1.812227
1.757058,0.000864,0.014368,0.000576,0.001600,0.001056,0.000384,1.781186
1.740547,0.000960,0.014304,0.000352,0.001536,0.001184,0.000384,1.764963
1.714370,0.000928,0.014496,0.000320,0.001632,0.001280,0.000416,1.739714
1.784579,0.000992,0.015104,0.000320,0.001600,0.001344,0.000384,1.810819
1.764610,0.001088,0.016096,0.000384,0.001760,0.001504,0.000576,1.793602
1.762339,0.000928,0.015328,0.000384,0.001632,0.001504,0.000448,1.790435
1.720706,0.000992,0.015104,0.000608,0.001728,0.001152,0.000416,1.747170
1.749539,0.000864,0.014912,0.000384,0.001536,0.001184,0.000352,1.774947
1.729378,0.000736,0.014880,0.000608,0.001664,0.001376,0.000384,1.755426
1.758050,0.000896,0.015328,0.000384,0.001888,0.001248,0.000352,1.784258
1.731331,0.000800,0.014912,0.000352,0.001600,0.001216,0.000448,1.756963
1.796835,0.001056,0.014848,0.000576,0.001600,0.001472,0.000448,1.823491
1.741506,0.000832,0.014688,0.000384,0.001536,0.001504,0.000832,1.768546
1.769858,0.001184,0.014976,0.000576,0.001760,0.001408,0.000352,1.796738
1.749570,0.000960,0.015040,0.000384,0.001568,0.001280,0.000384,1.776482
1.778211,0.000864,0.015040,0.000416,0.001536,0.001248,0.000384,1.804579
1.715747,0.000928,0.014720,0.000576,0.001568,0.001280,0.000416,1.741347
1.760098,0.000960,0.015296,0.000352,0.001536,0.001440,0.000384,1.786723
1.727139,0.000832,0.014720,0.000576,0.001568,0.001376,0.000416,1.753283
1.794563,0.001056,0.014784,0.000384,0.001504,0.001440,0.000416,1.820579
1.775107,0.000928,0.014752,0.000544,0.001536,0.001376,0.000416,1.800931
1.803843,0.000960,0.014720,0.000576,0.001504,0.001248,0.000416,1.829123
1.782435,0.000928,0.014976,0.000576,0.001568,0.001184,0.000384,1.808259
1.814146,0.000992,0.015392,0.000544,0.001504,0.001344,0.000384,1.841346
1.732962,0.000800,0.014336,0.000416,0.001536,0.001248,0.000384,1.758530
1.720066,0.000864,0.014976,0.000608,0.001568,0.001184,0.000416,1.745506
1.744770,0.000960,0.015104,0.000608,0.001792,0.001184,0.000352,1.771906
1.738147,0.000928,0.015104,0.000576,0.001760,0.001248,0.000352,1.764291
1.719651,0.000736,0.015232,0.000576,0.001632,0.001376,0.000384,1.746211
1.732962,0.000992,0.014912,0.000576,0.001536,0.001216,0.000384,1.758978
1.732482,0.000928,0.015040,0.000352,0.001792,0.001280,0.000384,1.759042
1.785379,0.000800,0.014592,0.000384,0.001536,0.001216,0.000416,1.810755
1.743874,0.000992,0.014592,0.000576,0.001536,0.001248,0.000384,1.770018
1.731650,0.000896,0.014945,0.000544,0.001824,0.001216,0.000608,1.757923
1.784579,0.000928,0.015264,0.000384,0.001536,0.001248,0.000384,1.811267
1.754018,0.000832,0.014592,0.000416,0.001536,0.001248,0.000416,1.779202
1.744067,0.000928,0.014720,0.000576,0.001536,0.001280,0.000416,1.769475
1.773922,0.000960,0.014432,0.000544,0.001472,0.001248,0.000352,1.798786
1.810403,0.000896,0.014624,0.000576,0.001536,0.001184,0.000384,1.835811
1.770851,0.000800,0.014688,0.000576,0.001504,0.001184,0.000384,1.795875
1.807234,0.000992,0.014592,0.000384,0.001568,0.001120,0.000384,1.832386
1.750850,0.001056,0.014944,0.000608,0.001504,0.001152,0.000448,1.776898
1.759875,0.000832,0.014752,0.000608,0.001536,0.001216,0.000384,1.786179
1.728162,0.000736,0.014720,0.000576,0.001536,0.001408,0.000416,1.753986
1.787395,0.000864,0.014880,0.000832,0.001568,0.001280,0.000384,1.814147
1.745027,0.000928,0.014944,0.000384,0.001568,0.001440,0.000384,1.770915
1.744482,0.001088,0.015104,0.000352,0.001504,0.001152,0.000384,1.770594
1.762658,0.000896,0.014816,0.000640,0.001504,0.001280,0.000384,1.788706
1.786498,0.001344,0.015008,0.000352,0.001632,0.001184,0.000416,1.813506
1.767874,0.001440,0.017024,0.000352,0.002048,0.001696,0.000576,1.800034
1.751394,0.001184,0.015520,0.000576,0.001984,0.001376,0.000352,1.779138
1.745762,0.000896,0.015296,0.000608,0.001632,0.001440,0.000416,1.772418
1.784803,0.001024,0.016288,0.000576,0.001600,0.001440,0.000384,1.813219
1.774531,0.001152,0.015744,0.000576,0.001504,0.001312,0.000352,1.801635
1.764547,0.001120,0.016032,0.000576,0.001696,0.001216,0.000352,1.792195
1.721251,0.000992,0.014944,0.000384,0.001568,0.001248,0.000416,1.747235
1.746083,0.001024,0.015488,0.000416,0.001792,0.001312,0.000384,1.773603
1.717986,0.001088,0.015296,0.000416,0.001664,0.001280,0.000384,1.744866
1.797122,0.001056,0.015296,0.000352,0.001728,0.001376,0.000384,1.823458
1.718594,0.000960,0.015040,0.000320,0.001504,0.001344,0.000384,1.744546
1.800419,0.001088,0.015008,0.000384,0.001600,0.001344,0.000352,1.826467
1.737827,0.000928,0.014784,0.000352,0.001600,0.001184,0.000384,1.763683
1.781442,0.000960,0.014880,0.000576,0.001504,0.001280,0.000384,1.807106
1.751074,0.000960,0.014784,0.000384,0.001792,0.001344,0.000416,1.778114
1.746147,0.001056,0.015424,0.000608,0.001856,0.001216,0.000352,1.772899
1.739875,0.000800,0.015488,0.000544,0.001504,0.001280,0.000416,1.766371
1.784226,0.001056,0.015200,0.000576,0.001536,0.001216,0.000416,1.810114
1.732291,0.000960,0.014848,0.000384,0.001568,0.001248,0.000416,1.757891
1.764994,0.000960,0.015136,0.000608,0.001632,0.001248,0.000384,1.791522
1.731491,0.001024,0.015616,0.000320,0.001824,0.001280,0.000352,1.757891
1.769154,0.000928,0.014976,0.000544,0.001536,0.001376,0.000416,1.794690
1.769763,0.000992,0.015232,0.000352,0.001664,0.001216,0.000416,1.795619
1.755938,0.000960,0.015072,0.000352,0.001568,0.001280,0.000448,1.781570
1.740803,0.001120,0.015200,0.000384,0.001664,0.001248,0.000384,1.767203
1.735010,0.000928,0.014880,0.000544,0.001472,0.001184,0.000416,1.760034
1.740707,0.000928,0.015008,0.000576,0.001568,0.001184,0.000416,1.767075
1.753986,0.001024,0.014944,0.000864,0.001664,0.001216,0.000384,1.779874
1.749090,0.001056,0.015104,0.000576,0.001504,0.001216,0.000384,1.775522
1.731395,0.000992,0.014720,0.000384,0.001600,0.001184,0.000384,1.756259
1.764771,0.000896,0.014688,0.000352,0.001600,0.001152,0.000416,1.789859
1.750242,0.000832,0.014528,0.000384,0.001536,0.001216,0.000384,1.775138
1.756610,0.000928,0.014784,0.000576,0.001600,0.001312,0.000384,1.783202
1.771842,0.000864,0.014752,0.000384,0.001600,0.001248,0.000416,1.797314
1.728963,0.000736,0.014720,0.000384,0.001536,0.001280,0.000352,1.754275
1.755459,0.000768,0.014432,0.000416,0.001568,0.001248,0.000352,1.780451
1.756802,0.001216,0.016096,0.000416,0.001536,0.001216,0.000352,1.784226
1.773795,0.001248,0.014784,0.000832,0.001472,0.001280,0.000320,1.800035
1.752547,0.001376,0.015264,0.000576,0.001568,0.001216,0.000352,1.779203
1.733987,0.000864,0.014496,0.000352,0.001600,0.001280,0.000384,1.759107
1.748003,0.001024,0.014720,0.000352,0.001632,0.001216,0.000384,1.773379
1.771171,0.000832,0.014752,0.000352,0.001600,0.001152,0.000384,1.796291
1.793251,0.000896,0.014784,0.000800,0.001568,0.001216,0.000416,1.819555
1.726562,0.000896,0.014816,0.000608,0.001760,0.001344,0.000416,1.753186
1.754178,0.000896,0.014848,0.000384,0.001664,0.001216,0.000384,1.780418
1.774114,0.000896,0.014912,0.000384,0.001568,0.001216,0.000352,1.800322
1.734210,0.000960,0.014656,0.000544,0.001600,0.001184,0.000448,1.759682
1.759875,0.000832,0.014880,0.000352,0.001760,0.001248,0.000416,1.785795
1.764130,0.001280,0.015232,0.000384,0.001536,0.001216,0.000448,1.790370
1.728482,0.000896,0.014464,0.000608,0.001600,0.001248,0.000352,1.753570
1.786147,0.000960,0.014656,0.000352,0.001536,0.001280,0.000416,1.812067
1.727266,0.001280,0.015104,0.000544,0.001504,0.001248,0.000384,1.754050
1.788066,0.001024,0.015136,0.000608,0.001568,0.001280,0.000384,1.814914
1.744419,0.000864,0.014592,0.000576,0.001504,0.001280,0.000384,1.769955
1.805090,0.001408,0.016544,0.000576,0.001568,0.001216,0.000384,1.833442
1.723267,0.000832,0.015008,0.000352,0.001568,0.001280,0.000416,1.748675
1.762050,0.000896,0.015264,0.000608,0.001504,0.001216,0.000352,1.788546
1.729091,0.000800,0.014560,0.000416,0.001600,0.001216,0.000416,1.754147
1.734434,0.001280,0.015104,0.000416,0.001600,0.001216,0.000416,1.761666
1.730115,0.000800,0.014528,0.000320,0.001600,0.001152,0.000416,1.755331
1.742818,0.000768,0.014688,0.000608,0.001536,0.001152,0.000384,1.768738
1.739938,0.000960,0.015040,0.000576,0.001568,0.001184,0.000384,1.766082
1.757603,0.001088,0.014528,0.000800,0.001504,0.001248,0.000384,1.784739
1.735522,0.001056,0.015072,0.000576,0.001728,0.001216,0.000448,1.762178
1.781602,0.000960,0.015360,0.000384,0.001536,0.001248,0.000384,1.808322
1.724259,0.000768,0.015008,0.000608,0.001504,0.001184,0.000384,1.749731
1.758819,0.001056,0.015040,0.000608,0.001536,0.001248,0.000416,1.785443
1.769378,0.000896,0.014624,0.000544,0.001569,0.001216,0.000384,1.795171
1.744898,0.000928,0.015360,0.000576,0.001472,0.001408,0.000384,1.771522
1.759842,0.000896,0.015072,0.000416,0.001536,0.001312,0.000384,1.786530
1.785442,0.000928,0.014976,0.000544,0.001504,0.001280,0.000384,1.811298
1.752514,0.000960,0.014816,0.000352,0.001440,0.001280,0.000384,1.778242
1.741602,0.000960,0.015200,0.000384,0.001536,0.001216,0.000384,1.768098
1.726018,0.000896,0.014560,0.000640,0.001536,0.001312,0.000384,1.751490
1.790371,0.000928,0.015040,0.000608,0.001504,0.001248,0.000416,1.816547
1.709219,0.000736,0.014464,0.000576,0.001504,0.001248,0.000384,1.734691
1.804803,0.000800,0.014656,0.000384,0.001632,0.001280,0.000384,1.830019
1.748034,0.000832,0.014368,0.000832,0.001568,0.001344,0.000384,1.774242
1.758594,0.000896,0.014528,0.000800,0.001472,0.001248,0.000448,1.784258
1.746147,0.000800,0.014528,0.000384,0.001568,0.001376,0.000448,1.771811
1.744195,0.000928,0.014624,0.000832,0.001696,0.001280,0.000864,1.770531
1.747810,0.000800,0.014496,0.000384,0.001536,0.001216,0.000416,1.772706
1.810850,0.000992,0.014912,0.000416,0.001824,0.001216,0.000384,1.836866
1.761507,0.000864,0.015168,0.000544,0.001568,0.001248,0.000576,1.788323
1.786595,0.000928,0.015392,0.000384,0.002048,0.001216,0.000352,1.812899
1.762978,0.000896,0.015584,0.000608,0.001504,0.001312,0.000416,1.789026
1.761411,0.000928,0.015232,0.000576,0.001568,0.001248,0.000416,1.787075
1.740546,0.000736,0.014432,0.000800,0.001568,0.001248,0.000384,1.765730
1.720515,0.001280,0.015136,0.000352,0.001600,0.001248,0.000384,1.746531
1.723843,0.000896,0.014528,0.000544,0.001664,0.001120,0.000352,1.748867
1.742626,0.001312,0.015168,0.000384,0.001504,0.001152,0.000384,1.768354
1.732195,0.000992,0.014688,0.000384,0.001632,0.001248,0.000416,1.758083
1.720802,0.000928,0.014432,0.000384,0.001600,0.001184,0.000384,1.745698
1.743619,0.001312,0.015136,0.000800,0.001536,0.001248,0.000384,1.770691
1.736802,0.001056,0.014592,0.000352,0.001504,0.001216,0.000384,1.762466
1.742627,0.000736,0.014336,0.000832,0.001504,0.001184,0.000384,1.767523
1.714179,0.001248,0.014944,0.000448,0.001536,0.001152,0.000384,1.740067
1.749698,0.000768,0.014464,0.000352,0.001600,0.001184,0.000448,1.775074
1.719874,0.000768,0.014336,0.000384,0.001568,0.001152,0.000352,1.744482
1.758371,0.000992,0.014560,0.000384,0.001568,0.001216,0.000416,1.784419
1.743459,0.000864,0.014720,0.000352,0.001664,0.001280,0.000416,1.769059
1.772770,0.001088,0.015008,0.000416,0.001504,0.001280,0.000352,1.800098
1.761378,0.001184,0.015104,0.000544,0.001536,0.001280,0.000416,1.788162
1.755458,0.001088,0.014720,0.000384,0.001536,0.001216,0.000416,1.781250
1.751075,0.000832,0.014528,0.000416,0.001568,0.001216,0.000416,1.775971
1.775395,0.000992,0.014912,0.000640,0.001536,0.001248,0.000416,1.801219
1.709283,0.000896,0.014720,0.000608,0.001536,0.001248,0.000384,1.734723
1.747651,0.000928,0.015040,0.000512,0.001568,0.001184,0.000416,1.774051
1.755235,0.001152,0.015104,0.000352,0.001568,0.001376,0.000384,1.781539
1.727619,0.001120,0.014656,0.000544,0.001568,0.001280,0.000416,1.753475
1.760707,0.000864,0.015136,0.000832,0.001536,0.001312,0.000416,1.787043
1.763523,0.001472,0.014624,0.000800,0.001536,0.001216,0.000384,1.790243
1.761059,0.000960,0.014496,0.000608,0.001568,0.001312,0.000416,1.786851
1.786498,0.000928,0.014848,0.000384,0.001440,0.001344,0.000384,1.812450
1.729954,0.001248,0.015200,0.000384,0.001728,0.001216,0.000384,1.756866
1.763874,0.000992,0.014720,0.000736,0.001504,0.001248,0.000384,1.789634
1.713411,0.000896,0.014624,0.000800,0.001568,0.001280,0.000608,1.739619
1.744962,0.001344,0.016224,0.000416,0.001536,0.001216,0.000416,1.772962
1.754242,0.001152,0.014592,0.000384,0.001536,0.001248,0.000384,1.780706
1.783299,0.001376,0.015136,0.000352,0.001504,0.001216,0.000384,1.809731
1.722946,0.000896,0.015040,0.000384,0.001504,0.001216,0.000384,1.749250
1.750434,0.001344,0.014560,0.000544,0.001536,0.001216,0.000352,1.776962
1.711331,0.001216,0.015584,0.000608,0.001568,0.001216,0.000384,1.738531
1.748162,0.000896,0.014432,0.000384,0.001600,0.001216,0.000352,1.773186
1.726018,0.000800,0.014528,0.000352,0.001568,0.001248,0.000384,1.751106
1.750339,0.001280,0.015040,0.000832,0.001856,0.001216,0.000384,1.777603
1.753571,0.001184,0.015424,0.000640,0.001600,0.001216,0.000416,1.781219
1.771874,0.001248,0.015232,0.000416,0.001664,0.001344,0.000416,1.798530
1.739843,0.000800,0.014848,0.000384,0.001536,0.001344,0.000384,1.766499
1.742434,0.001312,0.015072,0.000768,0.001600,0.001344,0.000384,1.769026
1.723811,0.000832,0.014976,0.000352,0.001504,0.001216,0.000384,1.748803
1.794083,0.001472,0.015968,0.000416,0.001536,0.001248,0.000416,1.821923
1.754242,0.001408,0.015168,0.000352,0.001568,0.001184,0.000384,1.781538
1.752355,0.001440,0.015072,0.000800,0.001568,0.001376,0.000448,1.779075
1.712066,0.000992,0.014496,0.000352,0.001568,0.001280,0.000416,1.737186
1.742178,0.001440,0.015456,0.000384,0.001600,0.001216,0.000352,1.768930
1.723074,0.000928,0.014304,0.000608,0.001792,0.001280,0.000352,1.748610
1.743202,0.000960,0.014784,0.000704,0.001568,0.001248,0.000384,1.769154
1.725283,0.000896,0.014496,0.000384,0.001568,0.001216,0.000416,1.750627
1.750723,0.001312,0.015648,0.000832,0.001856,0.001376,0.000384,1.779043
1.733731,0.000928,0.014784,0.000384,0.001568,0.001376,0.000384,1.760707
1.767843,0.001472,0.015072,0.000608,0.001568,0.001376,0.000416,1.794659
1.727618,0.001024,0.014944,0.000352,0.001504,0.001376,0.000384,1.753314
1.806786,0.001408,0.015296,0.000416,0.001536,0.001376,0.000384,1.833538
1.758306,0.000992,0.014688,0.000320,0.001536,0.001408,0.000384,1.784162
1.794531,0.001312,0.015264,0.000384,0.001632,0.001408,0.000384,1.821283
1.731075,0.000800,0.014912,0.000576,0.001600,0.001248,0.000384,1.757571
1.794722,0.001408,0.015232,0.000384,0.001536,0.001344,0.000384,1.822082
1.730178,0.001312,0.015584,0.000384,0.001568,0.001344,0.000384,1.757314
1.753762,0.001376,0.015168,0.000416,0.001568,0.001376,0.000384,1.781026
1.743907,0.000992,0.014752,0.000384,0.001536,0.001344,0.000352,1.770371
1.761187,0.001024,0.014880,0.000384,0.001760,0.001376,0.000416,1.787011
1.753667,0.001344,0.016160,0.000384,0.001568,0.001440,0.000416,1.782115
1.770434,0.001280,0.015360,0.000384,0.001536,0.001344,0.000448,1.797602
1.758595,0.001184,0.015520,0.000384,0.002048,0.001216,0.000352,1.785859
1.771875,0.001568,0.015296,0.000608,0.001536,0.001216,0.000352,1.798947
1.768259,0.001120,0.015552,0.000608,0.001728,0.001472,0.000384,1.795747
1.753731,0.000864,0.015552,0.000576,0.001632,0.001280,0.000352,1.780387
1.749666,0.000864,0.014752,0.000608,0.001504,0.001280,0.000416,1.775554
1.765987,0.000928,0.014752,0.000608,0.001536,0.001184,0.000384,1.791427
1.762946,0.000896,0.014688,0.000672,0.001600,0.001216,0.000384,1.789442
1.764995,0.000736,0.014656,0.000384,0.001504,0.001152,0.000384,1.790051
1.766882,0.001056,0.032512,0.000736,0.002112,0.001280,0.000352,1.812002
1.731171,0.000896,0.014848,0.000640,0.001632,0.001280,0.000384,1.757379
1.763747,0.000992,0.017088,0.000416,0.001664,0.001312,0.000416,1.792611
1.767138,0.001056,0.015776,0.000352,0.001568,0.001248,0.000352,1.794178
1.792547,0.000960,0.015104,0.000352,0.001632,0.001120,0.000416,1.817795
1.743011,0.000864,0.015040,0.000576,0.001632,0.001408,0.000384,1.769635
1.753027,0.001088,0.015392,0.000576,0.001504,0.001152,0.000320,1.780611
1.766978,0.001280,0.016096,0.000608,0.001696,0.001280,0.000320,1.794466
1.791554,0.001152,0.015872,0.000576,0.001824,0.001184,0.000352,1.819778
1.718435,0.000992,0.015008,0.000576,0.001760,0.001440,0.000320,1.744995
1.761187,0.000896,0.016896,0.000384,0.001664,0.001600,0.000384,1.789635
1.766530,0.000992,0.016480,0.000576,0.001600,0.001152,0.000384,1.794658
1.772482,0.000896,0.015008,0.000320,0.001760,0.001248,0.000352,1.798562
1.742818,0.001056,0.015168,0.000576,0.001504,0.001280,0.000448,1.769602
1.753186,0.001120,0.016000,0.000576,0.001568,0.001344,0.000416,1.780226
1.733570,0.000832,0.015168,0.000608,0.001600,0.001280,0.000544,1.760066
1.760418,0.001312,0.016064,0.000576,0.001504,0.001472,0.000352,1.788290
1.772002,0.001024,0.016416,0.000448,0.001792,0.001312,0.000384,1.799586
1.783906,0.001152,0.015744,0.000608,0.001760,0.001248,0.000384,1.811618
1.748354,0.000832,0.015680,0.000544,0.001760,0.001248,0.000384,1.775490
1.766114,0.001120,0.014816,0.000384,0.001504,0.001409,0.000352,1.791683
1.763011,0.000928,0.016096,0.000352,0.001664,0.001184,0.000608,1.790243
1.741443,0.000992,0.016512,0.000352,0.001600,0.001216,0.000448,1.769187
1.732386,0.001344,0.015552,0.000640,0.001792,0.001184,0.000608,1.760258
1.755842,0.001152,0.015840,0.000544,0.001632,0.001120,0.000416,1.782498
1.768835,0.000832,0.015456,0.000576,0.001536,0.001248,0.000416,1.794947
1.756803,0.000800,0.015776,0.000544,0.001664,0.001280,0.000352,1.783267
1.761026,0.001024,0.014880,0.000384,0.001472,0.001152,0.000384,1.786882
1.796515,0.000992,0.016128,0.000384,0.001728,0.001216,0.000384,1.824515
1.766435,0.000992,0.015744,0.000352,0.001536,0.001152,0.000576,1.793571
1.760738,0.000864,0.017216,0.000384,0.001824,0.001216,0.000416,1.789346
1.739811,0.000928,0.015008,0.000544,0.001472,0.001248,0.000384,1.765795
1.787618,0.000928,0.015104,0.000608,0.001568,0.001056,0.000448,1.813026
1.739491,0.000864,0.014944,0.000576,0.001632,0.001184,0.000384,1.765315
1.787682,0.000896,0.014912,0.000384,0.001536,0.001152,0.000416,1.813666
1.741027,0.001056,0.016512,0.000416,0.001600,0.001248,0.000416,1.768707
1.757218,0.000896,0.014976,0.000384,0.001536,0.001248,0.000384,1.782338
1.773859,0.001152,0.014720,0.000384,0.001440,0.001120,0.000416,1.798915
1.799747,0.001248,0.015616,0.000416,0.001504,0.001216,0.000384,1.826339
1.766850,0.001248,0.014656,0.000384,0.001600,0.001216,0.000416,1.792514
1.762371,0.000960,0.014912,0.000352,0.001664,0.001216,0.000384,1.787939
1.759107,0.001056,0.014848,0.000384,0.001888,0.001120,0.000384,1.785443
1.765698,0.000960,0.014560,0.000800,0.001761,0.001248,0.000352,1.791107
1.742914,0.000896,0.014560,0.000576,0.001600,0.001152,0.000384,1.768290
1.748898,0.000864,0.014368,0.000576,0.001568,0.001152,0.000416,1.773346
1.759907,0.000960,0.014464,0.000544,0.001472,0.001152,0.000352,1.785635
1.733251,0.001024,0.014720,0.000416,0.001536,0.001248,0.000384,1.758307
1.739907,0.000896,0.016192,0.000608,0.001600,0.001216,0.000384,1.767299
1.768738,0.000960,0.014848,0.000384,0.001600,0.001184,0.000384,1.794179
1.732866,0.000768,0.014272,0.000544,0.001568,0.001152,0.000384,1.757890
1.763042,0.001280,0.014944,0.000384,0.001440,0.001248,0.000384,1.789794
1.734850,0.000960,0.015488,0.000576,0.001856,0.001184,0.000384,1.761826
1.729090,0.000960,0.015136,0.000576,0.001632,0.001216,0.000384,1.755330
1.754339,0.001440,0.015840,0.000608,0.001856,0.001248,0.000352,1.782275
1.765731,0.001280,0.016128,0.000608,0.001600,0.001280,0.000608,1.793763
1.806755,0.000864,0.014464,0.000320,0.001536,0.001120,0.000352,1.831331
1.734435,0.000960,0.014656,0.000384,0.001536,0.001312,0.000416,1.759715
1.804963,0.001056,0.014656,0.000352,0.001568,0.001216,0.000384,1.830435
1.743874,0.001056,0.015776,0.000352,0.001600,0.001184,0.000384,1.770530
1.737250,0.000736,0.015520,0.000384,0.001568,0.001184,0.000384,1.763234
1.728642,0.000704,0.014528,0.000352,0.001568,0.001184,0.000448,1.753218
1.752355,0.001312,0.014976,0.000384,0.001824,0.001248,0.000384,1.779171
1.702274,0.000864,0.014944,0.000352,0.001504,0.000864,0.000352,1.727138
1.783363,0.000960,0.014752,0.000384,0.001568,0.001248,0.000416,1.808995
1.765027,0.000832,0.014848,0.000832,0.001504,0.001248,0.000384,1.790723
1.775970,0.000864,0.014944,0.000544,0.001536,0.001248,0.000384,1.801282
1.730755,0.001152,0.014592,0.000384,0.001568,0.001248,0.000416,1.756675
1.771458,0.001312,0.014592,0.000416,0.001568,0.001248,0.000416,1.797506
1.735586,0.000896,0.014273,0.000352,0.001568,0.001280,0.000384,1.760515
1.791971,0.001248,0.014784,0.000416,0.001568,0.001248,0.000352,1.818179
1.768898,0.001152,0.015232,0.000800,0.001600,0.001216,0.000352,1.794978
1.748610,0.001152,0.015648,0.000352,0.001568,0.001152,0.000384,1.774946
1.724067,0.001152,0.014592,0.000352,0.001600,0.001088,0.000352,1.749891
1.786210,0.001280,0.014944,0.000864,0.001472,0.001184,0.000384,1.811874
1.770114,0.000832,0.014432,0.000384,0.001536,0.001248,0.000384,1.794978
1.771683,0.001408,0.016960,0.000384,0.001472,0.001056,0.000384,1.799299
1.718722,0.000672,0.014208,0.000416,0.001504,0.001216,0.000864,1.743522
1.790819,0.001376,0.015712,0.000416,0.001632,0.001216,0.000864,1.819587
1.729827,0.000960,0.014304,0.000800,0.001600,0.001280,0.000352,1.755619
1.754658,0.000928,0.014336,0.000320,0.001568,0.001248,0.000384,1.779106
1.708803,0.000768,0.014208,0.000864,0.001536,0.001184,0.000384,1.733795
1.748707,0.001312,0.014848,0.000352,0.002784,0.001216,0.000384,1.777123
1.723971,0.000832,0.014272,0.000608,0.001568,0.001216,0.000416,1.748995
1.778915,0.001056,0.015328,0.000352,0.001536,0.001088,0.000384,1.805027
