Layer[0],Layer[1],Layer[2],Layer[8],Layer[9],Layer[10],classifier
0.416994,0.017728,0.202912,0.266465,0.001472,0.000512,0.914723
0.421345,0.017920,0.202849,0.270945,0.001536,0.000512,0.922307
0.435553,0.017952,0.203040,0.272577,0.001696,0.000672,0.938690
0.421025,0.017856,0.202625,0.274273,0.001408,0.000672,0.924291
0.421633,0.017792,0.202625,0.270176,0.001568,0.000672,0.920578
0.421410,0.017856,0.202592,0.283361,0.001568,0.000672,0.933507
0.420769,0.017856,0.203617,0.254977,0.001664,0.000448,0.906211
0.415618,0.017504,0.203584,0.283105,0.001248,0.000352,0.927139
0.416033,0.017632,0.203105,0.270369,0.001152,0.000384,0.914179
0.439586,0.017760,0.202528,0.260673,0.001536,0.000416,0.929763
0.420513,0.017792,0.202593,0.257345,0.001280,0.000608,0.907427
0.422529,0.017824,0.203072,0.287233,0.001536,0.000512,0.940642
0.420385,0.017440,0.218881,0.280641,0.001280,0.000480,0.946467
0.420993,0.017568,0.202721,0.294528,0.001280,0.000416,0.943170
0.420417,0.017536,0.202944,0.257057,0.001344,0.000448,0.905443
0.415585,0.017696,0.202209,0.269888,0.001376,0.000480,0.914178
0.421058,0.017760,0.202880,0.294977,0.001408,0.000800,0.944995
0.421025,0.017536,0.203201,0.283361,0.001280,0.000480,0.932963
0.416066,0.017568,0.202912,0.254017,0.001312,0.000736,0.898115
0.435873,0.017632,0.203009,0.266561,0.001952,0.000416,0.931267
0.420865,0.017568,0.202624,0.269121,0.001760,0.000928,0.918594
0.416577,0.020544,0.203425,0.283297,0.001408,0.000736,0.935715
0.420417,0.017824,0.202944,0.286945,0.001280,0.000640,0.935874
0.420065,0.017632,0.202753,0.270017,0.001440,0.000512,0.918179
0.420353,0.017792,0.203105,0.259360,0.001248,0.000480,0.908066
0.415873,0.017536,0.203393,0.276353,0.001280,0.000512,0.920675
0.434433,0.017536,0.203073,0.266240,0.001408,0.000544,0.930338
0.419489,0.017568,0.203137,0.257409,0.001184,0.000512,0.905027
0.417377,0.017824,0.203296,0.272033,0.001376,0.000736,0.918466
0.415169,0.017568,0.203585,0.295713,0.001504,0.000928,0.940675
0.420609,0.017632,0.203105,0.263040,0.001440,0.000736,0.913282
0.416641,0.017728,0.202689,0.269473,0.001312,0.000640,0.916067
0.418369,0.017792,0.202433,0.268544,0.001280,0.000896,0.915586
0.437057,0.017600,0.202785,0.266497,0.001376,0.000672,0.932003
0.420961,0.017792,0.203201,0.266784,0.001888,0.000736,0.917378
0.416193,0.017824,0.203521,0.274145,0.001248,0.000512,0.919587
0.420737,0.017632,0.219905,0.277472,0.001280,0.000640,0.943938
0.420321,0.017569,0.202848,0.266433,0.001248,0.000640,0.914947
0.420993,0.017632,0.203521,0.268832,0.001280,0.000544,0.918466
0.420481,0.017697,0.202624,0.261473,0.001184,0.000480,0.909923
0.421057,0.017312,0.203105,0.271584,0.001440,0.000704,0.920930
0.421281,0.017568,0.203168,0.271201,0.001376,0.000448,0.923459
0.421473,0.018048,0.202945,0.264032,0.001344,0.000448,0.915138
0.421762,0.017760,0.220288,0.268193,0.001344,0.000416,0.936547
0.418113,0.017952,0.202177,0.250816,0.001376,0.000416,0.896258
0.422850,0.017504,0.203200,0.259425,0.001376,0.000448,0.910819
0.422625,0.017632,0.202945,0.268896,0.001216,0.000448,0.919042
0.418082,0.017920,0.202560,0.267425,0.001376,0.000928,0.913827
0.422945,0.017536,0.202369,0.253024,0.001216,0.000448,0.902946
0.420545,0.017569,0.202592,0.260801,0.001344,0.000512,0.908643
0.421697,0.033696,0.203649,0.265856,0.001280,0.000832,0.933378
0.420194,0.017728,0.202848,0.298497,0.001856,0.000896,0.952355
0.416289,0.017696,0.203201,0.276193,0.001376,0.000672,0.921027
0.423297,0.017632,0.202272,0.294401,0.001440,0.000672,0.946210
0.419553,0.017536,0.203137,0.255713,0.001312,0.000384,0.903491
0.422721,0.017600,0.202592,0.267745,0.001184,0.000512,0.918210
0.422529,0.017344,0.203137,0.269473,0.001344,0.000448,0.920131
0.441793,0.017536,0.202561,0.267008,0.001344,0.000448,0.936802
0.417089,0.017696,0.204609,0.269921,0.001248,0.000416,0.916515
0.419745,0.017792,0.202305,0.267616,0.001248,0.000448,0.914530
0.421537,0.017633,0.202976,0.290017,0.001344,0.000448,0.939491
0.422529,0.017824,0.203969,0.275808,0.001408,0.000512,0.928770
0.417026,0.017792,0.202976,0.272513,0.001248,0.000448,0.917379
0.418081,0.017696,0.202785,0.273505,0.001344,0.000672,0.919907
0.438626,0.017952,0.202624,0.261665,0.001600,0.000672,0.928803
0.423489,0.017600,0.202977,0.271873,0.001472,0.000480,0.924643
0.417473,0.017568,0.202752,0.264289,0.001440,0.000448,0.909698
0.421377,0.017664,0.219649,0.256737,0.001600,0.000672,0.923971
0.418945,0.017696,0.202816,0.262593,0.001440,0.000960,0.910338
0.417793,0.017536,0.202497,0.282785,0.001248,0.000576,0.927811
0.416545,0.017792,0.202112,0.256545,0.001344,0.000608,0.901090
0.419297,0.017504,0.202625,0.250369,0.001504,0.000672,0.897923
0.417666,0.017568,0.202816,0.235745,0.001344,0.000448,0.881027
0.419713,0.017664,0.202817,0.252544,0.001376,0.000576,0.900322
0.417889,0.017920,0.222177,0.259809,0.001600,0.000672,0.928611
0.422145,0.017600,0.203585,0.263232,0.001472,0.000384,0.914434
0.420673,0.017697,0.204640,0.265633,0.001632,0.000672,0.916643
0.421985,0.017312,0.202497,0.264320,0.001504,0.000512,0.914242
0.420834,0.017600,0.202592,0.259841,0.001472,0.000704,0.908771
0.420513,0.017600,0.202625,0.268384,0.001472,0.000480,0.916802
0.420482,0.017728,0.202720,0.266241,0.001408,0.000480,0.914499
0.422209,0.034624,0.203105,0.274881,0.001536,0.000416,0.943619
0.418177,0.017504,0.203968,0.265537,0.001344,0.000416,0.912610
0.419969,0.017568,0.202113,0.290209,0.001408,0.000416,0.937219
0.421729,0.017824,0.202208,0.264321,0.001536,0.000448,0.913570
0.420481,0.017952,0.205249,0.265121,0.001408,0.000480,0.916899
0.422977,0.017568,0.204513,0.257760,0.001248,0.000480,0.910050
0.421025,0.017472,0.202977,0.268161,0.001600,0.000448,0.918211
0.434241,0.017600,0.203137,0.266528,0.001472,0.000672,0.930498
0.417505,0.017824,0.203425,0.251137,0.001408,0.000416,0.897315
0.424257,0.017536,0.202880,0.270497,0.001696,0.000448,0.923074
0.421473,0.017376,0.204225,0.294977,0.001696,0.000448,0.946499
0.417985,0.017376,0.202881,0.247904,0.001376,0.000512,0.894402
0.422785,0.017408,0.203649,0.264257,0.001184,0.000512,0.915267
0.417793,0.017664,0.202689,0.272224,0.001152,0.000448,0.917186
0.438049,0.017825,0.202688,0.262113,0.001504,0.000416,0.928195
0.420961,0.017728,0.203009,0.261440,0.001344,0.000608,0.910658
0.422401,0.017728,0.201953,0.270689,0.001344,0.000448,0.920067
0.420929,0.017568,0.202433,0.292320,0.001504,0.000448,0.942946
0.420161,0.017505,0.201888,0.244161,0.001184,0.000448,0.890531
0.421985,0.017600,0.203552,0.271297,0.001216,0.000672,0.922338
0.420673,0.017760,0.202657,0.263201,0.001280,0.000416,0.911971
0.435169,0.017696,0.203041,0.262304,0.001248,0.000416,0.925954
0.416801,0.017760,0.202849,0.244737,0.001248,0.000704,0.890243
0.420417,0.017600,0.202464,0.270849,0.001280,0.000896,0.919042
0.420993,0.017632,0.202689,0.271809,0.001472,0.000480,0.920739
0.420833,0.017600,0.202720,0.258945,0.001184,0.000672,0.907330
0.416993,0.017632,0.202625,0.269729,0.001120,0.000608,0.914243
0.421538,0.017536,0.202720,0.264609,0.001408,0.000480,0.914307
0.430881,0.017408,0.203105,0.268993,0.001440,0.000864,0.928227
0.423297,0.017792,0.204608,0.260545,0.001504,0.000480,0.916738
0.416833,0.017728,0.204129,0.295489,0.001216,0.000384,0.940931
0.415393,0.017344,0.203360,0.246593,0.001472,0.000416,0.891810
0.421569,0.017344,0.203137,0.271233,0.001312,0.000480,0.920483
0.416674,0.017440,0.203648,0.285281,0.001344,0.000352,0.930179
0.422337,0.017728,0.203297,0.246624,0.001312,0.000545,0.898883
0.430210,0.017792,0.202784,0.240577,0.001472,0.000480,0.900067
0.418689,0.017568,0.203073,0.248608,0.001376,0.000384,0.895234
0.418145,0.017824,0.202849,0.275361,0.001760,0.000416,0.921667
0.416161,0.017728,0.202528,0.272865,0.001568,0.000416,0.918434
0.417313,0.017472,0.202561,0.275041,0.001280,0.000416,0.921859
0.416513,0.017824,0.202720,0.257345,0.001472,0.000352,0.901666
0.415009,0.017760,0.202049,0.260864,0.001056,0.000416,0.902018
0.430818,0.017824,0.203392,0.239489,0.001408,0.000576,0.900387
0.414657,0.017504,0.202305,0.258144,0.001216,0.000640,0.900130
0.416993,0.017568,0.202145,0.237825,0.001408,0.000576,0.883491
0.419617,0.017792,0.206657,0.304704,0.001696,0.000608,0.962370
0.424001,0.017824,0.204480,0.312897,0.002144,0.000672,0.973186
0.422977,0.017632,0.204352,0.287329,0.002240,0.000960,0.946018
0.422721,0.017793,0.202816,0.267425,0.001888,0.000448,0.918435
0.423137,0.017728,0.203073,0.268736,0.001440,0.000960,0.921634
0.417378,0.017760,0.203296,0.253217,0.001216,0.000640,0.899139
0.420993,0.017504,0.203073,0.260096,0.001216,0.000480,0.909474
0.439202,0.017856,0.203008,0.265281,0.001280,0.000416,0.933507
0.416609,0.017664,0.202721,0.271809,0.001280,0.000416,0.916483
0.420162,0.017984,0.203520,0.273409,0.001344,0.000416,0.922115
0.414881,0.017568,0.202881,0.338721,0.001472,0.000544,0.983587
0.419937,0.017824,0.203488,0.268385,0.001440,0.000480,0.917346
0.419521,0.017344,0.202913,0.274881,0.001472,0.000512,0.922307
0.414401,0.018240,0.202913,0.263232,0.001888,0.000704,0.907682
0.438306,0.017568,0.203840,0.288417,0.001472,0.000704,0.960579
0.416097,0.018048,0.202369,0.256736,0.001280,0.000448,0.901250
0.419362,0.017792,0.203456,0.258625,0.001312,0.000480,0.906467
0.422113,0.017632,0.202305,0.289472,0.001344,0.000384,0.938562
0.415810,0.017888,0.203488,0.265793,0.001504,0.000544,0.910531
0.420801,0.017600,0.202689,0.253185,0.001408,0.000384,0.902403
0.422402,0.018016,0.203520,0.262561,0.001280,0.000480,0.914435
0.432321,0.017568,0.203201,0.254177,0.001184,0.000416,0.914851
0.417186,0.017696,0.203776,0.255713,0.001248,0.000512,0.901283
0.422625,0.017888,0.203105,0.260352,0.001280,0.000960,0.911490
0.416802,0.017600,0.222560,0.270593,0.001216,0.000448,0.935971
0.422593,0.017376,0.203553,0.251681,0.001216,0.000448,0.902883
0.417922,0.017504,0.202912,0.265857,0.001248,0.000384,0.911107
0.417889,0.017568,0.203009,0.260289,0.001152,0.000416,0.905763
0.423009,0.017792,0.203008,0.258593,0.001472,0.000512,0.911842
0.421505,0.017600,0.204385,0.269569,0.001216,0.000512,0.920451
0.421953,0.017728,0.203520,0.290689,0.001696,0.000704,0.943938
0.444993,0.017825,0.203680,0.271041,0.001696,0.000480,0.945795
0.416609,0.017536,0.203553,0.268480,0.001344,0.000448,0.915362
0.420226,0.017760,0.202944,0.263713,0.001696,0.000448,0.912483
0.420929,0.018144,0.203105,0.275040,0.001312,0.000416,0.926146
0.421442,0.017952,0.202720,0.269793,0.001600,0.000704,0.920195
0.417473,0.017856,0.202785,0.263137,0.001600,0.000480,0.909443
0.422721,0.017888,0.202656,0.267009,0.001408,0.000448,0.917666
0.438209,0.017728,0.203713,0.264865,0.001472,0.000480,0.934531
0.421025,0.017824,0.203296,0.264993,0.001216,0.000448,0.914530
0.423649,0.017856,0.202273,0.262497,0.001280,0.000448,0.913699
0.423585,0.017632,0.203040,0.276257,0.001568,0.000448,0.928194
0.422273,0.017760,0.203041,0.266881,0.001472,0.000448,0.919971
0.416609,0.017696,0.202817,0.263936,0.001568,0.000544,0.910498
0.423713,0.017569,0.202592,0.259585,0.001312,0.000448,0.911907
0.439969,0.017920,0.203233,0.268640,0.001472,0.000448,0.937570
0.421345,0.017760,0.202912,0.266113,0.001472,0.000480,0.916003
0.420929,0.017568,0.202593,0.250656,0.001440,0.000480,0.899394
0.422017,0.017600,0.203265,0.277825,0.001152,0.000416,0.927651
0.418337,0.017600,0.203297,0.258784,0.001376,0.000448,0.905858
0.421313,0.017761,0.203360,0.251969,0.001280,0.000416,0.901731
0.419361,0.017792,0.202752,0.270337,0.001856,0.000928,0.918978
0.429857,0.017568,0.203105,0.268097,0.001408,0.000640,0.926467
0.421185,0.017792,0.202369,0.264032,0.001408,0.000416,0.912898
0.417697,0.017601,0.203008,0.277345,0.001248,0.000448,0.925059
0.421857,0.017760,0.221889,0.263168,0.001376,0.000448,0.932450
0.422082,0.017984,0.202784,0.265985,0.001312,0.000512,0.916419
0.422145,0.017824,0.204225,0.259296,0.001344,0.000448,0.911906
0.421794,0.017952,0.203360,0.266561,0.001248,0.000512,0.916803
0.422977,0.017568,0.203553,0.261857,0.001504,0.000416,0.913731
0.423202,0.017824,0.203648,0.263457,0.001280,0.000640,0.915651
0.420225,0.017600,0.202913,0.276705,0.001536,0.000960,0.927683
0.441121,0.017920,0.203073,0.257856,0.001312,0.000416,0.927586
0.417057,0.017793,0.203296,0.266785,0.001472,0.000672,0.912643
0.421697,0.017568,0.202817,0.273504,0.001504,0.000672,0.926018
0.419458,0.017760,0.202848,0.301121,0.001600,0.000448,0.950979
0.422785,0.018016,0.202881,0.258913,0.001536,0.000480,0.910083
0.423905,0.017760,0.203040,0.282593,0.001792,0.000512,0.936866
0.417665,0.018240,0.202977,0.269441,0.001408,0.000736,0.916739
0.439361,0.018080,0.202849,0.292064,0.001376,0.000640,0.960898
0.417346,0.017504,0.203328,0.280769,0.001472,0.000672,0.926851
0.421505,0.017760,0.203265,0.274817,0.001888,0.000416,0.924995
0.422210,0.017472,0.222592,0.281313,0.001440,0.000736,0.953475
0.415905,0.017632,0.202945,0.309793,0.001664,0.000448,0.954659
0.422497,0.017792,0.202977,0.254208,0.001216,0.000480,0.905186
0.419905,0.017889,0.203424,0.274625,0.001216,0.000704,0.923843
0.423329,0.017600,0.203585,0.264000,0.001440,0.000512,0.916578
0.420866,0.017728,0.202592,0.270657,0.001312,0.000480,0.919683
0.421889,0.017664,0.204033,0.268544,0.001152,0.000480,0.919554
0.457346,0.017632,0.203584,0.266401,0.001248,0.000416,0.952995
0.423137,0.017696,0.203777,0.269185,0.001568,0.000512,0.921539
0.416034,0.018080,0.203040,0.257633,0.001376,0.000704,0.903907
0.418465,0.017792,0.203073,0.254689,0.001184,0.000704,0.901699
0.421282,0.017760,0.203904,0.265697,0.001280,0.000928,0.918307
0.422689,0.017728,0.202625,0.276513,0.001312,0.000704,0.927395
0.423713,0.017856,0.204065,0.268320,0.001536,0.000480,0.922850
0.440162,0.017632,0.202944,0.265153,0.001472,0.000448,0.933763
0.418497,0.017536,0.203649,0.254144,0.001344,0.000448,0.901314
0.415522,0.017632,0.202048,0.266401,0.001152,0.000704,0.909155
0.416929,0.017664,0.202369,0.309184,0.001408,0.000672,0.954242
0.416834,0.017664,0.202720,0.265441,0.001184,0.000480,0.909443
0.423425,0.017728,0.202817,0.268481,0.001408,0.000416,0.919875
0.418210,0.017760,0.202784,0.262273,0.001344,0.000480,0.908195
0.439457,0.017664,0.203265,0.290881,0.001280,0.000416,0.960355
0.418625,0.018208,0.202912,0.271009,0.001248,0.000416,0.918466
0.418177,0.017760,0.202753,0.272097,0.001568,0.000704,0.919683
0.422145,0.017984,0.223617,0.258080,0.001344,0.000448,0.929698
0.417473,0.017537,0.203168,0.255329,0.001312,0.000672,0.900835
0.422337,0.017600,0.202209,0.265344,0.001376,0.000864,0.915394
0.421794,0.017600,0.202816,0.246561,0.001408,0.000672,0.896163
0.421665,0.017568,0.202337,0.271712,0.001344,0.000448,0.920994
0.422274,0.017728,0.203264,0.250497,0.001376,0.000480,0.903171
0.421473,0.017600,0.203553,0.268736,0.001440,0.000672,0.920866
0.421218,0.017664,0.217056,0.265537,0.001312,0.000416,0.929539
0.421569,0.017696,0.202369,0.259040,0.001408,0.000416,0.908162
0.420770,0.017888,0.202976,0.253473,0.001152,0.000448,0.902275
0.422177,0.017760,0.202977,0.284416,0.001280,0.000640,0.934466
0.421314,0.017728,0.203456,0.264801,0.001216,0.000416,0.914403
0.421665,0.021056,0.202529,0.258753,0.001248,0.000448,0.911171
0.420610,0.017664,0.202240,0.263969,0.001344,0.000480,0.912707
0.442337,0.017760,0.202945,0.256001,0.001216,0.000448,0.926467
0.422370,0.017568,0.202240,0.261057,0.001184,0.000448,0.910595
0.421409,0.017792,0.202657,0.251521,0.001568,0.000544,0.902563
0.423330,0.017760,0.203136,0.271105,0.001344,0.000416,0.923811
0.416737,0.017760,0.202977,0.261857,0.001376,0.000480,0.907235
0.421985,0.017664,0.202496,0.254529,0.001472,0.000608,0.905186
0.422113,0.017920,0.202817,0.259553,0.001408,0.000448,0.909539
0.439554,0.018208,0.202912,0.263681,0.001824,0.000448,0.932259
0.421153,0.017792,0.202657,0.255969,0.001248,0.000704,0.905027
0.421985,0.017856,0.203648,0.287489,0.001280,0.000416,0.938754
0.424097,0.017504,0.203809,0.286625,0.001344,0.000416,0.939875
0.418369,0.017568,0.202337,0.267904,0.001216,0.000480,0.913410
0.422721,0.018016,0.203169,0.246945,0.001152,0.000544,0.898467
0.422433,0.018112,0.203169,0.272096,0.001536,0.000704,0.924802
0.439682,0.017920,0.203264,0.268481,0.001440,0.000384,0.937251
0.417409,0.017888,0.202753,0.293697,0.001216,0.000480,0.939235
0.421090,0.017568,0.203360,0.265185,0.001152,0.000480,0.914275
0.423329,0.017952,0.202977,0.289985,0.001280,0.000480,0.942307
0.422721,0.017760,0.202816,0.247777,0.001440,0.000672,0.898850
0.422081,0.017760,0.202721,0.266977,0.001408,0.000416,0.917219
0.420961,0.017856,0.202688,0.269889,0.001248,0.000640,0.918946
0.423233,0.017697,0.203168,0.277601,0.001312,0.000672,0.930659
0.425633,0.017536,0.202561,0.267232,0.001344,0.000672,0.920706
0.421986,0.017792,0.202784,0.269313,0.001440,0.000736,0.920003
0.422817,0.017824,0.222209,0.280417,0.001632,0.000640,0.951299
0.421729,0.017920,0.202592,0.268833,0.001632,0.000928,0.919298
0.422401,0.017792,0.203329,0.267521,0.001344,0.000480,0.918051
0.421921,0.018080,0.202784,0.307073,0.001472,0.000672,0.958402
0.416481,0.017728,0.203233,0.271777,0.001600,0.000480,0.917923
0.417953,0.017920,0.203489,0.261568,0.001344,0.000672,0.909506
0.416641,0.017665,0.203360,0.251393,0.001600,0.000480,0.898595
0.435265,0.018240,0.203009,0.274784,0.001728,0.000640,0.940802
0.415938,0.017376,0.203008,0.267489,0.001760,0.000672,0.912323
0.421793,0.017856,0.202657,0.268737,0.001856,0.001056,0.921219
0.421314,0.017344,0.203136,0.290721,0.001760,0.000640,0.941219
0.421313,0.017824,0.203553,0.266593,0.001632,0.000480,0.917507
0.416961,0.017568,0.202880,0.260545,0.001824,0.000704,0.906338
0.421441,0.017728,0.202593,0.258017,0.001472,0.000512,0.907939
0.450369,0.017952,0.203073,0.275232,0.001824,0.000448,0.955650
0.422113,0.017633,0.203104,0.267297,0.001568,0.000672,0.918275
0.417345,0.017472,0.202849,0.269856,0.001888,0.000480,0.915554
0.423074,0.017664,0.221696,0.278081,0.001568,0.000768,0.949187
0.421569,0.017344,0.202561,0.263969,0.001536,0.000480,0.913475
0.417890,0.017696,0.202016,0.282689,0.001472,0.000672,0.931555
0.422049,0.017792,0.203457,0.268001,0.001248,0.000448,0.918691
0.423201,0.017824,0.202880,0.259201,0.001600,0.000448,0.911234
0.422465,0.018144,0.203009,0.271265,0.001632,0.000576,0.924547
0.417441,0.017536,0.205793,0.264640,0.001504,0.000480,0.913474
0.457954,0.017984,0.203424,0.282561,0.001600,0.000480,0.970947
0.423617,0.017824,0.203041,0.268864,0.001440,0.000416,0.921314
0.419970,0.017792,0.203040,0.285665,0.001632,0.000512,0.935107
0.416929,0.017696,0.203521,0.298977,0.001376,0.000448,0.944931
0.423937,0.017792,0.202656,0.271745,0.001664,0.000768,0.924514
0.416833,0.017792,0.203425,0.268033,0.001696,0.000704,0.916291
0.422369,0.017856,0.203649,0.259168,0.001600,0.000416,0.911010
0.441634,0.017760,0.203200,0.272577,0.001568,0.000448,0.943363
0.422273,0.017536,0.203649,0.276065,0.001408,0.000480,0.927459
0.421697,0.017760,0.203040,0.263137,0.001312,0.000448,0.913474
0.417633,0.017728,0.203361,0.317377,0.001536,0.000640,0.964995
0.431489,0.017760,0.202945,0.274784,0.001568,0.000448,0.935970
0.415777,0.017793,0.202496,0.268513,0.001504,0.000672,0.914659
0.415489,0.017824,0.202625,0.267776,0.001408,0.000416,0.911586
0.432738,0.017600,0.202944,0.306977,0.001536,0.000448,0.971075
0.420321,0.017600,0.202881,0.278433,0.001696,0.000416,0.927779
0.421569,0.017856,0.203041,0.300640,0.002112,0.000800,0.955394
0.435906,0.017600,0.203744,0.273377,0.001760,0.000640,0.939875
0.418817,0.017632,0.203713,0.267553,0.001760,0.000384,0.917283
0.421601,0.017600,0.203040,0.261729,0.001504,0.000640,0.912322
0.416929,0.017952,0.203425,0.318081,0.001824,0.000448,0.965923
0.421409,0.017824,0.202913,0.267040,0.001536,0.000928,0.917602
0.422082,0.017344,0.203168,0.270721,0.001600,0.000736,0.922179
0.420673,0.017440,0.202721,0.270465,0.001600,0.000672,0.919715
0.434657,0.017344,0.203040,0.260993,0.001472,0.000640,0.925410
0.421025,0.017376,0.203425,0.265793,0.001824,0.000512,0.916419
0.416833,0.017600,0.202816,0.251073,0.001472,0.000960,0.896738
0.416641,0.017280,0.221985,0.259489,0.001632,0.000448,0.923619
0.417153,0.017792,0.202656,0.262240,0.001472,0.000800,0.907874
0.420289,0.017536,0.203137,0.256545,0.001536,0.000480,0.905571
0.416641,0.017888,0.202721,0.265984,0.001760,0.000832,0.914050
0.420770,0.017856,0.202464,0.261281,0.001664,0.000544,0.911139
0.416577,0.017568,0.202817,0.259520,0.001632,0.000416,0.904354
0.417058,0.017760,0.202816,0.258593,0.001536,0.000480,0.904195
0.437377,0.017696,0.203105,0.268385,0.001440,0.000960,0.935939
0.421313,0.017984,0.203137,0.262240,0.001472,0.000608,0.912642
0.422113,0.018016,0.203008,0.277857,0.001664,0.000640,0.929667
0.416769,0.017760,0.203233,0.285729,0.001664,0.000832,0.931747
0.423490,0.017984,0.203136,0.261377,0.001664,0.000416,0.914371
0.417537,0.017728,0.202689,0.270305,0.001600,0.000448,0.916131
0.421409,0.017600,0.204256,0.265121,0.001632,0.000704,0.916930
0.438017,0.017664,0.202849,0.272257,0.001600,0.000448,0.939267
0.421857,0.017600,0.203521,0.250176,0.001568,0.000480,0.901698
0.421282,0.017760,0.202304,0.275009,0.001440,0.000448,0.924227
0.423297,0.017696,0.223969,0.272065,0.001568,0.000416,0.947011
0.418081,0.017632,0.203392,0.257953,0.001600,0.000480,0.905250
0.419873,0.017792,0.203905,0.263329,0.001568,0.000480,0.913251
0.421889,0.017664,0.202464,0.265793,0.001632,0.000512,0.916130
0.421633,0.017472,0.202177,0.270625,0.001408,0.000480,0.920707
0.422721,0.017504,0.202433,0.265024,0.001760,0.000576,0.916514
0.417857,0.017313,0.202912,0.276769,0.001792,0.000480,0.923043
0.450625,0.017600,0.203361,0.265153,0.001792,0.000544,0.945155
0.421218,0.017536,0.202592,0.270145,0.001472,0.000416,0.919203
0.416001,0.018208,0.202241,0.262529,0.001536,0.000608,0.908227
0.421793,0.017728,0.202592,0.281537,0.001728,0.000672,0.933538
0.415937,0.017760,0.202945,0.265121,0.001664,0.000480,0.910147
0.421505,0.017312,0.203457,0.271616,0.001408,0.000704,0.922050
0.416097,0.017729,0.203104,0.260385,0.001472,0.000736,0.905347
0.440385,0.017920,0.202497,0.261216,0.001472,0.000672,0.930146
0.421538,0.017888,0.202976,0.273921,0.001408,0.000448,0.924163
0.416737,0.017792,0.203041,0.250720,0.001696,0.000512,0.896931
0.421346,0.017568,0.203200,0.278881,0.001440,0.000416,0.928963
0.415649,0.017568,0.202689,0.260289,0.001472,0.000448,0.903651
0.422881,0.017888,0.202912,0.267169,0.001728,0.000672,0.919234
0.418305,0.017536,0.202977,0.254977,0.001728,0.000480,0.903683
0.438369,0.017728,0.204129,0.274496,0.002080,0.000416,0.943074
0.421153,0.017665,0.202880,0.265441,0.001696,0.000480,0.914947
0.421217,0.017760,0.203873,0.262368,0.001600,0.000416,0.912866
0.422786,0.017792,0.221120,0.267617,0.001696,0.000704,0.939747
0.423169,0.017920,0.202849,0.266849,0.001600,0.000672,0.919523
0.421985,0.017824,0.202720,0.280673,0.001440,0.000384,0.930594
0.417633,0.017600,0.202561,0.274817,0.001408,0.000672,0.920675
0.421825,0.017952,0.202817,0.266272,0.001472,0.000672,0.916578
0.423041,0.017761,0.203328,0.269505,0.001536,0.000448,0.921699
0.422401,0.017664,0.202657,0.275360,0.001472,0.000544,0.928130
0.437442,0.017888,0.202592,0.278849,0.001504,0.000448,0.945059
0.423489,0.017600,0.203233,0.271585,0.001632,0.000544,0.924067
0.423265,0.017792,0.203233,0.268256,0.001568,0.000704,0.920706
0.423233,0.017889,0.202752,0.308033,0.001696,0.000448,0.961123
0.422273,0.017696,0.204161,0.261857,0.001728,0.000512,0.914595
0.422658,0.017760,0.203712,0.265825,0.001664,0.000704,0.918659
0.418657,0.017984,0.203233,0.266945,0.001472,0.000480,0.914659
0.433761,0.017760,0.203136,0.279745,0.001440,0.000416,0.942754
0.421665,0.017633,0.203232,0.248353,0.001440,0.000512,0.898691
0.422305,0.017824,0.202977,0.288800,0.001760,0.000704,0.942498
0.422018,0.017664,0.223904,0.287201,0.001568,0.000480,0.959203
0.417665,0.017984,0.202209,0.278881,0.001664,0.000416,0.924707
0.418945,0.017696,0.203361,0.268064,0.001440,0.000448,0.915714
0.417249,0.017473,0.202880,0.284257,0.001568,0.000480,0.930339
0.422721,0.017600,0.202753,0.261312,0.001376,0.000416,0.912610
0.422466,0.017632,0.203104,0.258625,0.001440,0.000448,0.910755
0.420737,0.017504,0.202529,0.272512,0.001728,0.000768,0.921602
0.435490,0.017536,0.202816,0.293249,0.001888,0.000704,0.958051
0.416801,0.017824,0.202721,0.259809,0.001600,0.000704,0.905539
0.421313,0.017696,0.202912,0.278689,0.001888,0.000768,0.932194
0.421473,0.018112,0.202817,0.288065,0.001888,0.000928,0.939331
0.421505,0.017632,0.203041,0.260864,0.001792,0.000768,0.913378
0.422018,0.017632,0.202688,0.274433,0.001824,0.000416,0.925059
0.415969,0.018496,0.203361,0.275617,0.001728,0.000512,0.921699
0.421377,0.017472,0.202817,0.261696,0.001696,0.000928,0.912226
0.422017,0.017536,0.202977,0.278241,0.001824,0.000672,0.929475
0.421697,0.017440,0.202657,0.274816,0.001472,0.000448,0.925122
0.421186,0.040032,0.203200,0.283361,0.001504,0.000448,0.956451
0.422241,0.017760,0.203073,0.264161,0.001408,0.000608,0.915619
0.422209,0.017824,0.203328,0.274017,0.001664,0.000416,0.926658
0.423393,0.017568,0.203009,0.283201,0.001632,0.000512,0.935459
0.418081,0.017568,0.203265,0.271648,0.001696,0.000544,0.919010
0.424514,0.017792,0.203072,0.274529,0.001504,0.000448,0.928483
0.421537,0.017600,0.202657,0.249921,0.001504,0.000416,0.900291
0.434018,0.017792,0.202880,0.266209,0.001504,0.000416,0.929379
0.424001,0.017728,0.202305,0.274721,0.001440,0.000448,0.926915
0.421089,0.017472,0.202561,0.277600,0.001536,0.000416,0.926978
0.422305,0.017857,0.202752,0.284353,0.001792,0.000736,0.935843
0.432161,0.017664,0.202913,0.261825,0.001504,0.000672,0.924163
