Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[9],Layer[10],classifier
0.415458,0.017408,0.202080,0.004864,0.047008,0.001024,0.013664,0.174721,0.000608,0.884035
0.416161,0.017376,0.203233,0.005408,0.047360,0.000928,0.013504,0.179777,0.000576,0.892451
0.415969,0.017664,0.202401,0.004864,0.047232,0.000800,0.013440,0.181280,0.000576,0.891970
0.415713,0.017472,0.202592,0.004864,0.046977,0.001024,0.013440,0.177792,0.000608,0.887554
0.415617,0.017440,0.202177,0.004896,0.047232,0.000768,0.013408,0.173665,0.000608,0.883075
0.415681,0.017440,0.202913,0.004768,0.047104,0.000736,0.013440,0.177344,0.000608,0.887714
0.416897,0.017632,0.221889,0.005024,0.047008,0.001024,0.013440,0.178784,0.000608,0.909954
0.420098,0.017376,0.202016,0.004896,0.047008,0.000992,0.013536,0.179201,0.000640,0.892995
0.415041,0.017408,0.202657,0.004896,0.047008,0.001024,0.013504,0.178049,0.000576,0.887491
0.415425,0.017536,0.202369,0.004864,0.047104,0.000864,0.013472,0.187809,0.000544,0.896931
0.416033,0.017440,0.202785,0.004864,0.047040,0.000800,0.013472,0.186560,0.000576,0.897058
0.415585,0.017696,0.202080,0.004832,0.047264,0.000768,0.013633,0.180032,0.000544,0.889826
0.416129,0.017473,0.201888,0.004768,0.047040,0.001024,0.013408,0.179105,0.000576,0.888739
0.415937,0.017696,0.220641,0.005248,0.047104,0.000800,0.013408,0.179713,0.000576,0.908483
0.421313,0.017440,0.202081,0.004896,0.047136,0.000832,0.013376,0.177984,0.000608,0.892802
0.415553,0.017184,0.202112,0.004864,0.047040,0.000832,0.013473,0.185216,0.000576,0.893922
0.414529,0.017312,0.201921,0.004832,0.046912,0.000832,0.013632,0.170497,0.000576,0.878339
0.431425,0.017664,0.202113,0.004832,0.047360,0.001024,0.013408,0.176544,0.000608,0.902338
0.415169,0.017376,0.202049,0.004832,0.046912,0.000864,0.013632,0.179168,0.000544,0.887938
0.415298,0.017504,0.202368,0.004800,0.047040,0.000832,0.013440,0.168065,0.000640,0.877347
0.415425,0.017472,0.238017,0.005216,0.047104,0.000544,0.013408,0.187681,0.000576,0.933571
0.415297,0.017280,0.202881,0.004896,0.046976,0.001088,0.013472,0.177057,0.000608,0.887011
0.415137,0.017184,0.202113,0.004864,0.047680,0.001056,0.013440,0.189568,0.000672,0.898594
0.415521,0.017408,0.202496,0.004864,0.047201,0.001024,0.013376,0.178880,0.000608,0.888706
0.432770,0.017408,0.202688,0.004800,0.047040,0.001024,0.013440,0.176801,0.000576,0.904003
0.417345,0.017440,0.202881,0.004896,0.047680,0.001088,0.013888,0.180545,0.000576,0.894243
0.415681,0.017920,0.202561,0.005120,0.046912,0.000832,0.013664,0.187680,0.000576,0.898050
0.416289,0.017344,0.223841,0.005184,0.047168,0.000640,0.013504,0.179968,0.000576,0.912226
0.415586,0.017408,0.202816,0.004832,0.047168,0.000768,0.013408,0.185985,0.000544,0.895619
0.416065,0.017088,0.202497,0.004832,0.047168,0.000800,0.013696,0.177185,0.000608,0.887043
0.415265,0.017568,0.202497,0.004832,0.046880,0.000832,0.013440,0.178176,0.000608,0.887490
0.417633,0.017568,0.204033,0.004864,0.047456,0.000992,0.013760,0.185824,0.000608,0.901058
0.417089,0.017696,0.202944,0.004896,0.046977,0.000800,0.013440,0.178848,0.000576,0.891202
0.420449,0.017440,0.203072,0.005056,0.047008,0.000832,0.013408,0.179585,0.000576,0.894627
0.416545,0.017600,0.224257,0.005184,0.047008,0.000928,0.013728,0.173217,0.000608,0.907299
0.415681,0.017344,0.203649,0.004864,0.046944,0.000832,0.013472,0.219328,0.000608,0.930914
0.416161,0.017216,0.202561,0.004800,0.047040,0.000992,0.013440,0.185184,0.000544,0.895362
0.416194,0.017696,0.203008,0.004928,0.047648,0.000960,0.013505,0.189344,0.000608,0.902179
0.415874,0.017696,0.202688,0.004800,0.047968,0.000928,0.013440,0.187777,0.000544,0.898819
0.416673,0.017440,0.202465,0.005088,0.047552,0.001024,0.013440,0.177825,0.000960,0.889795
0.415969,0.017472,0.203073,0.005024,0.047296,0.001056,0.013472,0.183200,0.001056,0.895234
0.420129,0.017760,0.223264,0.005184,0.047137,0.000896,0.013472,0.182656,0.000576,0.919202
0.415906,0.017600,0.202880,0.004896,0.047104,0.000800,0.013408,0.170977,0.000544,0.881987
0.416065,0.017664,0.203073,0.004864,0.046976,0.000832,0.013408,0.169505,0.000544,0.879811
0.416033,0.017408,0.203233,0.004832,0.047168,0.000800,0.013568,0.173792,0.000544,0.884578
0.419553,0.017440,0.202656,0.004896,0.047009,0.000992,0.013376,0.165440,0.000576,0.878818
0.415842,0.017664,0.202272,0.005024,0.047200,0.001056,0.013376,0.176833,0.000576,0.886499
0.415713,0.017408,0.202497,0.004896,0.047008,0.001056,0.013344,0.176449,0.000576,0.885987
0.416065,0.017280,0.224449,0.005056,0.047072,0.000832,0.013344,0.167936,0.000640,0.900322
0.419554,0.017376,0.202624,0.004800,0.046880,0.000896,0.013632,0.173665,0.000608,0.886691
0.415233,0.017408,0.202433,0.004832,0.046976,0.000832,0.013440,0.180225,0.000640,0.889347
0.416097,0.017536,0.202113,0.004800,0.047008,0.000832,0.013312,0.214720,0.000672,0.923810
0.438945,0.017344,0.202017,0.004768,0.047168,0.000544,0.013408,0.178336,0.000640,0.910082
0.420130,0.017600,0.202400,0.004864,0.046784,0.000544,0.013344,0.174721,0.000736,0.887779
0.415969,0.017472,0.202561,0.004832,0.046848,0.000576,0.013472,0.178561,0.000608,0.887491
0.420257,0.017344,0.202337,0.004800,0.067648,0.000608,0.013472,0.210624,0.000672,0.944578
0.415649,0.017472,0.202592,0.004832,0.046849,0.000544,0.013408,0.181984,0.000576,0.890306
0.420129,0.017440,0.202016,0.004864,0.047264,0.000736,0.013472,0.174465,0.000544,0.888035
0.415393,0.017376,0.201953,0.004864,0.046816,0.000768,0.013440,0.162432,0.000544,0.870338
0.440513,0.017440,0.202305,0.004800,0.046912,0.000544,0.013344,0.185088,0.000608,0.918274
0.416162,0.017504,0.202976,0.004896,0.048032,0.000608,0.013536,0.178465,0.000576,0.890051
0.415777,0.017568,0.202369,0.005056,0.048000,0.000832,0.013440,0.174369,0.000576,0.884963
0.420097,0.017568,0.202721,0.004928,0.047008,0.000576,0.013344,0.207008,0.000672,0.920258
0.421345,0.017440,0.202528,0.004928,0.046881,0.000608,0.013376,0.193568,0.000512,0.907714
0.420418,0.017472,0.202496,0.004992,0.046944,0.000640,0.013472,0.170337,0.000480,0.883267
0.419937,0.017216,0.202497,0.004896,0.046848,0.000576,0.013376,0.181312,0.000512,0.893954
0.440257,0.017440,0.202273,0.004832,0.046848,0.000576,0.013344,0.200640,0.000576,0.933730
0.415618,0.017408,0.202528,0.004800,0.046976,0.000864,0.013440,0.193345,0.000576,0.902499
0.415969,0.017408,0.203681,0.004864,0.046880,0.000992,0.013472,0.172641,0.000576,0.883139
0.425761,0.018240,0.206625,0.005312,0.049152,0.001312,0.014976,0.284801,0.001120,1.018819
0.416834,0.017920,0.203904,0.005248,0.048544,0.000832,0.013696,0.180129,0.000800,0.896963
0.417185,0.017696,0.202945,0.005216,0.048800,0.000832,0.013760,0.185249,0.000672,0.900163
0.421089,0.017760,0.202689,0.005088,0.048960,0.000800,0.014016,0.174688,0.000576,0.892770
0.432609,0.017632,0.202977,0.004864,0.047936,0.000768,0.013696,0.180384,0.000704,0.909346
0.419874,0.017696,0.202528,0.004864,0.049440,0.000544,0.013792,0.172225,0.000512,0.887971
0.420129,0.017280,0.202657,0.004864,0.048256,0.001024,0.013408,0.173729,0.000512,0.888483
0.415873,0.017504,0.202721,0.004832,0.048512,0.001056,0.036512,0.187616,0.000608,0.924162
0.416161,0.017664,0.202464,0.004833,0.048864,0.000800,0.013408,0.180512,0.000576,0.892642
0.415746,0.017472,0.202624,0.004896,0.048000,0.000864,0.013376,0.169697,0.000544,0.880835
0.415937,0.017664,0.202785,0.004832,0.047552,0.001024,0.013440,0.165985,0.000544,0.877539
0.436129,0.017696,0.203585,0.005088,0.049152,0.000832,0.013536,0.182272,0.000736,0.917794
0.415649,0.017632,0.202625,0.004896,0.047584,0.001024,0.013632,0.180672,0.000608,0.891554
0.416417,0.017440,0.202912,0.004896,0.047584,0.000960,0.013665,0.180192,0.000608,0.892002
0.415713,0.017569,0.202944,0.004896,0.069472,0.000864,0.013856,0.189249,0.000704,0.923651
0.416033,0.017760,0.202977,0.005088,0.048224,0.000768,0.013600,0.184289,0.000608,0.897475
0.415745,0.017728,0.203105,0.004800,0.048032,0.001024,0.013600,0.179873,0.000640,0.892963
0.416097,0.017728,0.202561,0.004864,0.047552,0.001056,0.013568,0.187104,0.000576,0.898978
0.415521,0.017856,0.203009,0.004864,0.047776,0.001056,0.013664,0.181888,0.000672,0.894178
0.415457,0.018016,0.202464,0.004832,0.047297,0.000896,0.013536,0.193536,0.000576,0.904610
0.416130,0.017664,0.201952,0.004896,0.047136,0.000896,0.013536,0.178881,0.000576,0.889443
0.415906,0.035392,0.203072,0.004832,0.048576,0.000768,0.013568,0.192225,0.000864,0.924259
0.416097,0.017696,0.202657,0.004832,0.047360,0.000864,0.013824,0.185889,0.000896,0.897987
0.416801,0.017600,0.203009,0.004896,0.049056,0.000800,0.013504,0.177377,0.000736,0.892067
0.416833,0.017760,0.202881,0.005024,0.048128,0.000800,0.013792,0.184672,0.000576,0.897794
0.416033,0.017440,0.202657,0.004896,0.049184,0.000608,0.013696,0.183392,0.000544,0.895394
0.415810,0.017568,0.201888,0.004992,0.048864,0.000864,0.013728,0.183361,0.000576,0.895139
0.422177,0.017568,0.204672,0.004864,0.048353,0.000832,0.013696,0.186432,0.000576,0.907202
0.435745,0.017504,0.203361,0.004864,0.047936,0.001024,0.013792,0.200768,0.000672,0.933666
0.420417,0.017760,0.203073,0.004864,0.047872,0.001088,0.013792,0.188352,0.000512,0.904994
0.421441,0.017472,0.202977,0.005280,0.047072,0.000832,0.013568,0.187297,0.000544,0.903747
0.433921,0.017536,0.203073,0.004832,0.047744,0.001024,0.013728,0.185505,0.000640,0.916547
0.420161,0.017568,0.203105,0.005024,0.047104,0.000992,0.013536,0.185345,0.000544,0.900739
0.415585,0.017665,0.203648,0.004800,0.047488,0.000832,0.013504,0.181505,0.000544,0.892931
0.415266,0.017696,0.225440,0.005184,0.046976,0.001024,0.013504,0.178113,0.000576,0.911267
0.415810,0.017376,0.202688,0.004928,0.047328,0.000864,0.013536,0.181409,0.000640,0.891907
0.420289,0.017472,0.202400,0.004800,0.046913,0.000928,0.013504,0.180416,0.000544,0.894434
0.420417,0.018144,0.203072,0.004832,0.046977,0.000800,0.013472,0.204224,0.000576,0.920514
0.416065,0.017632,0.203073,0.004832,0.047264,0.000960,0.013504,0.169888,0.000576,0.881314
0.416161,0.017600,0.203649,0.005088,0.046944,0.000832,0.013760,0.172064,0.000576,0.884066
0.415361,0.017696,0.203105,0.005216,0.047072,0.000800,0.013472,0.182432,0.000576,0.893026
0.415489,0.017536,0.202593,0.004896,0.047616,0.000832,0.013760,0.179040,0.000608,0.890498
0.417250,0.017504,0.202016,0.005024,0.047168,0.000800,0.013504,0.177665,0.000512,0.888227
0.415585,0.017665,0.202752,0.004832,0.047808,0.001024,0.013728,0.173345,0.000512,0.884099
0.433441,0.017536,0.202593,0.004800,0.047296,0.001024,0.013440,0.183169,0.000576,0.911331
0.419617,0.017600,0.202241,0.004928,0.047104,0.001056,0.013408,0.178016,0.000608,0.891554
0.415489,0.017536,0.202529,0.004896,0.047008,0.000896,0.013664,0.176000,0.000544,0.885506
0.416802,0.017664,0.202912,0.004864,0.047232,0.001024,0.013664,0.176321,0.000576,0.888003
0.415617,0.017600,0.203393,0.004832,0.046944,0.001056,0.013344,0.179009,0.000576,0.889379
0.415585,0.017760,0.202273,0.004864,0.047168,0.000928,0.013376,0.173792,0.000544,0.882850
0.415809,0.017472,0.202464,0.004864,0.047393,0.000864,0.013536,0.171488,0.000608,0.881986
0.441474,0.017536,0.202592,0.004800,0.047392,0.000800,0.013568,0.180769,0.000640,0.918339
0.415777,0.017696,0.202145,0.004864,0.047328,0.001088,0.013536,0.186369,0.000576,0.896995
0.415937,0.017664,0.202337,0.004896,0.047520,0.000992,0.013504,0.176000,0.000640,0.886914
0.416001,0.017728,0.202464,0.004864,0.047137,0.001024,0.013600,0.169696,0.000608,0.880610
0.416130,0.017472,0.202176,0.005056,0.047200,0.000864,0.013408,0.179681,0.000608,0.889731
0.415361,0.017504,0.202209,0.004896,0.046976,0.001024,0.013408,0.173761,0.000608,0.882787
0.416513,0.017440,0.202305,0.004864,0.047872,0.000768,0.013472,0.175232,0.000640,0.887138
0.416193,0.037280,0.202592,0.005056,0.047105,0.000800,0.013408,0.176832,0.000608,0.907714
0.415906,0.017376,0.202048,0.004896,0.047008,0.000800,0.013408,0.165505,0.000544,0.875107
0.415521,0.017376,0.202369,0.005056,0.046976,0.001056,0.013696,0.185697,0.000640,0.896227
0.415809,0.017536,0.202657,0.005184,0.046976,0.000864,0.013600,0.183168,0.000608,0.894882
0.415745,0.017632,0.202528,0.004832,0.047073,0.001056,0.013568,0.182240,0.000576,0.892610
0.415586,0.017632,0.202464,0.004896,0.047072,0.000832,0.013600,0.177729,0.000576,0.887363
0.416001,0.017440,0.202241,0.004800,0.047232,0.000992,0.013632,0.181633,0.000576,0.891715
0.416065,0.017632,0.222913,0.005184,0.047040,0.001024,0.013440,0.179808,0.000576,0.911426
0.415585,0.017440,0.202272,0.004832,0.047105,0.000800,0.013440,0.175104,0.000608,0.884290
0.420322,0.017600,0.201952,0.004800,0.047040,0.000864,0.013472,0.178913,0.000608,0.893187
0.415809,0.017760,0.202017,0.005088,0.047328,0.000768,0.013504,0.183745,0.000640,0.893507
0.420737,0.017440,0.202497,0.004832,0.047328,0.001024,0.013440,0.177184,0.000576,0.892354
0.416161,0.017824,0.202848,0.004832,0.047233,0.001056,0.013600,0.181696,0.000608,0.893954
0.415458,0.017344,0.202048,0.004864,0.046976,0.001024,0.013632,0.183169,0.000544,0.891907
0.416801,0.017472,0.222273,0.005120,0.047232,0.000800,0.013536,0.177409,0.000480,0.908579
0.420737,0.017472,0.202497,0.005120,0.047040,0.000928,0.013408,0.169536,0.000512,0.884450
0.415137,0.017280,0.203552,0.004832,0.046945,0.000800,0.013536,0.179712,0.000544,0.889026
0.415650,0.017472,0.201920,0.004800,0.046944,0.000960,0.013312,0.179009,0.000512,0.887203
0.416097,0.017440,0.202017,0.004864,0.047040,0.000768,0.013344,0.173089,0.000608,0.881923
0.415969,0.017632,0.202401,0.004864,0.047072,0.001024,0.013440,0.173920,0.000576,0.883554
0.415746,0.017440,0.202368,0.004928,0.047200,0.000768,0.013408,0.176321,0.000576,0.886147
0.419713,0.017728,0.222433,0.005216,0.047040,0.000608,0.013376,0.173089,0.000576,0.906979
0.415489,0.017440,0.202753,0.004992,0.046976,0.000544,0.013536,0.181984,0.000576,0.891714
0.422081,0.017472,0.202752,0.004832,0.047105,0.000832,0.013376,0.175296,0.000640,0.890946
0.415681,0.017441,0.202560,0.004864,0.047104,0.000736,0.013728,0.182593,0.000544,0.891267
0.437505,0.017632,0.202209,0.004832,0.047104,0.000704,0.013376,0.172481,0.000608,0.902947
0.421025,0.017536,0.202113,0.004768,0.046976,0.000736,0.013536,0.168224,0.000512,0.881954
0.415522,0.017600,0.202080,0.004800,0.046976,0.000544,0.013408,0.164577,0.000544,0.872099
0.421729,0.017760,0.204993,0.005024,0.048256,0.000576,0.013504,0.202401,0.000480,0.922339
0.416449,0.017568,0.203009,0.005280,0.048256,0.000864,0.013600,0.182752,0.000576,0.895874
0.416609,0.017504,0.202752,0.004864,0.048097,0.001024,0.013440,0.172160,0.000576,0.884322
0.416930,0.017632,0.202336,0.005024,0.047296,0.000608,0.013472,0.174625,0.000576,0.886083
0.435393,0.018464,0.203041,0.005344,0.047072,0.000576,0.013920,0.190241,0.000672,0.924003
0.420673,0.017824,0.202049,0.004832,0.046912,0.000832,0.013568,0.167520,0.000576,0.882242
0.416289,0.017440,0.201920,0.004864,0.047009,0.000768,0.013440,0.208832,0.000608,0.918434
0.420161,0.017440,0.202688,0.004896,0.046976,0.000576,0.013633,0.201728,0.000608,0.916930
0.415650,0.017664,0.202304,0.004864,0.047392,0.000608,0.013472,0.178177,0.000544,0.888387
0.415521,0.017440,0.203297,0.004864,0.047040,0.000576,0.013440,0.191137,0.000608,0.900963
0.415713,0.017568,0.202113,0.004960,0.047424,0.000800,0.013728,0.181888,0.000608,0.892066
0.438977,0.017568,0.202529,0.004800,0.046848,0.001024,0.013408,0.204512,0.000672,0.937506
0.415554,0.017600,0.202912,0.004896,0.046912,0.000832,0.013760,0.178625,0.000608,0.888803
0.414785,0.017440,0.202785,0.004800,0.047040,0.000800,0.013728,0.177089,0.000608,0.886179
0.417601,0.017600,0.204801,0.004896,0.049216,0.000992,0.031456,0.206561,0.000704,0.943075
0.417057,0.017664,0.202881,0.005024,0.050336,0.000864,0.013728,0.183776,0.000992,0.900514
0.416417,0.017568,0.203137,0.004864,0.050528,0.000832,0.013632,0.184192,0.000544,0.898914
0.416066,0.017696,0.202592,0.004864,0.049856,0.000864,0.013376,0.182689,0.000576,0.896035
0.439841,0.017441,0.202720,0.004896,0.049536,0.000608,0.013376,0.181601,0.000672,0.918307
0.420065,0.017376,0.202529,0.004832,0.049312,0.000576,0.013664,0.177505,0.000544,0.893763
0.416353,0.017632,0.202241,0.005120,0.048704,0.001024,0.013408,0.189888,0.000576,0.902082
0.420225,0.017632,0.223488,0.005248,0.048833,0.000896,0.013440,0.192000,0.000640,0.930114
0.415714,0.017664,0.202592,0.004992,0.048448,0.000832,0.013408,0.178593,0.000576,0.890115
0.415841,0.017664,0.202593,0.005216,0.049376,0.000832,0.013856,0.186977,0.000640,0.901443
0.416353,0.017536,0.203713,0.004800,0.048000,0.000864,0.013824,0.174049,0.000608,0.887971
0.433985,0.017600,0.202881,0.004864,0.048064,0.001024,0.013408,0.179680,0.000608,0.909410
0.416353,0.017568,0.202816,0.004832,0.047937,0.000800,0.013408,0.182720,0.000608,0.894178
0.420706,0.017952,0.202784,0.004992,0.047360,0.000864,0.013728,0.175425,0.000608,0.892227
0.415937,0.017760,0.224161,0.005312,0.047424,0.000768,0.013440,0.187041,0.000640,0.920067
0.416033,0.017568,0.202497,0.005120,0.047040,0.000992,0.013536,0.182272,0.000544,0.893058
0.416705,0.017920,0.202305,0.004864,0.047200,0.000800,0.013440,0.181568,0.000576,0.892898
0.415842,0.017632,0.202560,0.004864,0.047008,0.001024,0.013440,0.182977,0.000576,0.893443
0.415777,0.017569,0.202432,0.004896,0.047072,0.001024,0.013504,0.174785,0.000672,0.885123
0.415969,0.017440,0.202881,0.004864,0.047040,0.000768,0.013472,0.172512,0.000544,0.882626
0.415745,0.017600,0.202817,0.004864,0.047360,0.000832,0.013472,0.183680,0.000544,0.896034
0.415713,0.017760,0.221760,0.005216,0.047329,0.000576,0.013568,0.181248,0.000544,0.911714
0.416065,0.017665,0.202528,0.005120,0.047232,0.000576,0.013792,0.181793,0.000608,0.893059
0.420097,0.017408,0.202593,0.004864,0.047104,0.000608,0.013664,0.173889,0.000608,0.887683
0.415585,0.017376,0.202209,0.004864,0.047136,0.000544,0.013344,0.171552,0.000544,0.879842
0.431938,0.017568,0.202240,0.004864,0.047008,0.000576,0.013440,0.188673,0.000640,0.914051
0.415361,0.017600,0.202049,0.004864,0.046912,0.000576,0.013472,0.179361,0.000544,0.887459
0.416001,0.017440,0.202049,0.004800,0.046816,0.000544,0.013472,0.212577,0.000576,0.920707
0.420609,0.017536,0.221345,0.004960,0.046976,0.000544,0.013472,0.176800,0.000512,0.909634
0.416225,0.017472,0.202464,0.004832,0.047040,0.000800,0.013569,0.212384,0.000512,0.922690
0.416065,0.017665,0.202464,0.004960,0.047072,0.000832,0.013760,0.180193,0.000608,0.892003
0.416321,0.017632,0.202529,0.004864,0.047584,0.000800,0.013632,0.180961,0.000608,0.892195
0.431681,0.017440,0.202465,0.004896,0.047136,0.000800,0.013536,0.184736,0.000608,0.910370
0.415297,0.017408,0.202272,0.004864,0.047073,0.000768,0.013472,0.180928,0.000640,0.890082
0.415874,0.017696,0.203264,0.004896,0.047072,0.001024,0.013472,0.165857,0.000608,0.877475
0.415937,0.017760,0.221825,0.005184,0.047008,0.000992,0.013760,0.204705,0.000544,0.935555
0.415585,0.017568,0.202241,0.004896,0.047264,0.000960,0.013568,0.175616,0.000672,0.885442
0.416193,0.017600,0.202369,0.004800,0.047040,0.000960,0.013568,0.178304,0.000576,0.888610
0.415586,0.017632,0.202848,0.005120,0.047040,0.000576,0.013696,0.180321,0.000576,0.890819
0.453089,0.017857,0.203040,0.004864,0.047648,0.000864,0.013600,0.196513,0.000576,0.946371
0.416801,0.017600,0.203105,0.004928,0.048064,0.000832,0.013952,0.192449,0.000704,0.907011
0.416321,0.017696,0.202945,0.005280,0.047392,0.000864,0.014176,0.185697,0.000736,0.898755
0.416321,0.017824,0.225857,0.005152,0.048032,0.001024,0.014720,0.197984,0.000672,0.935906
0.416161,0.017920,0.202305,0.005120,0.047712,0.000832,0.013728,0.210720,0.000576,0.922882
0.417345,0.017472,0.203104,0.005152,0.049569,0.000832,0.013984,0.175872,0.000576,0.891586
0.416610,0.017568,0.202816,0.004832,0.049024,0.001024,0.014016,0.183489,0.000608,0.897667
0.416641,0.017504,0.202337,0.004896,0.048736,0.000864,0.013856,0.212321,0.000608,0.925603
0.420801,0.017472,0.203137,0.005024,0.048352,0.001056,0.013472,0.174849,0.000576,0.892387
0.415937,0.017504,0.203489,0.004960,0.048832,0.000864,0.014016,0.188096,0.000640,0.901826
0.435457,0.017792,0.202625,0.004864,0.048224,0.001024,0.013632,0.176896,0.000576,0.909474
0.416001,0.017632,0.202944,0.005056,0.047553,0.001024,0.013536,0.186208,0.000608,0.899522
0.415778,0.017760,0.203232,0.005024,0.048928,0.001088,0.013536,0.185377,0.000576,0.898755
0.416225,0.017568,0.203553,0.005024,0.048384,0.001088,0.013728,0.198049,0.000640,0.911907
0.416833,0.017888,0.203073,0.004896,0.048192,0.000864,0.013888,0.184257,0.000672,0.900387
0.416129,0.017792,0.202945,0.004800,0.048544,0.000832,0.013728,0.188065,0.000576,0.901667
0.415809,0.017760,0.203009,0.004864,0.048416,0.000800,0.014560,0.177632,0.000576,0.890882
0.438465,0.017600,0.203264,0.004864,0.048449,0.000800,0.013984,0.184224,0.000544,0.919938
0.415809,0.017536,0.202784,0.004896,0.048416,0.000801,0.013856,0.185248,0.000640,0.897282
0.415746,0.017728,0.203168,0.004800,0.049312,0.000800,0.014048,0.185889,0.000576,0.899139
0.415937,0.017760,0.222433,0.005152,0.048288,0.000832,0.013952,0.187521,0.000672,0.921059
0.416513,0.017504,0.203009,0.004832,0.049088,0.001088,0.014016,0.185665,0.000640,0.901763
0.416225,0.017568,0.202849,0.005056,0.047680,0.000896,0.014336,0.189920,0.000640,0.903010
0.415905,0.017664,0.203105,0.004864,0.047680,0.000864,0.013856,0.181376,0.000608,0.893442
0.415777,0.017536,0.202752,0.004896,0.047361,0.000832,0.013792,0.183040,0.000608,0.894050
0.415778,0.017536,0.202624,0.004896,0.048640,0.000832,0.013568,0.186433,0.000544,0.898563
0.416321,0.017504,0.202145,0.004896,0.048960,0.000864,0.013728,0.181761,0.000576,0.894307
0.437985,0.017600,0.203553,0.004832,0.048320,0.000800,0.013504,0.193377,0.000576,0.928643
0.417089,0.017504,0.202113,0.004864,0.047744,0.001120,0.013568,0.184352,0.000544,0.896674
0.417473,0.017568,0.202241,0.004832,0.047552,0.001088,0.013568,0.179136,0.000608,0.892002
0.416002,0.017504,0.203136,0.005248,0.048800,0.001056,0.013505,0.185728,0.000640,0.900259
0.415810,0.017536,0.203040,0.005056,0.048128,0.000864,0.013568,0.183873,0.000576,0.895779
0.416449,0.017472,0.202177,0.005088,0.048160,0.000832,0.013536,0.185217,0.000576,0.896931
0.416001,0.017664,0.202401,0.004832,0.048896,0.000832,0.013472,0.181089,0.000512,0.893603
0.436449,0.017632,0.203105,0.004864,0.048352,0.000544,0.013472,0.208992,0.000736,0.941634
0.420225,0.017472,0.203104,0.004832,0.048001,0.001056,0.013568,0.183392,0.000576,0.899490
0.416450,0.017632,0.202912,0.005344,0.047200,0.001056,0.013632,0.179297,0.000576,0.891043
0.416289,0.017696,0.202945,0.004896,0.047552,0.000800,0.013568,0.201313,0.000576,0.913475
0.416033,0.017600,0.202913,0.004896,0.047008,0.000800,0.014048,0.165856,0.000608,0.877122
0.415745,0.017408,0.202208,0.004896,0.047041,0.000992,0.013472,0.182432,0.000608,0.891746
0.417089,0.017760,0.202944,0.004896,0.047297,0.000800,0.013824,0.187648,0.000608,0.901858
0.437794,0.017664,0.203168,0.004800,0.047232,0.000832,0.013408,0.180513,0.000608,0.913219
0.416225,0.017664,0.202529,0.004800,0.047264,0.001056,0.013568,0.186209,0.000512,0.896803
0.415073,0.017440,0.202945,0.004832,0.046944,0.001056,0.013536,0.175073,0.000544,0.884771
0.420225,0.017568,0.202753,0.004864,0.047136,0.001024,0.013600,0.201536,0.000544,0.916578
0.416097,0.017472,0.202848,0.004896,0.046913,0.000864,0.013536,0.171520,0.000608,0.881730
0.415938,0.017760,0.202592,0.005024,0.047136,0.001056,0.013696,0.178977,0.000576,0.889411
0.417121,0.017600,0.202529,0.004800,0.046944,0.000576,0.013536,0.172193,0.000576,0.882787
0.434849,0.017472,0.202369,0.004864,0.046976,0.001024,0.013536,0.179232,0.000608,0.908066
0.415873,0.017760,0.202048,0.004864,0.047073,0.000800,0.013760,0.184416,0.000640,0.893954
0.416066,0.017600,0.202656,0.004896,0.047040,0.000800,0.014080,0.179777,0.000544,0.891811
0.419937,0.017440,0.203041,0.004896,0.046944,0.001056,0.013504,0.206625,0.000576,0.921475
0.415681,0.017568,0.202913,0.004800,0.047232,0.000992,0.013504,0.179232,0.000576,0.889442
0.416481,0.017536,0.203009,0.005056,0.047200,0.001024,0.013568,0.186912,0.000576,0.898658
0.421857,0.017472,0.202848,0.004864,0.047873,0.001088,0.013504,0.181344,0.000544,0.898914
0.435074,0.017696,0.203040,0.004896,0.048064,0.001056,0.013568,0.188289,0.000576,0.920739
0.415873,0.017472,0.203169,0.005056,0.047328,0.000896,0.013632,0.188577,0.000608,0.900483
0.417153,0.017472,0.202945,0.004832,0.047936,0.000864,0.013600,0.193345,0.000640,0.906243
0.417345,0.017728,0.220705,0.005184,0.048704,0.000800,0.013792,0.189089,0.000608,0.922787
0.416257,0.017664,0.202177,0.004864,0.047776,0.000800,0.013792,0.174432,0.000512,0.885730
0.416513,0.017664,0.203424,0.004897,0.048288,0.000864,0.013632,0.187840,0.000544,0.902242
0.420386,0.017760,0.202400,0.005056,0.048288,0.000832,0.014369,0.185856,0.000608,0.903523
0.416257,0.018113,0.202656,0.005120,0.049408,0.000864,0.013952,0.186273,0.000544,0.901379
0.416001,0.017792,0.202721,0.005056,0.047744,0.000832,0.014144,0.184481,0.000576,0.897507
0.417281,0.017568,0.203201,0.004928,0.049376,0.000800,0.013600,0.189089,0.000544,0.904707
0.436769,0.017888,0.202689,0.004896,0.050528,0.001024,0.013568,0.176673,0.000544,0.912803
0.415617,0.017600,0.202561,0.004896,0.049056,0.001024,0.013632,0.188704,0.000576,0.901826
0.416545,0.017728,0.202656,0.005024,0.048385,0.001024,0.013568,0.199520,0.000640,0.913090
0.428034,0.017536,0.202624,0.004864,0.048832,0.000800,0.013792,0.213793,0.000640,0.938755
0.421794,0.017600,0.204096,0.004992,0.048448,0.000864,0.013632,0.193473,0.000704,0.913795
