Layer[0],Layer[1],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415873,0.017568,0.749378,0.000768,0.002144,0.001152,0.000352,1.193827
0.420418,0.017536,0.750882,0.000928,0.002560,0.001312,0.000384,1.201316
0.416385,0.017504,0.747714,0.000928,0.002656,0.001152,0.000640,1.194083
0.416033,0.017472,0.768835,0.001248,0.002400,0.001248,0.000384,1.214404
0.420385,0.017504,0.747298,0.000864,0.002144,0.001216,0.000384,1.196387
0.416897,0.017408,0.751682,0.000864,0.002208,0.001152,0.000320,1.197059
0.420674,0.017408,0.777730,0.000800,0.002400,0.001216,0.000352,1.227620
0.421121,0.017472,0.750786,0.000640,0.002336,0.001152,0.000608,1.201667
0.422785,0.017664,0.749187,0.000704,0.002176,0.001088,0.000576,1.200836
0.433793,0.017600,0.743842,0.000896,0.002432,0.001152,0.000576,1.207331
0.420385,0.017504,0.754530,0.000800,0.002336,0.001152,0.000320,1.203779
0.415906,0.017632,0.762850,0.000832,0.002528,0.001088,0.000352,1.209252
0.421121,0.017664,0.755650,0.000800,0.002528,0.001152,0.000640,1.206595
0.420098,0.017760,0.742402,0.000704,0.002336,0.001248,0.000384,1.192292
0.417217,0.017440,0.779170,0.000704,0.002240,0.001280,0.000608,1.225987
0.421185,0.017632,0.749859,0.000768,0.002240,0.001184,0.000576,1.200004
0.415617,0.017472,0.752034,0.000704,0.002208,0.001152,0.000384,1.196003
0.416033,0.017664,0.757218,0.000800,0.002208,0.001088,0.000320,1.202115
0.421154,0.017792,0.755490,0.000768,0.002496,0.001280,0.000608,1.206372
0.421153,0.017696,0.755650,0.001312,0.002944,0.001280,0.000640,1.207587
0.453186,0.017760,0.750466,0.000736,0.002400,0.001120,0.000576,1.233508
0.421185,0.017728,0.754466,0.000800,0.002176,0.001408,0.000608,1.204995
0.420801,0.017760,0.774723,0.001184,0.003232,0.001184,0.000640,1.226276
0.420641,0.017568,0.738434,0.000704,0.002400,0.001216,0.000576,1.188035
0.421121,0.017568,0.737954,0.000832,0.002368,0.001280,0.000608,1.188259
0.420578,0.017344,0.774850,0.000800,0.002304,0.001152,0.000576,1.224356
0.420449,0.017600,0.736354,0.000832,0.002176,0.001088,0.000704,1.185763
0.419905,0.017504,0.739971,0.000768,0.002272,0.001376,0.000416,1.189348
0.420385,0.034944,0.752802,0.000800,0.002208,0.001088,0.000608,1.219491
0.420321,0.017344,0.751074,0.000672,0.002368,0.001344,0.000608,1.200131
0.419874,0.017408,0.745186,0.000832,0.002400,0.001216,0.000352,1.194692
0.441921,0.017504,0.797954,0.000768,0.002560,0.001184,0.000384,1.269763
0.421346,0.017440,0.754210,0.000704,0.002496,0.001248,0.000384,1.204644
0.420737,0.017536,0.786146,0.000736,0.002880,0.001120,0.000384,1.237251
0.419810,0.017440,0.748514,0.000736,0.002496,0.001248,0.000352,1.197316
0.416161,0.017312,0.755874,0.001056,0.003040,0.001184,0.000320,1.201923
0.416385,0.017408,0.789219,0.000768,0.002720,0.001088,0.000320,1.234596
0.415553,0.017440,0.750722,0.000640,0.002432,0.001152,0.000352,1.195395
0.415809,0.017536,0.758114,0.000800,0.002560,0.001120,0.000608,1.203011
0.439266,0.017696,0.753410,0.000736,0.002496,0.001056,0.000352,1.221732
0.416545,0.017632,0.753378,0.000768,0.002464,0.001152,0.000608,1.200419
0.421314,0.017504,0.739458,0.000800,0.002368,0.001216,0.000384,1.191588
0.420321,0.017728,0.753634,0.000704,0.002528,0.001280,0.000608,1.203587
0.415681,0.017664,0.745218,0.000800,0.002304,0.001440,0.000640,1.190212
0.420769,0.017248,0.773954,0.000672,0.002560,0.001120,0.000576,1.224899
0.420257,0.017568,0.736738,0.000704,0.002528,0.001184,0.000640,1.186243
0.415714,0.017504,0.747170,0.000832,0.002752,0.001056,0.000576,1.192004
0.415937,0.017632,0.774690,0.000768,0.002272,0.001120,0.000352,1.220131
0.420161,0.017472,0.751139,0.000800,0.002368,0.001152,0.000384,1.200036
0.416449,0.017312,0.744226,0.000704,0.002240,0.001216,0.000608,1.189731
0.436481,0.017312,0.750946,0.000832,0.002336,0.001120,0.000352,1.218115
0.419841,0.017280,0.737730,0.000704,0.002336,0.001184,0.000384,1.187395
0.420129,0.017248,0.748578,0.000832,0.002336,0.001120,0.000352,1.197155
0.415746,0.017440,0.747778,0.000768,0.002208,0.001184,0.000608,1.192484
0.416353,0.017504,0.750882,0.000800,0.002464,0.001184,0.000640,1.196611
0.420673,0.017280,0.770371,0.000832,0.002368,0.001088,0.000416,1.220516
0.420673,0.017312,0.752226,0.000768,0.002208,0.001024,0.000608,1.201667
0.415681,0.017600,0.738626,0.000736,0.002016,0.001184,0.000608,1.183587
0.420034,0.017696,0.778402,0.001056,0.002432,0.001280,0.000448,1.229060
0.416097,0.017504,0.756546,0.000768,0.002080,0.001184,0.000608,1.201955
0.420418,0.017632,0.750178,0.001056,0.002624,0.001280,0.000352,1.202020
0.438593,0.017472,0.748834,0.000800,0.002784,0.001120,0.000352,1.216963
0.421697,0.017377,0.757794,0.000768,0.002368,0.001408,0.000576,1.209540
0.415809,0.017856,0.747138,0.000768,0.002464,0.001120,0.000352,1.192867
0.420769,0.017536,0.737826,0.000800,0.002208,0.001216,0.000640,1.187779
0.420385,0.017600,0.747362,0.000704,0.002176,0.001280,0.000384,1.196835
0.420961,0.017696,0.762722,0.000704,0.002208,0.001216,0.000608,1.213763
0.419746,0.017728,0.778754,0.000800,0.002400,0.001216,0.000352,1.228004
0.415521,0.017760,0.748514,0.000768,0.002464,0.001152,0.000544,1.193763
0.420130,0.017472,0.764738,0.000640,0.002208,0.001152,0.000384,1.213924
0.420065,0.017504,0.752834,0.000672,0.002208,0.001184,0.000640,1.203203
0.415809,0.017472,0.725218,0.000736,0.002240,0.001088,0.000384,1.169155
0.438721,0.017536,0.755906,0.000704,0.002304,0.001216,0.000608,1.223363
0.415905,0.017536,0.745346,0.000704,0.002080,0.001184,0.000640,1.189539
0.420450,0.017472,0.751490,0.000736,0.002080,0.001120,0.000576,1.200580
0.420385,0.017344,0.770978,0.000736,0.002208,0.001248,0.000352,1.219171
0.420258,0.017536,0.750242,0.000704,0.002272,0.001216,0.000352,1.199620
0.419617,0.017728,0.791586,0.000832,0.002688,0.001184,0.000384,1.240675
0.420418,0.017504,0.740674,0.000864,0.002624,0.001312,0.000384,1.190692
0.420449,0.017568,0.738018,0.000672,0.002272,0.001056,0.000576,1.186755
0.421153,0.017472,0.759811,0.000960,0.002112,0.001056,0.000608,1.211140
0.420865,0.017536,0.745730,0.000672,0.002240,0.001248,0.000640,1.195715
0.420321,0.017472,0.748802,0.000736,0.002240,0.001120,0.000384,1.199171
0.436834,0.017472,0.752290,0.000704,0.002528,0.001184,0.000384,1.218724
0.417409,0.017344,0.741666,0.000800,0.002432,0.001280,0.000416,1.188259
0.420481,0.017536,0.752514,0.000672,0.002176,0.001088,0.000640,1.201764
0.415905,0.017472,0.750178,0.000768,0.002048,0.001152,0.000384,1.195395
0.415361,0.017472,0.755043,0.000864,0.002880,0.001184,0.000352,1.200004
0.415553,0.017600,0.783266,0.000864,0.002304,0.001248,0.000352,1.231203
0.416033,0.017344,0.751266,0.000672,0.002209,0.001312,0.000640,1.195396
0.420609,0.017408,0.776514,0.000832,0.002528,0.001184,0.000608,1.229635
0.437313,0.017568,0.760291,0.000800,0.002624,0.001120,0.000608,1.227268
0.420449,0.017440,0.752066,0.000832,0.002176,0.001216,0.000608,1.201699
0.420513,0.017504,0.748642,0.000800,0.002368,0.001184,0.000576,1.198147
0.433153,0.017440,0.749922,0.000768,0.002368,0.001120,0.000608,1.212483
0.420545,0.017344,0.771522,0.000800,0.002208,0.001152,0.000608,1.220291
0.419938,0.017472,0.764994,0.000864,0.002208,0.001248,0.000384,1.213988
0.420545,0.018048,0.740866,0.000736,0.002368,0.001216,0.000576,1.190883
0.415681,0.017473,0.744706,0.000800,0.002208,0.001248,0.000608,1.189412
0.419969,0.017600,0.780514,0.000896,0.002464,0.001440,0.000384,1.231427
0.422113,0.017440,0.755299,0.000864,0.002528,0.001248,0.000608,1.207492
0.420449,0.017472,0.751394,0.000864,0.002496,0.001248,0.000608,1.201379
0.433089,0.017952,0.756675,0.000800,0.002688,0.001216,0.000640,1.220356
0.420193,0.017632,0.740130,0.000736,0.002208,0.001088,0.000576,1.188995
0.420417,0.017440,0.751682,0.000896,0.002432,0.001152,0.000352,1.201091
0.419745,0.017984,0.753250,0.000832,0.002432,0.001344,0.000384,1.202275
0.420417,0.017504,0.753058,0.000704,0.002368,0.001152,0.000608,1.202979
0.415778,0.017248,0.759650,0.001088,0.002592,0.001216,0.000384,1.205124
0.415937,0.017472,0.749058,0.000736,0.002272,0.001408,0.000608,1.194595
0.416129,0.017632,0.755235,0.000800,0.002784,0.001280,0.000576,1.201252
0.420385,0.017728,0.772674,0.000896,0.002816,0.001088,0.000608,1.223491
0.420321,0.017696,0.749891,0.000768,0.002048,0.001152,0.000384,1.198852
0.415457,0.017664,0.751746,0.000960,0.002336,0.001248,0.000352,1.197059
0.437185,0.017856,0.752419,0.000736,0.002400,0.001216,0.000576,1.219396
0.415873,0.017696,0.741282,0.000768,0.002272,0.001216,0.000576,1.186435
0.420929,0.017728,0.754114,0.000736,0.002400,0.001152,0.000352,1.203715
0.415745,0.017472,0.736194,0.000736,0.002016,0.001280,0.000608,1.180643
0.415585,0.017344,0.753282,0.000832,0.002496,0.001152,0.000576,1.197603
0.416162,0.017632,0.758050,0.000704,0.002336,0.001312,0.000352,1.203940
0.420577,0.017568,0.745634,0.000768,0.002464,0.001408,0.000576,1.195843
0.415873,0.017504,0.745283,0.000704,0.002496,0.001184,0.000384,1.190724
0.420193,0.017280,0.778466,0.000800,0.002368,0.001184,0.000352,1.227715
0.420129,0.017504,0.749794,0.000800,0.002336,0.001184,0.000384,1.198723
0.420033,0.017216,0.751170,0.000704,0.002400,0.001216,0.000352,1.199811
0.432737,0.017504,0.753602,0.000672,0.002400,0.001248,0.000352,1.215043
0.420482,0.017536,0.748994,0.000768,0.002368,0.001184,0.000608,1.198436
0.420961,0.017568,0.752354,0.000832,0.002144,0.001312,0.000608,1.202787
0.416130,0.017728,0.757986,0.000736,0.002752,0.001152,0.000544,1.204004
0.420929,0.017312,0.756962,0.000992,0.002560,0.001056,0.000608,1.207363
0.420706,0.017248,0.799554,0.001216,0.002560,0.001216,0.000608,1.250948
0.420865,0.017536,0.742722,0.000704,0.002592,0.001344,0.000608,1.193347
0.420002,0.017696,0.745922,0.000768,0.002688,0.001376,0.000576,1.195748
0.415713,0.017568,0.758882,0.000736,0.002784,0.001120,0.000576,1.204419
0.421282,0.017568,0.734818,0.000704,0.002272,0.001120,0.000544,1.185156
0.416001,0.017504,0.749570,0.000704,0.002848,0.001152,0.000640,1.195235
0.432609,0.017568,0.749283,0.000800,0.002336,0.001376,0.000384,1.211108
0.422337,0.017312,0.748994,0.000736,0.002464,0.001216,0.000384,1.199971
0.420993,0.017632,0.750242,0.000768,0.002112,0.001184,0.000416,1.200035
0.420289,0.017696,0.748418,0.000704,0.002368,0.001120,0.000608,1.197987
0.420321,0.017536,0.759042,0.000768,0.002816,0.001248,0.000576,1.209411
0.420482,0.017568,0.771202,0.000736,0.002272,0.001216,0.000416,1.221444
0.421057,0.018016,0.745154,0.000672,0.002464,0.001152,0.000384,1.195619
0.421986,0.017920,0.750242,0.000768,0.002400,0.001184,0.000352,1.201636
0.416001,0.017568,0.768130,0.000736,0.002528,0.001440,0.000384,1.213635
0.420737,0.017665,0.748994,0.000704,0.002400,0.001376,0.000384,1.198692
0.416129,0.017280,0.742978,0.000704,0.002560,0.001376,0.000384,1.188131
0.431105,0.017472,0.749251,0.000832,0.002656,0.001120,0.000416,1.209380
0.420417,0.017504,0.739202,0.000864,0.002464,0.001216,0.000576,1.188931
0.420897,0.017728,0.745538,0.000768,0.002240,0.000992,0.000448,1.194723
0.416226,0.017664,0.754914,0.000768,0.002272,0.001184,0.000608,1.200516
0.420865,0.017632,0.755490,0.000736,0.002208,0.001152,0.000608,1.204835
0.423042,0.018016,0.795490,0.000800,0.003488,0.001280,0.000576,1.251204
0.421825,0.017536,0.743618,0.000736,0.002240,0.001152,0.000352,1.194179
0.421249,0.017504,0.754722,0.000800,0.002528,0.001024,0.000608,1.204611
0.416513,0.017536,0.767458,0.000672,0.002080,0.001152,0.000640,1.212419
0.420545,0.017408,0.758754,0.000672,0.002368,0.001344,0.000384,1.208131
0.420801,0.017472,0.749570,0.000704,0.002368,0.001216,0.000608,1.198947
0.435522,0.017504,0.754882,0.000768,0.002176,0.001152,0.000608,1.219492
0.415905,0.017536,0.750082,0.000672,0.002304,0.001120,0.000352,1.194851
0.416674,0.017568,0.751394,0.000992,0.002496,0.001216,0.000576,1.198852
0.420833,0.017600,0.747458,0.000800,0.002304,0.001216,0.000384,1.196707
0.420994,0.017440,0.752866,0.000768,0.002336,0.001152,0.000384,1.202852
0.420705,0.017536,0.774466,0.000768,0.002464,0.001344,0.000384,1.224387
0.416130,0.017216,0.751906,0.000736,0.002208,0.001344,0.000576,1.198052
0.416289,0.017600,0.752034,0.001088,0.002560,0.001280,0.000608,1.197923
0.420450,0.017408,0.768226,0.001088,0.002496,0.001280,0.000384,1.218820
0.420929,0.017376,0.752482,0.000736,0.002304,0.001120,0.000320,1.201859
0.420162,0.017664,0.743042,0.000736,0.002112,0.001152,0.000608,1.192516
0.457025,0.017472,0.752546,0.000768,0.002144,0.001248,0.000640,1.239299
0.418786,0.017856,0.785250,0.000992,0.003200,0.001088,0.000416,1.236868
0.422209,0.017824,0.787651,0.001248,0.003136,0.001152,0.000576,1.242212
0.421249,0.017504,0.746082,0.000864,0.002464,0.001216,0.000576,1.198499
0.416065,0.017312,0.749795,0.000800,0.002912,0.001184,0.000608,1.196196
0.414849,0.017312,0.771522,0.000800,0.002528,0.001056,0.000352,1.215107
0.422497,0.017600,0.748771,0.000928,0.002432,0.001088,0.000608,1.200644
0.417025,0.017664,0.753986,0.000864,0.002368,0.001088,0.000576,1.200419
0.440961,0.017472,0.755587,0.000736,0.002112,0.001024,0.000352,1.224964
0.416929,0.017280,0.743266,0.000896,0.002336,0.001088,0.000352,1.190115
0.416161,0.017728,0.741570,0.001024,0.003776,0.001024,0.000352,1.188995
0.420258,0.017760,0.749442,0.000800,0.002816,0.001280,0.000384,1.199588
0.427073,0.017600,0.741506,0.000800,0.002656,0.001152,0.000352,1.197635
0.416386,0.017600,0.768258,0.001088,0.003712,0.001088,0.000384,1.215524
0.416321,0.017536,0.747266,0.001056,0.002336,0.001184,0.000640,1.192675
0.416065,0.017505,0.748834,0.000768,0.001952,0.001088,0.000384,1.192708
0.420897,0.017408,0.768194,0.000864,0.002432,0.001088,0.000352,1.218147
0.416129,0.017344,0.744098,0.000992,0.002400,0.001216,0.000352,1.188772
0.421441,0.017408,0.746338,0.000992,0.002336,0.001120,0.000352,1.196035
0.437569,0.017536,0.743842,0.000768,0.002176,0.001024,0.000320,1.210211
0.419938,0.017728,0.751042,0.000832,0.002464,0.001024,0.000608,1.201252
0.422145,0.021216,0.752738,0.000768,0.002368,0.001056,0.000608,1.207363
0.434466,0.017536,0.752674,0.000832,0.002592,0.001024,0.000544,1.216548
0.416609,0.017664,0.749474,0.000832,0.002176,0.001088,0.000384,1.194307
0.421217,0.017505,0.770786,0.000736,0.003104,0.001280,0.000384,1.221924
0.415937,0.017696,0.747042,0.000864,0.002976,0.001280,0.000384,1.192611
0.421281,0.017472,0.747043,0.000960,0.002080,0.001184,0.000416,1.197092
0.416353,0.017536,0.767042,0.000864,0.003456,0.001344,0.000416,1.213571
0.421089,0.017568,0.748162,0.000896,0.003264,0.001184,0.000352,1.199012
0.415809,0.017824,0.747458,0.000800,0.002208,0.001152,0.000384,1.191587
0.416673,0.017696,0.769474,0.000800,0.002496,0.001152,0.000384,1.216547
0.421410,0.017376,0.731810,0.000736,0.002688,0.001376,0.000352,1.182500
0.416481,0.017760,0.748514,0.000896,0.002144,0.001120,0.000384,1.193603
0.440578,0.017504,0.754370,0.000736,0.002208,0.001120,0.000608,1.224036
0.415873,0.017344,0.773602,0.000800,0.002080,0.000896,0.000384,1.216771
0.420514,0.017312,0.750562,0.000832,0.002208,0.001280,0.000608,1.200324
0.420129,0.017536,0.759394,0.000896,0.002368,0.001088,0.000576,1.208899
0.420002,0.017504,0.749762,0.000736,0.002304,0.001088,0.000352,1.198372
0.420609,0.017632,0.765410,0.000704,0.002304,0.001184,0.000608,1.215715
0.420482,0.017504,0.745570,0.000960,0.002112,0.001152,0.000608,1.195300
0.417153,0.017760,0.747970,0.000704,0.002976,0.001152,0.000416,1.195395
0.416513,0.017537,0.770146,0.000992,0.002592,0.001120,0.000640,1.216388
0.415873,0.017632,0.750914,0.000672,0.002560,0.001152,0.000640,1.196099
0.415777,0.017729,0.744450,0.000768,0.002112,0.001312,0.000640,1.189988
0.436065,0.017568,0.747970,0.000736,0.002592,0.001120,0.000576,1.213251
0.420353,0.017633,0.746530,0.000704,0.002400,0.001248,0.000576,1.196516
0.415425,0.017600,0.745730,0.000704,0.002336,0.001216,0.000352,1.190211
0.416193,0.017697,0.775970,0.000736,0.002176,0.001120,0.000608,1.221060
0.420417,0.017504,0.750402,0.000768,0.002432,0.001184,0.000352,1.199555
0.421345,0.017665,0.754594,0.000800,0.002304,0.001152,0.000352,1.205092
0.417601,0.020832,0.744482,0.000800,0.002368,0.001280,0.000320,1.196067
0.421985,0.018176,0.746371,0.000736,0.002240,0.001312,0.000576,1.197924
0.421121,0.017632,0.757954,0.000896,0.002464,0.001280,0.000352,1.208451
0.416833,0.017600,0.745027,0.000800,0.002272,0.001216,0.000384,1.190916
0.421057,0.017664,0.743586,0.000704,0.002144,0.001120,0.000416,1.193219
0.435713,0.017568,0.753122,0.000769,0.002304,0.001152,0.000576,1.218052
0.421057,0.017440,0.761442,0.000704,0.002304,0.001088,0.000384,1.211075
0.420993,0.017441,0.772866,0.000800,0.002304,0.001312,0.000448,1.222916
0.416385,0.017504,0.752450,0.000672,0.002144,0.001120,0.000352,1.197059
0.421633,0.017472,0.749346,0.000640,0.002272,0.001184,0.000384,1.199684
0.418369,0.017792,0.783586,0.000928,0.002656,0.001184,0.000416,1.233347
0.421122,0.017696,0.759170,0.000768,0.003296,0.001344,0.000352,1.210628
0.417921,0.017504,0.758466,0.000704,0.002304,0.001376,0.000352,1.205443
0.445058,0.017664,0.752866,0.000800,0.002240,0.001088,0.000288,1.226852
0.421985,0.017216,0.750434,0.000768,0.002176,0.001152,0.000352,1.200739
0.421122,0.017440,0.748258,0.000768,0.002272,0.001216,0.000416,1.198052
0.438049,0.017504,0.757218,0.000800,0.002272,0.001408,0.000416,1.224387
0.419714,0.017504,0.744002,0.000832,0.002464,0.001120,0.000352,1.192612
0.421281,0.017504,0.776898,0.000800,0.002240,0.001120,0.000416,1.227395
0.421121,0.017312,0.748162,0.000736,0.002368,0.001088,0.000608,1.198083
0.417025,0.017472,0.759234,0.000928,0.002240,0.001088,0.000640,1.206499
0.420961,0.017472,0.776738,0.000928,0.002272,0.001120,0.000640,1.227971
0.420481,0.017696,0.749282,0.000896,0.002752,0.001056,0.000384,1.199139
0.420353,0.017664,0.755074,0.000864,0.002208,0.001152,0.000544,1.204355
0.438081,0.017632,0.752451,0.000800,0.002240,0.001216,0.000640,1.219556
0.416289,0.017440,0.753858,0.000832,0.002112,0.001184,0.000704,1.198819
0.417505,0.017504,0.741219,0.000832,0.002240,0.001120,0.000352,1.187716
0.420577,0.017504,0.751842,0.001152,0.003360,0.001248,0.000384,1.203299
0.415617,0.017504,0.756739,0.000800,0.002272,0.001216,0.000320,1.201604
0.420353,0.017728,0.780930,0.000800,0.003424,0.001152,0.000352,1.231875
0.417569,0.017824,0.759683,0.000864,0.002528,0.001248,0.000352,1.207812
0.415745,0.017376,0.749218,0.000768,0.002368,0.001216,0.000352,1.193411
0.419873,0.017440,0.768099,0.000768,0.002240,0.001216,0.000416,1.216996
0.420417,0.017216,0.746306,0.000736,0.002080,0.001056,0.000384,1.194627
0.417153,0.017505,0.760450,0.000960,0.003104,0.001216,0.000320,1.208676
0.439809,0.017632,0.746274,0.000672,0.002784,0.001088,0.000320,1.215139
0.419810,0.017408,0.755170,0.000704,0.002176,0.001088,0.000416,1.203300
0.419809,0.017376,0.748322,0.000768,0.002112,0.001184,0.000384,1.195907
0.415042,0.017504,0.741346,0.000736,0.002240,0.001056,0.000384,1.184356
0.416545,0.017600,0.738914,0.000896,0.002240,0.001216,0.000384,1.184707
0.416161,0.017888,0.764835,0.000928,0.002080,0.001088,0.000576,1.210020
0.420129,0.020832,0.780834,0.000704,0.001984,0.001152,0.000384,1.231939
0.420481,0.017601,0.736482,0.000832,0.002208,0.001056,0.000352,1.185572
0.420321,0.017600,0.763906,0.000864,0.002688,0.001152,0.000384,1.213699
0.420257,0.017760,0.746563,0.000704,0.002112,0.001088,0.000416,1.195108
0.420417,0.017568,0.740482,0.000736,0.001984,0.001120,0.000352,1.189187
0.435041,0.017600,0.749123,0.000704,0.001984,0.001120,0.000608,1.212100
0.420193,0.017632,0.747778,0.000800,0.002176,0.001120,0.000416,1.196195
0.416577,0.017504,0.744386,0.000736,0.002272,0.001248,0.000576,1.189219
0.433441,0.017728,0.761250,0.000736,0.002336,0.001152,0.000576,1.224963
0.420577,0.017472,0.759939,0.001120,0.003360,0.001280,0.000576,1.211236
0.416769,0.017632,0.766754,0.000864,0.002848,0.001184,0.000576,1.213347
0.415553,0.017920,0.757219,0.000864,0.002560,0.001152,0.000352,1.201924
0.420321,0.017888,0.747234,0.000736,0.001984,0.001184,0.000576,1.195907
0.419937,0.017664,0.772963,0.000800,0.002176,0.001024,0.000320,1.221476
0.415777,0.017792,0.753602,0.000864,0.002496,0.001120,0.000352,1.198467
0.419969,0.017376,0.742594,0.000704,0.002081,0.001024,0.000320,1.190340
0.436033,0.020896,0.747586,0.000832,0.002272,0.000992,0.000384,1.215427
0.415617,0.017504,0.730370,0.000704,0.002272,0.001152,0.000384,1.173955
0.415905,0.017856,0.746690,0.000832,0.002144,0.001088,0.000384,1.191939
0.431713,0.017504,0.757634,0.000736,0.002400,0.001120,0.000384,1.218275
0.419905,0.017792,0.747490,0.000768,0.002336,0.001280,0.000384,1.196195
0.420289,0.017568,0.749282,0.000704,0.018016,0.001472,0.000352,1.214467
0.415393,0.017568,0.735074,0.000768,0.002400,0.001088,0.000384,1.178851
0.420193,0.017728,0.752130,0.000768,0.002528,0.001120,0.000384,1.201411
0.419618,0.017632,0.761442,0.000704,0.002368,0.001184,0.000384,1.210692
0.420001,0.017632,0.749250,0.000832,0.001952,0.001056,0.000352,1.197251
0.415298,0.017632,0.745250,0.000736,0.002112,0.001152,0.000352,1.188868
0.420193,0.017504,0.777186,0.000864,0.002688,0.001152,0.000352,1.227491
0.417538,0.017728,0.740994,0.000672,0.002240,0.001088,0.000352,1.188548
0.422657,0.017472,0.751682,0.000672,0.002240,0.001120,0.000608,1.203011
0.439906,0.017440,0.757634,0.000832,0.002208,0.001024,0.000384,1.225700
0.417025,0.017504,0.742306,0.000704,0.002304,0.001088,0.000352,1.187555
0.420930,0.017664,0.749154,0.000768,0.002272,0.001056,0.000384,1.198404
0.418145,0.017504,0.744034,0.000768,0.002208,0.001184,0.000576,1.190435
0.420226,0.017216,0.742594,0.000736,0.002272,0.001184,0.000384,1.190884
0.415841,0.017568,0.765602,0.000832,0.002816,0.001152,0.000640,1.210403
0.415810,0.017504,0.762370,0.000800,0.002112,0.001216,0.000384,1.206500
0.420481,0.017504,0.742946,0.000672,0.002048,0.001152,0.000416,1.191011
0.418050,0.020864,0.782114,0.000832,0.002560,0.001152,0.000384,1.234468
0.420865,0.017600,0.748226,0.000864,0.002784,0.001120,0.000416,1.198275
0.420930,0.017856,0.752578,0.000864,0.002272,0.001312,0.000384,1.202500
0.432161,0.017568,0.750498,0.000768,0.002368,0.001120,0.000384,1.211523
0.420866,0.017632,0.754882,0.000832,0.002560,0.001152,0.000640,1.204324
0.420897,0.017696,0.744546,0.000960,0.002656,0.001088,0.000416,1.194243
0.421058,0.017728,0.744898,0.000992,0.002592,0.001088,0.000384,1.195076
0.416577,0.017632,0.751842,0.000928,0.002432,0.001184,0.000384,1.197283
0.415842,0.017856,0.766946,0.000800,0.002976,0.001088,0.000416,1.212164
0.420673,0.017728,0.742210,0.000864,0.002528,0.001088,0.000384,1.191395
0.417186,0.017728,0.743426,0.000800,0.002752,0.001280,0.000384,1.190276
0.421217,0.017504,0.765922,0.000832,0.002496,0.001120,0.000352,1.215747
0.416449,0.017504,0.754754,0.000960,0.002368,0.001280,0.000448,1.200035
0.416161,0.017696,0.746882,0.000864,0.002560,0.001120,0.000608,1.191939
0.441826,0.017856,0.739458,0.000864,0.002496,0.001120,0.000416,1.211012
0.420801,0.017728,0.743682,0.000800,0.002080,0.001152,0.000352,1.192995
0.420322,0.017632,0.748002,0.000832,0.002176,0.000992,0.000384,1.196516
0.436929,0.017536,0.771522,0.000896,0.001984,0.001184,0.000352,1.236675
0.421154,0.017344,0.742658,0.000864,0.002112,0.001024,0.000352,1.191940
0.420865,0.017472,0.765506,0.000864,0.003072,0.001152,0.000384,1.215907
0.416130,0.017568,0.757346,0.000928,0.002528,0.001152,0.000384,1.203844
0.420993,0.017600,0.748930,0.000832,0.002240,0.001344,0.000352,1.198723
0.421954,0.017312,0.762242,0.000864,0.002272,0.001120,0.000384,1.212900
0.421889,0.017472,0.743234,0.000864,0.002240,0.001024,0.000384,1.193283
0.416866,0.017408,0.745474,0.000704,0.002144,0.001120,0.000352,1.190436
0.420321,0.017440,0.761922,0.000864,0.003296,0.001088,0.000384,1.212003
0.420034,0.017600,0.739426,0.000704,0.002880,0.001216,0.000320,1.188260
0.416257,0.017408,0.735906,0.000704,0.002112,0.001088,0.000384,1.180003
0.437858,0.017632,0.752962,0.000768,0.002848,0.001152,0.000352,1.220324
0.416833,0.017504,0.742754,0.000768,0.002080,0.001056,0.000384,1.187907
0.417794,0.017664,0.767682,0.000768,0.002368,0.001216,0.000384,1.215524
0.419201,0.017888,0.731970,0.001056,0.003392,0.001120,0.000384,1.181315
0.421122,0.017728,0.742786,0.000704,0.002400,0.001152,0.000384,1.192996
0.415681,0.017600,0.771490,0.000832,0.002560,0.001216,0.000384,1.216771
0.420865,0.017696,0.750274,0.000864,0.002528,0.001216,0.000352,1.200419
0.415553,0.017728,0.742274,0.000896,0.002592,0.001248,0.000576,1.187331
0.420673,0.017728,0.767458,0.000864,0.002464,0.001216,0.000640,1.218435
0.420673,0.017632,0.740258,0.000640,0.002272,0.001216,0.000320,1.189603
0.420705,0.017696,0.748354,0.000864,0.002336,0.001152,0.000384,1.198179
0.430241,0.017504,0.744611,0.000800,0.002272,0.001024,0.000576,1.204676
0.416801,0.017504,0.755298,0.000928,0.002592,0.001024,0.000320,1.201635
0.421506,0.017760,0.749186,0.000928,0.002752,0.001280,0.000544,1.200612
0.420737,0.017760,0.753634,0.000800,0.002816,0.001248,0.000576,1.205155
0.416610,0.017824,0.747810,0.000704,0.002240,0.001120,0.000384,1.193380
0.416481,0.017632,0.772866,0.000736,0.002592,0.001184,0.000384,1.219363
0.421346,0.017632,0.752802,0.000736,0.002496,0.001120,0.000384,1.203172
0.420673,0.017472,0.748130,0.000928,0.002528,0.001056,0.000352,1.197507
0.420577,0.018048,0.770370,0.000928,0.002272,0.001216,0.000384,1.220547
0.417793,0.017664,0.748450,0.000768,0.002784,0.001216,0.000352,1.196323
0.416929,0.017696,0.750498,0.000768,0.002624,0.001152,0.000352,1.196963
0.449825,0.017824,0.759427,0.000896,0.002496,0.001120,0.000416,1.239588
