Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.210047,0.017920,0.203264,0.004800,0.047744,0.000608,0.013344,0.000448,0.001408,0.000960,0.000352,1.507935
1.171647,0.017632,0.203648,0.004992,0.047488,0.000800,0.013344,0.000416,0.001408,0.001024,0.000352,1.470207
1.206431,0.017792,0.203104,0.004928,0.046944,0.000768,0.013440,0.000448,0.001472,0.001024,0.000384,1.503647
1.203872,0.017568,0.203487,0.004928,0.047072,0.000800,0.013440,0.000384,0.001504,0.000992,0.000384,1.501823
1.258975,0.017664,0.203456,0.004800,0.047520,0.000800,0.013440,0.000416,0.001376,0.001056,0.000416,1.557375
1.205343,0.017376,0.203296,0.004864,0.047264,0.000800,0.013408,0.000448,0.001472,0.001024,0.000352,1.503967
1.180832,0.017664,0.235423,0.005216,0.049600,0.000608,0.014112,0.000448,0.001472,0.001312,0.000384,1.514943
1.183167,0.017568,0.204000,0.004832,0.048832,0.000832,0.014240,0.000384,0.001440,0.001664,0.000384,1.486303
1.207039,0.018432,0.203360,0.004896,0.048896,0.000608,0.013792,0.000416,0.001472,0.000992,0.000352,1.507903
1.205664,0.017568,0.203135,0.004864,0.049792,0.000608,0.013472,0.000416,0.001440,0.000992,0.000352,1.506591
1.206847,0.017440,0.203392,0.004928,0.048608,0.000608,0.013440,0.000416,0.001376,0.001024,0.000384,1.505759
1.219743,0.017696,0.203232,0.004896,0.048128,0.000576,0.013312,0.000416,0.001408,0.000992,0.000352,1.518975
1.172384,0.017728,0.203712,0.004832,0.047616,0.000800,0.013408,0.000480,0.001472,0.000992,0.000352,1.471296
1.178239,0.017792,0.203200,0.004896,0.047520,0.000800,0.013344,0.000416,0.001440,0.001056,0.000352,1.494783
1.172544,0.017536,0.203327,0.004928,0.047424,0.000800,0.013408,0.000448,0.001472,0.000992,0.000384,1.470623
1.187519,0.017504,0.203776,0.005088,0.047872,0.000832,0.013376,0.000416,0.001376,0.001120,0.000352,1.487263
1.185631,0.017504,0.203360,0.005088,0.048192,0.000576,0.013344,0.000384,0.001408,0.001024,0.000384,1.484351
1.173727,0.017632,0.203392,0.004832,0.048128,0.000800,0.013376,0.000384,0.001408,0.000992,0.000352,1.472447
1.261024,0.017824,0.202943,0.004928,0.047424,0.000576,0.013376,0.000448,0.001408,0.000960,0.000384,1.559551
1.157120,0.017344,0.203456,0.004896,0.048672,0.000768,0.013376,0.000416,0.001472,0.000992,0.000384,1.455872
1.286080,0.017792,0.207232,0.004832,0.049120,0.000608,0.014272,0.000384,0.001568,0.001663,0.000352,1.593407
1.185440,0.017856,0.207008,0.005120,0.048256,0.000800,0.014432,0.000608,0.001568,0.001312,0.000352,1.491264
1.174175,0.017824,0.204512,0.005088,0.067008,0.000832,0.013856,0.000608,0.001568,0.001120,0.000576,1.495519
1.180287,0.017728,0.203936,0.005088,0.047584,0.000864,0.013600,0.000384,0.001536,0.001024,0.000608,1.479455
1.210719,0.017536,0.204160,0.004832,0.047872,0.000768,0.013376,0.000416,0.001600,0.001056,0.000352,1.510815
1.220991,0.017760,0.203712,0.005024,0.048064,0.000640,0.013536,0.000416,0.001536,0.001056,0.000384,1.520703
1.211935,0.017504,0.203488,0.004768,0.047968,0.000800,0.013568,0.000416,0.001600,0.001184,0.000608,1.510943
1.215807,0.017696,0.203488,0.004864,0.048608,0.000608,0.013600,0.000416,0.001536,0.001024,0.000416,1.515295
1.172288,0.017696,0.202944,0.004864,0.048544,0.000832,0.013696,0.000416,0.001600,0.000992,0.000352,1.471872
1.204575,0.017856,0.203264,0.004896,0.049728,0.000800,0.013792,0.000416,0.001536,0.001120,0.000384,1.505375
1.216319,0.017632,0.203008,0.004800,0.047872,0.001056,0.013600,0.000416,0.001600,0.000992,0.000576,1.515295
1.204959,0.017696,0.202784,0.004896,0.047904,0.000800,0.013600,0.000384,0.001536,0.001024,0.000384,1.503071
1.207136,0.017760,0.203008,0.004864,0.047264,0.000640,0.013504,0.000416,0.001440,0.000992,0.000352,1.504768
1.169119,0.017824,0.203520,0.004800,0.047136,0.000768,0.013824,0.000416,0.001440,0.001184,0.000352,1.467359
1.211007,0.017600,0.202912,0.004896,0.047968,0.000800,0.013536,0.000416,0.001568,0.001088,0.000384,1.509791
1.221119,0.017600,0.203488,0.004928,0.047680,0.000800,0.013632,0.000416,0.001440,0.001024,0.000352,1.519679
1.229152,0.017664,0.203520,0.005056,0.048320,0.000768,0.013856,0.000384,0.001568,0.001184,0.000352,1.529248
1.219615,0.017760,0.203584,0.004864,0.048768,0.000800,0.013504,0.000384,0.001760,0.001120,0.000576,1.519583
1.204320,0.017664,0.221728,0.005312,0.047936,0.000576,0.013472,0.000384,0.001792,0.000992,0.000384,1.522656
1.172991,0.017888,0.202976,0.004864,0.048000,0.000768,0.013664,0.000448,0.001536,0.001088,0.000576,1.471679
1.206464,0.018112,0.202688,0.005088,0.048352,0.000576,0.013920,0.000416,0.001440,0.001152,0.000351,1.505823
1.235839,0.017696,0.203232,0.004800,0.048640,0.000832,0.013440,0.000384,0.001440,0.001024,0.000352,1.534559
1.189088,0.017792,0.203647,0.004832,0.048864,0.000768,0.013568,0.000416,0.001376,0.001088,0.000352,1.488799
1.203711,0.017696,0.203200,0.004928,0.048640,0.000608,0.013504,0.000416,0.001440,0.000960,0.000352,1.502175
1.167199,0.017568,0.203200,0.004896,0.047584,0.000608,0.013408,0.000384,0.001440,0.001024,0.000416,1.464703
1.196447,0.017632,0.227872,0.005312,0.047296,0.000768,0.013312,0.000448,0.001504,0.001088,0.000320,1.520127
1.216063,0.017376,0.202592,0.005056,0.047904,0.000800,0.013504,0.000384,0.001472,0.001024,0.000352,1.513311
1.200096,0.017632,0.203232,0.005056,0.048032,0.000800,0.013376,0.000416,0.001472,0.001088,0.000352,1.498240
1.197151,0.017472,0.202848,0.005152,0.048896,0.000800,0.013408,0.000352,0.001440,0.000992,0.000320,1.495967
1.207263,0.017600,0.203072,0.004864,0.048352,0.001024,0.013472,0.000448,0.001440,0.001024,0.000384,1.505951
1.259167,0.017632,0.202880,0.004800,0.048192,0.000800,0.013376,0.000416,0.001440,0.000992,0.000384,1.557311
1.197951,0.017696,0.203072,0.005056,0.048288,0.000832,0.013344,0.000384,0.001408,0.001280,0.000352,1.496991
1.219871,0.017920,0.203648,0.004800,0.048384,0.000800,0.013824,0.000416,0.001440,0.001120,0.000384,1.519775
1.178847,0.017920,0.203872,0.004832,0.048384,0.000800,0.013792,0.000448,0.001408,0.001120,0.000384,1.478911
1.179072,0.017760,0.204447,0.004896,0.048448,0.000768,0.013408,0.000448,0.001408,0.001184,0.000384,1.479647
1.217152,0.017696,0.203872,0.004960,0.048319,0.001024,0.013664,0.000448,0.001504,0.001248,0.000384,1.517375
1.180416,0.017632,0.203296,0.004992,0.048608,0.000768,0.013760,0.000384,0.001536,0.001184,0.000384,1.480320
1.212223,0.017856,0.202944,0.005056,0.048352,0.000832,0.013472,0.000416,0.001408,0.001120,0.000384,1.511391
1.212160,0.017568,0.203776,0.004768,0.049376,0.001056,0.013504,0.000384,0.001408,0.001248,0.000384,1.513120
1.213600,0.017600,0.203231,0.005088,0.048896,0.000800,0.013504,0.000448,0.001440,0.001184,0.000352,1.513599
1.179839,0.017824,0.203200,0.005056,0.049216,0.001024,0.013472,0.000416,0.001472,0.001184,0.000416,1.480607
1.180991,0.017632,0.224896,0.005184,0.047808,0.000768,0.013728,0.000416,0.001440,0.001120,0.000352,1.503263
1.178463,0.017824,0.203136,0.004800,0.048832,0.000800,0.013568,0.000448,0.001472,0.001120,0.000352,1.478463
1.163104,0.017664,0.204064,0.005088,0.048224,0.000736,0.013696,0.000416,0.001408,0.001088,0.000352,1.463040
1.244736,0.017952,0.204095,0.004864,0.048608,0.000800,0.013600,0.000384,0.001504,0.001120,0.000352,1.545567
1.186399,0.017696,0.203296,0.004800,0.048384,0.000800,0.013728,0.000448,0.001536,0.001024,0.000416,1.485567
1.217183,0.017600,0.203968,0.004992,0.048288,0.000800,0.013536,0.000384,0.001440,0.000992,0.000384,1.517023
1.194495,0.017664,0.203136,0.004832,0.048576,0.000864,0.013696,0.000480,0.001568,0.001024,0.000608,1.494847
1.242080,0.017920,0.204992,0.004928,0.049856,0.000800,0.013920,0.000416,0.001472,0.001056,0.000384,1.546560
1.216127,0.017600,0.203424,0.004864,0.049568,0.000768,0.013472,0.000416,0.001504,0.000992,0.000352,1.516831
1.170496,0.017856,0.203967,0.005184,0.047936,0.000864,0.013568,0.000448,0.001504,0.000992,0.000352,1.470975
1.161279,0.017856,0.203680,0.004832,0.048928,0.000608,0.013728,0.000416,0.001536,0.000960,0.000416,1.461311
1.179296,0.017696,0.203871,0.004800,0.048192,0.000608,0.014016,0.000416,0.001536,0.000992,0.000416,1.479935
1.244863,0.017760,0.203360,0.004992,0.047904,0.000640,0.013664,0.000416,0.001440,0.001120,0.000384,1.543647
1.223296,0.017600,0.203616,0.004928,0.047616,0.000768,0.013696,0.000384,0.001504,0.001248,0.000384,1.524127
1.268127,0.017568,0.203552,0.004864,0.049184,0.000800,0.013952,0.000416,0.001760,0.000992,0.000576,1.568991
1.200735,0.017600,0.203136,0.004864,0.048640,0.000800,0.013632,0.000416,0.001568,0.001024,0.000384,1.500479
1.211391,0.017856,0.222912,0.005248,0.047872,0.000800,0.013792,0.000384,0.001536,0.001024,0.000352,1.531103
1.183711,0.017632,0.203264,0.005088,0.048736,0.000608,0.013824,0.000416,0.001504,0.001184,0.000352,1.483327
1.183200,0.017568,0.203039,0.004896,0.047776,0.000768,0.013952,0.000384,0.001536,0.001088,0.000416,1.482751
1.189248,0.017568,0.203680,0.004864,0.048672,0.000832,0.013760,0.000416,0.001536,0.001120,0.000384,1.489376
1.178847,0.017760,0.202912,0.004832,0.048544,0.000800,0.013920,0.000384,0.001568,0.000992,0.000576,1.478751
1.204543,0.017696,0.203712,0.005024,0.049088,0.000768,0.013472,0.000416,0.001440,0.000928,0.000384,1.504319
1.207583,0.017760,0.202816,0.004800,0.048384,0.000768,0.013824,0.000448,0.001728,0.000992,0.000416,1.507135
1.243839,0.017856,0.203136,0.004896,0.048640,0.000736,0.014272,0.000384,0.001536,0.001024,0.000352,1.544127
1.182495,0.017632,0.203648,0.005024,0.047872,0.000800,0.013792,0.000384,0.001536,0.001184,0.000384,1.482271
1.249472,0.018079,0.205888,0.004928,0.069536,0.001056,0.014528,0.000640,0.001952,0.002432,0.000576,1.579711
1.220223,0.018144,0.207648,0.005056,0.049376,0.000832,0.013696,0.000416,0.001440,0.001632,0.000576,1.529823
1.210495,0.018016,0.203840,0.005056,0.048064,0.000800,0.014304,0.000416,0.001600,0.001216,0.000352,1.511871
1.233344,0.017696,0.203584,0.004864,0.048768,0.000800,0.014464,0.000416,0.001696,0.001120,0.000384,1.535808
1.225567,0.017664,0.204864,0.004832,0.048384,0.000800,0.013952,0.000384,0.001536,0.000992,0.000352,1.526687
1.242463,0.017728,0.203904,0.004864,0.047968,0.000832,0.013632,0.000416,0.001568,0.001184,0.000352,1.543071
1.211263,0.017792,0.203520,0.005088,0.048224,0.000896,0.013728,0.000352,0.001504,0.001024,0.000384,1.510911
1.215263,0.017856,0.203040,0.004864,0.048992,0.000800,0.013504,0.000416,0.001568,0.000992,0.000352,1.515391
1.180416,0.017856,0.203520,0.004800,0.048352,0.000832,0.013856,0.000384,0.001536,0.000992,0.000352,1.480256
1.187808,0.022016,0.203583,0.005312,0.048192,0.000800,0.013952,0.000416,0.001536,0.000992,0.000384,1.493023
1.178559,0.018016,0.203968,0.004960,0.047520,0.000832,0.013440,0.000416,0.001536,0.001056,0.000352,1.478111
1.183359,0.017952,0.203328,0.004864,0.048192,0.000832,0.013504,0.000384,0.001504,0.000992,0.000384,1.482975
1.208159,0.017600,0.203488,0.004928,0.048000,0.000800,0.013696,0.000384,0.001472,0.000960,0.000352,1.506911
1.229663,0.018048,0.203520,0.004864,0.048736,0.000832,0.014400,0.000384,0.001472,0.001120,0.000384,1.531199
1.255039,0.017760,0.203904,0.005088,0.048416,0.000832,0.013760,0.000416,0.001504,0.001120,0.000352,1.555487
1.185600,0.017792,0.203840,0.005120,0.048096,0.000832,0.013664,0.000416,0.001472,0.001056,0.000384,1.486144
1.235615,0.024576,0.204128,0.005248,0.048192,0.000800,0.013952,0.000416,0.001440,0.001120,0.000384,1.543391
1.212576,0.018016,0.203232,0.004800,0.048288,0.000832,0.014112,0.000416,0.001440,0.001120,0.000384,1.512960
1.228543,0.018048,0.203232,0.004896,0.048544,0.000800,0.013696,0.000384,0.001472,0.000960,0.000384,1.528479
1.183616,0.017664,0.204096,0.004896,0.048704,0.000832,0.013824,0.000384,0.001440,0.000992,0.000352,1.484096
1.186527,0.018144,0.203680,0.004864,0.049216,0.000832,0.013664,0.000416,0.001408,0.000992,0.000320,1.488031
1.222495,0.017824,0.204160,0.004800,0.048128,0.000992,0.014208,0.000416,0.001536,0.001024,0.000384,1.523615
1.211264,0.017984,0.208895,0.004960,0.048224,0.001024,0.014976,0.000448,0.001792,0.001760,0.000608,1.519839
1.270048,0.017984,0.204832,0.005312,0.049312,0.000864,0.013920,0.000608,0.001376,0.001280,0.000352,1.573760
1.179936,0.017632,0.203584,0.005152,0.048576,0.000832,0.013632,0.000416,0.001536,0.001216,0.000384,1.480192
1.182111,0.017856,0.221120,0.005312,0.048384,0.000800,0.013632,0.000416,0.001472,0.000960,0.000352,1.500671
1.213151,0.017664,0.204096,0.005088,0.047520,0.000832,0.013632,0.000832,0.001440,0.001120,0.000352,1.512575
1.165119,0.017760,0.203648,0.004896,0.048320,0.000864,0.013568,0.000448,0.001376,0.000992,0.000384,1.464671
1.221183,0.017920,0.203072,0.005088,0.048320,0.000768,0.013696,0.000448,0.001472,0.001024,0.000384,1.520543
1.184704,0.017984,0.203040,0.005088,0.048800,0.000864,0.013472,0.000384,0.001408,0.001088,0.000384,1.484832
1.206591,0.017632,0.204512,0.004928,0.049184,0.000832,0.014080,0.000448,0.001440,0.001024,0.000576,1.508447
1.222175,0.017760,0.203968,0.005056,0.048640,0.000832,0.014240,0.000384,0.001536,0.001184,0.000384,1.524383
1.221440,0.018112,0.203360,0.005152,0.048640,0.000832,0.014304,0.000416,0.001504,0.001312,0.000384,1.522944
1.217600,0.017824,0.203264,0.005152,0.049184,0.000864,0.013856,0.000608,0.001760,0.001280,0.000352,1.519327
1.185151,0.017952,0.203488,0.005120,0.070528,0.000864,0.013600,0.000672,0.001504,0.001056,0.000384,1.509439
1.177279,0.017600,0.203360,0.004832,0.048480,0.000800,0.014240,0.000384,0.001632,0.001472,0.000608,1.478175
1.190591,0.017792,0.203264,0.004896,0.048448,0.000832,0.013600,0.000416,0.001408,0.001088,0.000352,1.489631
1.207616,0.017824,0.204544,0.005088,0.048320,0.000832,0.014176,0.000384,0.001600,0.000960,0.000384,1.509216
1.186944,0.017888,0.202944,0.005056,0.048512,0.000800,0.014176,0.000416,0.001536,0.001024,0.000384,1.486912
1.207616,0.017600,0.203007,0.005056,0.048768,0.000608,0.013600,0.000384,0.001408,0.001056,0.000416,1.507167
1.188800,0.017792,0.203936,0.004896,0.048255,0.000800,0.013632,0.000384,0.001504,0.000992,0.000352,1.488383
1.174495,0.017760,0.221632,0.005216,0.049088,0.000800,0.013664,0.000416,0.001472,0.001152,0.000384,1.493887
1.185056,0.017856,0.203520,0.004896,0.048384,0.000832,0.013856,0.000416,0.001504,0.001152,0.000384,1.484928
1.188511,0.017632,0.203200,0.004800,0.048704,0.000800,0.013920,0.000384,0.001472,0.001216,0.000416,1.488703
1.197440,0.017696,0.204128,0.005280,0.049184,0.000864,0.013983,0.000416,0.001504,0.001184,0.000416,1.499167
1.181823,0.017696,0.203936,0.005088,0.048480,0.000864,0.013984,0.000384,0.001504,0.001152,0.000320,1.482655
1.275584,0.018048,0.203455,0.004832,0.048544,0.000832,0.013792,0.000384,0.001408,0.001024,0.000384,1.575551
1.223199,0.017920,0.204032,0.004928,0.048448,0.000864,0.013888,0.000384,0.001504,0.001248,0.000384,1.524511
1.214624,0.017728,0.205439,0.004896,0.049408,0.000800,0.014336,0.000416,0.001728,0.001248,0.000384,1.518207
1.196831,0.017984,0.204288,0.005152,0.047840,0.000832,0.013696,0.000416,0.001504,0.001216,0.000384,1.497983
1.210911,0.017920,0.222816,0.005280,0.048320,0.000800,0.013888,0.000384,0.001728,0.001088,0.000384,1.531135
1.223679,0.018176,0.205056,0.005024,0.048640,0.000832,0.013568,0.000416,0.001536,0.001248,0.000384,1.526559
1.218047,0.018272,0.203808,0.004896,0.048544,0.000832,0.014464,0.000416,0.001504,0.001312,0.000416,1.520575
1.186815,0.017952,0.203168,0.005152,0.049184,0.000832,0.013792,0.000384,0.001504,0.001184,0.000384,1.487455
1.238560,0.018240,0.205695,0.005344,0.048448,0.000832,0.013920,0.000416,0.001536,0.001248,0.000416,1.542591
