Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.432162,0.017792,0.678849,0.005152,0.047649,0.000832,0.013440,0.000448,0.001472,0.000992,0.000320,1.206820
0.415777,0.018048,0.687266,0.005152,0.047840,0.000768,0.013408,0.000448,0.001472,0.001088,0.000352,1.199171
0.416161,0.017376,0.675010,0.005056,0.049408,0.000832,0.013600,0.000416,0.001504,0.001056,0.000352,1.187715
0.415810,0.017792,0.674401,0.005120,0.048481,0.000832,0.013376,0.000448,0.001440,0.001056,0.000384,1.186660
0.415361,0.017760,0.680258,0.005088,0.048064,0.000640,0.013344,0.000448,0.001408,0.001024,0.000352,1.191139
0.415745,0.017536,0.695842,0.005120,0.047808,0.000608,0.013408,0.000448,0.001408,0.001088,0.000384,1.206691
0.416194,0.017504,0.676929,0.005024,0.047425,0.000800,0.013408,0.000416,0.001440,0.001056,0.000320,1.187812
0.414913,0.017248,0.680866,0.005248,0.047488,0.000608,0.013376,0.000352,0.001536,0.001056,0.000256,1.190051
0.415585,0.017472,0.703682,0.005120,0.047616,0.000640,0.013568,0.000512,0.001376,0.001024,0.000288,1.213827
0.415681,0.017281,0.702945,0.005057,0.047680,0.000544,0.013376,0.000416,0.001408,0.001024,0.000256,1.212612
0.415073,0.017280,0.678146,0.005280,0.047744,0.000832,0.013408,0.000480,0.001504,0.001120,0.000256,1.188131
0.430113,0.017376,0.685794,0.005280,0.047328,0.000800,0.013568,0.000448,0.001472,0.001152,0.000384,1.211171
0.415330,0.017664,0.672129,0.005153,0.049152,0.000832,0.013440,0.000448,0.001344,0.001152,0.000384,1.184196
0.415425,0.017888,0.675330,0.005184,0.047840,0.000608,0.013440,0.000448,0.001472,0.001088,0.000320,1.186403
0.431553,0.017440,0.665474,0.005088,0.048064,0.000640,0.013408,0.000512,0.001536,0.001024,0.000352,1.193571
0.415650,0.017504,0.667809,0.005153,0.047648,0.000608,0.013408,0.000448,0.001440,0.001088,0.000352,1.178340
0.415489,0.017952,0.679906,0.005152,0.064160,0.000896,0.013536,0.000448,0.001472,0.001088,0.000384,1.208515
0.415617,0.017888,0.673986,0.008064,0.047424,0.000576,0.013344,0.000416,0.001408,0.001120,0.000384,1.187843
0.416962,0.018144,0.679650,0.005152,0.047744,0.000800,0.013440,0.000416,0.001472,0.001088,0.000352,1.193316
0.415809,0.017536,0.709922,0.005088,0.047776,0.000576,0.013408,0.000416,0.001472,0.001120,0.000352,1.221027
0.415777,0.017568,0.682370,0.005088,0.047553,0.000800,0.013408,0.000448,0.001440,0.000992,0.000384,1.193604
0.416705,0.017664,0.673570,0.005152,0.047360,0.000832,0.013440,0.000416,0.001504,0.001152,0.000352,1.186051
0.415137,0.017824,0.715458,0.005280,0.048960,0.000608,0.013376,0.000416,0.001472,0.001056,0.000384,1.227267
0.415298,0.017376,0.677761,0.005152,0.048065,0.000800,0.013344,0.000480,0.001440,0.001024,0.000416,1.188516
0.415553,0.017504,0.690434,0.005088,0.052416,0.000800,0.013504,0.000416,0.001504,0.000960,0.000384,1.205667
0.432705,0.017312,0.700418,0.005120,0.051008,0.000576,0.013440,0.000480,0.001504,0.000992,0.000352,1.231299
0.415106,0.017344,0.675106,0.005056,0.047648,0.000576,0.013376,0.000416,0.001440,0.001024,0.000384,1.184932
0.416385,0.017952,0.688962,0.006816,0.047776,0.000800,0.013568,0.000448,0.001440,0.001056,0.000448,1.203011
0.415969,0.017408,0.704674,0.005248,0.047745,0.000608,0.013376,0.000416,0.001440,0.001024,0.000384,1.215684
0.416321,0.017728,0.690050,0.005280,0.047712,0.000832,0.013504,0.000512,0.001504,0.001056,0.000384,1.202915
0.416257,0.017600,0.738018,0.008768,0.047712,0.000576,0.013440,0.000416,0.001440,0.001024,0.000384,1.252803
0.415841,0.017824,0.673250,0.005216,0.047968,0.000608,0.013440,0.000416,0.001440,0.001184,0.000352,1.184995
0.415841,0.017728,0.680930,0.005152,0.049024,0.000640,0.013408,0.000448,0.001568,0.001024,0.000352,1.194947
0.415521,0.017536,0.702562,0.005312,0.048705,0.000608,0.013376,0.000384,0.001440,0.001088,0.000320,1.214308
0.415809,0.017344,0.666562,0.005152,0.047616,0.000608,0.013440,0.000384,0.001472,0.001120,0.000352,1.177635
0.415873,0.017280,0.672642,0.005344,0.047136,0.000608,0.013536,0.000480,0.001440,0.000992,0.000352,1.184099
0.429089,0.017408,0.678690,0.005248,0.048129,0.000576,0.013440,0.000416,0.001440,0.001024,0.000352,1.203780
0.415137,0.017536,0.671874,0.005184,0.047200,0.000544,0.013472,0.000512,0.001536,0.001120,0.000352,1.181731
0.415521,0.017408,0.678786,0.005120,0.047360,0.000576,0.013408,0.000384,0.001472,0.001024,0.000384,1.189123
0.433057,0.017185,0.693665,0.005344,0.049697,0.000608,0.013408,0.000448,0.001440,0.000960,0.000384,1.224516
0.415617,0.017536,0.665858,0.005120,0.048864,0.000576,0.013408,0.000384,0.001504,0.001088,0.000352,1.177763
0.415649,0.017696,0.691714,0.005088,0.048896,0.000608,0.029920,0.000512,0.001536,0.001088,0.000416,1.221411
0.415362,0.017760,0.657793,0.005184,0.048129,0.000832,0.013440,0.000416,0.001504,0.000992,0.000416,1.169124
0.416001,0.017536,0.678082,0.005088,0.049376,0.000608,0.013344,0.000448,0.001504,0.001120,0.000384,1.190691
0.415297,0.017600,0.703650,0.005664,0.049984,0.000576,0.013440,0.000416,0.001472,0.000992,0.000352,1.216867
0.415522,0.017824,0.671906,0.007424,0.049440,0.000672,0.013408,0.000480,0.001504,0.001184,0.000352,1.186980
0.415361,0.017632,0.677922,0.005088,0.050144,0.000832,0.013536,0.000480,0.001504,0.001120,0.000352,1.191555
0.415361,0.017376,0.736002,0.005152,0.051105,0.000672,0.014144,0.000480,0.001536,0.000992,0.000448,1.251268
0.415617,0.017536,0.671586,0.005248,0.048928,0.000544,0.013664,0.000448,0.001536,0.001024,0.000352,1.184259
0.415361,0.017408,0.664642,0.005088,0.048320,0.000832,0.013376,0.000448,0.001472,0.001120,0.000352,1.175523
0.470370,0.017472,0.706018,0.008544,0.048544,0.000800,0.013568,0.000384,0.001472,0.001152,0.000384,1.276932
0.416097,0.017568,0.671426,0.005184,0.049280,0.000608,0.013408,0.000384,0.001536,0.001120,0.000384,1.184419
0.416897,0.017409,0.665185,0.005216,0.049409,0.000608,0.013408,0.000416,0.001408,0.001088,0.000384,1.178820
0.415457,0.017728,0.683458,0.005056,0.049376,0.000608,0.013376,0.000416,0.001472,0.001152,0.000352,1.195875
0.415137,0.017408,0.675266,0.005088,0.050880,0.000832,0.013440,0.000416,0.001536,0.001088,0.000384,1.188739
0.416642,0.017696,0.739714,0.005152,0.049184,0.000576,0.013440,0.000480,0.001536,0.001088,0.000384,1.253988
0.415105,0.017504,0.669986,0.005120,0.049600,0.000576,0.013440,0.000416,0.001504,0.001056,0.000384,1.182051
0.415298,0.017600,0.675426,0.005120,0.050016,0.000832,0.013440,0.000448,0.001440,0.001120,0.000352,1.188580
0.416001,0.017376,0.724418,0.005408,0.049248,0.000608,0.013440,0.000416,0.001472,0.000992,0.000320,1.237859
0.416193,0.017825,0.676737,0.005280,0.048737,0.000640,0.013568,0.000416,0.001376,0.000992,0.000352,1.189476
0.415137,0.017344,0.679426,0.005184,0.048416,0.000544,0.013376,0.000416,0.001504,0.001120,0.000352,1.190499
0.430593,0.017824,0.680738,0.005248,0.050048,0.000608,0.013440,0.000416,0.001440,0.000992,0.000288,1.209123
0.415362,0.017472,0.670978,0.005248,0.049376,0.000672,0.013536,0.000448,0.001472,0.001024,0.000320,1.183172
0.415521,0.017472,0.671426,0.005088,0.050112,0.000576,0.013408,0.000384,0.001440,0.001120,0.000256,1.184227
0.432321,0.017536,0.677346,0.005184,0.047808,0.000576,0.013345,0.000448,0.001376,0.000992,0.000384,1.205540
0.414977,0.017664,0.667938,0.005088,0.047712,0.000864,0.013504,0.000416,0.001408,0.001152,0.000448,1.178883
0.415489,0.017600,0.673250,0.005056,0.055520,0.000832,0.013696,0.000416,0.001440,0.001152,0.000384,1.191523
0.415074,0.017856,0.675361,0.005120,0.048737,0.000544,0.013504,0.000416,0.001408,0.001088,0.000352,1.186564
0.415649,0.017536,0.676482,0.005056,0.048192,0.000768,0.013472,0.000448,0.001472,0.001120,0.000384,1.187747
0.416801,0.017568,0.703298,0.005184,0.047808,0.000544,0.013472,0.000416,0.001408,0.001088,0.000352,1.216195
0.416449,0.017696,0.679970,0.005184,0.047264,0.001088,0.013440,0.000416,0.001472,0.001088,0.000384,1.192323
0.416001,0.017344,0.668226,0.005024,0.049088,0.000800,0.013440,0.000416,0.001440,0.001184,0.000384,1.181091
0.415297,0.017441,0.695393,0.005056,0.048001,0.000608,0.013408,0.000448,0.001440,0.001216,0.000384,1.205668
0.415233,0.017792,0.669986,0.005024,0.047424,0.000576,0.013920,0.000416,0.001472,0.001120,0.000352,1.180899
0.415873,0.017408,0.677282,0.005056,0.047264,0.000832,0.013440,0.000448,0.001408,0.001088,0.000352,1.188067
0.434433,0.017472,0.681730,0.005088,0.047648,0.001024,0.013472,0.000416,0.001472,0.001152,0.000352,1.211843
0.415457,0.017248,0.674498,0.005056,0.047648,0.000640,0.013536,0.000448,0.001536,0.001088,0.000352,1.184931
0.416002,0.017760,0.672321,0.005056,0.047681,0.000864,0.013472,0.000480,0.001472,0.001152,0.000384,1.184676
0.431105,0.017536,0.670210,0.005216,0.047808,0.000640,0.013440,0.000448,0.001440,0.001056,0.000384,1.196707
0.416033,0.017536,0.680194,0.005344,0.047744,0.000576,0.013504,0.000448,0.001408,0.001152,0.000384,1.192067
0.416225,0.017696,0.675618,0.005120,0.061696,0.000832,0.013536,0.000448,0.001472,0.001152,0.000352,1.202115
0.415361,0.017472,0.671298,0.005088,0.047456,0.000608,0.013504,0.000416,0.001504,0.001184,0.000384,1.181763
0.415458,0.017568,0.667105,0.005248,0.048705,0.000576,0.013440,0.000416,0.001472,0.001088,0.000448,1.178884
0.415809,0.017440,0.721282,0.005376,0.053984,0.000576,0.013472,0.000416,0.001408,0.001088,0.000352,1.238371
0.415457,0.017312,0.672930,0.005248,0.052929,0.000608,0.013536,0.000480,0.001472,0.000960,0.000352,1.188516
0.415745,0.017760,0.683298,0.005280,0.047776,0.000608,0.013856,0.000416,0.001504,0.001216,0.000416,1.194979
0.415361,0.017472,0.722882,0.005024,0.047712,0.000608,0.013441,0.000416,0.001536,0.001056,0.000384,1.233380
0.415425,0.017408,0.681570,0.005280,0.049664,0.000640,0.013408,0.000448,0.001440,0.001120,0.000384,1.194019
0.415457,0.017568,0.668898,0.005152,0.047680,0.000672,0.013472,0.000448,0.001344,0.001056,0.000320,1.179107
0.453410,0.017568,0.678114,0.005184,0.048512,0.000576,0.013472,0.000416,0.001504,0.001120,0.000320,1.228260
0.415809,0.017760,0.673954,0.005152,0.047200,0.000576,0.013472,0.000448,0.001504,0.001088,0.000352,1.184483
0.416001,0.017505,0.669057,0.005184,0.047265,0.000576,0.013408,0.000416,0.001504,0.001120,0.000352,1.180004
0.415585,0.017600,0.667810,0.005120,0.047648,0.000576,0.013408,0.000448,0.001472,0.001120,0.000352,1.178467
0.415393,0.017440,0.670210,0.005152,0.052448,0.000608,0.013440,0.000480,0.001344,0.001056,0.000352,1.185187
0.416193,0.017664,0.728802,0.005184,0.047776,0.000800,0.013472,0.000416,0.001344,0.001120,0.000384,1.240739
0.415393,0.017504,0.676130,0.005408,0.047360,0.001056,0.013408,0.000480,0.001408,0.001056,0.000384,1.186691
0.415234,0.017440,0.671170,0.005280,0.047360,0.000608,0.013440,0.000448,0.001408,0.001056,0.000384,1.181252
0.415745,0.018016,0.701826,0.005184,0.047648,0.000608,0.013408,0.000448,0.001408,0.001056,0.000384,1.213091
0.415777,0.017953,0.684609,0.005440,0.048801,0.000832,0.013984,0.000384,0.001376,0.001024,0.000384,1.198148
0.415585,0.017344,0.669378,0.005216,0.048448,0.000800,0.013472,0.000416,0.001536,0.001152,0.000320,1.181091
0.416033,0.036256,0.669570,0.005088,0.050528,0.000608,0.013952,0.000416,0.001472,0.001056,0.000384,1.203204
0.415521,0.017280,0.679522,0.005120,0.048672,0.000832,0.013504,0.000448,0.001408,0.001152,0.000384,1.191267
0.415841,0.017440,0.666370,0.005088,0.048608,0.000608,0.013472,0.000416,0.001440,0.001088,0.000384,1.177731
0.433378,0.017472,0.679010,0.005184,0.048896,0.000832,0.013440,0.000480,0.001472,0.001120,0.000320,1.209764
0.415041,0.017408,0.673602,0.005184,0.048768,0.000640,0.013408,0.000416,0.001408,0.001056,0.000384,1.184547
0.415265,0.017376,0.673282,0.005120,0.048641,0.000576,0.013376,0.000448,0.001472,0.001024,0.000352,1.184356
0.415617,0.018016,0.660546,0.005312,0.048160,0.000832,0.013408,0.000416,0.001536,0.001088,0.000416,1.172451
0.415809,0.017888,0.665826,0.005216,0.047872,0.001056,0.013408,0.000416,0.001440,0.001152,0.000352,1.177763
0.415490,0.017664,0.734370,0.005280,0.047872,0.000576,0.013504,0.000448,0.001408,0.000992,0.000352,1.245668
0.417025,0.017536,0.682370,0.005056,0.049952,0.000640,0.013536,0.000480,0.001568,0.001216,0.000352,1.198307
0.416097,0.017824,0.689666,0.008640,0.047520,0.000576,0.013568,0.000448,0.001600,0.001312,0.000352,1.206179
0.416033,0.017280,0.716258,0.005216,0.048704,0.000608,0.013568,0.000416,0.001440,0.001248,0.000352,1.228611
0.416449,0.017440,0.677218,0.005280,0.048192,0.000832,0.013696,0.000448,0.001568,0.001184,0.000384,1.190627
0.416993,0.017504,0.679170,0.005152,0.048672,0.000576,0.013504,0.000416,0.001568,0.001056,0.000352,1.192451
0.432738,0.017504,0.703778,0.005280,0.047904,0.000576,0.013472,0.000416,0.001536,0.001184,0.000384,1.232356
0.415297,0.017504,0.674530,0.005216,0.048576,0.000608,0.013472,0.000416,0.001536,0.001056,0.000352,1.186051
0.415746,0.017344,0.671169,0.005185,0.047264,0.000576,0.013440,0.000448,0.001600,0.001056,0.000352,1.181572
0.415873,0.017440,0.661058,0.005120,0.047296,0.000608,0.013408,0.000416,0.001504,0.001152,0.000416,1.171459
0.415009,0.017408,0.699714,0.005248,0.047649,0.000576,0.013472,0.000448,0.001472,0.001120,0.000416,1.209956
0.416001,0.017600,0.710370,0.005312,0.047488,0.000672,0.013472,0.000448,0.001472,0.001024,0.000448,1.221699
0.416641,0.017536,0.683490,0.005312,0.047649,0.000864,0.013568,0.000416,0.001504,0.001248,0.000384,1.196164
0.417761,0.017216,0.672322,0.005120,0.049696,0.000832,0.013472,0.000416,0.001536,0.001088,0.000416,1.187715
0.415297,0.017696,0.702722,0.005152,0.048768,0.000576,0.013536,0.000416,0.001473,0.001120,0.000352,1.214148
0.414753,0.017472,0.667970,0.005184,0.047968,0.000832,0.013536,0.000448,0.001568,0.001024,0.000320,1.178595
0.415297,0.017312,0.662114,0.005152,0.047872,0.000800,0.013568,0.000416,0.001536,0.001088,0.000384,1.172707
0.415234,0.017728,0.713218,0.005312,0.047744,0.000576,0.013440,0.000416,0.001504,0.001120,0.000352,1.224292
0.415265,0.017856,0.676130,0.005088,0.047680,0.000576,0.013472,0.000416,0.001472,0.001024,0.000288,1.186563
0.415138,0.017696,0.668385,0.004992,0.047553,0.000832,0.013568,0.000416,0.001472,0.001056,0.000352,1.179204
0.432577,0.017568,0.679042,0.005216,0.047520,0.000576,0.013408,0.000448,0.001536,0.001120,0.000384,1.206723
0.427810,0.026144,0.695106,0.005120,0.050400,0.000576,0.013472,0.000384,0.001472,0.001056,0.000448,1.230020
0.415649,0.017568,0.678210,0.005024,0.047680,0.000800,0.013408,0.000448,0.001504,0.000992,0.000352,1.189539
0.415138,0.017600,0.668257,0.005120,0.049857,0.000800,0.013696,0.000384,0.001408,0.001152,0.000352,1.180836
0.415585,0.017664,0.676322,0.005152,0.048544,0.000768,0.013440,0.000384,0.001440,0.001120,0.000352,1.188291
0.416097,0.017569,0.723586,0.005248,0.049472,0.000832,0.013376,0.000480,0.001408,0.001056,0.000320,1.236996
0.415361,0.017664,0.675202,0.005056,0.048480,0.000608,0.013472,0.000416,0.001440,0.001024,0.000352,1.186179
0.415553,0.017569,0.679297,0.005088,0.047905,0.000800,0.013376,0.000480,0.001440,0.001088,0.000320,1.190724
