Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.814948,0.003328,0.001184,0.000416,1.824836
1.730340,0.002624,0.000992,0.000352,1.738660
1.755460,0.002912,0.001152,0.000384,1.764580
1.776803,0.002528,0.001088,0.000384,1.785667
1.758308,0.002976,0.001120,0.000384,1.767908
1.738116,0.003072,0.001056,0.000320,1.747396
1.777028,0.002816,0.001056,0.000352,1.785956
1.737219,0.002592,0.001024,0.000384,1.745507
1.806692,0.002720,0.001120,0.000416,1.815748
1.774019,0.003040,0.001280,0.000416,1.783555
1.806372,0.002848,0.001120,0.000352,1.815588
1.779587,0.002784,0.001088,0.000416,1.788291
1.764580,0.002688,0.001088,0.000416,1.773732
1.739940,0.002720,0.001120,0.000448,1.748772
1.795652,0.003424,0.001056,0.000384,1.805540
1.759876,0.002624,0.001056,0.000320,1.768228
1.758435,0.002592,0.001120,0.000448,1.767139
1.741796,0.002720,0.001056,0.000416,1.750660
1.768739,0.002656,0.001056,0.000352,1.777859
1.749508,0.002688,0.001152,0.000608,1.758244
1.747236,0.002688,0.001088,0.000384,1.755972
1.737092,0.002624,0.001088,0.000384,1.745668
1.765060,0.002848,0.001120,0.000416,1.774212
1.745219,0.002592,0.001056,0.000384,1.753699
1.757348,0.002784,0.001152,0.000384,1.766500
1.767811,0.002656,0.001152,0.000352,1.776195
1.754020,0.002752,0.001120,0.000352,1.762788
1.742596,0.002688,0.001344,0.000416,1.752132
1.826723,0.003264,0.000896,0.000416,1.836387
1.723108,0.002496,0.000896,0.000320,1.731076
1.802116,0.003200,0.001312,0.000416,1.811396
1.733155,0.002848,0.001120,0.000448,1.742019
1.724036,0.002592,0.001088,0.000352,1.732420
1.736228,0.002656,0.001248,0.000416,1.744932
1.755363,0.003136,0.000992,0.000416,1.764483
1.709988,0.003776,0.000992,0.000384,1.720068
1.789956,0.002720,0.000992,0.000384,1.798948
1.713251,0.002720,0.000864,0.000416,1.721251
1.753763,0.002560,0.001088,0.000384,1.762339
1.717380,0.002560,0.000928,0.000384,1.725668
1.764132,0.002528,0.001120,0.000416,1.772292
1.748644,0.002496,0.000896,0.000384,1.756644
1.776355,0.002528,0.001024,0.000416,1.784291
1.732035,0.002592,0.001120,0.000416,1.740035
1.754404,0.002528,0.000928,0.000416,1.762084
1.720996,0.002656,0.001152,0.000384,1.729668
1.764420,0.003456,0.000928,0.000384,1.773252
1.736868,0.002464,0.000960,0.000352,1.744804
1.787364,0.002560,0.001184,0.000384,1.796356
1.734116,0.002976,0.001120,0.000416,1.742724
1.811172,0.002816,0.001216,0.000416,1.819684
1.734980,0.002656,0.000832,0.000576,1.743012
1.770468,0.002816,0.001024,0.000384,1.778628
1.756836,0.003296,0.001120,0.000384,1.766084
1.786788,0.003744,0.001280,0.000416,1.796964
1.717156,0.002848,0.001120,0.000352,1.725764
1.779108,0.002656,0.000928,0.000384,1.787044
1.720836,0.003104,0.001088,0.000352,1.730276
1.759204,0.003552,0.001024,0.000352,1.768548
1.759651,0.003296,0.000992,0.000384,1.768739
1.790499,0.002912,0.001056,0.000384,1.798979
1.734212,0.003456,0.000960,0.000352,1.742948
1.761540,0.002976,0.001024,0.000352,1.769604
1.745124,0.002720,0.000896,0.000384,1.753124
1.742180,0.002656,0.000992,0.000384,1.750372
1.744900,0.002752,0.001024,0.000352,1.753028
1.774467,0.003328,0.001088,0.000480,1.784163
1.724579,0.003168,0.001248,0.000384,1.734083
1.756964,0.002304,0.000736,0.000416,1.764292
1.765892,0.002432,0.001184,0.000352,1.774020
1.750531,0.002432,0.000800,0.000320,1.758147
1.723940,0.002400,0.000768,0.000384,1.731396
1.751908,0.002368,0.001056,0.000384,1.759812
1.711204,0.002432,0.000800,0.000384,1.718756
1.760835,0.002464,0.001152,0.000416,1.768835
1.725251,0.002305,0.000736,0.000352,1.732708
1.768100,0.002400,0.001088,0.000384,1.775940
1.734563,0.002656,0.000896,0.000416,1.743395
1.777572,0.003232,0.000928,0.000416,1.786084
1.758531,0.002528,0.001120,0.000384,1.766627
1.769892,0.002432,0.001024,0.000416,1.777636
1.742755,0.002720,0.001408,0.000416,1.751555
1.755620,0.003264,0.001376,0.000416,1.764964
1.745924,0.002464,0.000960,0.000416,1.753508
1.757763,0.002848,0.001152,0.000384,1.766467
1.736228,0.002624,0.001056,0.000416,1.744324
1.738723,0.002784,0.001184,0.000384,1.747523
1.757156,0.002656,0.000800,0.000352,1.765956
1.781604,0.003616,0.001184,0.000384,1.792164
1.720867,0.003072,0.001376,0.000416,1.730243
1.758404,0.002752,0.001024,0.000384,1.766596
1.716163,0.002368,0.001024,0.000288,1.723715
1.751012,0.002752,0.001312,0.000416,1.760580
1.739524,0.002592,0.001184,0.000448,1.747844
1.762979,0.002592,0.001152,0.000480,1.771747
1.762788,0.002592,0.001184,0.000416,1.770916
1.783460,0.002496,0.001152,0.000448,1.792228
1.773028,0.003296,0.001152,0.000384,1.782820
1.752771,0.002720,0.001216,0.000384,1.761667
1.729636,0.002656,0.001280,0.000384,1.738180
1.800004,0.003552,0.001152,0.000384,1.811076
1.764868,0.002592,0.001120,0.000352,1.772740
1.785028,0.002656,0.001056,0.000640,1.793604
1.741283,0.002688,0.001280,0.000384,1.750627
1.764932,0.003456,0.001088,0.000384,1.775108
1.744004,0.003232,0.001056,0.000416,1.753572
1.753316,0.002656,0.001088,0.000384,1.764452
1.762564,0.002592,0.001152,0.000384,1.770692
1.748100,0.002720,0.001152,0.000384,1.757636
1.729156,0.002496,0.000960,0.000416,1.737668
1.760708,0.003360,0.001120,0.000384,1.770500
1.715875,0.002560,0.001088,0.000384,1.723939
1.763267,0.003264,0.001088,0.000416,1.773091
1.739107,0.002688,0.001120,0.000384,1.747491
1.752708,0.002816,0.001056,0.000384,1.761476
1.766340,0.002464,0.001152,0.000384,1.774436
1.751747,0.002752,0.001152,0.000352,1.761091
1.750979,0.002624,0.001152,0.000352,1.759299
1.747683,0.002688,0.001120,0.000384,1.756515
1.781219,0.002624,0.001120,0.000640,1.789571
1.753475,0.003328,0.001280,0.000352,1.764067
1.731171,0.002656,0.001184,0.000416,1.739619
1.788420,0.003584,0.001280,0.000416,1.798596
1.744452,0.002528,0.001184,0.000384,1.753188
1.752804,0.002592,0.001184,0.000416,1.761188
1.757572,0.002528,0.001120,0.000352,1.765956
1.769348,0.002688,0.001504,0.000608,1.779012
1.733219,0.002528,0.001280,0.000608,1.742083
1.749827,0.003168,0.001376,0.000416,1.759555
1.769668,0.002560,0.001280,0.000384,1.778436
1.758084,0.002624,0.001216,0.000416,1.766692
1.733188,0.002560,0.001184,0.000384,1.741764
1.754563,0.002592,0.001184,0.000352,1.763075
1.759844,0.002656,0.001088,0.000384,1.768260
1.790436,0.003296,0.001280,0.000416,1.800132
1.739427,0.002560,0.001184,0.000384,1.747843
1.776868,0.002560,0.001152,0.000352,1.785636
1.737604,0.002528,0.001184,0.000416,1.745700
1.750979,0.002464,0.001472,0.000608,1.759811
1.735972,0.002592,0.001120,0.000384,1.744228
1.762244,0.002752,0.001152,0.000384,1.770724
1.734627,0.002560,0.001152,0.000384,1.742755
1.738852,0.002528,0.001216,0.000352,1.747204
1.764900,0.002528,0.001152,0.000416,1.773316
1.743715,0.003745,0.001120,0.000384,1.753636
1.723140,0.002560,0.001184,0.000416,1.731588
1.809828,0.002944,0.001120,0.000384,1.818852
1.729668,0.002720,0.001152,0.000416,1.738436
1.735715,0.002656,0.001088,0.000352,1.744420
1.781700,0.002592,0.001152,0.000384,1.790180
1.771652,0.002400,0.001184,0.000384,1.780100
1.754564,0.002560,0.001120,0.000576,1.763172
1.751812,0.002592,0.001152,0.000416,1.759844
1.731620,0.002688,0.001216,0.000384,1.740004
1.761476,0.003808,0.001152,0.000384,1.771428
1.759011,0.002720,0.001184,0.000352,1.767779
1.805540,0.002400,0.001184,0.000416,1.813764
1.718596,0.002560,0.001056,0.000352,1.727172
1.758307,0.003744,0.001088,0.000416,1.768067
1.717156,0.002624,0.001056,0.000384,1.725572
1.752164,0.003680,0.001216,0.000416,1.761956
1.771043,0.002528,0.001184,0.000384,1.779619
1.736516,0.003360,0.001312,0.000448,1.747108
1.758788,0.002560,0.001120,0.000352,1.767268
1.779811,0.003808,0.001216,0.000480,1.790435
1.737859,0.002848,0.001088,0.000384,1.746947
1.755684,0.003168,0.001312,0.000384,1.765956
1.739908,0.002560,0.001184,0.000352,1.748676
1.719332,0.002560,0.001056,0.000448,1.727492
1.731363,0.002560,0.001152,0.000448,1.739651
1.728452,0.002432,0.001152,0.000384,1.736964
1.733892,0.002560,0.001216,0.000416,1.742788
1.728484,0.002560,0.001088,0.000384,1.736740
1.731268,0.002560,0.001120,0.000384,1.739620
1.748163,0.002496,0.001216,0.000384,1.756451
1.739939,0.002528,0.001152,0.000384,1.748803
1.758755,0.002752,0.001312,0.000352,1.768259
1.745347,0.002720,0.001056,0.000416,1.754275
1.740323,0.002656,0.001216,0.000416,1.748899
1.724131,0.002496,0.001216,0.000384,1.732291
1.763747,0.002688,0.001152,0.000608,1.772515
1.719811,0.002496,0.001216,0.000352,1.728035
1.730531,0.002656,0.001248,0.000384,1.738883
1.757379,0.003232,0.001120,0.000416,1.766819
1.775331,0.002432,0.001184,0.000384,1.783779
1.742851,0.002624,0.001152,0.000640,1.751843
1.735844,0.002560,0.001120,0.000416,1.744292
1.743012,0.002560,0.001184,0.000384,1.751268
1.772324,0.002496,0.001184,0.000416,1.780612
1.764548,0.002496,0.001088,0.000384,1.772644
1.741188,0.002624,0.000960,0.000416,1.749380
1.762851,0.002592,0.001184,0.000352,1.770691
1.785923,0.003616,0.001216,0.000384,1.796803
1.773956,0.002528,0.001056,0.000384,1.782724
1.753380,0.003680,0.001216,0.000448,1.764196
1.767715,0.002784,0.001248,0.000416,1.777379
1.758564,0.003584,0.001120,0.000384,1.768324
1.777060,0.002656,0.001216,0.000384,1.785764
1.800420,0.002752,0.001216,0.000352,1.809060
1.777412,0.003520,0.001184,0.000416,1.786980
1.765700,0.002720,0.001184,0.000384,1.774596
1.732420,0.002528,0.001088,0.000352,1.740260
1.741411,0.002528,0.001088,0.000448,1.750083
1.726500,0.002592,0.001120,0.000384,1.734884
1.764292,0.003008,0.001088,0.000352,1.773380
1.736835,0.002592,0.001440,0.000384,1.745571
1.760548,0.002624,0.001120,0.000352,1.768580
1.743140,0.002880,0.001184,0.000384,1.752356
1.763684,0.002944,0.001184,0.000416,1.773348
1.739300,0.003072,0.001216,0.000416,1.748644
1.758179,0.002976,0.001248,0.000384,1.767555
1.766724,0.002880,0.001312,0.000384,1.776356
1.761091,0.002976,0.001248,0.000416,1.770339
1.764900,0.003104,0.001248,0.000384,1.774308
1.799460,0.003264,0.001152,0.000384,1.809796
1.770531,0.003232,0.001216,0.000384,1.780195
1.757764,0.003200,0.001248,0.000352,1.767684
1.744483,0.003328,0.001184,0.000352,1.754019
1.750372,0.002976,0.001152,0.000416,1.759620
1.738116,0.003008,0.001120,0.000608,1.747396
1.777220,0.003104,0.001216,0.000384,1.786564
1.738852,0.003296,0.001216,0.000320,1.748420
1.790307,0.003072,0.001312,0.000416,1.799939
1.756484,0.002688,0.001184,0.000384,1.765732
1.770692,0.003008,0.001248,0.000416,1.782724
1.741604,0.003744,0.001344,0.000544,1.752004
1.763939,0.003072,0.001696,0.000640,1.775299
1.723620,0.003424,0.001632,0.000352,1.733604
1.761028,0.003808,0.001600,0.000352,1.772164
1.728931,0.003712,0.001600,0.000672,1.739651
1.765476,0.003712,0.001408,0.000384,1.776740
1.738820,0.003360,0.001408,0.000384,1.748772
1.784708,0.003360,0.001600,0.000384,1.795204
1.770372,0.003488,0.001664,0.000416,1.780740
1.750435,0.003584,0.001248,0.000320,1.761507
1.766659,0.003264,0.001408,0.000320,1.776867
1.755267,0.003520,0.001216,0.000352,1.766019
1.738500,0.003072,0.001216,0.000352,1.748612
1.764036,0.003264,0.001216,0.000416,1.774244
1.765604,0.002880,0.001472,0.000384,1.775876
1.752516,0.002848,0.001056,0.000448,1.762052
1.765668,0.003136,0.001120,0.000416,1.774916
1.771012,0.003168,0.001184,0.000384,1.782148
1.740068,0.003648,0.001120,0.000384,1.750340
1.767012,0.003296,0.001376,0.000352,1.777892
1.745156,0.002976,0.001216,0.000384,1.754628
1.805796,0.003328,0.001376,0.000320,1.815940
1.777124,0.003200,0.001216,0.000384,1.786852
1.766212,0.003424,0.001152,0.000576,1.776484
1.726468,0.002816,0.001216,0.000384,1.735748
1.808612,0.003104,0.001248,0.000352,1.817956
1.706756,0.002624,0.001184,0.000384,1.716164
1.783524,0.002880,0.001152,0.000384,1.792836
1.758883,0.003008,0.001152,0.000416,1.768387
1.752420,0.002880,0.001248,0.000640,1.762212
1.766564,0.002944,0.001120,0.000416,1.776420
1.763396,0.002816,0.001184,0.000416,1.772868
1.737668,0.003008,0.001216,0.000384,1.747300
1.768451,0.003200,0.001248,0.000384,1.778691
1.734307,0.002752,0.001280,0.000640,1.744003
1.791204,0.002848,0.001248,0.000416,1.800836
1.731396,0.003040,0.001216,0.000544,1.740836
1.768932,0.003392,0.001216,0.000416,1.778660
1.740579,0.002784,0.001184,0.000416,1.750499
1.747140,0.002784,0.001184,0.000576,1.756516
1.710660,0.002752,0.001088,0.000384,1.720228
1.762179,0.003328,0.001152,0.000416,1.772323
1.754404,0.003712,0.001152,0.000448,1.764868
1.777508,0.002880,0.001088,0.000384,1.786372
1.732899,0.003200,0.001184,0.000416,1.742531
1.810468,0.003392,0.001248,0.000416,1.820740
1.778340,0.002816,0.001152,0.000384,1.787780
1.761732,0.003776,0.001152,0.000352,1.772260
1.752804,0.003200,0.001184,0.000384,1.762660
1.762404,0.003712,0.001152,0.000384,1.772868
1.784740,0.002592,0.001184,0.000640,1.794340
1.764292,0.003072,0.001344,0.000384,1.773732
1.736516,0.002848,0.001152,0.000416,1.745860
1.796835,0.003809,0.001216,0.000608,1.807652
1.741316,0.002752,0.001216,0.000320,1.750404
1.750499,0.002688,0.001280,0.000384,1.759427
1.734884,0.002816,0.001248,0.000384,1.744804
1.749923,0.003104,0.001184,0.000384,1.760035
1.774340,0.002912,0.001312,0.000416,1.785732
1.763844,0.002976,0.001248,0.000384,1.773284
1.765571,0.003520,0.001216,0.000384,1.777411
1.796804,0.003008,0.001248,0.000384,1.807108
1.765220,0.002784,0.001184,0.000384,1.775332
1.759139,0.003392,0.001216,0.000384,1.768835
1.737956,0.003168,0.001248,0.000416,1.748548
1.745955,0.003008,0.001184,0.000384,1.755747
1.733572,0.003136,0.001312,0.000608,1.744580
1.783492,0.002880,0.001184,0.000352,1.792804
1.774084,0.003360,0.001312,0.000384,1.785732
1.760515,0.003040,0.001184,0.000416,1.770083
1.770084,0.003360,0.001216,0.000384,1.780036
1.765284,0.003072,0.001120,0.000384,1.775108
1.755108,0.002944,0.001152,0.000416,1.764612
1.762788,0.002688,0.001120,0.000384,1.772196
1.719171,0.003200,0.001312,0.000352,1.728771
1.763204,0.002976,0.001248,0.000352,1.772484
1.739268,0.002880,0.001312,0.000384,1.749892
1.798340,0.003072,0.001312,0.000416,1.807940
1.811908,0.003488,0.001408,0.000384,1.822788
1.749860,0.002944,0.001184,0.000352,1.758916
1.733540,0.003776,0.001152,0.000352,1.743588
1.812644,0.003296,0.001216,0.000416,1.824868
1.725251,0.003168,0.001216,0.000320,1.734820
1.778883,0.003392,0.001248,0.000608,1.791651
1.744099,0.003392,0.001248,0.000416,1.754179
1.768995,0.003104,0.001248,0.000384,1.779203
1.777219,0.002688,0.001248,0.000608,1.786851
1.742595,0.003201,0.001344,0.000384,1.753284
1.785668,0.003072,0.001216,0.000352,1.795876
1.744804,0.003648,0.001408,0.000608,1.755844
1.777700,0.003008,0.001184,0.000416,1.787748
1.726148,0.003488,0.001216,0.000352,1.736164
1.729252,0.003520,0.001184,0.000384,1.739364
1.754180,0.003488,0.001216,0.000352,1.764452
1.775108,0.005184,0.002208,0.000864,1.789668
1.744643,0.003872,0.001408,0.000384,1.756355
1.780932,0.004672,0.001600,0.000352,1.793412
1.778788,0.003232,0.001536,0.000384,1.790788
1.798020,0.003712,0.001312,0.000352,1.809092
1.747907,0.002976,0.001216,0.000384,1.757475
1.759684,0.003232,0.001120,0.000352,1.769348
1.726724,0.003040,0.001184,0.000352,1.736356
1.775332,0.003008,0.001248,0.000352,1.784644
1.744004,0.002816,0.001216,0.000320,1.753476
1.754915,0.003264,0.001472,0.000416,1.765315
1.741604,0.002816,0.001120,0.000352,1.750692
1.796388,0.003008,0.001152,0.000352,1.805700
1.742499,0.003680,0.001248,0.000416,1.753667
1.776676,0.003616,0.001184,0.000416,1.787812
1.732356,0.003200,0.001152,0.000320,1.742628
1.768931,0.002816,0.001152,0.000352,1.777923
1.738116,0.002816,0.001120,0.000640,1.747588
1.771684,0.003072,0.001088,0.000384,1.781476
1.742051,0.002913,0.001152,0.000352,1.751492
1.771492,0.003584,0.001184,0.000416,1.781764
1.725219,0.003104,0.001216,0.000608,1.735043
1.752612,0.002912,0.001152,0.000416,1.762724
1.751555,0.003456,0.001312,0.000608,1.762659
1.765700,0.003648,0.001248,0.000384,1.776484
1.738371,0.003008,0.001184,0.000384,1.748291
1.765764,0.003520,0.001312,0.000384,1.775908
1.745123,0.002976,0.001120,0.000352,1.755331
1.768996,0.003168,0.001184,0.000384,1.778980
1.772772,0.003072,0.001152,0.000384,1.783076
1.918596,0.006304,0.003040,0.000864,1.936420
1.853412,0.006560,0.003296,0.000576,1.871268
1.940708,0.006208,0.002816,0.000896,1.957188
1.792228,0.004640,0.002048,0.000352,1.804868
1.749956,0.003872,0.001024,0.000320,1.759812
1.734660,0.002496,0.001120,0.000288,1.743780
1.784772,0.002432,0.000864,0.000320,1.792708
1.733572,0.002240,0.000736,0.000320,1.740132
1.753891,0.002208,0.000704,0.000256,1.760963
1.757988,0.002240,0.000832,0.000352,1.765732
1.743363,0.002368,0.000832,0.000384,1.751555
1.718500,0.002080,0.000800,0.000352,1.725572
1.759460,0.002144,0.000736,0.000352,1.766500
1.712931,0.001984,0.000704,0.000288,1.719587
1.749028,0.002048,0.000672,0.000288,1.755332
1.729732,0.002528,0.000928,0.000320,1.738852
1.773283,0.002432,0.000832,0.000384,1.781187
1.705092,0.002016,0.000864,0.000256,1.712100
1.777764,0.002144,0.000768,0.000288,1.785028
1.738435,0.002273,0.000800,0.000320,1.746276
1.796963,0.002240,0.000800,0.000352,1.804611
1.722788,0.002400,0.000832,0.000352,1.730500
1.748260,0.002112,0.000800,0.000320,1.755396
1.740036,0.002112,0.000832,0.000288,1.747044
1.749188,0.002528,0.000864,0.000352,1.758404
1.741315,0.003360,0.000832,0.000352,1.750467
1.768195,0.002176,0.000640,0.000288,1.775107
1.706788,0.002080,0.000704,0.000288,1.713380
1.789188,0.003168,0.000992,0.000288,1.799012
1.718468,0.002272,0.000864,0.000288,1.725924
1.748836,0.002272,0.000768,0.000288,1.756164
1.709636,0.002144,0.000704,0.000288,1.716452
1.778788,0.002208,0.000672,0.000288,1.785924
1.704707,0.002144,0.000672,0.000288,1.711555
1.765572,0.002752,0.001024,0.000384,1.777124
1.727299,0.002176,0.000928,0.000352,1.735011
1.749283,0.002016,0.000832,0.000288,1.756195
1.745827,0.001952,0.000736,0.000288,1.752739
1.752195,0.002272,0.000864,0.000288,1.760195
1.742691,0.002176,0.000864,0.000288,1.750339
1.795267,0.002144,0.000768,0.000256,1.802275
1.735940,0.001952,0.000704,0.000256,1.742532
1.740292,0.001984,0.000672,0.000288,1.746980
1.741444,0.003456,0.000928,0.000352,1.750756
1.772356,0.002304,0.000928,0.000352,1.781412
1.719364,0.002080,0.000800,0.000288,1.726276
1.742596,0.003008,0.000832,0.000320,1.750788
1.718787,0.002016,0.000768,0.000288,1.725443
1.771427,0.002272,0.000832,0.000288,1.779651
1.716579,0.002112,0.000800,0.000288,1.723363
1.732324,0.003424,0.000768,0.000288,1.740420
1.744644,0.002080,0.000704,0.000320,1.751204
1.825828,0.004352,0.002464,0.000576,1.843300
1.714660,0.002240,0.001120,0.000352,1.722724
1.782628,0.003712,0.000928,0.000352,1.792580
1.747619,0.002080,0.000864,0.000352,1.755139
1.783876,0.003424,0.000864,0.000384,1.793348
1.705540,0.002112,0.000800,0.000288,1.712420
1.747492,0.002208,0.000960,0.000320,1.755620
1.696035,0.002272,0.000896,0.000320,1.703267
1.754788,0.002080,0.000768,0.000288,1.761636
1.739236,0.002048,0.000768,0.000256,1.745956
1.738499,0.002048,0.000768,0.000288,1.745155
1.746436,0.001952,0.000704,0.000320,1.752964
1.777187,0.002144,0.000864,0.000352,1.785603
1.706372,0.002048,0.000800,0.000288,1.713380
1.731908,0.002048,0.000832,0.000288,1.738852
1.771907,0.002145,0.000832,0.000288,1.779652
1.736580,0.002016,0.000704,0.000288,1.743524
1.746147,0.002080,0.000704,0.000288,1.752899
1.705316,0.002048,0.000736,0.000288,1.712196
1.733635,0.002208,0.000608,0.000256,1.740355
1.714724,0.001984,0.000672,0.000288,1.721284
1.758147,0.002304,0.000960,0.000384,1.766755
1.723460,0.002208,0.000736,0.000320,1.730596
1.777603,0.002112,0.000640,0.000352,1.784291
1.714724,0.001984,0.000704,0.000320,1.721124
1.738051,0.003072,0.000896,0.000320,1.747459
1.721764,0.002176,0.000800,0.000320,1.729412
1.747427,0.002048,0.000768,0.000288,1.754083
1.757540,0.001984,0.000704,0.000256,1.764228
1.756452,0.002944,0.000832,0.000352,1.765188
1.745347,0.002016,0.000672,0.000288,1.751907
1.764804,0.002624,0.001280,0.000384,1.775556
1.743972,0.002272,0.000832,0.000352,1.751812
1.745604,0.002400,0.000704,0.000288,1.753092
1.706371,0.001984,0.000704,0.000288,1.713059
1.793252,0.002432,0.000672,0.000320,1.801764
1.701508,0.002176,0.000768,0.000288,1.708644
1.774852,0.002048,0.000672,0.000256,1.781572
1.740164,0.002016,0.000672,0.000256,1.746820
1.740228,0.001952,0.000704,0.000288,1.746692
1.702884,0.001984,0.000736,0.000288,1.709348
1.730211,0.002368,0.000928,0.000384,1.738499
