Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415777,0.017632,0.203008,0.004864,0.048992,0.000640,0.013697,0.000384,0.001440,0.001088,0.110528,0.826082
0.415457,0.017504,0.202497,0.004864,0.049408,0.000608,0.013344,0.000384,0.001696,0.001312,0.107616,0.822850
0.416353,0.017440,0.202657,0.004864,0.049248,0.000768,0.013792,0.000384,0.001472,0.001056,0.109856,0.825954
0.416193,0.017537,0.202848,0.004864,0.050816,0.000576,0.013952,0.000448,0.001408,0.001312,0.108993,0.828707
0.415777,0.017376,0.204673,0.005344,0.049504,0.000544,0.014688,0.000416,0.001472,0.001088,0.125152,0.844386
0.415778,0.017440,0.202400,0.004864,0.049920,0.000608,0.013920,0.000416,0.001504,0.001088,0.109825,0.825859
0.416545,0.017536,0.202369,0.005056,0.050208,0.000800,0.014464,0.000352,0.001536,0.001248,0.107776,0.825570
0.415649,0.017632,0.202624,0.004864,0.050657,0.000640,0.014144,0.000352,0.001504,0.001024,0.109408,0.826722
0.416225,0.017536,0.219745,0.005376,0.049088,0.000608,0.013696,0.000384,0.001440,0.001120,0.111425,0.845955
0.415777,0.017536,0.202689,0.004896,0.048928,0.000608,0.013728,0.000416,0.001472,0.001088,0.115520,0.830658
0.415713,0.017665,0.202944,0.005120,0.049728,0.000576,0.013792,0.000384,0.001632,0.001312,0.109505,0.826371
0.415841,0.018048,0.202913,0.004864,0.049632,0.000608,0.013952,0.000416,0.001376,0.001024,0.108128,0.824418
0.432898,0.017792,0.202944,0.004800,0.049760,0.000608,0.013888,0.000320,0.001504,0.001088,0.115521,0.849475
0.415969,0.017632,0.203073,0.004832,0.049888,0.000768,0.013760,0.000384,0.001536,0.001312,0.110784,0.827650
0.415617,0.017632,0.203232,0.005121,0.049024,0.000800,0.014080,0.000416,0.001472,0.001536,0.115776,0.832354
0.415713,0.017536,0.202145,0.004864,0.050592,0.000800,0.014112,0.000384,0.001408,0.001056,0.109313,0.825315
0.415457,0.017600,0.202593,0.004896,0.048832,0.000768,0.013728,0.000384,0.001504,0.001056,0.107424,0.821986
0.415842,0.017536,0.203712,0.005088,0.049248,0.000608,0.013888,0.000416,0.001504,0.001024,0.109505,0.825763
0.416129,0.017696,0.202465,0.005216,0.049600,0.000608,0.014016,0.000384,0.001376,0.001312,0.107680,0.824610
0.416066,0.017760,0.202784,0.005280,0.064896,0.000864,0.013952,0.000384,0.001504,0.001280,0.109409,0.842211
0.416225,0.017504,0.203745,0.004832,0.047552,0.000544,0.013760,0.000352,0.001408,0.000960,0.109568,0.824322
0.416737,0.017760,0.203040,0.004832,0.049537,0.000768,0.013568,0.000352,0.001440,0.001088,0.109984,0.826722
0.416769,0.017536,0.203297,0.004928,0.049280,0.000576,0.013824,0.000352,0.001376,0.001216,0.108705,0.826531
0.432033,0.017600,0.202209,0.004768,0.048832,0.000768,0.014112,0.000352,0.001568,0.001376,0.111904,0.843394
0.417826,0.017472,0.203328,0.004896,0.049376,0.000768,0.013984,0.000384,0.001536,0.001248,0.113153,0.833123
0.415809,0.017568,0.202433,0.004800,0.050528,0.000800,0.014048,0.000448,0.001504,0.001184,0.108224,0.824866
0.416225,0.017504,0.202848,0.005184,0.049568,0.000768,0.013665,0.000448,0.001536,0.001312,0.107712,0.824418
0.429953,0.017568,0.202977,0.005248,0.049184,0.000608,0.013792,0.000416,0.001472,0.001216,0.108960,0.839202
0.416289,0.017664,0.202720,0.005312,0.049377,0.000576,0.013760,0.000416,0.001440,0.001280,0.109920,0.827042
0.415681,0.017600,0.202721,0.005440,0.050528,0.000576,0.013664,0.000416,0.001376,0.001088,0.107520,0.824162
0.419105,0.017888,0.203169,0.005120,0.048032,0.000832,0.014144,0.000608,0.001952,0.001920,0.213248,0.939682
0.420161,0.017664,0.203457,0.005216,0.047968,0.000576,0.014688,0.000352,0.001696,0.002496,0.143776,0.867426
0.418177,0.018208,0.202624,0.005024,0.048609,0.000640,0.013984,0.000352,0.001696,0.001344,0.116864,0.835746
0.416801,0.017760,0.203105,0.005024,0.047904,0.000608,0.014240,0.000352,0.001472,0.001312,0.110337,0.826243
0.435425,0.017824,0.203329,0.005056,0.048096,0.000544,0.013888,0.000640,0.001440,0.001440,0.111776,0.847714
0.415873,0.017729,0.202208,0.005024,0.048352,0.000768,0.013824,0.000384,0.001792,0.001472,0.111041,0.826211
0.415905,0.017792,0.202401,0.005184,0.047360,0.000576,0.013856,0.000576,0.001504,0.001344,0.108960,0.823362
0.416066,0.017664,0.202720,0.005056,0.048256,0.000832,0.013760,0.000352,0.001728,0.001568,0.110881,0.826883
0.421281,0.017792,0.202273,0.005312,0.048256,0.000768,0.014240,0.000576,0.001696,0.001536,0.110464,0.832290
0.415713,0.017696,0.202432,0.005280,0.048033,0.000608,0.013984,0.000352,0.001664,0.001312,0.110176,0.824546
0.415425,0.017696,0.202081,0.005216,0.047872,0.000576,0.013920,0.000352,0.001696,0.001088,0.109793,0.823651
0.416737,0.017472,0.202561,0.005408,0.048288,0.000800,0.013664,0.000384,0.001664,0.001152,0.128128,0.843970
0.416705,0.017537,0.202272,0.005088,0.047808,0.000640,0.013824,0.000352,0.001472,0.001280,0.108833,0.823107
0.416257,0.017728,0.202945,0.005152,0.048480,0.000608,0.013824,0.000352,0.001664,0.001376,0.108544,0.824866
0.415074,0.017728,0.202112,0.005312,0.048128,0.000736,0.014176,0.000384,0.001792,0.001120,0.109889,0.824035
0.416257,0.017728,0.216481,0.005280,0.047552,0.000832,0.013920,0.000320,0.001472,0.001088,0.106432,0.835362
0.415170,0.017696,0.202560,0.005280,0.048064,0.000672,0.013984,0.000608,0.001952,0.001184,0.107393,0.822051
0.415905,0.017504,0.203009,0.005280,0.047552,0.000576,0.013408,0.000352,0.001696,0.001184,0.108032,0.822242
0.415297,0.017536,0.202496,0.005312,0.047712,0.000608,0.014208,0.000384,0.001728,0.000960,0.110784,0.824482
0.433409,0.017696,0.203073,0.005248,0.048224,0.000832,0.014272,0.000384,0.001728,0.001216,0.101888,0.835554
0.415905,0.017536,0.202368,0.005056,0.047969,0.000576,0.013504,0.000416,0.002176,0.001152,0.109248,0.823906
0.415297,0.017664,0.202753,0.005280,0.047328,0.000640,0.013408,0.000384,0.001664,0.001088,0.107137,0.820259
0.416225,0.017568,0.202913,0.005248,0.047648,0.000576,0.014016,0.000320,0.001728,0.001248,0.108128,0.823842
0.415874,0.017472,0.202304,0.005216,0.048256,0.000576,0.014048,0.000416,0.001696,0.001216,0.109249,0.824067
0.416161,0.017536,0.202849,0.005312,0.047680,0.000768,0.013632,0.000608,0.001696,0.001280,0.110720,0.826754
0.415457,0.017664,0.202688,0.005472,0.047552,0.000576,0.013409,0.000544,0.002048,0.001120,0.107936,0.821794
0.415937,0.017504,0.202305,0.005280,0.047840,0.000832,0.013664,0.000384,0.001664,0.001120,0.130752,0.844802
0.415617,0.017504,0.202912,0.005216,0.047905,0.000576,0.013984,0.000352,0.001728,0.001024,0.108672,0.822690
0.415585,0.018240,0.202337,0.004800,0.047616,0.000608,0.013568,0.000384,0.001472,0.001120,0.110113,0.823715
0.416993,0.017536,0.202369,0.005248,0.048064,0.000608,0.013536,0.000384,0.001664,0.001152,0.109312,0.824194
0.415553,0.017632,0.218177,0.005344,0.049568,0.000576,0.014048,0.000416,0.001600,0.001088,0.109313,0.842723
0.415617,0.017472,0.201889,0.005056,0.048128,0.000768,0.013984,0.000416,0.001536,0.001056,0.108992,0.822082
0.416194,0.017440,0.202816,0.005216,0.048384,0.000544,0.013792,0.000352,0.001504,0.000928,0.107809,0.822147
0.416609,0.017536,0.202369,0.005312,0.047584,0.000768,0.013696,0.000320,0.001600,0.001472,0.107552,0.822498
0.431458,0.017632,0.202848,0.005280,0.047488,0.000768,0.013888,0.000352,0.001440,0.001088,0.106529,0.836163
0.415393,0.017440,0.203585,0.005024,0.049184,0.000576,0.013888,0.000416,0.001344,0.001152,0.103360,0.818818
0.416354,0.017408,0.202368,0.005408,0.048032,0.000704,0.014016,0.000352,0.001792,0.001440,0.110145,0.825667
0.415553,0.018176,0.202113,0.005248,0.050592,0.000800,0.014272,0.000352,0.001440,0.001248,0.104992,0.822210
0.415521,0.017664,0.202368,0.004864,0.048353,0.000800,0.013696,0.000384,0.001408,0.001216,0.110176,0.824258
0.415681,0.017728,0.202561,0.004992,0.050368,0.000736,0.014080,0.000384,0.001504,0.001216,0.106593,0.823267
0.415777,0.018176,0.202049,0.005312,0.048736,0.000736,0.013792,0.000320,0.001440,0.001184,0.106432,0.821794
0.415617,0.017760,0.202017,0.004896,0.047936,0.000640,0.013600,0.000384,0.001472,0.001280,0.140001,0.852611
0.415617,0.017536,0.202497,0.004832,0.047680,0.000544,0.013568,0.000544,0.001440,0.001152,0.106176,0.819010
0.416289,0.017665,0.203296,0.005248,0.048128,0.000576,0.013440,0.000384,0.001472,0.001280,0.108321,0.824035
0.415969,0.017536,0.202657,0.005024,0.047296,0.000576,0.013408,0.000384,0.001472,0.001312,0.107968,0.821250
0.416002,0.018176,0.220928,0.005344,0.047456,0.000768,0.013440,0.000384,0.001536,0.000960,0.107265,0.840035
0.416097,0.017504,0.202241,0.005056,0.047424,0.000608,0.013440,0.000352,0.001376,0.001120,0.106112,0.818786
0.416194,0.017632,0.202432,0.005152,0.047104,0.000576,0.013408,0.000384,0.001408,0.001056,0.106273,0.818947
0.415393,0.017664,0.202913,0.005056,0.046976,0.000576,0.013376,0.000352,0.001344,0.001120,0.108768,0.821154
0.434690,0.017600,0.202784,0.004832,0.047136,0.000576,0.013345,0.000320,0.001344,0.000960,0.110688,0.842275
0.417153,0.017728,0.203265,0.005120,0.047104,0.000608,0.013696,0.000352,0.001376,0.001152,0.109184,0.824610
0.416929,0.017632,0.202560,0.005056,0.047200,0.000576,0.013312,0.000384,0.001408,0.001056,0.109760,0.823074
0.416417,0.017664,0.202977,0.005088,0.047072,0.000544,0.013440,0.000352,0.001696,0.001120,0.108544,0.822818
0.435617,0.017760,0.203104,0.005152,0.047393,0.001056,0.013440,0.000352,0.001696,0.001056,0.108128,0.842690
0.415649,0.017728,0.202017,0.005184,0.048352,0.000544,0.013344,0.000640,0.001504,0.001152,0.108801,0.822627
0.416417,0.017792,0.203073,0.005088,0.048096,0.000576,0.013344,0.000416,0.001632,0.001024,0.106016,0.821314
0.416321,0.017664,0.202241,0.004768,0.048576,0.000608,0.013568,0.000416,0.001632,0.001088,0.110081,0.824515
0.416193,0.017536,0.202881,0.004960,0.048864,0.000576,0.013408,0.000416,0.001440,0.001120,0.107680,0.822338
0.416961,0.017697,0.202272,0.004832,0.048064,0.000576,0.013440,0.000352,0.001472,0.001120,0.106369,0.820547
0.415489,0.017664,0.203009,0.005312,0.047840,0.000576,0.013440,0.000416,0.001664,0.001056,0.107712,0.821762
0.415650,0.017728,0.219968,0.005056,0.047296,0.000832,0.013409,0.000352,0.001376,0.001088,0.105248,0.836099
0.416641,0.017728,0.202209,0.005024,0.047136,0.000640,0.013408,0.000352,0.001920,0.001056,0.108352,0.821762
0.416225,0.017504,0.203360,0.005024,0.047105,0.000832,0.013440,0.000320,0.001408,0.001152,0.109824,0.823650
0.415777,0.017472,0.202593,0.005056,0.047008,0.000608,0.013632,0.000384,0.001632,0.000992,0.108480,0.821634
0.433121,0.017568,0.203233,0.005056,0.047488,0.000576,0.013984,0.000448,0.001728,0.001024,0.109024,0.841282
0.418017,0.017600,0.202529,0.005024,0.047264,0.000576,0.013952,0.000352,0.001632,0.001088,0.108257,0.823811
0.417025,0.017536,0.204225,0.005120,0.047936,0.000640,0.013664,0.000384,0.001440,0.001216,0.114720,0.832098
0.416034,0.017664,0.203616,0.005280,0.047712,0.001024,0.013696,0.000416,0.001472,0.001216,0.111713,0.828131
0.445697,0.017824,0.203073,0.005024,0.047328,0.000608,0.013952,0.000608,0.001408,0.001184,0.113024,0.857826
0.416033,0.017696,0.203456,0.005280,0.047809,0.001024,0.013632,0.000320,0.001472,0.001152,0.109760,0.825474
0.416993,0.017600,0.203041,0.005280,0.047552,0.000576,0.013760,0.000576,0.001472,0.001216,0.112801,0.828835
0.417921,0.017984,0.205729,0.005472,0.047136,0.000640,0.013696,0.000384,0.001504,0.001216,0.139104,0.859010
0.417057,0.017696,0.203456,0.005280,0.047456,0.000608,0.014081,0.000384,0.001536,0.001184,0.112160,0.830050
0.416545,0.017728,0.203329,0.005248,0.048032,0.000704,0.013888,0.000352,0.001632,0.001184,0.117377,0.834499
0.415937,0.017760,0.202369,0.004864,0.048480,0.000640,0.013824,0.000352,0.001568,0.001184,0.112608,0.827842
0.445153,0.018016,0.205792,0.005312,0.048161,0.000800,0.013888,0.000576,0.002528,0.002112,0.159040,0.913026
0.417698,0.017664,0.203744,0.005184,0.048160,0.000768,0.013985,0.000384,0.002016,0.001440,0.121440,0.841475
0.417089,0.017696,0.202945,0.005344,0.048864,0.000576,0.013792,0.000416,0.002048,0.001376,0.112193,0.830435
0.417057,0.017664,0.203169,0.005152,0.047616,0.000576,0.013792,0.000384,0.002016,0.001216,0.112864,0.829666
0.416322,0.017792,0.203040,0.005280,0.048160,0.000608,0.014208,0.000352,0.001696,0.001184,0.111649,0.828131
0.417057,0.017792,0.203361,0.005024,0.048000,0.000576,0.013600,0.000384,0.001504,0.001184,0.112128,0.828482
0.418081,0.017696,0.202816,0.005024,0.048673,0.000608,0.013728,0.000352,0.001440,0.001216,0.109984,0.827746
0.415713,0.017472,0.232993,0.005472,0.048704,0.000608,0.013792,0.000416,0.001696,0.001280,0.115649,0.863363
0.417025,0.017632,0.204129,0.005248,0.047872,0.000544,0.013696,0.000352,0.001440,0.001312,0.112448,0.830082
0.420801,0.017952,0.205184,0.005312,0.048257,0.000608,0.013856,0.000576,0.001728,0.001376,0.133568,0.858754
0.417186,0.017568,0.203136,0.005408,0.048288,0.000608,0.013888,0.000544,0.001728,0.001184,0.115777,0.833603
0.433217,0.017664,0.203137,0.005312,0.047744,0.000800,0.013792,0.000416,0.001728,0.001184,0.114048,0.847394
0.418369,0.017632,0.202432,0.005280,0.047809,0.000576,0.013952,0.000384,0.001504,0.001152,0.112192,0.829730
0.416481,0.017536,0.203521,0.005120,0.049824,0.000896,0.013632,0.000640,0.001472,0.001248,0.112161,0.830371
0.417313,0.017568,0.203265,0.005344,0.048032,0.000576,0.013536,0.000544,0.001504,0.001280,0.112096,0.829730
0.416898,0.017856,0.202496,0.005120,0.047904,0.000608,0.013952,0.000352,0.002016,0.001280,0.110049,0.826691
0.416929,0.017792,0.203073,0.005280,0.049696,0.000576,0.013888,0.000384,0.001792,0.001184,0.111744,0.830562
0.417089,0.017632,0.202848,0.005152,0.047713,0.000576,0.013760,0.000544,0.001568,0.001280,0.111776,0.828418
0.416833,0.017760,0.219713,0.005408,0.047552,0.000800,0.014432,0.000384,0.001568,0.001216,0.110561,0.845155
0.417089,0.017664,0.202113,0.005024,0.047456,0.000576,0.013664,0.000352,0.001664,0.001184,0.105152,0.819874
0.416738,0.017664,0.202080,0.005344,0.048736,0.000608,0.013440,0.000352,0.001728,0.001248,0.109121,0.824835
0.416961,0.017632,0.202529,0.005024,0.049120,0.000608,0.013760,0.000384,0.001664,0.001344,0.119008,0.835970
0.430657,0.017728,0.202784,0.005280,0.047841,0.000608,0.013504,0.000352,0.001952,0.001216,0.110560,0.840482
0.416161,0.017792,0.202721,0.005344,0.048064,0.000576,0.013824,0.000384,0.001504,0.001248,0.110912,0.826338
0.415681,0.017568,0.202977,0.005312,0.047936,0.000640,0.013472,0.000384,0.001504,0.001280,0.118592,0.833250
0.416994,0.017568,0.202496,0.005248,0.047520,0.000608,0.013696,0.000416,0.001472,0.001216,0.113025,0.828259
0.417633,0.017568,0.203745,0.005280,0.047264,0.000576,0.013792,0.000384,0.001536,0.001248,0.117472,0.834946
0.416417,0.017664,0.202656,0.005312,0.048417,0.000576,0.013664,0.000384,0.001568,0.001184,0.111808,0.828034
0.416801,0.017632,0.203521,0.005248,0.048416,0.000608,0.013856,0.000576,0.001792,0.001504,0.114049,0.831843
0.416321,0.017856,0.218817,0.005600,0.048160,0.000864,0.014048,0.000416,0.001536,0.001280,0.115328,0.848258
0.416034,0.017728,0.203136,0.005344,0.048768,0.000608,0.013792,0.000384,0.001536,0.001248,0.113953,0.830819
0.415905,0.017600,0.203073,0.005120,0.048992,0.000576,0.013440,0.000416,0.001504,0.001248,0.117184,0.833634
0.417313,0.017504,0.202784,0.005280,0.048289,0.000608,0.013760,0.000544,0.001760,0.001280,0.113440,0.830402
0.435969,0.017633,0.203040,0.005248,0.047968,0.000800,0.013888,0.000352,0.001472,0.001184,0.112801,0.848579
0.416353,0.017760,0.203041,0.005280,0.048544,0.000576,0.013440,0.000384,0.001472,0.001280,0.115296,0.832418
0.416930,0.017696,0.203200,0.005248,0.048032,0.000640,0.013729,0.000544,0.001504,0.001184,0.113440,0.830627
0.416321,0.017728,0.202785,0.005312,0.047808,0.000576,0.013376,0.000384,0.001440,0.001312,0.111328,0.826498
0.417409,0.017760,0.202529,0.005280,0.048032,0.000640,0.013632,0.000608,0.001504,0.001248,0.110368,0.827394
0.415778,0.017600,0.202528,0.005312,0.048032,0.000832,0.013472,0.000384,0.001792,0.001312,0.110305,0.825347
0.416193,0.017536,0.202977,0.005088,0.048096,0.000608,0.013952,0.000352,0.001568,0.001152,0.108832,0.824002
0.416258,0.017632,0.202368,0.005120,0.064704,0.000864,0.013889,0.000352,0.001792,0.001312,0.110144,0.842563
0.416737,0.017536,0.202465,0.005120,0.050240,0.000576,0.013600,0.000352,0.001568,0.001408,0.111776,0.829090
0.417377,0.017536,0.202784,0.005184,0.048129,0.000800,0.013440,0.000384,0.001728,0.001120,0.111616,0.828002
0.415969,0.017696,0.203041,0.005248,0.047968,0.000576,0.013408,0.000384,0.001472,0.001216,0.108641,0.823363
0.432705,0.017568,0.203201,0.004928,0.047712,0.000576,0.013536,0.000352,0.001504,0.001184,0.112640,0.844386
0.417122,0.017664,0.202208,0.005088,0.047456,0.000608,0.013728,0.000352,0.001504,0.001184,0.111073,0.825603
0.417729,0.017600,0.202689,0.005280,0.046912,0.000608,0.013760,0.000352,0.001504,0.001120,0.110240,0.826050
0.418561,0.017792,0.203072,0.005312,0.047137,0.000544,0.013824,0.000352,0.001536,0.001248,0.112544,0.830754
0.444801,0.017761,0.202400,0.005344,0.047520,0.000608,0.013664,0.000384,0.001536,0.001152,0.115649,0.860739
0.416289,0.017632,0.202977,0.005056,0.047872,0.000576,0.014240,0.000384,0.001728,0.001312,0.110624,0.826498
0.416450,0.017600,0.202688,0.005184,0.047872,0.000576,0.013824,0.000384,0.001760,0.001408,0.111649,0.827299
0.416417,0.017600,0.203457,0.005120,0.047584,0.000576,0.014272,0.000384,0.001728,0.001184,0.133824,0.850210
0.416737,0.017664,0.203617,0.005376,0.048576,0.000832,0.013792,0.000352,0.001760,0.001248,0.105152,0.823074
0.416257,0.017760,0.202529,0.005312,0.048352,0.000608,0.013376,0.000384,0.001696,0.001120,0.108161,0.823235
0.416993,0.017760,0.204673,0.005472,0.048000,0.000800,0.013632,0.000352,0.001472,0.001120,0.110752,0.828674
0.416994,0.017568,0.221824,0.005312,0.048192,0.000864,0.013664,0.000384,0.001568,0.001184,0.110817,0.846755
0.416641,0.017408,0.202817,0.005056,0.047520,0.000576,0.013760,0.000384,0.001760,0.001152,0.110400,0.825122
0.416449,0.017824,0.202976,0.005280,0.047936,0.000832,0.013697,0.000352,0.001472,0.001248,0.114304,0.830626
0.417057,0.017824,0.204257,0.005120,0.048000,0.000608,0.013888,0.000576,0.001408,0.001344,0.111904,0.830146
0.433441,0.017760,0.202465,0.005312,0.047712,0.000800,0.013568,0.000416,0.001760,0.001344,0.108864,0.841506
0.416641,0.017729,0.203328,0.005088,0.048416,0.000832,0.014176,0.000320,0.001760,0.001248,0.111777,0.829443
0.417313,0.017792,0.203969,0.005248,0.048288,0.000768,0.013696,0.000352,0.001792,0.001216,0.125280,0.843522
0.418113,0.018176,0.203008,0.005088,0.048257,0.000576,0.013952,0.000384,0.001760,0.001216,0.112448,0.831138
0.416769,0.017504,0.203521,0.005312,0.047872,0.000704,0.014016,0.000384,0.002080,0.001152,0.108577,0.825475
0.416769,0.017536,0.202241,0.005056,0.048064,0.000576,0.014080,0.000384,0.001760,0.001056,0.113120,0.828322
