Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.416417,0.221024,0.203361,0.005504,0.048416,0.000768,0.013632,0.000416,0.001504,0.000992,0.000352,0.920066
0.415841,0.216480,0.203329,0.005536,0.047360,0.000736,0.013472,0.000384,0.001504,0.001024,0.000352,0.913762
0.433249,0.203776,0.203457,0.005472,0.047392,0.000544,0.013440,0.000384,0.001472,0.001024,0.000352,0.918818
0.415585,0.208897,0.203232,0.005280,0.047137,0.000768,0.013664,0.000384,0.001504,0.001056,0.000352,0.905507
0.414273,0.214273,0.203040,0.005504,0.047008,0.000768,0.013504,0.000352,0.001536,0.001120,0.000384,0.910306
0.417185,0.218721,0.220640,0.005472,0.047296,0.000672,0.013408,0.000352,0.001632,0.001024,0.000384,0.935362
0.415713,0.245729,0.203296,0.009440,0.047008,0.000576,0.013728,0.000352,0.001408,0.001056,0.000352,0.947042
0.416001,0.201504,0.202785,0.005440,0.047488,0.000832,0.013632,0.000384,0.001408,0.001024,0.000384,0.899522
0.416705,0.201024,0.203585,0.005024,0.047488,0.000800,0.013408,0.000384,0.001504,0.001024,0.000384,0.900674
0.427617,0.204737,0.204128,0.005440,0.046913,0.000768,0.013696,0.000352,0.001504,0.001056,0.000352,0.914339
0.416417,0.197633,0.203744,0.005504,0.046912,0.000544,0.013568,0.000352,0.001536,0.000928,0.000352,0.895682
0.415361,0.196928,0.204001,0.005440,0.046976,0.000544,0.013568,0.000352,0.001472,0.000960,0.000384,0.893282
0.415745,0.202752,0.202817,0.005408,0.062720,0.000800,0.013440,0.000352,0.001472,0.000960,0.000352,0.915138
0.415297,0.214944,0.203233,0.005408,0.046976,0.000544,0.013536,0.000352,0.001504,0.001024,0.000352,0.910850
0.415361,0.202945,0.203808,0.005376,0.047009,0.000832,0.013376,0.000352,0.001440,0.000864,0.000352,0.899075
0.415873,0.220961,0.204064,0.005280,0.047168,0.000576,0.013600,0.000288,0.001472,0.000864,0.000352,0.918754
0.428801,0.235265,0.203232,0.005504,0.046976,0.000576,0.013664,0.000352,0.001376,0.000864,0.000352,0.944738
0.416577,0.241185,0.203616,0.005440,0.046912,0.000544,0.013440,0.000384,0.001472,0.001120,0.000352,0.938338
0.416737,0.221569,0.203648,0.005696,0.047328,0.000576,0.013632,0.000416,0.001536,0.001088,0.000384,0.921602
0.415489,0.212577,0.225856,0.009312,0.047424,0.000928,0.013664,0.000320,0.001504,0.001120,0.000384,0.937570
0.416673,0.216289,0.202688,0.005280,0.048544,0.000576,0.013376,0.000384,0.001632,0.001024,0.000544,0.914594
0.415265,0.217025,0.203104,0.005504,0.048160,0.000768,0.013600,0.000384,0.001600,0.001024,0.000352,0.913986
0.415745,0.227521,0.202880,0.005600,0.049312,0.000800,0.013536,0.000352,0.001408,0.000992,0.000352,0.926178
0.435041,0.204289,0.202848,0.005440,0.047872,0.000960,0.013408,0.000384,0.001472,0.000928,0.000384,0.920290
0.416001,0.217888,0.203201,0.009568,0.047488,0.000992,0.013440,0.000384,0.001440,0.001088,0.000352,0.919394
0.415681,0.247809,0.203648,0.005472,0.047680,0.000800,0.013760,0.000352,0.001472,0.000992,0.000416,0.945954
0.415393,0.219777,0.223328,0.005312,0.048992,0.000800,0.013760,0.000384,0.001408,0.000992,0.000352,0.938882
0.416385,0.219777,0.203456,0.005440,0.049472,0.000576,0.013568,0.000352,0.001440,0.001024,0.000576,0.921858
0.416225,0.222145,0.203328,0.005504,0.048768,0.000832,0.013728,0.000384,0.001440,0.000992,0.000352,0.921858
0.416449,0.220257,0.205728,0.005440,0.049600,0.000768,0.013664,0.000416,0.001504,0.001120,0.000352,0.924738
0.416257,0.215745,0.203872,0.005440,0.048864,0.000608,0.013569,0.000352,0.001504,0.001120,0.000352,0.915619
0.415169,0.218945,0.203872,0.005440,0.048673,0.000800,0.013440,0.000384,0.001504,0.000992,0.000384,0.917283
0.415489,0.210785,0.203328,0.005536,0.048929,0.000544,0.013344,0.000352,0.001504,0.001120,0.000416,0.908835
0.415714,0.230592,0.203265,0.005568,0.048864,0.001024,0.013472,0.000384,0.001408,0.001056,0.000416,0.928771
0.415585,0.212064,0.202849,0.005568,0.048160,0.000832,0.013696,0.000352,0.001536,0.001152,0.000352,0.910498
0.415841,0.218656,0.202881,0.005600,0.048640,0.000800,0.013440,0.000352,0.001472,0.001088,0.000384,0.917026
0.415745,0.224352,0.203169,0.005536,0.048320,0.000800,0.013632,0.000352,0.001504,0.000992,0.000384,0.922274
0.416993,0.213600,0.203073,0.005536,0.048128,0.000768,0.013792,0.000384,0.001568,0.000992,0.000384,0.914402
0.415841,0.224321,0.203392,0.005504,0.048768,0.000800,0.013792,0.000384,0.001472,0.001024,0.000352,0.922946
0.415777,0.213697,0.203456,0.005600,0.048896,0.000800,0.013408,0.000384,0.001504,0.000992,0.000352,0.913122
0.431457,0.219681,0.203552,0.005184,0.048960,0.000800,0.013408,0.000352,0.001537,0.001088,0.000352,0.933795
0.415393,0.219489,0.203648,0.005504,0.048609,0.000960,0.013408,0.000384,0.001536,0.001024,0.000352,0.919203
0.416289,0.243392,0.203489,0.005440,0.048000,0.000576,0.013504,0.000384,0.001568,0.001152,0.000352,0.942050
0.417345,0.223168,0.224257,0.005632,0.048128,0.000736,0.013568,0.000416,0.001600,0.001056,0.000352,0.945666
0.416033,0.241889,0.204192,0.005440,0.047296,0.001024,0.013472,0.000416,0.001504,0.001024,0.000384,0.940354
0.416289,0.209601,0.204000,0.005600,0.047425,0.000800,0.013632,0.000352,0.001568,0.001216,0.000352,0.909635
0.416929,0.220928,0.203777,0.005568,0.047328,0.000736,0.013760,0.000352,0.001536,0.001056,0.000352,0.920035
0.454497,0.229728,0.203521,0.005312,0.047584,0.000768,0.013792,0.000384,0.001504,0.001024,0.000352,0.969506
0.416225,0.244673,0.203648,0.005536,0.048704,0.000608,0.013504,0.000320,0.001568,0.001024,0.000384,0.943714
0.415585,0.214465,0.203520,0.005312,0.049696,0.000832,0.013824,0.000352,0.001472,0.001024,0.000416,0.914594
0.416225,0.233025,0.204160,0.005536,0.049089,0.000800,0.013600,0.000384,0.001408,0.000992,0.000352,0.933443
0.415521,0.242112,0.203713,0.005536,0.048832,0.000768,0.013376,0.000352,0.001504,0.001056,0.000352,0.940834
0.415649,0.212032,0.204673,0.005536,0.048864,0.000608,0.013472,0.000384,0.001440,0.001024,0.000384,0.911746
0.415297,0.211009,0.203808,0.005984,0.047936,0.000992,0.013472,0.000416,0.001440,0.001056,0.000352,0.909442
0.416225,0.244129,0.203264,0.005536,0.047617,0.000800,0.013376,0.000352,0.001472,0.000960,0.000384,0.941283
0.416193,0.210912,0.203777,0.005568,0.047104,0.000608,0.013536,0.000352,0.001472,0.001056,0.000352,0.910338
0.416481,0.239168,0.204065,0.005568,0.047200,0.000800,0.013632,0.000352,0.001536,0.001056,0.000384,0.938594
0.434081,0.207489,0.203744,0.005312,0.047520,0.000768,0.013376,0.000384,0.001600,0.001152,0.000352,0.925858
0.416225,0.214401,0.203200,0.005600,0.048833,0.000832,0.013504,0.000352,0.001536,0.001280,0.000384,0.914307
0.415873,0.250208,0.203777,0.005600,0.047872,0.000800,0.013856,0.000384,0.001568,0.001216,0.000320,0.949986
0.415841,0.241953,0.221664,0.008544,0.048576,0.000832,0.013888,0.000384,0.001504,0.001088,0.000352,0.964066
0.416865,0.243745,0.204449,0.005632,0.048096,0.000608,0.013728,0.000448,0.001568,0.001152,0.000320,0.945219
0.416769,0.221280,0.204737,0.005536,0.048224,0.000864,0.013568,0.000416,0.001568,0.001184,0.000352,0.922594
0.416161,0.221441,0.204192,0.005536,0.048192,0.001024,0.013536,0.000352,0.001472,0.000960,0.000352,0.921698
0.427489,0.203457,0.204512,0.005600,0.047617,0.000992,0.013440,0.000416,0.001504,0.000928,0.000320,0.914531
0.416193,0.218720,0.204001,0.005568,0.047360,0.000800,0.013760,0.000352,0.001568,0.001056,0.000384,0.918434
0.415553,0.202209,0.204032,0.005312,0.047328,0.000576,0.013440,0.000384,0.001568,0.001024,0.000384,0.899554
0.416801,0.251745,0.204384,0.005376,0.049185,0.000768,0.013504,0.000384,0.001536,0.001056,0.000352,0.955139
0.416481,0.204000,0.203649,0.005504,0.048960,0.001056,0.013568,0.000352,0.001504,0.001184,0.000576,0.904354
0.416865,0.201729,0.203200,0.005504,0.050080,0.000960,0.013472,0.000352,0.001536,0.001056,0.000288,0.902818
0.416001,0.217089,0.203296,0.005216,0.047969,0.000608,0.013376,0.000352,0.001472,0.000992,0.000352,0.914371
0.415681,0.212576,0.203649,0.005344,0.049216,0.000800,0.013728,0.000384,0.001408,0.000992,0.000384,0.912226
0.415425,0.211393,0.203488,0.005376,0.049024,0.000800,0.013760,0.000384,0.001536,0.001024,0.000384,0.910018
0.416385,0.249857,0.203329,0.005536,0.049024,0.000800,0.013440,0.000352,0.001504,0.000992,0.000416,0.949539
0.435745,0.254017,0.204192,0.005536,0.048320,0.000768,0.013504,0.000352,0.001472,0.001056,0.000352,0.974082
0.415521,0.219041,0.203521,0.005536,0.048512,0.000768,0.013760,0.000352,0.001472,0.001088,0.000384,0.918563
0.416993,0.208512,0.203649,0.005536,0.049152,0.000800,0.013504,0.000416,0.001568,0.001088,0.000608,0.910018
0.415969,0.216385,0.221888,0.013056,0.048385,0.000832,0.013728,0.000352,0.001408,0.000992,0.000320,0.945027
0.417441,0.247136,0.204705,0.005696,0.049056,0.000576,0.013728,0.000384,0.001600,0.001056,0.000352,0.949794
0.416097,0.209889,0.203936,0.005888,0.048832,0.000576,0.013792,0.000352,0.001568,0.001024,0.000352,0.910722
0.417217,0.218176,0.204161,0.005376,0.049024,0.000864,0.013696,0.000384,0.001536,0.001056,0.000576,0.919842
0.432929,0.201889,0.203296,0.005536,0.049088,0.000608,0.013568,0.000384,0.001601,0.001088,0.000384,0.919267
0.415713,0.215200,0.203905,0.009440,0.048288,0.001024,0.013952,0.000352,0.001504,0.001120,0.000352,0.918658
0.416769,0.227233,0.204448,0.005568,0.047136,0.000576,0.013536,0.000384,0.001472,0.001024,0.000352,0.927010
0.416513,0.230240,0.203809,0.005504,0.047264,0.000576,0.013568,0.000352,0.001600,0.001184,0.000384,0.929026
0.416417,0.244129,0.203424,0.005504,0.047360,0.000800,0.013568,0.000416,0.001536,0.000992,0.000320,0.942467
0.416449,0.206240,0.203425,0.005472,0.047680,0.000608,0.013536,0.000416,0.001504,0.001088,0.000352,0.904642
0.416609,0.223073,0.203520,0.005504,0.047328,0.000768,0.013472,0.000384,0.001472,0.001216,0.000384,0.922082
0.415937,0.217664,0.203233,0.005568,0.048896,0.000576,0.013376,0.000384,0.001504,0.001088,0.000384,0.916610
0.415905,0.247137,0.203168,0.005504,0.047616,0.000576,0.013537,0.000416,0.001536,0.000992,0.000352,0.944835
0.416897,0.215712,0.205345,0.005600,0.047648,0.001024,0.013760,0.000416,0.001568,0.001152,0.000352,0.917826
0.432833,0.207297,0.203680,0.005600,0.047200,0.001024,0.013472,0.000320,0.001440,0.001024,0.000352,0.922691
0.416801,0.206113,0.204960,0.005472,0.047168,0.000768,0.013536,0.000384,0.001568,0.001248,0.000384,0.906466
0.416193,0.226848,0.204417,0.005440,0.047200,0.000800,0.013600,0.000384,0.001568,0.001120,0.000384,0.925890
0.415777,0.241697,0.222336,0.005568,0.047072,0.000576,0.013632,0.000384,0.001600,0.001184,0.000384,0.958883
0.415809,0.210784,0.203969,0.005504,0.047008,0.000576,0.013760,0.000384,0.001504,0.001056,0.000384,0.908386
0.416257,0.214209,0.203424,0.005568,0.047136,0.000832,0.013665,0.000384,0.001472,0.001120,0.000576,0.912099
0.415745,0.219488,0.203777,0.005568,0.047424,0.000800,0.013696,0.000320,0.001472,0.001120,0.000576,0.919202
0.431649,0.212673,0.203584,0.009568,0.047073,0.001024,0.013664,0.000416,0.001568,0.001024,0.000352,0.930179
0.416641,0.219105,0.203424,0.005344,0.047040,0.000768,0.013472,0.000352,0.001568,0.001152,0.000352,0.916866
0.415393,0.240864,0.203489,0.005248,0.046944,0.000640,0.013664,0.000352,0.001536,0.001184,0.000384,0.937186
0.416641,0.246017,0.203840,0.005408,0.047136,0.000736,0.013473,0.000384,0.001504,0.001024,0.000352,0.944227
0.416641,0.216064,0.203585,0.005504,0.047168,0.000800,0.013440,0.000384,0.001504,0.001056,0.000352,0.914818
0.416001,0.213728,0.202817,0.005344,0.047008,0.000544,0.013440,0.000352,0.001504,0.000992,0.000416,0.910626
0.416033,0.240929,0.203456,0.005248,0.046976,0.000608,0.013504,0.000384,0.001536,0.000928,0.000320,0.937826
0.417089,0.243840,0.204065,0.005440,0.046976,0.000800,0.013728,0.000384,0.001504,0.001120,0.000384,0.944098
0.416801,0.222368,0.203585,0.005344,0.047040,0.000736,0.013504,0.000384,0.001568,0.000992,0.000320,0.920130
0.416097,0.214817,0.203904,0.009568,0.047520,0.000800,0.013792,0.000352,0.001536,0.000992,0.000352,0.920194
0.431905,0.207360,0.203265,0.005472,0.047008,0.000800,0.013536,0.000384,0.001536,0.001024,0.000352,0.920578
0.416449,0.203553,0.203296,0.005696,0.047009,0.000544,0.013472,0.000416,0.001536,0.000992,0.000352,0.900707
0.415585,0.220705,0.203456,0.005536,0.047040,0.000576,0.013600,0.000352,0.001536,0.001120,0.000320,0.917570
0.415937,0.248672,0.221633,0.008384,0.047072,0.000608,0.013440,0.000416,0.001568,0.001056,0.000352,0.968866
0.416865,0.214496,0.203329,0.005312,0.047008,0.000576,0.013760,0.000352,0.001408,0.000992,0.000416,0.912386
0.415969,0.209601,0.203744,0.005344,0.047040,0.000576,0.013792,0.000352,0.001568,0.001024,0.000352,0.907170
0.415457,0.225409,0.203360,0.005472,0.047072,0.000544,0.013472,0.000384,0.001536,0.001152,0.000384,0.921954
0.432289,0.244480,0.203457,0.005344,0.047040,0.000576,0.013696,0.000352,0.001504,0.000960,0.000320,0.958114
0.416161,0.218593,0.203360,0.005088,0.047361,0.000576,0.013472,0.000384,0.001536,0.001056,0.000544,0.915715
0.416161,0.227361,0.204320,0.005504,0.047232,0.000576,0.013664,0.000384,0.001472,0.001024,0.000576,0.928130
0.416801,0.297089,0.204416,0.005280,0.047104,0.000608,0.013760,0.000384,0.001504,0.001024,0.000576,0.997058
0.416833,0.216224,0.203809,0.005536,0.047264,0.000608,0.013504,0.000352,0.001504,0.001056,0.000576,0.915042
0.416193,0.217792,0.203681,0.005280,0.047264,0.000576,0.013440,0.000352,0.001504,0.001024,0.000608,0.915682
0.417377,0.227969,0.203521,0.005568,0.046976,0.000800,0.013696,0.000384,0.001472,0.001120,0.000608,0.928035
0.415937,0.217569,0.203680,0.005536,0.046976,0.000640,0.013569,0.000352,0.001472,0.001152,0.000352,0.915171
0.416257,0.215969,0.204256,0.005216,0.047296,0.000576,0.013440,0.000352,0.001504,0.001088,0.000352,0.914146
0.416001,0.215040,0.203745,0.005568,0.047008,0.000608,0.013632,0.000352,0.001472,0.001152,0.000352,0.913570
0.435009,0.200768,0.203425,0.005600,0.046976,0.000800,0.013632,0.000384,0.001472,0.001248,0.000352,0.917282
0.415681,0.207649,0.203776,0.009440,0.047041,0.000576,0.013504,0.000352,0.001504,0.001184,0.000416,0.910115
0.416001,0.226209,0.203680,0.005632,0.049216,0.000576,0.013440,0.000352,0.001536,0.001152,0.000320,0.926402
0.416609,0.218657,0.222336,0.005408,0.049088,0.000800,0.013408,0.000416,0.001472,0.001088,0.000352,0.939010
0.415681,0.215040,0.203137,0.005504,0.047744,0.000736,0.013440,0.000416,0.001568,0.001088,0.000352,0.912770
0.416449,0.201824,0.203617,0.005248,0.047808,0.000480,0.013440,0.000384,0.001568,0.001120,0.000352,0.900866
0.415841,0.218593,0.203776,0.005248,0.047105,0.000512,0.013696,0.000352,0.001568,0.001056,0.000384,0.916163
0.432993,0.228417,0.203776,0.005344,0.047137,0.001056,0.013760,0.000416,0.001536,0.001088,0.000384,0.943811
0.415265,0.215681,0.203712,0.009536,0.047488,0.000992,0.013760,0.000384,0.001536,0.001152,0.000352,0.917698
0.415361,0.206720,0.203329,0.005568,0.047200,0.000832,0.013440,0.000320,0.001408,0.000992,0.000320,0.903330
0.415105,0.231488,0.203745,0.005536,0.047008,0.000768,0.013664,0.000384,0.001504,0.000960,0.000352,0.928546
0.415905,0.217312,0.203713,0.005440,0.047008,0.000768,0.013440,0.000384,0.001472,0.001024,0.000576,0.915234
0.416129,0.211329,0.203424,0.005376,0.047073,0.001024,0.013440,0.000416,0.001472,0.001088,0.000608,0.909283
0.415233,0.235393,0.204320,0.005504,0.049216,0.000800,0.013408,0.000352,0.001472,0.000992,0.000352,0.935042
0.416097,0.240865,0.203552,0.005504,0.047648,0.000896,0.013472,0.000352,0.001504,0.001024,0.000384,0.938914
0.415265,0.214881,0.203808,0.005472,0.046944,0.000608,0.013440,0.000352,0.001472,0.000992,0.000448,0.911458
0.415265,0.213952,0.203617,0.005504,0.047136,0.000576,0.013568,0.000384,0.001504,0.001056,0.000352,0.910306
0.415553,0.258912,0.203489,0.005472,0.047168,0.000800,0.013408,0.000384,0.001504,0.001088,0.000384,0.957986
0.416449,0.207264,0.203553,0.005312,0.047072,0.000576,0.013408,0.000352,0.001504,0.000800,0.000608,0.904450
0.415841,0.240544,0.203617,0.005408,0.047200,0.000544,0.013984,0.000384,0.001504,0.000960,0.000320,0.937826
0.415521,0.235552,0.203649,0.005408,0.047136,0.000576,0.013408,0.000416,0.001600,0.000960,0.000576,0.932162
0.417537,0.215168,0.203713,0.005632,0.047040,0.000800,0.013568,0.000320,0.001504,0.001024,0.000288,0.915522
0.416673,0.212673,0.203424,0.005536,0.048993,0.000576,0.013440,0.000352,0.001536,0.001056,0.000608,0.912771
0.416001,0.208865,0.204128,0.005536,0.048288,0.000769,0.014176,0.000320,0.001504,0.001184,0.000352,0.909507
0.433601,0.241473,0.203616,0.005440,0.048993,0.000800,0.013792,0.000352,0.001504,0.000928,0.000576,0.958019
0.416129,0.231841,0.203456,0.005504,0.048225,0.000576,0.013728,0.000384,0.001408,0.000928,0.000352,0.930083
0.415681,0.213249,0.203840,0.005568,0.047456,0.000576,0.013665,0.000384,0.001504,0.000896,0.000608,0.910691
0.415521,0.212065,0.220992,0.005600,0.047328,0.000864,0.013664,0.000384,0.001504,0.000896,0.000608,0.928035
0.416097,0.206529,0.203648,0.005408,0.047520,0.000544,0.013536,0.000384,0.001472,0.000928,0.000576,0.903874
0.415233,0.222625,0.203264,0.005408,0.047264,0.000736,0.013504,0.000384,0.001472,0.000992,0.000384,0.918018
0.415553,0.235585,0.203232,0.005248,0.047584,0.000736,0.013440,0.000352,0.001408,0.000992,0.000384,0.932034
0.449889,0.215873,0.203712,0.005216,0.047264,0.000608,0.013664,0.000416,0.001440,0.001056,0.000384,0.947586
0.416545,0.204737,0.203840,0.005440,0.047136,0.000576,0.013504,0.000384,0.001408,0.000992,0.000352,0.902498
0.415777,0.208225,0.204384,0.005504,0.047040,0.000832,0.013696,0.000352,0.001408,0.001024,0.000416,0.905890
0.415297,0.214945,0.221696,0.005504,0.047104,0.000800,0.013632,0.000384,0.001408,0.001120,0.000352,0.929826
0.415553,0.203809,0.203520,0.005472,0.047040,0.000800,0.013664,0.000384,0.001536,0.000960,0.000384,0.900162
0.415681,0.244353,0.203328,0.005472,0.047584,0.000608,0.013697,0.000384,0.001472,0.000960,0.000384,0.941251
0.415713,0.210465,0.203040,0.005568,0.047168,0.000576,0.013600,0.000416,0.001536,0.000992,0.000384,0.906659
0.430977,0.226337,0.203424,0.005504,0.047137,0.000576,0.013408,0.000384,0.001472,0.000992,0.000384,0.937891
0.415361,0.202657,0.203616,0.005472,0.047169,0.000800,0.013376,0.000384,0.001536,0.001024,0.000384,0.898947
0.415777,0.210657,0.203488,0.005504,0.047009,0.001024,0.013600,0.000384,0.001440,0.000960,0.000352,0.907427
0.416033,0.239937,0.203776,0.005857,0.047296,0.000544,0.013472,0.000352,0.001376,0.000992,0.000352,0.939011
0.415745,0.212161,0.204545,0.005600,0.049408,0.000608,0.013696,0.000352,0.001408,0.000928,0.000352,0.912163
0.415585,0.205728,0.203297,0.005312,0.047712,0.001024,0.013408,0.000320,0.001440,0.001024,0.000352,0.902690
0.415809,0.242016,0.203329,0.005536,0.047264,0.000832,0.013664,0.000384,0.001440,0.001024,0.000352,0.939010
0.415681,0.205184,0.203425,0.005536,0.047008,0.000576,0.013440,0.000384,0.001504,0.000928,0.000352,0.901186
0.415201,0.200128,0.203873,0.005760,0.046944,0.000576,0.013632,0.000384,0.001440,0.001024,0.000384,0.896706
0.416321,0.198912,0.203649,0.005536,0.047008,0.000576,0.013664,0.000320,0.001440,0.000960,0.000640,0.896642
0.416097,0.247809,0.204352,0.005536,0.047072,0.000576,0.013376,0.000384,0.001504,0.000960,0.000352,0.946722
0.415457,0.235521,0.203296,0.005248,0.047040,0.000576,0.013472,0.000352,0.001504,0.001088,0.000384,0.931106
0.415457,0.205057,0.202880,0.005408,0.047040,0.000544,0.013632,0.000384,0.001536,0.000960,0.000288,0.900322
0.415841,0.218145,0.204384,0.005472,0.047296,0.000832,0.013441,0.000384,0.001472,0.001024,0.000384,0.917411
0.416385,0.222817,0.203745,0.005600,0.048128,0.000800,0.013984,0.000384,0.001408,0.000992,0.000352,0.922083
0.415681,0.210912,0.203777,0.005568,0.048672,0.000768,0.013568,0.000384,0.001472,0.000960,0.000352,0.909378
0.417249,0.210528,0.203617,0.005568,0.048192,0.001024,0.013472,0.000384,0.001472,0.000960,0.000352,0.909634
0.416417,0.235521,0.203520,0.005600,0.047488,0.000768,0.013472,0.000352,0.001408,0.000960,0.000320,0.933218
0.416289,0.242689,0.203456,0.005504,0.047040,0.001024,0.013440,0.000384,0.001408,0.000992,0.000384,0.940258
0.415713,0.201697,0.203424,0.005344,0.047329,0.000576,0.013472,0.000352,0.001440,0.000960,0.000640,0.898787
0.415137,0.207745,0.202849,0.005312,0.047296,0.000608,0.013632,0.000384,0.001504,0.001024,0.000384,0.903011
0.415393,0.212992,0.203137,0.005248,0.047072,0.000576,0.013664,0.000384,0.001504,0.000960,0.000320,0.908674
0.415745,0.206784,0.203137,0.005600,0.046912,0.001024,0.013664,0.000352,0.001504,0.000992,0.000352,0.903458
0.416993,0.222913,0.203616,0.005536,0.047328,0.000736,0.013504,0.000352,0.001472,0.001024,0.000352,0.922050
0.433953,0.246497,0.203968,0.005536,0.049281,0.000768,0.013440,0.000352,0.001440,0.001024,0.000384,0.964675
0.416161,0.207008,0.203265,0.005504,0.048576,0.000800,0.013472,0.000352,0.001376,0.001120,0.000384,0.905282
0.417793,0.210752,0.203969,0.005504,0.047712,0.000768,0.013376,0.000384,0.001440,0.001024,0.000320,0.910658
0.415713,0.212736,0.203200,0.005440,0.048544,0.000768,0.030528,0.000832,0.001632,0.001120,0.000416,0.931074
0.416001,0.218977,0.203328,0.005504,0.048608,0.000640,0.013376,0.000352,0.001440,0.000992,0.000608,0.917250
0.416129,0.195840,0.203424,0.005313,0.047680,0.000800,0.013632,0.000384,0.001472,0.001056,0.000384,0.893539
0.415873,0.214176,0.203489,0.005568,0.047488,0.000768,0.013600,0.000384,0.001408,0.000960,0.000384,0.911810
0.431073,0.211425,0.203968,0.005472,0.047040,0.000800,0.013664,0.000384,0.001504,0.000960,0.000352,0.925154
0.416481,0.204865,0.203424,0.005280,0.047008,0.000832,0.013408,0.000352,0.001536,0.001056,0.000320,0.902402
0.416833,0.218016,0.203457,0.005504,0.047296,0.000800,0.013664,0.000384,0.001440,0.000992,0.000352,0.918467
0.416801,0.216608,0.222369,0.005344,0.048480,0.000800,0.013472,0.000320,0.001472,0.001024,0.000608,0.936482
0.416865,0.205985,0.203744,0.009472,0.048768,0.000576,0.013472,0.000352,0.001504,0.000960,0.000352,0.909346
