Layer[0],Layer[1],Layer[2],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415393,0.017920,0.202913,0.296897,0.002560,0.001184,0.000384,0.944419
0.416705,0.017888,0.202880,0.270721,0.002368,0.001312,0.000416,0.919266
0.415841,0.017824,0.203393,0.269569,0.002464,0.001216,0.000384,0.917379
0.416545,0.017920,0.202976,0.269953,0.002656,0.001216,0.000384,0.918338
0.433313,0.017920,0.203073,0.274593,0.002496,0.001536,0.000416,0.940227
0.415521,0.017792,0.202912,0.254433,0.002528,0.001280,0.000384,0.901634
0.417185,0.017760,0.203361,0.266465,0.002400,0.001184,0.000416,0.915171
0.417570,0.017824,0.202912,0.292513,0.002528,0.001184,0.000384,0.941091
0.416161,0.017952,0.202785,0.256993,0.002432,0.001120,0.000416,0.904227
0.418306,0.018080,0.202496,0.272513,0.002944,0.001344,0.000448,0.923747
0.416065,0.017632,0.203041,0.276672,0.002784,0.001216,0.000416,0.925122
0.416194,0.017728,0.202912,0.265345,0.002496,0.001152,0.000448,0.912835
0.416001,0.017824,0.202497,0.267904,0.002496,0.001184,0.000416,0.914690
0.415841,0.017792,0.202401,0.256481,0.002496,0.001152,0.000416,0.903491
0.415873,0.017760,0.221056,0.260865,0.002176,0.001120,0.000416,0.925890
0.416033,0.017792,0.202273,0.260513,0.002592,0.001216,0.000416,0.907331
0.415938,0.017856,0.203936,0.264673,0.002400,0.001152,0.000384,0.912611
0.415937,0.017920,0.202401,0.253408,0.002272,0.001152,0.000384,0.900258
0.415905,0.017696,0.202433,0.265153,0.002592,0.001120,0.000416,0.911683
0.417633,0.017984,0.203553,0.268384,0.002688,0.001216,0.000384,0.920130
0.416289,0.017920,0.203201,0.272673,0.002528,0.001184,0.000384,0.920771
0.435201,0.017792,0.202785,0.268672,0.002304,0.001184,0.000384,0.934882
0.416769,0.017824,0.202945,0.265537,0.002400,0.001216,0.000416,0.913379
0.416321,0.017728,0.202464,0.266305,0.002336,0.001184,0.000384,0.913762
0.415937,0.018080,0.202497,0.255073,0.002336,0.001184,0.000384,0.901475
0.417090,0.017824,0.202560,0.271713,0.002240,0.001120,0.000384,0.919171
0.416321,0.017856,0.203137,0.267553,0.002400,0.001120,0.000352,0.915267
0.416578,0.018112,0.203456,0.279873,0.002464,0.001184,0.000416,0.928675
0.457569,0.017952,0.209601,0.269601,0.002752,0.001248,0.000384,0.966691
0.416993,0.017600,0.203072,0.271713,0.002432,0.001184,0.000416,0.920258
0.416065,0.017984,0.202337,0.269537,0.002592,0.001408,0.000384,0.916515
0.416066,0.017792,0.202528,0.301985,0.002688,0.001216,0.000352,0.949059
0.416673,0.017856,0.203841,0.263553,0.002336,0.001184,0.000384,0.912163
0.416290,0.017888,0.203424,0.275553,0.002624,0.001216,0.000352,0.924163
0.415425,0.017920,0.203649,0.268833,0.002592,0.001152,0.000352,0.916579
0.421794,0.017600,0.203424,0.267809,0.002560,0.001216,0.000576,0.922499
0.416033,0.018016,0.202721,0.268481,0.002528,0.001248,0.000608,0.916163
0.417666,0.017696,0.202624,0.270721,0.002400,0.001312,0.000416,0.919619
0.418081,0.017888,0.218977,0.271201,0.002336,0.001216,0.000416,0.937667
0.418050,0.018112,0.203840,0.259361,0.002528,0.001248,0.000416,0.910211
0.416449,0.017760,0.202689,0.274113,0.002400,0.001184,0.000416,0.921763
0.415522,0.017984,0.202784,0.253441,0.002464,0.001568,0.000416,0.901251
0.416737,0.018016,0.202977,0.266016,0.002400,0.001280,0.000608,0.914562
0.415490,0.017888,0.202528,0.269377,0.002368,0.001600,0.000384,0.916387
0.416737,0.017664,0.202113,0.266880,0.002592,0.001280,0.000384,0.914370
0.433762,0.017920,0.202944,0.269889,0.002432,0.001184,0.000352,0.935235
0.416513,0.018016,0.202945,0.275680,0.002464,0.001120,0.000384,0.923650
0.416641,0.018113,0.203552,0.246049,0.002400,0.001376,0.000384,0.895267
0.416513,0.017696,0.203392,0.303905,0.002656,0.001280,0.000416,0.953026
0.416161,0.017824,0.203073,0.260065,0.002496,0.001184,0.000576,0.908195
0.416417,0.017728,0.202336,0.251585,0.002400,0.001440,0.000448,0.898914
0.417057,0.017824,0.202721,0.254177,0.002496,0.001280,0.000416,0.902883
0.432737,0.017632,0.203104,0.277409,0.002368,0.001216,0.000416,0.941890
0.417057,0.017696,0.202273,0.252289,0.002336,0.001248,0.000416,0.900227
0.416098,0.017632,0.202880,0.270017,0.002464,0.001248,0.000384,0.917475
0.416577,0.017664,0.221473,0.256768,0.002337,0.001536,0.000384,0.923939
0.417698,0.017696,0.202656,0.269729,0.002592,0.001216,0.000384,0.918243
0.418145,0.017760,0.205121,0.306209,0.003712,0.001440,0.000736,0.965059
0.416129,0.017920,0.203457,0.252992,0.002784,0.001280,0.000384,0.902818
0.416577,0.017920,0.203296,0.278369,0.002656,0.001312,0.000352,0.927587
0.417377,0.017792,0.203297,0.271360,0.002656,0.001088,0.000352,0.920450
0.416194,0.017792,0.202880,0.273441,0.002432,0.001152,0.000352,0.920707
0.432129,0.017664,0.203105,0.269568,0.002432,0.001152,0.000416,0.933250
0.415618,0.018016,0.202912,0.269793,0.002368,0.001152,0.000608,0.917155
0.417377,0.017792,0.202753,0.272032,0.002432,0.001184,0.000640,0.920578
0.415169,0.017889,0.203008,0.288193,0.002368,0.001280,0.000352,0.935235
0.415841,0.017984,0.203105,0.268032,0.002528,0.001280,0.000416,0.915394
0.416193,0.018464,0.203393,0.273889,0.002432,0.001216,0.000352,0.922499
0.415521,0.017824,0.204385,0.264160,0.003040,0.001248,0.000608,0.913666
0.431969,0.017792,0.202849,0.270881,0.002720,0.001280,0.000448,0.934883
0.416449,0.017856,0.203169,0.256032,0.002464,0.001216,0.000384,0.904290
0.416001,0.017792,0.202529,0.272065,0.002432,0.001248,0.000416,0.919043
0.415937,0.017632,0.220512,0.264513,0.002496,0.001216,0.000384,0.930050
0.415489,0.017792,0.202625,0.274817,0.002464,0.001248,0.000384,0.921123
0.415873,0.018272,0.202944,0.267809,0.002528,0.001280,0.000576,0.916162
0.416161,0.017984,0.203361,0.268321,0.002528,0.001504,0.000320,0.916931
0.415425,0.018112,0.203040,0.256897,0.002496,0.001216,0.000384,0.904802
0.416641,0.018080,0.202145,0.275457,0.002496,0.001408,0.000384,0.923779
0.416865,0.017696,0.202656,0.271905,0.002432,0.001792,0.000416,0.920994
0.434881,0.017536,0.202593,0.266689,0.002432,0.001216,0.000384,0.932771
0.417025,0.017824,0.202176,0.253377,0.002368,0.001312,0.000384,0.901218
0.416193,0.017984,0.203809,0.288257,0.003360,0.001472,0.000608,0.941155
0.416417,0.017824,0.203456,0.300929,0.002496,0.001280,0.000352,0.949346
0.416929,0.017856,0.202145,0.267265,0.002432,0.001184,0.000384,0.915363
0.416801,0.017728,0.202464,0.268833,0.002496,0.001248,0.000352,0.916834
0.415681,0.017888,0.202497,0.264001,0.002272,0.001248,0.000352,0.910883
0.452065,0.017696,0.202880,0.261729,0.002496,0.001248,0.000352,0.945538
0.415713,0.017824,0.202241,0.266241,0.002336,0.001280,0.000320,0.912771
0.417025,0.017632,0.203136,0.268385,0.002432,0.001216,0.000352,0.918050
0.416929,0.017792,0.224449,0.290753,0.002560,0.001248,0.000352,0.961475
0.415681,0.017824,0.202144,0.269089,0.002400,0.001280,0.000640,0.915714
0.415937,0.018016,0.202337,0.263233,0.002464,0.001248,0.000352,0.910083
0.416482,0.018496,0.203616,0.264929,0.002464,0.001216,0.000384,0.914051
0.416033,0.017952,0.204481,0.246112,0.002624,0.001184,0.000352,0.895266
0.415745,0.017760,0.202561,0.270433,0.002496,0.001248,0.000384,0.917091
0.415969,0.017792,0.202209,0.262016,0.002464,0.001248,0.000384,0.908482
0.435841,0.017760,0.202657,0.268001,0.002432,0.001312,0.000384,0.935459
0.416001,0.018016,0.202368,0.268161,0.002432,0.001280,0.000416,0.915490
0.417377,0.017856,0.202497,0.280225,0.002656,0.001280,0.000640,0.930915
0.414497,0.017856,0.202368,0.277313,0.003008,0.001312,0.000448,0.924034
0.416289,0.017792,0.202497,0.272993,0.002624,0.001248,0.000384,0.920547
0.416385,0.017760,0.203136,0.263201,0.002432,0.001248,0.000384,0.911234
0.416929,0.018080,0.203073,0.258881,0.002592,0.001312,0.000416,0.908387
0.429218,0.017856,0.202944,0.265921,0.002464,0.001280,0.000416,0.926531
0.416289,0.017952,0.202753,0.285825,0.002496,0.001248,0.000352,0.933731
0.415394,0.017824,0.202720,0.238785,0.002528,0.001216,0.000384,0.885347
0.416481,0.017728,0.202945,0.294721,0.002592,0.001280,0.000640,0.943203
0.416130,0.017920,0.203136,0.263905,0.002304,0.001248,0.000384,0.911267
0.415553,0.018144,0.203841,0.260481,0.002752,0.001184,0.000416,0.910531
0.418754,0.017760,0.203104,0.262177,0.002720,0.001216,0.000352,0.913219
0.433025,0.018272,0.202465,0.275873,0.002496,0.001120,0.000352,0.940483
0.417794,0.017600,0.202208,0.260417,0.002368,0.001184,0.000384,0.908611
0.416449,0.017792,0.202817,0.255072,0.002496,0.001184,0.000608,0.902946
0.416001,0.017984,0.225345,0.264225,0.002272,0.001120,0.000576,0.934275
0.415969,0.017760,0.202497,0.248000,0.002240,0.001184,0.000608,0.894754
0.417441,0.017856,0.202369,0.263905,0.002496,0.001280,0.000352,0.913571
0.416993,0.018016,0.202656,0.248545,0.002432,0.001152,0.000384,0.896642
0.417025,0.017856,0.203777,0.255297,0.002400,0.001280,0.000416,0.904803
0.417346,0.017632,0.203040,0.273281,0.002656,0.001280,0.000416,0.924227
0.415713,0.017856,0.202561,0.274465,0.002496,0.001248,0.000416,0.921795
0.437025,0.017760,0.202944,0.264705,0.002560,0.001216,0.000384,0.933122
0.417633,0.017856,0.202785,0.266625,0.002496,0.001536,0.000608,0.916035
0.416802,0.017632,0.203488,0.259009,0.002336,0.001280,0.000416,0.907747
0.416257,0.018304,0.203137,0.285761,0.002624,0.001248,0.000640,0.934883
0.417634,0.017888,0.202720,0.256897,0.002656,0.001216,0.000576,0.906371
0.418177,0.018048,0.203425,0.274273,0.002560,0.001248,0.000608,0.925219
0.415426,0.017600,0.203328,0.275233,0.002496,0.001248,0.000384,0.922531
0.433793,0.017888,0.203233,0.302881,0.002816,0.001216,0.000416,0.969027
0.417441,0.017664,0.202944,0.281569,0.002624,0.001280,0.000384,0.930850
0.416193,0.017824,0.203009,0.275265,0.002592,0.001248,0.000384,0.923011
0.416417,0.018080,0.224864,0.276449,0.002720,0.001216,0.000608,0.947554
0.415905,0.017440,0.203073,0.261025,0.002560,0.001184,0.000608,0.907971
0.417089,0.017824,0.203456,0.258625,0.002400,0.001184,0.000608,0.907906
0.416193,0.017856,0.213825,0.275137,0.002464,0.001216,0.000416,0.934083
0.416001,0.017824,0.203008,0.261281,0.002400,0.001216,0.000416,0.908962
0.417249,0.018048,0.203073,0.275009,0.002464,0.001184,0.000576,0.923907
0.416162,0.017856,0.202784,0.269249,0.002528,0.001120,0.000384,0.916643
0.417185,0.033120,0.203393,0.266624,0.002784,0.001088,0.000416,0.931618
0.416066,0.017920,0.202784,0.255937,0.002368,0.001120,0.000384,0.903171
0.415873,0.017952,0.203137,0.264096,0.002304,0.001216,0.000352,0.911074
0.415201,0.017888,0.202977,0.267137,0.002432,0.001152,0.000352,0.913283
0.416289,0.017792,0.202912,0.254625,0.002400,0.001280,0.000352,0.901890
0.415201,0.017792,0.203009,0.254177,0.002400,0.001120,0.000320,0.900131
0.415554,0.018016,0.203296,0.272161,0.002368,0.001184,0.000384,0.918979
0.432001,0.017824,0.203233,0.271041,0.002336,0.001440,0.000384,0.934755
0.416802,0.017760,0.202944,0.253345,0.002400,0.001216,0.000384,0.901059
0.417025,0.018080,0.203073,0.275520,0.002464,0.001216,0.000352,0.924898
0.418562,0.018048,0.202528,0.281857,0.002592,0.001280,0.000416,0.932931
0.415937,0.017952,0.203361,0.269568,0.002592,0.001216,0.000352,0.917794
0.417506,0.017792,0.202592,0.271425,0.002528,0.001568,0.000352,0.920547
0.415617,0.018048,0.203297,0.269152,0.002528,0.001216,0.000384,0.916866
0.432674,0.018016,0.202720,0.267745,0.002464,0.001248,0.000608,0.932227
0.416385,0.018048,0.202945,0.271520,0.002432,0.001280,0.000320,0.919874
0.416545,0.017888,0.202464,0.265313,0.002592,0.001312,0.000352,0.913219
0.416801,0.021664,0.221665,0.257152,0.002528,0.001280,0.000384,0.928450
0.416994,0.017952,0.202464,0.268801,0.002560,0.001312,0.000384,0.916963
0.416257,0.017856,0.202273,0.258976,0.002688,0.001216,0.000416,0.906690
0.416545,0.017793,0.202944,0.257889,0.002624,0.001216,0.000384,0.906403
0.419713,0.017632,0.202497,0.261120,0.002528,0.001536,0.000416,0.912098
0.416321,0.018048,0.202977,0.262657,0.002496,0.001280,0.000384,0.910755
0.416545,0.018080,0.203009,0.270592,0.002400,0.001184,0.000416,0.918850
0.416865,0.017920,0.220993,0.269889,0.002368,0.001152,0.000416,0.936419
0.417153,0.017888,0.202593,0.269728,0.002400,0.001280,0.000640,0.918114
0.415361,0.017888,0.203041,0.290529,0.002464,0.001248,0.000416,0.937571
0.417153,0.017984,0.202529,0.282944,0.002528,0.001248,0.000640,0.931842
0.417442,0.018304,0.204608,0.255393,0.002432,0.001216,0.000416,0.906563
0.417217,0.017888,0.203233,0.267904,0.002592,0.001248,0.000416,0.917090
0.418625,0.017600,0.202337,0.272481,0.002656,0.001280,0.000416,0.922147
0.440193,0.017696,0.203489,0.280128,0.002496,0.001376,0.000416,0.952546
0.417826,0.017664,0.203008,0.254593,0.002400,0.001280,0.000384,0.903555
0.417793,0.017920,0.203521,0.265472,0.002464,0.001248,0.000384,0.916002
0.418593,0.017568,0.202817,0.286241,0.002336,0.001216,0.000384,0.935395
0.417153,0.017888,0.203521,0.264128,0.002528,0.001120,0.000416,0.913378
0.417857,0.017696,0.202305,0.261121,0.002528,0.001504,0.000384,0.910051
0.417153,0.017728,0.202848,0.268705,0.002464,0.001152,0.000384,0.917346
0.435009,0.017696,0.203521,0.265313,0.002560,0.001184,0.000384,0.932387
0.418433,0.017888,0.202912,0.264353,0.002528,0.001536,0.000352,0.915426
0.419585,0.017536,0.203361,0.278337,0.002496,0.001248,0.000384,0.930019
0.418689,0.018144,0.224609,0.291168,0.002496,0.001216,0.000384,0.964034
0.416801,0.017761,0.201888,0.268897,0.002368,0.001216,0.000352,0.916035
0.416289,0.017728,0.202369,0.267872,0.002336,0.001216,0.000416,0.914466
0.416865,0.017888,0.204577,0.269697,0.002368,0.001216,0.000352,0.919683
0.417633,0.017856,0.202529,0.267680,0.002400,0.001216,0.000384,0.916098
0.419553,0.017888,0.202945,0.273537,0.002400,0.001248,0.000384,0.924739
0.416289,0.017824,0.203041,0.274944,0.002336,0.001216,0.000608,0.922882
0.436161,0.017793,0.203168,0.280449,0.002656,0.001504,0.000608,0.949155
0.416929,0.017856,0.203585,0.260128,0.002528,0.001216,0.000384,0.908898
0.417473,0.017825,0.203296,0.261281,0.002688,0.001344,0.000608,0.911619
0.417473,0.017856,0.203041,0.295360,0.002528,0.001216,0.000608,0.944642
0.416641,0.017569,0.202912,0.262817,0.002496,0.001504,0.000576,0.911555
0.417953,0.017856,0.202977,0.285120,0.002464,0.001248,0.000608,0.934850
0.418625,0.017761,0.202240,0.264193,0.002528,0.001248,0.000576,0.913763
0.417665,0.018048,0.203009,0.273856,0.002752,0.001248,0.000416,0.924002
0.416162,0.017856,0.203040,0.259393,0.002528,0.001184,0.000608,0.907267
0.417441,0.017568,0.202817,0.256960,0.002400,0.001216,0.000384,0.905314
0.416257,0.017600,0.220545,0.255137,0.002496,0.001248,0.000416,0.921027
0.416865,0.017856,0.202689,0.262240,0.002560,0.001216,0.000416,0.910594
0.416897,0.017856,0.203169,0.265505,0.002432,0.001312,0.000416,0.915139
0.417921,0.017792,0.202624,0.260737,0.002720,0.001280,0.000352,0.910370
0.417889,0.017792,0.204385,0.269345,0.002496,0.001472,0.000416,0.920643
0.417089,0.017856,0.202464,0.257057,0.002496,0.001280,0.000416,0.905122
0.417409,0.017888,0.202785,0.270145,0.002240,0.001504,0.000416,0.918819
0.433921,0.017920,0.202432,0.281729,0.002464,0.001248,0.000416,0.946786
0.417921,0.017920,0.202657,0.256065,0.002336,0.001248,0.000416,0.905315
0.418818,0.017664,0.202560,0.271073,0.002368,0.001216,0.000448,0.920579
0.417985,0.017664,0.203265,0.303681,0.002624,0.001216,0.000384,0.953539
0.416481,0.018016,0.202528,0.271905,0.002400,0.001248,0.000384,0.919458
0.417377,0.017728,0.203233,0.265313,0.002688,0.001312,0.000416,0.916067
0.417409,0.017952,0.203040,0.270049,0.002720,0.001248,0.000384,0.919266
0.432193,0.017696,0.203137,0.272449,0.002336,0.001344,0.000352,0.936099
0.416833,0.017824,0.202624,0.268705,0.002400,0.001280,0.000352,0.915906
0.417345,0.018016,0.203905,0.268833,0.002432,0.001120,0.000352,0.918883
0.415874,0.017760,0.222016,0.255873,0.002336,0.001120,0.000320,0.922243
0.417729,0.018048,0.202913,0.290753,0.002368,0.001504,0.000320,0.939683
0.415489,0.017920,0.202336,0.265057,0.002368,0.001216,0.000352,0.911138
0.417249,0.018048,0.202625,0.257408,0.002209,0.001216,0.000320,0.905475
0.417058,0.017824,0.202624,0.260865,0.002400,0.001280,0.000384,0.908931
0.417729,0.018080,0.204065,0.268032,0.002624,0.001248,0.000384,0.920130
0.417122,0.017856,0.203328,0.266049,0.002592,0.001248,0.000576,0.915779
0.439137,0.017920,0.203393,0.259809,0.002688,0.001216,0.000576,0.931651
0.416034,0.017888,0.202912,0.264065,0.002400,0.001248,0.000608,0.911907
0.417089,0.018016,0.203073,0.271745,0.002400,0.001280,0.000384,0.920675
0.416097,0.018016,0.203168,0.290017,0.002816,0.001376,0.000416,0.939746
0.417249,0.018112,0.202785,0.257889,0.002336,0.001184,0.000384,0.906691
0.417282,0.017760,0.203104,0.258881,0.002336,0.001248,0.000384,0.907715
0.415809,0.018048,0.202337,0.262817,0.002560,0.001280,0.000384,0.909859
0.434626,0.017792,0.203008,0.257473,0.002464,0.001568,0.000416,0.924131
0.417569,0.017632,0.202529,0.278080,0.002753,0.001280,0.000384,0.928163
0.416994,0.017664,0.203136,0.270561,0.002752,0.001312,0.000352,0.919811
0.417025,0.017952,0.202849,0.276705,0.002464,0.001248,0.000320,0.925091
0.416770,0.017664,0.202848,0.262241,0.002560,0.001248,0.000384,0.910211
0.417761,0.017632,0.202337,0.270048,0.002433,0.001248,0.000384,0.918947
0.415650,0.017696,0.202560,0.257569,0.002432,0.001248,0.000384,0.904483
0.416545,0.017696,0.202241,0.257025,0.002528,0.001248,0.000416,0.905155
0.418050,0.017728,0.202304,0.273121,0.002496,0.001568,0.000384,0.922627
0.417057,0.017632,0.202177,0.269440,0.002592,0.001216,0.000384,0.917538
0.418434,0.017760,0.219840,0.257953,0.002496,0.001280,0.000384,0.925635
0.417313,0.017792,0.202529,0.290401,0.002560,0.001280,0.000384,0.939171
0.417250,0.017920,0.202528,0.263201,0.002528,0.001312,0.000320,0.911683
0.416449,0.017600,0.202337,0.284065,0.002496,0.017056,0.000672,0.947779
0.419714,0.017952,0.204352,0.257153,0.002560,0.001248,0.000416,0.910211
0.417345,0.017760,0.203105,0.270240,0.002624,0.001056,0.000672,0.918658
0.417665,0.017825,0.202368,0.259841,0.002592,0.001152,0.000416,0.908227
0.430657,0.017760,0.202848,0.260161,0.002432,0.000832,0.000384,0.921730
0.417633,0.017504,0.202305,0.253473,0.002528,0.000960,0.000384,0.900451
0.417282,0.017536,0.202240,0.253633,0.002464,0.000704,0.000288,0.900931
0.417313,0.017696,0.202785,0.259776,0.002368,0.001216,0.000320,0.907842
0.417441,0.017632,0.202817,0.243649,0.002624,0.001024,0.000352,0.891203
0.416641,0.017952,0.202880,0.264737,0.002400,0.000992,0.000384,0.911874
0.417249,0.017856,0.202497,0.279425,0.002400,0.001024,0.000352,0.926563
0.428578,0.017696,0.202272,0.246465,0.002592,0.001120,0.000352,0.904771
0.417569,0.017728,0.202817,0.256192,0.002368,0.000768,0.000352,0.903394
0.416577,0.017824,0.202433,0.245761,0.002592,0.000896,0.000384,0.891875
0.416610,0.017792,0.202560,0.243617,0.002496,0.000864,0.000320,0.889923
0.416481,0.017504,0.202113,0.240256,0.002336,0.001024,0.000288,0.885602
0.415937,0.017792,0.202561,0.263009,0.002272,0.000896,0.000288,0.908451
0.417602,0.018048,0.202720,0.256609,0.002592,0.001152,0.000448,0.905315
0.416481,0.017824,0.221089,0.266528,0.002560,0.001152,0.000352,0.932738
0.417665,0.017729,0.202656,0.251489,0.002400,0.000832,0.000448,0.899459
0.418753,0.017792,0.202944,0.251233,0.002432,0.000896,0.000384,0.900226
0.418241,0.017504,0.202593,0.247360,0.002208,0.000928,0.000416,0.894754
0.429249,0.017697,0.202240,0.246497,0.002592,0.000928,0.000320,0.905731
0.417025,0.017760,0.202112,0.263489,0.002272,0.000960,0.000288,0.909442
0.416545,0.018208,0.202497,0.248352,0.002464,0.000929,0.000576,0.895299
0.416097,0.017600,0.202753,0.279265,0.003584,0.000896,0.000384,0.926307
0.418945,0.018048,0.202785,0.267520,0.002496,0.001280,0.000384,0.917762
0.417185,0.017888,0.202817,0.264289,0.003360,0.001248,0.000416,0.913699
0.418017,0.017600,0.202848,0.250529,0.002400,0.000960,0.000352,0.899042
0.435137,0.017728,0.202273,0.254977,0.002432,0.001408,0.000416,0.920835
0.417442,0.017760,0.202464,0.241985,0.002816,0.000960,0.000352,0.889475
0.416833,0.017696,0.202273,0.268192,0.002368,0.001152,0.000352,0.915458
0.416769,0.017568,0.202177,0.306209,0.002496,0.001024,0.000384,0.952579
0.417121,0.018048,0.202209,0.268352,0.002336,0.001216,0.000448,0.915970
0.417153,0.017696,0.202273,0.265089,0.002368,0.001152,0.000384,0.912707
0.416929,0.017824,0.203168,0.261729,0.002400,0.001184,0.000416,0.910146
0.433889,0.017760,0.202561,0.282337,0.002496,0.001120,0.000448,0.947939
0.417633,0.017632,0.202529,0.266688,0.002528,0.001120,0.000384,0.916002
0.417985,0.017600,0.203201,0.268065,0.002528,0.001152,0.000384,0.917955
0.417473,0.017728,0.222177,0.270944,0.002496,0.001088,0.000416,0.939138
0.416897,0.017984,0.202273,0.250561,0.002336,0.001120,0.000416,0.897763
0.416641,0.017760,0.203456,0.258401,0.002432,0.001248,0.000352,0.906402
0.416865,0.017600,0.202657,0.260321,0.002464,0.001312,0.000352,0.908067
0.416706,0.017568,0.202336,0.296321,0.002336,0.001120,0.000384,0.943395
0.416897,0.017760,0.202657,0.264641,0.002432,0.001088,0.000384,0.912291
0.416930,0.017792,0.202528,0.270369,0.002432,0.001248,0.000416,0.918275
0.441697,0.017824,0.202625,0.250144,0.002560,0.001184,0.000416,0.923234
0.417249,0.017824,0.202656,0.259361,0.002432,0.001216,0.000384,0.908355
0.418113,0.017696,0.202657,0.265920,0.002432,0.001152,0.000320,0.915202
0.417345,0.017632,0.202465,0.270689,0.002368,0.001216,0.000416,0.934851
0.416865,0.017632,0.202208,0.262945,0.002464,0.001088,0.000352,0.909986
0.415393,0.018048,0.202561,0.251777,0.002368,0.001440,0.000384,0.898435
0.416353,0.018048,0.212672,0.270817,0.002336,0.001184,0.000384,0.928642
0.433441,0.017760,0.204257,0.258817,0.002304,0.001472,0.000416,0.924963
0.416930,0.017728,0.202912,0.272993,0.002400,0.001216,0.000576,0.920963
0.418913,0.017760,0.202753,0.269473,0.002368,0.001408,0.000416,0.919587
0.418178,0.017568,0.202688,0.285953,0.002656,0.001184,0.000480,0.935427
0.417345,0.017792,0.203233,0.270848,0.002432,0.001184,0.000384,0.920514
0.417185,0.017729,0.204160,0.265601,0.002336,0.001184,0.000416,0.915139
0.416833,0.017824,0.203905,0.249120,0.002400,0.001280,0.000416,0.898178
0.430849,0.017824,0.203585,0.272033,0.003296,0.001216,0.000416,0.936323
0.418689,0.017632,0.202656,0.263937,0.002592,0.001152,0.000416,0.913634
0.416641,0.017632,0.202497,0.260961,0.002592,0.001184,0.000416,0.908227
0.418114,0.017792,0.202944,0.275681,0.002464,0.001152,0.000416,0.925315
0.418369,0.018016,0.202593,0.252256,0.002464,0.001152,0.000576,0.901858
0.416418,0.017792,0.202624,0.269569,0.002400,0.001152,0.000384,0.916835
0.417057,0.017664,0.202881,0.262752,0.002304,0.001248,0.000384,0.911170
0.435201,0.017633,0.202912,0.274721,0.002528,0.001184,0.000448,0.942243
0.417921,0.017632,0.202561,0.270784,0.002944,0.001216,0.000352,0.920066
0.418881,0.017568,0.202369,0.250177,0.002368,0.001184,0.000352,0.899619
0.417569,0.017600,0.202624,0.293505,0.003040,0.001088,0.000384,0.942370
0.418241,0.017664,0.202433,0.268353,0.002528,0.001184,0.000384,0.917283
0.416577,0.018144,0.202400,0.266145,0.002432,0.001184,0.000384,0.913762
0.417313,0.017824,0.202785,0.272705,0.002432,0.001280,0.000416,0.921411
0.458337,0.017760,0.202209,0.282144,0.002752,0.001248,0.000416,0.971586
0.417825,0.017984,0.202721,0.272321,0.002496,0.001280,0.000384,0.921667
0.417185,0.017728,0.204096,0.272129,0.002624,0.001184,0.000352,0.921890
0.417761,0.017728,0.219905,0.285313,0.002464,0.001216,0.000416,0.952963
0.418177,0.017920,0.202945,0.257120,0.002432,0.001184,0.000384,0.907394
0.416993,0.017952,0.202433,0.270369,0.002560,0.001184,0.000384,0.918787
0.417697,0.017600,0.201985,0.266176,0.002656,0.001248,0.000352,0.914402
0.416097,0.017856,0.201985,0.258337,0.002432,0.001216,0.000416,0.905059
0.418017,0.017792,0.201920,0.258145,0.002688,0.001248,0.000384,0.906562
0.417633,0.017728,0.202561,0.270401,0.002400,0.001696,0.000416,0.919171
0.434017,0.017728,0.202368,0.272417,0.002752,0.001248,0.000352,0.938018
0.418241,0.017632,0.202113,0.256609,0.002560,0.001216,0.000384,0.905475
0.416513,0.017888,0.203456,0.266241,0.002560,0.001248,0.000416,0.915010
0.417633,0.017952,0.203329,0.308353,0.002880,0.001184,0.000416,0.959875
0.416929,0.017632,0.203328,0.262849,0.002400,0.001216,0.000576,0.912098
0.417185,0.017824,0.202913,0.275265,0.002400,0.001184,0.000640,0.924387
0.416225,0.017760,0.202560,0.271265,0.002464,0.001184,0.000384,0.918082
0.435713,0.017984,0.203137,0.265665,0.002592,0.001216,0.000416,0.933603
0.415841,0.018016,0.202720,0.258785,0.002528,0.001280,0.000384,0.906306
0.415969,0.017728,0.202657,0.283297,0.002624,0.001536,0.000416,0.931107
0.417505,0.017984,0.239777,0.277664,0.002688,0.001216,0.000320,0.964194
0.416481,0.017824,0.202913,0.267649,0.002624,0.001184,0.000384,0.915395
0.416833,0.017728,0.203137,0.268768,0.002816,0.001216,0.000416,0.917762
0.416929,0.017825,0.202400,0.268033,0.002528,0.001248,0.000384,0.916067
0.416769,0.017792,0.202753,0.254976,0.002496,0.001184,0.000416,0.902978
0.416449,0.018017,0.201856,0.262625,0.002272,0.001184,0.000384,0.909123
0.417409,0.018432,0.202657,0.263840,0.002592,0.001152,0.000576,0.913090
0.433281,0.017728,0.202433,0.275489,0.002592,0.001120,0.000576,0.939779
0.416001,0.017888,0.203009,0.268768,0.002368,0.001216,0.000608,0.916130
0.416449,0.018017,0.202560,0.259489,0.002432,0.001248,0.000608,0.906979
0.417249,0.017632,0.203649,0.296064,0.002624,0.001184,0.000384,0.944898
0.417057,0.017856,0.202273,0.259393,0.002592,0.001312,0.000608,0.907523
0.416737,0.017568,0.202689,0.260032,0.002560,0.001280,0.000608,0.908098
0.419393,0.017760,0.203233,0.263393,0.002656,0.001216,0.000608,0.914755
0.433441,0.017728,0.202785,0.271072,0.002304,0.001248,0.000384,0.935682
