Layer[0],Layer[1],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.416385,0.017568,0.732034,0.000736,0.013952,0.000416,0.001568,0.001088,0.000416,1.190819
0.416385,0.017504,0.727842,0.000640,0.013952,0.000416,0.001536,0.000960,0.000352,1.186979
0.434850,0.018048,0.741314,0.000704,0.013952,0.000352,0.001536,0.001216,0.000448,1.220036
0.416865,0.017632,0.720546,0.000640,0.014208,0.000384,0.001632,0.000992,0.000416,1.180931
0.416609,0.017440,0.734562,0.000736,0.014240,0.000608,0.019008,0.001312,0.000384,1.213795
0.416705,0.017440,0.734626,0.000800,0.014368,0.000384,0.001504,0.001248,0.000448,1.195107
0.416449,0.017632,0.728898,0.000672,0.015456,0.000384,0.001536,0.001120,0.000385,1.189668
0.416866,0.017600,0.769378,0.000960,0.015680,0.000384,0.001536,0.001088,0.000352,1.230564
0.415713,0.017728,0.733058,0.000704,0.014304,0.000384,0.001600,0.001504,0.000384,1.192547
0.416801,0.017600,0.729826,0.000736,0.015200,0.000416,0.001632,0.001120,0.000416,1.190531
0.415393,0.017600,0.784322,0.000704,0.013984,0.000352,0.001600,0.001024,0.000384,1.242403
0.415841,0.017664,0.741507,0.000736,0.015008,0.000384,0.001568,0.001120,0.000416,1.200836
0.416386,0.017760,0.732674,0.000704,0.014240,0.000416,0.001600,0.001152,0.000384,1.192004
0.429153,0.017760,0.732738,0.000736,0.014112,0.000384,0.001760,0.001120,0.000384,1.204995
0.416033,0.017568,0.733218,0.000960,0.014592,0.000384,0.001600,0.001120,0.000384,1.194019
0.417121,0.017440,0.728322,0.000640,0.014592,0.000384,0.001824,0.001184,0.000416,1.188867
0.416193,0.017472,0.734499,0.000864,0.014240,0.000352,0.001600,0.001248,0.000416,1.193796
0.415586,0.017504,0.730786,0.000832,0.014336,0.000352,0.001472,0.001120,0.000384,1.189412
0.415969,0.017472,0.760354,0.000864,0.015392,0.000384,0.001600,0.000992,0.000384,1.221283
0.416097,0.017536,0.732514,0.000768,0.014688,0.000352,0.001632,0.001312,0.000416,1.192163
0.416385,0.017472,0.734594,0.000704,0.014528,0.000384,0.001600,0.001056,0.000352,1.194115
0.415937,0.017408,0.759811,0.000736,0.015520,0.000352,0.001568,0.001152,0.000384,1.219972
0.415969,0.017472,0.733986,0.000768,0.015264,0.000416,0.001632,0.001088,0.000416,1.194211
0.417729,0.017728,0.732482,0.000704,0.014208,0.000384,0.001600,0.000992,0.000384,1.193155
0.430657,0.017696,0.735138,0.000672,0.013824,0.000448,0.001632,0.001088,0.000448,1.209507
0.416289,0.017600,0.713474,0.000736,0.013952,0.000416,0.001568,0.001056,0.000416,1.172643
0.415585,0.017665,0.731586,0.000768,0.014304,0.000352,0.001536,0.000992,0.000352,1.190404
0.433537,0.017440,0.735074,0.000800,0.016768,0.000384,0.001568,0.001184,0.000384,1.214563
0.415425,0.017472,0.716066,0.000800,0.013952,0.000576,0.001568,0.001056,0.000384,1.174755
0.416769,0.017664,0.717922,0.000736,0.015840,0.000608,0.001536,0.001024,0.000320,1.178979
0.416001,0.017632,0.731042,0.000736,0.014176,0.000352,0.001632,0.001216,0.000448,1.189795
0.416961,0.017569,0.722626,0.000704,0.014080,0.000608,0.001600,0.001056,0.000448,1.182564
0.417090,0.017408,0.756450,0.000928,0.014272,0.000352,0.001824,0.001088,0.000416,1.216740
0.415777,0.017632,0.727554,0.000768,0.014112,0.000416,0.001568,0.001024,0.000416,1.186179
0.416129,0.017664,0.735938,0.000736,0.014208,0.000384,0.001536,0.001056,0.000416,1.196035
0.416449,0.017440,0.757634,0.000896,0.016257,0.000352,0.001504,0.001088,0.000384,1.219268
0.415970,0.017824,0.731330,0.000832,0.013984,0.000352,0.001536,0.000992,0.000448,1.189988
0.415841,0.017696,0.727394,0.000704,0.013888,0.000416,0.001632,0.000992,0.000416,1.185411
0.431745,0.017728,0.732962,0.000832,0.013952,0.000384,0.001632,0.001216,0.000352,1.207619
0.416225,0.017568,0.748034,0.000704,0.014048,0.000352,0.001568,0.000992,0.000480,1.206723
0.416929,0.017632,0.728226,0.000736,0.014112,0.000384,0.001472,0.001024,0.000352,1.187555
0.434530,0.017632,0.732706,0.000768,0.013984,0.000384,0.001472,0.001216,0.000416,1.211140
0.415873,0.017504,0.729922,0.000672,0.013856,0.000416,0.001536,0.001088,0.000384,1.187939
0.416321,0.017600,0.758626,0.000864,0.015776,0.000352,0.001504,0.001152,0.000448,1.220035
0.415937,0.017536,0.738018,0.000768,0.013984,0.000352,0.001632,0.000960,0.000448,1.197699
0.415874,0.017728,0.735842,0.000736,0.013952,0.000384,0.001568,0.001216,0.000384,1.194628
0.415681,0.017664,0.751682,0.000800,0.016352,0.000384,0.001504,0.001024,0.000384,1.212163
0.415521,0.017696,0.722178,0.000736,0.013952,0.000352,0.001472,0.001120,0.000608,1.180291
0.415041,0.017600,0.731714,0.000768,0.015616,0.000352,0.001440,0.001088,0.000384,1.190787
0.417313,0.017344,0.767011,0.000864,0.014080,0.000608,0.001472,0.001216,0.000832,1.227492
0.416482,0.017472,0.721538,0.000736,0.014176,0.000384,0.001632,0.001024,0.000416,1.180932
0.415393,0.017728,0.728770,0.000704,0.014016,0.000416,0.001696,0.001184,0.000416,1.187267
0.433793,0.017504,0.737506,0.000704,0.014112,0.000320,0.001568,0.001088,0.000352,1.214339
0.415489,0.017600,0.740962,0.000704,0.014113,0.000352,0.001472,0.001248,0.000384,1.199204
0.415810,0.017408,0.723970,0.000704,0.014016,0.000384,0.001600,0.001184,0.000384,1.183076
0.415841,0.017760,0.731746,0.000768,0.014272,0.000384,0.001600,0.001120,0.000384,1.191235
0.416353,0.017536,0.729602,0.000640,0.013920,0.000384,0.001536,0.001024,0.000320,1.188355
0.415585,0.017664,0.763042,0.000704,0.020000,0.000864,0.001504,0.001056,0.000352,1.227683
0.416193,0.017441,0.729346,0.000672,0.013888,0.000384,0.001536,0.001088,0.000352,1.188100
0.416161,0.017856,0.732002,0.000736,0.014016,0.000384,0.001568,0.001024,0.000384,1.190563
0.416257,0.017312,0.748002,0.000672,0.013952,0.000416,0.001536,0.001024,0.000384,1.207075
0.415265,0.017728,0.726690,0.000736,0.013952,0.000384,0.001632,0.000992,0.000416,1.184835
0.416225,0.017664,0.743714,0.000704,0.013824,0.000384,0.001696,0.001024,0.000384,1.202116
0.415138,0.033344,0.732194,0.000704,0.014304,0.000384,0.001568,0.001024,0.000352,1.205956
0.415969,0.017792,0.737698,0.000832,0.014144,0.000384,0.001696,0.001056,0.000384,1.197475
0.416897,0.017792,0.723618,0.000768,0.014336,0.000576,0.001600,0.000928,0.000416,1.184003
0.432897,0.017696,0.728162,0.000832,0.014272,0.000416,0.001536,0.000928,0.000352,1.204003
0.415970,0.017728,0.738402,0.000768,0.014272,0.000384,0.001664,0.001088,0.000384,1.198244
0.415649,0.017536,0.734690,0.000736,0.014144,0.000416,0.001536,0.000992,0.000608,1.193283
0.416065,0.017472,0.733794,0.000800,0.014080,0.000384,0.001664,0.001024,0.000832,1.193059
0.415585,0.017440,0.724162,0.000736,0.015328,0.000576,0.001568,0.001056,0.000832,1.184675
0.416002,0.017856,0.764962,0.000800,0.016608,0.000352,0.001536,0.001056,0.000864,1.227172
0.416705,0.017504,0.724226,0.000672,0.013824,0.000384,0.001600,0.001120,0.000544,1.183395
0.416001,0.017440,0.733730,0.000800,0.013952,0.000352,0.001664,0.001056,0.000352,1.192259
0.416097,0.017952,0.755747,0.000736,0.013920,0.000352,0.001568,0.001024,0.000384,1.215556
0.415714,0.017664,0.735906,0.000832,0.015520,0.000352,0.001568,0.001120,0.000352,1.195940
0.417025,0.017440,0.733186,0.000704,0.013888,0.000352,0.001536,0.000992,0.000384,1.192323
0.433089,0.017472,0.727682,0.000800,0.013984,0.000608,0.001504,0.001024,0.000832,1.205091
0.415745,0.017472,0.740899,0.000928,0.013984,0.000352,0.001568,0.000992,0.000384,1.199172
0.416129,0.017504,0.762466,0.000768,0.015328,0.000352,0.001536,0.001056,0.000352,1.222403
0.418881,0.017472,0.794466,0.000832,0.016384,0.000832,0.001600,0.001088,0.000352,1.259299
0.416353,0.017697,0.737474,0.000832,0.014144,0.000352,0.001664,0.001120,0.000800,1.197508
0.415937,0.017440,0.764002,0.000832,0.013824,0.000352,0.001696,0.001056,0.000352,1.222595
0.416705,0.017472,0.734370,0.000736,0.014368,0.000448,0.001632,0.000992,0.000544,1.194499
0.415585,0.017408,0.736802,0.000704,0.014144,0.000352,0.001536,0.000992,0.000384,1.195172
0.416226,0.017856,0.761378,0.000928,0.015840,0.000640,0.001600,0.001024,0.000352,1.222628
0.416001,0.017760,0.732546,0.000704,0.013856,0.000384,0.001632,0.001088,0.000416,1.191651
0.415521,0.017728,0.733538,0.000736,0.014112,0.000640,0.001568,0.001088,0.000384,1.191875
0.431010,0.017728,0.729122,0.000736,0.015936,0.000384,0.001600,0.000960,0.000352,1.204676
0.415585,0.017504,0.724002,0.000736,0.014144,0.000416,0.001600,0.001120,0.000832,1.182627
0.416065,0.017728,0.734658,0.000736,0.016384,0.000384,0.001696,0.001120,0.000352,1.196643
0.415809,0.017440,0.733090,0.000672,0.014112,0.000384,0.001632,0.000992,0.000416,1.190947
0.415873,0.017600,0.735395,0.000768,0.014112,0.000384,0.001472,0.000960,0.000352,1.193700
0.415650,0.017568,0.766690,0.000736,0.015328,0.000384,0.001536,0.001024,0.000352,1.226788
0.415873,0.017856,0.735010,0.000736,0.014016,0.000384,0.001536,0.001024,0.000416,1.193859
0.416257,0.017568,0.724226,0.000800,0.014208,0.000608,0.001536,0.000960,0.000448,1.183171
0.416033,0.017440,0.756483,0.000736,0.014176,0.000608,0.001664,0.001120,0.000384,1.215620
0.417953,0.017696,0.753250,0.000736,0.015360,0.000320,0.001536,0.001024,0.000352,1.215939
0.416705,0.017408,0.735298,0.000736,0.014016,0.000384,0.001536,0.001056,0.000384,1.194947
0.430561,0.017696,0.743298,0.000864,0.015392,0.000352,0.001504,0.000992,0.000384,1.218275
0.415938,0.017888,0.738306,0.000768,0.015328,0.000384,0.001600,0.001088,0.000416,1.198820
0.416289,0.017632,0.728418,0.000672,0.014080,0.000384,0.001600,0.000960,0.000864,1.188003
0.433121,0.017664,0.730754,0.000736,0.015168,0.000384,0.001536,0.000992,0.000832,1.208707
0.415681,0.017920,0.737955,0.000864,0.014240,0.000416,0.001568,0.001088,0.000416,1.197796
0.416578,0.017952,0.735266,0.000864,0.034400,0.000480,0.001600,0.001440,0.000416,1.216484
0.415745,0.017472,0.719714,0.000768,0.013984,0.000320,0.001536,0.001024,0.000384,1.177699
0.415233,0.017856,0.724194,0.000992,0.014368,0.000352,0.001536,0.001024,0.000384,1.182531
0.416033,0.017472,0.742691,0.000704,0.014240,0.000416,0.001504,0.001024,0.000640,1.201956
0.416290,0.017600,0.717218,0.000800,0.014624,0.000352,0.001568,0.001056,0.000384,1.176772
0.416289,0.017600,0.738370,0.000736,0.014304,0.000608,0.001568,0.001184,0.000352,1.197891
0.416705,0.017600,0.773154,0.000768,0.014400,0.000384,0.001600,0.001504,0.000576,1.233667
0.415810,0.017696,0.719426,0.000736,0.013984,0.000352,0.001536,0.000992,0.000416,1.178436
0.415233,0.017344,0.735010,0.000736,0.014176,0.000384,0.001504,0.001024,0.000384,1.192611
0.436897,0.017856,0.743938,0.000864,0.014208,0.000352,0.001536,0.001056,0.000416,1.225699
0.414849,0.017984,0.732802,0.000800,0.013888,0.000384,0.001536,0.000992,0.000416,1.190435
0.415522,0.017664,0.732290,0.000736,0.014016,0.000384,0.001472,0.001024,0.000384,1.190084
0.415649,0.017600,0.729858,0.000768,0.013856,0.000576,0.001536,0.000928,0.000384,1.187875
0.416641,0.017440,0.734658,0.000768,0.014016,0.000416,0.001568,0.001024,0.000416,1.193923
0.415873,0.017664,0.746466,0.000800,0.013889,0.000352,0.001408,0.000960,0.000384,1.205444
0.416450,0.017376,0.729730,0.000768,0.013856,0.000352,0.001536,0.000992,0.000832,1.188868
0.415905,0.017504,0.733570,0.000736,0.014528,0.000352,0.001504,0.001024,0.000416,1.192547
0.415521,0.017632,0.750594,0.000928,0.014112,0.000384,0.001536,0.000992,0.000384,1.208899
0.415361,0.017536,0.735171,0.000736,0.013952,0.000384,0.001472,0.000992,0.000384,1.192548
0.415682,0.018144,0.732034,0.001216,0.014976,0.000352,0.001536,0.001056,0.000800,1.192996
0.415905,0.017568,0.762786,0.000864,0.014272,0.000352,0.001440,0.000992,0.000384,1.221059
0.416001,0.017600,0.732322,0.000768,0.013984,0.000352,0.001440,0.000960,0.000384,1.190627
0.415554,0.017440,0.735554,0.000768,0.014688,0.000384,0.001568,0.000896,0.000384,1.194180
0.432225,0.017728,0.735650,0.000736,0.014176,0.000384,0.001600,0.000928,0.000864,1.211139
0.416385,0.017440,0.720578,0.000736,0.014176,0.000384,0.001568,0.000992,0.000384,1.179523
0.416641,0.017664,0.730882,0.000736,0.014048,0.000384,0.001504,0.001089,0.000416,1.190180
0.416258,0.017408,0.721250,0.000800,0.014176,0.000352,0.001472,0.000960,0.000384,1.179844
0.416257,0.017472,0.733282,0.000864,0.013888,0.000352,0.001504,0.001088,0.000384,1.191939
0.417505,0.017504,0.757762,0.000768,0.013984,0.000384,0.001536,0.001024,0.000416,1.217635
0.416577,0.017632,0.729538,0.000864,0.014016,0.000320,0.001536,0.001056,0.000416,1.189252
0.415713,0.017408,0.733090,0.000800,0.014272,0.000672,0.001472,0.001120,0.000608,1.191907
0.416193,0.017440,0.770658,0.000928,0.014784,0.000352,0.001504,0.001024,0.000384,1.229955
0.416609,0.017952,0.731778,0.000736,0.014112,0.000320,0.001600,0.001152,0.000352,1.191459
0.417282,0.017728,0.731810,0.000800,0.014656,0.000352,0.001472,0.001120,0.000352,1.192260
0.430497,0.017568,0.724098,0.000736,0.014816,0.000352,0.001760,0.001088,0.000608,1.198243
0.416673,0.017536,0.728066,0.000768,0.014208,0.000416,0.001536,0.001376,0.000608,1.188099
0.416897,0.017536,0.737634,0.000768,0.014593,0.000384,0.001600,0.001248,0.000608,1.197988
0.431458,0.017472,0.723010,0.000736,0.014144,0.000352,0.001568,0.001376,0.000384,1.197508
0.417025,0.017632,0.732578,0.000800,0.014208,0.000352,0.001536,0.001184,0.000416,1.192515
0.415841,0.017536,0.763490,0.001024,0.015265,0.000352,0.001504,0.001088,0.000384,1.224260
0.415938,0.017600,0.718914,0.000896,0.014368,0.000384,0.001536,0.001024,0.000384,1.177732
0.416577,0.017696,0.732322,0.000768,0.014080,0.000384,0.001632,0.001056,0.000416,1.191587
0.416321,0.017440,0.772226,0.000768,0.014784,0.000416,0.001536,0.000960,0.000608,1.231619
0.416002,0.017312,0.725922,0.000768,0.014272,0.000416,0.001600,0.000992,0.000384,1.184228
0.416257,0.017472,0.725730,0.000704,0.014944,0.000384,0.001568,0.000960,0.000352,1.185059
0.415713,0.017536,0.740802,0.000800,0.014048,0.000416,0.001504,0.001088,0.000384,1.199011
0.415777,0.017536,0.730498,0.000896,0.014432,0.000384,0.001632,0.001376,0.000448,1.190211
0.415746,0.017536,0.742402,0.000736,0.014464,0.000416,0.001504,0.001408,0.000384,1.201316
0.431841,0.017280,0.729666,0.000768,0.014400,0.000320,0.001600,0.001184,0.000480,1.204451
0.415713,0.017504,0.737730,0.000768,0.014080,0.000384,0.002048,0.001504,0.000384,1.197251
0.416290,0.017568,0.736066,0.000864,0.014176,0.000608,0.001696,0.001184,0.000416,1.195812
0.417313,0.017600,0.737666,0.000768,0.014336,0.000352,0.001504,0.001120,0.000352,1.197987
0.416993,0.017632,0.735682,0.000672,0.014304,0.000384,0.001568,0.001120,0.000352,1.195907
0.416289,0.017761,0.770690,0.000832,0.014080,0.000352,0.001504,0.001344,0.000384,1.230052
0.416353,0.017632,0.724066,0.000672,0.014336,0.000384,0.001536,0.001152,0.000448,1.183395
0.418273,0.017632,0.728130,0.000768,0.014336,0.000384,0.001472,0.000960,0.000352,1.189219
0.417185,0.017664,0.756867,0.000960,0.014208,0.000576,0.001504,0.001216,0.000352,1.217508
0.416289,0.017440,0.734434,0.001024,0.014880,0.000416,0.001472,0.000960,0.000416,1.194051
0.415969,0.017440,0.737026,0.000896,0.014944,0.000384,0.001504,0.000960,0.000384,1.196739
0.433473,0.017696,0.736579,0.000704,0.014176,0.000608,0.001504,0.001056,0.000576,1.213028
0.415873,0.017664,0.735842,0.000736,0.014176,0.000416,0.001536,0.001248,0.000352,1.195075
0.416161,0.017472,0.744386,0.000736,0.014496,0.000384,0.001600,0.001152,0.000384,1.203619
0.433857,0.017504,0.732514,0.000832,0.014272,0.000384,0.001504,0.000960,0.000352,1.209507
0.416642,0.017536,0.737826,0.000768,0.014080,0.000608,0.001568,0.001056,0.000416,1.197412
0.416769,0.017600,0.756738,0.000896,0.014528,0.000448,0.001696,0.001088,0.000416,1.218819
0.416033,0.018112,0.732194,0.000896,0.014880,0.000384,0.001568,0.001056,0.000896,1.192515
0.415458,0.017504,0.732290,0.000800,0.013888,0.000384,0.001632,0.001056,0.000384,1.190084
0.416353,0.017568,0.742082,0.000800,0.013856,0.000416,0.001600,0.001088,0.000416,1.200835
0.416225,0.017536,0.732994,0.000800,0.014240,0.000384,0.001600,0.001088,0.000384,1.192771
0.416929,0.017601,0.733506,0.000736,0.014528,0.000384,0.001536,0.001056,0.000352,1.193220
0.416033,0.017696,0.759010,0.000736,0.015008,0.000416,0.001600,0.001344,0.000352,1.218979
0.415617,0.017568,0.744866,0.000768,0.014176,0.000384,0.001600,0.001344,0.000576,1.203683
0.416385,0.017664,0.732163,0.000768,0.014272,0.000416,0.001600,0.001184,0.000384,1.191364
0.430081,0.017440,0.733090,0.000768,0.014752,0.000352,0.001440,0.001216,0.000384,1.206435
0.415425,0.017632,0.727490,0.000832,0.013952,0.000384,0.001440,0.001120,0.000832,1.185475
0.416449,0.017664,0.730946,0.000800,0.013888,0.000384,0.001504,0.001056,0.000384,1.189699
0.416770,0.017408,0.755042,0.000736,0.014272,0.000384,0.001568,0.001152,0.000384,1.214756
0.415873,0.017472,0.730018,0.000736,0.013952,0.000384,0.001536,0.000992,0.000384,1.188099
0.416353,0.017792,0.752034,0.000704,0.014336,0.000385,0.001600,0.001024,0.000384,1.212068
0.415938,0.017600,0.746434,0.000704,0.014208,0.000384,0.001568,0.001152,0.000384,1.205060
0.415713,0.017920,0.725186,0.000800,0.014272,0.000416,0.001472,0.001120,0.000384,1.184163
0.415745,0.017632,0.759170,0.000896,0.015136,0.000416,0.001568,0.001056,0.000448,1.218979
0.416194,0.017408,0.740098,0.000704,0.013952,0.000384,0.001472,0.001056,0.000352,1.198468
0.417025,0.017920,0.734562,0.000704,0.013984,0.000384,0.001600,0.001056,0.000384,1.194083
0.431137,0.017568,0.727298,0.000768,0.014048,0.000448,0.001568,0.000992,0.000448,1.201251
0.416194,0.017472,0.731010,0.000864,0.013920,0.000352,0.001568,0.001088,0.000352,1.189764
0.417217,0.017568,0.733154,0.000832,0.014816,0.000384,0.001504,0.001152,0.000448,1.193699
0.433089,0.017760,0.734786,0.000768,0.014080,0.000384,0.001664,0.001184,0.000448,1.211011
0.415874,0.017728,0.735202,0.000736,0.014784,0.000352,0.001440,0.001152,0.000320,1.194884
0.416129,0.017536,0.731106,0.000704,0.030496,0.000640,0.001664,0.001152,0.000416,1.207331
0.415553,0.017664,0.733506,0.000704,0.014240,0.000352,0.001664,0.001120,0.000448,1.191843
0.416001,0.017633,0.735010,0.000704,0.014208,0.000640,0.001568,0.001056,0.000416,1.194116
0.416129,0.017472,0.764130,0.000832,0.014336,0.000384,0.001568,0.001024,0.000320,1.223171
0.417057,0.017632,0.733378,0.000768,0.014368,0.000384,0.001664,0.001280,0.000352,1.193603
0.416034,0.017536,0.730978,0.000768,0.014368,0.000384,0.001504,0.001632,0.000384,1.190660
0.417729,0.017664,0.741314,0.001088,0.015328,0.000640,0.001536,0.001088,0.000416,1.203235
0.417793,0.017600,0.728898,0.000736,0.013888,0.000384,0.001536,0.001376,0.000320,1.189379
0.416353,0.017440,0.731907,0.000864,0.014912,0.000384,0.001536,0.001120,0.000352,1.191556
0.428577,0.017408,0.735554,0.000864,0.014560,0.000416,0.001728,0.000992,0.000416,1.207715
0.416065,0.017696,0.724770,0.000736,0.014400,0.000352,0.001664,0.000896,0.000256,1.183043
0.416833,0.017728,0.732898,0.000928,0.015584,0.000384,0.001472,0.001056,0.000352,1.193891
0.422626,0.017728,0.738946,0.000928,0.014272,0.000352,0.001504,0.001248,0.000352,1.204996
0.416097,0.017472,0.750338,0.000832,0.014112,0.000352,0.001536,0.001056,0.000352,1.209443
0.415937,0.017696,0.776291,0.000896,0.014496,0.000352,0.001536,0.001120,0.000448,1.235684
0.417377,0.017568,0.731138,0.000832,0.013984,0.000384,0.001568,0.001120,0.000384,1.191363
0.416097,0.017472,0.734594,0.000832,0.014176,0.000416,0.001760,0.001056,0.000416,1.193507
0.415745,0.017568,0.761346,0.000736,0.013984,0.000384,0.001600,0.001088,0.000352,1.220100
0.416129,0.017696,0.727234,0.000704,0.013952,0.000352,0.001600,0.001216,0.000352,1.186179
0.415457,0.017664,0.727266,0.000736,0.014080,0.000384,0.001696,0.001184,0.000384,1.186531
0.434626,0.021088,0.723778,0.000832,0.014208,0.000640,0.001600,0.001088,0.000832,1.206212
0.415745,0.017504,0.732546,0.000768,0.014048,0.000384,0.001568,0.001024,0.000384,1.191043
0.416289,0.017568,0.740450,0.000768,0.014048,0.000352,0.001504,0.001088,0.000832,1.199939
0.435682,0.017504,0.740866,0.000800,0.014112,0.000352,0.001504,0.001056,0.000352,1.219236
0.415553,0.017824,0.736994,0.000864,0.014176,0.000384,0.001440,0.001056,0.000640,1.196131
0.415617,0.017760,0.752642,0.000800,0.014080,0.000352,0.001665,0.001120,0.000448,1.212260
0.416289,0.017472,0.724642,0.000800,0.014208,0.000320,0.001536,0.001216,0.000384,1.184003
0.415489,0.017344,0.735778,0.000768,0.014048,0.000384,0.001632,0.001152,0.000576,1.194371
0.415937,0.017600,0.754563,0.000928,0.014080,0.000384,0.001536,0.001024,0.000384,1.213700
0.416929,0.017760,0.740738,0.000768,0.014080,0.000352,0.001440,0.001088,0.000384,1.201219
0.415873,0.017696,0.737154,0.000768,0.014368,0.000384,0.001568,0.001120,0.000384,1.196259
0.415970,0.017440,0.747138,0.000704,0.014336,0.000384,0.001568,0.001120,0.000352,1.206340
0.415233,0.018048,0.738210,0.000800,0.014048,0.000384,0.001568,0.001088,0.000384,1.196867
0.415713,0.018272,0.725314,0.000832,0.014016,0.000352,0.001504,0.001184,0.000352,1.184611
0.431873,0.017536,0.766402,0.000832,0.014144,0.000384,0.001504,0.001088,0.000416,1.241187
0.415489,0.017536,0.733698,0.000704,0.014304,0.000384,0.001536,0.001088,0.000352,1.192035
0.415521,0.017665,0.725666,0.000736,0.014176,0.000384,0.001600,0.001216,0.000416,1.184772
0.415233,0.017696,0.721346,0.000736,0.013888,0.000384,0.001568,0.000960,0.000352,1.179075
0.416161,0.017856,0.739042,0.000672,0.014016,0.000384,0.001600,0.000960,0.000352,1.197827
0.416706,0.017760,0.766178,0.001152,0.014624,0.000416,0.001536,0.001344,0.000384,1.228068
0.415649,0.017632,0.729346,0.000768,0.014048,0.000352,0.001536,0.001056,0.000416,1.187715
0.416193,0.017728,0.729059,0.000768,0.014464,0.000416,0.001568,0.001024,0.000352,1.188580
0.417121,0.017632,0.751042,0.000960,0.014880,0.000384,0.001536,0.000960,0.000352,1.212259
0.416417,0.017664,0.739010,0.000704,0.014112,0.000352,0.001568,0.001120,0.000352,1.198467
0.415394,0.017472,0.733346,0.000768,0.013984,0.000416,0.001504,0.001088,0.000352,1.191588
0.429889,0.017664,0.739170,0.000704,0.014304,0.000416,0.001600,0.001216,0.000416,1.212611
0.415521,0.017632,0.731138,0.000736,0.013984,0.000352,0.001536,0.001088,0.000384,1.189667
0.415554,0.017472,0.732450,0.000672,0.014048,0.000416,0.001536,0.001056,0.000384,1.190532
0.415073,0.017408,0.737218,0.000736,0.014272,0.000416,0.001600,0.001184,0.000384,1.195779
0.415489,0.017536,0.728994,0.000768,0.014017,0.000384,0.001536,0.000992,0.000384,1.187108
0.415777,0.017600,0.748834,0.000704,0.014688,0.000576,0.001536,0.001088,0.000384,1.208291
0.415393,0.017856,0.717858,0.000704,0.014208,0.000352,0.001600,0.001056,0.000384,1.176099
0.416225,0.017408,0.735842,0.000800,0.013984,0.000352,0.001536,0.001088,0.000384,1.194436
0.415937,0.017376,0.742658,0.000672,0.013888,0.000352,0.001504,0.001152,0.000384,1.200963
0.415809,0.017632,0.728002,0.000704,0.014080,0.000416,0.001568,0.001088,0.000384,1.186563
0.415266,0.017536,0.730018,0.000768,0.014080,0.000384,0.001472,0.000992,0.000352,1.187780
0.431489,0.017408,0.735490,0.000704,0.013856,0.000384,0.001568,0.001120,0.000384,1.209315
0.416097,0.017472,0.730498,0.000736,0.013824,0.000352,0.001504,0.001088,0.000416,1.188707
0.415682,0.017632,0.736226,0.000672,0.013920,0.000384,0.001504,0.001120,0.000608,1.195236
0.432673,0.017440,0.749218,0.000864,0.013952,0.000608,0.001440,0.001184,0.000800,1.225251
0.414945,0.017440,0.731170,0.000672,0.014049,0.000384,0.001504,0.000992,0.000576,1.188612
0.416001,0.017280,0.740258,0.000768,0.014528,0.000576,0.001536,0.001216,0.000896,1.200035
0.416929,0.017344,0.714562,0.000768,0.013952,0.000384,0.001472,0.000992,0.000576,1.173667
0.416929,0.017440,0.731554,0.000928,0.014144,0.000320,0.001536,0.001088,0.000576,1.191268
0.415873,0.017344,0.752034,0.000928,0.015136,0.000640,0.001472,0.001120,0.000416,1.212355
0.415905,0.017376,0.737698,0.000736,0.014272,0.000384,0.001440,0.001056,0.000832,1.196643
0.416001,0.017377,0.721250,0.000768,0.014144,0.000448,0.001536,0.001056,0.000352,1.179588
0.415905,0.017856,0.753186,0.000832,0.013888,0.000352,0.001440,0.001152,0.000384,1.211619
0.416321,0.017984,0.723106,0.000704,0.014080,0.000416,0.001824,0.001088,0.000352,1.183363
0.415842,0.017984,0.716770,0.000800,0.014240,0.000352,0.001408,0.001024,0.000384,1.175460
0.436001,0.017472,0.725602,0.000768,0.014080,0.000352,0.001472,0.001216,0.000384,1.204259
0.415553,0.017952,0.737154,0.000768,0.013856,0.000352,0.001536,0.001056,0.000832,1.196195
0.415490,0.017408,0.733922,0.000864,0.013952,0.000352,0.001472,0.001024,0.000384,1.191876
0.416385,0.018144,0.731106,0.000736,0.014176,0.000384,0.001600,0.001088,0.000384,1.190819
0.415393,0.017536,0.731746,0.000800,0.014016,0.000352,0.001536,0.001056,0.000416,1.189699
0.416002,0.017504,0.767970,0.000928,0.014912,0.000576,0.001472,0.001120,0.000384,1.227812
0.416545,0.017696,0.737346,0.000768,0.013952,0.000352,0.001504,0.001120,0.000416,1.196611
0.417666,0.017472,0.719458,0.000832,0.013920,0.000384,0.001568,0.000992,0.000384,1.179428
0.416033,0.017792,0.755906,0.000800,0.014688,0.000384,0.001536,0.001120,0.000384,1.216419
0.416449,0.017504,0.735074,0.000736,0.014080,0.000416,0.001600,0.001120,0.000416,1.194211
0.417570,0.017600,0.723330,0.000672,0.014208,0.000352,0.001568,0.000992,0.000416,1.183428
0.415809,0.033792,0.739458,0.000800,0.013824,0.000384,0.001536,0.000992,0.000416,1.214275
0.415809,0.017472,0.736515,0.000704,0.014752,0.000384,0.001568,0.001024,0.000384,1.195684
0.416801,0.017632,0.729922,0.000736,0.014112,0.000384,0.001504,0.001408,0.000384,1.189603
0.435169,0.017568,0.743266,0.000704,0.014560,0.000640,0.001472,0.000992,0.000384,1.221603
