Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.794979,0.000768,0.002272,0.001056,0.000416,1.804099
1.716387,0.000736,0.002944,0.000864,0.000352,1.726083
1.776131,0.000864,0.003104,0.001120,0.000352,1.786755
1.716484,0.000800,0.002176,0.001088,0.000352,1.725220
1.748900,0.000896,0.002880,0.001152,0.000416,1.759812
1.722627,0.000704,0.002272,0.001024,0.000320,1.732035
1.789059,0.000832,0.003040,0.001184,0.000512,1.800387
1.726019,0.000832,0.002432,0.001152,0.000384,1.736739
1.744483,0.000928,0.002880,0.001216,0.000352,1.756195
1.751363,0.000768,0.002112,0.001056,0.000384,1.760643
1.756131,0.000768,0.002240,0.001024,0.000352,1.764931
1.698499,0.000736,0.002144,0.000992,0.000384,1.707075
1.752259,0.000768,0.003200,0.001344,0.000448,1.763651
1.715235,0.000768,0.002464,0.000992,0.000320,1.724899
1.741987,0.000928,0.002624,0.001248,0.000416,1.753731
1.724675,0.000864,0.002976,0.001056,0.000352,1.736227
1.793732,0.000864,0.002304,0.001184,0.000352,1.803684
1.764196,0.000704,0.002304,0.001120,0.000352,1.774084
1.762371,0.000800,0.002656,0.001216,0.000384,1.773827
1.734915,0.000736,0.002464,0.001152,0.000416,1.745251
1.803460,0.000832,0.002464,0.001120,0.000384,1.813412
1.755395,0.000832,0.002688,0.001152,0.000352,1.766275
1.748323,0.000736,0.002528,0.001152,0.000384,1.758083
1.736611,0.000768,0.002464,0.001088,0.000384,1.746563
1.753508,0.000736,0.002464,0.001184,0.000384,1.763300
1.747235,0.000736,0.002336,0.001152,0.000416,1.756547
1.739363,0.000864,0.002528,0.001120,0.000384,1.749891
1.726147,0.000704,0.002400,0.001248,0.000384,1.735779
1.754435,0.000960,0.002464,0.001120,0.000384,1.766115
1.749955,0.000672,0.002304,0.001184,0.000448,1.760003
1.751652,0.000800,0.002656,0.001120,0.000384,1.761732
1.709731,0.000640,0.002240,0.001152,0.000384,1.719139
1.777764,0.000800,0.002528,0.001248,0.000416,1.788612
1.752163,0.000704,0.002496,0.001216,0.000416,1.762147
1.747620,0.000704,0.002528,0.001120,0.000384,1.758308
1.752579,0.000768,0.002336,0.001056,0.000416,1.762371
1.776100,0.000768,0.002528,0.001056,0.000384,1.786628
1.731555,0.000672,0.002496,0.001120,0.000352,1.741283
1.760100,0.000704,0.002816,0.001152,0.000416,1.771204
1.741123,0.000736,0.002368,0.001152,0.000352,1.750819
1.810307,0.000896,0.002560,0.001088,0.000416,1.820771
1.734915,0.000704,0.002400,0.001056,0.000384,1.744739
1.786276,0.000832,0.002592,0.001280,0.000416,1.796580
1.746339,0.000800,0.002528,0.001056,0.000352,1.756227
1.773219,0.000928,0.002720,0.001056,0.000352,1.784195
1.747108,0.000832,0.002400,0.001280,0.000352,1.756996
1.808612,0.000896,0.002400,0.001024,0.000384,1.818852
1.748035,0.000832,0.002496,0.001184,0.000416,1.758467
1.792291,0.001280,0.003072,0.001152,0.000416,1.804483
1.760675,0.000672,0.002464,0.001152,0.000448,1.771203
1.775523,0.000832,0.002368,0.001184,0.000384,1.786307
1.779171,0.000736,0.002336,0.001152,0.000384,1.789283
1.757924,0.000704,0.002592,0.001152,0.000288,1.767812
1.774276,0.000704,0.003104,0.001248,0.000416,1.786116
1.760676,0.000960,0.002496,0.001088,0.000384,1.771108
1.783588,0.000832,0.002368,0.001152,0.000384,1.793252
1.782564,0.000928,0.003232,0.001120,0.000480,1.794276
1.782819,0.000896,0.002432,0.001152,0.000352,1.792867
1.776996,0.000768,0.002432,0.001152,0.000320,1.786852
1.778532,0.000960,0.003264,0.001344,0.000448,1.790916
1.769028,0.000960,0.003136,0.001120,0.000416,1.780484
1.744067,0.000960,0.002528,0.001152,0.000384,1.754339
1.768675,0.000768,0.002560,0.001088,0.000384,1.779139
1.744835,0.000704,0.002304,0.001120,0.000384,1.754531
1.762307,0.000672,0.002400,0.001024,0.000352,1.772067
1.787075,0.000672,0.002496,0.001248,0.000384,1.797027
1.762019,0.000768,0.002432,0.001120,0.000384,1.771907
1.738531,0.000832,0.002592,0.001216,0.000384,1.748995
1.800324,0.000736,0.002976,0.001152,0.000352,1.811908
1.743171,0.000800,0.002432,0.001312,0.000384,1.753251
1.778659,0.000768,0.002496,0.001056,0.000384,1.788963
1.746020,0.000672,0.002400,0.001152,0.000384,1.755940
1.760324,0.000864,0.002496,0.001216,0.000416,1.771460
1.739747,0.000736,0.002400,0.001216,0.000384,1.749379
1.802787,0.000896,0.003072,0.001152,0.000448,1.814051
1.725220,0.000736,0.002368,0.001152,0.000352,1.735140
1.756515,0.000832,0.002496,0.001152,0.000416,1.766339
1.749251,0.000736,0.002656,0.001120,0.000352,1.760067
1.746340,0.000896,0.003296,0.001152,0.000480,1.757764
1.758947,0.000832,0.002624,0.001216,0.000384,1.769539
1.763460,0.000768,0.003104,0.001248,0.000384,1.775300
1.743331,0.000768,0.002400,0.001248,0.000416,1.753955
1.753924,0.000864,0.002528,0.001248,0.000384,1.764420
1.769635,0.000672,0.002304,0.001120,0.000352,1.779459
1.747908,0.000736,0.002400,0.001152,0.000384,1.757796
1.731331,0.000736,0.002528,0.001216,0.000384,1.741475
1.728035,0.000736,0.002528,0.001152,0.000416,1.738019
1.744771,0.000736,0.002752,0.001184,0.000448,1.756323
1.766212,0.000800,0.002592,0.001248,0.000384,1.776612
1.739971,0.000768,0.002400,0.001216,0.000384,1.749987
1.743395,0.000736,0.002464,0.001120,0.000384,1.752931
1.754403,0.000864,0.002528,0.001120,0.000384,1.764964
1.731427,0.000800,0.002368,0.001152,0.000352,1.741347
1.736388,0.000640,0.002432,0.001056,0.000416,1.746276
1.715299,0.000768,0.002336,0.001024,0.000416,1.724931
1.718851,0.000640,0.002592,0.001088,0.000352,1.728707
1.751684,0.000896,0.003264,0.001184,0.000448,1.763940
1.745219,0.000832,0.002336,0.001120,0.000352,1.755939
1.736387,0.000768,0.002528,0.001120,0.000384,1.746339
1.734787,0.000736,0.002496,0.001152,0.000384,1.744707
1.772355,0.000800,0.002400,0.001152,0.000352,1.781763
1.737764,0.000672,0.002368,0.001120,0.000480,1.746852
1.738691,0.000736,0.002336,0.001056,0.000384,1.747939
1.763843,0.000800,0.002560,0.001120,0.000416,1.773891
1.759843,0.000736,0.002272,0.001088,0.000448,1.769059
1.739331,0.000832,0.002400,0.001056,0.000352,1.748579
1.765284,0.000704,0.002400,0.001088,0.000352,1.774564
1.727748,0.000672,0.002432,0.001024,0.000352,1.736964
1.749540,0.000704,0.002720,0.001152,0.000416,1.759236
1.736964,0.000800,0.002304,0.001216,0.000352,1.746436
1.729988,0.000672,0.002272,0.001120,0.000352,1.738948
1.736804,0.000768,0.002368,0.001120,0.000320,1.746308
1.742212,0.000864,0.002208,0.001024,0.000384,1.751108
1.752644,0.000800,0.002240,0.001088,0.000352,1.761540
1.750884,0.000672,0.002240,0.001120,0.000352,1.760132
1.720196,0.000736,0.002240,0.001120,0.000352,1.729284
1.734020,0.000736,0.002368,0.001184,0.000352,1.743812
1.770884,0.000896,0.002400,0.001184,0.000352,1.781604
1.741699,0.000704,0.002240,0.001120,0.000384,1.751107
1.762627,0.000768,0.002944,0.001120,0.000384,1.772995
1.737763,0.000736,0.002304,0.001152,0.000352,1.747299
1.732131,0.000768,0.002432,0.001152,0.000384,1.742147
1.747044,0.000832,0.002368,0.000992,0.000352,1.756100
1.733924,0.000704,0.002336,0.001120,0.000352,1.743204
1.755843,0.000896,0.002336,0.001120,0.000384,1.765155
1.721859,0.000864,0.002240,0.001088,0.000352,1.730979
1.751011,0.000832,0.002496,0.001152,0.000416,1.760931
1.736452,0.000800,0.002400,0.001024,0.000384,1.746020
1.783331,0.000960,0.002496,0.001056,0.000320,1.792995
1.739107,0.000832,0.002208,0.001056,0.000416,1.748291
1.744228,0.000832,0.002368,0.001120,0.000384,1.753444
1.743843,0.000704,0.002304,0.001056,0.000384,1.752707
1.734340,0.000736,0.002240,0.001088,0.000384,1.743588
1.762819,0.000832,0.002112,0.001056,0.000384,1.771395
1.725827,0.000704,0.002336,0.001056,0.000384,1.734915
1.736452,0.000736,0.002272,0.001024,0.000384,1.745572
1.747715,0.000832,0.002496,0.001056,0.000384,1.757539
1.733604,0.000672,0.002432,0.001088,0.000384,1.742756
1.749859,0.000704,0.002400,0.001088,0.000416,1.759171
1.759748,0.000704,0.002496,0.001120,0.000352,1.768900
1.750627,0.000832,0.002464,0.001056,0.000352,1.760067
1.729155,0.000768,0.003104,0.001088,0.000384,1.739907
1.777188,0.000736,0.002336,0.001024,0.000352,1.786084
1.738339,0.000736,0.002528,0.001120,0.000384,1.747555
1.724452,0.000768,0.002656,0.001024,0.000384,1.734372
1.743203,0.000640,0.002528,0.001088,0.000352,1.753283
1.776899,0.000896,0.002464,0.001056,0.000352,1.789379
1.769796,0.000992,0.003360,0.001088,0.000352,1.780964
1.737732,0.000832,0.002400,0.001120,0.000416,1.748388
1.732195,0.000768,0.002432,0.001120,0.000352,1.741699
1.759043,0.000800,0.002368,0.001056,0.000352,1.768163
1.748356,0.000704,0.002336,0.001120,0.000352,1.757444
1.761635,0.000704,0.002528,0.001120,0.000384,1.772643
1.739139,0.000800,0.002368,0.001120,0.000384,1.748547
1.743651,0.000736,0.002560,0.001376,0.000384,1.753891
1.719812,0.000768,0.002560,0.001056,0.000384,1.728996
1.723235,0.000768,0.002336,0.001088,0.000385,1.734724
1.729091,0.000768,0.002304,0.001024,0.000352,1.738691
1.775811,0.000800,0.003232,0.001088,0.000448,1.786755
1.734275,0.000768,0.002528,0.001184,0.000384,1.743555
1.732899,0.000864,0.002272,0.001056,0.000352,1.741891
1.715875,0.000768,0.002272,0.001120,0.000384,1.725251
1.736259,0.000736,0.002240,0.001088,0.000352,1.745571
1.760771,0.000832,0.002368,0.001024,0.000352,1.770211
1.738211,0.000768,0.002432,0.001088,0.000384,1.747555
1.737476,0.000768,0.002272,0.001056,0.000384,1.747012
1.761539,0.000896,0.003040,0.001152,0.000352,1.772227
1.734467,0.000768,0.002464,0.001088,0.000384,1.743779
1.798819,0.000896,0.003232,0.001088,0.000416,1.809699
1.732227,0.000736,0.002304,0.001120,0.000352,1.741027
1.776131,0.000736,0.002400,0.001088,0.000352,1.785155
1.756419,0.000800,0.002752,0.001120,0.000352,1.766660
1.747172,0.000704,0.002304,0.001056,0.000320,1.756676
1.729860,0.000832,0.002944,0.001088,0.000384,1.740612
1.728195,0.000768,0.002368,0.000992,0.000384,1.737571
1.773891,0.000864,0.002400,0.001152,0.000416,1.783683
1.756099,0.000704,0.002400,0.001152,0.000352,1.766083
1.755172,0.000704,0.002272,0.001216,0.000384,1.764388
1.774275,0.000768,0.002272,0.001120,0.000384,1.783651
1.745923,0.000768,0.002304,0.001152,0.000416,1.755747
1.793092,0.000704,0.002400,0.001088,0.000352,1.802692
1.780419,0.000704,0.002304,0.001120,0.000384,1.789987
1.738019,0.000736,0.002272,0.001184,0.000416,1.747459
1.769220,0.000704,0.002240,0.001184,0.000352,1.778916
1.762627,0.000736,0.002400,0.001216,0.000352,1.772099
1.776068,0.000736,0.002400,0.001216,0.000384,1.786084
1.775075,0.000768,0.002368,0.001184,0.000320,1.784483
1.755396,0.000768,0.003072,0.001472,0.000448,1.766756
1.757443,0.000736,0.002464,0.001216,0.000352,1.766915
1.740772,0.000704,0.002080,0.001152,0.000384,1.750308
1.764419,0.000736,0.002368,0.001120,0.000352,1.773699
1.759396,0.000736,0.003264,0.001152,0.000384,1.770980
1.736195,0.000800,0.002336,0.001184,0.000384,1.745315
1.729892,0.000768,0.002272,0.018720,0.000672,1.759012
1.764515,0.000736,0.002240,0.001088,0.000608,1.773635
1.793668,0.000768,0.002464,0.001152,0.000416,1.804036
1.740963,0.000800,0.002272,0.001376,0.000448,1.750467
1.800291,0.000832,0.002400,0.001152,0.000352,1.810211
1.768771,0.000800,0.002432,0.001088,0.000352,1.777923
1.767844,0.000832,0.003072,0.001120,0.000384,1.779012
1.769955,0.000832,0.003008,0.001184,0.000352,1.781763
1.747171,0.000960,0.002848,0.001184,0.000384,1.758979
1.737060,0.000768,0.002400,0.001056,0.000384,1.746724
1.773923,0.000736,0.002432,0.001024,0.000416,1.783363
1.751971,0.000736,0.002304,0.001120,0.000384,1.761411
1.758403,0.000768,0.002912,0.001280,0.000384,1.772035
1.740036,0.000768,0.002624,0.001184,0.000352,1.750628
1.755748,0.000832,0.003328,0.001088,0.000384,1.767236
1.722019,0.000672,0.002272,0.001120,0.000448,1.731491
1.783747,0.000832,0.003392,0.001280,0.000384,1.796547
1.749635,0.000704,0.002464,0.001152,0.000416,1.759139
1.804355,0.000736,0.002464,0.001152,0.000384,1.814275
1.761123,0.000800,0.002240,0.001120,0.000416,1.770819
1.801475,0.000864,0.003040,0.001088,0.000384,1.812643
1.774499,0.000864,0.002560,0.001184,0.000480,1.785795
1.774883,0.000864,0.002592,0.001216,0.000384,1.786947
1.742659,0.000800,0.002784,0.001216,0.000384,1.753251
1.754115,0.000800,0.002368,0.001120,0.000384,1.764963
1.773123,0.000832,0.002304,0.001024,0.000384,1.782275
1.752515,0.000800,0.003040,0.001088,0.000416,1.763523
1.767203,0.000704,0.002656,0.001120,0.000384,1.776516
1.768516,0.000768,0.002624,0.001184,0.000416,1.779492
1.746244,0.000704,0.002272,0.001248,0.000448,1.755428
1.766180,0.000896,0.002752,0.001216,0.000448,1.776804
1.740772,0.000736,0.002976,0.001216,0.000416,1.752708
1.764355,0.000800,0.002496,0.001184,0.000384,1.777315
1.771363,0.000704,0.002304,0.001440,0.000384,1.782467
1.772132,0.000672,0.002304,0.001216,0.000448,1.782660
1.773700,0.000704,0.002560,0.001184,0.000384,1.784676
1.768003,0.000800,0.002432,0.001152,0.000416,1.779971
1.769475,0.000704,0.002304,0.001184,0.000416,1.779043
1.786852,0.000768,0.002624,0.001152,0.000384,1.797924
1.759203,0.000928,0.002624,0.001248,0.000416,1.771171
1.766947,0.000864,0.002592,0.001088,0.000416,1.777827
1.740995,0.000800,0.002432,0.001120,0.000416,1.751107
1.756452,0.000768,0.002496,0.001216,0.000416,1.765796
1.724547,0.000640,0.002368,0.001184,0.000416,1.733731
1.801348,0.000800,0.002240,0.001088,0.000384,1.810308
1.733571,0.000704,0.002304,0.001184,0.000384,1.742883
1.759971,0.000897,0.002368,0.001088,0.000384,1.769444
1.720451,0.000736,0.002368,0.001024,0.000384,1.729731
1.782787,0.000896,0.002848,0.001088,0.000384,1.793507
1.781924,0.000992,0.004096,0.002112,0.000576,1.796292
1.776227,0.000960,0.004352,0.001568,0.000576,1.790403
1.752931,0.000960,0.003168,0.001408,0.000320,1.764643
1.808388,0.000864,0.003072,0.001120,0.000384,1.819748
1.770563,0.000864,0.002528,0.001184,0.000416,1.781859
1.772003,0.000864,0.002432,0.001120,0.000384,1.781827
1.756516,0.000832,0.002560,0.001120,0.000448,1.767364
1.757123,0.000992,0.003168,0.001120,0.000352,1.768387
1.728579,0.000864,0.002464,0.001088,0.000416,1.738883
1.784868,0.000960,0.002656,0.001408,0.000320,1.795588
1.750339,0.000960,0.002528,0.001120,0.000416,1.761155
1.749380,0.000928,0.003136,0.001248,0.000384,1.760996
1.745668,0.000928,0.002464,0.001184,0.000384,1.756644
1.823844,0.000832,0.002656,0.001216,0.000384,1.833700
1.781539,0.000704,0.002496,0.001152,0.000352,1.792003
1.777315,0.001088,0.003424,0.001216,0.000320,1.789891
1.744963,0.000704,0.002624,0.001184,0.000352,1.755555
1.782724,0.000992,0.002368,0.001088,0.000320,1.792196
1.767460,0.000736,0.002304,0.001184,0.000384,1.777700
1.766628,0.000832,0.002496,0.001088,0.000352,1.776228
1.740131,0.000800,0.002400,0.001216,0.000384,1.750371
1.786595,0.000864,0.003296,0.001184,0.000448,1.798403
1.755971,0.000896,0.002624,0.001280,0.000384,1.767075
1.766243,0.000800,0.002432,0.001152,0.000352,1.776227
1.740387,0.000736,0.002528,0.001088,0.000320,1.750723
1.769987,0.000704,0.002496,0.001216,0.000448,1.779907
1.741763,0.000736,0.002624,0.001152,0.000384,1.752131
1.744067,0.000704,0.002688,0.001472,0.000352,1.754755
1.781091,0.000896,0.002400,0.001088,0.000320,1.791075
1.768707,0.000768,0.002496,0.001280,0.000384,1.778787
1.743075,0.000704,0.002400,0.001184,0.000352,1.753027
1.768515,0.000928,0.003264,0.001376,0.000352,1.780931
1.743427,0.000800,0.002464,0.001088,0.000352,1.753571
1.783299,0.000864,0.002304,0.001152,0.000384,1.792803
1.745988,0.000736,0.002368,0.001152,0.000384,1.756068
1.766468,0.000736,0.002368,0.001184,0.000352,1.776452
1.753219,0.000704,0.002592,0.001088,0.000352,1.763523
1.794019,0.000800,0.002464,0.001184,0.000384,1.804195
1.736995,0.000800,0.002464,0.001088,0.000384,1.747619
1.771108,0.000800,0.003296,0.001088,0.000352,1.782532
1.783108,0.000896,0.003424,0.001120,0.000480,1.794724
1.732963,0.000960,0.002400,0.001184,0.000480,1.743907
1.743299,0.000800,0.002400,0.001216,0.000448,1.754019
1.743940,0.000896,0.002400,0.001248,0.000384,1.754564
1.745187,0.000896,0.002432,0.001312,0.000384,1.756227
1.773860,0.000928,0.002464,0.001056,0.000416,1.783844
1.768996,0.000832,0.002496,0.001184,0.000384,1.778884
1.737379,0.000992,0.002912,0.001248,0.000448,1.749443
1.754692,0.000864,0.002432,0.001184,0.000384,1.764484
1.778947,0.000832,0.002400,0.001152,0.000352,1.789283
1.747267,0.000928,0.003616,0.001344,0.000384,1.774915
1.790595,0.000800,0.002720,0.001120,0.000352,1.801475
1.774884,0.000832,0.003712,0.001312,0.000480,1.788228
1.759331,0.000768,0.002400,0.001376,0.000352,1.769891
1.750148,0.000800,0.004096,0.001536,0.000384,1.763332
1.739587,0.000768,0.002496,0.001376,0.000384,1.750211
1.757668,0.000832,0.002528,0.001184,0.000384,1.767236
1.756803,0.000768,0.002656,0.001344,0.000384,1.768035
1.786500,0.000768,0.002784,0.001344,0.000352,1.796772
1.747747,0.000768,0.003584,0.001344,0.000384,1.760803
1.794435,0.000896,0.002560,0.001280,0.000384,1.805187
1.741284,0.000800,0.002624,0.001184,0.000448,1.751876
1.800227,0.000960,0.002592,0.001089,0.000352,1.810372
1.757251,0.000736,0.002336,0.001376,0.000384,1.767939
1.793411,0.000832,0.003552,0.001248,0.000320,1.805187
1.736644,0.000768,0.002592,0.001280,0.000352,1.746916
1.797219,0.000896,0.003264,0.001120,0.000416,1.808611
1.743619,0.000928,0.003456,0.001216,0.000416,1.756547
1.793380,0.000832,0.002624,0.001088,0.000352,1.803204
1.738852,0.000800,0.002368,0.001216,0.000448,1.749092
1.792675,0.000832,0.003616,0.001184,0.000384,1.804643
1.774915,0.000704,0.002400,0.001344,0.000416,1.785987
1.783427,0.000832,0.003520,0.001376,0.000352,1.796355
1.737571,0.000800,0.002528,0.001184,0.000352,1.747843
1.758499,0.000768,0.002688,0.001248,0.000384,1.769059
1.747843,0.000864,0.002464,0.001056,0.000416,1.757699
1.767140,0.001152,0.003424,0.001184,0.000384,1.779076
1.750116,0.000832,0.002400,0.001056,0.000352,1.759716
1.775588,0.000960,0.002528,0.001056,0.000384,1.785124
1.747940,0.000704,0.002368,0.001216,0.000448,1.758340
1.762948,0.000768,0.002528,0.001248,0.000416,1.773700
1.746436,0.000768,0.002560,0.001152,0.000448,1.756836
1.790052,0.000768,0.002624,0.001216,0.000384,1.800516
1.807172,0.001216,0.003680,0.001856,0.000608,1.822468
1.793539,0.000928,0.003392,0.001568,0.000320,1.805315
1.743235,0.000864,0.002400,0.001376,0.000352,1.753699
1.796451,0.000864,0.002496,0.001280,0.000352,1.806307
1.754628,0.000768,0.002432,0.001696,0.000384,1.764548
1.788484,0.000928,0.003264,0.001728,0.000448,1.801572
1.746404,0.000704,0.002464,0.001152,0.000320,1.756036
1.764548,0.000960,0.002592,0.001440,0.000352,1.775972
1.735395,0.000704,0.002368,0.001376,0.000384,1.745507
1.771299,0.000928,0.003040,0.001312,0.000352,1.783171
1.725860,0.000800,0.002400,0.001280,0.000352,1.735876
1.771076,0.000896,0.002464,0.001024,0.000384,1.781060
1.723619,0.000704,0.002304,0.001184,0.000384,1.733283
1.761059,0.000832,0.002272,0.001184,0.000416,1.770787
1.792804,0.000736,0.002496,0.001120,0.000384,1.802820
1.764675,0.000800,0.002464,0.001088,0.000352,1.774723
1.727491,0.000864,0.002400,0.001088,0.000416,1.737347
1.758979,0.000864,0.002464,0.001056,0.000352,1.768899
1.734243,0.000704,0.002368,0.001120,0.000320,1.743683
1.765923,0.000800,0.003264,0.001056,0.000448,1.777411
1.744260,0.000768,0.002336,0.001120,0.000352,1.753572
1.760227,0.000768,0.003264,0.001120,0.000384,1.771331
1.720899,0.000736,0.002304,0.001216,0.000416,1.730404
1.789028,0.000928,0.003168,0.001088,0.000384,1.799748
1.757091,0.000736,0.002336,0.001120,0.000384,1.766403
1.789476,0.000736,0.002336,0.001152,0.000416,1.798692
1.758755,0.000768,0.002240,0.001184,0.000384,1.767875
1.795172,0.000864,0.003232,0.001152,0.000384,1.806404
1.743747,0.000640,0.002304,0.001120,0.000416,1.753059
1.781251,0.000832,0.002368,0.001088,0.000352,1.790595
1.724676,0.000736,0.002304,0.001152,0.000448,1.734308
1.762467,0.000896,0.002912,0.001088,0.000416,1.773411
1.730020,0.000768,0.002784,0.001088,0.000352,1.740260
1.809347,0.000768,0.002304,0.000992,0.000384,1.819171
1.768003,0.000704,0.002400,0.001088,0.000352,1.777347
1.778180,0.000928,0.003168,0.001088,0.000352,1.789316
1.756675,0.000768,0.002304,0.001024,0.000384,1.765763
1.804227,0.000864,0.002656,0.001088,0.000320,1.814403
1.762500,0.000768,0.002400,0.001120,0.000416,1.772004
1.764900,0.000832,0.002368,0.000992,0.000320,1.773924
1.754787,0.000832,0.002337,0.001152,0.000384,1.763812
1.755875,0.000928,0.002720,0.001120,0.000384,1.766563
1.757635,0.000800,0.002240,0.001184,0.000416,1.766915
1.789636,0.000896,0.003232,0.001152,0.000384,1.800804
1.759140,0.000896,0.003040,0.001184,0.000416,1.770948
1.768068,0.000960,0.002816,0.001088,0.000416,1.778916
1.740707,0.001056,0.003328,0.001120,0.000320,1.751811
1.799619,0.000736,0.002272,0.001088,0.000384,1.809027
1.732611,0.000960,0.002368,0.001120,0.000352,1.742307
1.742499,0.000800,0.002176,0.001152,0.000320,1.751779
1.740035,0.000704,0.002592,0.001120,0.000384,1.749699
1.763075,0.000800,0.002784,0.001120,0.000352,1.774339
1.731555,0.000704,0.002176,0.001152,0.000416,1.741059
1.773636,0.000704,0.002784,0.001152,0.000448,1.784772
1.738980,0.000768,0.002272,0.001152,0.000448,1.748740
1.741092,0.000768,0.002304,0.001056,0.000384,1.750692
1.745252,0.000832,0.002432,0.001120,0.000352,1.755044
1.759651,0.000704,0.002464,0.001056,0.000352,1.769059
1.755459,0.000800,0.002368,0.001088,0.000384,1.765251
1.774563,0.000768,0.003040,0.001120,0.000352,1.785571
1.742691,0.000736,0.002496,0.001120,0.000384,1.752739
1.776355,0.000864,0.003136,0.001280,0.000416,1.788547
1.732772,0.000736,0.002304,0.001184,0.000416,1.742212
1.793284,0.000832,0.002432,0.001056,0.000352,1.803620
1.731204,0.000640,0.002400,0.001120,0.000384,1.740548
1.799267,0.000800,0.002528,0.001120,0.000352,1.808675
1.741059,0.000704,0.002336,0.001184,0.000352,1.751107
1.761828,0.000928,0.003104,0.001088,0.000384,1.773252
1.728068,0.000800,0.002400,0.001152,0.000352,1.737540
1.762979,0.000768,0.002560,0.001216,0.000384,1.772739
1.746115,0.000800,0.002336,0.001248,0.000384,1.757251
1.742788,0.000832,0.002304,0.001152,0.000416,1.752516
1.772195,0.000768,0.002336,0.001184,0.000448,1.784003
1.788835,0.000800,0.002400,0.001056,0.000384,1.798243
1.721252,0.000832,0.002304,0.001088,0.000384,1.731972
1.758051,0.000800,0.002400,0.001216,0.000352,1.768963
1.753892,0.000864,0.002560,0.001184,0.000384,1.765156
1.771075,0.000736,0.002784,0.001216,0.000416,1.781475
1.763684,0.000736,0.002528,0.001152,0.000384,1.773988
1.747427,0.000736,0.002560,0.001280,0.000352,1.757795
1.735300,0.000672,0.002528,0.001216,0.000384,1.746628
1.765123,0.000736,0.002560,0.001216,0.000352,1.775331
1.741860,0.001024,0.002560,0.001120,0.000352,1.754116
1.765507,0.000704,0.002464,0.001120,0.000384,1.775427
1.760420,0.001088,0.002624,0.001056,0.000384,1.771492
1.730275,0.000768,0.002464,0.001152,0.000416,1.740291
1.764708,0.001088,0.002720,0.001280,0.000448,1.778276
1.752932,0.000800,0.002560,0.001216,0.000352,1.763236
1.799907,0.000928,0.002656,0.001216,0.000384,1.811011
1.735139,0.000672,0.002560,0.001184,0.000384,1.745091
1.792196,0.000928,0.003360,0.001088,0.000352,1.803556
1.755939,0.000736,0.002496,0.001216,0.000416,1.765763
1.756771,0.000704,0.002784,0.001248,0.000352,1.767907
1.732324,0.000704,0.002560,0.001216,0.000384,1.742180
1.773251,0.000768,0.002592,0.001056,0.000320,1.784004
1.762979,0.000704,0.003488,0.001280,0.000352,1.775363
1.788067,0.000960,0.002784,0.001120,0.000352,1.799299
1.765251,0.000800,0.002560,0.001120,0.000416,1.775523
1.766212,0.001056,0.002624,0.001248,0.000384,1.777348
1.746244,0.000960,0.002560,0.001152,0.000416,1.757412
1.780580,0.000928,0.003424,0.001184,0.000416,1.792164
1.759588,0.000800,0.002432,0.001248,0.000384,1.769668
1.782595,0.000896,0.003008,0.001088,0.000384,1.794211
1.747683,0.000768,0.002400,0.001056,0.000352,1.757699
1.759395,0.000832,0.002784,0.001152,0.000416,1.771587
1.777379,0.000832,0.002624,0.001216,0.000352,1.787811
1.761699,0.000736,0.002592,0.001120,0.000352,1.772547
1.739459,0.000928,0.002528,0.001120,0.000384,1.750371
1.796195,0.000992,0.002592,0.001184,0.000384,1.807619
1.742051,0.000864,0.002464,0.001248,0.000416,1.752355
1.753635,0.000800,0.002528,0.001120,0.000352,1.763875
1.738499,0.000800,0.002592,0.001184,0.000384,1.748867
1.778499,0.000864,0.002720,0.001056,0.000320,1.788515
1.742787,0.000928,0.002656,0.001248,0.000416,1.753987
1.791748,0.000928,0.002752,0.001120,0.000352,1.802820
1.780132,0.000768,0.002560,0.001152,0.000416,1.791044
1.744995,0.000768,0.003328,0.001216,0.000384,1.757283
1.757379,0.000832,0.002496,0.001120,0.000384,1.767555
1.761059,0.000736,0.002720,0.001184,0.000384,1.772163
1.762084,0.000896,0.002528,0.001248,0.000384,1.773060
1.767556,0.000960,0.002976,0.001248,0.000352,1.779172
1.740419,0.000768,0.002464,0.001536,0.000416,1.751299
1.803139,0.000768,0.002496,0.001184,0.000384,1.813347
1.764868,0.000704,0.003296,0.001472,0.000416,1.776612
1.753348,0.000832,0.002912,0.001216,0.000384,1.764516
1.737059,0.000768,0.002752,0.001280,0.000352,1.748163
1.749508,0.000832,0.002560,0.001184,0.000416,1.759556
1.767427,0.000768,0.002560,0.001216,0.000384,1.778211
1.788995,0.000865,0.003200,0.001184,0.000352,1.800516
1.784132,0.000992,0.002624,0.001184,0.000384,1.795364
1.763523,0.000736,0.002528,0.001280,0.000384,1.774627
1.775652,0.000928,0.002624,0.001152,0.000384,1.786308
1.811587,0.000832,0.002464,0.001152,0.000352,1.821795
1.764260,0.000768,0.002496,0.001216,0.000384,1.775108
1.771747,0.000704,0.002592,0.001216,0.000416,1.782339
1.754660,0.000736,0.002656,0.001280,0.000384,1.766244
1.769027,0.000992,0.003424,0.001344,0.000448,1.782083
1.774467,0.000800,0.002592,0.001184,0.000384,1.785315
1.768900,0.000800,0.002624,0.001088,0.000352,1.779172
1.749315,0.000704,0.002624,0.001120,0.000352,1.760067
