Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
1.739170,0.048800,0.000864,0.013952,0.000416,0.001504,0.001248,0.000352,1.812642
1.708354,0.048704,0.000832,0.013824,0.000384,0.001472,0.001280,0.000352,1.782146
1.755746,0.049376,0.000672,0.013856,0.000416,0.001664,0.001312,0.000352,1.830370
1.688866,0.049088,0.000832,0.014080,0.000416,0.001536,0.001184,0.000416,1.762786
1.713922,0.049120,0.000608,0.014048,0.000384,0.001504,0.001248,0.000352,1.787490
1.709538,0.048992,0.000864,0.013568,0.000416,0.001504,0.001152,0.000384,1.783170
1.750498,0.049696,0.000608,0.013632,0.000384,0.001536,0.001152,0.000384,1.824418
1.675426,0.048672,0.000832,0.013760,0.000352,0.001536,0.001312,0.000384,1.748962
1.737250,0.048896,0.000832,0.013792,0.000352,0.001472,0.001312,0.000384,1.810690
1.678242,0.048992,0.000896,0.013920,0.000480,0.001472,0.001312,0.000352,1.752610
1.704514,0.048736,0.000800,0.013824,0.000416,0.001440,0.001184,0.000416,1.777698
1.686177,0.048544,0.000832,0.013632,0.000416,0.001408,0.001216,0.000352,1.759617
1.729346,0.050080,0.000832,0.013760,0.000416,0.001536,0.001344,0.000352,1.804418
1.717634,0.048992,0.000832,0.014240,0.000384,0.001408,0.001280,0.000384,1.791714
1.697026,0.048864,0.000832,0.013920,0.000416,0.001504,0.001184,0.000352,1.770210
1.690050,0.048608,0.000864,0.013792,0.000416,0.001504,0.001152,0.000352,1.763010
1.716001,0.049088,0.000704,0.013824,0.000416,0.001472,0.001152,0.000384,1.789057
1.673570,0.048480,0.000832,0.013952,0.000384,0.001472,0.001152,0.000384,1.746786
1.709954,0.048704,0.000832,0.013664,0.000384,0.001408,0.001120,0.000384,1.782370
1.664770,0.048832,0.000864,0.013856,0.000384,0.001504,0.001088,0.000384,1.738466
1.712930,0.048768,0.000832,0.013664,0.000384,0.001472,0.001248,0.000352,1.786050
1.683745,0.049952,0.000864,0.013760,0.000416,0.001632,0.001152,0.000384,1.759041
1.745122,0.049536,0.000832,0.014496,0.000416,0.001536,0.001152,0.000352,1.820290
1.706722,0.049536,0.000864,0.014496,0.000384,0.001536,0.001408,0.000352,1.782434
1.739202,0.048896,0.000800,0.013696,0.000416,0.001472,0.001184,0.000384,1.812482
1.676066,0.048416,0.000832,0.013696,0.000352,0.001440,0.001248,0.000384,1.748898
1.700801,0.048896,0.000832,0.013888,0.000384,0.001504,0.001184,0.000384,1.774273
1.700898,0.048672,0.000864,0.013824,0.000448,0.001440,0.001248,0.000352,1.774626
1.709154,0.048896,0.000896,0.013984,0.000416,0.001664,0.001216,0.000416,1.783074
1.666370,0.048704,0.000832,0.013920,0.000384,0.001472,0.001216,0.000384,1.739906
1.703778,0.049056,0.000576,0.013664,0.000384,0.001440,0.001248,0.000384,1.777090
1.694050,0.049248,0.000832,0.013696,0.000416,0.001376,0.001184,0.000384,1.768290
1.707137,0.049376,0.000800,0.014144,0.000416,0.001728,0.001184,0.000352,1.781761
1.691105,0.048736,0.000832,0.013889,0.000416,0.001568,0.001184,0.000416,1.764546
1.709570,0.049152,0.000864,0.014112,0.000384,0.001440,0.001376,0.000416,1.783810
1.711970,0.048608,0.000832,0.014048,0.000384,0.001504,0.001248,0.000352,1.785090
1.693154,0.048736,0.000672,0.013888,0.000416,0.001568,0.001248,0.000384,1.766946
1.752706,0.048704,0.000832,0.013664,0.000416,0.001664,0.001216,0.000416,1.825634
1.678433,0.048640,0.000800,0.013568,0.000416,0.001440,0.001344,0.000352,1.751649
1.673506,0.048992,0.000864,0.014080,0.000448,0.001664,0.001248,0.000384,1.747682
1.719361,0.048640,0.000864,0.013888,0.000448,0.001504,0.001248,0.000416,1.792705
1.706818,0.048640,0.000864,0.014304,0.000384,0.001696,0.001376,0.000352,1.781186
1.694337,0.049312,0.000576,0.013728,0.000352,0.001472,0.001216,0.000352,1.768257
1.675106,0.048896,0.000832,0.013824,0.000448,0.001664,0.001216,0.000384,1.748706
1.709954,0.048960,0.000864,0.013664,0.000384,0.001408,0.001184,0.000416,1.783266
1.683970,0.071008,0.000896,0.014176,0.000640,0.001440,0.001312,0.000384,1.781634
1.667938,0.049472,0.000896,0.013632,0.000416,0.001472,0.001280,0.000384,1.741922
1.694434,0.048512,0.000832,0.013600,0.000384,0.001504,0.001280,0.000384,1.767522
1.677185,0.048672,0.000608,0.013568,0.000384,0.001504,0.001184,0.000352,1.749953
1.691586,0.050208,0.000800,0.014304,0.000416,0.001440,0.001248,0.000352,1.767170
1.666178,0.048736,0.000960,0.013888,0.000416,0.001504,0.001248,0.000352,1.739714
1.736482,0.048672,0.000640,0.013984,0.000384,0.001440,0.001216,0.000384,1.810242
1.699586,0.049088,0.000832,0.013696,0.000352,0.001536,0.001280,0.000384,1.773058
1.699362,0.050048,0.000640,0.013568,0.000416,0.001440,0.001216,0.000384,1.773282
1.699489,0.048576,0.000640,0.013856,0.000384,0.001408,0.001216,0.000416,1.772161
1.743842,0.049120,0.000768,0.014048,0.000384,0.001504,0.001248,0.000384,1.817570
1.707970,0.048224,0.000832,0.013568,0.000352,0.001472,0.001216,0.000352,1.780578
1.743394,0.048352,0.000800,0.013792,0.000384,0.001504,0.001216,0.000384,1.816098
1.697154,0.048576,0.000832,0.014080,0.000352,0.001504,0.001216,0.000320,1.770658
1.717857,0.050720,0.000832,0.013824,0.000384,0.001536,0.001280,0.000384,1.793281
1.672769,0.048609,0.000864,0.013792,0.000416,0.001472,0.001184,0.000384,1.745986
1.749538,0.048704,0.000832,0.014112,0.000384,0.001536,0.001280,0.000384,1.823490
1.703650,0.049184,0.000864,0.013984,0.000416,0.001472,0.001248,0.000384,1.777698
1.708034,0.050816,0.000800,0.014176,0.000416,0.001472,0.001248,0.000384,1.783650
1.669985,0.048672,0.000832,0.014112,0.000416,0.001440,0.001248,0.000384,1.743649
1.694050,0.050368,0.000832,0.013760,0.000352,0.001504,0.001152,0.000384,1.768930
1.669826,0.048992,0.000832,0.014080,0.000416,0.001472,0.001184,0.000352,1.743778
1.714818,0.049664,0.000864,0.013920,0.000416,0.001472,0.001344,0.000352,1.789506
1.710657,0.048673,0.000832,0.014016,0.000384,0.001696,0.001312,0.000608,1.784226
1.712354,0.049568,0.000928,0.013856,0.000384,0.001504,0.001216,0.000384,1.786754
1.710434,0.049216,0.000864,0.013792,0.000416,0.001440,0.001184,0.000416,1.784770
1.728866,0.049664,0.000832,0.014048,0.000384,0.001536,0.001184,0.000384,1.803362
1.673538,0.049824,0.000800,0.013536,0.000384,0.001408,0.001216,0.000352,1.747522
1.743458,0.048736,0.000640,0.013856,0.000416,0.001472,0.001184,0.000384,1.815874
1.669186,0.048320,0.000864,0.013760,0.000416,0.001568,0.001248,0.000384,1.742050
1.704577,0.049888,0.000640,0.013920,0.000416,0.001696,0.001376,0.000352,1.779329
1.662498,0.048640,0.000960,0.014720,0.000384,0.001504,0.001408,0.000352,1.737154
1.710626,0.049120,0.000864,0.013856,0.000416,0.001472,0.001344,0.000352,1.784514
1.701793,0.048577,0.000832,0.013600,0.000352,0.001536,0.001376,0.000352,1.775106
1.733217,0.048864,0.000832,0.013889,0.000384,0.001472,0.001216,0.000352,1.806498
1.715489,0.048800,0.000832,0.014368,0.000384,0.001536,0.001344,0.000320,1.790593
1.738690,0.049408,0.000672,0.014528,0.000416,0.001472,0.001344,0.000384,1.813474
1.675746,0.048608,0.000832,0.013888,0.000384,0.001728,0.001344,0.000384,1.750050
1.703810,0.048864,0.000672,0.014208,0.000416,0.001568,0.001312,0.000352,1.777634
1.668514,0.048768,0.000800,0.014400,0.000352,0.001504,0.001312,0.000384,1.742754
1.704642,0.048800,0.000864,0.013984,0.000384,0.001472,0.001312,0.000352,1.778690
1.670658,0.048128,0.000800,0.014112,0.000352,0.001536,0.001280,0.000384,1.743458
1.689698,0.048928,0.000832,0.014304,0.000416,0.001472,0.001312,0.000448,1.763906
1.707138,0.048576,0.000832,0.013856,0.000416,0.001696,0.001248,0.000352,1.780514
1.682593,0.048416,0.000672,0.013792,0.000416,0.001728,0.001280,0.000384,1.756193
1.682274,0.049056,0.000800,0.013824,0.000384,0.001504,0.001376,0.000352,1.755906
1.688706,0.049280,0.000832,0.014016,0.000384,0.001536,0.001280,0.000352,1.762818
1.672418,0.048384,0.000832,0.014016,0.000352,0.001600,0.001248,0.000384,1.745538
1.688577,0.049408,0.000864,0.013952,0.000416,0.001536,0.001280,0.000384,1.762849
1.654946,0.048704,0.000800,0.013888,0.000416,0.001472,0.001216,0.000416,1.728034
1.703810,0.048288,0.000832,0.013824,0.000352,0.001504,0.001216,0.000384,1.776802
1.670690,0.048864,0.000832,0.013760,0.000384,0.001568,0.001184,0.000416,1.744130
1.704609,0.049761,0.000832,0.013696,0.000416,0.001472,0.001152,0.000352,1.779234
1.670402,0.048544,0.000864,0.013568,0.000384,0.001472,0.001280,0.000416,1.743202
1.739938,0.048768,0.000864,0.013792,0.000448,0.001472,0.001280,0.000352,1.812994
1.713121,0.049600,0.000832,0.013632,0.000384,0.001472,0.001184,0.000352,1.787361
1.740418,0.049056,0.000800,0.013888,0.000352,0.001472,0.001216,0.000416,1.814018
1.679298,0.049536,0.000832,0.013824,0.000416,0.001600,0.001344,0.000384,1.753442
1.691394,0.048608,0.000896,0.013888,0.000512,0.001536,0.001280,0.000416,1.764770
1.655330,0.049280,0.000800,0.013728,0.000384,0.001536,0.001312,0.000384,1.728898
1.694145,0.049440,0.000832,0.013793,0.000416,0.001408,0.001280,0.000448,1.768098
1.675938,0.049184,0.000864,0.013856,0.000384,0.001504,0.001248,0.000384,1.749506
1.698882,0.049120,0.000640,0.014016,0.000416,0.001536,0.001216,0.000384,1.772738
1.672130,0.048800,0.000640,0.014432,0.000384,0.001504,0.001216,0.000352,1.745730
1.695906,0.049152,0.000864,0.013632,0.000480,0.001472,0.001248,0.000384,1.769730
1.694818,0.050592,0.000608,0.014080,0.000480,0.001536,0.001280,0.000320,1.770626
1.735682,0.049408,0.000832,0.013984,0.000416,0.001696,0.001216,0.000384,1.809794
1.705250,0.050176,0.000832,0.013632,0.000384,0.001504,0.001408,0.000384,1.779906
1.697314,0.048704,0.000864,0.013824,0.000384,0.001504,0.001216,0.000352,1.770338
1.697730,0.048256,0.000576,0.013792,0.000384,0.001472,0.001280,0.000352,1.769954
1.732610,0.049792,0.000832,0.014048,0.000352,0.001472,0.001280,0.000384,1.806946
1.676002,0.049824,0.000832,0.013792,0.000352,0.001504,0.001280,0.000384,1.749922
1.688674,0.048768,0.000864,0.013792,0.000384,0.001408,0.001216,0.000352,1.761890
1.703329,0.049408,0.000832,0.013600,0.000384,0.001472,0.001120,0.000320,1.776417
1.683714,0.049696,0.000832,0.013568,0.000384,0.001536,0.001440,0.000448,1.758370
1.710050,0.049568,0.000800,0.014048,0.000384,0.001728,0.001216,0.000384,1.784226
1.716257,0.049056,0.000832,0.013984,0.000416,0.001472,0.001248,0.000352,1.790625
1.707650,0.049888,0.000864,0.013600,0.000384,0.001440,0.001248,0.000352,1.781570
1.665314,0.049984,0.000832,0.013760,0.000384,0.001472,0.001184,0.000384,1.739938
1.709505,0.048640,0.000640,0.013824,0.000384,0.001376,0.001216,0.000416,1.782273
1.661122,0.048640,0.000864,0.013600,0.000480,0.001408,0.001120,0.000352,1.733858
1.710210,0.049024,0.000864,0.013664,0.000384,0.002208,0.001248,0.000384,1.805826
1.667458,0.049120,0.000608,0.014112,0.000448,0.001664,0.001152,0.000352,1.741378
1.670593,0.048384,0.000640,0.035328,0.000704,0.001600,0.001248,0.000384,1.765473
1.710466,0.048320,0.000864,0.014016,0.000384,0.001664,0.001152,0.000416,1.784194
1.674210,0.069056,0.000832,0.013984,0.000416,0.001504,0.001248,0.000384,1.768386
1.668609,0.048704,0.000800,0.013825,0.000384,0.001696,0.001152,0.000384,1.742050
1.729858,0.048736,0.000832,0.013856,0.000384,0.001696,0.001216,0.000384,1.803330
1.656514,0.048864,0.000832,0.013536,0.000384,0.001504,0.001120,0.000384,1.729058
1.684801,0.050016,0.000896,0.013601,0.000384,0.001568,0.001184,0.000352,1.759522
1.657890,0.048736,0.000832,0.013568,0.000384,0.001440,0.001152,0.000352,1.730850
1.724066,0.049728,0.000864,0.013568,0.000416,0.001504,0.001216,0.000384,1.798594
1.668770,0.048928,0.000800,0.013600,0.000384,0.001664,0.001152,0.000384,1.741954
1.727362,0.049600,0.000896,0.013920,0.000384,0.001792,0.001248,0.000416,1.802306
1.679202,0.049664,0.000832,0.013728,0.000416,0.001504,0.001216,0.000544,1.753986
1.726434,0.049920,0.000832,0.014048,0.000480,0.001728,0.001248,0.000544,1.801890
1.702498,0.049088,0.000832,0.013888,0.000448,0.001536,0.001216,0.000416,1.776514
1.737666,0.048928,0.000800,0.013664,0.000416,0.001440,0.001280,0.000448,1.811106
1.672130,0.048832,0.000800,0.013888,0.000416,0.001536,0.001216,0.000384,1.745410
1.690562,0.048480,0.000832,0.013728,0.000384,0.001504,0.001248,0.000352,1.763554
1.684290,0.048320,0.000704,0.013632,0.000384,0.001536,0.001280,0.000384,1.756866
1.702913,0.049376,0.000832,0.013760,0.000448,0.001504,0.001184,0.000352,1.776929
1.672674,0.048768,0.000640,0.013920,0.000352,0.001504,0.001120,0.000416,1.745570
1.698114,0.048704,0.000800,0.013632,0.000384,0.001472,0.001184,0.000416,1.771138
1.688418,0.049152,0.000640,0.014400,0.000416,0.001504,0.001344,0.000448,1.763010
1.706658,0.049152,0.000832,0.013888,0.000416,0.001472,0.001184,0.000352,1.780226
1.663266,0.048960,0.000896,0.013824,0.000384,0.001408,0.001216,0.000416,1.736354
1.734370,0.049056,0.000864,0.013984,0.000448,0.001440,0.001216,0.000352,1.808482
1.672866,0.048672,0.000800,0.014176,0.000384,0.001440,0.001184,0.000384,1.746242
1.700449,0.049760,0.000832,0.013856,0.000384,0.001440,0.001184,0.000352,1.774881
1.659490,0.049536,0.000832,0.013728,0.000384,0.001472,0.001248,0.000384,1.733218
1.695201,0.048320,0.000576,0.013825,0.000384,0.001440,0.001248,0.000384,1.767618
1.713858,0.048640,0.000832,0.013568,0.000416,0.001472,0.001184,0.000352,1.786434
1.700418,0.048128,0.000832,0.013600,0.000416,0.001696,0.001344,0.000384,1.773314
1.680418,0.048800,0.000832,0.013632,0.000416,0.001472,0.001248,0.000480,1.753570
1.718657,0.048992,0.000864,0.014273,0.000384,0.001536,0.001184,0.000416,1.793122
1.671394,0.048928,0.000832,0.013920,0.000416,0.001408,0.001376,0.000352,1.744962
1.751842,0.049376,0.000832,0.014016,0.000416,0.001568,0.001152,0.000384,1.826498
1.711522,0.049120,0.000864,0.013696,0.000448,0.001440,0.001184,0.000448,1.784898
1.702369,0.049120,0.000832,0.014112,0.000352,0.001440,0.001153,0.000352,1.775970
1.713538,0.049344,0.000832,0.013888,0.000416,0.001408,0.001216,0.000352,1.787170
1.716194,0.049120,0.000864,0.014016,0.000448,0.001536,0.001216,0.000352,1.790658
1.718497,0.049184,0.000672,0.014049,0.000448,0.001440,0.001216,0.000384,1.792546
1.731970,0.049312,0.000864,0.014016,0.000384,0.001504,0.001280,0.000384,1.806242
1.676674,0.049728,0.000800,0.014208,0.000384,0.001472,0.001280,0.000448,1.751458
1.706946,0.049536,0.000832,0.014240,0.000384,0.001536,0.001216,0.000384,1.782018
1.669218,0.048896,0.000896,0.013568,0.000352,0.001440,0.001280,0.000416,1.741954
1.766850,0.049408,0.000864,0.013824,0.000384,0.001408,0.001184,0.000416,1.840706
1.661954,0.048480,0.000640,0.013952,0.000384,0.001728,0.001344,0.000352,1.734978
1.690306,0.048384,0.000800,0.013888,0.000384,0.001536,0.001312,0.000416,1.763234
1.668162,0.048832,0.000832,0.013856,0.000384,0.001536,0.001216,0.000416,1.741346
1.742466,0.048896,0.000832,0.013664,0.000416,0.001472,0.001216,0.000384,1.815778
1.672066,0.049120,0.000896,0.013984,0.000416,0.001824,0.001312,0.000416,1.746210
1.716961,0.048993,0.000896,0.014080,0.000384,0.001568,0.001472,0.000384,1.791490
1.679170,0.048768,0.000832,0.013920,0.000384,0.001728,0.001344,0.000352,1.752802
1.734242,0.049440,0.000832,0.013792,0.000384,0.001728,0.001312,0.000352,1.808674
1.667202,0.048480,0.000832,0.013600,0.000416,0.001664,0.001248,0.000416,1.740098
1.692578,0.048768,0.000832,0.013440,0.000384,0.001472,0.001248,0.000448,1.765538
1.670466,0.048768,0.000832,0.014048,0.000384,0.001472,0.001152,0.000320,1.743554
1.701602,0.048640,0.000864,0.013664,0.000384,0.001440,0.001216,0.000416,1.774338
1.698722,0.048384,0.000864,0.013792,0.000320,0.001664,0.001184,0.000384,1.771394
1.736194,0.050336,0.000832,0.014048,0.000384,0.001376,0.001184,0.000352,1.811202
1.687074,0.048800,0.000640,0.013696,0.000416,0.001504,0.001312,0.000352,1.760066
1.710626,0.049888,0.000640,0.013632,0.000416,0.001504,0.001216,0.000384,1.785378
1.712354,0.048672,0.000608,0.014368,0.000384,0.001728,0.001280,0.000416,1.785986
1.699586,0.049184,0.000864,0.013984,0.000384,0.001504,0.001216,0.000352,1.773666
1.671393,0.048768,0.000832,0.013697,0.000352,0.001504,0.001216,0.000384,1.744322
1.698626,0.049696,0.000832,0.013760,0.000384,0.001472,0.001184,0.000384,1.772834
1.664066,0.048384,0.000832,0.013664,0.000384,0.001440,0.001216,0.000448,1.736994
1.678242,0.048672,0.000608,0.013856,0.000352,0.001440,0.001152,0.000384,1.750754
1.685410,0.048672,0.000800,0.013568,0.000384,0.001440,0.001184,0.000384,1.758242
1.726530,0.048480,0.000608,0.013920,0.000384,0.001664,0.001184,0.000320,1.799202
1.688034,0.048544,0.000640,0.013664,0.000416,0.001760,0.001120,0.000384,1.760770
1.742434,0.048896,0.000896,0.013728,0.000448,0.001536,0.001216,0.000352,1.815746
1.673986,0.048544,0.000832,0.013664,0.000416,0.001696,0.001280,0.000384,1.747106
1.694113,0.048992,0.000832,0.014368,0.000480,0.001408,0.001216,0.000384,1.767873
1.699234,0.050368,0.000832,0.013952,0.000416,0.001664,0.001216,0.000352,1.774754
1.737698,0.048736,0.000832,0.013856,0.000352,0.001664,0.001152,0.000416,1.810562
1.671330,0.047808,0.000832,0.013792,0.000352,0.001664,0.001120,0.000448,1.743746
1.728930,0.049888,0.000864,0.013984,0.000448,0.001472,0.001184,0.000416,1.803234
1.707169,0.048480,0.000896,0.013665,0.000416,0.001440,0.001184,0.000384,1.779906
1.691778,0.048672,0.000832,0.013696,0.000384,0.001792,0.001248,0.000384,1.764994
1.702689,0.048448,0.000608,0.013568,0.000384,0.001664,0.001120,0.000352,1.775105
1.700162,0.048640,0.000832,0.013568,0.000384,0.001504,0.001376,0.000352,1.773026
1.665153,0.048288,0.000800,0.013568,0.000384,0.001472,0.001152,0.000320,1.737281
1.670754,0.048352,0.000800,0.013664,0.000384,0.001472,0.001216,0.000416,1.742850
1.667810,0.048480,0.000832,0.013856,0.000352,0.001472,0.001152,0.000416,1.740418
1.659426,0.048800,0.000800,0.013568,0.000384,0.001472,0.001248,0.000352,1.732002
1.670562,0.048352,0.000864,0.013600,0.000416,0.001472,0.001216,0.000416,1.743330
1.703426,0.049248,0.000864,0.014144,0.000352,0.001408,0.001280,0.000384,1.777314
1.656609,0.048449,0.000800,0.013792,0.000384,0.001760,0.001248,0.000384,1.729378
1.660162,0.048448,0.000864,0.013472,0.000384,0.001472,0.001216,0.000416,1.732738
1.695650,0.049088,0.000832,0.013536,0.000384,0.001856,0.001056,0.000320,1.769154
1.683970,0.049152,0.000928,0.013888,0.000384,0.001472,0.001248,0.000384,1.758562
1.701602,0.049536,0.000864,0.013856,0.000384,0.001824,0.001184,0.000384,1.776098
1.701250,0.049440,0.000832,0.014752,0.000352,0.001984,0.001248,0.000576,1.778722
1.665153,0.048736,0.000832,0.013856,0.000352,0.002272,0.001152,0.000320,1.740033
1.681442,0.048928,0.000864,0.014432,0.000384,0.001824,0.001376,0.000384,1.756066
1.674818,0.048960,0.000864,0.014176,0.000448,0.001760,0.001184,0.000352,1.750082
1.656706,0.049088,0.000832,0.013728,0.000384,0.001760,0.001152,0.000352,1.730466
1.686434,0.048960,0.000864,0.014080,0.000352,0.001472,0.001184,0.000384,1.760514
1.680322,0.049152,0.000640,0.013888,0.000384,0.001728,0.001216,0.000352,1.753858
1.683137,0.048800,0.000832,0.013984,0.000384,0.001505,0.019104,0.000416,1.774658
1.672066,0.048960,0.000640,0.013696,0.000416,0.001536,0.001280,0.000384,1.745186
1.701954,0.070208,0.000896,0.013728,0.000448,0.001568,0.001312,0.000384,1.800290
1.688866,0.049568,0.000800,0.013952,0.000352,0.001472,0.001184,0.000416,1.762690
1.727394,0.048928,0.000896,0.013632,0.000384,0.001536,0.001216,0.000352,1.801282
1.702881,0.049408,0.000640,0.013792,0.000416,0.001472,0.001184,0.000384,1.777025
1.723234,0.048832,0.000672,0.014048,0.000384,0.001792,0.001152,0.000384,1.797794
1.681538,0.048320,0.000864,0.013568,0.000384,0.001664,0.001248,0.000448,1.754434
1.742146,0.049664,0.000832,0.013888,0.000384,0.001792,0.001312,0.000416,1.818370
1.704322,0.049216,0.000640,0.014496,0.000416,0.001696,0.001184,0.000352,1.778818
1.765570,0.049376,0.000832,0.013632,0.000352,0.001568,0.001280,0.000384,1.841794
1.701858,0.048704,0.000832,0.014112,0.000416,0.001472,0.001280,0.000416,1.775778
1.697058,0.048800,0.000640,0.014016,0.000416,0.001472,0.001216,0.000384,1.770754
1.673090,0.048736,0.000608,0.013568,0.000384,0.001536,0.001248,0.000352,1.746210
1.739906,0.048928,0.000832,0.013760,0.000384,0.001536,0.001248,0.000384,1.813986
1.672130,0.049440,0.000960,0.013856,0.000416,0.001696,0.001344,0.000384,1.746850
1.692642,0.049600,0.000896,0.013568,0.000384,0.001536,0.001248,0.000352,1.766466
1.696001,0.049089,0.000864,0.013504,0.000416,0.001760,0.001376,0.000352,1.769826
1.726754,0.049856,0.000864,0.013632,0.000416,0.001728,0.001216,0.000416,1.801122
1.667746,0.048448,0.000832,0.013536,0.000384,0.001600,0.001280,0.000384,1.740898
1.699298,0.049728,0.000832,0.013664,0.000416,0.001536,0.001216,0.000672,1.774018
1.697186,0.048992,0.000864,0.013536,0.000384,0.001600,0.001152,0.000384,1.771010
1.692866,0.048704,0.000864,0.014208,0.000416,0.001760,0.001248,0.000416,1.766754
1.694946,0.049408,0.000800,0.014304,0.000384,0.001824,0.001472,0.000352,1.771298
1.692866,0.049376,0.000832,0.014304,0.000416,0.001568,0.001216,0.000448,1.767394
1.664481,0.048928,0.000544,0.013504,0.000384,0.001504,0.001152,0.000352,1.737057
1.729090,0.049536,0.000896,0.013984,0.000384,0.001472,0.001216,0.000352,1.802754
1.672897,0.049312,0.000864,0.013729,0.000416,0.001696,0.001216,0.000352,1.746786
1.708610,0.049440,0.000864,0.013920,0.000352,0.001472,0.001184,0.000352,1.782562
1.699970,0.048960,0.000896,0.013984,0.000448,0.001504,0.001248,0.000352,1.774018
1.700706,0.048832,0.000864,0.013600,0.000352,0.001472,0.001184,0.000384,1.773922
1.703906,0.048928,0.000864,0.014080,0.000416,0.001504,0.001248,0.000384,1.777666
1.714817,0.048929,0.000832,0.014144,0.000416,0.001472,0.001216,0.000384,1.788194
1.657154,0.048672,0.000896,0.013568,0.000416,0.001472,0.001344,0.000416,1.730146
1.693730,0.048992,0.000576,0.013888,0.000352,0.001536,0.001344,0.000384,1.766850
1.669442,0.048864,0.000832,0.013760,0.000384,0.001472,0.001216,0.000384,1.742306
1.736802,0.049536,0.000864,0.013696,0.000352,0.001504,0.001216,0.000416,1.809794
1.670146,0.048448,0.000832,0.013536,0.000384,0.001504,0.001152,0.000384,1.742722
1.711714,0.048576,0.000864,0.013856,0.000352,0.001536,0.001184,0.000352,1.784130
1.659074,0.048352,0.000608,0.013504,0.000352,0.001472,0.001184,0.000416,1.731234
1.728130,0.050176,0.000864,0.013728,0.000384,0.001504,0.001248,0.000384,1.803330
1.669794,0.048896,0.000832,0.013888,0.000384,0.001536,0.001280,0.000416,1.743234
1.690401,0.050753,0.000832,0.013952,0.000384,0.001472,0.001248,0.000352,1.765410
1.672418,0.048416,0.000704,0.014272,0.000416,0.001504,0.001280,0.000384,1.745602
1.678370,0.048768,0.000640,0.013472,0.000416,0.001472,0.001280,0.000384,1.750434
1.675362,0.048544,0.000608,0.013600,0.000416,0.001504,0.001216,0.000320,1.748098
1.709506,0.048640,0.000608,0.013824,0.000384,0.001536,0.001216,0.000320,1.781794
1.690530,0.049408,0.000640,0.014048,0.000384,0.001504,0.001280,0.000384,1.764386
1.703969,0.048641,0.000672,0.013696,0.000384,0.001568,0.001280,0.000384,1.776642
1.668706,0.048832,0.000640,0.013600,0.000416,0.001472,0.001152,0.000320,1.741474
1.708386,0.048992,0.000608,0.013536,0.000416,0.001536,0.001216,0.000320,1.781922
1.678978,0.049856,0.000832,0.013824,0.000416,0.001536,0.001248,0.000416,1.753666
1.705858,0.048928,0.000576,0.013728,0.000352,0.001536,0.001152,0.000320,1.779074
1.678306,0.048768,0.000864,0.013824,0.000416,0.001536,0.001152,0.000416,1.751746
1.741250,0.050112,0.000832,0.013696,0.000416,0.001568,0.001184,0.000320,1.815618
1.678242,0.048992,0.000832,0.013696,0.000416,0.001632,0.001280,0.000384,1.752194
1.685698,0.048864,0.000864,0.013792,0.000384,0.001536,0.001184,0.000448,1.759010
1.675074,0.048928,0.000832,0.013824,0.000384,0.001632,0.001248,0.000384,1.748802
1.700418,0.049056,0.000832,0.013600,0.000416,0.001568,0.001152,0.000384,1.774050
1.677698,0.048800,0.000608,0.013536,0.000384,0.001536,0.001280,0.000416,1.751394
1.692002,0.049088,0.000800,0.014144,0.000416,0.001472,0.001408,0.000384,1.765858
1.670338,0.049216,0.000832,0.013984,0.000416,0.001504,0.001376,0.000352,1.744386
1.735106,0.049344,0.000800,0.013600,0.000384,0.001600,0.001376,0.000384,1.808482
1.675809,0.048865,0.000832,0.013824,0.000416,0.001536,0.001344,0.000352,1.749602
1.699810,0.049152,0.000640,0.013600,0.000384,0.001568,0.001312,0.000416,1.772866
1.670466,0.048800,0.000640,0.013760,0.000416,0.001504,0.001248,0.000384,1.743746
1.753569,0.048577,0.000832,0.013632,0.000416,0.001568,0.001216,0.000384,1.827394
1.671874,0.048736,0.000832,0.013824,0.000352,0.001504,0.001248,0.000384,1.745250
1.704770,0.050528,0.000864,0.013632,0.000384,0.001632,0.001280,0.000416,1.779970
1.708898,0.048960,0.000640,0.013664,0.000352,0.001536,0.001280,0.000384,1.782850
1.743042,0.049312,0.000896,0.013952,0.000352,0.001568,0.001216,0.000480,1.817186
1.709889,0.048929,0.000832,0.013536,0.000384,0.001536,0.001184,0.000352,1.782754
1.692418,0.049024,0.000864,0.013568,0.000384,0.001504,0.001120,0.000416,1.765570
1.675938,0.049152,0.000864,0.013568,0.000384,0.001504,0.001152,0.000384,1.749410
1.696098,0.048800,0.000832,0.013536,0.000352,0.001472,0.001152,0.000416,1.769250
1.667330,0.049024,0.000864,0.013856,0.000384,0.001632,0.001344,0.000352,1.741058
1.672674,0.049088,0.000864,0.013568,0.000384,0.001504,0.001216,0.000352,1.746018
1.699618,0.048992,0.000640,0.014016,0.000416,0.001568,0.001248,0.000384,1.772930
1.689122,0.048384,0.000832,0.013760,0.000352,0.001536,0.001184,0.000384,1.761762
1.670241,0.048641,0.000832,0.013568,0.000352,0.001536,0.001280,0.000384,1.743202
1.714818,0.050592,0.000640,0.013568,0.000384,0.001408,0.001152,0.000704,1.789858
1.697154,0.048896,0.000928,0.013760,0.000416,0.001600,0.001120,0.000448,1.770498
