IN[6656],IN[512],IN[1536],IN[7680],IN[3072],IN[2048],IN[6144],IN[3584],IN[9728],IN[10240],IN[8],IN[4608],IN[64],IN[4096],IN[1],IN[8192],IN[4],IN[16],IN[128],IN[2560],IN[8704],IN[7168],IN[256],IN[5632],IN[1024],IN[9216],IN[2],IN[5120],IN[32]
0.14214300000000002,0.07568,0.11561600000000001,0.151231,0.14083199999999998,0.107424,0.13206400000000001,0.137024,0.13436700000000001,0.179392,0.068512,0.11830399999999999,0.10371099999999998,0.147039,0.071328,0.126976,0.068639,0.076224,0.066432,0.113568,0.15152000000000002,0.147328,0.082304,0.118336,0.092352,0.149151,0.067136,0.171872,0.06716799999999999
0.132063,0.087488,0.117024,0.155904,0.156063,0.0896,0.162752,0.15443099999999998,0.134527,0.188191,0.065376,0.165408,0.09676799999999999,0.108831,0.064992,0.129407,0.07270399999999999,0.073216,0.071008,0.093856,0.144543,0.15743900000000002,0.073663,0.10531099999999999,0.08127899999999999,0.192223,0.071104,0.12688,0.080288
0.1176,0.085151,0.086464,0.135104,0.12876700000000002,0.090272,0.144128,0.148575,0.166015,0.192127,0.073152,0.132416,0.070271,0.160448,0.065375,0.160192,0.065088,0.07084800000000001,0.078432,0.08505499999999999,0.153951,0.156608,0.073088,0.119776,0.087711,0.16156800000000002,0.07424,0.130495,0.074175
0.141855,0.079039,0.12095999999999998,0.173024,0.129471,0.094304,0.144928,0.170016,0.166751,0.1824,0.086336,0.09763200000000001,0.107744,0.159584,0.070976,0.128223,0.084576,0.07865499999999999,0.073536,0.095424,0.162976,0.16784000000000002,0.07247999999999999,0.12015999999999999,0.075487,0.15446400000000002,0.06592,0.13312000000000002,0.072992
0.119488,0.098207,0.119296,0.14918299999999998,0.13372799999999999,0.133408,0.158527,0.156224,0.179135,0.17232,0.06918400000000001,0.113952,0.078208,0.166463,0.06579199999999999,0.125472,0.07734400000000001,0.10316800000000001,0.07292799999999999,0.11660799999999999,0.142111,0.184159,0.068192,0.11068800000000001,0.079039,0.192736,0.103967,0.12726300000000001,0.069344
0.143328,0.07168,0.07676799999999999,0.167423,0.117248,0.11171199999999999,0.15343900000000002,0.143584,0.154495,0.165279,0.06854400000000001,0.122464,0.08463999999999999,0.162048,0.065184,0.199199,0.073791,0.099968,0.074656,0.12201600000000001,0.170399,0.166624,0.068256,0.119904,0.072863,0.185088,0.071648,0.153151,0.07849600000000001
0.15823900000000002,0.083136,0.091712,0.13481600000000002,0.13558399999999998,0.08035199999999999,0.156256,0.11651199999999999,0.164831,0.15388800000000002,0.06540800000000001,0.12726300000000001,0.090016,0.155904,0.07014400000000001,0.159776,0.070624,0.07456,0.07647999999999999,0.110848,0.149311,0.174656,0.073568,0.12473499999999998,0.073407,0.18700799999999998,0.074528,0.186527,0.07014400000000001
0.119584,0.085824,0.097184,0.176544,0.155999,0.10336,0.11020799999999999,0.11638399999999999,0.188959,0.141311,0.072992,0.11327899999999999,0.066624,0.128671,0.086528,0.128192,0.065024,0.07471900000000001,0.072383,0.10508699999999999,0.1416,0.14774400000000001,0.0832,0.146912,0.0776,0.18704,0.079424,0.12662400000000001,0.069279
0.140895,0.083968,0.110079,0.139647,0.13580799999999998,0.092928,0.11779200000000001,0.154815,0.18144000000000002,0.20112,0.06623899999999999,0.144447,0.07974400000000001,0.151807,0.066336,0.15855999999999998,0.070496,0.07251200000000001,0.075136,0.09372799999999999,0.130944,0.169792,0.073344,0.10912000000000001,0.07324800000000001,0.152863,0.06729600000000001,0.166527,0.10393599999999999
0.142304,0.10787200000000001,0.098879,0.124544,0.122528,0.095104,0.110175,0.152863,0.149952,0.164608,0.065599,0.141407,0.077632,0.14272,0.071488,0.16688,0.070336,0.076672,0.080319,0.136256,0.13136,0.159456,0.073024,0.168543,0.081088,0.172031,0.067136,0.175647,0.068064
0.133056,0.070368,0.127935,0.154623,0.14518399999999998,0.10496,0.10806400000000001,0.16912,0.189696,0.14371199999999998,0.065055,0.10348800000000001,0.090656,0.11792000000000001,0.06505599999999999,0.12908699999999998,0.0656,0.098143,0.073344,0.160416,0.131712,0.12047999999999999,0.100096,0.125504,0.07270399999999999,0.178784,0.07699199999999999,0.171807,0.07494400000000001
0.145695,0.07523099999999999,0.115008,0.18246400000000002,0.151071,0.079776,0.123072,0.154144,0.15904000000000001,0.200256,0.071744,0.12655999999999998,0.072383,0.127328,0.07952000000000001,0.18384,0.073536,0.073344,0.07750399999999999,0.134272,0.146367,0.141568,0.08032,0.151616,0.07376,0.20207999999999998,0.067328,0.133792,0.07103999999999999
0.132512,0.113087,0.126368,0.139071,0.097151,0.091968,0.144287,0.142656,0.16544,0.181696,0.06614400000000001,0.12326400000000001,0.08883200000000001,0.127104,0.068096,0.149119,0.071232,0.067872,0.074752,0.09296,0.19078299999999998,0.169535,0.078112,0.13311900000000002,0.08089600000000001,0.181088,0.06803200000000001,0.153568,0.073664
0.161631,0.078591,0.103648,0.139967,0.1088,0.09756799999999999,0.167168,0.157023,0.20006400000000002,0.164575,0.06544,0.13859200000000002,0.10128,0.148672,0.065728,0.12992,0.08096,0.084,0.083071,0.121024,0.190976,0.134752,0.100319,0.136896,0.079072,0.171071,0.10847899999999999,0.12368,0.073376
0.184736,0.092032,0.076576,0.19478399999999998,0.1384,0.106464,0.133984,0.137791,0.18041500000000002,0.210112,0.098048,0.125824,0.07392,0.147359,0.065152,0.147903,0.070463,0.116192,0.06614400000000001,0.10169600000000001,0.19411099999999998,0.17030399999999998,0.080544,0.11103900000000001,0.071712,0.148831,0.077856,0.141792,0.06496
0.134687,0.139456,0.083648,0.185024,0.10409600000000001,0.12009600000000001,0.146975,0.135231,0.18723099999999998,0.196127,0.06624,0.12038399999999999,0.10384000000000002,0.11104000000000001,0.070464,0.129856,0.075808,0.081568,0.076352,0.100864,0.187583,0.157056,0.08329600000000001,0.119968,0.077824,0.170655,0.06729600000000001,0.12521500000000002,0.071104
0.16816,0.104576,0.101376,0.190815,0.156448,0.10780799999999999,0.1168,0.133759,0.164192,0.141216,0.064992,0.11900799999999999,0.07152,0.131328,0.074464,0.13503900000000002,0.0712,0.0712,0.09740700000000001,0.109536,0.157664,0.17091099999999998,0.079296,0.166719,0.07712000000000001,0.181856,0.065024,0.114784,0.100512
0.13968,0.09696,0.11087999999999999,0.168735,0.13187100000000002,0.104192,0.13356800000000002,0.127136,0.14015999999999998,0.19072,0.06496,0.117343,0.076448,0.14384,0.065535,0.126272,0.0744,0.085311,0.07721599999999999,0.1008,0.193151,0.168159,0.0728,0.14272,0.077088,0.180608,0.065184,0.146432,0.064864
0.13225499999999998,0.07523200000000001,0.113792,0.181951,0.11615999999999999,0.104192,0.12870299999999998,0.117056,0.152352,0.14015899999999998,0.10563199999999999,0.113311,0.073375,0.11926400000000001,0.07296,0.14169500000000002,0.069376,0.079648,0.072128,0.11523199999999999,0.141311,0.14368,0.086016,0.154496,0.072896,0.170944,0.07900800000000001,0.132576,0.069504
0.13152,0.104192,0.10492699999999999,0.177952,0.130144,0.11728,0.147999,0.12678399999999998,0.148608,0.187904,0.076224,0.14966300000000002,0.083967,0.108,0.090272,0.12736,0.066464,0.08105599999999999,0.079552,0.107776,0.15190399999999998,0.18566300000000002,0.09260800000000001,0.120224,0.07247999999999999,0.181087,0.06579199999999999,0.138207,0.076928
0.115136,0.10678399999999999,0.11267100000000001,0.14441600000000002,0.11699200000000001,0.080224,0.119519,0.136863,0.15878399999999998,0.173503,0.066303,0.15148699999999998,0.074016,0.13952,0.06544,0.174431,0.063999,0.066975,0.072,0.099872,0.194208,0.166272,0.083647,0.11731199999999999,0.078592,0.164319,0.06601599999999999,0.127839,0.0672
0.160512,0.07510399999999999,0.11135999999999999,0.182111,0.12201600000000001,0.09183999999999999,0.11766300000000002,0.12825599999999998,0.173152,0.15731199999999998,0.06582400000000001,0.142111,0.073696,0.11539200000000001,0.06512000000000001,0.17328,0.064224,0.077152,0.072383,0.09648,0.131616,0.148128,0.079552,0.115328,0.072863,0.169631,0.064992,0.142816,0.069728
