IN[5120],IN[6656],IN[3584],IN[2560],IN[5632],IN[9728],IN[7680],IN[3072],IN[2],IN[1],IN[2048],IN[1536],IN[9216],IN[32],IN[1024],IN[16],IN[6144],IN[8192],IN[512],IN[7168],IN[256],IN[4],IN[10240],IN[128],IN[64],IN[4608],IN[8704],IN[4096],IN[8]
0.155941,0.176581,0.160613,0.12950799999999998,0.124771,0.145764,0.19591,0.15018,0.071426,0.108931,0.15062799999999998,0.110627,0.196902,0.12182799999999999,0.11795499999999999,0.12422799999999999,0.147652,0.185382,0.09465900000000001,0.149701,0.08205,0.101987,0.166629,0.103939,0.091331,0.126404,0.162052,0.11942699999999999,0.074786
0.149349,0.12013199999999999,0.17344500000000002,0.14918900000000002,0.12413199999999999,0.162693,0.190662,0.11904400000000001,0.098147,0.098307,0.154277,0.10381099999999999,0.181894,0.10278699999999999,0.10960299999999999,0.110724,0.145637,0.199846,0.128772,0.14202,0.072291,0.078691,0.204199,0.080162,0.093667,0.149284,0.177285,0.149764,0.081539
0.171173,0.1329,0.160197,0.14758800000000002,0.158949,0.186597,0.190566,0.123204,0.083523,0.100739,0.1305,0.115587,0.200102,0.074402,0.091971,0.108484,0.130084,0.17389300000000002,0.12557100000000002,0.120803,0.071906,0.086914,0.187398,0.088931,0.086883,0.11353900000000001,0.14163599999999998,0.123299,0.084739
0.154276,0.117539,0.176326,0.117124,0.172869,0.189638,0.148197,0.10208300000000001,0.07165,0.07459400000000001,0.09046699999999999,0.153861,0.183366,0.086466,0.11376300000000002,0.07888300000000001,0.16230899999999998,0.17846900000000002,0.09053,0.153444,0.079587,0.08243400000000001,0.139045,0.076003,0.128932,0.159108,0.148228,0.16384400000000002,0.088547
0.148357,0.162693,0.136132,0.104995,0.15706099999999998,0.168677,0.14691700000000002,0.160773,0.10899500000000001,0.094851,0.106563,0.127076,0.190694,0.07677,0.113667,0.085251,0.176006,0.174598,0.089891,0.18195699999999998,0.07990599999999999,0.107779,0.187942,0.085122,0.116164,0.163333,0.17885299999999998,0.151749,0.094691
0.150597,0.197286,0.16758900000000002,0.13363599999999998,0.128707,0.192261,0.155845,0.124547,0.086274,0.06854600000000001,0.111971,0.10931600000000001,0.18503,0.074178,0.09581100000000001,0.075362,0.137796,0.16963699999999998,0.080867,0.192358,0.094307,0.069218,0.20435799999999998,0.095139,0.121155,0.150437,0.157349,0.106083,0.071362
0.179589,0.165701,0.16109300000000001,0.107299,0.14435599999999998,0.194918,0.14870799999999998,0.11363499999999999,0.080546,0.09968300000000001,0.128228,0.091363,0.180645,0.074818,0.082338,0.08281799999999999,0.166533,0.20279,0.093507,0.166853,0.081474,0.082243,0.148741,0.09213099999999999,0.09549099999999999,0.127203,0.192165,0.1161,0.07213
0.175238,0.15501199999999998,0.151621,0.1369,0.180006,0.186021,0.177669,0.10621099999999999,0.071362,0.073474,0.098851,0.140965,0.155013,0.11881900000000001,0.08451399999999999,0.075043,0.166917,0.19430899999999998,0.097827,0.13763599999999998,0.128868,0.087299,0.149989,0.088866,0.092003,0.15705999999999998,0.182726,0.152644,0.08141
0.18039000000000002,0.11434000000000001,0.14336400000000002,0.121572,0.13709200000000002,0.19786199999999998,0.165573,0.173413,0.101347,0.100611,0.1241,0.09117,0.19178199999999998,0.07149,0.075522,0.098691,0.117987,0.185573,0.10921900000000001,0.125603,0.102147,0.08141,0.158564,0.101155,0.091011,0.122148,0.12976400000000002,0.125828,0.074658
0.153093,0.114915,0.152356,0.164933,0.140612,0.16483699999999998,0.19127,0.166501,0.098307,0.103171,0.11168299999999999,0.107875,0.149604,0.080867,0.080706,0.077859,0.164965,0.188358,0.15114,0.144869,0.100867,0.089699,0.172197,0.082083,0.08339400000000001,0.15338,0.19543,0.152548,0.078818
0.13686800000000002,0.121924,0.159589,0.157893,0.176837,0.174533,0.169445,0.155877,0.078403,0.07395499999999999,0.10544300000000001,0.14790799999999998,0.203046,0.089379,0.092835,0.07184199999999999,0.178054,0.19200599999999998,0.07833899999999999,0.169221,0.083362,0.088002,0.157604,0.086659,0.10518699999999999,0.165189,0.163653,0.122564,0.079331
0.151204,0.186565,0.173157,0.12314000000000001,0.137764,0.19607,0.127108,0.119875,0.09510700000000001,0.10861199999999999,0.11168299999999999,0.155589,0.20407,0.073922,0.086979,0.07280199999999999,0.13229200000000002,0.14474,0.088643,0.118595,0.087362,0.10473900000000001,0.159813,0.075298,0.106019,0.170438,0.205542,0.143301,0.081602
0.155972,0.115172,0.117252,0.118691,0.135076,0.17088499999999998,0.170821,0.162725,0.08077100000000001,0.099139,0.106531,0.153029,0.17405299999999999,0.10845199999999999,0.08710599999999999,0.104227,0.16710899999999998,0.142756,0.07523400000000001,0.20058199999999998,0.10806700000000001,0.070466,0.160421,0.108931,0.09171499999999999,0.128132,0.189158,0.135876,0.085954
0.151332,0.141252,0.121795,0.104451,0.12477200000000001,0.19910999999999998,0.154277,0.145188,0.085602,0.086338,0.12096400000000002,0.106723,0.20621399999999998,0.073603,0.091042,0.08557100000000001,0.138213,0.17613299999999998,0.096995,0.145829,0.11238699999999999,0.076258,0.17568499999999998,0.104547,0.10998699999999999,0.112035,0.15018,0.15178,0.07773
0.161188,0.186597,0.14938099999999999,0.133508,0.114724,0.19808599999999998,0.148229,0.154244,0.075843,0.099843,0.159108,0.10643499999999999,0.201542,0.091779,0.07645,0.078179,0.14582799999999999,0.19030899999999998,0.10496300000000001,0.13305999999999998,0.09117,0.098339,0.181861,0.07677,0.084899,0.148645,0.189126,0.143652,0.071714
0.153061,0.11888299999999999,0.187654,0.11293099999999999,0.132356,0.19936600000000002,0.16733299999999998,0.17815,0.072739,0.068962,0.162436,0.107395,0.174117,0.071778,0.150084,0.11763599999999999,0.157444,0.146116,0.095875,0.164613,0.087523,0.069858,0.20695,0.11363499999999999,0.071779,0.154277,0.150916,0.15203599999999998,0.082979
0.16186099999999998,0.11523499999999999,0.166597,0.10633900000000002,0.127684,0.163012,0.156324,0.158565,0.079618,0.07821,0.133668,0.10774700000000001,0.136804,0.07619400000000001,0.07357000000000001,0.076515,0.147813,0.148805,0.108323,0.13808399999999998,0.078274,0.094914,0.18243800000000002,0.08189,0.105859,0.16886900000000002,0.150948,0.128932,0.06944199999999999
0.133444,0.142597,0.176965,0.11776400000000001,0.158629,0.153156,0.185029,0.11545899999999999,0.071362,0.07869,0.112676,0.110948,0.21437399999999998,0.08461,0.114275,0.100355,0.174629,0.18119000000000002,0.094019,0.122852,0.11533099999999999,0.071714,0.19581400000000002,0.115587,0.09299400000000001,0.154149,0.14723599999999998,0.12595499999999998,0.08012999999999999
