REE[343],TEE[343]
6.431963,10.653290
6.355704,10.624521
5.407928,10.601512
5.422936,10.591239
5.419256,10.611240
5.425369,10.604232
5.412920,10.602024
5.418744,10.639082
5.403896,10.605832
5.424472,10.603497
5.429177,10.603176
5.424152,10.609032
5.426233,10.596489
5.419033,10.596200
5.415896,10.599144
5.413784,10.612745
5.429241,10.627369
5.429080,10.602057
5.419928,10.601769
5.419544,10.600009
5.414744,10.601416
5.414008,10.634154
5.426009,10.640745
5.428728,10.602536
5.433689,10.603400
5.415192,10.601672
5.414136,10.600680
5.416568,10.598536
5.421720,10.608777
5.420056,10.610280
5.410552,10.638025
5.417657,10.598056
5.410072,10.637769
5.423000,10.617800
5.431224,10.612073
5.428441,10.623433
5.417592,10.620329
5.414072,10.607880
5.427480,10.624873
5.424665,10.630634
5.429752,10.608745
5.424632,10.663914
5.410392,10.602120
5.410232,10.644138
5.411063,10.619817
5.415928,10.593671
5.420920,10.617833
5.420568,10.608169
5.435512,10.605064
5.419512,10.651306
5.415096,10.600521
5.410648,10.629257
5.414136,10.637642
5.425400,10.601096
5.415513,10.597128
5.414104,10.601256
5.415928,10.613385
5.409592,10.621801
5.419993,10.606761
5.418521,10.626537
5.409304,10.600553
5.416344,10.600584
5.417880,10.593480
5.421177,10.594120
5.408376,10.622121
5.425817,10.635817
5.419224,10.614761
5.427545,10.605896
5.412728,10.627338
5.411160,10.584615
5.431896,10.676778
5.420760,10.595944
5.409496,10.605672
5.414552,10.612873
5.416408,10.597320
5.418552,10.604712
5.426264,10.633258
5.414104,10.627689
5.425145,10.634442
5.442937,10.631209
5.412984,10.610889
5.415832,10.650634
5.416888,10.599465
5.424472,10.604968
5.425240,10.652874
5.418552,10.608104
5.423801,10.599624
5.429753,10.607561
5.422200,10.623017
5.416728,10.609480
5.422904,10.632234
5.413656,10.611113
5.421624,10.622473
5.421848,10.701484
5.431128,10.682059
5.418968,10.670731
5.434073,10.603400
5.414104,10.613705
5.412440,10.617033
5.417240,10.628617
5.415192,10.627081
5.416728,10.611880
5.426905,10.600616
5.426104,10.600521
5.410424,10.594024
5.415224,10.593096
5.416984,10.603912
5.426297,10.597417
5.394615,10.622761
5.391607,10.601160
5.397655,10.614409
5.390423,10.597128
5.393303,10.632169
5.397015,10.599496
5.395224,10.603400
5.387479,10.597352
5.394840,10.626569
5.390808,10.598216
5.406904,10.606217
5.393624,10.614121
5.401751,10.609737
5.394903,10.596456
5.396983,10.591688
5.393463,10.620201
5.404184,10.609128
5.407095,10.595944
5.384087,10.635242
5.393719,10.625161
5.395703,10.606729
5.399831,10.594888
5.410328,10.623081
5.422392,10.632969
5.411864,10.599528
5.413176,10.603400
5.423096,10.631465
5.425337,10.593352
5.433145,10.592392
5.424088,10.603272
5.413176,10.635210
5.418776,10.612297
5.412440,10.606569
5.414168,10.608072
5.431801,10.630985
5.415384,10.627529
5.419608,10.609833
5.416952,10.611721
5.424440,10.630697
5.425080,10.614473
5.422520,10.603752
5.424537,10.609641
5.410424,10.603144
5.412503,10.623913
5.406327,10.627113
5.420216,10.638794
5.426777,10.614056
5.414904,10.638441
5.428953,10.621513
5.414008,10.610441
5.423065,10.611657
5.425560,10.599528
5.413592,10.625961
5.427320,10.624169
5.422456,10.619369
5.415608,10.617961
5.414872,10.590344
5.426840,10.607209
5.418712,10.615145
5.417336,10.599912
5.412152,10.606088
5.417816,10.632105
5.426584,10.608232
5.411447,10.612296
5.423192,10.597896
5.414584,10.600904
5.415352,10.630409
5.417048,10.633450
5.415224,10.600424
5.416888,10.652074
5.421849,10.611017
5.407640,10.600392
5.420472,10.607816
5.424664,10.589896
5.426713,10.620137
5.421272,10.607721
5.419032,10.629801
5.414616,10.612904
5.425049,10.615304
5.410616,10.626057
5.403319,10.611977
5.414136,10.608232
5.409944,10.619945
5.422392,10.597000
5.414968,10.596936
5.413943,10.635978
5.427256,10.623337
5.415736,10.593416
5.412568,10.596744
5.419640,10.612681
5.416473,10.608777
5.418904,10.675659
5.434009,10.593704
5.422360,10.610793
5.417624,10.600904
5.419448,10.604328
5.415128,10.599976
5.423320,10.599400
5.414072,10.607657
5.411672,10.602888
5.421752,10.591752
5.417400,10.609705
5.420728,10.596168
5.425720,10.619209
5.420600,10.635914
5.416568,10.616328
5.414104,10.634889
5.418104,10.658570
5.416088,10.589608
5.424377,10.628009
5.418200,10.615400
5.433368,10.621864
5.420472,10.616681
5.418776,10.664651
5.414264,10.611497
5.418425,10.606793
5.426520,10.635081
5.416120,10.662091
5.410072,10.599113
5.412856,10.662026
5.415896,10.594248
5.420600,10.626793
5.421976,10.620713
5.411032,10.620072
5.418712,10.617609
5.415864,10.618761
5.416504,10.598248
5.422648,10.604425
5.415480,10.602888
5.415192,10.625321
5.419544,10.592744
5.414712,10.603880
5.432633,10.599464
5.412760,10.669899
5.414648,10.613673
5.419576,10.592872
5.412056,10.641801
5.415288,10.637385
5.423705,10.629513
5.419192,10.619945
5.411511,10.633162
5.409336,10.607240
5.408472,10.607816
5.418584,10.633449
5.410168,10.605256
5.418136,10.609321
5.420760,10.632233
5.414264,10.598088
5.406616,10.593480
5.411416,10.643914
5.414488,10.613640
5.417656,10.602345
5.416120,10.599592
5.411864,10.622825
5.419480,10.630569
5.415416,10.634633
5.423065,10.615465
5.422520,10.604937
5.418808,10.639337
5.418041,10.608296
5.417592,10.607048
5.416408,10.608649
5.427608,10.619368
5.420569,10.613897
5.408280,10.641865
5.410616,10.601960
5.419128,10.594664
5.416440,10.612712
5.422552,10.625801
5.426777,10.601864
5.406871,10.628810
5.420409,10.594408
5.420024,10.595208
5.417400,10.615432
5.431481,10.601224
5.422136,10.606792
5.409368,10.604712
5.412056,10.604585
5.424504,10.605128
5.414424,10.606152
5.427576,10.622088
5.429881,10.638857
5.410104,10.599816
5.414008,10.616425
5.409880,10.619305
5.414392,10.630505
5.423096,10.655178
5.417528,10.604264
5.420312,10.635657
5.417048,10.612201
5.425017,10.623081
5.419672,10.627145
5.423896,10.596905
5.415864,10.602728
5.428185,10.598248
5.416121,10.611304
5.420376,10.612264
5.424408,10.626954
5.435321,10.602536
5.420120,10.611721
5.423928,10.633226
5.422264,10.595496
5.412024,10.600328
5.426680,10.629609
5.415128,10.621353
5.419704,10.600264
5.423768,10.600744
5.417656,10.605160
5.396823,10.606600
5.385655,10.612712
5.398936,10.608425
5.392439,10.685323
5.386935,10.597320
5.396567,10.623465
5.395640,10.619753
5.409527,10.596616
5.401079,10.609096
5.390039,10.645034
5.395735,10.605993
5.394423,10.611145
5.397559,10.648105
5.407000,10.610473
5.405944,10.603880
5.388407,10.603592
5.391767,10.595752
5.395575,10.606953
5.391575,10.609352
5.395351,10.602504
5.396439,10.642633
5.409592,10.613129
5.396727,10.636937
5.396535,10.633257
5.396791,10.611368
5.401816,10.619753
5.403224,10.622441
5.394616,10.603080
5.400567,10.652106
5.389111,10.601545
5.404280,10.633258
5.393623,10.684843
5.389783,10.635785
5.390168,10.600264
5.411832,10.593096
5.398776,10.618377
5.387607,10.606120
5.398903,10.630250
5.409784,10.609449
5.413336,10.629641
5.413048,10.618281
5.411640,10.591655
5.419032,10.597480
5.420473,10.624009
5.412472,10.633929
5.421304,10.620489
5.420888,10.615177
5.413592,10.608904
5.422776,10.608617
5.418264,10.595432
5.412440,10.596392
5.416664,10.598856
5.410840,10.631209
5.421369,10.621897
5.425720,10.611145
5.424601,10.598408
5.420888,10.603336
5.410872,10.622729
5.409784,10.594696
5.411352,10.617705
5.427673,10.610889
5.424120,10.611625
5.422169,10.593960
5.427832,10.622025
5.401943,10.639338
5.414040,10.606985
5.425336,10.626345
5.420952,10.604584
5.420504,10.682027
5.416312,10.597737
5.415992,10.632873
5.416280,10.595048
5.411991,10.605865
5.425209,10.609224
5.431289,10.591335
5.414424,10.592808
5.418328,10.621833
5.420920,10.605480
5.428601,10.614344
5.415544,10.609865
5.419800,10.666026
5.419832,10.667306
5.410007,10.666058
5.408247,10.674667
5.421496,10.655914
5.422840,10.658346
5.414264,10.631178
5.416408,10.596808
5.413176,10.602472
5.412760,10.640138
5.423257,10.612328
5.416024,10.639178
5.408759,10.627977
5.415128,10.607337
5.415160,10.638185
5.408536,10.593736
5.423672,10.599752
5.426840,10.644234
5.430648,10.595400
5.405399,10.626217
5.414104,10.594664
5.416664,10.613513
5.429145,10.623657
5.433433,10.600360
5.420761,10.627849
5.420632,10.601416
5.424600,10.595273
5.414776,10.614696
5.428824,10.598696
5.418296,10.618985
5.412408,10.595976
5.407000,10.616104
5.416728,10.598345
5.404728,10.614281
5.410744,10.616104
5.423416,10.601481
5.418105,10.588872
5.421432,10.593832
5.419288,10.597448
5.428345,10.606889
5.415225,10.603240
5.410136,10.622217
5.415192,10.602857
5.415512,10.598473
5.420440,10.608521
5.430008,10.616393
5.428121,10.629033
5.412632,10.598344
5.413144,10.603816
5.409880,10.587687
5.416664,10.591944
5.423705,10.595400
5.420088,10.630058
5.416152,10.629577
5.411000,10.599497
5.419384,10.594216
5.420856,10.594248
5.431865,10.621801
5.420632,10.607560
5.416792,10.618825
5.416280,10.606152
5.417048,10.592584
5.416024,10.601192
5.419224,10.601928
5.432121,10.600904
5.411928,10.603016
5.419768,10.636457
5.416504,10.590664
5.417432,10.601128
5.422008,10.619561
5.419320,10.606824
5.427929,10.597064
5.423608,10.602056
5.410072,10.601352
5.424217,10.604744
5.429240,10.608584
5.413688,10.630698
5.417432,10.624969
5.414616,10.597544
5.416056,10.616521
5.423288,10.654314
5.417272,10.686955
5.418872,10.677514
5.414520,10.653738
5.423384,10.591624
5.415544,10.621705
5.423288,10.611368
5.423480,10.600584
5.407448,10.612329
5.418744,10.606473
5.417592,10.627690
5.413944,10.593544
5.415768,10.625705
5.422904,10.608456
5.413144,10.600520
5.415224,10.608200
5.414616,10.618441
5.411512,10.619817
5.423288,10.625673
5.416792,10.611561
5.422009,10.612905
5.422425,10.610665
5.418584,10.597512
5.420088,10.610889
5.419800,10.632105
5.417432,10.619433
5.427544,10.597737
5.410520,10.592328
5.414776,10.633194
5.426616,10.617545
5.415960,10.606729
5.413816,10.627050
5.418073,10.665386
5.416152,10.605097
5.414456,10.624329
5.418168,10.644810
5.415096,10.618441
5.411064,10.592104
5.414424,10.598920
5.412184,10.618473
5.429049,10.598184
5.424889,10.645546
5.406871,10.604489
5.419096,10.612233
5.414616,10.618409
5.422777,10.659818
5.423641,10.619336
5.419832,10.617865
5.410647,10.603464
5.413400,10.605993
5.411352,10.607753
5.420152,10.592264
5.427864,10.592936
5.423640,10.615752
5.417081,10.631945
5.417912,10.616713
5.417688,10.595432
5.413592,10.615337
5.447577,10.604616
5.421912,10.597480
5.420344,10.666250
5.414168,10.607560
5.414616,10.605577
5.425721,10.598056
5.434361,10.600168
5.413720,10.646634
5.415768,10.592136
5.420056,10.596360
5.416824,10.616745
5.424696,10.607720
5.429592,10.643753
5.411511,10.653194
5.422808,10.597544
5.415608,10.604713
5.412632,10.605769
5.418808,10.626441
5.414936,10.609000
5.420792,10.606473
5.415736,10.594568
5.414744,10.623049
5.410552,10.601576
5.416408,10.674250
5.419448,10.598216
5.416952,10.598345
5.417528,10.595336
5.412376,10.594952
5.427640,10.601001
5.416568,10.613161
5.414296,10.600872
5.423544,10.638569
5.415480,10.606889
5.412792,10.606921
5.422488,10.626345
5.418137,10.626153
5.410200,10.596968
5.422136,10.595624
5.417048,10.621577
5.413496,10.594280
5.413367,10.598280
5.429752,10.606632
5.423896,10.600424
5.416760,10.593159
5.412664,10.591688
5.430840,10.600456
5.422328,10.611081
5.417304,10.606440
5.408440,10.601832
5.416312,10.610025
5.417592,10.613512
5.419320,10.659210
5.424377,10.607113
5.413048,10.613960
5.417848,10.615753
5.415576,10.604777
5.407287,10.637066
5.432024,10.633929
5.428120,10.606152
5.409656,10.600456
5.411576,10.596168
5.424569,10.606409
5.431032,10.623529
5.429784,10.604008
5.425496,10.603945
5.418424,10.621577
5.406712,10.655659
5.416856,10.610888
5.427193,10.602377
5.418777,10.643625
5.416408,10.639945
5.418968,10.614121
5.413880,10.593416
5.426265,10.602281
5.431384,10.613673
5.425112,10.616136
5.412984,10.602952
5.407608,10.609160
5.398615,10.615465
5.420504,10.688555
5.424665,10.618281
5.424824,10.605608
5.420536,10.608393
5.418424,10.689611
5.417976,10.611209
5.417560,10.589896
5.416088,10.598408
5.443545,10.603592
5.414872,10.627145
5.422136,10.596680
5.419704,10.597416
5.419576,10.604552
5.421049,10.596809
5.421464,10.629385
5.417464,10.597096
5.412216,10.623273
5.408376,10.594504
5.418648,10.604264
5.426713,10.610665
5.424696,10.612745
5.421625,10.594888
5.427640,10.584551
5.414296,10.618473
5.417368,10.606153
5.428568,10.604201
5.407031,10.613225
5.423097,10.628681
5.410104,10.605288
5.410776,10.622409
5.427193,10.607177
5.418744,10.613385
5.414584,10.605512
5.411640,10.600328
5.416792,10.603945
5.418552,10.617545
5.422008,10.647817
5.411640,10.647690
5.408824,10.655210
5.407287,10.620489
5.418328,10.594696
5.414904,10.594472
5.415481,10.631689
5.417752,10.610409
5.411288,10.607944
5.417721,10.621033
5.426936,10.648490
5.413688,10.597833
5.429496,10.602153
5.420056,10.622249
5.406552,10.613129
5.417912,10.607241
5.409720,10.643146
5.420792,10.627626
5.432889,10.623177
5.407096,10.603048
5.408663,10.661387
5.425688,10.612713
5.412056,10.597865
5.414552,10.652330
5.421273,10.619529
5.409784,10.601544
5.415000,10.609993
5.422136,10.593320
5.412920,10.615049
5.426233,10.618217
5.421528,10.602696
5.417209,10.660906
5.412055,10.600168
5.416664,10.619816
5.425272,10.587016
5.424696,10.591656
5.421560,10.609993
5.416089,10.639529
5.419736,10.598632
5.414584,10.617897
5.415736,10.631241
5.421688,10.602792
5.430329,10.601256
5.425849,10.608232
5.418520,10.595304
5.422553,10.593352
5.423256,10.618697
5.424665,10.602760
5.412951,10.597512
5.417208,10.594792
5.412184,10.615433
5.412728,10.594760
5.423576,10.622889
5.427864,10.634666
5.412760,10.592871
5.420568,10.591112
5.414776,10.604073
5.416440,10.589640
5.418520,10.601320
5.422809,10.627561
5.415960,10.594408
5.424824,10.622633
5.424984,10.601257
5.426169,10.610249
5.423737,10.602760
5.411672,10.600904
5.419225,10.600232
5.408664,10.604200
5.414552,10.606056
5.446681,10.621321
5.412024,10.598280
5.422136,10.600777
5.409688,10.604584
5.414616,10.619337
5.402743,10.605384
5.423640,10.614665
5.424120,10.630633
5.424249,10.614792
5.415512,10.600616
5.421272,10.588040
5.431960,10.599912
5.422232,10.613737
5.421464,10.610249
5.419928,10.597032
5.422552,10.627433
5.417400,10.620745
5.423384,10.618985
5.423928,10.600168
5.417400,10.601512
5.410424,10.648618
5.418040,10.619305
5.404472,10.606984
5.424440,10.601033
5.426137,10.642762
5.411896,10.596840
5.414040,10.602312
5.422776,10.601961
5.411672,10.612392
5.430521,10.624713
5.415256,10.611145
5.420889,10.619401
5.413688,10.619657
5.413784,10.594184
5.424568,10.620233
5.420376,10.622921
5.408983,10.602184
5.417912,10.606537
5.420984,10.601224
5.414744,10.613512
5.427481,10.608264
5.424249,10.602889
5.415960,10.621097
5.416248,10.601000
5.411352,10.592904
5.424408,10.623177
5.432344,10.655018
5.417912,10.594696
5.414904,10.617449
5.413976,10.595400
5.426264,10.610600
5.423544,10.603336
5.425240,10.596648
5.413432,10.641354
5.416985,10.596840
5.422841,10.596488
5.416216,10.593224
5.410872,10.608361
5.420248,10.626665
5.420184,10.640842
5.424888,10.593448
5.421113,10.654346
5.405016,10.605608
5.421273,10.628937
5.429656,10.609768
5.416216,10.603656
5.420184,10.620009
5.422104,10.621001
5.428569,10.601064
5.416376,10.601576
5.417752,10.622377
5.422648,10.596104
5.422584,10.601417
5.414520,10.595432
5.407384,10.601800
5.423064,10.599944
5.416312,10.614888
5.414616,10.602344
5.409015,10.600072
5.419416,10.610088
5.412568,10.647498
5.418392,10.610472
5.408823,10.604393
5.413208,10.605320
5.418232,10.611881
5.415864,10.598184
5.432121,10.598792
5.447386,10.600360
5.424184,10.596584
5.422009,10.593800
5.415320,10.590568
5.411096,10.605288
5.422488,10.625737
5.413048,10.597801
5.418392,10.625737
5.418585,10.598120
5.416312,10.635465
5.425977,10.617961
5.424249,10.636617
5.422681,10.626377
5.419288,10.628425
5.411256,10.621737
5.415032,10.627849
5.424856,10.606408
5.437497,10.624681
5.410616,10.708300
5.422648,10.610089
5.420408,10.612553
5.426168,10.595016
5.431352,10.620617
5.418937,10.595496
5.416152,10.598025
5.409528,10.604745
5.420505,10.594024
5.417880,10.607273
5.420505,10.606248
5.418521,10.607145
5.412216,10.625801
5.416856,10.601064
5.414168,10.619240
5.426392,10.601192
5.427512,10.613576
5.407704,10.611241
5.418296,10.598376
5.416792,10.590024
5.414168,10.586952
5.424856,10.605033
5.425561,10.614889
5.420377,10.619369
5.415096,10.592104
5.419161,10.608105
5.415288,10.610153
5.430841,10.615625
5.431577,10.614665
5.426328,10.604808
5.411960,10.607592
5.406488,10.592648
5.428376,10.608137
5.417784,10.625833
5.411448,10.618569
5.415896,10.629545
5.424664,10.590664
5.404696,10.602792
5.425624,10.607177
5.426200,10.631306
5.416280,10.617897
5.412664,10.599016
5.423928,10.596232
5.426713,10.599656
5.428632,10.609736
5.427257,10.604584
5.413112,10.594984
5.419064,10.594600
5.409208,10.630793
5.428729,10.615593
5.414616,10.610537
5.420344,10.607848
5.416184,10.617097
5.416824,10.619337
5.420633,10.639882
5.416632,10.643274
5.421273,10.641897
5.408248,10.638794
5.409592,10.618952
5.410680,10.622505
5.411703,10.623273
5.422808,10.614761
5.431288,10.619433
5.412664,10.667722
5.420248,10.605448
5.416024,10.620809
5.421464,10.596681
5.422648,10.590856
5.419992,10.639177
5.410104,10.605641
5.413848,10.626601
5.420344,10.613928
5.406455,10.591976
5.419256,10.604329
5.423705,10.605576
5.412664,10.611048
5.419480,10.623209
5.415608,10.610632
5.406392,10.633162
5.449274,10.647882
5.417784,10.609256
5.409687,10.597384
5.417400,10.596168
5.415768,10.607432
5.417721,10.598088
5.428312,10.615145
5.426489,10.601832
5.408503,10.600905
5.410936,10.615849
5.417176,10.608840
5.412760,10.599400
5.417432,10.609000
5.426936,10.620649
5.413688,10.610632
5.417497,10.596456
5.425944,10.593032
5.415768,10.589960
5.431609,10.610696
5.426840,10.610793
5.422392,10.600905
5.433497,10.604072
5.410104,10.610600
5.417464,10.618889
5.416280,10.597513
5.422073,10.611305
5.411991,10.597160
5.422776,10.599976
5.407448,10.614793
5.418328,10.608809
5.419864,10.631401
5.420344,10.599560
5.415160,10.612713
5.423160,10.598248
5.416600,10.602024
5.425688,10.617545
5.422200,10.623145
5.413271,10.610985
5.414840,10.607913
5.414552,10.617864
5.415448,10.648426
5.418776,10.609417
5.433657,10.596680
5.418392,10.602377
5.421720,10.601321
5.418648,10.594056
5.416472,10.629066
5.419768,10.611976
5.420952,10.615273
5.417016,10.670986
5.421176,10.601576
5.425496,10.596456
5.413624,10.630857
5.420248,10.614440
5.413016,10.618344
5.414840,10.617609
5.428120,10.606633
5.421432,10.638794
5.420120,10.621929
5.419833,10.601448
5.424024,10.603880
5.410616,10.621385
5.407064,10.618761
5.422616,10.642378
5.424664,10.622185
5.430744,10.627625
5.426553,10.628937
5.413752,10.608905
5.412024,10.614248
5.412888,10.594504
5.413880,10.672426
5.426968,10.650826
5.421656,10.613481
5.412408,10.630569
5.424665,10.620041
5.416728,10.613449
5.417784,10.640681
5.421496,10.608073
5.420728,10.611816
5.411063,10.613161
5.418264,10.601832
5.412536,10.597224
5.423032,10.671307
5.424729,10.683083
5.420665,10.598504
5.435993,10.591848
5.423193,10.640393
5.440409,10.592488
5.429080,10.599624
5.408056,10.624041
5.407799,10.613769
5.416344,10.609161
5.409080,10.620809
5.416760,10.586888
5.429144,10.595080
5.426776,10.602504
5.413496,10.597096
5.417976,10.604520
