Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.414595,0.017600,0.202818,0.005120,0.047296,0.000896,0.013664,0.000384,0.001440,0.001024,0.000288,0.711877
0.415172,0.017472,0.202466,0.004992,0.047552,0.000992,0.013504,0.000416,0.001408,0.001344,0.000608,0.712550
0.428644,0.017440,0.202882,0.004928,0.047232,0.000800,0.013408,0.000352,0.001376,0.000896,0.000256,0.724390
0.416420,0.017824,0.202754,0.005088,0.047264,0.000544,0.013504,0.000416,0.001408,0.001120,0.000352,0.713446
0.415203,0.017792,0.203042,0.005120,0.047328,0.000576,0.013632,0.000385,0.001472,0.001056,0.000384,0.712742
0.420612,0.017760,0.202626,0.005024,0.047264,0.000800,0.013920,0.000384,0.001408,0.001056,0.000384,0.718342
0.420483,0.017505,0.222913,0.005152,0.047297,0.000800,0.013504,0.000384,0.001472,0.001056,0.000640,0.738662
0.416931,0.017632,0.203586,0.005088,0.048161,0.001248,0.014048,0.000384,0.001408,0.001120,0.000608,0.717926
0.421219,0.017504,0.202690,0.005184,0.047040,0.001024,0.013600,0.000416,0.001440,0.001152,0.000320,0.718597
0.415748,0.017760,0.202978,0.005024,0.047360,0.000800,0.013632,0.000352,0.001376,0.001184,0.000352,0.713670
0.417443,0.017793,0.222241,0.005504,0.047809,0.000800,0.013664,0.000352,0.001440,0.001184,0.000352,0.736646
0.416259,0.017504,0.203042,0.005088,0.047168,0.000768,0.013697,0.000352,0.001408,0.001152,0.000608,0.714086
0.415332,0.017696,0.203490,0.005312,0.047968,0.000800,0.013888,0.000384,0.001472,0.001152,0.000576,0.715174
0.416771,0.017569,0.203169,0.004992,0.047457,0.000768,0.013504,0.000416,0.001408,0.001056,0.000352,0.714310
0.416484,0.017600,0.202402,0.005312,0.066976,0.000832,0.013792,0.000416,0.001504,0.001056,0.000288,0.734374
0.416452,0.017728,0.203778,0.005472,0.047264,0.000896,0.013472,0.000352,0.001472,0.001344,0.000608,0.715814
0.415683,0.017472,0.203842,0.005248,0.047456,0.000800,0.013568,0.000384,0.001440,0.001120,0.000385,0.714342
0.415971,0.017728,0.202498,0.005056,0.047744,0.000544,0.013569,0.000384,0.001440,0.001024,0.000320,0.713702
0.416451,0.017600,0.202498,0.005376,0.047329,0.000832,0.013472,0.000384,0.001408,0.001088,0.000352,0.714118
0.417284,0.017440,0.203617,0.005440,0.047233,0.000832,0.013600,0.000352,0.001408,0.001152,0.000352,0.715814
0.415620,0.017760,0.202593,0.005089,0.047936,0.000896,0.013568,0.000384,0.001472,0.001088,0.000608,0.714438
0.415876,0.017568,0.204226,0.004992,0.047552,0.000800,0.013504,0.000384,0.001472,0.001088,0.000640,0.715078
0.416484,0.017440,0.203010,0.005056,0.047040,0.000768,0.013504,0.000384,0.001440,0.001120,0.000608,0.714150
0.416899,0.017472,0.202850,0.005312,0.047008,0.000800,0.013536,0.000384,0.001440,0.001056,0.000320,0.714085
0.417187,0.017504,0.203169,0.005120,0.047361,0.000800,0.013632,0.000384,0.001408,0.001056,0.000576,0.715206
0.415875,0.017696,0.202850,0.005216,0.047136,0.000544,0.013537,0.000384,0.001408,0.001088,0.000576,0.713446
0.415364,0.017600,0.202914,0.005376,0.047296,0.001024,0.013568,0.000384,0.001408,0.001088,0.000416,0.713318
0.434564,0.017536,0.203234,0.005216,0.047232,0.000992,0.013504,0.000384,0.001376,0.001120,0.000352,0.733414
0.415907,0.017856,0.203874,0.005216,0.047489,0.000768,0.013568,0.000384,0.001408,0.001376,0.000640,0.715238
0.415683,0.017344,0.202914,0.005248,0.047136,0.000992,0.013440,0.000416,0.001440,0.001536,0.000352,0.713894
0.415652,0.017760,0.202849,0.005216,0.047137,0.000992,0.013696,0.000352,0.001536,0.001184,0.000352,0.714246
0.433923,0.018017,0.202817,0.004768,0.047873,0.001024,0.013824,0.000320,0.001504,0.001120,0.000352,0.733094
0.415843,0.017760,0.203010,0.005280,0.046944,0.000800,0.013728,0.000384,0.001472,0.001152,0.000384,0.713413
0.415876,0.017696,0.202498,0.005088,0.047552,0.001056,0.013536,0.000352,0.001408,0.001408,0.000608,0.714470
0.415651,0.017760,0.203842,0.005248,0.047649,0.000704,0.013888,0.000384,0.001408,0.001120,0.000608,0.715110
0.414948,0.035520,0.203298,0.005184,0.047008,0.000992,0.013536,0.000384,0.001472,0.001056,0.000608,0.731334
0.419779,0.017696,0.203074,0.005024,0.047232,0.000800,0.013537,0.000352,0.001472,0.001184,0.000384,0.717478
0.415588,0.017376,0.202689,0.005024,0.047361,0.000576,0.013568,0.000384,0.001408,0.001024,0.000384,0.712102
0.415844,0.017568,0.202882,0.005280,0.047136,0.000576,0.013568,0.000352,0.001440,0.001120,0.000352,0.713062
0.417219,0.017600,0.219042,0.005600,0.047201,0.000576,0.013472,0.000416,0.001536,0.001120,0.000576,0.731750
0.415748,0.017472,0.202625,0.005217,0.047840,0.000768,0.013568,0.000352,0.001408,0.001184,0.000640,0.714566
0.416035,0.017696,0.202562,0.005312,0.048096,0.000768,0.013856,0.000352,0.001440,0.001536,0.000576,0.715365
0.417764,0.017824,0.204513,0.005280,0.050145,0.000800,0.014336,0.000384,0.001632,0.001248,0.000352,0.721894
0.417379,0.017344,0.204290,0.005312,0.067360,0.000864,0.013921,0.000352,0.001792,0.001184,0.000384,0.738246
0.416867,0.017664,0.203362,0.005248,0.048833,0.000576,0.013760,0.000384,0.001440,0.001152,0.000320,0.716390
0.415683,0.017568,0.203617,0.005280,0.048257,0.000576,0.013408,0.000352,0.001440,0.001216,0.000352,0.714854
0.416164,0.017664,0.203330,0.005056,0.048032,0.000768,0.013472,0.000384,0.001472,0.001472,0.000288,0.715334
0.418371,0.017760,0.202882,0.005248,0.047456,0.001056,0.013600,0.000352,0.001408,0.001216,0.000384,0.716645
0.418499,0.017952,0.204578,0.005120,0.049409,0.001088,0.014112,0.000384,0.001664,0.002592,0.000608,0.725734
