Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.895298,0.036513,0.433424,0.010848,0.098372,0.001312,0.028321,0.001056,0.003328,0.003008,0.000736,1.528025
0.888993,0.036290,0.480722,0.010720,0.098628,0.001152,0.028417,0.000960,0.003296,0.001984,0.000928,1.569115
0.888641,0.036834,0.432656,0.010464,0.097860,0.001248,0.028353,0.000960,0.003296,0.002209,0.001024,1.518937
0.893633,0.037025,0.475762,0.010688,0.097828,0.001248,0.028161,0.001024,0.002976,0.002016,0.000640,1.568442
0.902978,0.037218,0.440560,0.010561,0.098819,0.001504,0.029378,0.001024,0.003520,0.004064,0.001248,1.550042
0.894914,0.036353,0.481586,0.010497,0.098435,0.001472,0.028706,0.001024,0.003552,0.003488,0.001280,1.580539
0.890465,0.036449,0.434448,0.010625,0.098467,0.001536,0.028386,0.000864,0.003264,0.002272,0.001216,1.525273
0.890817,0.036449,0.475442,0.010592,0.098852,0.001504,0.028385,0.000960,0.003232,0.002080,0.000928,1.566843
0.887521,0.036418,0.433008,0.010304,0.098372,0.001184,0.028193,0.000992,0.003232,0.002049,0.000928,1.517465
0.888513,0.036097,0.469490,0.011008,0.098180,0.001344,0.028321,0.000992,0.003361,0.002016,0.001024,1.557306
0.888961,0.036130,0.433872,0.010496,0.097924,0.001248,0.028097,0.000960,0.003168,0.001856,0.000928,1.519352
0.889409,0.036226,0.476209,0.010912,0.098788,0.001696,0.028481,0.000992,0.003360,0.002240,0.001088,1.567034
0.889377,0.036129,0.433392,0.010817,0.098275,0.001312,0.028385,0.000928,0.003329,0.002528,0.000928,1.520569
0.897922,0.036321,0.480690,0.010561,0.097923,0.001568,0.028066,0.000896,0.003232,0.002080,0.000992,1.576635
0.897953,0.037953,0.438192,0.010656,0.098884,0.001504,0.028449,0.000896,0.003264,0.003840,0.000992,1.539481
0.890593,0.036481,0.480050,0.010881,0.099204,0.001504,0.028353,0.000928,0.003552,0.003424,0.001216,1.576602
0.887745,0.036130,0.432912,0.010368,0.099140,0.001536,0.028385,0.000992,0.003232,0.002304,0.001056,1.520056
0.892001,0.036289,0.482322,0.010624,0.098884,0.001312,0.028449,0.000960,0.003233,0.002176,0.001056,1.574747
0.897506,0.036545,0.434033,0.010208,0.098244,0.001504,0.028225,0.000960,0.003232,0.002048,0.000960,1.529593
0.888673,0.036194,0.483730,0.010752,0.098180,0.001408,0.028257,0.000960,0.003392,0.002112,0.000704,1.572026
0.893698,0.037313,0.440401,0.010784,0.098500,0.001504,0.028353,0.000992,0.003264,0.003008,0.001152,1.535801
0.894625,0.037698,0.474065,0.010753,0.098564,0.001536,0.028257,0.000992,0.003360,0.002464,0.001216,1.570266
0.890593,0.036354,0.433680,0.010272,0.097924,0.001312,0.028001,0.000992,0.003328,0.002144,0.000736,1.520633
0.887297,0.036705,0.473618,0.010720,0.097828,0.001280,0.028001,0.000896,0.003424,0.002048,0.000640,1.559674
0.891682,0.036673,0.431760,0.010241,0.098083,0.001376,0.028129,0.001056,0.003200,0.002080,0.000896,1.519801
0.892002,0.036641,0.469170,0.010816,0.097828,0.001280,0.028257,0.000832,0.003392,0.002048,0.000896,1.559930
0.891585,0.036385,0.433809,0.010176,0.098724,0.001504,0.028481,0.000992,0.003328,0.002080,0.000864,1.522840
0.887329,0.036929,0.468658,0.010624,0.098180,0.001280,0.028225,0.000928,0.003456,0.001985,0.000864,1.555066
0.890273,0.036290,0.433680,0.010016,0.097508,0.001536,0.028161,0.000992,0.003200,0.001953,0.000992,1.519481
0.890785,0.036385,0.470898,0.010816,0.098500,0.001312,0.027873,0.000928,0.003072,0.002241,0.000864,1.560282
0.890561,0.036993,0.436529,0.009952,0.098788,0.001408,0.029089,0.001024,0.003392,0.002240,0.000896,1.526168
0.894177,0.036386,0.467153,0.010753,0.097475,0.001088,0.027969,0.000896,0.003233,0.002208,0.000672,1.558650
0.891490,0.036833,0.436176,0.010689,0.098563,0.001793,0.029057,0.001024,0.003392,0.002432,0.000928,1.527033
0.887425,0.036257,0.432464,0.010081,0.148613,0.001632,0.029090,0.000800,0.003296,0.002560,0.000896,1.569978
0.889826,0.037217,0.435344,0.010401,0.098211,0.001248,0.028225,0.001024,0.003168,0.001792,0.001024,1.522361
0.891265,0.036802,0.435952,0.010560,0.135365,0.001600,0.028449,0.000800,0.003264,0.001856,0.001024,1.565050
0.887841,0.036226,0.435984,0.010784,0.097700,0.001600,0.028417,0.001056,0.003232,0.002145,0.000672,1.522169
0.892321,0.036737,0.439376,0.010592,0.137189,0.001793,0.028769,0.001088,0.003360,0.002240,0.001216,1.572858
0.892321,0.036290,0.436624,0.010496,0.098244,0.001568,0.029057,0.001088,0.003040,0.001921,0.001184,1.528249
0.891426,0.036193,0.435312,0.010945,0.136869,0.001696,0.028929,0.000832,0.003392,0.002145,0.000896,1.566747
0.898177,0.036994,0.443600,0.010753,0.099011,0.001600,0.028929,0.001120,0.003424,0.003648,0.001152,1.545337
0.893313,0.036609,0.475570,0.010656,0.100804,0.001568,0.029185,0.000992,0.003585,0.003552,0.001216,1.578267
0.899521,0.039521,0.434736,0.010625,0.098307,0.001472,0.028226,0.000928,0.003328,0.002752,0.000992,1.537625
0.889057,0.036513,0.468146,0.010656,0.097732,0.001344,0.028289,0.000960,0.003264,0.001920,0.000736,1.556346
0.891265,0.036801,0.436176,0.010337,0.098275,0.001568,0.028962,0.001056,0.003008,0.002240,0.000928,1.526777
0.891105,0.036546,0.476721,0.010976,0.098052,0.001536,0.028385,0.000960,0.003392,0.002368,0.000928,1.568250
0.892449,0.036578,0.435920,0.010784,0.098212,0.001536,0.028257,0.000992,0.003264,0.002176,0.001152,1.526296
0.891777,0.037057,0.481330,0.011040,0.098756,0.001280,0.028609,0.001088,0.003424,0.002080,0.001152,1.574971
0.892481,0.036929,0.433584,0.010368,0.098884,0.001440,0.028385,0.001024,0.003424,0.003392,0.001248,1.525400
0.891553,0.036737,0.475666,0.010752,0.098340,0.001728,0.028545,0.001024,0.003488,0.002496,0.001184,1.570138
0.894369,0.036609,0.440688,0.010561,0.098179,0.001569,0.028769,0.001024,0.003392,0.002400,0.001152,1.534841
0.889217,0.036161,0.471922,0.010912,0.098276,0.001536,0.028289,0.000992,0.003392,0.001889,0.000832,1.559834
0.889121,0.036225,0.434576,0.010496,0.098372,0.001312,0.028321,0.001024,0.002977,0.002304,0.000928,1.522041
0.902978,0.036609,0.485266,0.010785,0.098371,0.001600,0.028737,0.001024,0.003584,0.003904,0.001216,1.593851
0.899650,0.036641,0.438480,0.010944,0.099428,0.001824,0.029665,0.001120,0.003008,0.003649,0.001152,1.542618
0.891553,0.036706,0.482258,0.011104,0.098692,0.001632,0.028353,0.001024,0.003360,0.002592,0.000864,1.576122
0.889409,0.037409,0.444145,0.010336,0.098308,0.001504,0.028449,0.000960,0.003008,0.002240,0.000865,1.532921
0.890081,0.076259,0.437617,0.010528,0.098180,0.001280,0.028545,0.001024,0.003008,0.002080,0.000896,1.566266
0.886209,0.036962,0.434096,0.010400,0.098116,0.001504,0.028449,0.000992,0.003232,0.002208,0.001216,1.519097
0.896545,0.072610,0.440913,0.010528,0.098692,0.001536,0.028385,0.000992,0.003392,0.002880,0.001248,1.575259
0.893761,0.037729,0.437264,0.010849,0.098627,0.001505,0.028321,0.000992,0.003232,0.002688,0.001280,1.531225
0.935266,0.037473,0.437616,0.010433,0.099011,0.001568,0.028418,0.000992,0.003232,0.003360,0.001216,1.576570
0.889505,0.037473,0.434256,0.010689,0.098595,0.001568,0.028289,0.000928,0.003232,0.002496,0.001216,1.523545
0.938658,0.036705,0.438576,0.010497,0.099012,0.001536,0.028769,0.000960,0.003520,0.003616,0.001184,1.582266
0.895137,0.036514,0.438736,0.010849,0.098851,0.001856,0.029217,0.001089,0.002976,0.003616,0.001152,1.535833
0.933923,0.036673,0.432848,0.010497,0.098147,0.001504,0.028385,0.000961,0.003264,0.002496,0.000864,1.565434
0.891521,0.036449,0.433520,0.010432,0.098436,0.001504,0.028097,0.000736,0.003200,0.002304,0.000672,1.521336
0.942371,0.037025,0.438512,0.010721,0.098787,0.001568,0.028897,0.001088,0.003648,0.003296,0.001184,1.585595
0.892897,0.036705,0.435760,0.010433,0.098851,0.001440,0.028353,0.000961,0.003296,0.003264,0.001184,1.529657
0.930850,0.036033,0.432464,0.010240,0.098244,0.001536,0.027937,0.001024,0.002912,0.002433,0.001216,1.561946
0.886208,0.036481,0.431920,0.010688,0.098084,0.001216,0.028129,0.000928,0.003264,0.002208,0.001088,1.515224
0.927842,0.038082,0.435920,0.010176,0.098147,0.001536,0.028193,0.000928,0.003265,0.001792,0.000928,1.562330
0.892225,0.036545,0.437040,0.010561,0.099172,0.001760,0.028897,0.001120,0.003328,0.002240,0.001120,1.528408
0.918466,0.037633,0.434800,0.011329,0.098115,0.001248,0.028353,0.000992,0.003265,0.002304,0.001088,1.552122
0.896449,0.036418,0.433744,0.010560,0.098820,0.001312,0.028417,0.000928,0.003264,0.001984,0.001120,1.527352
0.931907,0.036737,0.433585,0.010464,0.098468,0.001280,0.028385,0.000992,0.003232,0.002240,0.000960,1.563162
0.890529,0.036706,0.435728,0.010656,0.098084,0.001312,0.028065,0.000960,0.003264,0.002336,0.001120,1.523577
0.935299,0.036737,0.436177,0.010592,0.098756,0.001568,0.028289,0.000992,0.003328,0.002272,0.001120,1.570618
0.890561,0.036129,0.435184,0.010433,0.098147,0.001280,0.028097,0.000896,0.003233,0.002432,0.001216,1.522297
0.928706,0.036353,0.433808,0.010432,0.098180,0.001184,0.027937,0.000800,0.002976,0.002464,0.001088,1.558170
0.888609,0.036738,0.434096,0.010432,0.097828,0.001696,0.028481,0.000960,0.003232,0.002592,0.001056,1.519833
0.930242,0.036706,0.432304,0.010752,0.098020,0.001632,0.028257,0.000992,0.002976,0.002432,0.001152,1.560857
0.889153,0.036353,0.432048,0.010560,0.099108,0.001568,0.028385,0.001120,0.003200,0.002400,0.001152,1.519065
0.926914,0.036226,0.432304,0.010272,0.098084,0.001504,0.028289,0.001024,0.002976,0.002272,0.001312,1.556153
0.889985,0.036546,0.431600,0.010432,0.098276,0.001376,0.028097,0.000928,0.003200,0.002496,0.000928,1.518968
0.921026,0.036737,0.432400,0.010592,0.098180,0.001472,0.028513,0.001120,0.003136,0.001952,0.001248,1.550650
0.887329,0.036354,0.431536,0.010144,0.097892,0.001504,0.028289,0.001024,0.003200,0.002080,0.001024,1.514904
0.919074,0.036481,0.432080,0.010496,0.097348,0.001504,0.028065,0.001024,0.003264,0.001984,0.000896,1.545945
0.887329,0.036321,0.432016,0.010561,0.098275,0.001568,0.027969,0.000928,0.003233,0.002016,0.000992,1.515992
0.917986,0.036258,0.431152,0.010368,0.097668,0.001536,0.027969,0.000896,0.003200,0.002240,0.000896,1.544121
0.888256,0.036769,0.430864,0.010272,0.097956,0.001504,0.027969,0.000864,0.003200,0.002016,0.000992,1.515352
0.917090,0.036289,0.432656,0.010336,0.097924,0.001408,0.028385,0.001024,0.003168,0.001824,0.001216,1.545561
0.889217,0.036641,0.433585,0.010464,0.097892,0.001280,0.028289,0.000896,0.003136,0.001824,0.001056,1.518904
0.928290,0.035906,0.431792,0.010400,0.097796,0.001248,0.028417,0.000960,0.003232,0.002016,0.000960,1.556089
0.888033,0.036290,0.432272,0.010400,0.098212,0.001376,0.028353,0.000992,0.003232,0.002048,0.001184,1.517305
0.921282,0.038913,0.432176,0.010784,0.097924,0.001472,0.028065,0.000960,0.002976,0.002081,0.001184,1.552698
0.888129,0.037314,0.430800,0.010336,0.098468,0.001536,0.028385,0.000800,0.003008,0.002496,0.001184,1.516793
0.890081,0.068450,0.433296,0.010689,0.097475,0.001281,0.028257,0.000960,0.002944,0.002016,0.001120,1.553337
0.889985,0.036801,0.432688,0.010433,0.098051,0.001568,0.028321,0.000960,0.003136,0.001984,0.000864,1.521304
0.887041,0.037633,0.486354,0.010465,0.097283,0.001280,0.027809,0.000832,0.003040,0.002336,0.000928,1.570938
0.892129,0.036193,0.435696,0.010561,0.097251,0.001377,0.027809,0.001024,0.003264,0.002272,0.000992,1.525464
0.887777,0.037154,0.467601,0.010656,0.098436,0.001536,0.028001,0.000800,0.003232,0.001953,0.000704,1.555098
0.897409,0.037153,0.438641,0.010368,0.099588,0.001536,0.028705,0.000928,0.003264,0.003904,0.001248,1.541624
0.890529,0.098532,0.438192,0.010432,0.098404,0.001504,0.028769,0.000960,0.003264,0.003296,0.001248,1.592987
0.900225,0.037090,0.439472,0.010464,0.098756,0.001568,0.028769,0.001024,0.003328,0.003393,0.001120,1.543417
0.929251,0.036609,0.434832,0.010529,0.098723,0.001504,0.028610,0.000896,0.003328,0.003168,0.001312,1.566042
