REE[428],TEE[428]
9.726378,16.435215
9.737675,16.459856
8.434143,16.451983
8.436830,16.436783
8.426974,16.419662
8.417534,16.502737
8.421630,16.423182
8.438206,16.463471
8.435519,16.427086
8.418302,16.424910
8.420286,16.426990
8.430143,16.498513
8.417598,16.494320
8.430494,16.444623
8.426046,16.424910
8.406046,16.446415
8.433759,16.428751
8.419038,16.584180
8.447327,16.442510
8.420862,16.472752
8.438975,16.446895
8.443679,16.421134
8.436831,16.442575
8.425311,16.459503
8.426975,16.423950
8.446015,16.443791
8.434398,16.427439
8.421278,16.435119
8.415198,16.422510
8.412414,16.417582
8.422270,16.419726
8.416894,16.441166
8.436895,16.473584
8.421567,16.473520
8.428894,16.421646
8.421886,16.492977
8.422302,16.419214
8.414974,16.431278
8.420030,16.441871
8.424510,16.495600
8.473728,16.420110
8.436767,16.425966
8.410686,16.418445
8.430431,16.460656
8.422558,16.462640
8.423934,16.439823
8.407294,16.421166
8.430462,16.425774
8.443263,16.470480
8.419550,16.465040
8.425951,16.498288
8.427742,16.425614
8.425182,16.445295
8.415678,16.439439
8.433311,16.423950
8.430430,16.454447
8.468320,16.422478
8.423070,16.435279
8.415646,16.461584
8.426558,16.428366
8.425918,16.429646
8.410750,16.421390
8.431039,16.476208
8.435711,16.425678
8.415550,16.426734
8.418334,16.439246
8.424158,16.534962
8.417694,16.466128
8.442111,16.467631
8.423742,16.501360
8.429311,16.455631
8.429214,16.460463
8.428606,16.432463
8.433438,16.438575
8.430559,16.495600
8.418558,16.608469
8.424031,16.421998
8.420062,16.440015
8.432542,16.433006
8.421438,16.445998
8.432703,16.465935
8.425343,16.443503
8.432671,16.430414
8.406717,16.434158
8.431774,16.427726
8.438559,16.432622
8.418462,16.474575
8.429311,16.435663
8.422974,16.439054
8.426014,16.468111
8.438335,16.457359
8.437503,16.435086
8.436383,16.432238
8.398141,16.419150
8.437343,16.460527
8.424190,16.479312
8.431551,16.505745
8.434015,16.431502
8.421278,16.435151
8.428959,16.497104
8.430430,16.422030
8.434815,16.568083
8.407933,16.461327
8.432607,16.503344
8.395326,16.459183
8.419006,16.419886
8.418718,16.456719
8.414846,16.426094
8.408894,16.435278
8.403773,16.430286
8.438174,16.580788
8.422110,16.468879
8.427326,16.420270
