Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.627379,0.018784,0.288265,0.005408,0.047393,0.000832,0.013409,0.000384,0.001440,0.016320,0.000672,1.029342
0.468173,0.018081,0.211302,0.004832,0.047810,0.001056,0.013824,0.000352,0.001632,0.002112,0.000608,0.778614
0.473646,0.018336,0.208902,0.005089,0.047585,0.001024,0.013664,0.000416,0.001696,0.001441,0.000480,0.781655
0.472014,0.018017,0.228358,0.005312,0.047713,0.000832,0.014304,0.000384,0.001792,0.001600,0.000385,0.799928
0.770454,0.022785,0.288328,0.006496,0.060481,0.000865,0.017184,0.000416,0.001856,0.001536,0.000416,1.182626
0.699029,0.027521,0.328105,0.008032,0.074243,0.001120,0.021408,0.000544,0.002528,0.001632,0.000512,1.178403
0.920987,0.036929,0.429932,0.010048,0.097475,0.001376,0.027745,0.000736,0.002976,0.001856,0.000736,1.545325
