Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415847,0.017153,0.203379,0.004896,0.046789,0.000576,0.013313,0.000320,0.001376,0.000928,0.000288,0.712322
0.415559,0.017218,0.201875,0.004864,0.046852,0.000576,0.013281,0.000352,0.001344,0.000864,0.000288,0.710946
0.425416,0.017346,0.201907,0.004769,0.046756,0.000512,0.013313,0.000352,0.001345,0.000768,0.000352,0.720260
0.415559,0.017506,0.202227,0.004864,0.046853,0.000544,0.013281,0.000384,0.001344,0.000992,0.000288,0.712419
0.415655,0.017377,0.202483,0.005056,0.046820,0.000577,0.013313,0.000320,0.001408,0.000672,0.000256,0.711202
0.416007,0.017538,0.202195,0.004864,0.046725,0.000576,0.013281,0.000384,0.001344,0.000672,0.000352,0.712963
0.414375,0.017314,0.215604,0.005056,0.047460,0.000576,0.013665,0.000384,0.001345,0.000800,0.000288,0.724868
0.415687,0.017282,0.202099,0.004832,0.047300,0.000608,0.013505,0.000352,0.001376,0.000864,0.000288,0.714339
0.415399,0.017346,0.202451,0.004768,0.048517,0.000576,0.013281,0.000352,0.001376,0.000928,0.000256,0.712803
0.415431,0.017250,0.202419,0.004800,0.049477,0.000576,0.013313,0.000320,0.001376,0.000960,0.000288,0.715491
0.415879,0.017538,0.202515,0.004864,0.047621,0.000544,0.013345,0.000384,0.001472,0.000864,0.000288,0.712771
0.416423,0.017153,0.202547,0.004801,0.047012,0.000576,0.013282,0.000384,0.001600,0.000896,0.000256,0.712803
0.416679,0.017282,0.203123,0.004833,0.046820,0.000608,0.013314,0.000384,0.001504,0.000864,0.000352,0.713347
0.416199,0.017185,0.202643,0.004897,0.047108,0.000544,0.013314,0.000352,0.001408,0.000736,0.000320,0.712515
0.415847,0.017217,0.202483,0.004865,0.046820,0.000544,0.013282,0.000352,0.001376,0.000864,0.000320,0.711811
0.428264,0.017410,0.202931,0.004769,0.046884,0.000736,0.013314,0.000320,0.001408,0.000832,0.000288,0.725444
0.416231,0.017154,0.202099,0.004832,0.046853,0.000608,0.013313,0.000352,0.001344,0.000705,0.000288,0.711139
0.417799,0.017570,0.204339,0.005025,0.047844,0.000800,0.013858,0.000608,0.001664,0.001696,0.000384,0.723043
0.417320,0.017730,0.203219,0.004832,0.048197,0.000544,0.014049,0.000352,0.001536,0.001185,0.000352,0.717988
0.454122,0.018018,0.202707,0.005248,0.048165,0.000800,0.014658,0.000352,0.001664,0.001536,0.000608,0.760359
0.420903,0.017858,0.202515,0.004928,0.048261,0.000800,0.013793,0.000352,0.001536,0.001088,0.000353,0.721060
0.422024,0.017762,0.202035,0.004993,0.048676,0.000800,0.013698,0.000352,0.001504,0.001088,0.000384,0.721924
0.416679,0.017474,0.202611,0.004832,0.048901,0.000800,0.013569,0.000352,0.001408,0.001120,0.000416,0.717187
0.415878,0.017441,0.216629,0.005120,0.048613,0.000576,0.013761,0.000352,0.001697,0.000928,0.000352,0.729957
0.415399,0.017378,0.201810,0.004960,0.048965,0.000512,0.013665,0.000576,0.001536,0.000832,0.000288,0.714210
0.415975,0.017410,0.201811,0.004833,0.047172,0.000512,0.013409,0.000352,0.001408,0.000768,0.000352,0.711843
0.415815,0.017185,0.202291,0.004769,0.047812,0.000672,0.013314,0.000320,0.001408,0.000800,0.000416,0.712387
0.415719,0.017281,0.201587,0.004833,0.047492,0.000480,0.013666,0.000352,0.001376,0.000768,0.000256,0.712643
0.421032,0.017570,0.202515,0.005152,0.047717,0.000800,0.013473,0.000352,0.001409,0.000928,0.000384,0.719876
0.415879,0.017474,0.201939,0.004832,0.047749,0.000800,0.013633,0.000352,0.001473,0.001024,0.000384,0.714243
0.415686,0.017281,0.203539,0.004801,0.047908,0.000800,0.013601,0.000384,0.001504,0.000960,0.000384,0.715139
0.415495,0.017474,0.202227,0.004768,0.047973,0.000576,0.013441,0.000384,0.001376,0.000928,0.000352,0.713314
0.415366,0.017345,0.202835,0.004993,0.048548,0.000800,0.013441,0.000352,0.001376,0.000896,0.000320,0.714882
0.420263,0.017217,0.202131,0.004993,0.048036,0.000832,0.013538,0.000384,0.001440,0.001024,0.000384,0.719203
0.420712,0.017282,0.201971,0.004736,0.047685,0.000800,0.013409,0.000320,0.001408,0.001057,0.000384,0.718244
0.415399,0.017185,0.202194,0.005025,0.047748,0.000512,0.013377,0.000384,0.001440,0.000896,0.000256,0.711554
0.429448,0.017538,0.202227,0.004992,0.047973,0.000768,0.013377,0.000384,0.001440,0.000960,0.000384,0.729445
0.416455,0.017218,0.202387,0.005088,0.048453,0.000832,0.013569,0.000384,0.001440,0.000929,0.000352,0.716291
0.416135,0.017473,0.202067,0.004833,0.047812,0.000800,0.013346,0.000352,0.001344,0.000928,0.000384,0.714627
0.415399,0.017250,0.202387,0.005152,0.047813,0.000608,0.013409,0.000352,0.001408,0.000961,0.000416,0.713795
0.433001,0.017410,0.202227,0.005088,0.048261,0.000832,0.013377,0.000352,0.001440,0.000896,0.000384,0.731301
0.415751,0.017218,0.202931,0.005024,0.048549,0.000608,0.013409,0.000384,0.001408,0.000960,0.000352,0.714147
0.415719,0.017409,0.203411,0.005089,0.047716,0.000800,0.013346,0.000352,0.001408,0.000992,0.000384,0.714723
0.415751,0.017666,0.202067,0.005024,0.047941,0.000800,0.013441,0.000384,0.001408,0.000960,0.000320,0.713571
0.435049,0.017538,0.202451,0.005089,0.047684,0.000768,0.013313,0.000352,0.001473,0.001024,0.000384,0.733669
0.421127,0.017346,0.204115,0.005024,0.047844,0.000800,0.013345,0.000352,0.001377,0.000992,0.000384,0.720323
0.415783,0.017346,0.202003,0.005024,0.048165,0.000608,0.013537,0.000320,0.001408,0.001024,0.000352,0.714690
0.420199,0.017250,0.202963,0.004992,0.048101,0.000800,0.013441,0.000352,0.001377,0.001088,0.000384,0.719683
0.415942,0.017441,0.221428,0.005153,0.047748,0.000576,0.013602,0.000384,0.001504,0.000960,0.000384,0.734116
0.416327,0.017313,0.202099,0.005249,0.047812,0.000768,0.013378,0.000384,0.001440,0.000960,0.000416,0.714083
0.420199,0.017314,0.202067,0.005088,0.047973,0.000800,0.013505,0.000384,0.001536,0.000896,0.000288,0.717603
0.416711,0.017474,0.202419,0.004992,0.048228,0.000736,0.013825,0.000385,0.001472,0.001056,0.000384,0.716035
0.415879,0.017282,0.235510,0.005280,0.047877,0.000736,0.013985,0.000320,0.001600,0.001088,0.000384,0.748806
0.420039,0.017186,0.202163,0.004864,0.047940,0.000576,0.013441,0.000320,0.001473,0.000960,0.000384,0.717155
0.415559,0.018017,0.202003,0.005153,0.048196,0.000608,0.013410,0.000320,0.001408,0.001024,0.000352,0.714371
0.420392,0.017666,0.202035,0.004832,0.047845,0.000640,0.013665,0.000352,0.001440,0.001024,0.000384,0.718500
0.415687,0.017282,0.202195,0.005280,0.048389,0.000768,0.013537,0.000320,0.001408,0.000992,0.000352,0.715587
0.421063,0.017345,0.202066,0.005025,0.048836,0.000672,0.013601,0.000352,0.001536,0.000960,0.000288,0.720451
0.415751,0.017474,0.202547,0.004992,0.047941,0.000832,0.013537,0.000352,0.001376,0.001344,0.000352,0.714978
0.415719,0.017217,0.202067,0.005025,0.047940,0.000768,0.013250,0.000352,0.001440,0.000896,0.000384,0.713379
0.415847,0.017314,0.202643,0.004800,0.047813,0.000608,0.013345,0.000352,0.001408,0.001024,0.000320,0.712963
0.416070,0.017281,0.202386,0.004737,0.048196,0.000801,0.013281,0.000384,0.001408,0.000928,0.000352,0.715074
0.415335,0.017505,0.202034,0.004769,0.048132,0.000992,0.013313,0.000320,0.001312,0.000832,0.000384,0.712674
0.420808,0.017538,0.201971,0.004800,0.048005,0.000832,0.013345,0.000384,0.001408,0.000960,0.000384,0.719011
0.420391,0.017282,0.201971,0.004768,0.047429,0.000832,0.013345,0.000352,0.001408,0.000864,0.000352,0.716802
0.431240,0.017538,0.202835,0.004800,0.047397,0.000736,0.013345,0.000352,0.001664,0.000992,0.000352,0.729829
0.415591,0.017730,0.202195,0.005024,0.047941,0.000800,0.013409,0.000384,0.001440,0.001024,0.000385,0.715299
0.416070,0.017249,0.201810,0.004961,0.047876,0.000800,0.013313,0.000384,0.001344,0.001024,0.000416,0.714466
0.420071,0.017793,0.202866,0.005249,0.047940,0.000768,0.013345,0.000384,0.001440,0.000960,0.000416,0.719331
0.434024,0.017858,0.202899,0.004960,0.048037,0.000800,0.013569,0.000352,0.001409,0.000992,0.000384,0.732548
0.415943,0.017442,0.202355,0.005088,0.047909,0.000768,0.013633,0.000352,0.001536,0.001024,0.000256,0.714307
0.415847,0.017154,0.202195,0.005120,0.047781,0.000544,0.013313,0.000352,0.001376,0.000992,0.000352,0.712995
0.415335,0.017314,0.202643,0.005088,0.047909,0.000768,0.013345,0.000384,0.001408,0.000992,0.000384,0.713762
0.434728,0.019809,0.202738,0.005185,0.047844,0.000801,0.013377,0.000384,0.001696,0.000928,0.000384,0.736356
0.415750,0.017185,0.202099,0.004993,0.048132,0.000768,0.013410,0.000384,0.001376,0.000928,0.000352,0.713570
0.420199,0.017282,0.202323,0.005088,0.048069,0.000768,0.013409,0.000352,0.001408,0.000928,0.000416,0.716866
0.415719,0.017442,0.202419,0.004992,0.047621,0.000800,0.013665,0.000352,0.001472,0.000960,0.000384,0.715138
0.420135,0.017602,0.218420,0.005248,0.048005,0.000768,0.013665,0.000384,0.001504,0.000960,0.000352,0.736516
0.415462,0.017377,0.202515,0.004993,0.047812,0.000832,0.013602,0.000352,0.001440,0.000992,0.000384,0.714178
0.415303,0.017377,0.202098,0.004833,0.048100,0.000800,0.013633,0.000352,0.001440,0.000992,0.000352,0.713538
0.415687,0.017474,0.201907,0.005024,0.048581,0.000608,0.013441,0.000352,0.001440,0.001088,0.000352,0.713891
0.415622,0.017313,0.202003,0.005057,0.066534,0.000832,0.013441,0.000353,0.001312,0.000992,0.000384,0.733028
0.415335,0.017250,0.201779,0.004992,0.047301,0.000800,0.013345,0.000320,0.001408,0.000960,0.000384,0.711746
0.415430,0.017409,0.202035,0.004992,0.048132,0.000576,0.013377,0.000352,0.001409,0.000960,0.000384,0.712962
0.420071,0.017314,0.202611,0.005024,0.048005,0.000576,0.013441,0.000416,0.001376,0.001312,0.000416,0.719203
0.415686,0.017473,0.202963,0.005057,0.047716,0.000768,0.013378,0.000352,0.001408,0.001056,0.000352,0.714594
0.415623,0.017282,0.202387,0.004992,0.048229,0.000768,0.013569,0.000352,0.001441,0.001056,0.000384,0.715971
0.415558,0.017410,0.202355,0.004928,0.048484,0.000608,0.013345,0.000416,0.001440,0.000992,0.000384,0.713762
0.415590,0.017697,0.202546,0.004993,0.048164,0.000608,0.013378,0.000384,0.001376,0.001024,0.000384,0.714530
0.416103,0.017473,0.202003,0.004832,0.047685,0.000800,0.013633,0.000352,0.001441,0.001216,0.000256,0.714531
0.442537,0.017346,0.201906,0.005088,0.048228,0.000608,0.013313,0.000352,0.001440,0.000928,0.000352,0.740164
0.415878,0.017505,0.202739,0.004865,0.048452,0.000608,0.013666,0.000352,0.001376,0.001056,0.000320,0.714626
0.415399,0.017666,0.202803,0.005056,0.047781,0.000768,0.013697,0.000352,0.001408,0.000960,0.000385,0.714403
0.419751,0.017346,0.202003,0.005024,0.047877,0.000800,0.013377,0.000352,0.001408,0.001024,0.000384,0.717282
0.438441,0.017314,0.202099,0.005056,0.048421,0.000768,0.013505,0.000352,0.001408,0.001057,0.000384,0.737349
0.415431,0.017506,0.202258,0.005057,0.048356,0.000768,0.013441,0.000384,0.001408,0.001120,0.000352,0.713890
0.415687,0.017474,0.202515,0.004960,0.048229,0.000768,0.013601,0.000384,0.001473,0.001024,0.000384,0.715363
0.416167,0.017698,0.202291,0.004992,0.048357,0.000800,0.014401,0.000352,0.001472,0.001729,0.000352,0.718147
0.437576,0.017697,0.202387,0.004993,0.049028,0.000800,0.014082,0.000384,0.001632,0.001280,0.000416,0.739620
0.416199,0.017666,0.202323,0.005088,0.048485,0.000832,0.013665,0.000320,0.001345,0.000992,0.000320,0.714915
0.415814,0.017633,0.202195,0.005057,0.048100,0.000768,0.013954,0.000352,0.001408,0.001024,0.000384,0.714818
0.415303,0.017506,0.202035,0.005088,0.047909,0.000800,0.013473,0.000384,0.001376,0.000961,0.000352,0.713155
0.438313,0.017858,0.202291,0.005280,0.048261,0.000896,0.013569,0.000352,0.001408,0.000992,0.000384,0.737861
0.415591,0.017506,0.202867,0.004960,0.047909,0.000608,0.013569,0.000352,0.001472,0.001024,0.000384,0.714243
0.415719,0.017698,0.202771,0.004832,0.048101,0.000576,0.013697,0.000352,0.001408,0.000992,0.000352,0.714723
0.416103,0.017570,0.202066,0.004801,0.048836,0.000832,0.013601,0.000352,0.001376,0.001024,0.000320,0.715586
0.415943,0.017762,0.223509,0.004896,0.047813,0.000768,0.013825,0.000320,0.001440,0.001089,0.000352,0.737733
0.419207,0.017538,0.202579,0.004960,0.047845,0.000768,0.013857,0.000352,0.001376,0.001088,0.000416,0.718370
0.416167,0.017602,0.205523,0.005408,0.048069,0.000992,0.013665,0.000320,0.001441,0.001120,0.000352,0.719139
0.420103,0.017698,0.202803,0.005024,0.048228,0.000800,0.013569,0.000352,0.001729,0.001056,0.000384,0.719715
0.416391,0.017794,0.222100,0.005153,0.047844,0.000608,0.013506,0.000352,0.001568,0.001088,0.000384,0.736196
0.416646,0.017761,0.203091,0.004833,0.047812,0.000800,0.013602,0.000384,0.001472,0.001024,0.000384,0.716194
0.416166,0.018017,0.202291,0.004865,0.047876,0.000800,0.013666,0.000352,0.001440,0.001152,0.000384,0.715394
0.416743,0.017570,0.202002,0.004993,0.048933,0.000800,0.013601,0.000320,0.001408,0.001120,0.000352,0.716450
0.415719,0.017730,0.203155,0.004992,0.066854,0.000800,0.013602,0.000352,0.001472,0.001152,0.000352,0.735172
0.415527,0.017282,0.201907,0.005280,0.048069,0.000800,0.014209,0.000320,0.001472,0.001152,0.000385,0.714531
0.416167,0.017697,0.202227,0.005184,0.048708,0.000800,0.013825,0.000353,0.001536,0.001088,0.000352,0.718147
0.416615,0.017793,0.202706,0.005249,0.048548,0.000833,0.013697,0.000352,0.001568,0.001056,0.000416,0.717122
0.416039,0.017794,0.203155,0.005376,0.048293,0.000832,0.013761,0.000384,0.001568,0.001184,0.000352,0.717411
0.416262,0.017633,0.202803,0.005313,0.048388,0.000800,0.013922,0.000352,0.001536,0.001120,0.000352,0.716802
0.417606,0.017633,0.201907,0.004865,0.048644,0.000800,0.013922,0.000352,0.001472,0.001056,0.000384,0.717378
0.416455,0.017666,0.202163,0.004768,0.048869,0.000768,0.013569,0.000384,0.001440,0.001153,0.000416,0.715843
0.416295,0.017506,0.201971,0.005024,0.048261,0.000768,0.013473,0.000352,0.001472,0.001056,0.000352,0.715298
0.417318,0.017697,0.202355,0.004993,0.049124,0.000800,0.013666,0.000352,0.001440,0.000992,0.000352,0.717186
0.416935,0.017538,0.201939,0.004992,0.047973,0.000576,0.013505,0.000320,0.001408,0.001024,0.000353,0.715139
0.416135,0.017506,0.201842,0.004929,0.049316,0.000576,0.013697,0.000320,0.001440,0.000960,0.000352,0.714498
0.420199,0.017442,0.202226,0.004737,0.047940,0.000608,0.013601,0.000384,0.001376,0.001056,0.000352,0.720418
0.440393,0.017345,0.202099,0.004961,0.049156,0.000672,0.013570,0.000384,0.001504,0.001024,0.000352,0.739620
0.416839,0.017346,0.202162,0.004801,0.048132,0.000832,0.013314,0.000352,0.001440,0.000896,0.000384,0.715586
0.415558,0.017697,0.202387,0.005025,0.048228,0.000800,0.013345,0.000352,0.001344,0.000896,0.000416,0.713602
0.416614,0.017761,0.202419,0.004961,0.047844,0.000800,0.013538,0.000352,0.001376,0.000896,0.000384,0.715426
0.431464,0.017442,0.202290,0.004993,0.048932,0.000769,0.013569,0.000352,0.001376,0.001024,0.000352,0.730851
0.415591,0.017634,0.202130,0.004833,0.047780,0.000800,0.013538,0.000384,0.001376,0.000832,0.000352,0.713634
0.415526,0.017889,0.202835,0.004897,0.047268,0.000800,0.013281,0.000352,0.001408,0.000896,0.000416,0.712802
0.415462,0.017634,0.202323,0.004832,0.047429,0.000768,0.013441,0.000384,0.001376,0.000896,0.000384,0.712513
0.431304,0.017697,0.201938,0.004801,0.047076,0.000800,0.013345,0.000384,0.001664,0.000928,0.000320,0.728355
0.420167,0.017506,0.202099,0.004832,0.046981,0.000736,0.013377,0.000416,0.001408,0.000928,0.000352,0.718434
0.415751,0.017474,0.202419,0.004992,0.047108,0.000768,0.013441,0.000352,0.001408,0.000992,0.000384,0.713218
0.416166,0.017250,0.203186,0.004833,0.050277,0.000768,0.013857,0.000352,0.001440,0.001024,0.000384,0.720418
0.416359,0.017633,0.221492,0.005153,0.048260,0.000544,0.013441,0.000609,0.001536,0.001120,0.000416,0.735300
0.420230,0.017089,0.202099,0.004801,0.047108,0.000480,0.013409,0.000352,0.001377,0.001056,0.000384,0.716770
0.420871,0.017090,0.202227,0.004832,0.047269,0.000448,0.013505,0.000352,0.001440,0.000896,0.000352,0.716194
0.415334,0.017217,0.202259,0.004833,0.047236,0.000576,0.013569,0.000384,0.001409,0.000992,0.000352,0.712194
0.421127,0.017506,0.202067,0.005152,0.067654,0.000769,0.013825,0.000352,0.001536,0.001280,0.000384,0.740868
0.420455,0.017186,0.202418,0.004833,0.047076,0.000800,0.013538,0.000416,0.001376,0.001024,0.000384,0.717090
0.414694,0.017378,0.202227,0.005280,0.047237,0.000864,0.013313,0.000384,0.001344,0.000992,0.000416,0.712289
0.415686,0.017473,0.203122,0.004769,0.047012,0.000576,0.013345,0.000320,0.001408,0.000864,0.000384,0.714594
0.415910,0.017602,0.202131,0.004832,0.047013,0.001024,0.013313,0.000384,0.001408,0.001280,0.000352,0.713025
0.415975,0.017378,0.202546,0.004961,0.048068,0.000737,0.013473,0.000352,0.001408,0.000896,0.000416,0.714530
0.415750,0.017410,0.202547,0.004800,0.047941,0.000576,0.013441,0.000416,0.001440,0.000896,0.000352,0.713089
0.417062,0.017282,0.202387,0.005024,0.047237,0.000576,0.013569,0.000320,0.001408,0.000928,0.000384,0.713409
0.420295,0.017218,0.202259,0.005024,0.047941,0.000576,0.013537,0.000352,0.001344,0.000864,0.000384,0.716674
0.437161,0.017474,0.202226,0.004897,0.047780,0.000832,0.013506,0.000352,0.001376,0.000896,0.000384,0.735844
0.420327,0.017506,0.202451,0.004832,0.047812,0.000576,0.013633,0.000384,0.001344,0.000864,0.000384,0.717826
0.415878,0.017506,0.202195,0.005088,0.047749,0.000480,0.013601,0.000320,0.001408,0.000928,0.000320,0.712929
0.416999,0.017666,0.202162,0.005024,0.047748,0.001025,0.013537,0.000384,0.001344,0.001024,0.000352,0.714978
0.437704,0.017601,0.202259,0.004801,0.047780,0.000832,0.013313,0.000385,0.001376,0.001056,0.000352,0.736996
0.421031,0.017474,0.202291,0.004864,0.047013,0.000896,0.013537,0.000352,0.001344,0.001088,0.000352,0.718403
0.416550,0.017506,0.202227,0.005056,0.047525,0.001024,0.013441,0.000320,0.001696,0.001057,0.000416,0.715138
0.417095,0.017505,0.202195,0.004833,0.047844,0.000800,0.013409,0.000384,0.001377,0.001120,0.000384,0.714466
0.438729,0.017634,0.202674,0.004769,0.047268,0.000832,0.013538,0.000384,0.001632,0.001024,0.000416,0.737636
0.420614,0.017313,0.202675,0.004832,0.047045,0.000800,0.013665,0.000352,0.001376,0.001025,0.000448,0.717954
0.415334,0.017217,0.202515,0.004864,0.047045,0.000640,0.013281,0.000352,0.001472,0.000928,0.000384,0.712034
0.416422,0.017282,0.202067,0.004992,0.047205,0.000576,0.013473,0.000352,0.001344,0.000992,0.000352,0.713057
0.420967,0.017218,0.224116,0.005153,0.047460,0.000480,0.013474,0.000352,0.001472,0.001056,0.000288,0.740772
0.416327,0.017378,0.202034,0.004801,0.047588,0.000800,0.013538,0.000352,0.001344,0.001024,0.000352,0.714882
0.416262,0.017441,0.202418,0.004769,0.047556,0.000576,0.013409,0.000352,0.001440,0.000960,0.000384,0.714850
0.420359,0.017825,0.203091,0.004992,0.047685,0.001056,0.013793,0.000416,0.001473,0.001088,0.000352,0.720003
0.415975,0.017762,0.202130,0.004769,0.067590,0.000928,0.013794,0.000352,0.001792,0.001056,0.000416,0.735524
0.416295,0.017602,0.202322,0.004833,0.048036,0.000864,0.013730,0.000352,0.001536,0.001376,0.000384,0.715202
0.415846,0.017633,0.202483,0.004993,0.048388,0.000896,0.013986,0.000384,0.001536,0.001344,0.000384,0.715906
0.420454,0.017761,0.202163,0.004832,0.047813,0.000608,0.013633,0.000384,0.001440,0.001024,0.000384,0.718275
0.420743,0.017601,0.202194,0.005025,0.048356,0.000832,0.013698,0.000352,0.001440,0.000992,0.000384,0.720354
0.420486,0.017601,0.202483,0.005025,0.047620,0.000832,0.013761,0.000384,0.001504,0.001216,0.000384,0.719522
0.421159,0.017410,0.202355,0.005024,0.048677,0.000736,0.013441,0.000384,0.001504,0.001121,0.000352,0.720419
0.420774,0.017633,0.202323,0.005057,0.048260,0.000800,0.013890,0.000416,0.001536,0.001088,0.000384,0.721154
0.416135,0.017730,0.201842,0.004961,0.048612,0.000800,0.014082,0.000352,0.001472,0.001376,0.000352,0.716034
0.420870,0.017505,0.202163,0.004992,0.048517,0.000800,0.013697,0.000320,0.001729,0.001152,0.000384,0.720194
0.416679,0.017666,0.201938,0.005089,0.047844,0.000800,0.013858,0.000352,0.001696,0.001056,0.000640,0.715938
0.417895,0.017762,0.202099,0.005024,0.048132,0.000768,0.013889,0.000352,0.001472,0.001056,0.000384,0.717378
0.416071,0.017378,0.202258,0.004961,0.048228,0.000800,0.014082,0.000384,0.001472,0.001024,0.000384,0.715650
0.434760,0.018370,0.202515,0.005024,0.048197,0.000544,0.014049,0.000352,0.001504,0.001120,0.000352,0.735300
0.415942,0.017665,0.202515,0.004992,0.048645,0.000768,0.013857,0.000384,0.001505,0.001120,0.000352,0.714786
0.420711,0.017538,0.202131,0.005088,0.048741,0.000576,0.013953,0.000320,0.001440,0.001152,0.000320,0.719906
0.416134,0.017730,0.202291,0.005088,0.048357,0.000768,0.014113,0.000320,0.001504,0.001056,0.000352,0.715969
0.438921,0.017826,0.202802,0.005025,0.048420,0.000801,0.013601,0.000384,0.001504,0.001120,0.000384,0.739972
0.416902,0.017826,0.202515,0.005088,0.047941,0.000736,0.013473,0.000352,0.001376,0.001056,0.000352,0.716354
0.415911,0.017730,0.202002,0.005025,0.048036,0.000800,0.013538,0.000384,0.001344,0.001088,0.000320,0.714594
0.415782,0.017538,0.202643,0.004960,0.048421,0.000800,0.013857,0.000320,0.001440,0.001120,0.000353,0.715362
0.434568,0.017729,0.202419,0.004769,0.049412,0.000832,0.013665,0.000352,0.001312,0.001056,0.000384,0.735140
0.416742,0.017537,0.202675,0.004833,0.048004,0.000800,0.013761,0.000352,0.001409,0.001408,0.000384,0.716258
0.417447,0.017570,0.202962,0.005057,0.048068,0.000800,0.013826,0.000352,0.001472,0.001024,0.000384,0.717314
