REE[89],TEE[89]
0.443599,0.729528
0.425903,0.726841
0.352044,0.735609
0.351276,0.739705
0.351340,0.771290
0.351500,0.756570
0.351276,0.731545
0.351500,0.738393
0.351084,0.746617
0.352748,0.750138
0.351372,0.743193
0.351340,0.740217
0.351500,0.723512
0.351244,0.720760
0.351244,0.728025
0.351340,0.751418
0.351372,0.743514
0.350988,0.725081
0.351404,0.735129
0.351372,0.746202
0.349772,0.761817
0.351468,0.731801
0.352204,0.743321
0.351244,0.737881
0.351372,0.722489
0.351116,0.737177
0.351148,0.743641
0.351532,0.737593
0.351628,0.738585
0.351564,0.749146
0.351052,0.756634
0.351308,0.749401
0.351532,0.734265
0.365229,0.721112
0.352364,0.721113
0.351180,0.731960
0.351372,0.738842
0.352588,0.734585
0.364685,0.721817
0.352140,0.728729
0.351244,0.755642
0.351084,0.740825
0.351692,0.743865
0.363340,0.722104
0.352108,0.739706
0.351372,0.738457
0.351980,0.734905
0.351372,0.745146
0.365261,0.748601
0.352812,0.726169
0.351692,0.745785
0.351468,0.760058
0.351340,0.728025
0.364972,0.727000
0.351372,0.725305
0.351564,0.724153
0.351180,0.735321
0.349548,0.762842
0.363596,0.722105
0.351468,0.744058
0.351084,0.746233
0.351308,0.746841
0.352140,0.733273
0.364908,0.748281
0.351435,0.741466
0.351948,0.773722
0.351243,0.774906
0.351116,0.727705
0.351436,0.743929
0.352012,0.721273
0.351820,0.737786
0.351532,0.781659
0.352108,0.727897
0.351211,0.734841
0.352268,0.737689
0.351084,0.725720
0.351308,0.776475
0.351243,0.739641
0.351212,0.740921
0.351500,0.749497
0.351852,0.742297
0.350284,0.771994
0.351340,0.761594
0.351308,0.735801
0.351500,0.742265
0.351436,0.763610
0.351308,0.751225
0.351404,0.742777
0.351308,0.754746
0.361292,0.724345
0.351180,0.725816
0.351244,0.741145
0.351212,0.750810
0.353132,0.745081
0.361804,0.739353
0.351692,0.738617
0.351212,0.745049
0.352140,0.773915
0.351020,0.737049
0.365261,0.741786
0.351052,0.755994
0.352140,0.770234
0.351244,0.747546
0.351852,0.754138
0.361196,0.721080
0.351340,0.728793
0.351404,0.743417
0.352460,0.736569
0.351244,0.758681
0.365133,0.724889
0.352012,0.743130
0.352108,0.725144
0.351244,0.750009
0.351372,0.731609
0.351340,0.747098
0.351660,0.741913
0.351628,0.721272
0.352204,0.758874
0.351564,0.745722
0.351436,0.750969
0.351692,0.745018
0.351564,0.724504
0.352012,0.734297
0.352268,0.741209
0.351628,0.749882
0.351372,0.746009
0.351660,0.723161
0.351148,0.768794
0.351660,0.722937
0.351276,0.728153
0.351372,0.740217
0.351435,0.763066
0.351148,0.749433
0.351244,0.767962
0.351468,0.751897
0.351436,0.737913
0.351180,0.742874
0.351468,0.769242
0.351628,0.758393
0.351596,0.734200
0.362604,0.723576
0.351116,0.742745
0.352332,0.755929
0.352076,0.735481
0.351116,0.746649
0.361549,0.730200
0.351724,0.753434
0.351756,0.750105
0.352204,0.748186
0.351756,0.757498
0.367276,0.725369
0.352492,0.744698
0.351116,0.723480
0.350988,0.734169
0.351244,0.723832
0.361868,0.726872
0.351020,0.748249
0.351532,0.764218
0.351692,0.757497
0.351884,0.741881
0.364653,0.721977
0.352588,0.741177
0.352364,0.752058
0.351276,0.760537
0.352428,0.755258
0.352044,0.724920
0.351372,0.739098
0.351372,0.727257
0.351308,0.734425
0.351532,0.751481
0.351756,0.739866
0.351788,0.743545
0.352204,0.730072
0.351596,0.763738
0.349804,0.753434
0.351852,0.743770
0.352332,0.742425
0.351308,0.730105
0.351308,0.758714
0.350988,0.735865
0.351500,0.736569
0.351308,0.726521
0.351820,0.740473
0.352780,0.754521
0.351404,0.736665
0.351147,0.751577
0.351148,0.730009
