REE[30],TEE[30]
0.049409,0.107907
0.037889,0.100995
0.037857,0.099683
0.037090,0.099780
0.037217,0.099236
0.037185,0.112068
0.037121,0.099363
0.037153,0.099587
0.037089,0.100099
0.036993,0.099299
0.037089,0.099043
0.037281,0.098883
0.037025,0.099395
0.036993,0.098883
0.037057,0.099779
0.037057,0.121700
0.037089,0.099556
0.037505,0.098851
0.037058,0.099523
0.047746,0.109284
0.037313,0.098724
0.037409,0.099396
0.036929,0.099011
0.037122,0.099491
0.036961,0.099299
0.037025,0.107075
0.037057,0.099203
0.037313,0.099139
0.038017,0.099395
0.037121,0.098820
0.037058,0.100004
0.037089,0.115108
0.037058,0.099523
0.037058,0.099011
0.036961,0.099203
0.037089,0.099523
0.037057,0.099139
0.037313,0.099204
0.036961,0.099332
0.037281,0.099268
0.037057,0.099012
0.037089,0.099716
0.037025,0.098500
0.037090,0.098724
0.037057,0.098948
0.037057,0.099332
0.037025,0.099875
0.036994,0.099011
0.037058,0.099619
0.037025,0.099011
0.036993,0.099651
0.036961,0.116676
0.036993,0.116004
0.037089,0.099652
0.037090,0.100099
0.037250,0.099363
0.037314,0.099171
0.037121,0.099299
0.037633,0.099331
0.037058,0.099012
0.037153,0.098915
0.037570,0.105956
0.037089,0.119556
0.037057,0.099332
0.036993,0.098916
0.037057,0.109572
0.037121,0.098692
0.037313,0.099108
0.037857,0.099012
0.036994,0.099523
0.037090,0.099940
0.036993,0.099011
0.037090,0.099428
0.037057,0.098755
0.037154,0.101155
0.037122,0.099171
0.037122,0.098755
0.036962,0.100068
0.037057,0.100164
0.037025,0.098947
0.037570,0.099619
0.037026,0.116068
0.037409,0.099300
0.037057,0.099108
0.037058,0.099075
0.037026,0.099235
0.037249,0.110948
0.037057,0.099683
0.037569,0.099876
0.037089,0.098883
0.037441,0.115588
0.037121,0.115396
0.037026,0.100068
0.037057,0.099076
0.037377,0.099556
0.037058,0.098883
0.037570,0.099331
0.037025,0.099235
0.037057,0.099459
0.037025,0.099620
0.037057,0.099299
0.037057,0.098372
0.037377,0.099364
0.037090,0.098179
0.037570,0.099331
0.037121,0.100836
0.037025,0.098947
0.037026,0.099716
0.036993,0.098500
0.036962,0.098883
0.036962,0.099203
0.037089,0.109572
0.037122,0.098819
0.037089,0.099683
0.037058,0.098788
0.037121,0.098948
0.037250,0.099203
0.037314,0.099171
0.037121,0.098883
0.036993,0.099011
0.037121,0.099236
0.037537,0.144165
0.037089,0.104355
0.037409,0.099908
0.036994,0.099780
0.047810,0.099300
0.037025,0.111524
0.037057,0.099587
0.036994,0.099075
0.037089,0.099331
0.037057,0.099107
0.037089,0.109060
0.037377,0.099427
0.037057,0.099651
0.037153,0.099428
0.037089,0.098916
0.037025,0.099236
0.037506,0.098819
0.037570,0.099363
0.036993,0.099716
0.037026,0.099395
0.037186,0.098723
0.037121,0.099427
0.037505,0.099076
0.036993,0.099428
0.036994,0.099620
0.037057,0.099044
0.036993,0.099491
0.037250,0.099203
0.037313,0.099171
0.037025,0.099107
0.037089,0.099299
0.037537,0.099395
0.037089,0.099043
0.037025,0.099683
0.037089,0.098819
0.037345,0.099204
0.037057,0.099427
0.037089,0.099619
0.036993,0.098660
0.037025,0.099300
0.036993,0.098788
0.037570,0.099267
0.037026,0.099267
0.037057,0.099235
0.036993,0.099524
0.037121,0.099364
0.037505,0.099108
0.037089,0.098980
0.037121,0.099780
0.037217,0.117220
0.036993,0.099268
0.047233,0.099171
0.037089,0.105252
0.037634,0.099075
0.037506,0.099876
0.037090,0.099491
0.037186,0.099171
0.037697,0.108707
0.037474,0.098883
0.037089,0.099203
0.037089,0.099427
0.037057,0.099235
0.037057,0.112644
0.037345,0.116548
0.037057,0.110628
0.036993,0.099620
0.037217,0.099204
0.037025,0.099556
0.037090,0.098883
0.037089,0.099139
0.037057,0.111459
0.048865,0.099139
0.037025,0.121764
0.037025,0.098979
0.037025,0.099331
0.037057,0.098756
0.037057,0.099364
0.037121,0.108356
0.037025,0.098979
0.037057,0.099492
0.037377,0.117316
0.037057,0.099236
0.036994,0.099331
0.037314,0.099619
0.037954,0.099171
0.037570,0.099299
0.036962,0.098819
0.036993,0.099587
0.037889,0.099299
0.037025,0.099363
0.037025,0.098627
0.052930,0.100292
0.037089,0.099236
0.037089,0.099075
0.037057,0.099619
0.037057,0.100323
0.037057,0.099619
0.037089,0.108963
0.036994,0.099427
0.037090,0.099491
0.037058,0.099139
0.037057,0.099075
0.036929,0.099011
0.037057,0.099427
0.036993,0.099492
0.037025,0.099172
0.037090,0.099684
0.037025,0.099075
0.037058,0.099555
0.037121,0.099043
0.036993,0.099716
0.048929,0.100259
0.036994,0.099011
0.036962,0.098851
0.037025,0.099939
0.037057,0.099267
0.037089,0.099843
0.037409,0.108803
0.037154,0.099139
0.037153,0.099523
0.036993,0.098723
0.037089,0.099523
0.037121,0.098915
0.037057,0.099427
0.036993,0.099107
0.037473,0.099267
0.036993,0.100195
0.037154,0.099395
0.036993,0.099235
0.036993,0.098819
0.037057,0.099427
0.037153,0.098851
0.037377,0.099331
0.037025,0.099715
0.037601,0.099395
0.037633,0.098756
0.037089,0.099204
0.037025,0.099268
0.037185,0.099364
0.037089,0.099524
0.037057,0.098948
0.037121,0.115492
0.037377,0.099875
0.037218,0.099395
0.037121,0.099651
0.037601,0.099203
0.037441,0.099619
0.036993,0.099363
0.036993,0.098948
0.037057,0.099236
0.037090,0.099268
0.037089,0.099396
0.037058,0.099075
0.037058,0.099203
0.037026,0.099683
0.037025,0.099395
0.037089,0.098819
0.037025,0.100419
0.037601,0.106212
0.037281,0.098819
0.036929,0.106820
0.037153,0.099012
0.036993,0.100068
0.037058,0.099716
0.037058,0.114212
0.037057,0.098788
0.037537,0.099236
0.037505,0.098883
0.036994,0.124676
0.037089,0.098947
0.037121,0.099107
0.037025,0.099011
0.037089,0.100067
0.037602,0.099171
0.037410,0.116100
0.037058,0.123876
0.037345,0.099427
0.037057,0.099427
0.037057,0.099364
0.037025,0.098756
0.037121,0.099588
0.037025,0.099332
0.037154,0.099651
0.037090,0.099011
0.037090,0.099075
0.037121,0.098819
0.036961,0.099459
0.037057,0.099075
0.037089,0.099523
0.037090,0.099331
0.037025,0.098947
0.037121,0.105475
0.037089,0.099555
0.037057,0.098787
0.037025,0.098851
0.037281,0.098756
0.037057,0.099300
0.037154,0.098883
0.050754,0.099747
0.037121,0.099523
0.037025,0.098755
0.037505,0.099107
0.037505,0.098884
0.036993,0.099812
0.037025,0.108516
0.037089,0.099395
0.037185,0.099683
0.037249,0.099651
0.037057,0.099811
0.037441,0.103427
0.037057,0.099267
0.037633,0.099299
0.037025,0.099364
0.037121,0.099748
0.037089,0.099492
0.037441,0.099332
0.037122,0.099139
0.037410,0.099171
0.037089,0.098723
0.037218,0.099972
0.037025,0.099108
0.037057,0.099299
0.037026,0.098851
0.037057,0.116772
0.037633,0.110020
0.037377,0.114756
0.037793,0.099204
0.037089,0.099428
0.037026,0.099587
0.037026,0.099939
0.037122,0.099235
0.037154,0.099459
0.037154,0.099075
0.037250,0.099203
0.036994,0.100388
0.037409,0.099235
0.037089,0.099204
0.037057,0.099268
0.037569,0.099107
0.037025,0.098915
0.037025,0.099235
0.037057,0.100516
0.037857,0.098884
0.037026,0.099331
0.037666,0.099299
0.037089,0.099620
0.036994,0.099363
0.037058,0.100035
0.037026,0.098916
0.037122,0.098884
0.036993,0.099587
0.036993,0.099620
0.037249,0.098852
0.036961,0.099076
0.037090,0.099396
0.037569,0.099140
0.037026,0.098723
0.037026,0.099331
0.037089,0.099555
0.037057,0.098915
0.037057,0.099235
0.037249,0.099267
0.037025,0.099139
0.037089,0.099651
0.037153,0.099267
0.037346,0.100004
0.037537,0.099140
0.037089,0.098883
0.036994,0.116036
0.037057,0.117220
0.037153,0.099364
0.037121,0.099460
0.037121,0.100004
0.037025,0.099140
0.037057,0.099780
0.037089,0.099332
0.037025,0.099396
0.037026,0.099780
0.037281,0.099875
0.037025,0.099107
0.037313,0.099459
0.037025,0.100516
0.037058,0.099427
0.037122,0.099491
0.037314,0.098883
0.037345,0.099044
0.037121,0.099331
0.037090,0.099139
0.037025,0.098979
0.037121,0.099907
0.037121,0.100259
0.037153,0.108419
0.036993,0.099555
0.037026,0.099427
0.037602,0.099747
0.037057,0.098531
0.036929,0.099939
0.037026,0.098659
0.037026,0.099299
0.036994,0.099715
0.037057,0.099139
0.037057,0.099235
0.037250,0.099555
0.037026,0.098403
0.037089,0.116836
0.037089,0.099587
0.036993,0.099299
0.037057,0.099491
0.037057,0.098947
0.037121,0.099011
0.037089,0.099043
0.036993,0.108772
0.037505,0.099555
0.036962,0.099875
0.037026,0.099715
0.037026,0.099011
0.036993,0.099299
0.037057,0.098851
0.037089,0.099235
0.036993,0.100036
0.037057,0.099204
0.036993,0.099684
0.037473,0.099684
0.037281,0.098595
0.036962,0.099012
0.037025,0.115620
0.037026,0.098723
0.037090,0.100132
0.038018,0.098723
0.037090,0.099843
0.037026,0.099555
0.037057,0.099971
0.037794,0.099524
0.037090,0.098787
0.037313,0.099460
0.037057,0.099299
0.037538,0.100195
0.037346,0.098979
0.037025,0.099555
0.037825,0.098979
0.037153,0.099299
0.037089,0.099172
0.037057,0.099684
0.037505,0.099779
0.037089,0.099171
0.037633,0.099011
0.037057,0.099395
0.037505,0.099235
0.037633,0.099140
0.037057,0.099363
0.037057,0.099683
0.037121,0.114532
0.037185,0.099555
0.037153,0.099780
0.037089,0.099140
0.037121,0.099364
0.037057,0.098723
0.037058,0.099651
0.037410,0.102307
0.037185,0.099235
0.037569,0.099107
0.037057,0.099011
0.037025,0.099203
0.037025,0.100131
0.037025,0.099587
0.037441,0.099204
0.036993,0.099748
0.037089,0.099396
0.036993,0.099460
0.037249,0.099171
0.037058,0.099459
0.037506,0.099171
0.048258,0.099683
0.037025,0.099140
0.036993,0.099395
0.037057,0.099588
0.037025,0.098660
0.037122,0.099332
0.037057,0.108484
0.037057,0.098979
0.036993,0.098948
0.037089,0.099652
0.037057,0.099364
0.037057,0.099299
0.037090,0.099428
0.036994,0.098563
0.037058,0.099747
0.037154,0.099331
0.037057,0.099747
0.037057,0.099587
0.037090,0.099747
0.036897,0.098947
0.036961,0.099459
0.037089,0.099523
0.037377,0.114756
0.037057,0.099012
0.037505,0.099619
0.037089,0.117155
0.037634,0.099459
0.037025,0.099620
0.037057,0.100515
0.037537,0.100227
0.037058,0.099363
0.037026,0.098947
0.037057,0.099715
0.037090,0.100516
0.037121,0.099619
0.037057,0.116484
0.037185,0.099524
0.037057,0.099332
0.037025,0.107332
0.037025,0.099587
0.036993,0.099843
0.037122,0.099075
0.037026,0.099267
0.036993,0.118564
0.037089,0.098820
0.037057,0.099300
0.036993,0.110692
0.036993,0.099587
