Layer[0],Layer[1],TEE[2-4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.559438,0.017983,8.219739,0.001151,0.015776,0.000448,0.001696,0.003168,0.000640,8.832199
