Layer[0],Layer[1],TEE[2-4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.509082,0.023934,8.131926,0.001503,0.014911,0.000352,0.001568,0.018143,0.000672,8.712393
