Layer[0],Layer[1],IN[2],INFER[2-7],OUT[7],TEE[2-7],Layer[8],Layer[9],Layer[10],classifier
0.490124,0.018081,0.100258,7.957251,1023.050801,1031.115926,0.009120,0.003264,0.000960,1031.645700
