REE[348],TEE[348]
6.668898,10.851920
6.589344,10.893042
5.565309,10.895474
5.555997,10.890834
5.553469,10.900850
5.552541,10.937012
5.560381,10.966133
5.561884,10.968372
5.568381,10.878386
5.569502,10.957940
5.551836,10.894130
5.551997,10.895475
5.562301,10.884978
5.555964,10.852400
5.549597,10.942163
5.555805,10.942484
5.558749,10.908147
5.567709,10.943507
5.566333,10.891283
5.550109,10.897778
5.557692,10.891570
5.553500,10.937172
5.553596,10.970965
5.553757,10.935987
5.554621,10.945972
5.556861,10.969332
5.560189,10.906674
5.563133,10.899603
5.553629,10.951668
5.562621,10.889138
5.548861,10.887409
5.562173,10.907827
5.556125,10.938068
5.557213,10.972725
5.558652,10.897043
5.564253,10.972500
5.573597,10.892690
5.560445,10.861906
5.553469,10.944820
5.565373,10.885906
5.553501,10.936788
5.559261,10.891346
5.555677,10.916883
5.543196,10.945684
5.565629,10.963573
5.573342,10.950932
5.565437,10.899506
5.567837,10.894899
5.558749,10.894002
5.555453,10.889010
5.552508,10.938516
5.555869,10.955604
5.555357,10.915250
5.562109,10.950036
5.564189,10.968692
5.565885,10.856177
5.560636,10.873521
5.556509,10.959124
5.564861,10.857937
5.552988,10.870706
5.552733,10.850897
5.553213,10.891314
5.554813,10.921299
5.567997,10.964021
5.551229,10.951380
5.555036,10.969781
5.553212,10.946356
5.550908,10.852529
5.556861,10.847153
5.551260,10.845328
5.552157,10.897618
5.553789,10.900915
5.544829,10.959668
5.553276,10.851632
5.567517,10.901330
5.577630,10.897907
5.552956,10.870802
5.559260,10.944052
5.559005,10.893650
5.554493,10.892434
5.553372,10.859473
5.565661,10.897138
5.550557,10.892306
5.563966,10.960916
5.567453,10.950132
5.559453,10.896466
5.552732,10.885682
5.547741,10.900562
5.551741,10.920115
5.562173,10.941236
5.554077,10.872754
5.554141,10.892050
5.568765,10.996342
5.545245,10.910579
5.554141,10.982422
5.547453,10.898866
5.554685,10.905427
5.558845,10.887570
5.548284,10.911091
5.567197,10.893330
5.559485,10.923219
5.579261,10.944596
5.555037,10.873457
5.557277,10.875186
5.552220,10.972661
5.549725,10.899443
5.556380,10.967348
5.552765,10.864593
5.546557,10.852817
5.563101,10.892818
5.589437,10.961268
5.556573,10.987477
5.564285,10.891090
5.564830,10.900722
5.561725,10.944884
5.548029,10.946484
5.549852,10.970325
5.564509,10.867537
5.552413,10.853777
5.566365,10.890963
5.557405,10.954420
5.554589,10.965972
5.554172,10.863249
5.547101,10.867058
5.542269,10.908019
5.542492,10.890994
5.555421,10.930643
5.558173,10.893075
5.556701,10.945460
5.574846,10.895474
5.556893,10.867793
5.563709,10.898258
5.560413,10.957525
5.551901,10.953652
5.551549,10.962037
5.554525,10.957013
5.555517,10.936372
5.548732,10.888754
5.556253,10.971765
5.556412,10.901106
5.551965,10.912691
5.552541,10.966645
5.564669,10.910546
5.567102,10.894578
5.560221,10.900338
5.554492,10.909874
5.569789,10.889010
5.559485,10.934324
5.567133,10.897010
5.565373,10.949652
5.574333,10.891282
5.556765,10.894770
5.546845,10.895890
5.540221,10.937364
5.549212,10.863057
5.549692,10.890770
5.556349,10.889618
5.552925,10.875537
5.550300,10.952180
5.555197,10.859057
5.561373,10.858769
5.547581,10.964565
5.555356,10.880210
5.552893,10.935379
5.549436,10.974581
5.553565,10.963188
5.555965,10.951572
5.564701,10.893683
5.561725,10.894194
5.559005,10.947220
5.557149,10.901171
5.562269,10.938452
5.576990,10.934228
5.559389,10.890738
5.555772,10.956180
5.552509,10.944308
5.553437,10.891122
5.547805,10.965557
5.566045,10.908019
5.560733,10.915731
5.552316,10.949044
5.550620,10.887538
5.547804,10.950036
5.566557,10.948212
5.547869,10.887762
5.549340,11.014071
5.562973,10.895794
5.556317,10.977397
5.568574,10.940980
5.573054,10.895218
5.560605,10.890130
5.557725,10.919219
5.550141,10.937843
5.551772,10.946964
5.550813,10.849937
5.545628,10.891250
5.559037,10.896114
5.555613,10.895762
5.562973,10.969525
5.550109,10.894034
5.551100,10.962100
5.547709,10.888050
5.551741,10.958037
5.571358,10.883570
5.559453,10.894578
5.554589,10.894226
5.568701,10.972501
5.553948,10.954388
5.567869,10.943316
5.557533,10.895250
5.559869,10.851600
5.554332,10.946996
5.559805,10.889170
5.549661,10.950196
5.550845,10.856561
5.545020,10.951924
5.558236,10.983413
5.555613,10.957812
5.562685,10.896658
5.563933,10.909651
5.550397,10.865393
5.553053,10.886674
5.554077,10.887154
5.557276,10.884882
5.561341,10.890546
5.548796,10.901171
5.560829,10.972629
5.556669,10.951700
5.562109,10.955765
5.560924,10.894034
5.567709,10.848721
5.551516,10.887058
5.552477,10.847792
5.548829,10.951444
5.546396,10.975605
5.556637,10.852625
5.559229,10.927636
5.566845,10.892562
5.555133,10.891794
5.549853,10.957877
5.555741,10.859121
5.552604,10.922643
5.551421,10.891474
5.554717,10.888498
5.551133,10.896018
5.546556,10.860721
5.568125,10.970261
5.551805,10.898803
5.556349,10.903667
5.562141,10.983254
5.553180,10.851825
5.553437,10.854544
5.549885,10.962613
5.550301,10.890194
5.561597,10.919251
5.558941,10.908979
5.555805,10.954069
5.548189,10.945139
5.560349,10.960789
5.552989,10.922419
5.552637,10.887090
5.552509,10.891283
5.558301,10.946260
5.551804,10.943924
5.546621,10.968853
5.555453,10.956244
5.554908,10.866833
5.544412,10.900146
5.553181,10.968788
5.563933,10.970741
5.558333,10.941684
5.553693,10.866386
5.552988,10.955636
5.553693,10.914259
5.572701,10.957524
5.553021,10.971636
5.562365,10.890002
5.555165,10.892402
5.561533,10.899187
5.550524,10.915891
5.555581,10.886418
5.548253,10.960661
5.556125,10.921204
5.553661,10.896754
5.558781,10.925523
5.551133,10.873586
5.558780,10.946868
5.550556,10.878002
5.554845,10.883378
5.556316,10.886418
5.553693,10.889746
5.551388,10.909074
5.552093,10.957940
5.551548,10.909875
5.565597,10.965524
5.560989,10.864625
5.556509,10.945204
5.559453,10.887122
5.570814,10.940948
5.560509,10.956245
5.558109,10.951092
5.557469,10.942900
5.544125,10.882226
5.556989,10.999125
5.563901,10.901394
5.556989,10.953525
5.553148,10.950165
5.558717,10.890226
5.555837,10.951476
5.560413,10.980917
5.555900,10.885297
5.549853,10.871537
5.565853,10.890674
5.567390,10.897394
5.562461,10.896499
5.553533,10.979285
5.556637,10.958388
5.562781,10.895218
5.564477,10.850865
5.557501,10.889778
5.550813,10.857169
5.555837,10.904435
5.565405,10.955604
5.567485,10.898834
5.549596,10.963732
5.555549,10.963412
5.549980,10.887218
5.560189,10.852016
5.551612,10.943540
5.558365,10.945396
5.535292,10.943572
5.562717,10.938964
5.571773,10.862130
5.563997,10.899026
5.565245,10.900594
5.566045,10.936852
5.552957,10.975157
5.552989,10.865681
5.557501,10.922515
5.557405,10.907378
5.552220,10.903698
5.569469,10.947828
5.570685,10.907955
5.558333,10.881969
5.570141,10.894002
5.556349,10.885874
5.558365,10.886322
5.559453,10.886866
5.555165,10.920787
5.553500,10.904082
5.569918,10.875153
5.548445,10.892274
5.563005,10.951252
5.570333,10.924275
5.565629,10.979957
5.559229,10.888722
5.558589,10.888466
5.563261,10.858001
5.553341,10.886898
5.549117,10.898674
5.562973,10.958260
5.570270,10.855281
5.562973,10.967156
5.559805,10.898867
5.558173,10.851504
5.559229,10.890322
5.560157,10.941076
5.563485,10.894162
5.550237,10.953749
5.560445,10.924915
5.557821,10.896274
5.575645,10.901554
5.570621,10.921491
5.558525,10.878194
5.563005,10.892050
5.548285,10.867730
5.564989,10.902515
5.552220,10.887506
5.551708,10.890578
5.577566,10.920468
5.569565,10.899603
5.572477,10.864497
5.569149,10.975861
5.560829,10.952468
5.561789,10.887954
5.553629,10.895026
5.555645,10.901619
5.553373,10.951988
5.561629,10.890418
5.565405,10.890002
5.567549,10.892146
5.549757,10.960916
5.550973,10.970516
5.567805,10.867697
5.564829,10.890802
5.560989,10.931540
5.551932,10.969941
5.554781,10.943475
5.549149,10.893298
5.557085,10.879281
5.569694,10.979957
5.563453,10.888754
5.557309,10.939764
5.547741,10.939667
5.553981,10.865970
5.553756,10.886930
5.554909,10.952757
5.556733,10.899315
5.558588,10.900658
5.564989,10.876882
5.559581,10.919987
5.555133,10.960949
5.554621,10.963381
5.554557,10.936019
5.563421,10.959316
5.552348,10.891187
5.559037,10.899443
5.566781,10.880018
5.561309,10.970837
5.549756,10.955156
5.546300,10.933779
5.565053,10.922899
5.556445,10.949044
5.559741,10.860241
5.548253,10.896626
5.572062,10.896946
5.566429,10.930932
5.569149,10.897554
5.550173,10.898963
5.558557,10.865137
5.561085,10.887058
5.557981,10.897394
5.551933,10.893715
5.552540,10.854897
5.549181,10.988534
5.566045,10.946388
5.563357,10.955028
5.571101,10.894579
5.558781,10.890130
5.558013,10.889491
5.559484,10.891090
5.559069,10.971861
5.555517,10.896019
5.553085,10.897810
5.560125,10.898611
5.559197,10.963125
5.564733,10.879122
5.562109,10.926803
5.558301,10.952532
5.556029,10.948756
5.557757,10.897330
5.556253,10.892882
5.558141,10.878450
5.565661,10.960468
5.554269,10.873746
5.568317,10.899218
5.564765,10.962260
5.551453,10.980469
5.565085,10.963509
5.561277,10.940084
5.559964,10.975029
5.554556,10.963316
5.559325,10.936180
5.563997,10.944852
5.558781,10.899410
5.563901,10.894098
5.551037,10.891058
5.552541,10.891378
5.565277,10.886994
5.556093,10.895923
5.560477,10.888146
5.553725,10.951060
5.548893,10.865650
5.562845,10.943379
5.567837,10.901074
5.570429,10.899475
5.550652,10.862417
5.542268,10.966868
5.557117,10.896338
5.557981,10.911026
5.555037,10.948852
5.556029,10.940628
5.554749,10.892242
5.557916,10.942996
5.564061,10.898130
5.558941,10.948532
5.568669,10.965461
5.552957,10.896050
5.551869,10.947380
5.553181,10.887730
5.555101,10.950932
5.551837,10.960532
5.556605,10.944084
5.562845,10.907123
5.557533,10.863954
5.552604,10.972885
5.548957,10.943252
5.560093,10.849777
5.552444,10.848273
5.564893,10.888754
5.562301,10.900051
5.555836,10.887282
5.560957,10.919219
5.566045,10.894642
5.567965,10.871730
5.557149,10.911155
5.564701,10.978421
5.566813,10.864561
5.559581,10.971413
5.555997,10.936467
5.549885,10.900146
5.553885,10.891794
5.562653,10.962580
5.566525,10.897266
5.563357,10.945524
5.552349,10.950324
5.555869,10.940692
5.556477,10.892242
5.556125,10.944628
5.558621,10.964693
5.547580,10.890194
5.558845,10.908979
5.563293,10.894514
5.557053,10.963988
5.558044,10.965013
5.553213,10.968533
5.558173,10.963316
5.561085,10.860657
5.553213,10.884338
5.541788,10.866546
5.558749,10.933875
5.558621,10.951220
5.552284,10.901298
5.565565,10.892818
5.549757,10.962036
5.550557,10.896082
5.553117,10.878162
5.555709,10.889266
5.553884,10.891666
5.553981,10.890514
5.568573,10.982998
5.565853,10.950932
5.564094,10.897715
5.559997,10.890770
5.560669,10.855441
5.561981,10.898963
5.561245,10.849265
5.553436,10.899890
5.556828,10.869682
5.554205,10.912243
5.557469,10.963604
5.559901,10.959349
5.568061,10.899827
5.553373,10.889938
5.548189,10.975349
5.549469,10.948084
5.545116,10.953332
5.556444,10.848049
5.566077,10.895698
5.559965,10.965813
5.567933,10.869394
5.555517,10.870929
5.555517,10.989813
5.549789,10.894994
5.542492,10.976277
5.553948,10.959893
5.557853,10.848753
5.556893,10.893906
5.571069,10.963573
5.559933,10.902706
5.571102,10.900819
5.557565,10.855569
5.561373,10.944116
5.560893,10.866993
5.554781,10.888690
5.554109,10.965044
5.552285,10.905555
5.574461,10.957236
5.567261,10.898867
5.547229,10.892530
5.555805,10.953396
5.564861,10.881682
5.555165,10.956084
5.549725,10.953716
5.548285,10.896754
5.552989,10.893586
5.563709,10.888754
5.561853,10.963156
5.555389,10.899538
5.561917,10.892082
5.568189,10.912467
5.559773,10.959604
5.553661,10.892723
5.562013,10.953300
5.550653,10.939444
5.558941,10.898195
5.557277,10.933012
5.564381,10.859953
5.559805,10.904018
5.554685,10.984150
5.556253,10.967253
5.555101,10.849809
5.556861,10.969780
5.554269,10.880402
5.562557,10.947892
5.565565,10.960309
5.559645,10.877842
5.563869,10.949108
5.568574,10.945780
5.564189,10.892210
5.546589,10.889298
5.553373,10.941236
5.555069,10.887890
5.551708,10.953044
5.566397,10.942804
5.563133,10.894930
5.561437,10.965653
5.555516,10.871153
5.552573,10.865841
5.567165,10.940532
5.556381,10.886866
5.555741,10.964756
5.553341,10.914803
5.561053,10.885554
5.557661,10.872785
5.563709,10.895122
5.565150,10.903410
5.566365,10.862801
5.557949,10.961237
5.569917,10.889682
5.556509,10.909042
5.558973,10.949332
5.554653,10.924435
5.559901,10.893842
5.558429,10.968756
5.558045,10.957172
5.549213,10.899826
5.549821,10.912114
5.556893,10.894674
5.551612,10.904851
5.558173,10.892178
5.564253,10.897010
5.551996,10.910802
5.558301,10.963508
5.573181,10.951508
5.573022,10.895251
5.546461,10.955796
5.560381,10.971157
5.559837,11.041335
5.563581,10.882354
5.556221,10.884786
5.558429,11.010518
5.557949,10.966709
5.565630,10.894386
5.558525,10.977493
5.551388,10.892563
5.563837,10.868241
5.562269,10.886002
5.555068,10.889138
5.559197,10.939572
5.560541,10.892242
5.546748,10.889202
5.555997,10.933043
5.567902,10.897778
5.568477,10.881650
5.562589,10.867378
5.561213,10.850513
5.544829,10.894066
5.554813,10.900339
5.557085,10.862033
5.550269,10.934355
5.552348,10.923123
5.567485,10.919283
5.560573,10.954388
5.566013,10.975381
5.557021,10.887986
5.543165,10.888210
5.551580,10.893074
5.556125,10.945012
5.566397,10.946580
5.549661,10.942004
5.551708,10.897074
5.561437,10.888146
5.561757,10.894962
5.571357,10.902674
5.564509,10.854737
5.563645,10.881874
5.564990,10.867378
5.556445,10.946612
5.552636,10.944852
5.554781,10.938419
5.555036,10.882290
5.574654,10.896914
5.555357,10.900339
5.553341,10.948276
5.551581,10.896882
5.550876,10.981909
5.549820,10.881458
5.554173,10.876786
5.551644,10.887826
5.568317,10.899634
5.558845,10.898546
5.559453,10.904915
5.566397,10.889970
5.557245,10.889522
5.548093,10.895058
5.555324,10.888882
5.551933,10.958228
5.563453,10.944307
5.559709,10.855665
5.553117,10.891122
5.554620,10.954036
5.562397,10.890994
5.571294,10.864913
5.578589,10.896211
5.552093,10.947092
5.568862,10.900722
5.562429,10.868433
5.564125,10.853041
5.554333,10.954708
5.556605,10.885842
5.565534,10.969109
5.553757,10.892434
5.566749,10.854353
5.566333,10.856337
5.569501,10.968053
5.555069,10.898003
5.547965,10.956468
5.558652,10.952852
5.551613,10.944372
5.550940,10.848209
5.560189,10.973685
5.548829,10.937907
5.564381,10.853969
5.560541,10.900210
5.556477,10.955701
5.552125,10.980021
5.557789,10.904626
5.554812,10.889874
5.552925,10.966932
5.552093,10.894482
5.570045,10.966901
5.569085,10.854225
5.562109,10.947668
5.557373,10.860625
5.564830,10.962676
5.555228,10.897522
5.555581,10.891570
5.553149,10.867441
5.549756,10.963028
5.556797,10.940372
5.560509,11.013270
5.565149,10.958900
5.559293,10.872657
5.563165,10.892402
5.561629,10.905202
5.557117,10.883121
5.551644,10.931603
5.558141,10.863185
5.555453,10.946196
5.554109,10.950804
5.557373,10.891858
5.567069,10.904850
