REE[389],TEE[389]
7.787593,13.665009
8.481664,13.758676
6.963404,13.681937
6.952685,13.718514
6.952140,13.776884
6.954381,13.678481
6.951981,13.749427
6.950477,13.676624
6.955245,13.707602
6.972461,13.763956
6.957388,13.697714
6.947212,13.796949
6.942764,13.694961
6.965133,13.774484
6.970925,13.702897
6.949964,13.659248
6.941228,13.638160
6.951981,13.697297
6.954060,13.759764
6.951820,13.751923
6.959277,13.663024
6.974061,13.688306
6.957069,13.781972
6.950444,13.675376
6.954285,13.656816
6.954029,13.754291
6.949964,13.751476
6.951885,13.745171
6.958092,13.773780
6.945740,13.733202
6.948716,13.763924
6.952685,13.673041
6.932492,13.678225
6.948524,13.673200
6.951244,13.675504
6.961037,13.673073
6.940492,13.662768
6.951340,13.674609
6.946540,13.676496
6.938956,13.774292
6.961133,13.769716
6.966541,13.824374
6.947244,13.643792
6.968780,13.661936
6.969773,13.803125
6.949996,13.653552
6.951372,13.739251
6.947340,13.667856
6.949292,13.758451
6.952716,13.760467
6.943244,13.671729
6.949484,13.782516
6.931147,13.745715
6.951532,13.653360
6.944524,13.673745
6.949420,13.671792
6.951660,13.626447
6.942124,13.671057
6.945805,13.753780
6.961836,13.665713
6.940268,13.643344
6.939756,13.671025
6.951532,13.653520
6.961037,13.658960
6.947628,13.750099
6.961421,13.697810
6.972525,13.741427
6.952973,13.711410
6.966092,13.680753
6.954892,13.684113
6.927339,13.751155
6.948620,13.744115
6.944844,13.751956
6.945740,13.652976
6.950604,13.752051
6.948428,13.748595
6.978125,13.764371
6.965901,13.669841
6.928492,13.764788
6.966605,13.643024
6.952684,13.799765
6.944108,13.681009
6.944396,13.742867
6.956108,13.760276
6.944044,13.621135
6.953964,13.775285
6.954668,13.736979
6.956301,13.665969
6.953580,13.664240
6.961356,13.789045
6.951853,13.669041
6.944012,13.665168
6.945644,13.703857
6.947340,13.748371
6.947852,13.683921
6.947916,13.634127
6.949612,13.761683
6.964717,13.669969
6.926539,13.707921
6.962637,13.691057
6.947628,13.669553
6.966125,13.655696
6.938571,13.740851
6.960429,13.739603
6.955020,13.766035
6.957613,13.751380
6.962413,13.670353
6.936364,13.659632
6.953100,13.802517
6.955468,13.665969
6.947820,13.638959
6.963981,13.741747
6.966060,13.671793
6.963021,13.743443
6.933580,13.749779
6.948204,13.744403
6.937516,13.684529
6.950764,13.675057
6.943148,13.738706
6.954732,13.768852
6.958189,13.776148
6.971373,13.786740
6.946764,13.794388
6.926827,13.744851
6.964908,13.687569
6.942188,13.669936
6.950989,13.692593
6.954765,13.736498
6.947564,13.871991
6.951500,13.665744
6.948556,13.676753
6.947789,13.670192
6.944044,13.649712
6.951948,13.765236
6.937995,13.631823
6.947788,13.779028
6.958765,13.681233
6.938156,13.744307
6.959500,13.747315
6.937611,13.677873
6.945132,13.680912
6.941964,13.633007
6.947628,13.673904
6.927243,13.773652
6.974573,13.709586
6.950188,13.655280
6.963821,13.773300
6.948844,13.770228
6.939884,13.672080
6.916491,13.776372
6.945004,13.697970
6.950732,13.774036
6.956108,13.672752
6.951820,13.746067
6.953453,13.734707
6.936460,13.753139
6.945100,13.686098
6.936940,13.752659
6.960557,13.649552
6.946988,13.765236
6.952717,13.668433
6.954060,13.761332
6.946700,13.771924
6.948109,13.666384
6.947821,13.677329
6.960908,13.652848
6.941356,13.674576
6.950892,13.764051
6.964493,13.799349
6.949677,13.638031
6.948332,13.743699
6.941580,13.670192
6.949036,13.751123
6.945036,13.698034
6.974189,13.655920
6.959212,13.734323
6.936588,13.750419
6.952364,13.698802
6.940748,13.662000
6.952812,13.747987
6.938092,13.659824
6.968685,13.673681
6.973197,13.671537
6.933003,13.672624
6.949420,13.678513
6.967629,13.681905
6.957869,13.778452
6.944332,13.665936
6.959500,13.669137
6.938475,13.762803
6.981101,13.665553
6.943276,13.733395
6.951692,13.671025
6.953612,13.763828
6.960077,13.776852
6.949932,13.692497
6.935116,13.667600
6.949676,13.805973
6.950316,13.666160
6.949836,13.657968
6.958796,13.676817
6.959693,13.808565
6.953132,13.741011
6.942764,13.670353
6.946028,13.686257
6.941228,13.664592
6.948396,13.691249
6.945580,13.680945
6.947180,13.679601
6.955308,13.655056
6.943660,13.672144
6.957932,13.636431
6.934892,13.781716
6.946956,13.686545
6.940204,13.785620
6.951084,13.805397
6.980045,13.656464
6.957004,13.679185
6.956812,13.682001
6.932108,13.651504
6.949740,13.698993
6.921739,13.703186
6.958604,13.689393
6.940908,13.677489
6.957517,13.709906
6.977133,13.769267
6.956077,13.677521
6.947212,13.752595
6.936524,13.668848
6.949676,13.791253
6.945868,13.778932
6.960396,13.841879
6.949484,13.739443
6.941963,13.744883
6.955564,13.765203
6.919659,13.666224
6.945100,13.668881
6.949196,13.763988
6.959885,13.673521
6.940715,13.705970
6.948236,13.675825
6.961580,13.780789
6.941420,13.631887
6.951212,13.779092
6.937483,13.638768
6.957580,13.672497
6.946796,13.646032
6.940556,13.770548
6.937356,13.648560
6.952204,13.769011
6.956236,13.675441
6.955757,13.685937
6.947308,13.748467
6.945068,13.651312
6.954125,13.659377
6.952492,13.732114
6.944172,13.742099
6.946124,13.643184
6.946732,13.672400
6.950700,13.666064
6.985549,13.667217
6.945228,13.646224
6.957740,13.644464
6.947276,13.671473
6.937963,13.730066
6.948972,13.675281
6.934572,13.746643
6.940140,13.744340
6.955308,13.664976
6.921963,13.761364
6.950284,13.780244
6.950860,13.744051
6.955884,13.650960
6.934444,13.775060
6.955948,13.631279
6.945516,13.618478
6.946316,13.748595
6.952300,13.664753
6.949740,13.636015
6.954221,13.667184
6.944588,13.746611
6.950189,13.769556
6.943340,13.732019
6.965837,13.763091
6.956973,13.760052
6.950124,13.623471
6.952461,13.755348
6.950124,13.657552
6.954124,13.674097
6.940556,13.748723
6.944332,13.682033
6.945036,13.663728
6.956461,13.662480
6.949004,13.672273
6.937099,13.671409
6.988461,13.668817
6.946348,13.669936
6.948620,13.701906
6.948364,13.660400
6.949580,13.738995
6.949901,13.695282
6.950604,13.767636
6.966445,13.764532
6.957900,13.747283
6.945644,13.670897
6.950476,13.659952
6.945228,13.677425
6.955180,13.662640
6.920491,13.748659
6.950956,13.765843
6.941228,13.791668
6.952684,13.770548
6.953260,13.744275
6.961197,13.773172
6.936043,13.654416
6.950956,13.753428
6.944396,13.738579
6.963180,13.667024
6.946348,13.735763
6.951404,13.673105
6.945260,13.769908
6.963052,13.745715
6.950508,13.692370
6.944908,13.746067
6.943500,13.678960
6.942572,13.680177
6.945292,13.796245
6.950124,13.774164
6.951820,13.689969
6.954573,13.683089
6.943180,13.634735
6.954476,13.681969
6.940652,13.656944
6.944428,13.776117
6.954924,13.826710
6.961581,13.663664
6.959660,13.758868
6.943660,13.672113
6.954285,13.670544
6.952140,13.733490
6.947084,13.650896
6.940524,13.619215
6.950668,13.748499
6.946668,13.762996
6.971949,13.668592
6.971149,13.754867
6.982605,13.664113
6.977773,13.672625
6.927948,13.665265
6.943660,13.624623
6.948012,13.667121
6.952364,13.752212
6.953101,13.784693
6.942796,13.698738
6.949068,13.638575
6.934347,13.673617
6.957932,13.735443
6.950828,13.761043
6.963757,13.669393
6.943756,13.647792
6.947436,13.646352
6.953196,13.663537
6.931147,13.691313
6.945708,13.630800
6.953612,13.671216
6.972685,13.743411
6.937292,13.656112
6.940940,13.789941
6.941772,13.737747
6.945612,13.672272
6.942508,13.735187
6.923051,13.682929
6.941452,13.673617
6.952045,13.723154
6.966957,13.673617
6.966732,13.687345
6.976365,13.668080
6.969485,13.757012
6.975213,13.749011
6.994093,13.759955
6.978605,13.793781
7.003054,13.741299
6.936684,13.659216
6.936779,13.669360
6.946316,13.769235
6.954476,13.769428
6.961452,13.738770
6.951532,13.771444
6.958029,13.786037
6.941772,13.660752
6.943532,13.698226
6.942764,13.769172
6.959629,13.772564
6.953836,13.665969
6.975053,13.750899
6.971532,13.768020
6.969837,13.756276
6.977869,13.688881
6.966668,13.618479
6.995661,13.654928
6.967980,13.783316
6.944716,13.802805
6.952300,13.765940
6.948204,13.679088
6.954060,13.740051
6.940812,13.704753
6.958189,13.745331
6.944364,13.750131
6.956973,13.647823
6.930059,13.733459
6.954796,13.669424
6.955340,13.680561
6.952748,13.740179
6.953868,13.649488
6.944684,13.772628
6.955725,13.751796
6.949772,13.662864
6.958348,13.724722
6.956365,13.689233
6.945548,13.672721
6.948076,13.746419
6.929324,13.732595
6.966445,13.634895
6.945356,13.696689
6.951084,13.626063
6.945036,13.790869
6.942956,13.672561
6.947884,13.731570
6.961229,13.667952
6.951916,13.668144
6.929931,13.670224
6.951244,13.766131
6.948812,13.744372
6.948429,13.702065
6.940620,13.739699
6.944684,13.666192
6.941356,13.673937
6.952044,13.780276
6.977709,13.767379
6.951500,13.737842
6.957613,13.623023
6.940684,13.671185
6.959660,13.674129
6.949324,13.760179
6.937228,13.668913
6.939243,13.733299
6.956364,13.748692
6.955885,13.671664
6.938188,13.672209
6.953389,13.681105
6.941548,13.658832
6.951852,13.747059
6.937803,13.743827
6.952236,13.769780
6.947820,13.720755
6.963117,13.668400
6.945068,13.675280
6.942476,13.680049
6.959373,13.672113
6.943980,13.623887
6.959309,13.650480
6.948140,13.633072
6.946156,13.744019
6.955117,13.710194
6.941676,13.675217
6.954348,13.753652
6.951852,13.673616
6.948780,13.736467
6.940748,13.782420
6.965613,13.674033
6.933196,13.663184
6.963917,13.667313
6.957900,13.657584
6.945612,13.775476
6.951148,13.668945
6.942028,13.628271
6.949900,13.677809
6.944172,13.736626
6.940876,13.658640
6.943180,13.748211
6.946348,13.669937
6.949580,13.672016
6.950220,13.659408
6.951628,13.651728
6.939180,13.682833
6.964460,13.655376
6.941356,13.750516
6.943852,13.782356
6.957356,13.759924
6.956876,13.770996
6.965293,13.735571
6.942092,13.749908
6.953677,13.775828
6.944396,13.739027
6.956749,13.693681
6.947180,13.653392
6.948716,13.752019
6.960300,13.728722
6.931916,13.674577
6.955404,13.771572
6.947756,13.676913
6.952556,13.670033
6.948748,13.657488
6.958124,13.674032
6.950444,13.664880
6.946700,13.625263
6.956237,13.756052
6.945932,13.774804
6.937708,13.674384
6.935372,13.666289
6.941483,13.683377
6.939275,13.664528
6.938700,13.758931
6.946828,13.750771
6.946988,13.672496
6.949452,13.655312
6.955533,13.762132
6.950285,13.741939
6.941163,13.672913
6.950572,13.776276
6.936716,13.668433
6.953804,13.743283
6.954828,13.684305
6.948652,13.770292
6.954668,13.729778
6.949389,13.703890
6.952972,13.702098
6.953612,13.741747
6.933483,13.807189
6.940588,13.667920
6.954253,13.756787
6.946924,13.756595
6.966797,13.741459
6.960845,13.769140
6.943212,13.667440
6.951564,13.760499
6.978637,13.671280
6.998926,13.757587
6.955789,13.662288
6.959916,13.681681
6.958124,13.766644
6.946412,13.669137
6.946092,13.753427
6.945484,13.665776
6.947085,13.628399
6.943852,13.663217
6.960845,13.774964
6.969101,13.746484
6.964237,13.805653
6.948012,13.737298
6.973901,13.661905
6.981261,13.671825
6.964173,13.670384
6.947212,13.794132
6.969869,13.639984
6.977997,13.767059
6.975309,13.751796
6.960044,13.666833
6.961292,13.647888
6.968237,13.686097
6.972365,13.670352
6.964621,13.665937
6.990702,13.670001
6.980013,13.635952
6.969741,13.628559
6.982861,13.628143
6.966732,13.681169
6.985485,13.682705
6.980398,13.676497
6.975469,13.683153
6.980493,13.775316
6.991533,13.707889
6.974317,13.758387
6.984141,13.692658
6.975629,13.788021
6.973389,13.763411
6.974317,13.783828
6.957228,13.793845
6.942892,13.673233
6.953452,13.679729
6.945869,13.684241
6.954348,13.752308
6.945324,13.779924
6.945036,13.703889
6.947724,13.783316
6.937324,13.751827
6.948524,13.645616
6.956717,13.765716
6.924491,13.671473
6.948748,13.704402
6.944172,13.676401
6.962636,13.770324
6.956556,13.671761
6.961676,13.682257
6.954604,13.787028
6.958412,13.664560
6.955276,13.672913
6.949388,13.758675
6.960012,13.740403
6.946156,13.750868
6.945196,13.697586
6.957292,13.669777
6.949612,13.646704
6.958764,13.665937
6.951948,13.766164
6.954189,13.785461
6.943948,13.665073
6.954380,13.686770
6.952524,13.662864
6.957741,13.648048
6.960172,13.661392
6.968685,13.663440
6.939500,13.756211
6.941036,13.739059
6.953164,13.667792
6.941228,13.671537
6.944652,13.649424
6.953612,13.767764
6.940044,13.680657
6.952236,13.760948
6.937323,13.671089
6.942668,13.654320
6.938284,13.792725
6.945228,13.765940
6.949676,13.751347
6.951948,13.737075
6.950508,13.759667
6.945932,13.762803
6.945868,13.794292
6.945068,13.759827
6.950220,13.674385
6.945260,13.706834
6.949996,13.683920
6.949388,13.740147
6.942635,13.630704
6.944268,13.651184
6.944268,13.739251
6.942796,13.743763
6.952140,13.665296
6.946348,13.666832
6.942924,13.646992
6.956141,13.660657
6.950220,13.668720
6.949484,13.664561
6.981389,13.674833
6.963564,13.608078
6.972269,13.762068
6.982189,13.621262
6.994318,13.621711
6.979949,13.770612
6.966285,13.668241
6.972781,13.692177
6.975821,13.766228
6.969773,13.678129
6.976269,13.657456
6.953677,13.664977
6.979181,13.740787
6.972973,13.626223
6.983150,13.683985
6.966381,13.662641
6.958636,13.768244
6.970316,13.683345
6.984718,13.666224
6.974701,13.649359
6.965612,13.672656
6.963277,13.746324
6.977837,13.766100
6.961325,13.679185
6.950284,13.742195
6.945420,13.658352
6.954349,13.762388
6.941228,13.743443
6.963500,13.736947
6.956684,13.665904
6.945132,13.673681
6.944203,13.740339
6.938988,13.668657
6.945740,13.756947
6.945772,13.667536
6.929324,13.679409
6.962092,13.662320
6.955181,13.770195
6.951949,13.678576
6.949772,13.767188
6.956044,13.674705
6.941804,13.669041
6.945548,13.698738
6.954412,13.772532
6.933292,13.679345
6.963532,13.742739
6.948044,13.770740
6.946636,13.640143
6.948781,13.865047
6.951884,13.844566
6.957740,13.815894
6.945708,13.717842
6.961932,13.740755
6.941387,13.651280
6.947180,13.652016
6.952300,13.768948
6.952172,13.759667
6.953516,13.755347
6.955020,13.707314
6.963596,13.776564
6.939180,13.753491
6.952076,13.750739
6.975021,13.681265
6.952844,13.769428
6.946092,13.689457
6.941676,13.782709
6.945356,13.760916
6.964333,13.647311
6.924428,13.640111
6.957837,13.650768
6.951789,13.674769
6.956300,13.726834
6.949004,13.779636
6.928491,13.636815
6.974221,13.659440
6.946668,13.670545
6.954668,13.660528
6.942732,13.675056
6.947916,13.763700
6.942444,13.717490
6.949228,13.773812
6.953900,13.686321
6.950253,13.667889
6.940556,13.769652
6.939563,13.763060
6.955916,13.668592
