REE[138],TEE[138]
1.092613,1.716251
1.034019,1.708154
0.856253,1.718522
0.869086,1.730267
0.858205,1.742619
0.857309,1.706618
0.856573,1.717306
0.856478,1.730874
0.869534,1.719387
0.857149,1.716282
0.857213,1.756539
0.856605,1.707066
0.888478,1.715802
0.871197,1.716827
0.857533,1.737147
0.856349,1.723258
0.857341,1.706906
0.872318,1.734459
0.856893,1.737723
0.856413,1.728251
0.857181,1.706490
0.858557,1.708794
0.871742,1.715770
0.858525,1.726939
0.856285,1.721722
0.858237,1.752731
0.870430,1.738747
0.857181,1.722074
0.857181,1.731771
0.855741,1.760860
0.859102,1.708410
0.869502,1.730843
0.857373,1.737691
0.857405,1.730203
0.857469,1.748059
0.856349,1.710458
0.872157,1.740859
0.856477,1.736315
0.858014,1.724474
0.857309,1.719514
0.871357,1.713882
0.858237,1.738779
0.859197,1.714330
0.857373,1.720890
0.857661,1.740571
0.871646,1.728666
0.857533,1.724379
0.858686,1.724730
0.856765,1.725435
0.867646,1.720155
0.856637,1.721786
0.857629,1.742491
0.857501,1.707450
0.857022,1.736283
0.872702,1.720507
0.856381,1.719898
0.856638,1.744475
0.857213,1.709146
0.871838,1.717082
0.858813,1.725723
0.856413,1.719898
0.859613,1.713210
0.858589,1.711130
0.868765,1.762716
0.857725,1.715706
0.857021,1.713818
0.856381,1.713690
0.856765,1.717467
0.858205,1.719642
0.856829,1.726683
0.856253,1.716634
0.856957,1.722619
0.874525,1.722875
0.858013,1.715483
0.857821,1.712347
0.857149,1.718170
0.858173,1.711066
0.871677,1.717626
0.856701,1.742491
0.857181,1.719611
0.858845,1.713786
0.867710,1.739035
0.858270,1.744987
0.856765,1.727099
0.857214,1.723866
0.857373,1.706682
0.872158,1.717787
0.856413,1.738043
0.857597,1.727578
0.856925,1.705594
0.872062,1.705562
0.857821,1.719162
0.856893,1.724602
0.858877,1.729723
0.856669,1.728091
0.871678,1.724634
0.857245,1.764860
0.856893,1.711258
0.857757,1.709850
0.856029,1.714522
0.871198,1.722203
0.857278,1.720379
0.856317,1.705466
0.857885,1.706266
0.870206,1.717562
0.857213,1.730139
0.857597,1.708570
0.856989,1.705466
0.856829,1.727450
0.871742,1.732731
0.857213,1.725019
0.856830,1.720698
0.857342,1.726714
0.872542,1.726107
0.856734,1.724411
0.856925,1.707674
0.856349,1.705114
0.856349,1.706202
0.871613,1.730299
0.856765,1.723770
0.856605,1.723450
0.857246,1.729307
0.871997,1.728346
0.856701,1.717850
0.857181,1.723227
0.856317,1.707642
0.858589,1.729019
0.871518,1.726139
0.856574,1.745243
0.857661,1.707834
0.856669,1.716411
0.871774,1.707834
0.856989,1.725722
0.857405,1.704122
0.857758,1.716698
0.857245,1.713819
0.871582,1.724731
0.857821,1.726331
0.856957,1.740603
0.856637,1.712218
0.872445,1.725146
0.857373,1.755868
0.858014,1.721179
0.856605,1.716474
0.857661,1.722043
0.872382,1.733947
0.856637,1.721979
0.856989,1.712379
0.857821,1.718651
0.857949,1.704858
0.872286,1.735451
0.858046,1.718426
0.858141,1.708122
0.857789,1.719866
0.871357,1.734267
0.857406,1.740987
0.857213,1.717979
0.857213,1.726715
0.856829,1.712667
0.872542,1.714554
0.859005,1.733787
0.857533,1.710394
0.857693,1.725403
0.870078,1.718842
0.857757,1.726042
0.858045,1.704474
0.857885,1.718714
0.856542,1.717786
0.872925,1.718522
0.857021,1.715706
0.855933,1.718523
0.857982,1.733115
0.872062,1.707354
0.856541,1.723290
0.856733,1.722490
0.857821,1.716059
0.857501,1.715835
0.871198,1.726203
0.856669,1.722779
0.857405,1.705626
0.858173,1.727771
0.858237,1.718106
0.874686,1.734043
0.858365,1.720827
0.857149,1.718810
0.857949,1.703418
0.871998,1.718906
0.856797,1.733563
0.858909,1.712378
0.857245,1.703802
0.855709,1.704538
0.870974,1.724154
0.856637,1.720283
0.859006,1.705146
0.857213,1.704474
0.871582,1.729467
0.857021,1.732411
0.856541,1.728763
0.857213,1.721147
0.857405,1.716218
0.870974,1.716698
0.858205,1.716698
0.856733,1.709818
0.857085,1.705050
0.857342,1.708219
0.872542,1.719418
0.857149,1.718650
0.856830,1.703546
0.857533,1.705466
0.872861,1.733243
0.856957,1.734939
0.856445,1.720570
0.856253,1.715547
0.856957,1.725851
0.870334,1.736667
0.857437,1.718106
0.857117,1.709722
0.858237,1.704186
0.869981,1.729371
0.857149,1.723098
0.857245,1.736763
0.856573,1.705242
0.856957,1.726874
0.887294,1.717850
0.857309,1.746235
0.857470,1.729947
0.856797,1.721851
0.857533,1.718459
0.873150,1.722138
0.857629,1.735931
0.857501,1.721146
0.857373,1.704698
0.871358,1.735771
0.856733,1.720539
0.857117,1.717306
0.857373,1.709754
0.856381,1.716506
0.870141,1.729178
0.857341,1.729626
0.856189,1.725146
0.856413,1.705146
0.870334,1.719386
0.856765,1.721466
0.858046,1.706074
0.856861,1.705818
0.858813,1.705018
0.872797,1.725658
0.857629,1.736123
0.857406,1.734203
0.858397,1.710874
