REE[109],TEE[109]
0.671351,1.078949
0.641046,1.107750
0.532146,1.083716
0.530962,1.075781
0.530322,1.075012
0.530418,1.073477
0.531347,1.084485
0.530802,1.088037
0.532082,1.086277
0.530706,1.072325
0.531602,1.073860
0.543314,1.071972
0.530130,1.084261
0.530866,1.078564
0.531410,1.071940
0.530706,1.072965
0.541970,1.074085
0.531026,1.086757
0.530930,1.075749
0.530674,1.071941
0.531314,1.072164
0.543187,1.072645
0.531634,1.084357
0.531570,1.085061
0.531506,1.072037
0.530866,1.076740
0.531507,1.072005
0.531218,1.082853
0.530578,1.081252
0.530802,1.072548
0.531186,1.071396
0.531410,1.072388
0.541682,1.073284
0.532210,1.083205
0.530930,1.073668
0.531122,1.074821
0.531858,1.072997
0.542898,1.076869
0.532115,1.080869
0.533202,1.071813
0.531186,1.071877
0.531410,1.074148
0.542579,1.071749
0.530962,1.084100
0.532370,1.108166
0.530898,1.072677
0.531378,1.075397
0.531410,1.071556
0.530546,1.071524
0.532082,1.083717
0.531730,1.095685
0.530994,1.109254
0.530578,1.081957
0.543890,1.073988
0.530386,1.083045
0.531250,1.071428
0.530450,1.108326
0.530482,1.073924
0.543955,1.072741
0.531282,1.089413
0.530450,1.072069
0.530834,1.112134
0.530770,1.075749
0.542642,1.074821
0.530770,1.124870
0.530738,1.087301
0.530738,1.071909
0.530514,1.071108
0.543986,1.073028
0.530354,1.088293
0.530674,1.072740
0.530770,1.083301
0.530770,1.070660
0.530450,1.075141
0.530994,1.082821
0.530162,1.090245
0.531538,1.076292
0.529106,1.075460
0.530610,1.070949
0.530546,1.071268
0.530194,1.126694
0.531890,1.072996
0.530770,1.074596
0.530898,1.071301
0.541906,1.072964
0.530290,1.087941
0.530674,1.095109
0.530578,1.072228
0.530546,1.072197
0.541394,1.070948
0.530386,1.084517
0.531026,1.097605
0.530706,1.071428
0.531730,1.071716
0.545074,1.073893
0.530354,1.083973
0.530514,1.107750
0.531090,1.074372
0.530578,1.150791
0.531154,1.075076
0.530130,1.083173
0.530642,1.082117
0.532178,1.071685
0.531122,1.073413
0.531186,1.072324
0.544467,1.071940
0.531986,1.085157
0.530706,1.076197
0.530738,1.074309
0.530706,1.115782
0.546258,1.098053
0.530546,1.084100
0.531026,1.072356
0.530962,1.071236
0.531283,1.075108
0.543122,1.077701
0.530578,1.086053
0.531250,1.074725
0.530706,1.074309
0.532402,1.072164
0.545331,1.073125
0.531346,1.082917
0.530258,1.120294
0.530514,1.072228
0.531507,1.072644
0.531346,1.072037
0.530770,1.083973
0.531891,1.084229
0.531346,1.073604
0.531442,1.096741
0.531026,1.095877
0.530386,1.073573
0.530514,1.081476
0.530450,1.158535
0.530514,1.073701
0.530770,1.072708
0.543058,1.073509
0.530962,1.117126
0.530898,1.073156
0.530930,1.097445
0.530866,1.072165
0.544210,1.075045
0.530290,1.085412
0.530546,1.072740
0.530706,1.073252
0.531602,1.075780
0.542962,1.073829
0.530578,1.085221
0.531122,1.071269
0.530674,1.073412
0.531634,1.073125
0.530706,1.075492
0.530898,1.084997
0.530738,1.081317
0.531091,1.096677
0.531154,1.074596
0.531122,1.076869
0.530290,1.087205
0.530546,1.085412
0.530706,1.091045
0.530514,1.077253
0.530610,1.071652
0.544595,1.072932
0.531122,1.087557
0.530642,1.072101
0.530194,1.072516
0.530674,1.072324
0.541651,1.075364
0.531218,1.083301
0.530514,1.071781
0.530770,1.072932
0.532978,1.071077
0.547219,1.073157
0.530386,1.096518
0.531922,1.117830
0.530578,1.094309
0.531634,1.072837
0.543794,1.075076
0.530322,1.087717
0.530354,1.082085
0.530802,1.070756
0.530898,1.087109
0.530290,1.075077
0.530546,1.088037
0.531474,1.088677
0.530418,1.072356
0.532019,1.096965
0.530962,1.072772
0.545843,1.073061
0.530994,1.082373
0.530578,1.071269
0.531602,1.071428
0.530898,1.072837
0.544786,1.079781
0.531602,1.086181
0.531314,1.077381
0.530290,1.071684
0.530995,1.074277
0.543250,1.076772
0.530482,1.083333
0.531666,1.082789
0.532562,1.087269
0.531954,1.071717
0.531634,1.071908
0.531187,1.078148
0.530962,1.087781
0.531122,1.072164
0.530482,1.074309
0.531026,1.071525
0.543891,1.073253
0.530674,1.090757
0.530706,1.074660
0.531858,1.073156
0.530898,1.076197
0.543538,1.071876
0.531058,1.083909
0.530771,1.076581
0.532146,1.071525
0.531538,1.072868
0.530738,1.070788
0.530738,1.083749
0.531442,1.086981
0.530642,1.071781
0.530898,1.073413
0.530642,1.074980
0.542803,1.072164
0.530898,1.106950
0.530898,1.072453
0.530706,1.087844
0.531794,1.090885
0.544338,1.076965
0.530546,1.080740
0.530514,1.073124
0.532018,1.086853
0.530994,1.075685
0.544723,1.071781
0.530386,1.120070
0.531218,1.086501
0.531474,1.074916
0.530738,1.074277
0.541426,1.099109
0.528306,1.097862
0.530898,1.085541
0.529362,1.072996
0.530322,1.071652
0.530130,1.071812
0.530354,1.102150
0.531026,1.084644
0.530930,1.071684
0.531570,1.072004
0.531506,1.071333
0.542834,1.075140
0.530546,1.106117
0.531282,1.071108
0.530738,1.090085
0.531026,1.071620
0.544531,1.072261
0.530674,1.086245
0.528529,1.098277
0.531443,1.074500
0.530514,1.072836
0.544338,1.080421
0.530706,1.096421
0.530930,1.074821
0.530898,1.071557
0.530834,1.073220
0.545747,1.083780
0.530930,1.084837
0.530514,1.086053
0.531058,1.074276
0.530738,1.095910
0.531410,1.071076
0.531090,1.098150
0.530866,1.083269
0.530930,1.071748
0.531250,1.120838
0.531506,1.075332
0.544146,1.071013
0.531218,1.099749
0.531123,1.072548
0.531026,1.071780
0.531410,1.075556
0.543186,1.071813
0.532626,1.085989
0.532338,1.071684
0.530610,1.092357
0.530514,1.072196
0.541203,1.074661
0.530642,1.086309
0.530450,1.070884
0.530643,1.071269
0.530514,1.071109
0.531218,1.080229
0.531251,1.086597
0.530514,1.090341
0.530578,1.088901
0.530770,1.072356
0.530834,1.075141
0.530738,1.072708
0.530962,1.081701
0.530514,1.072740
0.530930,1.074596
0.530290,1.076197
0.542803,1.071909
0.530546,1.083012
0.530546,1.086949
0.530226,1.072485
0.530802,1.073284
0.543667,1.072485
0.530738,1.085285
0.530866,1.074853
0.530514,1.074437
0.531890,1.111014
0.545427,1.072197
0.531858,1.081573
0.531250,1.081797
0.531922,1.074468
0.531570,1.074020
0.532082,1.071940
0.531538,1.081125
0.530802,1.083013
0.530834,1.091525
0.531954,1.075141
0.530386,1.074372
0.543603,1.071844
0.530450,1.081668
0.530450,1.093317
0.530642,1.072676
0.531090,1.089157
0.544754,1.074693
0.530930,1.095237
0.530802,1.074244
0.532178,1.073284
0.531634,1.078309
0.542099,1.075397
0.530834,1.092005
0.530866,1.087973
0.530963,1.070404
0.531058,1.072068
0.530546,1.087141
0.530834,1.081957
0.530322,1.083909
0.530930,1.090885
0.530898,1.074981
0.530930,1.075845
0.541266,1.076101
0.530066,1.087909
0.530546,1.076389
0.530610,1.094309
0.531762,1.077157
0.543122,1.072548
0.530706,1.086021
0.531442,1.072421
0.531186,1.072260
0.530386,1.071812
0.543763,1.072677
0.530770,1.086533
0.530546,1.073892
0.530226,1.088453
0.530514,1.074245
0.562291,1.075492
0.530290,1.087397
0.530514,1.100550
0.530770,1.071428
0.530610,1.085732
0.531314,1.072196
0.530642,1.086820
0.531378,1.083941
0.531058,1.072868
0.530386,1.075141
0.532402,1.070852
0.543795,1.073572
0.530706,1.082469
0.530482,1.078116
0.530898,1.075812
0.531058,1.085317
0.541042,1.081732
0.530994,1.084997
0.531698,1.071428
0.531090,1.088677
0.530962,1.073796
0.544018,1.094950
0.530450,1.107046
